start_time,date,market_premium,close,change
2022-11-04,2022-11-04,-36.72846104642843,21137.6,0.0464313826442965
2022-11-07,2022-11-07,-36.03085567314207,20578.6,-0.015377990430622
2022-11-08,2022-11-08,-37.84208043638696,18534.0,-0.0993556412972699
2022-11-09,2022-11-09,-39.6995265230419,15905.0,-0.1418474155605913
2022-11-10,2022-11-10,-40.27266622868822,17588.0,0.1058157812008802
2022-11-14,2022-11-14,-41.17562206072532,16605.2,0.0174006813224518
2022-11-15,2022-11-15,-37.42331382651739,16888.3,0.0170488762556306
2022-11-16,2022-11-16,-39.70517914197115,16650.6,-0.014074832872462
2022-11-17,2022-11-17,-42.73676396766345,16682.1,0.0018918237180642
2022-11-18,2022-11-18,-45.40690591847864,16689.7,0.0004555781346473
2022-11-21,2022-11-21,-42.69079515016176,15773.0,-0.0307019161043717
2022-11-22,2022-11-22,-43.13464062745918,16220.6,0.0283776073036201
2022-11-23,2022-11-23,-39.291136295867226,16595.8,0.0231310802313107
2022-11-25,2022-11-25,-40.27175529600229,16516.1,-0.0045984908753406
2022-11-28,2022-11-28,-40.39439964439113,16204.5,-0.0132804793394467
2022-11-29,2022-11-29,-42.21377524492949,16433.2,0.0141133635718473
2022-11-30,2022-11-30,-42.31526553669374,17153.3,0.0438198281527637
2022-12-01,2022-12-01,-42.728242332696,16970.5,-0.0106568415406947
2022-12-02,2022-12-02,-42.53980950743944,17083.0,0.0066291505848383
2022-12-05,2022-12-05,-43.13584557933872,16958.3,-0.0082575513903915
2022-12-06,2022-12-06,-43.91971710293645,17078.6,0.0070938714375849
2022-12-07,2022-12-07,-47.298545724100485,16828.0,-0.0146733338798261
2022-12-08,2022-12-08,-47.96474621351543,17216.0,0.0230568100784407
2022-12-09,2022-12-09,-48.70228289019957,17122.0,-0.0054600371747212
2022-12-12,2022-12-12,-48.47390009471134,17200.0,0.0071849765478149
2022-12-13,2022-12-13,-48.95846443772102,17777.1,0.0335523255813952
2022-12-14,2022-12-14,-48.35232874444782,17803.9,0.0015075574756289
2022-12-15,2022-12-15,-47.66205456677976,17351.8,-0.0253933127011498
2022-12-16,2022-12-16,-47.80149138364283,16624.1,-0.0419380121947002
2022-12-19,2022-12-19,-45.86077496429969,16429.2,-0.0179972863606748
2022-12-20,2022-12-20,-47.65302467970919,16887.2,0.0278771942638715
2022-12-21,2022-12-21,-47.61150250330745,16819.6,-0.0040030318821356
2022-12-22,2022-12-22,-46.95606357470783,16815.5,-0.0002437632286141
2022-12-23,2022-12-23,-45.63756171710508,16776.4,-0.0023252356456839
2022-12-27,2022-12-27,-48.4822136681494,16698.2,-0.0126944521637331
2022-12-28,2022-12-28,-48.38543818407437,16539.0,-0.0095339617443797
2022-12-29,2022-12-29,-47.45847773906745,16630.3,0.0055202853860572
2022-12-30,2022-12-30,-45.33952194607143,16601.2,-0.0017498181031009
2023-01-03,2023-01-03,-46.13671901633786,16667.2,7.20028801153294e-05
2023-01-04,2023-01-04,-45.51729109465923,16842.1,0.0104936642027453
2023-01-05,2023-01-05,-45.014308733513765,16823.8,-0.0010865628395508
2023-01-06,2023-01-06,-44.0978311620827,16943.8,0.007132752410276
2023-01-09,2023-01-09,-38.46142146899705,17169.7,0.0026277832604366
2023-01-10,2023-01-10,-37.92463729913904,17428.8,0.0150905374001875
2023-01-11,2023-01-11,-40.15502567479443,17935.7,0.0290840447994125
2023-01-12,2023-01-12,-38.99803132195442,18838.0,0.0503074873018616
2023-01-13,2023-01-13,-37.74809491179426,19924.2,0.0576600488374563
2023-01-17,2023-01-17,-39.2251667986017,21130.9,-0.0027090422544516
2023-01-18,2023-01-18,-42.60178627616299,20680.0,-0.0213384190924191
2023-01-19,2023-01-19,-40.38780831704965,21068.3,0.0187765957446808
2023-01-20,2023-01-20,-41.10665018425077,22661.1,0.0756017334099097
2023-01-23,2023-01-23,-41.22110307381951,22913.1,0.0091831611215349
2023-01-24,2023-01-24,-41.97735373509206,22627.4,-0.0124688496973346
2023-01-25,2023-01-25,-42.401118338770615,23060.6,0.0191449304825122
2023-01-26,2023-01-26,-41.63286785798032,23001.9,-0.002545467160438
2023-01-27,2023-01-27,-41.19515719649625,23068.0,0.0028736756528808
2023-01-30,2023-01-30,-42.84592576108184,22819.9,-0.0387695184980811
2023-01-31,2023-01-31,-42.34946994849972,23119.4,0.0131245097480707
2023-02-01,2023-02-01,-41.48548482844914,23730.0,0.0264107200013841
2023-02-02,2023-02-02,-39.57562593187175,23493.1,-0.0099831436999578
2023-02-03,2023-02-03,-42.27907605687652,23424.7,-0.0029114931618219
