start_time,date,price_usd_adj_close,price_usd_close,close,change
2021-04-20,2021-04-20,47.01,47.01,56410.56,0.0139512628789495
2021-04-21,2021-04-21,45.35,45.35,53800.0,-0.0462778600318805
2021-04-22,2021-04-22,41.32,41.32,51714.61,-0.0387618959107806
2021-04-23,2021-04-23,42.385,42.385,51122.62,-0.011447248659518
2021-04-26,2021-04-26,45.91,45.91,53984.33,0.1002852604173247
2021-04-27,2021-04-27,46.575,46.575,55006.25,0.0189299376319016
2021-04-28,2021-04-28,46.2,46.2,54861.77,-0.0026266106124304
2021-04-29,2021-04-29,43.0,43.0,53558.8,-0.0237500539993513
2021-04-30,2021-04-30,46.85,46.85,57684.16,0.0770248773310828
2021-05-03,2021-05-03,47.23,47.23,57214.83,0.010321324279763
2021-05-04,2021-05-04,44.35,44.35,53263.32,-0.0690644366154719
2021-05-05,2021-05-05,46.06,46.06,57497.77,0.0795003015208213
2021-05-06,2021-05-06,45.205,45.205,56435.35,-0.0184775861742115
2021-05-07,2021-05-07,46.88,46.88,57350.88,0.0162226335089619
2021-05-10,2021-05-10,44.22,44.22,55869.67,-0.0415638161527729
2021-05-11,2021-05-11,44.876,44.876,56710.43,0.0150485943446596
2021-05-12,2021-05-12,44.876,44.876,49595.76,-0.1254561109834645
2021-05-13,2021-05-13,37.182,37.182,49707.9,0.0022610803826779
2021-05-14,2021-05-14,39.43,39.43,49873.27,0.0033268353722446
2021-05-17,2021-05-17,35.5,35.5,43566.18,-0.0616658281153617
2021-05-18,2021-05-18,34.38,34.38,42882.53,-0.0156922181380144
2021-05-19,2021-05-19,32.6,32.6,36689.14,-0.1444268796640496
2021-05-20,2021-05-20,33.0499,33.0499,40500.3,0.1038770600782685
2021-05-21,2021-05-21,33.0499,33.0499,37211.02,-0.0812161885220604
2021-05-24,2021-05-24,33.115,33.115,38779.66,0.1191304297637052
2021-05-25,2021-05-25,31.51,31.51,38326.84,-0.0116767398166979
2021-05-26,2021-05-26,32.05,32.05,39224.2,0.023413357323484
2021-05-27,2021-05-27,32.46,32.46,38527.38,-0.0177650532069487
2021-05-28,2021-05-28,30.22,30.22,35670.99,-0.074139222547705
2021-06-01,2021-06-01,29.54,29.54,36693.41,-0.0147669196512237
2021-06-02,2021-06-02,31.1,31.1,37569.99,0.023889303283614
2021-06-03,2021-06-03,32.25,32.25,39247.4,0.0446476030470064
2021-06-04,2021-06-04,30.9,30.9,36828.03,-0.0616440834297304
2021-06-07,2021-06-07,29.5665,29.5665,33550.96,-0.06286710886156
2021-06-08,2021-06-08,27.45,27.45,33372.58,-0.005316688404743
2021-06-09,2021-06-09,30.1,30.1,37368.45,0.1197351238651609
2021-06-10,2021-06-10,30.4,30.4,36669.66,-0.0186999995985917
2021-06-11,2021-06-11,30.78,30.78,37300.42,0.017201141215926
2021-06-14,2021-06-14,33.08,33.08,40489.1,0.0383511161432694
2021-06-15,2021-06-15,33.2335,33.2335,40132.86,-0.0087984173518304
2021-06-16,2021-06-16,32.05,32.05,38344.97,-0.0445492795679151
2021-06-17,2021-06-17,32.05,32.05,38060.71,-0.0074132278627419
2021-06-18,2021-06-18,29.8,29.8,35811.41,-0.0590976889290818
2021-06-21,2021-06-21,27.7,27.7,31606.0,-0.1119076199596275
2021-06-22,2021-06-22,28.01,28.01,32496.0,0.0281592102765297
2021-06-23,2021-06-23,27.79,27.79,33649.0,0.0354812900049237
2021-06-24,2021-06-24,29.61,29.61,34644.64,0.0295889922434544
2021-06-25,2021-06-25,27.68,27.68,31568.07,-0.0888036360025678
2021-06-28,2021-06-28,29.25,29.25,34487.22,-0.0057798569003257
2021-06-29,2021-06-29,31.13,31.13,35911.26,0.0412918176646306
2021-06-30,2021-06-30,29.81,29.81,35031.39,-0.0245012288624794
2021-07-01,2021-07-01,28.47,28.47,33489.96,-0.0440013941781928
2021-07-02,2021-07-02,28.58,28.58,33760.94,0.0080913802226101
2021-07-06,2021-07-06,28.72,28.72,34206.01,0.0158374494249351
2021-07-07,2021-07-07,28.75,28.75,33845.64,-0.0105352831271464
2021-07-08,2021-07-08,27.4,27.4,32852.04,-0.0293568093261051
2021-07-09,2021-07-09,27.65,27.65,33805.01,0.0290079398417877
2021-07-12,2021-07-12,26.9,26.9,33070.87,-0.0345345525067136
2021-07-13,2021-07-13,26.4,26.4,32709.09,-0.0109395368189588
2021-07-14,2021-07-14,26.88,26.88,32803.01,0.0028713730647964
2021-07-15,2021-07-15,25.52,25.52,31866.43,-0.0285516481566783
2021-07-16,2021-07-16,26.2,26.2,31382.95,-0.0151720792068643
2021-07-19,2021-07-19,25.25,25.25,30823.62,-0.0296968552271225
2021-07-20,2021-07-20,24.02,24.02,29775.9,-0.0339908161338609
2021-07-21,2021-07-21,26.03,26.03,32120.0,0.0787247404780375
2021-07-22,2021-07-22,27.05,27.05,32268.11,0.0046111457036115
2021-07-23,2021-07-23,27.19,27.19,33634.46,0.0423436637596685
2021-07-26,2021-07-26,33.79,33.79,37218.09,0.0522305775464748
2021-07-27,2021-07-27,33.0,33.0,39442.33,0.059762336003809
2021-07-28,2021-07-28,35.18,35.18,40003.08,0.0142169592922121
2021-07-29,2021-07-29,34.15,34.15,40012.9,0.0002454810979555
2021-07-30,2021-07-30,34.15,34.15,42203.25,0.054741095996541
2021-08-02,2021-08-02,33.55,33.55,39147.48,-0.0175497242186193
2021-08-03,2021-08-03,31.87,31.87,38203.26,-0.0241195601862496
2021-08-04,2021-08-04,33.14,33.14,39731.31,0.0399978954675595
2021-08-05,2021-08-05,33.72,33.72,40882.4,0.0289718612348801
2021-08-06,2021-08-06,36.01,36.01,42825.43,0.0475272978103047
2021-08-09,2021-08-09,38.55,38.55,46259.7,0.0564539684765428
2021-08-10,2021-08-10,37.8,37.8,45589.99,-0.014477179921184
2021-08-11,2021-08-11,38.87,38.87,45522.12,-0.0014887039896256
2021-08-12,2021-08-12,36.87,36.87,44385.09,-0.0249775274086533
2021-08-13,2021-08-13,38.37,38.37,47792.52,0.0767696990137905
2021-08-16,2021-08-16,38.37,38.37,45926.23,-0.0229713130360748
2021-08-17,2021-08-17,36.61,36.61,44704.84,-0.026594606176035
2021-08-18,2021-08-18,35.33,35.33,44714.09,0.0002069127190702
2021-08-19,2021-08-19,37.49,37.49,46772.0,0.0460237477716756
2021-08-20,2021-08-20,39.58,39.58,49332.74,0.0547494227315488
2021-08-23,2021-08-23,39.86,39.86,49523.91,0.0050865296566415
2021-08-24,2021-08-24,39.09,39.09,47719.36,-0.0364379549191492
2021-08-25,2021-08-25,39.12,39.12,48992.65,0.0266828809103893
2021-08-26,2021-08-26,37.82,37.82,46853.06,-0.0436716527887347
2021-08-27,2021-08-27,39.15,39.15,49083.98,0.04761524647483
2021-08-30,2021-08-30,38.9,38.9,47024.7,-0.036288454180424
2021-08-31,2021-08-31,37.77,37.77,47150.32,0.002671362071422
2021-09-01,2021-09-01,38.24,38.24,48842.94,0.0358983777840744
2021-09-02,2021-09-02,39.07,39.07,49299.14,0.0093401420962784
2021-09-03,2021-09-03,40.73,40.73,50027.08,0.0147657748187899
2021-09-07,2021-09-07,37.81,37.81,46864.39,-0.1104620627488779
2021-09-08,2021-09-08,37.52,37.52,46062.29,-0.0171153406669755
2021-09-09,2021-09-09,37.45,37.45,46413.88,0.0076329248936601
2021-09-10,2021-09-10,36.8,36.8,44860.83,-0.0334608957492886
2021-09-13,2021-09-13,35.73,35.73,44975.96,-0.0232539856793306
2021-09-14,2021-09-14,36.81,36.81,47087.18,0.0469410769664504
2021-09-15,2021-09-15,38.805,38.805,48106.12,0.021639435617083
2021-09-16,2021-09-16,38.0,38.0,47745.55,-0.007495304131782
2021-09-17,2021-09-17,37.7,37.7,47303.11,-0.0092666227533246
2021-09-20,2021-09-20,34.555,34.555,43026.6,-0.0895172790603533
2021-09-21,2021-09-21,33.18,33.18,40726.1,-0.0534669251114426
2021-09-22,2021-09-22,34.88,34.88,43520.0,0.0686021985900933
2021-09-23,2021-09-23,35.89,35.89,44828.29,0.0300618106617647
2021-09-24,2021-09-24,34.23,34.23,42798.49,-0.0452794429588994
2021-09-27,2021-09-27,34.18,34.18,42122.69,-0.0238078794901506
2021-09-28,2021-09-28,32.73,32.73,41006.32,-0.0265028183147848
2021-09-29,2021-09-29,32.12,32.12,41499.71,0.0120320477428845
2021-09-30,2021-09-30,33.85,33.85,43796.57,0.0553464108544372
2021-10-01,2021-10-01,37.19,37.19,48123.94,0.098806139384888
2021-10-04,2021-10-04,39.13,39.13,49198.22,0.020978971637755
2021-10-05,2021-10-05,40.44,40.44,51455.12,0.0458736108745398
2021-10-06,2021-10-06,42.78,42.78,55321.6,0.0751427651903249
2021-10-07,2021-10-07,41.55,41.55,53814.99,-0.0272336664160111
2021-10-08,2021-10-08,42.34,42.34,53975.0,0.0029733351246559
2021-10-11,2021-10-11,44.315,44.315,57500.01,0.0511884826325412
2021-10-12,2021-10-12,42.45,42.45,56011.84,-0.0258812128902239
2021-10-13,2021-10-13,44.65,44.65,57393.65,0.0246699626364712
2021-10-14,2021-10-14,44.9101,44.9101,57378.19,-0.0002693677784911
2021-10-15,2021-10-15,47.41,47.41,61702.33,0.0753620844435838
2021-10-18,2021-10-18,45.65,45.65,62037.92,0.0075760762496255
2021-10-19,2021-10-19,48.82,48.82,64316.7,0.0367320503330865
2021-10-20,2021-10-20,51.75,51.75,66064.24,0.0271708592014205
2021-10-21,2021-10-21,48.97,48.97,62260.33,-0.0575789564823572
2021-10-22,2021-10-22,48.75,48.75,60734.27,-0.0245109526403088
2021-10-25,2021-10-25,50.89,50.89,63127.04,0.0365208047837521
2021-10-26,2021-10-26,49.43,49.43,60358.75,-0.0438526818301634
2021-10-27,2021-10-27,46.7,46.7,58449.36,-0.031634021579307
2021-10-28,2021-10-28,48.685,48.685,60622.03,0.0371718355855392
2021-10-29,2021-10-29,49.69,49.69,62308.22,0.0278148059377094
2021-11-01,2021-11-01,49.24,49.24,60942.87,-0.0066136787777261
2021-11-02,2021-11-02,50.46,50.46,63266.69,0.0381311218195008
2021-11-03,2021-11-03,50.46,50.46,62946.45,-0.0050617473428751
2021-11-04,2021-11-04,48.87,48.87,61431.86,-0.024061563440035
2021-11-05,2021-11-05,48.57,48.57,61006.0,-0.0069322335348466
2021-11-08,2021-11-08,52.3,52.3,67606.96,0.0677638021113014
2021-11-09,2021-11-09,53.49,53.49,67009.98,-0.0088301559484409
2021-11-10,2021-11-10,53.49,53.49,64920.13,-0.0311871455565275
2021-11-11,2021-11-11,52.19,52.19,64831.3,-0.0013682967055055
2021-11-12,2021-11-12,51.47,51.47,64156.08,-0.0104150310112554
2021-11-15,2021-11-15,51.18,51.18,63654.49,-0.0291893700607869
2021-11-16,2021-11-16,47.07,47.07,60106.03,-0.0557456355396139
2021-11-17,2021-11-17,48.38,48.38,60366.96,0.0043411617769464
2021-11-18,2021-11-18,46.48,46.48,56921.05,-0.0570827154456675
2021-11-19,2021-11-19,47.14,47.14,58069.51,0.0201763670909091
2021-11-22,2021-11-22,45.15,45.15,56268.31,-0.0407948055782517
2021-11-23,2021-11-23,46.88,46.88,57574.23,0.0232088008330089
2021-11-24,2021-11-24,46.42,46.42,57165.08,-0.0071064780197668
2021-11-26,2021-11-26,44.33,44.33,53755.65,-0.0887051836290675
2021-11-29,2021-11-29,47.18,47.18,57827.98,0.0089373370975123
2021-11-30,2021-11-30,46.22,46.22,56975.0,-0.0147502990766753
2021-12-01,2021-12-01,44.87,44.87,57209.29,0.0041121544537077
2021-12-02,2021-12-02,45.39,45.39,56513.57,-0.0121609619696381
2021-12-03,2021-12-03,41.85,41.85,53612.0,-0.0513428898581349
2021-12-06,2021-12-06,38.4,38.4,50424.72,0.0212270589712535
2021-12-07,2021-12-07,40.1,40.1,50577.2,0.0030239136677405
2021-12-08,2021-12-08,40.33,40.33,50455.61,-0.0024040476736552
2021-12-09,2021-12-09,37.1,37.1,47539.76,-0.0577904022961965
2021-12-10,2021-12-10,37.28,37.28,47136.35,-0.0084857390950228
2021-12-13,2021-12-13,35.41,35.41,46679.93,-0.0674646767755405
2021-12-14,2021-12-14,36.7,36.7,48324.04,0.0352209182832965
2021-12-15,2021-12-15,37.66,37.66,48870.48,0.0113078293950588
2021-12-16,2021-12-16,36.31,36.31,47624.5,-0.0254955547807184
2021-12-17,2021-12-17,34.42,34.42,46125.33,-0.0314789656584321
2021-12-20,2021-12-20,34.47,34.47,46898.14,0.0049178645269853
2021-12-21,2021-12-21,36.53,36.53,48875.15,0.0421554031780364
2021-12-22,2021-12-22,37.0,37.0,48569.69,-0.0062498017908896
2021-12-23,2021-12-23,39.135,39.135,50817.92,0.0462887451000819
2021-12-27,2021-12-27,39.29,39.29,50707.72,-0.0011427000064807
2021-12-28,2021-12-28,36.326,36.326,47522.03,-0.0628245561030944
2021-12-29,2021-12-29,35.36,35.36,46436.54,-0.0228418272535916
2021-12-30,2021-12-30,35.39,35.39,47095.02,0.0141802123930852
2021-12-31,2021-12-31,34.25,34.25,46210.56,-0.0187803296399491
2022-01-03,2022-01-03,34.25,34.25,46445.81,-0.0176436125211506
2022-01-04,2022-01-04,34.66,34.66,45833.42,-0.0131850429565121
2022-01-05,2022-01-05,32.49,32.49,43421.69,-0.0526194641377404
2022-01-06,2022-01-06,31.94,31.94,43080.01,-0.0078688784337965
2022-01-07,2022-01-07,30.735,30.735,41553.86,-0.0354259434944421
2022-01-10,2022-01-10,30.17,30.17,41801.55,-0.0011868232276143
2022-01-11,2022-01-11,31.15,31.15,42700.68,0.0215094894806531
2022-01-12,2022-01-12,31.95,31.95,43880.72,0.0276351570982007
2022-01-13,2022-01-13,30.5,30.5,42534.32,-0.0306831793097287
2022-01-14,2022-01-14,30.53,30.53,43042.4,0.0119451774472942
2022-01-18,2022-01-18,28.57,28.57,42337.58,0.0038229964951914
2022-01-19,2022-01-19,28.02,28.02,41657.89,-0.0160540588290593
2022-01-20,2022-01-20,29.02,29.02,40661.69,-0.0239138372106699
2022-01-21,2022-01-21,25.59,25.59,36425.98,-0.1041695512409838
2022-01-24,2022-01-24,25.8965,25.8965,36648.31,0.0115456771886068
2022-01-25,2022-01-25,25.43,25.43,36934.26,0.0078025426001908
2022-01-26,2022-01-26,25.44,25.44,36787.43,-0.0039754417714068
2022-01-27,2022-01-27,24.11,24.11,37131.0,0.009339331396621
2022-01-28,2022-01-28,25.735,25.735,37696.21,0.0152220516549512
2022-01-31,2022-01-31,26.24,26.24,38439.04,0.0150258740359454
2022-02-01,2022-02-01,26.27,26.27,38680.51,0.0062818946570986
2022-02-02,2022-02-02,25.55,25.55,36892.03,-0.0462372393745584
2022-02-03,2022-02-03,24.63,24.63,37289.86,0.0107836299601837
2022-02-04,2022-02-04,27.96,27.96,41550.0,0.11424392582863
2022-02-07,2022-02-07,30.57,30.57,43829.99,0.0346693389138921
2022-02-08,2022-02-08,31.35,31.35,44021.57,0.0043709797789139
2022-02-09,2022-02-09,32.08,32.08,44358.08,0.0076442071466329
2022-02-10,2022-02-10,31.0,31.0,43471.29,-0.0199916227212719
2022-02-11,2022-02-11,29.61,29.61,42366.0,-0.025425746509938
2022-02-14,2022-02-14,29.45,29.45,42525.14,0.0115127733245989
2022-02-15,2022-02-15,31.29,31.29,44529.6,0.0471358824450665
2022-02-16,2022-02-16,31.12,31.12,43860.7,-0.0150214688656534
2022-02-17,2022-02-17,28.34,28.34,40491.7,-0.0768113595998239
2022-02-18,2022-02-18,27.3,27.3,39966.8,-0.0129631504728128
2022-02-22,2022-02-22,25.93,25.93,38212.0,0.0331365042285811
2022-02-23,2022-02-23,25.93,25.93,37227.8,-0.0257563069192923
2022-02-24,2022-02-24,26.59,26.59,38315.1,0.0292066681351033
2022-02-25,2022-02-25,27.175,27.175,39205.4,0.0232362697735357
2022-02-28,2022-02-28,29.39,29.39,43155.0,0.1455457634317265
2022-03-01,2022-03-01,30.75,30.75,44394.1,0.0287127795156991
2022-03-02,2022-03-02,30.177,30.177,43885.7,-0.0114519722215339
2022-03-03,2022-03-03,28.11,28.11,42449.5,-0.0327259221113026
2022-03-04,2022-03-04,26.13,26.13,39127.7,-0.0782529829562186
2022-03-07,2022-03-07,24.67,24.67,37963.8,-0.011387694623331
2022-03-08,2022-03-08,25.5,25.5,38709.9,0.0196529325304632
2022-03-09,2022-03-09,28.1,28.1,41937.5,0.08337918723634
2022-03-10,2022-03-10,26.6,26.6,39407.2,-0.0603350223546945
2022-03-11,2022-03-11,25.51,25.51,38713.0,-0.0176160701597677
2022-03-14,2022-03-14,25.4,25.4,39653.8,0.0506071211884369
2022-03-15,2022-03-15,26.34,26.34,39271.0,-0.0096535514881298
2022-03-16,2022-03-16,27.5,27.5,41105.8,0.0467214993252018
2022-03-17,2022-03-17,27.65,27.65,40898.1,-0.0050528149312263
2022-03-18,2022-03-18,28.7,28.7,41751.5,0.020866495020551
2022-03-21,2022-03-21,27.69,27.69,40982.0,-0.0067618332081141
2022-03-22,2022-03-22,28.75,28.75,42349.8,0.0333756283246304
2022-03-23,2022-03-23,28.75,28.75,42867.9,0.0122338240086139
2022-03-24,2022-03-24,30.51,30.51,43973.4,0.0257885270797029
2022-03-25,2022-03-25,30.17,30.17,44290.6,0.0072134517685691
2022-03-28,2022-03-28,32.81,32.81,47121.9,0.0064309025048696
2022-03-29,2022-03-29,32.87,32.87,47418.5,0.0062943132598642
2022-03-30,2022-03-30,32.06,32.06,47053.2,-0.0077037443192004
2022-03-31,2022-03-31,30.54,30.54,45506.0,-0.0328819293905621
2022-04-01,2022-04-01,32.05,32.05,46266.2,0.016705489386015
2022-04-04,2022-04-04,32.08,32.08,46580.9,0.0040631655184901
2022-04-05,2022-04-05,32.13,32.13,45477.4,-0.0236899673471315
2022-04-06,2022-04-06,30.21,30.21,43159.7,-0.0509637754137221
2022-04-07,2022-04-07,30.38,30.38,43417.1,0.0059638968760209
2022-04-08,2022-04-08,29.82,29.82,42229.2,-0.027360187575863
2022-04-11,2022-04-11,27.78,27.78,39505.6,-0.0625243234520792
2022-04-12,2022-04-12,27.38,27.38,40060.7,0.0140511724920011
2022-04-13,2022-04-13,29.19,29.19,41129.8,0.0266870024737462
2022-04-14,2022-04-14,28.5,28.5,39915.9,-0.0295138804467807
2022-04-18,2022-04-18,29.5,29.5,40785.6,0.0286639545412128
2022-04-19,2022-04-19,30.18,30.18,41472.9,0.0168515358361776
2022-04-20,2022-04-20,30.07,30.07,41327.7,-0.0035010814290779
2022-04-21,2022-04-21,30.07,30.07,40449.8,-0.0212424112641157
2022-04-22,2022-04-22,28.04,28.04,39674.2,-0.0191743840513427
2022-04-25,2022-04-25,28.62,28.62,40411.0,0.0247911668788387
2022-04-26,2022-04-26,26.9,26.9,38093.7,-0.0573432976169855
2022-04-27,2022-04-27,26.9,26.9,39209.0,0.0292778070914614
2022-04-28,2022-04-28,27.83,27.83,39732.5,0.0133515264352572
2022-04-29,2022-04-29,26.38,26.38,38572.2,-0.0292027936827534
2022-05-02,2022-05-02,26.17,26.17,38525.6,0.0022138109545921
2022-05-03,2022-05-03,25.7,25.7,37712.9,-0.0210950640612994
2022-05-04,2022-05-04,27.76,27.76,39684.0,0.0522659355286916
2022-05-05,2022-05-05,25.02,25.02,36534.7,-0.0793594395726238
2022-05-06,2022-05-06,25.02,25.02,35995.3,-0.0147640462354965
2022-05-09,2022-05-09,20.904,20.904,30056.6,-0.1168135872120357
2022-05-10,2022-05-10,21.23,21.23,31002.1,0.0314573171948922
2022-05-11,2022-05-11,19.09,19.09,29074.7,-0.0621699820334751
2022-05-12,2022-05-12,18.31,18.31,29020.7,-0.0018572848559056
2022-05-13,2022-05-13,19.7,19.7,29274.3,0.0087385900409018
2022-05-16,2022-05-16,18.75,18.75,29866.7,-0.0465356080244154
2022-05-17,2022-05-17,19.31,19.31,30437.0,0.0190948447602179
2022-05-18,2022-05-18,18.55,18.55,28700.6,-0.0570489864309886
2022-05-19,2022-05-19,19.53,19.53,30319.9,0.0564204232664127
2022-05-20,2022-05-20,18.74,18.74,29188.9,-0.0373022338464177
2022-05-23,2022-05-23,18.44,18.44,29097.7,-0.0391725003302073
2022-05-24,2022-05-24,18.62,18.62,29643.1,0.0187437495059745
2022-05-25,2022-05-25,19.07,19.07,29536.7,-0.0035893681834895
2022-05-26,2022-05-26,19.04,19.04,29194.0,-0.0116025148374734
2022-05-27,2022-05-27,18.96,18.96,28623.2,-0.0195519627320681
2022-05-31,2022-05-31,20.54,20.54,31797.8,0.002247332671426
2022-06-01,2022-06-01,19.47,19.47,29796.9,-0.0629257370006729
2022-06-02,2022-06-02,19.95,19.95,30437.1,0.0214854565407809
2022-06-03,2022-06-03,19.26,19.26,29682.8,-0.0247822558653747
2022-06-06,2022-06-06,20.14,20.14,31361.2,0.0485223955947695
2022-06-07,2022-06-07,20.22,20.22,31118.1,-0.0077516166473222
2022-06-08,2022-06-08,19.53,19.53,30192.5,-0.0297447466265613
2022-06-09,2022-06-09,19.41,19.41,30093.3,-0.0032855841682537
2022-06-10,2022-06-10,18.68,18.68,29077.7,-0.0337483758843329
2022-06-13,2022-06-13,14.9835,14.9835,22471.5,-0.1540841793809078
2022-06-14,2022-06-14,14.36,14.36,22122.7,-0.0155218832743697
2022-06-15,2022-06-15,14.06,14.06,22567.5,0.0201060449221839
2022-06-16,2022-06-16,12.735,12.735,20387.4,-0.0966035227650381
2022-06-17,2022-06-17,12.47,12.47,20457.3,0.003428588245681
2022-06-21,2022-06-21,13.51,13.51,20713.1,0.0069518378617507
2022-06-22,2022-06-22,13.51,13.51,19977.4,-0.0355185848569261
2022-06-23,2022-06-23,13.69,13.69,21096.6,0.0560233063361597
2022-06-24,2022-06-24,13.85,13.85,21231.2,0.0063801750045031
2022-06-27,2022-06-27,13.51,13.51,20730.0,-0.0142231479235914
2022-06-28,2022-06-28,13.25,13.25,20268.6,-0.0222575976845152
2022-06-29,2022-06-29,13.32,13.32,20109.9,-0.0078298451792426
2022-06-30,2022-06-30,12.06,12.06,19923.5,-0.0092690664796941
2022-07-01,2022-07-01,12.25,12.25,19272.0,-0.0327000777975757
2022-07-05,2022-07-05,12.93,12.93,20170.0,-0.0027982953140912
2022-07-06,2022-07-06,12.58,12.58,20554.1,0.0190431333663856
2022-07-07,2022-07-07,13.75,13.75,21613.4,0.0515371629018055
2022-07-08,2022-07-08,13.77,13.77,21587.9,-0.0011798236279345
2022-07-11,2022-07-11,12.85,12.85,19954.3,-0.0431336255262829
2022-07-12,2022-07-12,12.21,12.21,19322.9,-0.0316423026615816
2022-07-13,2022-07-13,12.41,12.41,20220.1,0.0464319537957551
2022-07-14,2022-07-14,13.13,13.13,20578.6,0.0177298826415299
2022-07-15,2022-07-15,13.7,13.7,20823.1,0.0118812747222842
2022-07-18,2022-07-18,14.08,14.08,22423.9,0.0783624437348518
2022-07-19,2022-07-19,15.38,15.38,23385.9,0.0429006551045982
2022-07-20,2022-07-20,15.58,15.58,23221.5,-0.0070298769771529
2022-07-21,2022-07-21,15.04,15.04,23144.5,-0.0033158925995305
2022-07-22,2022-07-22,14.48,14.48,22675.1,-0.0202812763291495
2022-07-25,2022-07-25,13.76,13.76,21300.0,-0.0562944715692094
2022-07-26,2022-07-26,13.0,13.0,21241.0,-0.0027699530516431
2022-07-27,2022-07-27,14.23,14.23,22941.1,0.0800386045854715
2022-07-28,2022-07-28,14.83,14.83,23836.2,0.039017309544878
2022-07-29,2022-07-29,14.8,14.8,23771.1,-0.0027311400307097
2022-08-01,2022-08-01,14.21,14.21,23257.6,-0.001395442698829
2022-08-02,2022-08-02,14.18,14.18,22975.1,-0.0121465671436433
2022-08-03,2022-08-03,14.52,14.52,22801.5,-0.007556006285065
2022-08-04,2022-08-04,13.99,13.99,22608.9,-0.00844681270969
2022-08-05,2022-08-05,14.23,14.23,23298.1,0.0304835706292654
2022-08-08,2022-08-08,15.14,15.14,23804.4,0.0274777924533189
2022-08-09,2022-08-09,14.35,14.35,23140.2,-0.0279024045974694
2022-08-10,2022-08-10,14.96,14.96,23940.9,0.034602120984261
2022-08-11,2022-08-11,15.18,15.18,23917.2,-0.0009899377216395
2022-08-12,2022-08-12,15.22,15.22,24387.5,0.0196636730052013
2022-08-15,2022-08-15,15.06,15.06,24085.2,-0.0085987955923453
2022-08-16,2022-08-16,14.94,14.94,23843.0,-0.0100559679803364
2022-08-17,2022-08-17,14.37,14.37,23333.1,-0.0213857316612843
2022-08-18,2022-08-18,14.48,14.48,23185.1,-0.0063429205720628
2022-08-19,2022-08-19,13.24,13.24,20824.9,-0.101798137596991
2022-08-22,2022-08-22,12.94,12.94,21387.0,-0.0055148426456363
2022-08-23,2022-08-23,13.53,13.53,21518.2,0.006134567728059
2022-08-24,2022-08-24,13.59,13.59,21354.9,-0.0075889247241869
2022-08-25,2022-08-25,13.4,13.4,21548.3,0.0090564694753896
2022-08-26,2022-08-26,12.667,12.667,20228.7,-0.0612391696792785
2022-08-29,2022-08-29,12.59,12.59,20275.5,0.0372426141450312
2022-08-30,2022-08-30,12.59,12.59,19803.1,-0.023299055510345
2022-08-31,2022-08-31,12.54,12.54,20041.5,0.012038519221738
2022-09-01,2022-09-01,12.28,12.28,20122.5,0.0040416136516727
2022-09-02,2022-09-02,12.38,12.38,19941.0,-0.0090197540067089
2022-09-06,2022-09-06,11.72,11.72,18781.5,-0.0507154446067456
2022-09-07,2022-09-07,11.72,11.72,19287.0,0.0269147831642839
2022-09-08,2022-09-08,12.11,12.11,19309.3,0.0011562192150151
2022-09-09,2022-09-09,13.45,13.45,21352.0,0.1057884024796342
2022-09-12,2022-09-12,14.15,14.15,22386.0,0.0259253997424417
2022-09-13,2022-09-13,12.65,12.65,20162.5,-0.0993254712766907
2022-09-14,2022-09-14,12.36,12.36,20217.0,0.0027030378177308
2022-09-15,2022-09-15,12.1,12.1,19690.8,-0.0260276005342039
2022-09-16,2022-09-16,11.98,11.98,19792.5,0.0051648485587179
2022-09-19,2022-09-19,12.09,12.09,19528.6,0.0063954237419154
2022-09-20,2022-09-20,11.66,11.66,18866.8,-0.033888758026689
2022-09-21,2022-09-21,11.66,11.66,18447.5,-0.0222242245637839
2022-09-22,2022-09-22,11.74,11.74,19392.5,0.0512264534489768
2022-09-23,2022-09-23,11.195,11.195,19280.7,-0.005765115379657
2022-09-26,2022-09-26,11.39,11.39,19216.3,0.0221599280839586
2022-09-27,2022-09-27,11.36,11.36,19070.1,-0.007608124352763
2022-09-28,2022-09-28,11.68,11.68,19407.3,0.0176821306652823
2022-09-29,2022-09-29,11.33,11.33,19582.5,0.0090275308775564
2022-09-30,2022-09-30,11.41,11.41,19411.7,-0.0087220732797139
2022-10-03,2022-10-03,11.66,11.66,19622.0,0.0300586895125305
2022-10-04,2022-10-04,12.1,12.1,20333.0,0.0362348384466415
2022-10-05,2022-10-05,11.99,11.99,20150.0,-0.0090001475434023
2022-10-06,2022-10-06,11.95,11.95,19954.0,-0.0097270471464019
2022-10-07,2022-10-07,11.35,11.35,19520.9,-0.0217049213190336
2022-10-10,2022-10-10,11.33,11.33,19124.0,-0.0157488419969119
2022-10-11,2022-10-11,11.16,11.16,19055.0,-0.003608031792512
2022-10-12,2022-10-12,11.21,11.21,19148.0,0.004880608764104
2022-10-13,2022-10-13,11.25,11.25,19365.5,0.0113588886567788
2022-10-14,2022-10-14,11.16,11.16,19164.6,-0.0103741189228268
2022-10-17,2022-10-17,11.46,11.46,19540.6,0.0149959224803783
2022-10-18,2022-10-18,11.31,11.31,19320.9,-0.0112432576277082
2022-10-19,2022-10-19,11.25,11.25,19116.7,-0.010568865839583
2022-10-20,2022-10-20,11.27,11.27,19034.7,-0.0042894432616508
2022-10-21,2022-10-21,11.42,11.42,19150.9,0.0061046404724003
2022-10-24,2022-10-24,11.55,11.55,19318.1,-0.0124024191363295
