start_time,coinbase_premium_gap,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index,coinbase_premium_index_usdt_adjusted,mean,std,z-score,close,change
2021-01-16 19:03:00,45.0,16.51020081,0.12354475,0.0453632,18.749999999999226,12.1661918753997,2.157618445347622,,
2021-01-16 19:04:00,69.1,41.91249051,0.18958111,0.11507588,18.96526666666575,12.48083197620166,4.016938408347353,,
2021-01-16 19:05:00,33.26,-0.12544644,0.09100077,-0.00034354,19.098533333332355,12.418948915103638,1.1403112101898412,,
2021-01-16 19:06:00,36.57,-0.83567288,0.1004144,-0.00229696,19.243599999998697,12.36773098046834,1.4009360348607125,,
2021-01-16 19:07:00,34.67,-8.86521651,0.09508699,-0.02434304,19.365166666665655,12.33940005095514,1.2403223228142006,,
2021-01-16 19:08:00,41.07,6.2692839,0.11241737,0.01717672,19.49599999999899,12.36081155132104,1.745354656563414,,
2021-01-16 19:09:00,35.62,1.29570459,0.09741868,0.00354701,19.660366666665457,12.245356345936214,1.3033212658307782,,
2021-01-16 19:10:00,10.1,-32.58520475,0.02767555,-0.08939289,19.703599999998698,12.18830780696326,-0.787935466686532,,
2021-01-16 19:11:00,32.97,-6.85696409,0.09032879,-0.01880671,19.790133333331905,12.190039630897042,1.0811996569118794,,
2021-01-16 19:12:00,37.06,4.98292757,0.10139515,0.01364512,19.897399999998743,12.19997905201026,1.4067729073004662,,
2021-01-16 19:13:00,44.99,-6.8244614,0.12332329,-0.01873328,20.02346666666524,12.263262044363485,2.03588027745114,,
2021-01-16 19:14:00,49.07,24.83437898,0.13458016,0.06815644,20.14599999999821,12.369126307814192,2.3384028330060027,,
2021-01-16 19:15:00,29.47,10.27173453,0.08070751,0.0281453,20.193099999998232,12.377664128889416,0.7494871329033337,,
2021-01-16 19:16:00,24.55,-18.84826663,0.06731211,-0.05174038,20.216966666665005,12.379143985681884,0.3500268951024982,,
2021-01-16 19:17:00,30.46,-13.83915399,0.08364421,-0.03804902,20.30153333333166,12.362104638200654,0.8217424915881428,,
2021-01-16 19:18:00,21.43,-1.45511069,0.05877419,-0.00399331,20.370933333331877,12.30951717870344,0.0860364099820589,,
2021-01-16 19:19:00,17.07,-19.32769576,0.04682494,-0.05307099,20.435866666665145,12.240128105362553,-0.2749862287136126,,
2021-01-16 19:20:00,25.42,4.89758618,0.06968125,0.01343281,20.52729999999865,12.174170353225074,0.4018918626931502,,
2021-01-16 19:21:00,11.74,-25.04177478,0.03221993,-0.06879545,20.54633333333186,12.15587901130178,-0.7244505580504937,,
2021-01-16 19:22:00,25.75,-5.6249971,0.07078604,-0.0154763,20.6395666666651,12.087752922470145,0.4227777789728827,,
2021-01-16 19:23:00,25.57,-13.86515666,0.07045711,-0.0382464,20.69589999999812,12.071152496707484,0.4037808321393779,,
2021-01-16 19:24:00,27.06,-6.27700966,0.07435106,-0.01726274,20.785799999998417,12.017486994888346,0.5220891857565829,,
2021-01-16 19:25:00,23.62,-20.02431062,0.064757,-0.05496469,20.872133333331828,11.94403667761211,0.2300618074807801,,
2021-01-16 19:26:00,31.06,5.78155161,0.0851917,0.0158687,20.869399999998667,11.941602735522707,0.8533695372135713,,
2021-01-16 19:27:00,30.96,2.21943923,0.08486796,0.00608875,20.945666666665343,11.932708115321786,0.8392339137564333,,
2021-01-16 19:28:00,32.12,7.7588539,0.08829025,0.02134153,20.96659999999877,11.946822968338704,0.9335871159688064,,
2021-01-16 19:29:00,26.91,-11.10404924,0.07411177,-0.03061324,21.0191666666655,11.938132054979713,0.4934468228534358,,
2021-01-16 19:30:00,22.28,-14.63190319,0.06143072,-0.04038434,21.032333333332403,11.937334448471288,0.1045180288826854,,
2021-01-16 19:31:00,19.91,-20.22502633,0.05471761,-0.05564469,21.06043333333257,11.92468868130354,-0.0964749155368987,,
2021-01-16 19:32:00,26.13,-8.70936636,0.0716023,-0.02388848,21.14953333333251,11.86200002518532,0.419867362678553,,
2021-01-16 19:33:00,37.21,-1.43474,0.10194521,-0.00393496,21.24639999999897,11.874136773691731,1.3444008860812422,,
2021-01-16 19:34:00,25.23,-16.20939041,0.06915216,-0.0444783,21.26399999999907,11.876121682631975,0.3339474035367066,,
2021-01-16 19:35:00,45.86,0.85007944,0.1256501,0.00233197,21.37579999999919,11.949287479349705,2.049009201788262,,
2021-01-16 19:36:00,38.14,-11.71902004,0.10449999,-0.03215287,21.452033333332512,11.98310824213078,1.3926242114708725,,
2021-01-16 19:37:00,27.94,-4.14225601,0.07655004,-0.01135893,21.5365666666658,11.938900522989194,0.5363503382077722,,
2021-01-16 19:38:00,31.19,-10.46205504,0.08549832,-0.02871143,21.63326666666544,11.899013927086388,0.8031533866499673,,
2021-01-16 19:39:00,48.02,21.80759972,0.13252746,0.060229,21.77283333333209,11.962183681653334,2.194178535054914,,
2021-01-16 19:40:00,36.82,3.17057186,0.10143125,0.00874235,21.813133333331983,11.99250641927076,1.2513536488547117,,
2021-01-16 19:41:00,33.57,5.02626912,0.09249361,0.0138595,21.91759999999854,11.957798377912688,0.9744603171704808,,
2021-01-16 19:42:00,38.17,17.35916246,0.10507241,0.04781278,22.01089999999851,11.97509280474442,1.3493924651339158,,
2021-01-16 19:43:00,45.68,11.53070664,0.12565537,0.03174817,22.149233333331843,12.008079209428052,1.959577902200475,,
2021-01-16 19:44:00,31.22,2.08496914,0.0859693,0.0057459,22.23986666666499,11.97342427818415,0.7500054391037504,,
2021-01-16 19:45:00,28.79,-13.02235751,0.079083,-0.03581208,22.20616666666504,11.940558925938308,0.5513840159553162,,
2021-01-16 19:46:00,15.41,-28.12101839,0.0424135,-0.07749123,22.23296666666516,11.916146245187557,-0.5725816489891332,,
2021-01-16 19:47:00,15.39,-26.84745839,0.042301,-0.07387867,22.30906666666502,11.798329304475804,-0.5864446133098022,,
2021-01-16 19:48:00,23.04,-13.35503209,0.06343639,-0.03680746,22.37699999999837,11.743358715167169,0.0564574425496623,,
2021-01-16 19:49:00,28.41,0.23706708,0.07804525,0.00065175,22.48493333333172,11.648815160537836,0.5086411437568658,,
2021-01-16 19:50:00,14.6,-1.76701138,0.04011496,-0.00485722,22.5186999999984,11.611041019441895,-0.6819974183829923,,
2021-01-16 19:51:00,7.28,-12.12619716,0.0199866,-0.03330914,22.557699999998636,11.53968489466619,-1.3239269650300596,,
2021-01-16 19:52:00,8.41,-12.24530293,0.02307779,-0.03362125,22.492033333332124,11.564009682284883,-1.2177465879248306,,
2021-01-16 19:53:00,25.0,-2.01259391,0.06875589,-0.00553922,22.59059999999862,11.458109145518476,0.2102790233014799,,
2021-01-16 19:54:00,11.84,-15.61604746,0.03251165,-0.04291268,22.564566666665097,11.47367442575777,-0.9347107359599672,,
2021-01-16 19:55:00,22.73,2.55746387,0.06244274,0.00702963,22.65573333333169,11.36509494339628,0.0065346279145221,,
2021-01-16 19:56:00,17.13,-7.30138891,0.04699229,-0.02004314,22.73013333333152,11.25471848943494,-0.4975809335958503,,
2021-01-16 19:57:00,12.79,-11.0908946,0.03514065,-0.03049234,22.778233333331688,11.180810508375712,-0.8933371445522088,,
2021-01-16 19:58:00,24.8,-11.41061643,0.06806905,-0.03135007,22.896233333331764,11.012906755082057,0.1728668651252964,,
2021-01-16 19:59:00,23.6,-13.88405108,0.06487725,-0.03820708,22.99419999999848,10.886871371246208,0.0556450039082419,,
2021-01-16 20:00:00,31.17,4.30032976,0.08592446,0.01186324,23.1043666666653,10.801205088785467,0.7467345788766645,36736.94,0.0086885133372689
2021-01-16 20:01:00,26.57,-9.30617678,0.0731686,-0.02565272,23.15493333333172,10.781719121714463,0.3167460242764358,,
2021-01-16 20:02:00,12.18,-4.89161875,0.03350645,-0.01346287,23.134333333331934,10.79680448926562,-1.0145903210735117,,
2021-01-16 20:03:00,14.78,-14.25442859,0.04064516,-0.03923114,23.11746666666547,10.805916574988244,-0.7715649670999374,,
2021-01-16 20:04:00,13.19,-9.72693919,0.0361818,-0.02669897,23.102599999998542,10.816526617490512,-0.9164309718398598,,
2021-01-16 20:05:00,17.38,-11.75649,0.04761644,-0.03223527,23.109266666665206,10.812366485909475,-0.5298809168308813,,
2021-01-16 20:06:00,12.61,-13.08750717,0.03456947,-0.0359038,23.06779999999834,10.82874067356092,-0.9657448003655442,,
2021-01-16 20:07:00,7.39,-17.48022102,0.02027374,-0.04798798,22.98259999999854,10.851256970174626,-1.436939521647658,,
2021-01-16 20:08:00,17.86,-6.28304888,0.04900005,-0.01724936,22.97143333333195,10.854810299324948,-0.4708910789210041,,
2021-01-16 20:09:00,28.64,5.28186747,0.07867434,0.01451865,23.005033333331813,10.856710130069835,0.5190307744388437,,
2021-01-16 20:10:00,25.96,-5.13239572,0.07140829,-0.01412978,23.02786666666507,10.855694132536463,0.2701009532450626,,
2021-01-16 20:11:00,15.26,-13.54051892,0.04199815,-0.03729538,23.059166666665117,10.819534527733683,-0.7208412382874264,,
2021-01-16 20:12:00,36.2,6.53359939,0.09962492,0.0179956,23.1636999999984,10.79438433107094,1.207692778038063,,
2021-01-16 20:13:00,25.35,-0.39435756,0.0696495,-0.00108427,23.221866666664912,10.75881618026967,0.1978036707456551,,
2021-01-16 20:14:00,29.86,-5.47624679,0.08198598,-0.01505061,23.254599999998074,10.764040321990292,0.6136543344702534,,
2021-01-16 20:15:00,26.45,-3.98400634,0.07274313,-0.01096604,23.25829999999803,10.764950284388089,0.2964899897987215,,
2021-01-16 20:16:00,32.29,-1.88369334,0.08881483,-0.00518604,23.323199999998323,10.760498820971945,0.8333070937683305,,
2021-01-16 20:17:00,25.32,-1.45612833,0.06947648,-0.00399846,23.41149999999829,10.667119395784054,0.1789142812778492,,
2021-01-16 20:18:00,5.0,-18.49296533,0.0137124,-0.05074927,23.38913333333175,10.698724891146522,-1.7188154215040377,,
2021-01-16 20:19:00,18.14,-6.06783367,0.04974671,-0.01665133,23.42049999999853,10.669357182707367,-0.4949220379046856,,
2021-01-16 20:20:00,15.86,-9.47183745,0.04347691,-0.02598312,23.3836999999984,10.676352701175093,-0.7047069547608996,,
2021-01-16 20:21:00,24.82,5.09744345,0.06808004,0.0139896,23.426599999998384,10.656093916868189,0.1307608595487242,,
2021-01-16 20:22:00,25.32,4.1700311,0.06938887,0.0114345,23.485766666665054,10.616963129780356,0.1727644064421737,,
2021-01-16 20:23:00,31.39,9.39711439,0.08602786,0.02576938,23.592899999998437,10.533417625799617,0.7402250890446083,,
2021-01-16 20:24:00,29.64,3.43835497,0.08123339,0.00943016,23.63419999999848,10.532754534633527,0.5702022182567159,,
2021-01-16 20:25:00,33.91,6.21083836,0.09297375,0.01704168,23.717133333331827,10.515314923571532,0.969335368531802,,
2021-01-16 20:26:00,37.33,8.0827379,0.10227591,0.02216265,23.718866666664837,10.517522982196484,1.2941386823090744,,
2021-01-16 20:27:00,46.85,7.92492854,0.12809254,0.0216906,23.8356333333316,10.57925093915062,2.1754249709210667,,
2021-01-16 20:28:00,50.86,11.1267024,0.13885689,0.03041084,23.98293333333141,10.646869437765396,2.524410280766028,,
2021-01-16 20:29:00,22.38,-18.44212134,0.06100837,-0.05032957,23.997266666664892,10.641789266442515,-0.1519731904262316,,
2021-01-16 20:30:00,37.97,6.99613097,0.10336676,0.01906182,24.076666666664725,10.65692314531582,1.3036908631026392,,
2021-01-16 20:31:00,44.04,11.61022803,0.11981056,0.03161342,24.210066666664787,10.655499215922095,1.861004626015468,,
2021-01-16 20:32:00,45.41,8.14269433,0.12380999,0.02222355,24.31096666666485,10.712490165715066,1.96957318111356,,
2021-01-16 20:33:00,53.43,20.5508987,0.14561861,0.05605979,24.451733333331845,10.81658461210987,2.679058843974197,,
2021-01-16 20:34:00,35.74,-3.96806581,0.09745047,-0.01083124,24.56626666666513,10.753196152166211,1.0391081102974156,,
2021-01-16 20:35:00,44.59,11.81975074,0.12153778,0.03224556,24.71069999999832,10.730079396536624,1.8526703545565728,,
2021-01-16 20:36:00,35.52,-2.3239005,0.09681112,-0.00634041,24.760133333331904,10.74564365252185,1.001323607464213,,
2021-01-16 20:37:00,39.37,7.9736008,0.10724414,0.02173872,24.823433333331877,10.77564592164831,1.3499484645689797,,
2021-01-16 20:38:00,36.18,11.3043951,0.09853811,0.03080897,24.90816666666535,10.764627831302644,1.0471177926427793,,
2021-01-16 20:39:00,49.26,18.20422121,0.13417799,0.04962793,24.946333333331857,10.83062114577529,2.244900485338479,,
2021-01-16 20:40:00,41.54,17.74752003,0.11321482,0.04840118,25.00943333333203,10.872028607030446,1.5204675469652835,,
2021-01-16 20:41:00,49.15,13.86454985,0.13388799,0.03780429,25.091733333332236,10.960942196792129,2.194908634196498,,
2021-01-16 20:42:00,39.92,1.76128819,0.10884321,0.00480721,25.14636666666561,10.9939291456154,1.3437992129707703,,
2021-01-16 20:43:00,36.93,7.83095567,0.10070038,0.02137032,25.18223333333231,11.01481173710933,1.066542665190455,,
2021-01-16 20:44:00,40.06,5.09248589,0.10925117,0.01390141,25.231933333332417,11.04825279829089,1.342118698529546,,
2021-01-16 20:45:00,25.43,-10.754721,0.06949398,-0.02941909,25.222999999999303,11.047001303176994,0.0187381167359115,,
2021-01-16 20:46:00,20.37,-11.71663697,0.0556085,-0.03201352,25.213499999999375,11.04995461860942,-0.4383275920285098,,
2021-01-16 20:47:00,28.55,-15.9887088,0.07796286,-0.04371424,25.26019999999941,11.03428860612539,0.2981433708534998,,
2021-01-16 20:48:00,34.49,-10.75265683,0.09409332,-0.02937089,25.26043333333257,11.034483687341783,0.8364294087683626,,
2021-01-16 20:49:00,36.08,-0.31693003,0.09856321,-0.00086665,25.30689999999905,11.050638598497711,0.974884836199919,,
2021-01-16 20:50:00,30.75,-0.57510426,0.08409815,-0.0015742,25.315399999999208,11.053851619469706,0.4916476344253216,,
2021-01-16 20:51:00,22.35,-14.60438179,0.06102006,-0.03991317,25.34086666666592,11.038126018578684,-0.2709578294025525,,
2021-01-16 20:52:00,21.74,-7.85249555,0.05927269,-0.02142659,25.366533333332438,11.020699070780912,-0.3290656345882298,,
2021-01-16 20:53:00,15.35,-15.42929708,0.04182148,-0.04207278,25.335066666665565,11.035817045188749,-0.9047872600442144,,
2021-01-16 20:54:00,36.62,-3.91183252,0.09978476,-0.01067101,25.43489999999874,11.001818502304078,1.0166592002639194,,
2021-01-16 20:55:00,23.9,-4.2247572,0.06508929,-0.01151452,25.480833333332168,10.966373029862222,-0.1441527959177976,,
2021-01-16 20:56:00,39.55,-1.5888981,0.10784057,-0.00433729,25.630299999999117,10.85054058621667,1.2828577423767191,,
2021-01-16 20:57:00,35.21,-9.72597445,0.09614978,-0.02659181,25.69196666666578,10.85224467627452,0.877056647473385,,
2021-01-16 20:58:00,30.14,-3.95890345,0.08231932,-0.01082275,25.736633333332527,10.842848528533764,0.4061079203568772,,
2021-01-16 20:59:00,33.26,17.03073039,0.09059915,0.04641166,25.810866666665923,10.81775552957459,0.6886024844034364,,
2021-01-16 21:00:00,26.46,-11.62515168,0.07221255,-0.03175943,25.823366666665923,10.816326953323705,0.0588585511589449,35942.74,-0.021618567033618
2021-01-16 21:01:00,32.74,-6.14199315,0.08950916,-0.01680968,25.842499999999223,10.82348975692073,0.6372713565502657,,
2021-01-16 21:02:00,33.27,-7.66266693,0.09098138,-0.02097807,25.899433333332805,10.817466336368565,0.6813579481072373,,
2021-01-16 21:03:00,21.52,-14.71875557,0.0588572,-0.0402957,25.88686666666608,10.82036610243331,-0.4035784580046737,,
2021-01-16 21:04:00,8.54,-23.24865253,0.0233424,-0.06360081,25.820899999999675,10.865652036136607,-1.5904153696922614,,
2021-01-16 21:05:00,3.47,-20.47092183,0.00948879,-0.05601485,25.779033333332823,10.92752515832044,-2.04154490702282,,
2021-01-16 21:06:00,12.32,-13.56107973,0.03369341,-0.03711384,25.764733333332696,10.942361010175368,-1.2286866902700757,,
2021-01-16 21:07:00,18.54,-13.89415815,0.05070037,-0.03802933,25.83663333333292,10.82273608597768,-0.6741948870754313,,
2021-01-16 21:08:00,38.02,9.58770833,0.10402172,0.02625212,25.9001999999998,10.838144855380392,1.118254107296191,,
2021-01-16 21:09:00,4.97,-32.58418574,0.01358108,-0.08913129,25.86323333333285,10.890605869253696,-1.918463819567516,,
2021-01-16 21:10:00,8.07,-12.20219676,0.02204937,-0.03335809,25.82783333333287,10.931185098803107,-1.624511265048218,,
2021-01-16 21:11:00,-3.25,-23.33417931,-0.00887172,-0.06373164,25.743466666666016,11.057305881630947,-2.6221094882462896,,
2021-01-16 21:12:00,7.54,-12.85274222,0.02058931,-0.03511624,25.70543333333296,11.1002909123981,-1.636482636058095,,
2021-01-16 21:13:00,13.23,-12.66720785,0.03613405,-0.03462142,25.67663333333292,11.121463490294884,-1.119154268158542,,
2021-01-16 21:14:00,35.34,3.36361237,0.09689758,0.00923066,25.754433333332805,11.10709686106248,0.8630127914226422,,
2021-01-16 21:15:00,12.07,-6.96908633,0.03312119,-0.0191338,25.720266666666134,11.133430746902151,-1.2260611285936536,,
2021-01-16 21:16:00,16.72,1.21537391,0.04582933,0.00333274,25.71363333333284,11.138213251995438,-0.8074574556849687,,
2021-01-16 21:17:00,15.71,-6.31028416,0.04313845,-0.01733803,25.698399999999285,11.148789581700148,-0.8959178865833515,,
2021-01-16 21:18:00,23.26,-5.92646709,0.06386715,-0.01628589,25.591699999999253,11.017227014098784,-0.2116412775206835,,
2021-01-16 21:19:00,20.2,-8.13673454,0.05544876,-0.02235261,25.537733333332387,11.003800112624132,-0.4850809064778141,,
2021-01-16 21:20:00,14.9,-25.45149329,0.04089612,-0.06993424,25.46803333333228,11.004739924304287,-0.9603165005283288,,
2021-01-16 21:21:00,12.76,-18.34079266,0.03503782,-0.05040519,25.42709999999885,11.029148697579997,-1.1485111269538195,,
2021-01-16 21:22:00,14.19,-4.45196105,0.03891411,-0.01221513,25.43496666666547,11.020256037982913,-1.0203906903712636,,
2021-01-16 21:23:00,19.56,0.51143459,0.05373706,0.0014058,25.48546666666555,10.958124585454154,-0.5407372968300644,,
2021-01-16 21:24:00,20.85,-10.68048693,0.05718618,-0.02931916,25.53826666666544,10.897128322690287,-0.4302295547812725,,
2021-01-16 21:25:00,20.56,-11.08331727,0.05636059,-0.03040876,25.54459999999885,10.893668937340442,-0.4575685224757512,,
2021-01-16 21:26:00,20.02,-2.05986101,0.05488307,-0.00565035,25.59463333333221,10.833343063832972,-0.5145810762647297,,
2021-01-16 21:27:00,21.86,5.94171763,0.05994571,0.01630082,25.66136666666561,10.74784946050254,-0.3536862588776778,,
2021-01-16 21:28:00,18.51,-6.95143761,0.05078912,-0.0190872,25.719033333332437,10.662289252589954,-0.6761243446459024,,
2021-01-16 21:29:00,3.64,-16.93354533,0.00998678,-0.04648545,25.686999999999145,10.714185623674666,-2.0577392229683658,,
2021-01-16 21:30:00,-0.91,-42.91022424,-0.00249581,-0.11782338,25.581499999999068,10.81957022016548,-2.448479880524672,,
2021-01-16 21:31:00,14.3,-11.77199247,0.03934366,-0.03241157,25.56493333333249,10.833063117935584,-1.0398659373341868,,
2021-01-16 21:32:00,0.53,-22.24104423,0.00145866,-0.06124971,25.48273333333277,10.929050906085203,-2.2831564742222312,,
