start_time,average_sa_cdd,binary_cdd,cdd,date,sa_cdd,close,change
2022-10-01,0.52327892,0,2333611.87839825,2022-10-01,0.1217553,19304.0,-0.0055482003121829
2022-10-02,0.5231963,0,2078259.10460099,2022-10-02,0.10842682,19049.4,-0.0131889763779526
2022-10-03,0.52313801,0,4417340.57906375,2022-10-03,0.23044968,19622.0,0.0300586895125305
2022-10-04,0.52309022,0,5426435.56086629,2022-10-04,0.28307844,20333.0,0.0362348384466415
2022-10-05,0.52306406,0,7507956.74419189,2022-10-05,0.39164187,20150.0,-0.0090001475434023
2022-10-06,0.52301331,0,5138371.66866381,2022-10-06,0.26802195,19954.0,-0.0097270471464019
2022-10-07,0.52297843,0,6666489.78408712,2022-10-07,0.34771054,19520.9,-0.0217049213190336
2022-10-08,0.52292391,0,4772693.43431155,2022-10-08,0.24891977,19406.2,-0.0058757536793898
2022-10-09,0.52283783,0,1727747.73590982,2022-10-09,0.09010602,19430.0,0.0012264121775513
2022-10-10,0.52278158,0,4601216.47599051,2022-10-10,0.2399509,19124.0,-0.0157488419969119
2022-10-11,0.52274636,0,6628227.59963456,2022-10-11,0.34564072,19055.0,-0.003608031792512
2022-10-12,0.52274151,0,9557360.52741111,2022-10-12,0.49836332,19148.0,0.004880608764104
2022-10-13,0.52268791,0,4852511.03912498,2022-10-13,0.25301973,19365.5,0.0113588886567788
2022-10-14,0.52263446,0,4864867.55826774,2022-10-14,0.25365113,19164.6,-0.0103741189228268
2022-10-15,0.52255003,0,1872342.68392255,2022-10-15,0.09761793,19060.4,-0.0054371080012104
2022-10-16,0.52247986,0,3246663.24987693,2022-10-16,0.16926265,19251.9,0.0100470084573252
2022-10-17,0.52261719,1,23288537.64992059,2022-10-17,1.21407323,19540.6,0.0149959224803783
2022-10-18,0.5230872,1,55440353.51044121,2022-10-18,2.89007134,19320.9,-0.0112432576277082
2022-10-19,0.5230661,0,7995619.68357836,2022-10-19,0.4167862,19116.7,-0.010568865839583
2022-10-20,0.52299634,0,3290653.87215679,2022-10-20,0.17152321,19034.7,-0.0042894432616508
2022-10-21,0.52294034,0,4619512.71174946,2022-10-21,0.24077688,19150.9,0.0061046404724003
2022-10-22,0.52297807,1,13683136.8049201,2022-10-22,0.71315684,19195.1,0.0023079855254843
2022-10-23,0.52289988,0,2470118.71006561,2022-10-23,0.1287346,19560.7,0.0190465274992055
2022-10-24,0.52284254,0,4484706.72553971,2022-10-24,0.23371805,19318.1,-0.0124024191363295
2022-10-25,0.52286499,1,12205934.83814362,2022-10-25,0.63608039,20068.3,0.0388340468265513
2022-10-26,0.52296066,1,19296391.9941851,2022-10-26,1.00553026,20758.3,0.0343825834774245
2022-10-27,0.52298558,1,12449072.85051007,2022-10-27,0.64868962,20285.5,-0.0227764315960362
2022-10-28,0.52293069,0,4720107.5431342,2022-10-28,0.2459401,20582.8,0.0146557886174853
2022-10-29,0.52286321,0,3498439.16706139,2022-10-29,0.18227687,20796.7,0.0103921721048643
2022-10-30,0.52279061,0,2999868.30520624,2022-10-30,0.15629329,20615.6,-0.0087081123447471
2022-10-31,0.52275265,0,6355072.57226392,2022-10-31,0.33108094,20482.0,-0.0064805293079026
2022-11-01,0.52271968,0,6837680.37218278,2022-11-01,0.35620672,20472.1,-0.000483351235231
2022-11-02,0.52280447,1,18257688.51411054,2022-11-02,0.95109051,20140.1,-0.0162171931555629
2022-11-03,0.52278462,0,8111228.7392747,2022-11-03,0.42251246,20199.7,0.0029592703114682
2022-11-04,0.52307641,1,38348527.59317485,2022-11-04,1.99748406,21137.6,0.0464313826442965
2022-11-05,0.52306764,0,9191909.5917543,2022-11-05,0.47876129,21289.9,0.0072051699341459
2022-11-06,0.52305688,0,8998361.42720299,2022-11-06,0.46865941,20900.0,-0.0183138483506264
2022-11-07,0.52316853,1,20884341.06002931,2022-11-07,1.08766294,20578.6,-0.015377990430622
2022-11-08,0.52320828,1,13906201.7441278,2022-11-08,0.72420087,18534.0,-0.0993556412972699
2022-11-09,0.52337721,1,26458268.21217529,2022-11-09,1.37781487,15905.0,-0.1418474155605913
2022-11-10,0.52344624,1,16758468.34027494,2022-11-10,0.87265584,17588.0,0.1058157812008802
2022-11-11,0.52383025,1,47377058.59915494,2022-11-11,2.4669357,17058.3,-0.0301171253127132
2022-11-12,0.52404563,1,31000185.55525702,2022-11-12,1.61409996,16806.9,-0.014737693674047
2022-11-13,0.52398854,0,4513830.72546534,2022-11-13,0.23501369,16321.2,-0.0288988451171841
2022-11-14,0.52402952,1,14050823.23962104,2022-11-14,0.73153025,16605.2,0.0174006813224518
2022-11-15,0.52407257,1,14254159.21158246,2022-11-15,0.74207914,16888.3,0.0170488762556306
2022-11-16,0.52433159,1,35273272.05194616,2022-11-16,1.83625575,16650.6,-0.014074832872462
2022-11-17,0.52442261,1,18932517.79460322,2022-11-17,0.98554463,16682.1,0.0018918237180642
2022-11-18,0.52509529,1,75567840.21607658,2022-11-18,3.93355558,16689.7,0.0004555781346473
2022-11-19,0.52503376,0,4095900.6378119,2022-11-19,0.21319496,16692.9,0.0001917350221993
2022-11-20,0.52502588,0,9319512.6675706,2022-11-20,0.48506469,16272.6,-0.0251783692468056
2022-11-21,0.52505452,1,12878387.07721679,2022-11-21,0.67026989,15773.0,-0.0307019161043717
2022-11-22,0.52511961,1,16431966.22611024,2022-11-22,0.85518479,16220.6,0.0283776073036201
2022-11-23,0.52590481,1,86631878.05676901,2022-11-23,4.50846028,16595.8,0.0231310802313107
2022-11-24,0.52589169,0,8826635.7897493,2022-11-24,0.45933285,16592.4,-0.0002048711119679
2022-11-25,0.52584975,0,6015347.52909305,2022-11-25,0.31302257,16516.1,-0.0045984908753406
2022-11-26,0.52578834,0,4114668.94947984,2022-11-26,0.21410876,16449.2,-0.0040505930576829
2022-11-27,0.52572297,0,3726166.23718114,2022-11-27,0.19388426,16422.6,-0.0016170999197531
2022-11-28,0.52571924,0,9739824.62321937,2022-11-28,0.50677108,16204.5,-0.0132804793394467
2022-11-29,0.52570282,0,8501369.77180896,2022-11-29,0.44231442,16433.2,0.0141133635718473
2022-11-30,0.5256733,0,7222603.14422332,2022-11-30,0.37576511,17153.3,0.0438198281527637
2022-12-01,0.52571266,1,13948805.69280128,2022-12-01,0.72566824,16970.5,-0.0106568415406947
2022-12-02,0.52570223,0,9087071.16432977,2022-12-02,0.47272369,17083.0,0.0066291505848383
2022-12-03,0.52563096,0,3141516.67839005,2022-12-03,0.16341966,16879.5,-0.0119124275595621
2022-12-04,0.52558568,0,5679146.49734353,2022-12-04,0.29541208,17099.5,0.0130335614206582
2022-12-05,0.52565445,1,16828044.49526082,2022-12-05,0.87530259,16958.3,-0.0082575513903915
2022-12-06,0.52563001,0,7716838.99685229,2022-12-06,0.40137003,17078.6,0.0070938714375849
2022-12-07,0.52558133,0,5344836.37818935,2022-12-07,0.27798134,16828.0,-0.0146733338798261
2022-12-08,0.52553906,0,5971018.87605042,2022-12-08,0.31053181,17216.0,0.0230568100784407
2022-12-09,0.52555392,1,11559931.79906252,2022-12-09,0.60116192,17122.0,-0.0054600371747212
2022-12-10,0.52549663,0,4498414.75468502,2022-12-10,0.23392355,17120.0,-0.0001168087840205
2022-12-11,0.52544214,0,4771334.69142692,2022-12-11,0.2481039,17077.3,-0.0024941588785046
2022-12-12,0.52539765,0,5748391.42627461,2022-12-12,0.29889583,17200.0,0.0071849765478149
2022-12-13,0.52540807,1,11125394.47350784,2022-12-13,0.57844977,17777.1,0.0335523255813952
2022-12-14,0.52543652,1,12893082.99501076,2022-12-14,0.6703261,17803.9,0.0015075574756289
2022-12-15,0.52538978,0,5526569.80950941,2022-12-15,0.28731969,17351.8,-0.0253933127011498
2022-12-16,0.52537017,0,8184258.872907,2022-12-16,0.42547177,16624.1,-0.0419380121947002
2022-12-17,0.5253285,0,6021007.68696304,2022-12-17,0.31299766,16768.0,0.0086561076990634
2022-12-18,0.52526621,0,3996896.29898337,2022-12-18,0.20776593,16730.3,-0.0022483301526717
2022-12-19,0.52530787,1,14191587.72279761,2022-12-19,0.73767192,16429.2,-0.0179972863606748
2022-12-20,0.52524786,0,4218723.65913985,2022-12-20,0.21927726,16887.2,0.0278771942638715
2022-12-21,0.52521658,0,7036199.1193914,2022-12-21,0.36570463,16819.6,-0.0040030318821356
2022-12-22,0.52517949,0,6464236.93760844,2022-12-22,0.33596231,16815.5,-0.0002437632286141
2022-12-23,0.5251734,0,9507398.35255386,2022-12-23,0.49410172,16776.4,-0.0023252356456839
2022-12-24,0.52511019,0,3897044.70902672,2022-12-24,0.20252447,16828.9,0.0031293960563649
2022-12-25,0.52507038,0,6194443.68540226,2022-12-25,0.32190264,16824.4,-0.0002673971560827
2022-12-26,0.52499526,0,2723286.33755579,2022-12-26,0.14151333,16912.9,0.0052602173034401
2022-12-27,0.52494256,0,4923799.05852365,2022-12-27,0.2558516,16698.2,-0.0126944521637331
2022-12-28,0.5250179,1,17509413.79398214,2022-12-28,0.90977862,16539.0,-0.0095339617443797
2022-12-29,0.52505113,1,13372807.26215013,2022-12-29,0.69481122,16630.3,0.0055202853860572
2022-12-30,0.52506249,1,11223381.24084229,2022-12-30,0.58310353,16601.2,-0.0017498181031009
2022-12-31,0.52516115,1,19812682.29316187,2022-12-31,1.02930298,16537.6,-0.0038310483579501
2023-01-01,0.52510117,0,4207334.81730603,2023-01-01,0.21856729,16610.3,0.0043960429566562
2023-01-02,0.52505175,0,5244100.84618063,2023-01-02,0.27241257,16666.0,0.0033533409992594
2023-01-03,0.52503332,0,8293825.58334347,2023-01-03,0.43081348,16667.2,7.20028801153294e-05
2023-01-04,0.52501456,0,8260558.4476124,2023-01-04,0.42906554,16842.1,0.0104936642027453
2023-01-05,0.52522491,1,30827904.71005849,2023-01-05,1.60116504,16823.8,-0.0010865628395508
2023-01-06,0.52523272,1,10882778.1503758,2023-01-06,0.56520565,16943.8,0.007132752410276
2023-01-07,0.52521231,0,8102644.7160976,2023-01-07,0.42079619,16936.5,-0.000430836058027
2023-01-08,0.52515298,0,4265159.18670334,2023-01-08,0.22149233,17124.7,0.011112095179051
2023-01-09,0.52510837,0,5715107.19825298,2023-01-09,0.29677437,17169.7,0.0026277832604366
2023-01-10,0.52512863,1,12110991.03367383,2023-01-10,0.62886566,17428.8,0.0150905374001875
2023-01-11,0.52513444,1,10687145.556213,2023-01-11,0.55490572,17935.7,0.0290840447994125
2023-01-12,0.52511548,0,8243116.34331109,2023-01-12,0.42798409,18838.0,0.0503074873018616
2023-01-13,0.5250942,0,8014028.92929728,2023-01-13,0.41606836,19924.2,0.0576600488374563
2023-01-14,0.52504403,0,5161980.90445611,2023-01-14,0.26798228,20962.8,0.0521275634655342
2023-01-15,0.52499745,0,5514310.78607658,2023-01-15,0.28625822,20882.7,-0.0038210544392923
2023-01-16,0.52506138,1,16427849.0991476,2023-01-16,0.85275979,21188.3,0.0146341229821813
2023-01-17,0.52502917,0,6933829.1703033,2023-01-17,0.3599127,21130.9,-0.0027090422544516
2023-01-18,0.52503203,1,10398307.79429637,2023-01-18,0.53971809,20680.0,-0.0213384190924191
2023-01-19,0.52500895,0,7834334.44227577,2023-01-19,0.40661743,21068.3,0.0187765957446808
2023-01-20,0.52496856,0,6123025.16068076,2023-01-20,0.31778349,22661.1,0.0756017334099097
2023-01-21,0.52491505,0,4824027.40160559,2023-01-21,0.25035462,22781.9,0.0053307209270512
2023-01-22,0.52484147,0,2837298.3015443,2023-01-22,0.14724128,22704.6,-0.0033930444782921
2023-01-23,0.52479427,0,5444447.80849273,2023-01-23,0.28252453,22913.1,0.0091831611215349
2023-01-24,0.52475198,0,5928870.44812012,2023-01-24,0.30764943,22627.4,-0.0124688496973346
2023-01-25,0.52471156,0,6112434.91066594,2023-01-25,0.3171566,23060.6,0.0191449304825122
2023-01-26,0.52491335,1,30091925.19885517,2023-01-26,1.56130462,23001.9,-0.002545467160438
2023-01-27,0.52494166,1,12921335.20669716,2023-01-27,0.67038359,23068.0,0.0028736756528808
2023-01-28,0.52486852,0,2873536.40327458,2023-01-28,0.14907645,23015.9,-0.0022585399687878
2023-01-29,0.52480139,0,3466321.6807617,2023-01-29,0.17982022,23740.3,0.0314738941340551
2023-01-30,0.52474726,0,4751835.89278694,2023-01-30,0.24649701,22819.9,-0.0387695184980811
2023-01-31,0.52471242,0,6662547.99447258,2023-01-31,0.34560051,23119.4,0.0131245097480707
2023-02-01,0.5247142,1,10292890.81058549,2023-02-01,0.53389039,23730.0,0.0264107200013841
2023-02-02,0.52465427,0,4172889.21519138,2023-02-02,0.21643684,23493.1,-0.0099831436999578
2023-02-03,0.52463164,0,7870360.74466239,2023-02-03,0.40819741,23424.7,-0.0029114931618219
2023-02-04,0.5245588,0,2887912.92717152,2023-02-04,0.14977542,23322.6,-0.0043586470691194
2023-02-05,0.52449764,0,4045179.94675958,2023-02-05,0.20978426,22929.2,-0.0168677591692177
2023-02-06,0.52444002,0,4393932.30868199,2023-02-06,0.22785974,22757.7,-0.0074795457320796
2023-02-07,0.52437756,0,3911665.53719295,2023-02-07,0.2028411,23234.1,0.0209335741309533
2023-02-08,0.52433545,0,5930314.85818249,2023-02-08,0.30750527,22955.9,-0.0119737799183096
2023-02-09,0.52430259,0,6848190.88305619,2023-02-09,0.35508136,21793.4,-0.0506405760610562
2023-02-10,0.5242703,0,6904107.91211225,2023-02-10,0.35796363,21618.6,-0.0080207769324659
2023-02-11,0.52420897,0,4016111.39012366,2023-02-11,0.20821703,21851.3,0.0107638792521256
2023-02-12,0.52414621,0,3872001.20690435,2023-02-12,0.20073504,21771.1,-0.0036702621811974
2023-02-13,0.52409416,0,4934912.83578403,2023-02-13,0.25582633,21766.2,-0.0002250690135086
2023-02-14,0.52402405,0,3136930.54748778,2023-02-14,0.16261065,22187.4,0.0193511040052927
2023-02-15,0.52398693,0,6415994.31914011,2023-02-15,0.33257157,24332.6,0.0966855061881968
2023-02-16,0.52395209,0,6641981.58796874,2023-02-16,0.3442656,23526.6,-0.0331242859373843
2023-02-17,0.52389875,0,4799982.87138727,2023-02-17,0.24877827,24581.5,0.0448386082136815
2023-02-18,0.5238204,0,2307791.49133083,2023-02-18,0.11960399,24636.9,0.0022537273966194
2023-02-19,0.5237656,0,4650758.77003383,2023-02-19,0.24101837,24265.9,-0.0150587127438922
2023-02-20,0.52369391,0,2965611.55986509,2023-02-20,0.15368091,24849.9,0.024066694414796
2023-02-21,0.5236443,0,5162956.0701314,2023-02-21,0.26753499,24443.4,-0.016358214721186
2023-02-22,0.52361969,0,7653582.92545009,2023-02-22,0.39657676,24171.3,-0.0111318392694961
2023-02-23,0.52355884,0,4039907.82264683,2023-02-23,0.20931959,23928.8,-0.0100325592748424
2023-02-24,0.52355148,0,9370965.65191849,2023-02-24,0.48551626,23175.6,-0.0314767142522818
2023-02-25,0.5234842,0,3395121.85309194,2023-02-25,0.17589753,23146.2,-0.0012685755708589
2023-02-26,0.52341809,0,3509317.85804506,2023-02-26,0.18180401,23545.3,0.0172425711347865
2023-02-27,0.52341097,0,9392982.47964597,2023-02-27,0.48659158,23480.0,-0.0027733772769936
2023-02-28,0.5234541,1,14408685.16949236,2023-02-28,0.74639061,23129.6,-0.0149233390119251
2023-03-01,0.52349897,1,14584547.44556044,2023-03-01,0.75545894,23619.8,0.0211936220254564
2023-03-02,0.5234499,0,5206975.32909877,2023-03-02,0.26970139,23457.1,-0.0068882886391925
2023-03-03,0.52340539,0,5661235.88212431,2023-03-03,0.2932144,22342.8,-0.0475037408716336
2023-03-04,0.52334505,0,4078075.47817094,2023-03-04,0.21120682,22335.7,-0.0003177757487869
2023-03-05,0.52334526,1,10126239.86345829,2023-03-05,0.52441982,22419.4,0.0037473640852985
2023-03-06,0.52332066,0,7647134.51595897,2023-03-06,0.39601448,22397.1,-0.0009946742553326
2023-03-07,0.52347039,1,25075514.98102739,2023-03-07,1.29849117,22187.1,-0.0093762138848333
2023-03-08,0.52342464,0,5533937.633788,2023-03-08,0.28655283,21695.4,-0.0221615262923048
2023-03-09,0.52340499,0,8143342.6630597,2023-03-09,0.42165202,20348.3,-0.0620915032679739
2023-03-10,0.5233621,0,5818113.24640578,2023-03-10,0.30124131,20140.3,-0.0102219841460957
2023-03-11,0.5233285,0,6746122.02343978,2023-03-11,0.34927167,20447.3,0.0152430698648977
2023-03-12,0.52326395,0,3647284.25657003,2023-03-12,0.18882355,21986.2,0.0752617705027069
2023-03-13,0.52328877,1,12592510.88703988,2023-03-13,0.65189375,24119.5,0.0970290454921722
2023-03-14,0.52332948,1,14185682.87127458,2023-03-14,0.73433498,24682.5,0.0233421090818632
2023-03-15,0.52334855,1,12020702.16947118,2023-03-15,0.62223316,24288.0,-0.0159829838954724
2023-03-16,0.52334349,0,9603868.97044139,2023-03-16,0.49710796,24990.4,0.0289196310935442
2023-03-17,0.52333378,0,9138152.99234608,2023-03-17,0.47297944,27384.0,0.0957807798194505
2023-03-18,0.52327629,0,4348438.75274037,2023-03-18,0.22505799,26907.0,-0.017418930762489
2023-03-19,0.52322249,0,4716909.87746579,2023-03-19,0.24411691,27955.7,0.0389749879213587
2023-03-20,0.52320004,0,7858684.74569857,2023-03-20,0.40669471,27704.1,-0.0089999534978556
2023-03-21,0.52317338,0,7435680.10007926,2023-03-21,0.38478575,28091.1,0.013969051512231
2023-03-22,0.52316401,0,9170545.91185928,2023-03-22,0.47453816,27233.8,-0.0305185628188287
2023-03-23,0.52317509,1,11223237.25716744,2023-03-23,0.58072215,28284.1,0.0385660466038524
2023-03-24,0.52316538,0,9136606.52966207,2023-03-24,0.47272919,27438.9,-0.0298825134969823
2023-03-25,0.52309954,0,3500365.0336313,2023-03-25,0.18110084,27447.3,0.0003061347211439
2023-03-26,0.52305011,0,5146165.34869152,2023-03-26,0.26623837,27954.3,0.0184717622498387
2023-03-27,0.52306109,1,11213165.81227512,2023-03-27,0.58008866,27112.0,-0.0301313214782699
2023-03-28,0.52301193,0,5171764.83866065,2023-03-28,0.26753837,27249.7,0.0050789318383004
2023-03-29,0.52295734,0,4624296.04558017,2023-03-29,0.23920613,28338.5,0.0399564031897599
2023-03-30,0.52376409,1,91213768.49157296,2023-03-30,4.71808009,28015.0,-0.0114155653968982
2023-03-31,0.52381381,1,15126048.19174895,2023-03-31,0.78236713,28454.9,0.0157023023380331
2023-04-01,0.52375812,0,4526256.48659254,2023-04-01,0.23410173,28443.8,-0.0003900909860867
2023-04-02,0.52368361,0,2630964.33322492,2023-04-02,0.1360691,28161.2,-0.0099353813484835
2023-04-03,0.5236538,0,7126617.51788727,2023-04-03,0.36856119,27786.1,-0.0133197448972345
2023-04-04,0.52365005,0,9749023.74809223,2023-04-04,0.50415554,28155.2,0.01328362022738
2023-04-05,0.5236724,1,12376757.44782904,2023-04-05,0.64001593,28154.0,-4.262090129003582e-05
2023-04-06,0.52367173,0,10060211.64058621,2023-04-06,0.52019786,28022.8,-0.0046600838246785
2023-04-07,0.52365113,0,8053178.62285448,2023-04-07,0.4163982,27890.7,-0.0047140185848665
2023-04-08,0.52357259,0,2215167.44262113,2023-04-08,0.11453216,27924.9,0.0012262151900095
2023-04-09,0.52348861,0,1663833.73191704,2023-04-09,0.08602216,28309.4,0.0137690734792246
2023-04-10,0.52346523,0,7768798.98052293,2023-04-10,0.40164005,29623.1,0.0464050809978309
2023-04-11,0.52356867,1,20554568.39991799,2023-04-11,1.06260018,30185.1,0.0189716808841748
2023-04-12,0.52365411,1,18744786.26706353,2023-04-12,0.9689906,29875.0,-0.0102732805258223
2023-04-13,0.52363812,0,8517511.5281475,2023-04-13,0.44028296,30362.7,0.0163246861924686
2023-04-14,0.52366408,1,12749764.43441438,2023-04-14,0.65902466,30453.1,0.0029773373250732
2023-04-15,0.52359775,0,3438022.56590396,2023-04-15,0.17769944,30280.4,-0.0056710154302844
2023-04-16,0.52353065,0,3357583.4801565,2023-04-16,0.17353487,30286.6,0.0002047529094726
2023-04-17,0.52349619,0,6650646.68618619,2023-04-17,0.34371784,29420.0,-0.028613314138926
