,start_time,premium,premium_rate,time
2231,1712098800000,15.32,0.0233,1712098800
2232,1712102400000,8.01,0.0122,1712102400
2233,1712106000000,19.78,0.0303,1712106000
2234,1712109600000,25.1,0.0382,1712109600
2235,1712113200000,14.5,0.022,1712113200
2236,1712116800000,18.35,0.0277,1712116800
2237,1712120400000,30.4,0.0458,1712120400
2238,1712124000000,35.96,0.0544,1712124000
2239,1712127600000,36.03,0.0543,1712127600
2240,1712131200000,51.65,0.0781,1712131200
2241,1712134800000,22.02,0.0331,1712134800
2242,1712138400000,30.5,0.0459,1712138400
2243,1712142000000,21.63,0.0327,1712142000
2244,1712145600000,29.39,0.0445,1712145600
2245,1712149200000,34.86,0.0529,1712149200
2246,1712152800000,29.6,0.045,1712152800
2247,1712156400000,32.07,0.0481,1712156400
2248,1712160000000,15.31,0.0233,1712160000
2249,1712163600000,12.48,0.0189,1712163600
2250,1712167200000,35.82,0.0543,1712167200
2251,1712170800000,28.24,0.0428,1712170800
2252,1712174400000,41.91,0.0637,1712174400
2253,1712178000000,20.7,0.0315,1712178000
2254,1712181600000,27.59,0.0419,1712181600
2255,1712185200000,25.81,0.039,1712185200
2256,1712188800000,20.91,0.0317,1712188800
2257,1712192400000,24.4,0.0368,1712192400
2258,1712196000000,29.87,0.0452,1712196000
2259,1712199600000,21.86,0.0332,1712199600
2260,1712203200000,6.5,0.0099,1712203200
2261,1712206800000,5.16,0.0079,1712206800
2262,1712210400000,-1.76,-0.0027,1712210400
2263,1712214000000,-7.76,-0.0118,1712214000
2264,1712217600000,-18.47,-0.0279,1712217600
2265,1712221200000,-7.89,-0.0119,1712221200
2266,1712224800000,-7.04,-0.0106,1712224800
2267,1712228400000,5.16,0.0078,1712228400
2268,1712232000000,-6.32,-0.0095,1712232000
2269,1712235600000,14.09,0.0211,1712235600
2270,1712239200000,39.22,0.0583,1712239200
2271,1712242800000,55.1,0.0814,1712242800
2272,1712246400000,37.98,0.0561,1712246400
2273,1712250000000,53.2,0.0785,1712250000
2274,1712253600000,57.51,0.0835,1712253600
2275,1712257200000,40.58,0.0592,1712257200
2276,1712260800000,40.65,0.0593,1712260800
2277,1712264400000,20.25,0.0298,1712264400
2278,1712268000000,30.66,0.0452,1712268000
2279,1712271600000,24.45,0.036,1712271600
2280,1712275200000,40.89,0.0597,1712275200
2281,1712278800000,27.99,0.0408,1712278800
2282,1712282400000,38.23,0.0561,1712282400
2283,1712286000000,35.8,0.053,1712286000
2284,1712289600000,28.0,0.0413,1712289600
2285,1712293200000,25.63,0.0379,1712293200
2286,1712296800000,35.66,0.0533,1712296800
2287,1712300400000,23.64,0.0352,1712300400
2288,1712304000000,-3.36,-0.005,1712304000
2289,1712307600000,-4.21,-0.0063,1712307600
2290,1712311200000,5.79,0.0087,1712311200
2291,1712314800000,7.34,0.0109,1712314800
2292,1712318400000,24.54,0.0369,1712318400
2293,1712322000000,25.79,0.0386,1712322000
2294,1712325600000,21.33,0.0316,1712325600
2295,1712329200000,50.61,0.0743,1712329200
2296,1712332800000,54.38,0.0797,1712332800
2297,1712336400000,39.35,0.0579,1712336400
2298,1712340000000,18.88,0.028,1712340000
2299,1712343600000,7.0,0.0104,1712343600
2300,1712347200000,-37.23,-0.0552,1712347200
2301,1712350800000,20.01,0.0296,1712350800
2302,1712354400000,0.56,0.0008,1712354400
2303,1712358000000,26.88,0.0397,1712358000
2304,1712361600000,35.88,0.0529,1712361600
2305,1712365200000,50.13,0.0738,1712365200
2306,1712368800000,42.89,0.0634,1712368800
2307,1712372400000,33.78,0.05,1712372400
2308,1712376000000,33.04,0.0487,1712376000
2309,1712379600000,45.24,0.0668,1712379600
2310,1712383200000,22.75,0.0334,1712383200
2311,1712386800000,32.28,0.0474,1712386800
2312,1712390400000,37.01,0.0544,1712390400
2313,1712394000000,25.88,0.0381,1712394000
2314,1712397600000,35.8,0.0528,1712397600
2315,1712401200000,27.79,0.041,1712401200
2316,1712404800000,20.85,0.0308,1712404800
2317,1712408400000,32.65,0.0482,1712408400
2318,1712412000000,31.85,0.047,1712412000
2319,1712415600000,26.12,0.0384,1712415600
2320,1712419200000,22.08,0.0324,1712419200
2321,1712422800000,12.1,0.0178,1712422800
2322,1712426400000,32.7,0.0479,1712426400
2323,1712430000000,17.22,0.0252,1712430000
2324,1712433600000,25.0,0.0366,1712433600
2325,1712437200000,23.6,0.0345,1712437200
2326,1712440800000,34.14,0.05,1712440800
2327,1712444400000,6.45,0.0093,1712444400
2328,1712448000000,23.57,0.0342,1712448000
2329,1712451600000,34.31,0.0497,1712451600
2330,1712455200000,25.16,0.0362,1712455200
2331,1712458800000,39.34,0.0568,1712458800
2332,1712462400000,37.83,0.0545,1712462400
2333,1712466000000,40.37,0.0583,1712466000
2334,1712469600000,37.6,0.0542,1712469600
2335,1712473200000,30.55,0.0441,1712473200
2336,1712476800000,30.28,0.0437,1712476800
2337,1712480400000,26.63,0.0383,1712480400
2338,1712484000000,23.32,0.0337,1712484000
2339,1712487600000,20.85,0.0301,1712487600
2340,1712491200000,24.79,0.0357,1712491200
2341,1712494800000,18.86,0.0272,1712494800
2342,1712498400000,18.25,0.0263,1712498400
2343,1712502000000,9.1,0.0131,1712502000
2344,1712505600000,19.98,0.0287,1712505600
2345,1712509200000,-20.15,-0.0288,1712509200
2346,1712512800000,-0.49,-0.0007,1712512800
2347,1712516400000,11.31,0.0163,1712516400
2348,1712520000000,7.46,0.0108,1712520000
2349,1712523600000,7.6,0.011,1712523600
2350,1712527200000,7.26,0.0105,1712527200
2351,1712530800000,13.24,0.0191,1712530800
2352,1712534400000,-10.02,-0.0144,1712534400
2353,1712538000000,5.81,0.0084,1712538000
2354,1712541600000,3.05,0.0044,1712541600
2355,1712545200000,-0.3,-0.0004,1712545200
2356,1712548800000,9.81,0.0141,1712548800
2357,1712552400000,10.99,0.0158,1712552400
2358,1712556000000,17.07,0.0245,1712556000
2359,1712559600000,19.49,0.0279,1712559600
2360,1712563200000,7.64,0.0108,1712563200
2361,1712566800000,-18.5,-0.0257,1712566800
2362,1712570400000,-17.17,-0.0238,1712570400
2363,1712574000000,-24.58,-0.034,1712574000
2364,1712577600000,-37.47,-0.0518,1712577600
2365,1712581200000,-28.0,-0.0388,1712581200
2366,1712584800000,-11.75,-0.0163,1712584800
2367,1712588400000,-31.82,-0.0444,1712588400
2368,1712592000000,-1.39,-0.0019,1712592000
2369,1712595600000,4.2,0.0059,1712595600
2370,1712599200000,2.95,0.0041,1712599200
2371,1712602800000,1.33,0.0018,1712602800
2372,1712606400000,-20.72,-0.0289,1712606400
2373,1712610000000,-3.96,-0.0055,1712610000
2374,1712613600000,-15.23,-0.0212,1712613600
2375,1712617200000,-7.48,-0.0104,1712617200
2376,1712620800000,-3.69,-0.0052,1712620800
2377,1712624400000,11.03,0.0154,1712624400
2378,1712628000000,4.72,0.0066,1712628000
2379,1712631600000,5.2,0.0073,1712631600
2380,1712635200000,5.3,0.0074,1712635200
2381,1712638800000,-1.92,-0.0027,1712638800
2382,1712642400000,-6.55,-0.0092,1712642400
2383,1712646000000,22.54,0.0319,1712646000
2384,1712649600000,32.71,0.0465,1712649600
2385,1712653200000,51.88,0.0736,1712653200
2386,1712656800000,11.81,0.0168,1712656800
2387,1712660400000,8.22,0.0116,1712660400
2388,1712664000000,-0.67,-0.0009,1712664000
2389,1712667600000,-9.27,-0.0131,1712667600
2390,1712671200000,2.86,0.0041,1712671200
2391,1712674800000,-7.81,-0.0113,1712674800
2392,1712678400000,-20.01,-0.0289,1712678400
2393,1712682000000,-35.6,-0.0519,1712682000
2394,1712685600000,-35.9,-0.0522,1712685600
2395,1712689200000,-43.22,-0.0627,1712689200
2396,1712692800000,-51.6,-0.0748,1712692800
2397,1712696400000,-43.48,-0.0629,1712696400
2398,1712700000000,-33.91,-0.049,1712700000
2399,1712703600000,-28.44,-0.041,1712703600
2400,1712707200000,-30.21,-0.0437,1712707200
2401,1712710800000,-33.71,-0.0488,1712710800
2402,1712714400000,-22.04,-0.0318,1712714400
2403,1712718000000,0.81,0.0012,1712718000
2404,1712721600000,-5.17,-0.0075,1712721600
2405,1712725200000,-10.54,-0.0152,1712725200
2406,1712728800000,-13.45,-0.0194,1712728800
2407,1712732400000,-10.67,-0.0154,1712732400
2408,1712736000000,-11.86,-0.0171,1712736000
2409,1712739600000,-4.2,-0.0061,1712739600
2410,1712743200000,3.92,0.0057,1712743200
2411,1712746800000,-10.5,-0.0152,1712746800
2412,1712750400000,-10.51,-0.0152,1712750400
2413,1712754000000,-38.31,-0.0564,1712754000
2414,1712757600000,-39.41,-0.0577,1712757600
2415,1712761200000,-7.6,-0.0111,1712761200
2416,1712764800000,-2.51,-0.0037,1712764800
2417,1712768400000,28.24,0.0406,1712768400
2418,1712772000000,15.67,0.0226,1712772000
2419,1712775600000,1.33,0.0019,1712775600
2420,1712779200000,5.8,0.0083,1712779200
2421,1712782800000,-5.03,-0.0072,1712782800
2422,1712786400000,13.8,0.0197,1712786400
2423,1712790000000,4.1,0.0058,1712790000
2424,1712793600000,7.32,0.0104,1712793600
2425,1712797200000,-14.46,-0.0205,1712797200
2426,1712800800000,11.69,0.0166,1712800800
2427,1712804400000,-9.06,-0.0128,1712804400
2428,1712808000000,2.71,0.0038,1712808000
2429,1712811600000,13.39,0.019,1712811600
2430,1712815200000,12.35,0.0175,1712815200
2431,1712818800000,-0.11,-0.0002,1712818800
2432,1712822400000,8.01,0.0113,1712822400
2433,1712826000000,1.46,0.0021,1712826000
2434,1712829600000,-9.2,-0.013,1712829600
2435,1712833200000,-12.08,-0.0171,1712833200
2436,1712836800000,12.14,0.0173,1712836800
2437,1712840400000,-0.85,-0.0012,1712840400
2438,1712844000000,-17.81,-0.0253,1712844000
2439,1712847600000,-37.74,-0.0542,1712847600
2440,1712851200000,-4.98,-0.0071,1712851200
2441,1712854800000,1.39,0.002,1712854800
2442,1712858400000,-2.55,-0.0036,1712858400
2443,1712862000000,0.25,0.0004,1712862000
2444,1712865600000,34.33,0.0487,1712865600
2445,1712869200000,24.27,0.0344,1712869200
2446,1712872800000,32.58,0.0465,1712872800
2447,1712876400000,33.57,0.0479,1712876400
2448,1712880000000,14.49,0.0207,1712880000
2449,1712883600000,5.34,0.0076,1712883600
2450,1712887200000,15.11,0.0215,1712887200
2451,1712890800000,11.28,0.016,1712890800
2452,1712894400000,20.6,0.029,1712894400
2453,1712898000000,12.36,0.0174,1712898000
2454,1712901600000,18.47,0.026,1712901600
2455,1712905200000,9.56,0.0135,1712905200
2456,1712908800000,12.75,0.018,1712908800
2457,1712912400000,16.12,0.0228,1712912400
2458,1712916000000,-14.05,-0.0199,1712916000
2459,1712919600000,-21.08,-0.0298,1712919600
2460,1712923200000,-17.99,-0.0254,1712923200
2461,1712926800000,-5.62,-0.008,1712926800
2462,1712930400000,-32.0,-0.0458,1712930400
2463,1712934000000,-68.3,-0.0986,1712934000
2464,1712937600000,-43.35,-0.0625,1712937600
2465,1712941200000,-68.13,-0.099,1712941200
2466,1712944800000,-36.58,-0.0537,1712944800
2467,1712948400000,2.24,0.0034,1712948400
2468,1712952000000,12.86,0.0192,1712952000
2469,1712955600000,34.01,0.0507,1712955600
2470,1712959200000,19.08,0.0285,1712959200
2471,1712962800000,39.15,0.0584,1712962800
2472,1712966400000,32.1,0.0478,1712966400
2473,1712970000000,37.78,0.0565,1712970000
2474,1712973600000,25.75,0.0391,1712973600
2475,1712977200000,21.01,0.0316,1712977200
2476,1712980800000,16.6,0.0247,1712980800
2477,1712984400000,9.75,0.0144,1712984400
2478,1712988000000,25.07,0.0372,1712988000
2479,1712991600000,17.99,0.0267,1712991600
2480,1712995200000,16.62,0.0246,1712995200
2481,1712998800000,25.29,0.0376,1712998800
2482,1713002400000,27.33,0.0406,1713002400
2483,1713006000000,8.97,0.0133,1713006000
2484,1713009600000,12.4,0.0184,1713009600
2485,1713013200000,16.51,0.0245,1713013200
2486,1713016800000,18.8,0.0278,1713016800
2487,1713020400000,25.15,0.0372,1713020400
2488,1713024000000,11.69,0.0173,1713024000
2489,1713027600000,24.76,0.0367,1713027600
2490,1713031200000,26.77,0.0401,1713031200
2491,1713034800000,21.76,0.0324,1713034800
2492,1713038400000,68.0,0.105,1713038400
2493,1713042000000,155.37,0.2513,1713042000
2494,1713045600000,62.01,0.0985,1713045600
2495,1713049200000,87.8,0.1366,1713049200
2496,1713052800000,96.84,0.1515,1713052800
2497,1713056400000,73.31,0.1151,1713056400
2498,1713060000000,68.92,0.1081,1713060000
2499,1713063600000,26.03,0.0413,1713063600
2500,1713067200000,30.52,0.0481,1713067200
2501,1713070800000,32.68,0.0511,1713070800
2502,1713074400000,37.94,0.0589,1713074400
2503,1713078000000,53.0,0.082,1713078000
2504,1713081600000,31.87,0.0494,1713081600
2505,1713085200000,33.89,0.0525,1713085200
2506,1713088800000,29.8,0.0465,1713088800
2507,1713092400000,36.03,0.0559,1713092400
2508,1713096000000,48.61,0.0758,1713096000
2509,1713099600000,32.81,0.0508,1713099600
2510,1713103200000,34.33,0.0533,1713103200
2511,1713106800000,23.63,0.037,1713106800
2512,1713110400000,26.86,0.0419,1713110400
2513,1713114000000,26.22,0.0407,1713114000
2514,1713117600000,23.35,0.0366,1713117600
2515,1713121200000,11.54,0.0179,1713121200
2516,1713124800000,20.81,0.0324,1713124800
2517,1713128400000,26.86,0.0421,1713128400
2518,1713132000000,21.43,0.0337,1713132000
2519,1713135600000,40.37,0.0618,1713135600
2520,1713139200000,102.71,0.1564,1713139200
2521,1713142800000,91.27,0.1394,1713142800
2522,1713146400000,80.71,0.1236,1713146400
2523,1713150000000,68.25,0.1048,1713150000
2524,1713153600000,72.6,0.1115,1713153600
2525,1713157200000,46.83,0.0722,1713157200
2526,1713160800000,44.88,0.0686,1713160800
2527,1713164400000,69.86,0.1051,1713164400
2528,1713168000000,73.49,0.1109,1713168000
2529,1713171600000,91.18,0.1376,1713171600
2530,1713175200000,90.77,0.1363,1713175200
2531,1713178800000,86.91,0.1308,1713178800
2532,1713182400000,70.75,0.1074,1713182400
2533,1713186000000,69.67,0.1055,1713186000
2534,1713189600000,94.22,0.143,1713189600
2535,1713193200000,32.74,0.051,1713193200
2536,1713196800000,56.15,0.087,1713196800
2537,1713200400000,40.17,0.0626,1713200400
2538,1713204000000,26.25,0.0411,1713204000
2539,1713207600000,37.68,0.0596,1713207600
2540,1713211200000,2.46,0.0039,1713211200
2541,1713214800000,34.0,0.0539,1713214800
2542,1713218400000,16.68,0.0264,1713218400
2543,1713222000000,7.92,0.0125,1713222000
2544,1713225600000,34.01,0.0536,1713225600
2545,1713229200000,30.13,0.0476,1713229200
2546,1713232800000,18.38,0.0291,1713232800
2547,1713236400000,24.85,0.0392,1713236400
2548,1713240000000,35.52,0.0564,1713240000
2549,1713243600000,42.42,0.0679,1713243600
2550,1713247200000,43.88,0.07,1713247200
2551,1713250800000,46.57,0.0737,1713250800
2552,1713254400000,26.96,0.0424,1713254400
2553,1713258000000,16.22,0.0256,1713258000
2554,1713261600000,29.28,0.0463,1713261600
2555,1713265200000,25.26,0.0404,1713265200
2556,1713268800000,19.44,0.0308,1713268800
2557,1713272400000,18.13,0.0288,1713272400
2558,1713276000000,19.09,0.0305,1713276000
2559,1713279600000,26.5,0.0427,1713279600
2560,1713283200000,26.47,0.0429,1713283200
2561,1713286800000,21.55,0.0344,1713286800
2562,1713290400000,12.07,0.0193,1713290400
2563,1713294000000,31.96,0.0507,1713294000
2564,1713297600000,17.1,0.0273,1713297600
2565,1713301200000,16.92,0.0268,1713301200
2566,1713304800000,37.29,0.0583,1713304800
2567,1713308400000,29.33,0.046,1713308400
2568,1713312000000,22.54,0.0353,1713312000
2569,1713315600000,28.0,0.0437,1713315600
2570,1713319200000,38.84,0.0607,1713319200
2571,1713322800000,31.57,0.0495,1713322800
2572,1713326400000,18.5,0.029,1713326400
2573,1713330000000,13.89,0.0217,1713330000
2574,1713333600000,17.17,0.0269,1713333600
2575,1713337200000,23.36,0.0366,1713337200
2576,1713340800000,4.03,0.0064,1713340800
2577,1713344400000,28.32,0.0447,1713344400
2578,1713348000000,39.52,0.0624,1713348000
2579,1713351600000,35.26,0.0561,1713351600
2580,1713355200000,38.14,0.0609,1713355200
2581,1713358800000,41.98,0.0674,1713358800
2582,1713362400000,29.86,0.0477,1713362400
2583,1713366000000,18.85,0.0308,1713366000
2584,1713369600000,-37.35,-0.0619,1713369600
2585,1713373200000,-26.99,-0.0448,1713373200
2586,1713376800000,18.65,0.0304,1713376800
2587,1713380400000,-0.57,-0.0009,1713380400
2588,1713384000000,-23.04,-0.0378,1713384000
2589,1713387600000,6.12,0.0101,1713387600
2590,1713391200000,-4.43,-0.0072,1713391200
2591,1713394800000,-8.76,-0.0142,1713394800
2592,1713398400000,-1.65,-0.0027,1713398400
2593,1713402000000,4.37,0.0071,1713402000
2594,1713405600000,4.0,0.0065,1713405600
2595,1713409200000,0.74,0.0012,1713409200
2596,1713412800000,-2.63,-0.0042,1713412800
2597,1713416400000,1.26,0.002,1713416400
2598,1713420000000,13.74,0.0225,1713420000
2599,1713423600000,23.71,0.0388,1713423600
2600,1713427200000,20.16,0.033,1713427200
2601,1713430800000,25.46,0.0415,1713430800
2602,1713434400000,1.08,0.0018,1713434400
2603,1713438000000,12.19,0.0197,1713438000
2604,1713441600000,18.88,0.0302,1713441600
2605,1713445200000,28.52,0.0458,1713445200
2606,1713448800000,8.14,0.013,1713448800
2607,1713452400000,83.44,0.1307,1713452400
2608,1713456000000,49.0,0.0772,1713456000
2609,1713459600000,45.36,0.0714,1713459600
2610,1713463200000,52.54,0.0837,1713463200
2611,1713466800000,50.86,0.0806,1713466800
2612,1713470400000,75.63,0.1191,1713470400
2613,1713474000000,42.53,0.067,1713474000
2614,1713477600000,23.24,0.0366,1713477600
2615,1713481200000,31.47,0.0496,1713481200
2616,1713484800000,44.75,0.0705,1713484800
2617,1713488400000,30.95,0.0494,1713488400
2618,1713492000000,5.89,0.0097,1713492000
2619,1713495600000,9.56,0.0156,1713495600
2620,1713499200000,2.97,0.0048,1713499200
2621,1713502800000,11.68,0.0187,1713502800
2622,1713506400000,22.59,0.0364,1713506400
2623,1713510000000,25.35,0.0392,1713510000
2624,1713513600000,30.59,0.0474,1713513600
2625,1713517200000,27.23,0.0421,1713517200
2626,1713520800000,40.09,0.0619,1713520800
2627,1713524400000,52.59,0.0812,1713524400
2628,1713528000000,49.58,0.0764,1713528000
2629,1713531600000,58.54,0.0901,1713531600
2630,1713535200000,61.17,0.0942,1713535200
2631,1713538800000,20.17,0.0313,1713538800
2632,1713542400000,31.67,0.0491,1713542400
2633,1713546000000,35.83,0.056,1713546000
2634,1713549600000,48.09,0.0744,1713549600
2635,1713553200000,8.57,0.0133,1713553200
2636,1713556800000,25.66,0.0399,1713556800
2637,1713560400000,28.04,0.0438,1713560400
2638,1713564000000,32.61,0.0506,1713564000
2639,1713567600000,23.15,0.0362,1713567600
2640,1713571200000,23.95,0.0375,1713571200
2641,1713574800000,23.85,0.0376,1713574800
2642,1713578400000,25.96,0.0408,1713578400
2643,1713582000000,30.89,0.0484,1713582000
2644,1713585600000,41.17,0.0644,1713585600
2645,1713589200000,32.43,0.0506,1713589200
2646,1713592800000,35.7,0.0556,1713592800
2647,1713596400000,41.74,0.0652,1713596400
2648,1713600000000,26.63,0.0416,1713600000
2649,1713603600000,31.3,0.0491,1713603600
2650,1713607200000,20.57,0.0323,1713607200
2651,1713610800000,19.77,0.0311,1713610800
2652,1713614400000,21.29,0.0334,1713614400
2653,1713618000000,6.53,0.0102,1713618000
2654,1713621600000,17.02,0.0266,1713621600
2655,1713625200000,30.11,0.0471,1713625200
2656,1713628800000,36.67,0.0566,1713628800
2657,1713632400000,32.98,0.0509,1713632400
2658,1713636000000,28.27,0.0434,1713636000
2659,1713639600000,30.07,0.0463,1713639600
2660,1713643200000,24.32,0.0375,1713643200
2661,1713646800000,27.58,0.0426,1713646800
2662,1713650400000,24.02,0.0371,1713650400
2663,1713654000000,22.98,0.0356,1713654000
2664,1713657600000,20.24,0.0312,1713657600
2665,1713661200000,34.99,0.054,1713661200
2666,1713664800000,26.27,0.0404,1713664800
2667,1713668400000,37.55,0.0575,1713668400
2668,1713672000000,29.63,0.0455,1713672000
2669,1713675600000,40.12,0.0617,1713675600
2670,1713679200000,30.32,0.0466,1713679200
2671,1713682800000,30.32,0.0466,1713682800
2672,1713686400000,30.32,0.0466,1713686400
2673,1713690000000,30.32,0.0466,1713690000
2674,1713693600000,22.84,0.0352,1713693600
2675,1713697200000,17.38,0.0268,1713697200
2676,1713700800000,16.98,0.026,1713700800
2677,1713704400000,19.43,0.0299,1713704400
2678,1713708000000,20.77,0.032,1713708000
2679,1713711600000,16.21,0.025,1713711600
2680,1713715200000,14.13,0.0217,1713715200
2681,1713718800000,16.71,0.0259,1713718800
2682,1713722400000,15.54,0.024,1713722400
