start_time,date,sca,scda,close,change
2023-09-24,2023-09-24,29338883195.608585,234133397498088.0,26232.4,-0.0124496011384211
2023-09-25,2023-09-25,29353042410.5144,234416126484158.0,26290.5,0.0022148183162806
2023-09-26,2023-09-26,29366813073.20232,234684745113566.53,26208.8,-0.0031075863905213
2023-09-27,2023-09-27,29381896445.253548,234959956320766.97,26359.6,0.0057537926192727
2023-09-28,2023-09-28,29394654514.60081,235240554299523.12,27011.8,0.024742408837767
2023-09-29,2023-09-29,29405824024.60606,235425775008691.03,26890.9,-0.0044758216779332
2023-09-30,2023-09-30,29421681348.173595,235746543764880.0,26950.9,0.0022312380768214
2023-10-01,2023-10-01,29437629338.343822,236041923090183.03,27981.4,0.0382361999042704
2023-10-02,2023-10-02,29439522809.355915,235921405717096.4,27477.6,-0.0180048174859014
2023-10-03,2023-10-03,29451153362.2564,236168542614564.62,27412.0,-0.0023873991906133
2023-10-04,2023-10-04,29459276665.82919,236424564924119.7,27759.8,0.0126878739238289
2023-10-05,2023-10-05,29471079792.012707,236596520623397.03,27398.4,-0.0130188257840473
2023-10-06,2023-10-06,29481304381.62333,236811142453547.72,27916.3,0.0189025636533519
2023-10-07,2023-10-07,29490531856.674133,237038336761114.84,27943.0,0.0009564304725195
2023-10-08,2023-10-08,29507312417.34391,237395873735255.12,27901.2,-0.0014959023726872
2023-10-09,2023-10-09,29511566281.024937,237558559032380.2,27578.3,-0.0115729789399739
2023-10-10,2023-10-10,29524225546.304222,237817174178586.5,27381.2,-0.0071469234869443
2023-10-11,2023-10-11,29530286076.972637,237881513516346.62,26864.5,-0.0188706119527267
2023-10-12,2023-10-12,29543234004.283005,238117585131531.8,26744.0,-0.0044854733942563
2023-10-13,2023-10-13,29557703792.544697,238404727582865.0,26849.8,0.0039560275201913
2023-10-14,2023-10-14,29553967743.3474,238436323872204.25,26836.3,-0.0005027970413187
2023-10-15,2023-10-15,29570951965.432816,238776796646836.16,27139.8,0.0113093086602846
2023-10-16,2023-10-16,29584287760.796005,239008432268830.72,28486.3,0.0496134827817449
2023-10-17,2023-10-17,29595886838.358128,239189737672915.38,28381.9,-0.0036649196280316
2023-10-18,2023-10-18,29607163569.210487,239386306933714.9,28307.1,-0.0026354824729846
2023-10-19,2023-10-19,29607928662.06589,239230506884147.6,28696.9,0.0137703968262381
2023-10-20,2023-10-20,29618277161.2379,239362705631060.5,29653.0,0.0333171875707829
2023-10-21,2023-10-21,29633958193.244102,239677070481326.62,29895.4,0.0081745523218561
2023-10-22,2023-10-22,29649355081.93519,239987237941126.5,29981.5,0.0028800417455527
2023-10-23,2023-10-23,29654737591.090897,240045265912759.25,33074.0,0.1031469406133782
2023-10-24,2023-10-24,29653016772.187344,239933996460216.4,33917.0,0.025488298965955
2023-10-25,2023-10-25,29662684896.077698,240105860418466.16,34487.7,0.0168263702568032
2023-10-26,2023-10-26,29667296710.34844,240202922082937.4,34154.0,-0.0096759134416037
2023-10-27,2023-10-27,29677146364.897064,240382358455682.03,33893.1,-0.0076389295543713
2023-10-28,2023-10-28,29687951723.571777,240660311308915.03,34086.6,0.0057091266363951
2023-10-29,2023-10-29,29701430053.2522,240967375146610.1,34528.6,0.0129669723586394
2023-10-30,2023-10-30,29713610941.833305,241175099981112.25,34483.8,-0.0012974751365533
2023-10-31,2023-10-31,29722529826.16053,241301239638082.97,34651.4,0.0048602532203527
2023-11-01,2023-11-01,29712074531.020287,241330351648525.8,35437.4,0.0226830661964596
2023-11-02,2023-11-02,29725087253.005924,241568687624114.75,34940.1,-0.0140331965663396
2023-11-03,2023-11-03,29736737343.55396,241760078571915.38,34700.4,-0.0068603123631585
2023-11-04,2023-11-04,29751926149.538708,242060314583301.4,35069.7,0.0106425286163847
2023-11-05,2023-11-05,29766896586.06736,242356953360349.03,35025.5,-0.0012603472513308
2023-11-06,2023-11-06,29781761190.63224,242647260268292.3,35057.4,0.0009107650140611
2023-11-07,2023-11-07,29793775800.387142,242890749381113.38,35406.5,0.009957954668629
2023-11-08,2023-11-08,29807245360.791515,243167041105575.12,35626.7,0.0062191970400913
2023-11-09,2023-11-09,29805117616.573627,242927624671898.75,36719.5,0.0306736239954865
2023-11-10,2023-11-10,29815441199.424496,243133870563982.25,37330.4,0.0166369367774616
2023-11-11,2023-11-11,29830807600.945023,243429699635111.7,37162.1,-0.0045083899449243
2023-11-12,2023-11-12,29846422732.963,243741021126116.97,37085.5,-0.0020612398115283
2023-11-13,2023-11-13,29859003903.47664,244010914725827.44,36486.2,-0.0161599546992761
2023-11-14,2023-11-14,29872024994.85581,244271992593039.03,35559.0,-0.0254123476821372
2023-11-15,2023-11-15,29875597855.94734,244339058366346.3,37885.6,0.0654292865378665
2023-11-16,2023-11-16,29886401740.70974,244532322828358.97,36176.0,-0.0451253246616127
2023-11-17,2023-11-17,29899309398.80866,244783163999946.56,36621.9,0.0123258513931889
2023-11-18,2023-11-18,29914720205.87619,245135656336560.4,36580.9,-0.0011195486853494
2023-11-19,2023-11-19,29926631375.143955,245418413311827.7,37375.9,0.021732652832489
2023-11-20,2023-11-20,29937191970.55405,245647881667967.1,37462.5,0.0023170010621818
2023-11-21,2023-11-21,29943551769.632957,245746428065853.1,35737.0,-0.0460593927260594
2023-11-22,2023-11-22,29946961803.45397,245689489079077.38,37413.4,0.0469093656434507
2023-11-23,2023-11-23,29955860534.67201,245871655098989.25,37294.3,-0.0031833514195448
2023-11-24,2023-11-24,29976577755.99947,246263336421689.7,37706.3,0.0110472645953938
2023-11-25,2023-11-25,29992990328.0239,246591671269942.16,37766.6,0.0015992022553259
2023-11-26,2023-11-26,30006355385.730225,246890340197644.97,37437.9,-0.0087034575524403
2023-11-27,2023-11-27,30021092280.61685,247176715882048.6,37234.3,-0.0054383392230866
2023-11-28,2023-11-28,30033891009.11777,247424520688506.1,37812.1,0.0155179498473181
2023-11-29,2023-11-29,30047055737.647545,247658038386216.62,37837.1,0.0006611640189251
2023-11-30,2023-11-30,30034069314.21788,246894323484204.72,37716.8,-0.0031794191415303
2023-12-01,2023-12-01,30045202133.196125,247087480722449.9,38660.0,0.0250074237475077
2023-12-02,2023-12-02,30059973045.0266,247407590882182.3,39435.0,0.0200465597516812
2023-12-03,2023-12-03,30075107222.248585,247709657408212.4,39979.7,0.0138126030176237
2023-12-04,2023-12-04,30075269502.81469,247722939453144.8,41993.1,0.0503605579831765
2023-12-05,2023-12-05,30081029662.97266,247758294828949.38,44081.7,0.0497367424648333
2023-12-06,2023-12-06,30079587107.6138,247594005209250.3,43774.8,-0.0069620726968332
2023-12-07,2023-12-07,30088269157.72492,247768115477902.1,43296.0,-0.0109377998300392
2023-12-08,2023-12-08,30097612003.881508,247895594862412.4,44209.5,0.0210989467849223
2023-12-09,2023-12-09,30111256753.441784,248175646633558.84,43734.3,-0.0107488209547721
2023-12-10,2023-12-10,30126089299.713966,248477364868134.1,43810.0,0.0017309068625768
2023-12-11,2023-12-11,30133792334.167297,248621251122463.9,41271.0,-0.0579548048390778
2023-12-12,2023-12-12,30134015534.82252,248609570275880.72,41515.0,0.00591214169756
2023-12-13,2023-12-13,30147339813.120056,248862614890458.25,42875.0,0.0327592436468746
2023-12-14,2023-12-14,30161496813.323,249135942089309.6,43032.4,0.003671137026239
2023-12-15,2023-12-15,30166840806.25197,249286263059880.03,41968.0,-0.0247348509495171
2023-12-16,2023-12-16,30178113473.84914,249470126466126.56,42287.4,0.007610560426992
2023-12-17,2023-12-17,30194915823.29778,249819146932610.62,41396.5,-0.0210677412184244
2023-12-18,2023-12-18,30197385656.19486,250022745758461.47,42671.7,0.0308045366154143
2023-12-19,2023-12-19,30206584278.71552,250137880581821.56,42298.3,-0.008750530210889
2023-12-20,2023-12-20,30214606008.76589,250276196059588.62,43708.9,0.0333488579919287
2023-12-21,2023-12-21,30226122585.854973,250489457641100.8,43896.3,0.004287456330404
2023-12-22,2023-12-22,30229371047.755745,250463137927940.3,43999.2,0.0023441611251973
2023-12-23,2023-12-23,30242196751.28687,250746589451161.1,43725.2,-0.0062273859524718
2023-12-24,2023-12-24,30241781868.53828,250985012098919.9,43008.4,-0.0163932926550363
2023-12-25,2023-12-25,30256561530.79332,251307635315913.47,43611.9,0.0140321425581979
2023-12-26,2023-12-26,30268317845.556263,251528178760122.88,42538.5,-0.0246125484099524
2023-12-27,2023-12-27,30231819520.73933,251356501353448.84,43453.8,0.0215169787369089
2023-12-28,2023-12-28,30242430754.49287,251558168037256.8,42600.1,-0.019646152925636
2023-12-29,2023-12-29,30230585318.822063,250767120747982.9,42095.1,-0.0118544322665908
2023-12-30,2023-12-30,30240892570.063457,251074911643951.56,42174.2,0.0018790785625879
2023-12-31,2023-12-31,30254730177.083748,251350039359612.47,42314.0,0.0033148228063604
2024-01-01,2024-01-01,30270432616.7009,251674766826751.6,44230.2,0.0452852483811503
2024-01-02,2024-01-02,30278324122.6618,251788140814644.62,44979.8,0.0169476963703534
2024-01-03,2024-01-03,30287277204.75293,251953930349543.2,42849.5,-0.0473612599433523
2024-01-04,2024-01-04,30238938984.49716,250457189416678.28,44143.8,0.0302057200200702
2024-01-05,2024-01-05,30249657995.888466,250634519816319.9,44145.4,3.6245180523586384e-05
2024-01-06,2024-01-06,30265273593.366093,250964856029309.03,43956.7,-0.0042745110475838
2024-01-07,2024-01-07,30280549326.380005,251284131346019.28,43916.9,-0.0009054364863603
2024-01-08,2024-01-08,30291681957.72022,251482904522935.3,46972.7,0.0695814139886921
2024-01-09,2024-01-09,30297841028.623524,251562795532983.8,46114.0,-0.0182808312062111
2024-01-10,2024-01-10,30306821556.0282,251726604526685.2,46662.9,0.0119031096846944
2024-01-11,2024-01-11,30314906739.207733,251846497769746.72,46337.8,-0.0069669909071231
2024-01-12,2024-01-12,30322138758.681637,251906995957803.4,42788.9,-0.0765875807655952
2024-01-13,2024-01-13,30337730898.16983,252247778274951.6,42846.4,0.0013438064544777
2024-01-14,2024-01-14,30351135631.33348,252583104910306.9,41734.9,-0.0259415026700026
2024-01-15,2024-01-15,30364307928.234978,252852895327989.1,42515.0,0.018691790324165
2024-01-16,2024-01-16,30278908960.366257,252468342551738.62,43133.0,0.0145360461013759
2024-01-17,2024-01-17,30273459368.437363,252079745743433.12,42783.4,-0.0081051631001785
2024-01-18,2024-01-18,30271113629.00866,251916049555216.4,41323.1,-0.034132397144687
2024-01-19,2024-01-19,30273920742.79734,251873253550329.6,41662.2,0.0082060639206642
2024-01-20,2024-01-20,30290668246.20888,252246461399222.97,41691.8,0.0007104761630447
2024-01-21,2024-01-21,30307117454.02287,252618949492651.72,41580.0,-0.0026815824694544
2024-01-22,2024-01-22,30301139868.161293,252220625786996.16,39567.0,-0.0484126984126984
2024-01-23,2024-01-23,30298288494.71866,251971224364123.7,39890.0,0.0081633684636186
2024-01-24,2024-01-24,30260267050.908447,251323047690655.88,40078.7,0.0047305088994735
2024-01-25,2024-01-25,30253418288.88801,251184344279974.62,39953.3,-0.0031288439994309
2024-01-26,2024-01-26,30256556371.662712,251021419107303.5,41806.4,0.0463816505770486
2024-01-27,2024-01-27,30271095505.237984,251361843240181.56,42102.2,0.0070754716981131
2024-01-28,2024-01-28,30287580673.15866,251719104005812.97,42021.2,-0.0019238899629948
2024-01-29,2024-01-29,30293349476.859352,251628625670125.38,43287.7,0.0301395486087974
2024-01-30,2024-01-30,30291516197.173557,251391002655486.25,42918.3,-0.0085336019238719
2024-01-31,2024-01-31,30290797381.405785,251353344019214.4,42560.5,-0.00833677009574
2024-02-01,2024-02-01,30300370893.70992,251483768609062.25,43072.6,0.0120322834553165
2024-02-02,2024-02-02,30306604621.685616,251611120282232.5,43182.0,0.0025398977540247
2024-02-03,2024-02-03,30324053197.0294,252000401202966.0,42992.4,-0.00439071835487
2024-02-04,2024-02-04,30337117197.27886,252309076716120.7,42570.3,-0.0098180143467216
2024-02-05,2024-02-05,30345221971.913597,252464364075316.03,42692.9,0.0028799421192708
2024-02-06,2024-02-06,30337973273.033268,252549941607702.84,43079.1,0.0090460006230543
2024-02-07,2024-02-07,30347830535.918304,252756353518472.03,44326.2,0.0289490727522161
2024-02-08,2024-02-08,30358789128.71311,252944551173166.53,45269.1,0.021271843740271
2024-02-09,2024-02-09,30368904443.698967,253090045670660.28,47116.1,0.0408004577073544
2024-02-10,2024-02-10,30382675831.860767,253387962307998.88,47732.6,0.0130846992853823
2024-02-11,2024-02-11,30395692461.90669,253672325746935.38,48303.4,0.0119582842753172
2024-02-12,2024-02-12,30401701830.911488,253662656598637.0,49943.6,0.0339562018408641
2024-02-13,2024-02-13,30410554401.17107,253727660424706.6,49696.4,-0.0049495831297703
2024-02-14,2024-02-14,30406401374.595737,253489545944408.4,51823.2,0.0427958564403054
2024-02-15,2024-02-15,30411415369.597477,253487958318424.8,51898.5,0.0014530171814941
2024-02-16,2024-02-16,30416619444.851257,253475042658902.25,52148.6,0.0048190217443664
2024-02-17,2024-02-17,30430645312.353237,253783356249608.53,51679.4,-0.0089973652216933
2024-02-18,2024-02-18,30445238022.97925,254114657627973.8,52175.9,0.0096073096823878
2024-02-19,2024-02-19,30423925475.374542,254196940752742.03,51813.8,-0.0069399857022111
2024-02-20,2024-02-20,30434296157.08608,254344626803945.47,52297.4,0.0093334208261119
2024-02-21,2024-02-21,30440423985.20084,254269825039781.03,51877.8,-0.0080233434166898
2024-02-22,2024-02-22,30439843161.340263,254300002465456.47,51316.9,-0.0108119465358978
2024-02-23,2024-02-23,30444829774.706043,254278652013297.47,50771.9,-0.0106202829866963
2024-02-24,2024-02-24,30459932626.04684,254620262801092.75,51602.1,0.0163515645465306
2024-02-25,2024-02-25,30474601861.66296,254981683306422.88,51764.9,0.0031549103621753
2024-02-26,2024-02-26,30484019257.424377,255132362632378.4,54511.6,0.0530610510210585
2024-02-27,2024-02-27,30483802607.54208,255004593263311.88,57074.5,0.0470156810660482
2024-02-28,2024-02-28,30455174502.82962,254083730607213.44,62487.9,0.0948479618743922
2024-02-29,2024-02-29,30443618151.724743,253709827666984.9,61203.3,-0.0205575799474777
2024-03-01,2024-03-01,30396092235.432705,253195120825902.2,62430.6,0.0200528402880235
2024-03-02,2024-03-02,30409142113.655025,253467178024606.0,62039.9,-0.0062581490487035
2024-03-03,2024-03-03,30421496728.240578,253753091306757.2,63178.5,0.0183527052751535
2024-03-04,2024-03-04,30413286724.360264,253310572500017.6,68296.4,0.0810069881367869
2024-03-05,2024-03-05,30387235194.05331,252524690000114.1,63747.4,-0.0666067318335957
2024-03-06,2024-03-06,30337592622.199978,251402773364580.0,66128.1,0.0373458368498167
2024-03-07,2024-03-07,30323611133.211643,251045950133118.84,66870.0,0.0112191337721785
2024-03-08,2024-03-08,30313402887.370453,250667654643283.28,68180.2,0.0195932406161207
2024-03-09,2024-03-09,30322587129.05896,250893271010253.12,68360.1,0.0026385959560109
2024-03-10,2024-03-10,30321854953.8801,251120116281789.88,69001.8,0.0093870547292937
2024-03-11,2024-03-11,30313381207.569885,250696369282780.2,72153.8,0.0456799677689567
2024-03-12,2024-03-12,30312425355.751503,250555932267357.47,71503.2,-0.0090168501173881
2024-03-13,2024-03-13,30299022867.858147,249925829250062.25,73127.6,0.0227178643753007
2024-03-14,2024-03-14,30281350727.582405,249857791603313.2,71455.5,-0.0228655117903501
2024-03-15,2024-03-15,30284117242.46349,249877405940497.84,69552.2,-0.0266361581683706
2024-03-16,2024-03-16,30296400641.666843,250221023942836.84,65351.0,-0.0604035530148578
2024-03-17,2024-03-17,30279140516.718456,250453312670065.72,68447.9,0.047388716316506
2024-03-18,2024-03-18,30282036363.92879,250338904720350.25,67660.0,-0.0115109448208052
2024-03-19,2024-03-19,30288487583.835457,250363022937636.16,61974.1,-0.0840363582618977
2024-03-20,2024-03-20,30293833339.002907,250319611064825.1,67876.4,0.0952381720751087
2024-03-21,2024-03-21,30287981181.657825,249962423905426.3,65539.9,-0.0344228627328496
2024-03-22,2024-03-22,30270206775.177277,250201719270699.47,63826.0,-0.0261504823779101
2024-03-23,2024-03-23,30126943297.292496,248953042463247.5,64020.3,0.0030442139566948
2024-03-24,2024-03-24,30134494580.98585,249350557246584.7,67260.9,0.0506183195017828
2024-03-25,2024-03-25,30084272923.22654,247628982303544.53,69920.5,0.0395415464259325
2024-03-26,2024-03-26,30077974939.76305,247534456678086.4,70044.1,0.0017677219127438
2024-03-27,2024-03-27,30085780968.33713,247694872636913.5,69532.6,-0.0073025422555218
2024-03-28,2024-03-28,30064308274.69902,247780152699418.25,70838.7,0.018783994845583
2024-03-29,2024-03-29,30075116314.415897,248114414692046.56,69903.6,-0.0132004116394003
2024-03-30,2024-03-30,30088942276.504856,248469170652311.2,69642.1,-0.0037408659925954
2024-03-31,2024-03-31,30100491237.491943,248751896154783.8,71363.0,0.0247106276232336
2024-04-01,2024-04-01,30047614547.29858,247708936822993.7,69700.0,-0.0233033925143281
2024-04-02,2024-04-02,30040168054.9366,247522841728160.1,65505.3,-0.0601822094691534
2024-04-03,2024-04-03,30049841351.2854,247745953408731.38,65971.9,0.0071230877501513
2024-04-04,2024-04-04,30060052250.914383,247983649106715.5,68489.9,0.0381677653667698
2024-04-05,2024-04-05,30073671605.31764,248331642841962.84,67825.7,-0.0096977802566509
2024-04-06,2024-04-06,30085927186.85204,248723290352385.84,68901.6,0.0158627187039721
2024-04-07,2024-04-07,30100241848.418808,249181305780710.8,69362.7,0.0066921522867391
2024-04-08,2024-04-08,30110488554.687366,249365864214694.0,71678.4,0.0333853785968538
2024-04-09,2024-04-09,30118257148.451687,249416757070446.7,69189.3,-0.0347259425433602
2024-04-10,2024-04-10,30130148557.30756,249683318920350.25,70681.7,0.0215698092046023
2024-04-11,2024-04-11,30143161880.0186,250007887635976.9,70055.7,-0.0088566064483451
2024-04-12,2024-04-12,30153612922.493443,250343591780168.4,67136.4,-0.0416711274029094
2024-04-13,2024-04-13,30168035656.021324,250752772669909.6,63939.7,-0.0476150046770454
2024-04-14,2024-04-14,30181417021.92023,251150093859013.88,65615.9,0.026215324751289
2024-04-15,2024-04-15,30190955540.387524,251303663947537.8,63392.7,-0.0338820316417209
2024-04-16,2024-04-16,30186158955.29649,251453016205584.8,63765.0,0.005872915966665
2024-04-17,2024-04-17,30196685478.97064,251781415121242.47,61254.5,-0.039371128361954
2024-04-18,2024-04-18,30195451379.952923,251622379395267.28,63445.0,0.0357606379939432
2024-04-19,2024-04-19,30203587732.650585,251864193128738.3,63787.4,0.0053968003782804
2024-04-20,2024-04-20,30220507396.9365,252345332261240.1,64897.2,0.017398420377692
2024-04-21,2024-04-21,30236740172.66891,252802665997265.9,64912.6,0.0002372983734275
2024-04-22,2024-04-22,30250903485.188644,253213187607595.8,66778.0,0.0287371018877691
2024-04-23,2024-04-23,30262240848.98898,253454878227366.3,66386.3,-0.0058657042738625
2024-04-24,2024-04-24,30259610879.353523,253316265678773.3,64250.0,-0.0321798322846732
2024-04-25,2024-04-25,30271657866.282497,253617215761131.25,64478.8,0.0035610894941635
2024-04-26,2024-04-26,30284635322.95563,253882389739589.38,63748.8,-0.0113215506492055
2024-04-27,2024-04-27,30295583107.78184,254335804208712.1,63421.0,-0.0051420575759857
2024-04-28,2024-04-28,30307967192.20627,254737789975895.12,63088.3,-0.0052458964696235
2024-04-29,2024-04-29,30318829941.48544,255042425623255.6,63842.4,0.0119530879735227
2024-04-30,2024-04-30,30323464124.86635,255089540659634.0,60651.2,-0.0499855895141787
2024-05-01,2024-05-01,30333416920.802338,255302891431793.0,58307.6,-0.038640620465877
2024-05-02,2024-05-02,30344994771.83752,255537151655898.4,59036.7,0.0125043733578469
2024-05-03,2024-05-03,30355335605.25536,255812261100377.84,62853.7,0.0646546978404958
2024-05-04,2024-05-04,30371661290.124268,256281624643722.97,63864.2,0.0160770169457009
2024-05-05,2024-05-05,30389424909.359936,256787061966150.5,63988.0,0.0019384882297124
2024-05-06,2024-05-06,30399301731.39737,257223177883928.75,63142.8,-0.0132087266362442
2024-05-07,2024-05-07,30414026983.80852,257616104007136.6,62296.0,-0.0134108718650424
2024-05-08,2024-05-08,30426525148.77045,257935753876142.5,61157.9,-0.0182692307692307
2024-05-09,2024-05-09,30440998898.676323,258318404869167.7,63050.1,0.0309395842564901
2024-05-10,2024-05-10,30455932535.65814,258755103610697.2,60778.1,-0.0360348357893167
2024-05-11,2024-05-11,30471087335.35193,259219954838979.56,60809.2,0.0005116974699768
2024-05-12,2024-05-12,30481993187.163544,259675441762116.03,61455.8,0.0106332594410056
2024-05-13,2024-05-13,30494907162.01016,260000577358498.84,62912.1,0.0236967055997967
2024-05-14,2024-05-14,30504490792.99332,260320658887033.5,61550.5,-0.0216428954048585
2024-05-15,2024-05-15,30483197685.077538,260432709622708.62,66175.4,0.0751399257520246
2024-05-16,2024-05-16,30495236322.874325,260713695073409.25,65217.7,-0.0144721452382606
2024-05-17,2024-05-17,30507031930.04287,261031149051329.9,66980.0,0.027021805430121
2024-05-18,2024-05-18,30523412095.77033,261485462974582.56,66884.9,-0.0014198268139744
2024-05-19,2024-05-19,30538030273.07218,261931784999651.5,66239.4,-0.0096509077534689
2024-05-20,2024-05-20,30548688246.79131,262236730390007.6,71466.5,0.0789122486012856
2024-05-21,2024-05-21,30557611152.15137,262457796660537.72,70168.8,-0.0181581580180923
2024-05-22,2024-05-22,30559716123.71896,262781146977930.5,69219.1,-0.0135345053642074
2024-05-23,2024-05-23,30567197984.85252,263006920260984.1,67999.9,-0.017613635542791
2024-05-24,2024-05-24,30577686526.534187,263316075847081.84,68584.1,0.0085911891046899
2024-05-25,2024-05-25,30595044181.98743,263824377491677.2,69314.4,0.0106482406272006
2024-05-26,2024-05-26,30608053538.67446,264258232847253.5,68524.3,-0.0113987858222821
2024-05-27,2024-05-27,30617050104.474037,264586260904889.7,69461.6,0.0136783593557321
2024-05-28,2024-05-28,30118262365.87418,264465527325465.03,68440.5,-0.014700208460502
2024-05-29,2024-05-29,30131815935.50208,264816537421192.4,67686.7,-0.0110139464206135
2024-05-30,2024-05-30,30142542477.78045,265002918576753.38,68402.5,0.010575194240523
2024-05-31,2024-05-31,30155906655.72872,265339729579155.7,67577.9,-0.0120551149446292
2024-06-01,2024-06-01,30171605024.43862,265796255738547.28,67799.2,0.0032747392268774
2024-06-02,2024-06-02,30186627028.546696,266271273480987.9,67805.9,9.882122502924418e-05
2024-06-03,2024-06-03,30189889674.24498,266275578934076.0,68851.4,0.0154190122098518
2024-06-04,2024-06-04,30200275142.21467,266511115418874.97,70580.0,0.0251062433007898
2024-06-05,2024-06-05,30209583826.868404,266761320882213.2,71133.3,0.0078393312553131
2024-06-06,2024-06-06,30210111999.056927,266825490743546.62,70830.0,-0.0042638258031049
2024-06-07,2024-06-07,30222235989.57123,267151775674987.03,69377.0,-0.0205139065367782
2024-06-08,2024-06-08,30236254555.08704,267630357154814.6,69346.5,-0.000439626965709
2024-06-09,2024-06-09,30251361197.2771,268104847241864.56,69667.1,0.004623160505577
2024-06-10,2024-06-10,30264759663.68657,268503208725404.8,69558.7,-0.0015559711829544
2024-06-11,2024-06-11,30238598735.170303,268480797839165.28,67320.7,-0.032174264326389
2024-06-12,2024-06-12,30247615653.02584,268666331394995.9,68270.3,0.014105616845933
2024-06-13,2024-06-13,30262955861.23835,269115655050684.47,66786.9,-0.0217283357477557
2024-06-14,2024-06-14,30275601936.98589,269440386291919.44,66039.7,-0.0111878227616493
2024-06-15,2024-06-15,30285529627.39384,269825091634722.1,66213.7,0.0026347787770084
2024-06-16,2024-06-16,30302950100.117508,270361105632480.1,66653.6,0.0066436402134302
2024-06-17,2024-06-17,30312194229.4572,270613722598153.0,66472.1,-0.002723033714608
2024-06-18,2024-06-18,30326017654.397778,271017285329014.3,65150.0,-0.0198895476448014
2024-06-19,2024-06-19,30340510216.248318,271437144315869.56,64933.6,-0.003321565617805
2024-06-20,2024-06-20,30354806895.26892,271824090955316.1,64854.0,-0.0012258676555743
2024-06-21,2024-06-21,30363324274.24813,272109670216492.16,64124.0,-0.0112560520553859
2024-06-22,2024-06-22,30324732198.636627,271133128525965.9,64240.0,0.0018089950720479
2024-06-23,2024-06-23,30340953721.28804,271632003962386.62,63194.9,-0.0162686799501867
2024-06-24,2024-06-24,30341837918.77725,271597558564035.9,60273.6,-0.0462268315955877
2024-06-25,2024-06-25,30354332220.04752,271948245004854.16,61777.8,0.0249561997292346
2024-06-26,2024-06-26,30363667505.001587,272237109931156.75,60860.1,-0.0148548507716365
2024-06-27,2024-06-27,30338020174.929317,271664661246651.6,61682.0,0.0135047428446553
2024-06-28,2024-06-28,30347747096.303608,271933567316031.9,60429.8,-0.0203008981550533
2024-06-29,2024-06-29,30365180189.97616,272455514844983.8,60982.4,0.0091444949346182
2024-06-30,2024-06-30,30381135180.80006,272923567296378.56,62766.0,0.0292477829668886
2024-07-01,2024-07-01,30391802362.413464,273195838733813.88,62883.6,0.0018736258483891
2024-07-02,2024-07-02,30405794916.57953,273574001054328.28,62123.6,-0.0120858220585335
2024-07-03,2024-07-03,30399976716.84837,273930041694404.47,60208.0,-0.0308353025259321
2024-07-04,2024-07-04,30404508776.15044,273947851547047.1,57045.9,-0.052519598724422
2024-07-05,2024-07-05,30381313922.42344,273173252314045.7,56604.9,-0.0077306169242662
2024-07-06,2024-07-06,30393473016.96189,273684138147172.56,58216.0,0.0284622002688812
2024-07-07,2024-07-07,30406687942.776493,274157804205611.3,55830.9,-0.0409698364710732
2024-07-08,2024-07-08,30420815255.437397,274514061894721.47,56686.4,0.0153230558704946
2024-07-09,2024-07-09,30419851873.456097,274550227582522.62,58023.2,0.0235823760196447
2024-07-10,2024-07-10,30423281625.1326,274904217862350.2,57707.0,-0.0054495443202029
2024-07-11,2024-07-11,30438757535.37433,275373583315365.7,57315.5,-0.0067842722719947
2024-07-12,2024-07-12,30450332452.54571,275746579147796.75,57870.0,0.0096745208538702
2024-07-13,2024-07-13,30466576228.339195,276257963975852.4,59174.0,0.022533264212891
2024-07-14,2024-07-14,30479848962.02616,276791386086037.9,60766.0,0.0269037077094669
2024-07-15,2024-07-15,30489458766.979496,277014797337627.72,64680.6,0.0644208932626797
2024-07-16,2024-07-16,30500536813.63081,277220332243966.47,65010.0,0.0050927171362047
2024-07-17,2024-07-17,30510317867.71964,277526368876526.03,64055.7,-0.0146792801107522
2024-07-18,2024-07-18,30514417253.628883,277544018667893.5,63959.9,-0.0014955733837893
2024-07-19,2024-07-19,30505986490.677,277335299926139.2,66627.9,0.0417136362001815
2024-07-20,2024-07-20,30522250953.491062,277843514672756.4,67095.6,0.0070195818868674
2024-07-21,2024-07-21,30538729724.39379,278359074133882.62,68138.0,0.0155360411114886
2024-07-22,2024-07-22,30551197282.435104,278745106558557.25,67499.2,-0.0093750917256156
2024-07-23,2024-07-23,30511366656.32484,278430678191421.7,65916.4,-0.0234491668049399
2024-07-24,2024-07-24,30522125476.302547,278711213665034.5,65350.8,-0.0085805656862327
2024-07-25,2024-07-25,30524161818.43874,278563267258908.8,65773.0,0.0064605176983296
2024-07-26,2024-07-26,30536908740.36759,278926509373285.03,67882.5,0.0320724309367066
2024-07-27,2024-07-27,30548750033.06768,279347004734510.16,67873.8,-0.000128162633963
2024-07-28,2024-07-28,30563702959.82754,279883731624591.2,68215.5,0.0050343431486081
2024-07-29,2024-07-29,30567568462.229004,279817922570996.03,66750.0,-0.0214833872067198
2024-07-30,2024-07-30,30537535261.377197,277779659564250.4,66159.3,-0.0088494382022471
2024-07-31,2024-07-31,30550252026.41701,278095144995492.56,64601.8,-0.023541663832598
2024-08-01,2024-08-01,30555976953.901066,278363151080733.1,65328.9,0.0112551043469377
2024-08-02,2024-08-02,30566797516.63363,278645394880501.9,61483.7,-0.0588590960509055
2024-08-03,2024-08-03,30579493779.599243,279141023720673.6,60684.6,-0.0129969406525631
