start_time,date,realized_price,close,change
2021-05-10,2021-05-10,20073.42845705,55869.67,-0.0415638161527729
2021-05-11,2021-05-11,20092.33772722,56710.43,0.0150485943446596
2021-05-12,2021-05-12,20181.82167762,49595.76,-0.1254561109834645
2021-05-13,2021-05-13,20165.53172737,49707.9,0.0022610803826779
2021-05-14,2021-05-14,20171.91945143,49873.27,0.0033268353722446
2021-05-15,2021-05-15,20174.95435297,46793.41,-0.0617537209811988
2021-05-16,2021-05-16,20165.3281964,46429.28,-0.0077816513051731
2021-05-17,2021-05-17,20115.07022084,43566.18,-0.0616658281153617
2021-05-18,2021-05-18,20098.8149014,42882.53,-0.0156922181380144
2021-05-19,2021-05-19,19957.14602238,36689.14,-0.1444268796640496
2021-05-20,2021-05-20,19880.82678365,40500.3,0.1038770600782685
2021-05-21,2021-05-21,19844.12159184,37211.02,-0.0812161885220604
2021-05-22,2021-05-22,19807.19653456,37432.58,0.0059541501415443
2021-05-23,2021-05-23,19774.26369342,34651.6,-0.0742930356390075
2021-05-24,2021-05-24,19818.77866085,38779.66,0.1191304297637052
2021-05-25,2021-05-25,19790.01897232,38326.84,-0.0116767398166979
2021-05-26,2021-05-26,19805.56187104,39224.2,0.023413357323484
2021-05-27,2021-05-27,19790.16854818,38527.38,-0.0177650532069487
2021-05-28,2021-05-28,19755.57141201,35670.99,-0.074139222547705
2021-05-29,2021-05-29,19733.82625672,34611.94,-0.0296893918559589
2021-05-30,2021-05-30,19750.59708262,35651.81,0.030043678568725
2021-05-31,2021-05-31,19746.19730803,37243.38,0.0446420532365678
2021-06-01,2021-06-01,19759.85225511,36693.41,-0.0147669196512237
2021-06-02,2021-06-02,19760.17463761,37569.99,0.023889303283614
2021-06-03,2021-06-03,19776.45209109,39247.4,0.0446476030470064
2021-06-04,2021-06-04,19747.81940679,36828.03,-0.0616440834297304
2021-06-05,2021-06-05,19735.89102463,35498.62,-0.0360977766119989
2021-06-06,2021-06-06,19726.8443288,35801.71,0.0085380783816384
2021-06-07,2021-06-07,19708.52042993,33550.96,-0.06286710886156
2021-06-08,2021-06-08,19637.3614586,33372.58,-0.005316688404743
2021-06-09,2021-06-09,19664.05096289,37368.45,0.1197351238651609
2021-06-10,2021-06-10,19670.89850013,36669.66,-0.0186999995985917
2021-06-11,2021-06-11,19682.14484707,37300.42,0.017201141215926
2021-06-12,2021-06-12,19671.14928325,35537.05,-0.0472748028038289
2021-06-13,2021-06-13,19677.85045867,38993.65,0.0972674996939813
2021-06-14,2021-06-14,19716.26475928,40489.1,0.0383511161432694
2021-06-15,2021-06-15,19735.30361783,40132.86,-0.0087984173518304
2021-06-16,2021-06-16,19739.50066515,38344.97,-0.0445492795679151
2021-06-17,2021-06-17,19719.2572196,38060.71,-0.0074132278627419
2021-06-18,2021-06-18,19705.66972192,35811.41,-0.0590976889290818
2021-06-19,2021-06-19,19698.53531506,35483.0,-0.0091705408974402
2021-06-20,2021-06-20,19691.17082,35588.64,0.002977200349463
2021-06-21,2021-06-21,19643.05358579,31606.0,-0.1119076199596275
2021-06-22,2021-06-22,19611.1005326,32496.0,0.0281592102765297
2021-06-23,2021-06-23,19610.57970371,33649.0,0.0354812900049237
2021-06-24,2021-06-24,19607.94022402,34644.64,0.0295889922434544
2021-06-25,2021-06-25,19424.4751134,31568.07,-0.0888036360025678
2021-06-26,2021-06-26,19397.63539864,32255.56,0.0217780181050029
2021-06-27,2021-06-27,19407.14058412,34687.71,0.0754025042504298
2021-06-28,2021-06-28,19411.76909406,34487.22,-0.0057798569003257
2021-06-29,2021-06-29,19418.08246569,35911.26,0.0412918176646306
2021-06-30,2021-06-30,19403.35880475,35031.39,-0.0245012288624794
2021-07-01,2021-07-01,19382.7159606,33489.96,-0.0440013941781928
2021-07-02,2021-07-02,19328.46359691,33760.94,0.0080913802226101
2021-07-03,2021-07-03,19331.75849563,34652.94,0.0264210652902436
2021-07-04,2021-07-04,19338.37477233,35280.16,0.0181000515396385
2021-07-05,2021-07-05,19333.52565014,33672.72,-0.0455621516455708
2021-07-06,2021-07-06,19331.13196324,34206.01,0.0158374494249351
2021-07-07,2021-07-07,19335.01210617,33845.64,-0.0105352831271464
2021-07-08,2021-07-08,19314.57246134,32852.04,-0.0293568093261051
2021-07-09,2021-07-09,19316.74084473,33805.01,0.0290079398417877
2021-07-10,2021-07-10,19315.76148052,33497.98,-0.0090823815759852
2021-07-11,2021-07-11,19317.80776607,34253.81,0.0225634500946025
2021-07-12,2021-07-12,19326.10532824,33070.87,-0.0345345525067136
2021-07-13,2021-07-13,19314.29899565,32709.09,-0.0109395368189588
2021-07-14,2021-07-14,19300.2454201,32803.01,0.0028713730647964
2021-07-15,2021-07-15,19275.23771396,31866.43,-0.0285516481566783
2021-07-16,2021-07-16,19259.03851686,31382.95,-0.0151720792068643
2021-07-17,2021-07-17,19335.18100725,31496.65,0.0036229863668011
2021-07-18,2021-07-18,19326.99327427,31767.0,0.0085834525259034
2021-07-19,2021-07-19,19316.85881479,30823.62,-0.0296968552271225
2021-07-20,2021-07-20,19305.87958521,29775.9,-0.0339908161338609
2021-07-21,2021-07-21,19308.33038132,32120.0,0.0787247404780375
2021-07-22,2021-07-22,19319.45431789,32268.11,0.0046111457036115
2021-07-23,2021-07-23,19271.62884942,33634.46,0.0423436637596685
2021-07-24,2021-07-24,19277.00768376,34230.0,0.017706245321019
2021-07-25,2021-07-25,19279.63232109,35370.66,0.0333234005258546
2021-07-26,2021-07-26,19378.52757804,37218.09,0.0522305775464748
2021-07-27,2021-07-27,19508.0172271,39442.33,0.059762336003809
2021-07-28,2021-07-28,19603.20958047,40003.08,0.0142169592922121
2021-07-29,2021-07-29,19834.20882906,40012.9,0.0002454810979555
2021-07-30,2021-07-30,19852.92829778,42203.25,0.054741095996541
2021-07-31,2021-07-31,19868.0229092,41448.11,-0.017892934785828
2021-08-01,2021-08-01,19876.06582696,39846.78,-0.038634572239844
2021-08-02,2021-08-02,19882.48908099,39147.48,-0.0175497242186193
2021-08-03,2021-08-03,19876.27842158,38203.26,-0.0241195601862496
2021-08-04,2021-08-04,19889.9871674,39731.31,0.0399978954675595
2021-08-05,2021-08-05,19903.03086159,40882.4,0.0289718612348801
2021-08-06,2021-08-06,19937.40694489,42825.43,0.0475272978103047
2021-08-07,2021-08-07,19960.54942662,44601.11,0.0414632147301263
2021-08-08,2021-08-08,19978.12591884,43787.71,-0.0182372142756088
2021-08-09,2021-08-09,20028.94633503,46259.7,0.0564539684765428
2021-08-10,2021-08-10,20064.67503323,45589.99,-0.014477179921184
2021-08-11,2021-08-11,20094.44215941,45522.12,-0.0014887039896256
2021-08-12,2021-08-12,20108.78557835,44385.09,-0.0249775274086533
2021-08-13,2021-08-13,20146.77540957,47792.52,0.0767696990137905
2021-08-14,2021-08-14,20194.30066033,47083.74,-0.0148303542060556
2021-08-15,2021-08-15,20204.80798363,47006.02,-0.0016506760083204
2021-08-16,2021-08-16,20230.74302527,45926.23,-0.0229713130360748
2021-08-17,2021-08-17,20244.48340704,44704.84,-0.026594606176035
2021-08-18,2021-08-18,20272.1727604,44714.09,0.0002069127190702
2021-08-19,2021-08-19,20299.73116722,46772.0,0.0460237477716756
2021-08-20,2021-08-20,20342.9732359,49332.74,0.0547494227315488
2021-08-21,2021-08-21,20372.26981059,48848.29,-0.0098200505384455
2021-08-22,2021-08-22,20392.78781558,49273.28,0.0087002021974567
2021-08-23,2021-08-23,20449.67895647,49523.91,0.0050865296566415
2021-08-24,2021-08-24,20464.31504125,47719.36,-0.0364379549191492
2021-08-25,2021-08-25,20555.67014561,48992.65,0.0266828809103893
2021-08-26,2021-08-26,20581.11485973,46853.06,-0.0436716527887347
2021-08-27,2021-08-27,20603.22156145,49083.98,0.04761524647483
2021-08-28,2021-08-28,20621.45880216,48931.99,-0.0030965296620202
2021-08-29,2021-08-29,20633.22610333,48795.41,-0.002791221039651
2021-08-30,2021-08-30,20652.86696811,47024.7,-0.036288454180424
2021-08-31,2021-08-31,20675.85809999,47150.32,0.002671362071422
2021-09-01,2021-09-01,20703.03638598,48842.94,0.0358983777840744
2021-09-02,2021-09-02,20747.10449047,49299.14,0.0093401420962784
2021-09-03,2021-09-03,20778.55534025,50027.08,0.0147657748187899
2021-09-04,2021-09-04,20800.98537306,49940.74,-0.001725865271369
2021-09-05,2021-09-05,20817.88934618,51799.57,0.0372207139902212
2021-09-06,2021-09-06,20850.71069501,52683.97,0.0170735008031919
2021-09-07,2021-09-07,20837.72196187,46864.39,-0.1104620627488779
