start_time,datetime,transactions_count_mean,transactions_count_total
2023-08-13 04:00:00,2023-08-13 04:00:00,35.19666667,10559
2023-08-13 05:00:00,2023-08-13 05:00:00,33.3590604,9941
2023-08-13 06:00:00,2023-08-13 06:00:00,34.79598662,10404
2023-08-13 07:00:00,2023-08-13 07:00:00,33.19732441,9926
2023-08-13 08:00:00,2023-08-13 08:00:00,34.78787879,10332
2023-08-13 09:00:00,2023-08-13 09:00:00,32.97288136,9727
2023-08-13 10:00:00,2023-08-13 10:00:00,32.5819398,9742
2023-08-13 11:00:00,2023-08-13 11:00:00,35.88,10764
2023-08-13 12:00:00,2023-08-13 12:00:00,36.50841751,10843
2023-08-13 13:00:00,2023-08-13 13:00:00,37.58053691,11199
2023-08-13 14:00:00,2023-08-13 14:00:00,41.84848485,12429
2023-08-13 15:00:00,2023-08-13 15:00:00,38.72666667,11618
2023-08-13 16:00:00,2023-08-13 16:00:00,38.38795987,11478
2023-08-13 17:00:00,2023-08-13 17:00:00,45.1270903,13493
2023-08-13 18:00:00,2023-08-13 18:00:00,40.59531773,12138
2023-08-13 19:00:00,2023-08-13 19:00:00,37.25589226,11065
2023-08-13 20:00:00,2023-08-13 20:00:00,38.22073579,11428
2023-08-13 21:00:00,2023-08-13 21:00:00,39.68561873,11866
2023-08-13 22:00:00,2023-08-13 22:00:00,37.29692833,10928
2023-08-13 23:00:00,2023-08-13 23:00:00,33.69899666,10076
2023-08-14 00:00:00,2023-08-14 00:00:00,34.61744966,10316
2023-08-14 01:00:00,2023-08-14 01:00:00,35.44067797,10455
2023-08-14 02:00:00,2023-08-14 02:00:00,95.05685619,28422
2023-08-14 03:00:00,2023-08-14 03:00:00,37.62798635,11025
2023-08-14 04:00:00,2023-08-14 04:00:00,39.15151515,11628
2023-08-14 05:00:00,2023-08-14 05:00:00,37.44781145,11122
2023-08-14 06:00:00,2023-08-14 06:00:00,40.82608696,12207
2023-08-14 07:00:00,2023-08-14 07:00:00,38.29666667,11489
2023-08-14 08:00:00,2023-08-14 08:00:00,40.08389262,11945
2023-08-14 09:00:00,2023-08-14 09:00:00,41.11409396,12252
2023-08-14 10:00:00,2023-08-14 10:00:00,39.44295302,11754
2023-08-14 11:00:00,2023-08-14 11:00:00,42.56187291,12726
2023-08-14 12:00:00,2023-08-14 12:00:00,41.909699,12531
2023-08-14 13:00:00,2023-08-14 13:00:00,42.12333333,12637
2023-08-14 14:00:00,2023-08-14 14:00:00,43.74916388,13081
2023-08-14 15:00:00,2023-08-14 15:00:00,43.63299663,12959
2023-08-14 16:00:00,2023-08-14 16:00:00,45.23411371,13525
2023-08-14 17:00:00,2023-08-14 17:00:00,42.17333333,12652
2023-08-14 18:00:00,2023-08-14 18:00:00,44.81605351,13400
2023-08-14 19:00:00,2023-08-14 19:00:00,42.18983051,12446
2023-08-14 20:00:00,2023-08-14 20:00:00,41.02684564,12226
2023-08-14 21:00:00,2023-08-14 21:00:00,42.17449664,12568
2023-08-14 22:00:00,2023-08-14 22:00:00,40.49832776,12109
2023-08-14 23:00:00,2023-08-14 23:00:00,36.68456376,10932
2023-08-15 00:00:00,2023-08-15 00:00:00,34.87959866,10429
2023-08-15 01:00:00,2023-08-15 01:00:00,41.22408027,12326
2023-08-15 02:00:00,2023-08-15 02:00:00,36.3030303,10782
2023-08-15 03:00:00,2023-08-15 03:00:00,37.81208054,11268
2023-08-15 04:00:00,2023-08-15 04:00:00,40.80936455,12202
2023-08-15 05:00:00,2023-08-15 05:00:00,50.86912752,15159
2023-08-15 06:00:00,2023-08-15 06:00:00,102.34797297,30295
2023-08-15 07:00:00,2023-08-15 07:00:00,40.3277592,12058
2023-08-15 08:00:00,2023-08-15 08:00:00,41.10033445,12289
2023-08-15 09:00:00,2023-08-15 09:00:00,53.85185185,15994
2023-08-15 10:00:00,2023-08-15 10:00:00,44.63545151,13346
2023-08-15 11:00:00,2023-08-15 11:00:00,44.18243243,13078
2023-08-15 12:00:00,2023-08-15 12:00:00,43.0976431,12800
2023-08-15 13:00:00,2023-08-15 13:00:00,45.43097643,13493
2023-08-15 14:00:00,2023-08-15 14:00:00,47.02693603,13967
2023-08-15 15:00:00,2023-08-15 15:00:00,45.32550336,13507
2023-08-15 16:00:00,2023-08-15 16:00:00,49.92905405,14779
2023-08-15 17:00:00,2023-08-15 17:00:00,43.55183946,13022
2023-08-15 18:00:00,2023-08-15 18:00:00,41.80267559,12499
2023-08-15 19:00:00,2023-08-15 19:00:00,40.66220736,12158
2023-08-15 20:00:00,2023-08-15 20:00:00,43.12794613,12809
2023-08-15 21:00:00,2023-08-15 21:00:00,41.16333333,12349
2023-08-15 22:00:00,2023-08-15 22:00:00,42.77777778,12705
2023-08-15 23:00:00,2023-08-15 23:00:00,41.60402685,12398
2023-08-16 00:00:00,2023-08-16 00:00:00,37.16722408,11113
2023-08-16 01:00:00,2023-08-16 01:00:00,36.95973154,11014
2023-08-16 02:00:00,2023-08-16 02:00:00,36.89,11067
2023-08-16 03:00:00,2023-08-16 03:00:00,41.30847458,12186
2023-08-16 04:00:00,2023-08-16 04:00:00,35.02675585,10473
2023-08-16 05:00:00,2023-08-16 05:00:00,36.88255034,10991
2023-08-16 06:00:00,2023-08-16 06:00:00,37.76174497,11253
2023-08-16 07:00:00,2023-08-16 07:00:00,42.08108108,12456
2023-08-16 08:00:00,2023-08-16 08:00:00,46.42281879,13834
2023-08-16 09:00:00,2023-08-16 09:00:00,52.09090909,15471
2023-08-16 10:00:00,2023-08-16 10:00:00,112.91275168,33648
2023-08-16 11:00:00,2023-08-16 11:00:00,59.19063545,17698
2023-08-16 12:00:00,2023-08-16 12:00:00,59.59,17877
2023-08-16 13:00:00,2023-08-16 13:00:00,60.08135593,17724
2023-08-16 14:00:00,2023-08-16 14:00:00,52.02356902,15451
2023-08-16 15:00:00,2023-08-16 15:00:00,52.28762542,15634
2023-08-16 16:00:00,2023-08-16 16:00:00,47.92281879,14281
2023-08-16 17:00:00,2023-08-16 17:00:00,46.84121622,13865
2023-08-16 18:00:00,2023-08-16 18:00:00,41.52702703,12292
2023-08-16 19:00:00,2023-08-16 19:00:00,41.17114094,12269
2023-08-16 20:00:00,2023-08-16 20:00:00,41.91333333,12574
