longShortRatio,shortAccount,time,longAccount,high,volume,open,low,close
2.07,32.59,1717286400,67.41,68545.9,102194.718,67799.2,67296.3,67805.9
1.94,34.0,1717372800,66.0,70372.9,227676.93,67805.9,67642.6,68851.4
1.4,41.75,1717459200,58.25,71146.4,216100.016,68851.3,68595.5,70580.0
0.97,50.75,1717545600,49.25,71824.4,203992.034,70580.0,70423.6,71133.3
0.93,51.74,1717632000,48.26,71714.8,158483.564,71133.3,70101.9,70830.0
1.08,48.17,1717718400,51.83,72144.0,299412.37,70830.0,68405.0,69377.0
1.52,39.65,1717804800,60.35,69613.6,65739.857,69377.0,69192.3,69346.5
1.47,40.5,1717891200,59.5,69879.0,68024.1,69346.6,69160.0,69667.1
1.5,40.07,1717977600,59.93,70222.7,127381.604,69667.1,69201.2,69558.7
1.41,41.58,1718064000,58.42,69600.0,311984.942,69558.8,66000.0,67320.7
2.19,31.4,1718150400,68.6,70028.0,329918.46,67320.6,66920.0,68270.3
1.69,37.25,1718236800,62.75,68607.7,248355.461,68270.3,66251.1,66786.9
2.22,31.05,1718323200,68.95,67366.5,239411.231,66786.8,65052.4,66039.7
2.31,30.19,1718409600,69.81,66482.6,72423.755,66039.7,65801.0,66213.7
2.16,31.68,1718496000,68.32,66960.3,80361.551,66213.7,66012.1,66653.6
2.17,31.6,1718582400,68.4,67280.6,248420.787,66653.5,65094.9,66472.1
2.09,32.37,1718668800,67.63,66558.9,335559.394,66472.1,64009.8,65150.0
2.36,29.73,1718755200,70.27,65711.9,150032.669,65149.9,64600.0,64933.6
2.54,28.26,1718841600,71.74,66467.0,220954.676,64933.6,64526.0,64854.0
2.43,29.18,1718928000,70.82,65055.5,210109.601,64854.0,63361.2,64124.0
2.77,26.53,1719014400,73.47,64520.0,53855.862,64124.1,63915.8,64240.0
2.46,28.94,1719100800,71.06,64500.0,72052.293,64240.1,63137.9,63194.9
2.53,28.31,1719187200,71.69,63357.0,445903.184,63194.9,58218.0,60273.6
3.29,23.31,1719273600,76.69,62448.1,264647.317,60273.5,60230.5,61777.8
2.6,27.81,1719360000,72.19,62465.1,170601.18,61777.9,60696.0,60860.1
2.6,27.79,1719446400,72.21,62379.7,160172.482,60860.1,60605.0,61682.0
2.58,27.94,1719532800,72.06,62204.0,195508.125,61682.1,60038.0,60429.8
3.12,24.27,1719619200,75.73,61232.0,79680.289,60429.8,60400.1,60982.4
2.52,28.4,1719705600,71.6,63058.4,147777.915,60982.5,60705.0,62766.0
2.18,31.42,1719792000,68.58,63849.0,193937.938,62766.1,62502.2,62883.6
1.86,35.02,1719878400,64.98,63284.0,163101.243,62883.7,61800.0,62123.6
2.63,27.55,1719964800,72.45,62278.2,295303.265,62123.5,59299.3,60208.0
3.25,23.53,1720051200,76.47,60500.0,445656.277,60208.0,56560.0,57045.9
3.2,23.82,1720137600,76.18,57533.4,577193.595,57045.9,53329.5,56604.9
2.35,29.84,1720224000,70.16,58472.0,178580.022,56604.9,56000.0,58216.0
2.23,30.95,1720310400,69.05,58443.0,210361.981,58216.0,55688.0,55830.9
2.12,32.01,1720396800,67.99,58200.0,464106.957,55831.0,54243.1,56686.4
2.41,29.34,1720483200,70.66,58290.6,257237.048,56686.4,56256.2,58023.2
1.69,37.14,1720569600,62.86,59449.6,254248.937,58023.1,57125.0,57707.0
2.08,32.5,1720656000,67.5,59780.0,293106.959,57707.0,57030.0,57315.5
1.95,33.93,1720742400,66.07,58500.0,238100.616,57315.7,56500.1,57870.0
1.92,34.3,1720828800,65.7,59850.0,157884.322,57870.0,57728.6,59174.0
1.41,41.52,1720915200,58.48,61412.4,208060.883,59173.9,59164.0,60766.0
1.3,43.57,1721001600,56.43,64870.7,352222.181,60766.0,60622.6,64680.6
1.14,46.76,1721088000,53.24,65388.0,375258.616,64680.6,62350.0,65010.0
1.08,48.1,1721174400,51.9,66100.0,276656.393,65010.0,63823.0,64055.7
1.19,45.65,1721260800,54.35,65173.8,215648.157,64055.8,63206.4,63959.9
1.38,41.98,1721347200,58.02,67362.8,311859.805,63960.0,63266.2,66627.9
0.88,53.09,1721433600,46.91,67648.7,123564.406,66627.9,66159.1,67095.6
0.98,50.64,1721520000,49.36,68351.2,207228.372,67095.6,65750.0,68138.0
1.0,49.93,1721606400,50.07,68459.7,192991.391,68138.0,66538.6,67499.2
1.05,48.69,1721692800,51.31,67729.3,270430.68,67499.2,65416.5,65916.4
1.36,42.3,1721779200,57.7,67087.3,215079.421,65916.3,65040.5,65350.8
1.46,40.74,1721865600,59.26,66144.0,319685.441,65350.7,63456.7,65773.0
1.34,42.75,1721952000,57.25,68200.0,235384.526,65773.0,65688.2,67882.5
0.93,51.85,1722038400,48.15,69381.7,330982.647,67882.5,66624.5,67873.8
0.92,52.06,1722124800,47.94,68300.0,116913.935,67873.7,67037.0,68215.5
1.03,49.22,1722211200,50.78,70081.0,372537.818,68215.5,66365.8,66750.0
1.49,40.15,1722297600,59.85,66966.6,246551.044,66750.1,65254.5,66159.3
1.78,35.99,1722384000,64.01,66826.3,246389.446,66159.3,64500.4,64601.8
2.11,32.16,1722470400,67.84,65650.0,372654.59,64601.8,62271.2,65328.9
2.01,33.2,1722556800,66.8,65577.0,421628.42,65329.0,61200.2,61483.7
2.35,29.85,1722643200,70.15,62166.0,290469.956,61483.7,59800.0,60684.6
2.53,28.31,1722729600,71.69,61089.5,339512.415,60684.5,57040.0,58144.5
2.55,28.15,1722816000,71.85,58286.9,1281982.025,58144.5,48888.0,54003.1
1.89,34.56,1722902400,65.44,56999.9,435953.439,54003.5,53925.3,55991.2
1.6,38.54,1722988800,61.46,57699.0,377442.54,55991.3,54519.8,55102.9
1.68,37.33,1723075200,62.67,62737.2,470117.508,55102.9,54672.4,61659.8
1.06,48.47,1723161600,51.53,61726.0,308674.339,61659.8,59500.0,60808.6
1.38,42.1,1723248000,57.9,61450.0,115593.354,60808.6,60208.5,60889.9
1.34,42.76,1723334400,57.24,62000.0,202539.076,60889.8,58255.4,58693.1
1.5,40.03,1723420800,59.97,60666.0,367126.29,58693.1,57615.0,59323.6
1.8,35.74,1723507200,64.26,61545.0,255934.721,59323.7,58360.0,60550.5
1.36,42.38,1723593600,57.62,61839.7,295662.808,60550.4,58367.2,58648.1
2.13,32.0,1723680000,68.0,59820.0,360815.946,58648.1,55969.0,57511.0
2.35,29.86,1723766400,70.14,59780.2,268756.529,57511.1,57062.1,58854.9
1.43,41.11,1723852800,58.89,59690.2,77085.532,58854.9,58769.4,59468.5
1.43,41.14,1723939200,58.86,60250.0,149660.264,59468.5,58352.0,58390.0
1.52,39.74,1724025600,60.26,59585.4,214043.139,58390.1,57750.0,59398.5
1.81,35.58,1724112000,64.42,61386.0,287049.13,59398.4,58501.1,58982.9
1.93,34.18,1724198400,65.82,61793.9,270583.679,58982.7,58728.9,61120.0
1.13,46.97,1724284800,53.03,61392.0,211098.959,61120.0,59677.6,60349.9
1.57,38.96,1724371200,61.04,65000.0,382490.709,60349.9,60301.5,64019.9
0.9,52.55,1724457600,47.45,64472.5,132741.902,64020.0,63522.7,64116.5
0.96,50.95,1724544000,49.05,65175.4,115546.888,64116.6,63731.3,64190.2
0.94,51.58,1724630400,48.42,64455.8,195977.222,64190.1,62750.2,62807.6
1.13,46.93,1724716800,53.07,63196.0,339269.805,62807.7,57928.2,59384.5
2.09,32.4,1724803200,67.6,60197.8,313788.567,59384.4,57820.0,59010.0
2.38,29.55,1724889600,70.45,61144.9,233896.685,59010.0,58655.0,59323.2
2.01,33.2,1724976000,66.8,59914.9,268276.469,59323.3,57525.0,59096.3
2.34,29.95,1725062400,70.05,59436.0,68866.674,59096.4,58700.0,58941.9
2.09,32.35,1725148800,67.65,59052.7,222909.914,58941.9,57123.0,57268.1
2.47,28.84,1725235200,71.16,59412.3,201218.384,57268.1,57093.0,59112.1
2.02,33.16,1725321600,66.84,59790.0,230196.497,59112.2,57320.0,57451.9
2.41,29.3,1725408000,70.7,58500.0,326983.311,57452.0,55555.0,57944.8
1.95,33.95,1725494400,66.05,58318.9,294703.592,57944.8,55600.0,56145.7
2.91,25.58,1725580800,74.42,57000.0,479063.113,56145.7,52510.8,53927.7
3.66,21.46,1725667200,78.54,54820.2,127686.594,53927.7,53725.0,54134.9
2.81,26.23,1725753600,73.77,55300.0,162078.536,54134.9,53596.5,54839.6
2.74,26.75,1725840000,73.25,58153.2,313094.361,54839.6,54557.0,57010.0
1.63,38.02,1725926400,61.98,58033.2,228317.676,57010.1,56361.0,57609.1
1.58,38.83,1726012800,61.17,57954.4,338231.445,57609.2,55515.2,57306.0
1.58,38.81,1726099200,61.19,58606.6,261449.688,57305.6,57283.1,58097.0
1.44,41.02,1726185600,58.98,60597.0,277429.492,58097.1,57594.0,60456.2
1.0,50.04,1726272000,49.96,60572.9,102580.577,60456.2,59360.1,59964.0
1.1,47.68,1726358400,52.32,60369.4,130524.206,59963.9,58654.0,59100.5
1.21,45.2,1726444800,54.8,59182.2,250699.432,59100.5,57446.3,58187.0
1.9,34.46,1726531200,65.54,61345.0,318442.066,58187.0,57588.8,60281.0
1.09,47.89,1726617600,52.11,61765.0,355729.312,60281.0,59138.0,61735.3
1.28,43.84,1726704000,56.16,63830.1,302382.412,61735.3,61534.0,62926.9
0.84,54.42,1726790400,45.58,64126.7,257172.835,62926.9,62320.0,63175.7
0.91,52.39,1726876800,47.61,63546.9,78248.362,63175.8,62714.2,63320.6
0.93,51.75,1726963200,48.25,64000.0,149129.884,63320.6,62339.0,63558.4
0.88,53.31,1727049600,46.69,64724.8,234343.564,63558.5,62534.4,63302.0
1.02,49.48,1727136000,50.52,64666.0,236987.628,63302.1,62688.2,64243.1
0.8,55.46,1727222400,44.54,64800.0,184950.772,64243.2,62910.0,63118.4
1.11,47.47,1727308800,52.53,65800.0,321186.356,63118.3,62634.4,65139.2
0.72,58.08,1727395200,41.92,66450.0,226404.021,65139.1,64788.0,65749.6
0.78,56.06,1727481600,43.94,66237.0,92773.553,65749.5,65368.1,65822.6
0.82,54.86,1727568000,45.14,66059.3,88131.799,65822.7,65400.0,65568.1
0.86,53.73,1727654400,46.27,65588.8,296848.373,65568.2,62825.0,63309.1
1.28,43.85,1727740800,56.15,64092.6,429817.835,63309.0,60128.2,60776.8
1.58,38.79,1727827200,61.21,62355.0,327001.805,60776.7,59934.9,60622.6
1.67,37.42,1727913600,62.58,61452.6,286137.212,60622.7,59815.0,60727.2
1.63,38.1,1728000000,61.9,62457.1,234795.836,60727.1,60434.1,62054.4
1.32,43.12,1728086400,56.88,62344.0,74330.781,62054.3,61648.0,62023.1
1.35,42.6,1728172800,57.4,62961.5,96413.453,62023.1,61778.9,62789.3
1.29,43.69,1728259200,56.31,64448.2,298949.375,62789.2,62091.8,62190.7
1.38,42.09,1728345600,57.91,63178.7,226276.359,62190.6,61836.0,62131.7
1.52,39.7,1728432000,60.3,62520.9,217302.173,62131.8,60251.9,60606.4
1.82,35.41,1728518400,64.59,61297.0,262947.653,60606.3,58900.0,60293.2
2.1,32.29,1728604800,67.71,63400.0,263691.142,60293.3,60057.8,62509.0
1.1,47.63,1728691200,52.37,63462.6,102784.406,62509.0,62458.0,63176.0
1.05,48.68,1728777600,51.32,63260.0,129696.156,63176.0,62020.0,62839.8
1.26,44.27,1728864000,55.73,66533.0,338251.601,62839.7,62420.0,66064.9
0.71,58.56,1728950400,41.44,67953.7,422005.511,66064.9,64771.7,67044.1
0.72,58.12,1729036800,41.88,68400.0,254153.501,67044.0,66724.2,67592.0
0.65,60.73,1729123200,39.27,67925.9,220272.837,67592.0,66600.0,67401.5
0.71,58.55,1729209600,41.45,69000.0,245301.761,67401.5,67165.0,68407.8
0.62,61.63,1729296000,38.37,68684.9,68632.108,68407.8,68000.0,68357.1
0.7,58.7,1729382400,41.3,69425.8,105939.492,68357.1,68069.8,69020.1
0.67,59.76,1729468800,40.24,69566.0,253437.333,69020.2,66865.9,67368.8
0.83,54.73,1729555200,45.27,67825.0,218518.977,67368.7,66536.5,67406.4
0.83,54.68,1729641600,45.32,67449.0,248215.058,67406.5,65222.3,66647.2
1.07,48.31,1729728000,51.69,68842.5,212340.722,66647.3,66482.0,68173.8
0.84,54.28,1729814400,45.72,68748.0,348511.871,68173.8,65557.2,66662.8
1.03,49.21,1729900800,50.79,67450.0,94169.992,66662.7,66414.1,67071.8
0.93,51.85,1729987200,48.15,68306.1,88468.808,67071.9,66909.4,67992.6
0.81,55.18,1730073600,44.82,70331.0,256128.622,67992.7,67584.2,69940.0
0.57,63.7,1730160000,36.3,73660.0,382502.06,69939.9,69733.0,72739.5
0.56,64.03,1730246400,35.97,72984.9,227108.808,72739.5,71444.2,72349.0
0.62,61.82,1730332800,38.18,72720.3,256485.328,72349.0,69705.0,70321.9
0.9,52.51,1730419200,47.49,71650.0,352591.088,70321.9,68822.5,69495.5
1.11,47.51,1730505600,52.49,69913.1,79314.105,69495.4,69022.8,69366.6
1.12,47.22,1730592000,52.78,69393.7,226477.376,69366.6,67446.6,68762.5
1.24,44.62,1730678400,55.38,69495.3,244912.166,68762.5,66810.0,67834.3
1.47,40.42,1730764800,59.58,70537.4,273070.87,67834.4,67454.2,69353.1
1.24,44.66,1730851200,55.34,76420.0,677440.286,69353.1,69272.7,75579.9
0.66,60.33,1730937600,39.67,76900.0,280675.033,75579.9,74450.0,75859.4
0.65,60.59,1731024000,39.41,77182.9,230370.324,75859.4,75576.3,76482.2
0.6,62.68,1731110400,37.32,76920.0,117754.034,76482.2,75683.2,76675.1
0.61,62.2,1731196800,37.8,81699.8,417426.899,76675.1,76501.1,80410.0
0.66,60.2,1731283200,39.8,89800.0,614141.662,80409.9,80261.2,88728.9
0.81,55.23,1731369600,44.77,90070.1,639481.584,88729.0,85159.9,87972.0
0.76,56.7,1731456000,43.3,93421.1,555288.297,87972.0,86180.0,90413.3
0.9,52.58,1731542400,47.42,91846.1,364621.68,90413.3,86714.0,87382.7
1.14,46.75,1731628800,53.25,91921.5,314431.908,87382.6,87111.0,91074.6
0.79,55.94,1731715200,44.06,91849.8,129023.447,91074.6,90120.0,90643.3
0.81,55.21,1731801600,44.79,91539.6,167504.792,90643.2,88736.1,89899.9
0.99,50.19,1731888000,49.81,92700.0,333557.11,89900.0,89422.1,90507.4
0.91,52.31,1731974400,47.69,93985.9,303532.031,90507.4,90405.6,92335.9
0.79,55.82,1732060800,44.18,94849.0,290044.227,92335.9,91500.0,94288.0
0.61,62.24,1732147200,37.76,99100.0,418383.136,94288.0,94008.7,98366.8
0.71,58.39,1732233600,41.61,99660.0,265774.067,98366.8,97199.9,98921.4
0.74,57.53,1732320000,42.47,98937.3,120358.422,98921.5,97173.5,97725.5
0.89,52.81,1732406400,47.19,98666.0,173118.84,97725.6,95822.1,97960.4
0.95,51.29,1732492800,48.71,98999.0,329375.021,97960.5,92666.0,93064.0
1.31,43.29,1732579200,56.71,95064.0,344929.233,93064.0,90866.4,92021.4
1.45,40.82,1732665600,59.18,97250.0,237005.987,92021.5,91864.0,95905.2
0.97,50.86,1732752000,49.14,96627.6,154007.026,95905.2,94700.1,95694.4
1.07,48.25,1732838400,51.75,98713.3,190520.949,95694.4,95404.5,97516.3
0.86,53.64,1732924800,46.36,97522.1,93074.218,97516.2,96150.0,96475.1
0.98,50.49,1733011200,49.51,97933.0,113222.99,96475.2,95736.5,97265.1
0.91,52.33,1733097600,47.67,98266.0,257613.911,97265.0,94400.0,95890.5
1.12,47.26,1733184000,52.74,96375.0,206601.98,95890.6,93605.0,95913.3
1.07,48.31,1733270400,51.69,99099.9,275949.205,95913.3,94650.8,98669.8
0.82,54.82,1733356800,45.18,104630.4,580277.391,98669.8,90200.0,97001.5
1.36,42.46,1733443200,57.54,101988.8,282369.608,97001.6,96429.5,99802.5
0.96,51.02,1733529600,48.98,100499.0,95858.658,99802.5,98876.9,99899.2
1.1,47.72,1733616000,52.28,101457.9,109755.676,99899.2,98709.4,101200.0
1.03,49.23,1733702400,50.77,101300.0,326973.59,101200.1,94039.7,97349.1
1.41,41.58,1733788800,58.42,98320.6,291490.744,97349.1,94265.5,96602.4
1.38,42.08,1733875200,57.92,101880.0,221807.705,96602.3,95650.0,101115.3
0.74,57.37,1733961600,42.63,102538.4,215219.075,101115.3,99280.2,99982.4
0.85,54.18,1734048000,45.82,101869.5,152437.318,99982.3,99149.6,101371.9
0.71,58.58,1734134400,41.42,102638.0,107680.549,101371.9,100559.8,101381.0
0.76,56.7,1734220800,43.3,105374.6,157733.916,101381.0,101200.1,104460.4
0.63,61.42,1734307200,38.58,107777.0,274395.756,104460.5,103264.6,106023.2
0.62,61.57,1734393600,38.43,108366.8,197773.912,106023.2,105252.0,106074.6
0.68,59.64,1734480000,40.36,106484.6,328581.935,106074.6,99951.1,100181.1
1.2,45.55,1734566400,54.45,102756.7,372968.463,100181.2,95681.2,97434.4
1.55,39.23,1734652800,60.77,98243.0,396188.795,97434.3,92272.6,97764.4
1.42,41.38,1734739200,58.62,99485.0,161258.48,97764.5,96375.0,97261.8
1.37,42.12,1734825600,57.88,97437.9,148114.735,97261.7,94200.0,95153.5
1.54,39.44,1734912000,60.56,96499.0,247211.855,95153.4,92464.4,94861.1
2.01,33.27,1734998400,66.73,99450.0,211610.632,94861.0,93525.6,98627.2
1.1,47.57,1735084800,52.43,99580.7,124696.892,98626.9,97570.0,99379.7
1.1,47.59,1735171200,52.41,99950.0,194857.651,99379.6,95153.0,95751.0
1.54,39.43,1735257600,60.57,97564.5,206008.243,95750.9,93440.0,94258.9
1.78,35.97,1735344000,64.03,95700.0,67991.349,94258.9,94100.0,95259.1
1.73,36.57,1735430400,63.43,95300.0,95047.934,95259.1,92961.8,93700.0
1.86,35.01,1735516800,64.99,95031.6,222343.593,93699.9,91510.0,92759.3
2.04,32.9,1735603200,67.1,96254.3,178648.116,92759.3,92000.0,93548.9
1.82,35.44,1735689600,64.56,95161.2,91236.66,93548.8,92796.5,94580.9
