start_time,datetime,reserve,reserve_usd
2021-01-11 18:00:00,2021-01-11 18:00:00,30655.24769931,1012133063.897715
2021-01-11 19:00:00,2021-01-11 19:00:00,30690.11591823,995623541.8670197
2021-01-11 20:00:00,2021-01-11 20:00:00,30774.8471491,1020163354.7456088
2021-01-11 21:00:00,2021-01-11 21:00:00,30812.31089696,1048574054.7828232
2021-01-11 22:00:00,2021-01-11 22:00:00,30851.16427645,1064360290.170528
2021-01-11 23:00:00,2021-01-11 23:00:00,30888.99694973,1093744324.2216835
2021-01-12 00:00:00,2021-01-12 00:00:00,30990.90983255,1083291471.3301642
2021-01-12 01:00:00,2021-01-12 01:00:00,31004.27856536,1066587232.12882
2021-01-12 02:00:00,2021-01-12 02:00:00,31034.34785249,1067727142.100114
2021-01-12 03:00:00,2021-01-12 03:00:00,31055.24990759,1079868802.291355
2021-01-12 04:00:00,2021-01-12 04:00:00,31064.74455818,1089802144.669536
2021-01-12 05:00:00,2021-01-12 05:00:00,31077.09208352,1114428084.9908247
2021-01-12 06:00:00,2021-01-12 06:00:00,31101.24473165,1124700409.649973
2021-01-12 07:00:00,2021-01-12 07:00:00,31132.43935628,1135040751.7711854
2021-01-12 08:00:00,2021-01-12 08:00:00,31184.36751989,1114646445.3246455
2021-01-12 09:00:00,2021-01-12 09:00:00,31214.01545295,1120567591.5139797
2021-01-12 10:00:00,2021-01-12 10:00:00,31225.29257252,1097752139.7860076
2021-01-12 11:00:00,2021-01-12 11:00:00,31261.83524756,1102671338.0231147
2021-01-12 12:00:00,2021-01-12 12:00:00,31286.99564462,1095773525.4021523
2021-01-12 13:00:00,2021-01-12 13:00:00,31306.94225412,1058127212.7628406
2021-01-12 14:00:00,2021-01-12 14:00:00,31375.60238203,1047136002.3497356
2021-01-12 15:00:00,2021-01-12 15:00:00,30605.40432157,1038169161.684878
2021-01-12 16:00:00,2021-01-12 16:00:00,30621.37972013,1061838808.8933733
2021-01-12 17:00:00,2021-01-12 17:00:00,30644.78703212,1071573918.526854
2021-01-12 18:00:00,2021-01-12 18:00:00,30648.47818543,1070113344.7029167
2021-01-12 19:00:00,2021-01-12 19:00:00,30686.42673577,1065267405.863075
2021-01-12 20:00:00,2021-01-12 20:00:00,30706.73601967,1052816396.1744742
2021-01-12 21:00:00,2021-01-12 21:00:00,30717.98001759,1068449611.397608
2021-01-12 22:00:00,2021-01-12 22:00:00,30755.35474342,1034006210.4838424
2021-01-12 23:00:00,2021-01-12 23:00:00,30779.26569982,1041242260.4157228
2021-01-13 00:00:00,2021-01-13 00:00:00,30295.06839744,997164751.6094614
2021-01-13 01:00:00,2021-01-13 01:00:00,30464.03723716,1006039224.9800996
2021-01-13 02:00:00,2021-01-13 02:00:00,30481.99783654,1006870873.985878
2021-01-13 03:00:00,2021-01-13 03:00:00,30491.33915198,1028850908.410474
2021-01-13 04:00:00,2021-01-13 04:00:00,30503.18261721,1017737354.3630612
2021-01-13 05:00:00,2021-01-13 05:00:00,30571.07557414,1014769934.5232432
2021-01-13 06:00:00,2021-01-13 06:00:00,30576.87039054,1042396718.0344472
2021-01-13 07:00:00,2021-01-13 07:00:00,30596.14517306,1072073109.8459342
2021-01-13 08:00:00,2021-01-13 08:00:00,30615.4720045,1060616028.4779606
2021-01-13 09:00:00,2021-01-13 09:00:00,30639.75353779,1053793109.2250012
2021-01-13 10:00:00,2021-01-13 10:00:00,30648.27508651,1061378414.9585024
2021-01-13 11:00:00,2021-01-13 11:00:00,30660.82794461,1060773798.7589368
2021-01-13 12:00:00,2021-01-13 12:00:00,30677.27308392,1050509995.2145754
2021-01-13 13:00:00,2021-01-13 13:00:00,30692.04156735,1062645610.1435504
2021-01-13 14:00:00,2021-01-13 14:00:00,30747.86782158,1064922609.4015172
2021-01-13 15:00:00,2021-01-13 15:00:00,30760.86493434,1062245542.7626772
2021-01-13 16:00:00,2021-01-13 16:00:00,30777.20443013,1068507872.9249394
2021-01-13 17:00:00,2021-01-13 17:00:00,30812.38343497,1072165229.7108538
2021-01-13 18:00:00,2021-01-13 18:00:00,30841.09013351,1101384649.839834
2021-01-13 19:00:00,2021-01-13 19:00:00,30869.27733577,1114363329.6955998
2021-01-13 20:00:00,2021-01-13 20:00:00,30940.57692401,1118995311.352079
2021-01-13 21:00:00,2021-01-13 21:00:00,30968.76363513,1153746320.422328
2021-01-13 22:00:00,2021-01-13 22:00:00,30993.44314179,1161316608.206551
2021-01-13 23:00:00,2021-01-13 23:00:00,31028.6518592,1156598797.754456
2021-01-14 00:00:00,2021-01-14 00:00:00,31061.64146645,1171529023.2503245
2021-01-14 01:00:00,2021-01-14 01:00:00,31202.51715002,1171953520.5276933
2021-01-14 02:00:00,2021-01-14 02:00:00,31258.26819142,1168683721.192062
2021-01-14 03:00:00,2021-01-14 03:00:00,31348.61996195,1166832968.8894784
2021-01-14 04:00:00,2021-01-14 04:00:00,31364.97344279,1171077648.683429
2021-01-14 05:00:00,2021-01-14 05:00:00,30375.99829393,1140053256.0858266
2021-01-14 06:00:00,2021-01-14 06:00:00,30383.41213825,1149535930.7279184
2021-01-14 07:00:00,2021-01-14 07:00:00,30412.47584779,1165667257.5333345
2021-01-14 08:00:00,2021-01-14 08:00:00,30451.65691709,1174936187.4673157
2021-01-14 09:00:00,2021-01-14 09:00:00,30479.29421059,1164358165.3078544
2021-01-14 10:00:00,2021-01-14 10:00:00,30532.7608984,1169600970.402261
2021-01-14 11:00:00,2021-01-14 11:00:00,30537.0592783,1168953581.4588048
2021-01-14 12:00:00,2021-01-14 12:00:00,30596.59695049,1170732817.655751
2021-01-14 13:00:00,2021-01-14 13:00:00,30612.86709278,1193004062.5172172
2021-01-14 14:00:00,2021-01-14 14:00:00,30717.44127955,1218232882.77821
2021-01-14 15:00:00,2021-01-14 15:00:00,30840.54950086,1217144662.4398868
2021-01-14 16:00:00,2021-01-14 16:00:00,30863.60471108,1214815495.077355
2021-01-14 17:00:00,2021-01-14 17:00:00,30881.20521018,1221622018.2257094
2021-01-14 18:00:00,2021-01-14 18:00:00,30905.1359827,1217577506.0199866
2021-01-14 19:00:00,2021-01-14 19:00:00,30933.3258103,1227042168.013933
2021-01-14 20:00:00,2021-01-14 20:00:00,30953.11398924,1219200037.541358
2021-01-14 21:00:00,2021-01-14 21:00:00,31063.36894426,1190642614.3067117
2021-01-14 22:00:00,2021-01-14 22:00:00,31085.06484112,1209113500.3865738
2021-01-14 23:00:00,2021-01-14 23:00:00,31102.49659391,1221412504.406396
