start_time,datetime,fees_burnt_total,fees_burnt_total_usd
2024-07-07 09:00:00,2024-07-07 09:00:00,6.984702615372304,21058.401340007294
2024-07-07 10:00:00,2024-07-07 10:00:00,6.115948455128884,18436.78332012183
2024-07-07 11:00:00,2024-07-07 11:00:00,6.239145088180842,18813.78971253256
2024-07-07 12:00:00,2024-07-07 12:00:00,6.6647262682161275,20058.52005937876
2024-07-07 13:00:00,2024-07-07 13:00:00,11.874801758465336,35312.10123655041
2024-07-07 14:00:00,2024-07-07 14:00:00,12.896127885668909,38199.46228929728
2024-07-07 15:00:00,2024-07-07 15:00:00,9.471401418696058,28139.380433402555
2024-07-07 16:00:00,2024-07-07 16:00:00,14.286843001807092,42726.7898040763
2024-07-07 17:00:00,2024-07-07 17:00:00,9.859512975288052,29528.889266243743
2024-07-07 18:00:00,2024-07-07 18:00:00,8.994804553194024,26877.6892000758
2024-07-07 19:00:00,2024-07-07 19:00:00,6.456278877417351,19273.22872061285
2024-07-07 20:00:00,2024-07-07 20:00:00,6.682811077859171,20041.28365133522
2024-07-07 21:00:00,2024-07-07 21:00:00,8.012762228535106,23714.481456086683
2024-07-07 22:00:00,2024-07-07 22:00:00,6.7688263431111135,19883.464410264263
2024-07-07 23:00:00,2024-07-07 23:00:00,6.7153101846715515,19683.08557754419
2024-07-08 00:00:00,2024-07-08 00:00:00,11.83560472431152,34169.93423193913
2024-07-08 01:00:00,2024-07-08 01:00:00,26.16024669937449,74737.67995142692
2024-07-08 02:00:00,2024-07-08 02:00:00,11.282321748272835,32601.625306432823
2024-07-08 03:00:00,2024-07-08 03:00:00,6.997537080623624,20150.027223536275
