l,o,t,c,h,volume,high,close,open,low
-0.012453,0.003087,1645315200,0.006492,0.008685,329740.444,40100.1,38368.1,40052.6,37905.0
-0.006777,0.006492,1645401600,-0.005327,0.01,646391.815,39510.0,36986.4,38367.9,36762.0
-0.005845,-0.005327,1645488000,-0.002599,0.005477,465313.497,38450.0,38212.0,36986.4,36310.1
-0.013955,-0.002599,1645574400,0.006519,0.01,408056.255,39250.0,37227.8,38212.1,36963.2
-0.023462,0.006519,1645660800,0.01,0.01,919820.907,40376.1,38315.1,37227.9,34303.7
0.000231,0.01,1645747200,0.009316,0.01,416316.366,39750.0,39205.4,38316.2,37999.2
0.004098,0.009316,1645833600,0.005602,0.01,251892.201,40441.1,39099.3,39205.4,38561.7
-0.021114,0.005602,1645920000,-0.021114,0.009566,423197.247,39868.6,37672.0,39099.3,36934.6
-0.024256,-0.021114,1646006400,0.01,0.01,615391.161,44341.0,43155.0,37672.1,37414.4
-0.000466,0.01,1646092800,-0.000466,0.01,448483.646,44935.0,44394.1,43155.0,42765.4
-0.002196,-0.000466,1646179200,0.01,0.01,407603.721,45350.0,43885.7,44393.6,43321.0
0.01,0.01,1646265600,0.01,0.01,365565.832,44080.0,42449.5,43885.8,41831.0
0.01,0.01,1646352000,0.01,0.01,469138.374,42525.3,39127.7,42449.6,38521.0
-0.00554,0.01,1646438400,0.004079,0.01,198747.893,39580.0,39375.1,39127.7,38547.6
-0.004106,0.004079,1646524800,0.000339,0.01,311705.26,39690.0,38401.1,39375.0,38056.0
-0.009197,0.000339,1646611200,0.003438,0.006555,490254.516,39550.0,37963.8,38401.1,37134.0
-0.005926,0.003438,1646697600,0.006853,0.01,421462.367,39340.5,38709.9,37963.7,37853.0
-0.006936,0.006853,1646784000,0.01,0.01,462059.811,42647.5,41937.5,38709.9,38638.7
-0.017799,0.01,1646870400,-0.009927,0.01,520645.186,42034.3,39407.2,41939.5,38512.0
-0.009927,-0.009927,1646956800,-0.000294,0.01,467078.892,40242.0,38713.0,39407.1,38200.1
-0.007367,-0.000294,1647043200,-0.005898,0.003531,172494.825,39578.4,38792.6,38713.1,38630.0
-0.013272,-0.005898,1647129600,-0.007886,0.01,236623.694,39300.0,37743.7,38792.7,37500.0
-0.011593,-0.007886,1647216000,0.00574,0.01,360058.358,39989.0,39653.8,37743.0,37522.1
0.001158,0.00574,1647302400,0.01,0.01,345019.243,39901.8,39271.0,39651.6,38073.8
0.003235,0.01,1647388800,0.01,0.01,650589.661,41804.0,41105.8,39270.9,38700.0
0.01,0.01,1647475200,0.01,0.01,243988.794,41498.4,40898.1,41105.9,40442.8
-0.002127,0.01,1647561600,0.01,0.01,299134.443,42322.8,41751.5,40898.0,40084.2
0.008047,0.01,1647648000,0.01,0.01,186459.954,42446.6,42188.2,41751.6,41500.0
0.007321,0.01,1647734400,0.01,0.01,235774.129,42269.3,41261.0,42188.2,40900.0
-0.006496,0.01,1647820800,0.01,0.01,308396.46,41544.4,40982.0,41261.0,40430.0
0.001398,0.01,1647907200,0.01,0.01,374297.674,43517.7,42349.8,40982.0,40852.0
-0.001177,0.01,1647993600,0.001614,0.01,282631.74,43051.0,42867.9,42349.9,41731.3
-0.005943,0.001614,1648080000,0.000667,0.01,331440.057,44200.0,43973.4,42867.8,42525.0
-0.00193,0.000667,1648166400,0.009789,0.01,348620.122,45142.0,44290.6,43973.2,43575.1
-0.00838,0.009789,1648252800,-0.008296,0.01,140712.587,44785.0,44489.2,44290.6,44041.0
-0.009966,-0.008296,1648339200,0.01,0.01,269280.228,47047.0,46820.8,44489.3,44416.0
0.005443,0.01,1648425600,0.01,0.01,317565.782,48200.0,47121.9,46820.9,46651.2
0.009162,0.01,1648512000,0.01,0.01,259040.835,48100.0,47418.5,47121.8,46911.0
0.01,0.01,1648598400,0.01,0.01,235009.892,47688.6,47053.2,47418.5,46535.0
0.01,0.01,1648684800,0.01,0.01,299837.61,47619.4,45506.0,47053.1,45185.0
-0.00169,0.01,1648771200,0.01,0.01,360734.553,46700.0,46266.2,45505.9,44206.2
0.01,0.01,1648857600,0.01,0.01,226413.357,47236.8,45794.6,46266.2,45600.0
0.01,0.01,1648944000,0.01,0.01,212589.013,47448.0,46392.4,45792.3,45501.0
0.01,0.01,1649030400,0.01,0.01,272796.541,46895.5,46580.9,46392.3,45094.0
0.000915,0.01,1649116800,0.009922,0.01,257524.639,47188.0,45477.4,46580.9,45300.0
0.005095,0.009922,1649203200,0.01,0.01,384359.375,45494.2,43159.7,45477.5,43100.0
0.001112,0.01,1649289600,0.004294,0.01,229567.98,43888.0,43417.1,43159.8,42685.0
0.004294,0.004294,1649376000,0.01,0.01,310095.829,43968.1,42229.2,43417.1,42074.0
0.002573,0.01,1649462400,0.002753,0.01,119722.654,42796.7,42727.7,42229.1,42100.3
-0.002646,0.002753,1649548800,0.000262,0.01,181904.47,43399.4,42140.4,42727.8,41838.0
-0.006796,0.000262,1649635200,-0.006796,0.01,439530.02,42399.9,39505.6,42140.3,39136.7
-0.01328,-0.006796,1649721600,-0.001636,0.01,349883.631,40700.0,40060.7,39505.6,39224.0
-0.010565,-0.001636,1649808000,0.005001,0.00765,324910.931,41580.0,41129.8,40060.7,39569.8
-0.013291,0.005001,1649894400,-0.013216,0.009921,261966.391,41474.8,39915.9,41129.8,39522.0
-0.0167,-0.013216,1649980800,0.002282,0.008818,194680.671,40888.0,40529.5,39915.9,39734.2
-0.002605,0.002282,1650067200,0.000711,0.01,127705.057,40700.0,40361.0,40529.6,39944.9
-0.003119,0.000711,1650153600,-0.003119,0.01,170331.824,40574.1,39649.1,40360.9,39510.0
-0.018347,-0.003119,1650240000,0.01,0.01,362435.319,41310.0,40785.6,39649.1,38465.7
-0.005779,0.01,1650326400,0.009478,0.01,214404.271,41788.0,41472.9,40785.7,40543.7
-0.005242,0.009478,1650412800,0.000277,0.01,257382.427,42166.8,41327.7,41472.9,40800.0
-0.010178,0.000277,1650499200,0.003177,0.01,393149.956,42966.0,40449.8,41326.0,39630.0
-0.019022,0.003177,1650585600,-0.008951,0.003177,314935.753,40786.1,39674.2,40449.7,39133.0
-0.018743,-0.008951,1650672000,-0.018234,-0.00319,125046.817,40000.0,39415.1,39674.3,39259.0
-0.019356,-0.018234,1650758400,-0.008978,-0.003167,180371.762,39930.6,39433.4,39413.8,38884.1
-0.011783,-0.008978,1650844800,0.01,0.01,448877.893,40650.0,40411.0,39433.4,38111.0
-0.015897,0.01,1650931200,-0.012705,0.01,453132.198,40800.0,38093.7,40411.0,37671.8
-0.013099,-0.012705,1651017600,-0.005649,0.005353,385645.365,39470.0,39209.0,38093.7,37844.5
-0.012353,-0.005649,1651104000,0.01,0.01,413543.408,40376.6,39732.5,39209.0,38861.8
-0.009526,0.01,1651190400,-0.009406,0.01,308116.375,39924.8,38572.2,39732.5,38160.0
-0.00976,-0.009406,1651276800,0.00255,0.007696,181810.382,38782.6,37614.5,38572.2,37550.0
-0.007563,0.00255,1651363200,0.01,0.01,236549.462,38680.6,38440.5,37614.4,37350.0
-0.001778,0.01,1651449600,0.01,0.01,336845.365,39222.0,38525.6,38440.2,38032.2
