start_time,datetime,tokens_transferred_count_mean,tokens_transferred_count_total
2021-01-16 20:00:00,2021-01-16 20:00:00,13.40728477,4049
2021-01-16 21:00:00,2021-01-16 21:00:00,13.63235294,3708
2021-01-16 22:00:00,2021-01-16 22:00:00,13.54681648,3617
2021-01-16 23:00:00,2021-01-16 23:00:00,14.28832117,3915
2021-01-17 00:00:00,2021-01-17 00:00:00,10.1416309,2363
2021-01-17 01:00:00,2021-01-17 01:00:00,10.8,2862
2021-01-17 02:00:00,2021-01-17 02:00:00,10.97037037,2962
2021-01-17 03:00:00,2021-01-17 03:00:00,10.75836431,2894
2021-01-17 04:00:00,2021-01-17 04:00:00,10.20408163,3000
2021-01-17 05:00:00,2021-01-17 05:00:00,10.31365314,2795
2021-01-17 06:00:00,2021-01-17 06:00:00,9.77394636,2551
2021-01-17 07:00:00,2021-01-17 07:00:00,9.1011236,2430
2021-01-17 08:00:00,2021-01-17 08:00:00,8.67636364,2386
2021-01-17 09:00:00,2021-01-17 09:00:00,10.07829181,2832
2021-01-17 10:00:00,2021-01-17 10:00:00,10.80632411,2734
2021-01-17 11:00:00,2021-01-17 11:00:00,10.8972332,2757
2021-01-17 12:00:00,2021-01-17 12:00:00,11.02135231,3097
