o,h,l,t,c,open,close,high,volume,low
0.002926,0.006114,0.000566,1689897600,0.002211,29791.0,29891.4,30056.2,221145.074,29705.9
0.002211,0.008564,-0.002355,1689984000,0.002908,29891.5,29783.5,29986.0,143375.956,29602.2
0.002908,0.01,0.002908,1690070400,0.01,29783.5,30070.8,30368.2,224713.846,29718.9
0.01,0.01,0.001629,1690156800,0.007738,30070.9,29163.8,30091.7,434182.417,28830.0
0.007738,0.01,0.005529,1690243200,0.009468,29163.8,29216.3,29379.5,196438.618,29033.0
0.009468,0.01,0.003132,1690329600,0.003136,29216.2,29336.0,29670.5,318527.582,29083.0
0.003136,0.008501,0.000826,1690416000,0.00435,29336.0,29209.7,29558.4,223376.534,29065.5
0.00435,0.01,0.00261,1690502400,0.01,29209.8,29299.9,29535.7,221299.867,29112.8
0.01,0.01,0.004006,1690588800,0.008175,29300.0,29339.1,29397.9,87100.719,29237.5
0.008175,0.009174,0.001002,1690675200,0.002369,29339.1,29271.1,29442.5,169901.253,29006.0
0.002369,0.01,0.002369,1690761600,0.006286,29271.2,29220.8,29525.8,230381.722,29100.0
0.006286,0.01,0.002776,1690848000,0.01,29220.8,29701.2,29735.0,442328.643,28550.0
0.01,0.01,0.01,1690934400,0.01,29701.2,29170.1,30059.9,491725.492,28906.3
0.01,0.01,0.005989,1691020800,0.008118,29170.2,29180.2,29440.0,251967.942,28955.4
0.008118,0.01,0.003346,1691107200,0.004181,29180.1,29101.1,29323.8,229395.673,28780.0
0.004181,0.01,0.003842,1691193600,0.01,29101.1,29057.7,29145.0,82508.624,28960.0
0.01,0.01,0.008381,1691280000,0.01,29057.7,29075.9,29199.0,103094.44,28978.5
0.01,0.01,0.007273,1691366400,0.01,29075.9,29202.7,29274.5,297752.439,28682.3
0.01,0.01,0.00076,1691452800,0.008084,29202.7,29759.0,30250.0,459269.801,29132.4
0.008084,0.01,0.005237,1691539200,0.01,29758.9,29572.8,30149.7,362009.701,29362.0
0.01,0.01,0.005394,1691625600,0.01,29572.9,29443.7,29729.8,234546.038,29303.7
0.01,0.01,0.006434,1691712000,0.01,29443.7,29415.5,29565.1,179044.008,29220.0
0.01,0.01,0.007121,1691798400,0.01,29415.5,29420.7,29470.0,56238.035,29360.0
0.01,0.01,0.004077,1691884800,0.01,29420.8,29293.3,29463.0,84190.505,29256.6
0.01,0.01,0.009451,1691971200,0.01,29293.3,29419.5,29686.7,295035.383,29070.0
0.01,0.01,0.00613,1692057600,0.01,29419.5,29188.8,29492.1,191289.959,29050.0
0.01,0.01,0.01,1692144000,0.01,29188.9,28714.4,29257.4,272023.138,28705.1
0.01,0.01,0.006677,1692230400,0.01,28714.4,26609.7,28775.9,868508.22,24581.0
0.01,0.01,-0.000619,1692316800,-0.000274,26609.7,26042.1,26818.0,522375.316,25600.0
-0.000274,0.000882,-0.009016,1692403200,-0.003134,26042.0,26088.3,26269.4,202219.153,25783.4
-0.003134,0.000425,-0.00526,1692489600,-0.002797,26088.4,26175.9,26285.0,141089.85,25948.5
-0.002797,0.006467,-0.003476,1692576000,-0.000308,26175.9,26115.4,26280.0,232505.265,25800.0
-0.000308,0.00682,-0.003571,1692662400,0.000772,26115.4,26044.4,26128.2,313113.576,25280.0
0.000772,0.005199,-0.00503,1692748800,-0.002896,26044.5,26419.2,26806.0,412969.028,25800.0
-0.002896,0.005944,-0.002896,1692835200,-0.000647,26419.2,26164.6,26568.3,286753.337,25835.0
-0.000647,0.006706,-0.000855,1692921600,0.003794,26164.6,26051.7,26300.0,274830.494,25754.4
0.003794,0.006298,-0.000138,1693008000,0.00015,26051.7,26004.3,26129.4,63925.862,25969.0
0.00015,0.004797,-0.000371,1693094400,-0.000371,26004.3,26087.7,26173.6,86505.398,25955.6
-0.000371,0.005409,-0.001755,1693180800,0.0008,26087.6,26106.5,26244.6,219992.051,25850.4
0.0008,0.00676,-0.012295,1693267200,0.004894,26106.5,27700.1,28168.0,700233.946,25905.2
0.004894,0.007022,0.001533,1693353600,0.002946,27700.1,27290.4,27758.2,315313.916,26950.0
0.002946,0.009878,0.001775,1693440000,0.002561,27290.4,25928.0,27674.3,502906.277,25617.8
0.002561,0.008947,0.002057,1693526400,0.004983,25928.0,25795.6,26151.6,361184.924,25312.0
0.004983,0.006494,-0.002813,1693612800,0.004831,25795.6,25855.8,25975.0,107642.864,25740.6
0.004831,0.005822,-0.000632,1693699200,0.002639,25855.8,25962.1,26135.2,133016.832,25777.0
0.002639,0.004991,-0.001085,1693785600,0.000053,25962.1,25814.0,26099.3,173147.873,25610.0
0.000053,0.004874,-0.002182,1693872000,0.001756,25814.0,25779.7,25900.0,186639.945,25531.2
0.001756,0.00571,-0.002939,1693958400,0.00383,25779.7,25747.4,26052.0,251122.66,25326.0
0.00383,0.007293,-0.001444,1694044800,-0.001444,25747.4,26240.7,26451.0,257349.902,25602.3
-0.001444,0.001521,-0.00708,1694131200,-0.005121,26240.7,25899.8,26437.5,249269.761,25630.0
-0.005121,0.002531,-0.005982,1694217600,-0.000073,25899.9,25892.6,25940.6,67909.81,25781.5
-0.000073,0.004878,-0.0003,1694304000,-0.0003,25892.6,25828.4,26037.3,162972.413,25508.7
-0.0003,0.004911,-0.002751,1694390400,0.00273,25828.4,25150.4,25895.0,427216.374,24888.0
0.00273,0.006947,-0.003845,1694476800,0.00236,25150.4,25825.8,26580.0,592049.678,25116.4
0.00236,0.005641,-0.001792,1694563200,0.00043,25825.8,26209.9,26400.0,335252.718,25750.0
0.00043,0.003469,-0.00648,1694649600,-0.002594,26209.9,26510.3,26880.0,380666.471,26106.6
-0.002594,0.008676,-0.003896,1694736000,-0.001439,26510.3,26591.1,26890.0,251656.77,26206.6
-0.001439,0.004734,-0.005151,1694822400,0.000952,26591.1,26546.9,26763.5,140482.465,26430.0
0.000952,0.0033,-0.003141,1694908800,-0.000554,26547.0,26514.2,26614.3,114239.394,26377.4
-0.000554,0.002429,-0.008665,1694995200,0.002429,26514.2,26749.9,27397.0,472539.032,26358.6
0.002429,0.002662,-0.003319,1695081600,-0.002614,26749.9,27196.0,27480.0,433511.747,26653.2
-0.002614,0.000544,-0.004268,1695168000,-0.000019,27195.9,27107.7,27381.0,348921.447,26740.0
-0.000019,0.01,-0.000354,1695254400,-0.000063,27107.7,26552.6,27149.0,317992.869,26360.1
-0.000063,0.006822,-0.000431,1695340800,0.006668,26552.6,26566.7,26737.7,173534.648,26452.9
0.006668,0.006813,-0.001625,1695427200,-0.001408,26566.7,26563.1,26620.6,57836.484,26492.2
-0.001408,0.007578,-0.002051,1695513600,-0.001221,26563.0,26232.4,26739.9,146632.773,26081.0
-0.001221,0.008662,-0.006894,1695600000,-0.003933,26232.4,26290.5,26440.0,268385.836,25965.0
-0.003933,0.01,-0.003933,1695686400,0.009966,26290.5,26208.8,26388.0,180491.169,26073.8
0.009966,0.01,-0.001634,1695772800,0.000693,26208.7,26359.6,26849.9,353002.84,26050.0
0.000693,0.000693,-0.009942,1695859200,-0.00401,26359.6,27011.8,27308.7,429587.858,26325.2
-0.00401,0.005104,-0.006258,1695945600,0.000643,27011.7,26890.9,27231.5,277397.643,26625.0
0.000643,0.003068,-0.002799,1696032000,0.00027,26890.9,26950.9,27085.0,92317.154,26870.4
0.00027,0.006107,-0.005195,1696118400,0.005831,26951.0,27981.4,28365.2,240382.946,26939.0
0.005831,0.01,-0.00683,1696204800,0.00431,27981.4,27477.6,28613.0,593277.72,27255.0
0.00431,0.008366,-0.000142,1696291200,0.006041,27477.7,27412.0,27665.0,283077.899,27123.0
0.006041,0.007138,-0.005231,1696377600,-0.00376,27412.0,27759.8,27830.0,280784.322,27163.9
-0.00376,0.002619,-0.006712,1696464000,-0.001081,27759.7,27398.4,28110.0,370190.087,27333.5
-0.001081,0.002391,-0.004849,1696550400,0.002187,27398.3,27916.3,28450.0,438445.904,27156.0
0.002187,0.004491,0.000283,1696636800,0.000314,27916.3,27943.0,28018.7,117049.145,27822.1
0.000314,0.00639,-0.001882,1696723200,0.00402,27943.0,27901.2,28082.0,178380.307,27671.0
0.00402,0.008377,0.00163,1696809600,0.006349,27901.2,27578.3,27977.0,314316.581,27250.0
0.006349,0.007376,0.001211,1696896000,0.005928,27578.4,27381.2,27727.3,239779.496,27281.0
0.005928,0.01,0.005043,1696982400,0.01,27381.3,26864.5,27467.6,388186.571,26525.0
0.01,0.01,0.002226,1697068800,0.002294,26864.5,26744.0,26939.0,220279.04,26534.8
0.002294,0.007291,-0.000434,1697155200,0.000122,26744.0,26849.8,27120.8,243222.154,26670.1
0.000122,0.005528,-0.004507,1697241600,-0.001465,26849.7,26836.3,26986.4,82164.781,26773.1
-0.001465,0.00629,-0.001613,1697328000,0.000548,26836.4,27139.8,27456.1,160000.462,26790.4
0.000548,0.01,-0.006718,1697414400,0.000278,27139.8,28486.3,30720.0,823003.782,27095.4
0.000278,0.002265,-0.006529,1697500800,-0.003343,28486.3,28381.9,28605.0,314189.758,28055.0
-0.003343,0.002382,-0.004774,1697587200,-0.001,28382.0,28307.1,29100.0,297176.628,28126.6
-0.001,-0.000225,-0.013389,1697673600,-0.009272,28307.2,28696.9,28933.4,333673.207,28076.0
-0.009272,0.00846,-0.010851,1697760000,-0.001664,28697.0,29653.0,30243.0,551005.327,28560.0
-0.001664,0.007758,-0.001664,1697846400,0.002572,29653.0,29895.4,30374.6,258195.956,29443.5
0.002572,0.008991,0.000988,1697932800,0.008223,29895.4,29981.5,30229.7,198602.758,29606.6
0.008223,0.01,-0.001096,1698019200,0.01,29981.4,33074.0,35981.9,987741.536,29869.4
0.01,0.01,0.01,1698105600,0.01,33074.0,33917.0,35300.0,921993.063,32833.5
0.01,0.01,0.01,1698192000,0.01,33917.0,34487.7,35154.3,465367.144,33660.6
0.01,0.01,0.01,1698278400,0.01,34487.8,34154.0,34828.7,339552.964,33750.0
0.01,0.01,0.01,1698364800,0.01,34154.0,33893.1,34253.3,278052.978,33350.0
0.01,0.01,0.01,1698451200,0.01,33893.2,34086.6,34535.8,138314.932,33867.4
0.01,0.01,0.01,1698537600,0.01,34086.7,34528.6,34773.8,175897.55,33933.0
0.01,0.01,0.01,1698624000,0.01,34528.6,34483.8,34888.2,281841.348,34050.0
0.01,0.01,0.01,1698710400,0.01,34483.8,34651.4,34744.7,272450.567,34016.8
0.01,0.01,0.01,1698796800,0.01,34651.4,35437.4,35734.0,469214.787,34076.0
0.01,0.01,0.01,1698883200,0.01,35437.5,34940.1,35999.9,410221.727,34300.0
0.01,0.01,0.01,1698969600,0.01,34940.1,34700.4,34944.9,306048.199,34123.0
0.01,0.01,0.01,1699056000,0.01,34700.5,35069.7,35270.0,140746.874,34571.6
0.01,0.01,0.01,1699142400,0.01,35069.7,35025.5,35455.2,231363.339,34356.0
0.01,0.01,0.01,1699228800,0.01,35025.5,35057.4,35299.9,202227.215,34743.2
0.01,0.01,0.01,1699315200,0.01,35057.5,35406.5,35921.7,343525.95,34520.3
0.01,0.01,0.01,1699401600,0.01,35406.5,35626.7,36150.0,334779.449,35073.0
0.01,0.032009,0.01,1699488000,0.01,35626.7,36719.5,38499.9,778877.937,35304.0
0.01,0.022651,0.01,1699574400,0.01,36719.6,37330.4,37570.0,299373.892,36350.0
0.01,0.020486,0.01,1699660800,0.01543,37330.3,37162.1,37422.2,159239.284,36588.0
0.01543,0.036724,0.01543,1699747200,0.032545,37162.1,37085.5,37258.4,118890.045,36753.6
0.032545,0.032545,0.010811,1699833600,0.017506,37085.6,36486.2,37464.8,257075.648,36350.0
0.017506,0.022339,0.01,1699920000,0.01,36486.2,35559.0,36779.9,397265.8,34446.3
0.01,0.01,0.01,1700006400,0.01,35559.1,37885.6,38000.0,423818.57,35388.0
0.01,0.018736,0.01,1700092800,0.01,37885.5,36176.0,37956.5,434444.366,35486.1
0.01,0.01,0.01,1700179200,0.01,36176.0,36621.9,37020.5,319943.051,35868.3
0.01,0.01,0.01,1700265600,0.01,36621.9,36580.9,36900.0,121720.922,36196.0
0.01,0.01,0.01,1700352000,0.01,36580.9,37375.9,37528.2,154713.007,36380.0
0.01,0.01,0.01,1700438400,0.01,37375.8,37462.5,37784.7,310504.037,36600.0
0.01,0.01,0.01,1700524800,0.01,37462.6,35737.0,37675.0,450731.16,35720.0
0.01,0.01,0.01,1700611200,0.01,35737.0,37413.4,37880.0,338189.618,35610.7
0.01,0.01,0.01,1700697600,0.01,37413.5,37294.3,37650.0,185369.931,36856.3
0.01,0.01,0.01,1700784000,0.01,37294.4,37706.3,38425.0,351031.723,37257.3
0.01,0.01,0.01,1700870400,0.01,37706.3,37766.6,37886.5,82589.329,37570.9
0.01,0.01,0.01,1700956800,0.01,37766.7,37437.9,37807.6,173758.644,37126.0
0.01,0.01,0.01,1701043200,0.01,37437.9,37234.3,37560.0,266112.699,36700.0
0.01,0.01,0.01,1701129600,0.01,37234.4,37812.1,38395.0,318426.327,36856.0
0.01,0.01,0.01,1701216000,0.01,37812.0,37837.1,38500.0,261631.881,37551.8
0.01,0.01,0.01,1701302400,0.01,37837.2,37716.8,38132.0,191188.871,37442.9
0.01,0.01,0.01,1701388800,0.01,37716.9,38660.0,38989.0,342361.994,37600.0
0.01,0.01,-0.000018,1701475200,0.01,38659.9,39435.0,39900.0,213210.311,38613.5
0.01,0.01,0.01,1701561600,0.01,39435.1,39979.7,40410.1,221917.905,39255.2
0.01,0.01,0.01,1701648000,0.01,39979.8,41993.1,42440.0,602492.859,39970.4
0.01,0.01,0.01,1701734400,0.01,41993.1,44081.7,44528.1,575038.041,41393.5
0.01,0.01,0.01,1701820800,0.01,44081.7,43774.8,44349.8,383957.738,43377.0
0.01,0.012035,0.01,1701907200,0.01,43775.1,43296.0,44066.7,346421.958,42815.0
0.01,0.028417,0.01,1701993600,0.011325,43296.0,44209.5,44779.3,281880.593,43100.0
0.011325,0.032279,0.011325,1702080000,0.02081,44209.6,43734.3,44389.2,189339.656,43555.0
0.02081,0.028014,0.012808,1702166400,0.014803,43734.2,43810.0,44099.2,144548.259,43552.5
0.014803,0.015958,0.01,1702252800,0.01,43810.1,41271.0,43833.4,620753.439,40228.3
0.01,0.020486,0.01,1702339200,0.011968,41271.1,41515.0,42125.0,356541.118,40711.0
0.011968,0.017245,0.01,1702425600,0.01,41514.9,42875.0,43517.6,396710.296,40556.0
0.01,0.01,0.01,1702512000,0.01,42875.0,43032.4,43450.1,361628.325,41140.0
0.01,0.01,0.01,1702598400,0.01,43032.3,41968.0,43098.0,257177.013,41668.0
0.01,0.011047,0.01,1702684800,0.01,41968.0,42287.4,42756.7,160549.459,41638.1
0.01,0.020511,0.01,1702771200,0.013516,42287.4,41396.5,42476.0,224722.851,41248.3
0.013516,0.020478,0.01,1702857600,0.01,41396.6,42671.7,42795.3,375385.675,40553.8
0.01,0.017925,0.01,1702944000,0.010606,42671.8,42298.3,43550.0,315311.844,41835.4
0.010606,0.030023,0.01,1703030400,0.027143,42298.2,43708.9,44384.6,377008.923,42218.3
0.027143,0.038637,0.027143,1703116800,0.030833,43708.9,43896.3,44287.2,276922.155,43317.2
0.030833,0.036638,0.01525,1703203200,0.016263,43896.4,43999.2,44484.0,238341.933,43430.4
0.016263,0.018055,0.01,1703289600,0.01,43999.2,43725.2,44023.0,120792.199,43304.2
0.01,0.021568,0.01,1703376000,0.01,43725.2,43008.4,43994.8,179967.251,42550.0
0.01,0.05643,0.01,1703462400,0.043511,43008.4,43611.9,43850.0,184210.274,42755.4
0.043511,0.048688,0.020861,1703548800,0.027727,43611.9,42538.5,43635.1,295583.678,41597.0
0.027727,0.046465,0.013059,1703635200,0.013059,42538.6,43453.8,43700.0,251351.538,42145.7
0.013059,0.059247,0.012857,1703721600,0.05517,43453.8,42600.1,43850.0,257515.182,42320.5
0.05517,0.057418,0.033033,1703808000,0.033033,42600.1,42095.1,43171.9,337421.865,41283.2
0.033033,0.044852,0.027941,1703894400,0.027941,42095.1,42174.2,42654.6,183890.67,41550.0
0.027941,0.041814,0.027835,1703980800,0.037499,42174.3,42314.0,42951.0,173508.289,42001.0
0.037499,0.065743,0.027213,1704067200,0.065743,42314.0,44230.2,44266.0,206424.144,42207.9
0.065743,0.091374,0.021201,1704153600,0.021201,44230.3,44979.8,45950.0,459798.523,44200.9
0.021201,0.022841,0.01,1704240000,0.01,44979.7,42849.5,45582.3,595855.225,40333.0
0.01,0.01,0.01,1704326400,0.01,42849.5,44143.8,44840.8,333923.098,42625.0
0.01,0.01,0.01,1704412800,0.01,44143.8,44145.4,44500.0,374967.791,42300.0
0.01,0.01,0.01,1704499200,0.01,44145.3,43956.7,44214.6,138542.797,43391.3
0.01,0.01,0.01,1704585600,0.01,43956.6,43916.9,44486.9,180710.714,43557.5
0.01,0.01,0.01,1704672000,0.01,43916.9,46972.7,47312.0,495087.983,43158.1
0.01,0.01,0.01,1704758400,0.01,46972.6,46114.0,48100.0,513362.773,44417.2
0.01,0.01,0.01,1704844800,0.01,46113.9,46662.9,47699.3,668657.474,44291.5
0.01,0.01,0.01,1704931200,0.01,46663.0,46337.8,49027.5,596698.379,45600.0
0.01,0.019709,0.01,1705017600,0.01,46337.9,42788.9,46536.2,575943.258,41370.0
0.01,0.01,0.01,1705104000,0.01,42789.0,42846.4,43273.4,207737.326,42445.7
0.01,0.01,0.01,1705190400,0.01,42846.4,41734.9,43096.1,181096.968,41713.5
0.01,0.01,0.01,1705276800,0.01,41734.9,42515.0,43376.0,240059.141,41720.0
0.01,0.01,0.01,1705363200,0.01,42515.0,43133.0,43589.0,287207.233,42050.0
0.01,0.01,0.01,1705449600,0.01,43133.0,42783.4,43198.0,209396.081,42200.0
0.01,0.01,0.01,1705536000,0.01,42783.3,41323.1,42932.3,335080.756,40673.6
0.01,0.01,0.01,1705622400,0.01,41323.2,41662.2,42197.0,345941.73,40300.0
0.01,0.01,0.01,1705708800,0.01,41662.1,41691.8,41883.5,95866.062,41453.6
0.01,0.01,0.01,1705795200,0.01,41691.8,41580.0,41880.9,67035.552,41500.0
0.01,0.01,0.01,1705881600,0.01,41579.9,39567.0,41692.3,459024.106,39402.0
0.01,0.01,0.01,1705968000,0.01,39567.1,39890.0,40172.7,414373.386,38545.0
0.01,0.01,0.01,1706054400,0.01,39889.9,40078.7,40560.6,272754.171,39493.3
0.01,0.01,0.01,1706140800,0.01,40078.8,39953.3,40300.0,203728.679,39535.3
0.01,0.01,0.008246,1706227200,0.009012,39953.3,41806.4,42239.3,355418.478,39813.1
0.009012,0.01,0.007189,1706313600,0.01,41806.4,42102.2,42187.1,118437.114,41360.1
0.01,0.01,0.003989,1706400000,0.01,42102.2,42021.2,42836.0,205736.453,41600.0
0.01,0.01,0.008605,1706486400,0.01,42021.2,43287.7,43340.8,249502.11,41768.3
0.01,0.01,0.001344,1706572800,0.002157,43287.6,42918.3,43888.0,257582.784,42665.6
0.002157,0.01,0.002157,1706659200,0.01,42918.3,42560.5,43748.6,313069.11,42257.6
0.01,0.01,0.01,1706745600,0.01,42560.5,43072.6,43288.0,274321.107,41866.8
0.01,0.01,0.00572,1706832000,0.007593,43072.6,43182.0,43480.0,205767.574,42512.7
0.007593,0.01,0.007135,1706918400,0.008311,43182.0,42992.4,43372.2,89735.22,42858.3
0.008311,0.01,0.007176,1707004800,0.01,42992.4,42570.3,43112.1,127421.548,42176.7
0.01,0.01,0.0089,1707091200,0.01,42570.3,42692.9,43580.0,240655.549,42235.1
0.01,0.01,0.005846,1707177600,0.007582,42692.9,43079.1,43378.8,196157.643,42559.8
0.007582,0.01,0.004415,1707264000,0.01,43079.1,44326.2,44388.0,252057.708,42763.4
0.01,0.01,0.001964,1707350400,0.003161,44326.3,45269.1,45600.0,299738.288,44306.8
0.003161,0.01,0.001106,1707436800,0.008041,45269.2,47116.1,48230.3,519919.419,45218.1
0.008041,0.01,0.008041,1707523200,0.01,47116.1,47732.6,48189.6,179626.604,46836.4
0.01,0.01,0.01,1707609600,0.01,47732.6,48303.4,48600.0,209951.626,47539.4
0.01,0.01,0.01,1707696000,0.01,48303.4,49943.6,50413.2,450895.202,47702.0
0.01,0.01,0.01,1707782400,0.01,49943.6,49696.4,50428.8,382348.085,48301.0
0.01,0.014377,0.01,1707868800,0.01,49696.4,51823.2,52100.0,395191.791,49215.7
0.01,0.01,0.01,1707955200,0.01,51823.1,51898.5,52859.0,392724.603,51334.9
0.01,0.019927,0.01,1708041600,0.01,51898.4,52148.6,52623.0,259819.793,51611.7
0.01,0.019099,0.01,1708128000,0.017255,52148.7,51679.4,52192.8,222342.005,50647.5
0.017255,0.023656,0.013821,1708214400,0.023083,51679.5,52175.9,52450.0,166636.426,51178.0
0.023083,0.024406,0.01021,1708300800,0.010392,52175.9,51813.8,52532.9,196387.978,51688.8
0.010392,0.025327,0.01,1708387200,0.01,51813.7,52297.4,53090.9,388913.064,50788.0
0.01,0.012042,0.01,1708473600,0.01,52297.3,51877.8,52402.3,308127.301,50528.4
0.01,0.014689,0.01,1708560000,0.01,51877.9,51316.9,52130.8,244144.647,50967.5
0.01,0.01914,0.01,1708646400,0.01,51316.9,50771.9,51576.3,215474.562,50512.7
0.01,0.011384,0.01,1708732800,0.011384,50771.9,51602.1,51736.6,104944.457,50611.4
0.011384,0.027685,0.01,1708819200,0.026807,51602.1,51764.9,52050.0,122177.26,51300.4
0.026807,0.038562,0.017184,1708905600,0.03234,51764.9,54511.6,54991.8,393466.231,50922.5
0.03234,0.101149,0.017755,1708992000,0.026756,54511.7,57074.5,57780.0,511475.535,54495.0
0.026756,0.098887,0.020633,1709078400,0.069385,57074.5,62487.9,64300.0,1010118.442,56730.1
0.069385,0.091756,0.053435,1709164800,0.053443,62487.9,61203.3,63762.8,584713.883,60452.0
0.053443,0.073961,0.033552,1709251200,0.033552,61203.3,62430.6,63199.0,299231.827,60844.8
0.033552,0.073905,0.033215,1709337600,0.046267,62430.6,62039.9,62513.1,159283.629,61605.0
0.046267,0.056305,0.042227,1709424000,0.055056,62039.9,63178.5,63330.9,200312.503,61339.5
0.055056,0.076095,0.046745,1709510400,0.049057,63178.5,68296.4,68600.0,632882.144,62299.0
0.049057,0.101329,0.036663,1709596800,0.036663,68296.5,63747.4,69350.0,1053025.132,59112.0
0.036663,0.058174,0.020323,1709683200,0.030368,63747.5,66128.1,67729.5,534011.813,62829.3
0.030368,0.055785,0.030126,1709769600,0.03494,66128.0,66870.0,68101.3,296092.788,65609.3
0.03494,0.063152,0.01906,1709856000,0.019134,66870.0,68180.2,70330.8,459387.207,66120.0
0.019134,0.034412,0.019115,1709942400,0.031097,68180.2,68360.1,68608.7,94899.005,67908.7
0.031097,0.079688,0.030708,1710028800,0.035489,68360.2,69001.8,69999.8,233596.523,68155.0
0.035489,0.124188,0.031789,1710115200,0.044477,69001.8,72153.8,72890.0,474396.897,67000.0
0.044477,0.061607,0.033263,1710201600,0.033263,72153.9,71503.2,73370.0,472072.331,68600.0
0.033263,0.072944,0.024472,1710288000,0.024472,71503.3,73127.6,73755.0,288446.338,71388.1
0.024472,0.046584,0.024189,1710374400,0.038569,73127.6,71455.5,73881.4,513901.237,68600.0
0.038569,0.041217,0.01,1710460800,0.01,71455.6,69552.2,72500.0,705810.685,65580.0
0.01,0.028803,0.01,1710547200,0.013089,69552.1,65351.0,70097.6,333426.129,64750.0
0.013089,0.029612,0.010747,1710633600,0.020162,65351.0,68447.9,68972.4,314890.309,64559.8
0.020162,0.035352,0.020162,1710720000,0.026972,68447.9,67660.0,69044.4,317885.916,66601.6
0.026972,0.033726,0.01,1710806400,0.015774,67660.0,61974.1,68178.6,700466.795,61582.8
0.015774,0.026492,0.01,1710892800,0.010527,61974.1,67876.4,68140.0,637362.465,60800.0
0.010527,0.027049,0.01,1710979200,0.016335,67876.4,65539.9,68293.9,347218.385,64550.1
0.016335,0.016335,0.01,1711065600,0.01,65539.9,63826.0,66691.9,401149.333,62294.0
0.01,0.017535,0.01,1711152000,0.01042,63826.1,64020.3,66050.0,239124.0,63020.2
0.01042,0.025759,0.01,1711238400,0.025586,64020.4,67260.9,67700.0,244179.435,63822.0
0.025586,0.032484,0.016216,1711324800,0.021965,67260.9,69920.5,71228.3,395156.191,66427.6
0.021965,0.040703,0.017239,1711411200,0.028794,69920.6,70044.1,71649.0,307861.116,69320.0
0.028794,0.045608,0.02325,1711497600,0.024195,70044.2,69532.6,71888.0,407286.574,68364.8
0.024195,0.035473,0.017079,1711584000,0.018248,69532.6,70838.7,71636.2,241970.822,68941.0
0.018248,0.031898,0.018248,1711670400,0.019624,70838.8,69903.6,70976.9,187970.841,69000.0
0.019624,0.037305,0.018599,1711756800,0.032404,69903.6,69642.1,70388.0,91126.75,69577.2
0.032404,0.074097,0.029811,1711843200,0.070103,69642.0,71363.0,71495.5,132458.79,69608.0
0.070103,0.071097,0.010228,1711929600,0.010964,71363.0,69700.0,71388.0,282812.126,68103.3
0.010964,0.02325,0.01,1712016000,0.01,69700.0,65505.3,69731.6,499041.572,64603.2
0.01,0.01,0.01,1712102400,0.01,65502.4,65971.9,66940.0,275041.23,64500.0
0.01,0.01,0.01,1712188800,0.01,65971.8,68489.9,69329.7,326385.338,65100.0
0.01,0.01,0.01,1712275200,0.01,68489.8,67825.7,68787.1,313547.293,65966.0
0.01,0.01,0.01,1712361600,0.01,67825.8,68901.6,69708.0,127343.726,67450.0
0.01,0.01,0.01,1712448000,0.01,68901.5,69362.7,70395.0,171783.436,68820.6
0.01,0.039416,0.01,1712534400,0.020915,69362.7,71678.4,72890.4,297237.449,69040.4
0.020915,0.023648,0.011694,1712620800,0.011959,71678.3,69189.3,71820.6,334059.403,68216.0
0.011959,0.019288,0.01,1712707200,0.013976,69189.2,70681.7,71412.2,337774.756,67546.2
0.013976,0.028553,0.01,1712793600,0.011258,70681.8,70055.7,71387.4,256194.153,69592.6
0.011258,0.033762,0.01,1712880000,0.01,70055.6,67136.4,71297.0,415528.149,65102.0
0.01,0.01,0.01,1712966400,0.01,67136.4,63939.7,67975.4,515005.203,59652.5
0.01,0.01,0.01,1713052800,0.01,63939.7,65615.9,65822.1,395770.133,62139.3
0.01,0.01,0.001376,1713139200,0.006058,65615.9,63392.7,66874.9,381532.225,62242.5
0.006058,0.01,0.001357,1713225600,0.006331,63392.8,63765.0,64356.3,405931.439,61521.0
0.006331,0.01,0.00035,1713312000,0.006937,63764.9,61254.5,64483.3,444032.992,59625.0
0.006937,0.008796,-0.005435,1713398400,-0.003168,61254.5,63445.0,64100.0,363302.394,60763.8
-0.003168,0.01,-0.003168,1713484800,0.01,63445.0,63787.4,65480.0,574264.058,59541.0
0.01,0.01,-0.001623,1713571200,0.003259,63787.4,64897.2,65400.0,197142.262,63045.1
0.003259,0.01,-0.002692,1713657600,0.004423,64897.2,64912.6,65678.7,160533.948,64214.2
0.004423,0.005345,-0.002382,1713744000,-0.001269,64912.7,66778.0,67222.0,246268.411,64470.5
-0.001269,0.007031,-0.001895,1713830400,0.001432,66777.9,66386.3,67158.9,178665.564,65750.0
0.001432,0.01,0.000657,1713916800,0.00702,66386.2,64250.0,67068.2,280545.061,63575.0
0.00702,0.01,-0.001805,1714003200,0.00168,64250.0,64478.8,65270.6,275211.062,62721.3
0.00168,0.01,0.000174,1714089600,0.01,64478.8,63748.8,64783.1,202149.813,63291.5
0.01,0.01,0.001023,1714176000,0.001023,63748.7,63421.0,63901.4,167349.109,62332.8
0.001023,0.003744,-0.002772,1714262400,0.002519,63420.9,63088.3,64350.0,126056.151,62700.0
0.002519,0.009819,0.000859,1714348800,0.00974,63088.4,63842.4,64200.0,228411.163,61726.2
0.00974,0.01,0.009006,1714435200,0.01,63842.4,60651.2,64700.0,408747.703,59150.0
0.01,0.01,0.00524,1714521600,0.0068,60651.2,58307.6,60816.7,564108.4,56537.7
