h,l,t,c,o,open,low,high,close,volume
0.01819618,0.00494707,1630281600,0.01711659,0.00909141,48795.42,46876.49,48916.25,47024.7,351830.754
0.02308571,0.01214384,1630368000,0.0133111,0.01747696,47024.69,46731.03,48298.0,47150.32,365548.209
0.03333607,0.01729037,1630454400,0.01786139,0.01823687,47150.32,46550.99,49160.79,48842.94,350108.374
0.03974302,0.01920516,1630540800,0.02869098,0.01920516,48842.93,48631.2,50420.0,49299.14,361863.055
0.0402828,0.01940558,1630627200,0.02621958,0.0292508,49299.14,48333.0,51111.0,50027.08,430326.386
0.03246732,0.00664893,1630713600,0.01272029,0.02297889,50027.09,49360.0,50582.08,49940.74,274956.842
0.02432745,0.00903856,1630800000,0.01402598,0.01492162,49942.2,49462.59,51950.0,51799.57,288984.124
0.02869314,0.00081512,1630886400,0.01502215,0.00886985,51799.56,51040.0,52830.0,52683.97,297734.284
0.03365929,0.01001433,1630972800,0.03365929,0.0140992,52683.98,42088.0,52950.0,46864.39,764140.139
0.01354023,-0.04921075,1631059200,-0.00108322,0.00972532,46864.38,44431.0,47347.0,46062.29,435803.011
0.00669932,-0.00311666,1631145600,-0.00311666,-0.00197424,46060.02,45500.0,47400.0,46413.88,309015.75
0.00681005,-0.00738444,1631232000,0.00643724,-0.00738444,46413.88,44120.0,47037.5,44860.83,343533.069
0.0131096,0.0057433,1631318400,0.01042764,0.00641492,44860.83,44737.4,45999.0,45193.78,194144.115
0.01111398,0.00402067,1631404800,0.0096411,0.01104731,45194.19,44746.51,46512.2,46046.73,223534.63
0.01231947,0.00599633,1631491200,0.00827269,0.00929773,46048.02,43323.93,46933.89,44975.96,448942.068
0.01571122,0.0048327,1631577600,0.00981331,0.00727341,44975.96,44692.9,47272.98,47087.18,277925.721
0.00758845,-0.00487882,1631664000,-0.00387193,0.00758845,47087.18,46675.0,48440.93,48106.12,244226.37
0.0093534,-0.00499159,1631750400,0.00517922,-0.00262427,48106.13,47038.21,48488.0,47745.55,260044.727
0.0098175,0.00409363,1631836800,0.00409363,0.00636218,47745.55,46750.0,48150.0,47303.11,226193.34
0.00865485,-0.00095635,1631923200,0.00327469,0.00335422,47303.11,47044.32,48850.0,48285.15,207900.413
0.00634795,-0.00243317,1632009600,-0.00141183,0.00330526,48284.61,46840.0,48364.64,47256.91,212631.933
0.01103338,-0.00093539,1632096000,0.00931742,-0.00093539,47256.92,42467.86,47345.0,43026.6,600764.629
0.00893097,-0.01227304,1632182400,0.00034141,0.00893097,43026.61,39503.58,43629.6,40726.1,683242.002
0.00052947,-0.02033929,1632268800,-0.01754901,-0.00108682,40727.83,40551.49,43989.98,43520.0,400849.752
-0.00063466,-0.01621308,1632355200,-0.01089351,-0.01621308,43520.0,43056.0,44976.48,44828.29,330253.525
0.00644611,-0.01359309,1632441600,-0.00773084,-0.01288491,44828.29,40650.0,45134.33,42798.49,608595.52
0.00550442,-0.00481136,1632528000,0.00182211,-0.00481136,42798.49,41630.26,42950.0,42651.58,277084.795
0.00859569,-0.00482987,1632614400,0.00815558,-0.00145758,42646.84,40725.01,43940.0,43150.0,354393.916
0.01067903,0.0039993,1632700800,0.00895842,0.00888838,43150.01,42059.13,44350.0,42122.69,285311.606
0.00932281,-0.00835246,1632787200,-0.00015122,0.00569897,42122.69,40854.0,42749.0,41006.32,359745.538
0.00952431,-0.00092615,1632873600,0.00071554,0.00078814,41002.96,40708.73,42576.8,41499.71,293307.589
0.01280739,-0.0010703,1632960000,0.0024036,0.00148412,41499.7,41387.78,44100.0,43796.57,389185.646
0.00516803,-0.01271988,1633046400,0.00277668,0.00080779,43799.49,43260.01,48450.0,48123.94,449491.768
0.01000834,0.00373985,1633132800,0.00988433,0.00588767,48123.93,47410.0,48338.68,47626.61,182565.988
0.01002042,0.00179783,1633219200,0.0080304,0.01002042,47626.62,47071.26,49304.12,48187.3,212410.375
0.01400617,0.00704124,1633305600,0.01204738,0.00801106,48187.99,46885.29,49544.48,49198.22,324424.837
0.00914408,-0.00747827,1633392000,0.00131921,0.00914408,49199.78,49009.21,51888.0,51455.12,314043.813
0.01572393,0.00358305,1633478400,0.01116721,0.00358305,51460.22,50410.0,56416.02,55321.6,418731.748
0.04249862,0.00797853,1633564800,0.02647176,0.01017985,55327.45,53374.34,55337.8,53814.99,262974.545
0.02567747,0.01222785,1633651200,0.01371649,0.02497681,53814.99,53647.3,56208.73,53975.0,255210.035
0.01678778,0.00724307,1633737600,0.00883339,0.01326844,53974.99,53656.66,55589.0,54960.77,167495.393
0.02036429,0.00913812,1633824000,0.01051435,0.01035104,54960.79,54101.0,56789.0,54700.0,289072.818
0.01714639,0.00456492,1633910400,0.0105092,0.0105641,54700.0,54458.0,57880.0,57500.01,314868.05
0.02743168,0.00472674,1633996800,0.01155859,0.0076411,57500.01,53750.0,57756.52,56011.84,349147.775
0.01715753,0.00753808,1634083200,0.01398858,0.01090279,56011.83,54271.24,57822.38,57393.65,327714.318
0.02604628,0.01069512,1634169600,0.01090453,0.0119291,57393.65,56800.0,58586.67,57378.19,254719.751
0.04565793,0.0083722,1634256000,0.03472904,0.00902754,57377.12,56900.0,63997.61,61702.33,493366.513
0.04698634,0.01476147,1634342400,0.02660138,0.03403931,61702.33,60220.0,62444.23,60925.56,213251.899
0.03970085,0.01895452,1634428800,0.03059979,0.02578671,60925.56,58850.0,61796.47,61571.45,240132.514
0.03253607,0.00436403,1634515200,0.00658364,0.03253607,61571.45,59897.61,62800.0,62037.92,333278.481
0.01761907,0.00659557,1634601600,0.01227914,0.00659557,62037.92,61300.0,64500.0,64316.7,379243.718
0.06856753,0.0096695,1634688000,0.05963502,0.01046523,64314.75,63518.81,67150.0,66064.24,324737.868
0.0862027,0.02373969,1634774400,0.02373969,0.04984751,66064.25,62000.0,66750.0,62260.33,478610.458
0.03721721,0.01260884,1634860800,0.02349425,0.0234049,62260.33,60011.9,63796.2,60734.27,350359.527
0.0224923,0.01133619,1634947200,0.02179087,0.02213496,60734.28,59622.0,61780.0,61325.11,222553.478
0.03327383,0.02014454,1635033600,0.03019098,0.02184104,61325.09,59504.46,61550.0,60902.82,245816.821
0.04167031,0.00677836,1635120000,0.03292189,0.03160521,60902.82,60701.0,63795.98,63127.04,234201.1
0.04181234,0.02551237,1635206400,0.02611243,0.03211222,63129.25,59838.05,63362.06,60358.75,252256.924
0.01992605,0.00733151,1635292800,0.01385311,0.01802254,60358.74,57865.0,61550.0,58449.36,329112.396
0.03099847,0.00903045,1635379200,0.03005815,0.01522733,58449.36,57550.0,62641.26,60622.03,333323.116
0.03922207,0.01480823,1635465600,0.02038546,0.03084029,60622.02,60222.0,63069.71,62308.22,218355.773
0.03592565,0.01658889,1635552000,0.01801478,0.02271137,62308.21,60631.23,62415.85,61895.19,156041.523
0.03202583,0.01813717,1635638400,0.02025859,0.01813717,61895.19,60008.0,62462.99,61348.61,183599.524
0.05037992,0.01568131,1635724800,0.01568131,0.02254666,61347.14,59400.0,62543.58,60942.87,246158.361
0.05817562,0.01372836,1635811200,0.05817562,0.01398934,60942.87,60659.58,64349.55,63266.69,217592.062
0.0588796,0.01447158,1635897600,0.03227658,0.0588796,63266.69,60300.0,63613.0,62946.45,211190.183
0.03799532,0.01633908,1635984000,0.01633908,0.03249913,62946.45,60703.0,63149.0,61431.86,184677.079
0.03014884,0.01345802,1636070400,0.02949001,0.01751572,61433.9,60762.0,62671.48,61006.0,157569.637
0.03013179,0.01524364,1636156800,0.01524364,0.02840304,61006.0,60100.0,61645.75,61511.3,154919.118
0.02935886,0.01168853,1636243200,0.02592535,0.01497628,61511.3,61368.26,63377.58,63316.4,142878.208
0.04414123,0.02051207,1636329600,0.02051207,0.02497283,63316.4,63308.7,67932.89,67606.96,274932.146
0.04809326,0.02418858,1636416000,0.03586644,0.03617358,67606.96,66300.0,68675.16,67009.98,231843.834
0.05079064,0.0180398,1636502400,0.0180398,0.03420951,67010.65,62400.51,69198.7,64920.13,347835.573
0.01774669,0.0088207,1636588800,0.01254976,0.01745581,64920.13,64147.12,65646.98,64831.3,178279.275
0.02211651,0.01190078,1636675200,0.01257351,0.01190078,64831.2,62313.0,65500.0,64156.08,264576.325
0.01808564,0.00730156,1636761600,0.00844637,0.01364072,64156.08,63430.01,65073.24,64427.0,124466.493
0.01517008,0.00503306,1636848000,0.00955243,0.00854926,64426.99,63640.0,65569.99,65568.39,146424.701
0.02198751,0.00995436,1636934400,0.01631255,0.01089983,65568.38,63351.58,66395.05,63654.49,210026.602
0.01493392,0.00606041,1637020800,0.00659734,0.01493392,63654.49,58397.14,63655.77,60106.03,475025.706
0.01233228,0.00592423,1637107200,0.0103958,0.00592423,60106.03,58336.68,60848.85,60366.96,287388.873
0.0140215,0.00682433,1637193600,0.01159345,0.01098891,60366.97,56505.48,60999.0,56921.05,412021.672
0.01223346,-0.00451905,1637280000,0.00248454,0.01194697,56921.04,55604.0,58333.0,58069.51,245356.121
0.01003939,0.00142069,1637366400,0.01003939,0.00357994,58069.52,57372.0,59873.84,59716.29,173697.342
0.01130945,0.00509615,1637452800,0.00697076,0.00941077,59716.28,58518.88,60052.82,58661.39,143887.271
0.01098569,0.0041216,1637539200,0.00561733,0.00985383,58648.87,55600.0,59624.56,56268.31,326184.881
0.01348084,0.00504539,1637625600,0.01257746,0.00506757,56268.31,55250.0,57888.0,57574.23,267790.325
0.01208765,0.00427916,1637712000,0.01111703,0.01208765,57574.24,55900.0,57775.27,57165.08,194683.757
0.01349457,0.00822485,1637798400,0.01288804,0.01219582,57165.09,57029.0,59449.62,58988.21,191912.653
0.01984929,0.00774628,1637884800,0.01663367,0.01152045,58988.36,53500.0,59186.41,53755.65,378650.919
0.01427558,0.00499688,1637971200,0.00819974,0.01427558,53755.66,53640.69,55300.0,54738.77,155119.117
0.01512895,0.00689015,1638057600,0.00947159,0.00689015,54738.77,53245.0,57474.76,57315.73,213600.615
0.01511147,0.00484015,1638144000,0.01511147,0.01224833,57315.72,56715.0,58924.21,57827.98,215111.466
0.01408978,0.00658616,1638230400,0.00891759,0.01384365,57827.97,55900.0,59224.99,56975.0,337624.148
0.01925661,0.00790564,1638316800,0.01450209,0.01016694,56978.06,56500.0,59100.0,57209.29,273959.104
0.01280676,0.00669507,1638403200,0.01046216,0.01280676,57209.28,55800.0,57428.49,56513.57,249985.255
0.02064414,0.00693686,1638489600,0.00796438,0.00905774,56513.56,50604.0,57670.0,53612.0,374132.016
0.00887907,-0.05650066,1638576000,0.0016203,0.00887907,53611.86,40888.89,53889.69,49135.66,598774.989
0.00369642,-0.01413486,1638662400,-0.00112779,0.00369642,49135.66,47755.0,49699.49,49376.6,286434.382
0.01293895,-0.00679855,1638748800,0.00362809,-0.00017498,49373.83,47000.0,50888.0,50424.72,357711.029
0.00927034,-0.00379846,1638835200,0.00907151,0.00362408,50424.72,50012.0,51929.0,50577.2,224670.618
0.01176247,0.00561926,1638921600,0.00808809,0.01176247,50577.2,48533.33,51210.6,50455.61,238229.884
0.01062306,0.00264929,1639008000,0.00853601,0.01062306,50459.61,47312.89,50773.03,47539.76,273086.086
0.01061798,0.00481927,1639094400,0.00783249,0.00889263,47539.34,46828.23,50188.42,47136.35,302974.429
0.01004236,0.00426327,1639180800,0.00874836,0.00606013,47132.31,46724.35,49499.05,49381.15,210959.992
0.01111847,0.002432,1639267200,0.00854427,0.00893446,49379.51,48616.16,50768.0,50057.01,183434.285
0.00802951,-0.00519645,1639353600,-0.00519645,0.00802951,50057.02,45600.0,50180.0,46679.93,348551.322
0.00761798,-0.00477098,1639440000,0.00724899,-0.00477098,46679.93,46255.6,48657.92,48324.04,266213.627
0.01014592,0.00339848,1639526400,0.00716109,0.0054876,48324.0,46518.73,49479.75,48870.48,345239.891
0.01079227,0.00559192,1639612800,0.00627922,0.0095194,48870.48,47500.0,49439.79,47624.5,215874.187
0.00815016,-0.00063246,1639699200,0.00196714,0.00815016,47629.1,45373.11,47988.27,46125.33,326458.135
0.00677606,0.00006109,1639785600,0.0014339,0.00243365,46125.33,45438.43,47336.99,46815.99,191006.415
0.00758249,0.0028506,1639872000,0.0034776,0.0030529,46815.99,46399.37,48461.17,46668.63,241698.541
0.01180013,-0.00334519,1639958400,0.00676654,0.0051941,46668.65,45530.67,47533.42,46898.14,273804.259
0.01622343,0.00152053,1640044800,0.00485656,0.00676654,46896.82,46650.0,49298.78,48875.15,260008.358
0.0119202,-0.00054368,1640131200,0.00402356,0.00485656,48875.88,48420.02,49599.0,48569.69,208463.689
0.01343429,-0.00278178,1640217600,0.0055881,0.00402356,48569.69,48020.0,51377.74,50817.92,255885.48
0.00976613,0.00222879,1640304000,0.00796921,0.0065119,50817.94,50379.25,51805.0,50808.55,220208.725
0.01496033,0.00104006,1640390400,0.00685004,0.00796921,50809.37,50105.0,51190.0,50403.64,147662.438
0.0135413,-0.00077686,1640476800,0.0104642,0.00685004,50403.64,49350.0,51300.0,50765.73,184800.616
0.01468719,0.00535798,1640563200,0.00730655,0.0104642,50765.73,50450.0,52134.0,50707.72,216225.263
0.01361809,0.00448545,1640649600,0.00791204,0.00730655,50707.72,47290.0,50713.56,47522.03,336083.34
0.01528412,0.00316754,1640736000,0.00813462,0.00791204,47522.02,46000.0,48125.97,46436.54,274795.378
0.01377142,0.00133443,1640822400,0.00313,0.00813462,46436.53,45880.0,47911.68,47095.02,229931.288
0.01401978,-0.00048559,1640908800,0.00803732,0.00313,47095.02,45650.0,48575.0,46210.56,287186.003
0.01554267,-0.00408836,1640995200,0.00508656,0.00803732,46210.57,46210.55,47943.77,47704.35,179433.584
0.01323959,0.00221143,1641081600,0.00858921,0.00508656,47704.35,46605.68,48000.0,47280.0,184795.093
0.01059636,0.00123147,1641168000,0.00293877,0.00858921,47280.01,45665.4,47575.22,46445.81,244781.793
0.01435296,0.00245232,1641254400,0.01289361,0.00293877,46445.8,45445.57,47524.36,45833.42,292149.75
0.01721873,0.00399459,1641340800,0.00561226,0.01289361,45833.41,42270.0,47075.29,43421.69,485477.569
0.01285301,-0.0007562,1641427200,0.00710059,0.00561226,43421.7,42385.83,43766.0,43080.01,299509.851
0.01308863,0.00134199,1641513600,0.0092769,0.00710059,43080.01,40456.56,43135.0,41553.86,473214.849
0.01494959,0.00224669,1641600000,0.00938321,0.0092769,41553.87,40500.0,42335.0,41688.05,283737.224
0.01287485,-0.00168114,1641686400,0.00099974,0.00938321,41688.05,41170.0,42773.85,41851.22,223134.952
0.01741525,-0.00242933,1641772800,0.00733138,0.00099974,41851.22,39610.0,42219.84,41801.55,453644.116
0.00758028,-0.01118063,1641859200,-0.0076617,0.00733138,41801.55,41255.0,43118.0,42700.68,323760.691
0.00405113,-0.01082748,1641945600,-0.00638131,-0.0076617,42700.69,42415.0,44300.0,43880.72,281339.294
0.00561728,-0.01370084,1642032000,0.0038487,-0.00638131,43880.72,42301.16,44396.68,42534.32,289289.18
0.00573234,-0.00642824,1642118400,-0.0004719,0.0038487,42538.72,41666.0,43450.0,43042.4,272517.077
-0.0004719,-0.0004719,1642204800,-0.0004719,-0.0004719,43042.4,42530.64,43800.0,43070.51,184649.157
0.00825906,-0.01090396,1642291200,0.0017569,0.00214951,43070.51,42531.69,43464.71,43060.66,177450.475
0.01038475,-0.00625823,1642377600,0.00818399,0.0017569,43060.66,41523.68,43159.32,42176.34,232748.345
0.01110565,0.00087495,1642464000,0.00749447,0.00818399,42176.34,41260.0,42680.0,42337.58,267472.465
0.0107483,0.00162897,1642550400,0.00804092,0.00749447,42337.58,41115.64,42545.0,41657.89,333952.095
0.01113364,-0.00344828,1642636800,0.00761665,0.00804092,41656.9,40550.0,43495.0,40661.69,399818.052
0.00829631,-0.01057764,1642723200,0.00281294,0.00761665,40662.06,35380.92,41095.76,36425.98,790320.909
0.00750128,-0.01280472,1642809600,0.00493953,0.00281294,36426.46,33950.0,36817.74,35043.73,676272.904
0.00493953,-0.01634318,1642896000,0.00343267,0.00493953,35043.73,34588.8,36496.92,36230.01,369372.903
0.01013547,-0.02851507,1642982400,-0.00366345,0.00343267,36230.0,32853.83,37528.0,36648.31,823000.702
0.00777711,-0.01788831,1643068800,-0.00755549,-0.00366345,36648.3,35693.0,37561.03,36934.26,409535.517
0.00031094,-0.0185926,1643155200,-0.00692456,-0.00755549,36934.26,36232.42,38886.58,36787.43,554457.384
0.00630146,-0.01960316,1643241600,0.00221296,-0.00692456,36787.42,35471.53,37200.0,37131.0,422006.922
0.01086681,-0.01142196,1643328000,-0.00508616,0.00221296,37131.0,36149.02,38000.0,37696.21,367509.143
0.0029559,-0.01227896,1643414400,0.0029559,-0.00508616,37696.22,37252.0,38750.94,38150.01,238657.764
0.00933733,-0.00623274,1643500800,0.00675141,0.0029559,38150.0,37334.83,38420.3,37870.01,195029.125
0.00675141,-0.01190545,1643587200,-0.00628843,0.00675141,37870.0,36620.0,38741.73,38439.04,318440.392
0.003754,-0.01037114,1643673600,-0.00291338,-0.00628843,38439.04,37969.0,39260.26,38680.51,353354.121
0.00703651,-0.00761036,1643760000,-0.00241151,-0.00291338,38680.51,36529.81,38834.18,36892.03,337570.934
0.01135517,-0.01394282,1643846400,0.00010705,-0.00241151,36892.05,36204.3,37395.0,37289.86,318656.228
0.00975576,-0.01258346,1643932800,0.00500719,0.00010705,37287.33,37011.0,41741.76,41550.0,520105.77
0.00725039,-0.00701259,1644019200,0.00375405,0.00500719,41550.0,40920.0,41922.0,41374.69,242184.07
0.00589357,-0.00176216,1644105600,-0.00012541,0.00375405,41374.68,41100.0,42656.8,42361.35,215323.95
0.00476456,-0.01675084,1644192000,0.00276069,-0.00012541,42361.34,41609.76,44541.16,43829.99,418053.774
0.01096978,-0.00450144,1644278400,0.00930122,0.00276069,43829.99,42641.0,45600.0,44021.57,468015.421
0.00995129,-0.00226218,1644364800,0.00090441,0.00930122,44021.58,43089.08,44826.0,44358.08,300270.062
0.00920172,-0.00368596,1644451200,0.00519886,0.00090441,44358.09,43136.96,45847.5,43471.29,563922.075
0.01504556,-0.00822155,1644537600,0.01213705,0.00519886,43471.3,41914.23,43900.0,42366.0,414646.193
0.01213705,-0.00146433,1644624000,0.0048477,0.01213705,42365.99,41540.0,42980.0,42199.87,256269.325
0.01070437,-0.00338504,1644710400,0.00601215,0.0048477,42199.88,41850.0,42755.97,42041.13,192068.012
0.01088114,-0.00336048,1644796800,0.00619236,0.00601215,42041.12,41526.0,42888.0,42525.14,303990.933
0.0087731,-0.00888333,1644883200,0.00767164,0.00619236,42525.14,42406.23,44777.0,44529.6,276735.421
0.01039292,0.0018803,1644969600,0.00625917,0.00767164,44529.7,43277.8,44536.8,43860.7,255790.287
0.00843804,-0.00156615,1645056000,-0.00110473,0.00625917,43860.8,40020.1,44150.0,40491.7,433958.984
0.01046572,-0.01093546,1645142400,0.0085374,-0.00110473,40491.8,39422.0,40944.1,39966.8,377679.782
0.01094208,-0.00364722,1645228800,0.00418861,0.0085374,39966.8,39610.3,40438.7,40052.6,185624.675
0.00917992,-0.00559069,1645315200,0.00505849,0.00418861,40052.6,37905.0,40100.1,38368.1,329740.444
0.0066452,-0.00960028,1645401600,-0.00148021,0.00505849,38367.9,36762.0,39510.0,36986.4,646391.815
0.00568391,-0.00976504,1645488000,-0.00373591,-0.00148021,36986.4,36310.1,38450.0,38212.0,465313.497
0.00621478,-0.01274548,1645574400,0.00359073,-0.00373591,38212.1,36963.2,39250.0,37227.8,408056.255
0.00709115,-0.01919743,1645660800,0.00440407,0.00359073,37227.9,34303.7,40376.1,38315.1,919820.907
0.01214879,-0.0139041,1645747200,0.00379379,0.00440407,38316.2,37999.2,39750.0,39205.4,416316.366
0.01008961,-0.0083432,1645833600,0.00284695,0.00379379,39205.4,38561.7,40441.1,39099.3,251892.201
0.0075724,-0.01243007,1645920000,-0.00897899,0.00284695,39099.3,36934.6,39868.6,37672.0,423197.247
0.00658983,-0.01375252,1646006400,0.00581413,-0.00897899,37672.1,37414.4,44341.0,43155.0,615391.161
0.01025579,-0.00378684,1646092800,-0.00269565,0.00581413,43155.0,42765.4,44935.0,44394.1,448483.646
0.01358757,-0.00459039,1646179200,0.00645483,-0.00269565,44393.6,43321.0,45350.0,43885.7,407603.721
0.01105244,0.00341492,1646265600,0.00748351,0.00645483,43885.8,41831.0,44080.0,42449.5,365565.832
0.00975941,-0.00063229,1646352000,0.00213336,0.00748351,42449.6,38521.0,42525.3,39127.7,469138.374
0.00446921,-0.0085864,1646438400,-0.00265092,0.00213336,39127.7,38547.6,39580.0,39375.1,198747.893
0.00750765,-0.00851155,1646524800,0.00094083,-0.00265092,39375.0,38056.0,39690.0,38401.1,311705.26
0.00662302,-0.00784806,1646611200,0.00179634,0.00094083,38401.1,37134.0,39550.0,37963.8,490254.516
0.00965221,-0.00231558,1646697600,0.00125007,0.00179634,37963.7,37853.0,39340.5,38709.9,421462.367
0.01313538,-0.0098528,1646784000,0.0098799,0.00125007,38709.9,38638.7,42647.5,41937.5,462059.811
0.01124848,-0.01020088,1646870400,-0.00582334,0.0098799,41939.5,38512.0,42034.3,39407.2,520645.186
0.00825156,-0.01019545,1646956800,-0.00161935,-0.00582334,39407.1,38200.1,40242.0,38713.0,467078.892
0.00569717,-0.00745289,1647043200,-0.00539467,-0.00161935,38713.1,38630.0,39578.4,38792.6,172494.825
0.00732196,-0.00583198,1647129600,-0.00578693,-0.00539467,38792.7,37500.0,39300.0,37743.7,236623.694
0.01005293,-0.00891634,1647216000,0.00757062,-0.00578693,37743.0,37522.1,39989.0,39653.8,360058.358
0.00889043,-0.00317092,1647302400,0.00252839,0.00757062,39651.6,38073.8,39901.8,39271.0,345019.243
0.01250829,-0.00533645,1647388800,0.00714615,0.00252839,39270.9,38700.0,41804.0,41105.8,650589.661
0.00972707,0.00092016,1647475200,0.00178417,0.00714615,41105.9,40442.8,41498.4,40898.1,243988.794
0.00786521,-0.00862707,1647561600,0.00267733,0.00178417,40898.0,40084.2,42322.8,41751.5,299134.443
0.00626163,-0.005191,1647648000,0.00188964,0.00267733,41751.6,41500.0,42446.6,42188.2,186459.954
0.01166151,-0.00302586,1647734400,0.00814629,0.00188964,42188.2,40900.0,42269.3,41261.0,235774.129
0.00974644,-0.00515154,1647820800,0.0046924,0.00814629,41261.0,40430.0,41544.4,40982.0,308396.46
0.0074668,-0.00172479,1647907200,0.00530167,0.0046924,40982.0,40852.0,43517.7,42349.8,374297.674
0.00765402,-0.00876079,1647993600,-0.0034484,0.00530167,42349.9,41731.3,43051.0,42867.9,282631.74
0.00291143,-0.00714601,1648080000,-0.00188291,-0.0034484,42867.8,42525.0,44200.0,43973.4,331440.057
0.00662358,-0.00557053,1648166400,0.00329957,-0.00188291,43973.2,43575.1,45142.0,44290.6,348620.122
0.00730933,-0.01409033,1648252800,-0.01043403,0.00329957,44290.6,44041.0,44785.0,44489.2,140712.587
0.00476284,-0.01043403,1648339200,0.00208041,-0.01043403,44489.3,44416.0,47047.0,46820.8,269280.228
0.01081914,-0.00119789,1648425600,0.00353666,0.00208041,46820.9,46651.2,48200.0,47121.9,317565.782
0.0122908,-0.00091818,1648512000,0.01088015,0.00353666,47121.8,46911.0,48100.0,47418.5,259040.835
0.01282899,0.00103734,1648598400,0.0056072,0.01088015,47418.5,46535.0,47688.6,47053.2,235009.892
0.01083033,0.00115607,1648684800,0.0063332,0.0056072,47053.1,45185.0,47619.4,45506.0,299837.61
0.00798649,-0.00377988,1648771200,0.00548803,0.0063332,45505.9,44206.2,46700.0,46266.2,360734.553
0.0094619,0.00278591,1648857600,0.00740158,0.00548803,46266.2,45600.0,47236.8,45794.6,226413.357
0.01038448,0.00449355,1648944000,0.00692538,0.00740158,45792.3,45501.0,47448.0,46392.4,212589.013
0.00988893,0.00045148,1649030400,0.00959027,0.00692538,46392.3,45094.0,46895.5,46580.9,272796.541
0.01286583,0.0001469,1649116800,0.00577916,0.00959027,46580.9,45300.0,47188.0,45477.4,257524.639
0.01048916,-0.00089524,1649203200,0.00777819,0.00577916,45477.5,43100.0,45494.2,43159.7,384359.375
0.00783916,0.00058581,1649289600,0.00096525,0.00777819,43159.8,42685.0,43888.0,43417.1,229567.98
0.00897904,-0.00344796,1649376000,0.00527218,0.00096525,43417.1,42074.0,43968.1,42229.2,310095.829
0.00628199,0.00008408,1649462400,0.00105519,0.00527218,42229.1,42100.3,42796.7,42727.7,119722.654
0.00749691,-0.00349688,1649548800,-0.00114953,0.00105519,42727.8,41838.0,43399.4,42140.4,181904.47
0.00857729,-0.00227679,1649635200,-0.00226505,-0.00114953,42140.3,39136.7,42399.9,39505.6,439530.02
0.00547904,-0.01211817,1649721600,0.00026109,-0.00226505,39505.6,39224.0,40700.0,40060.7,349883.631
0.00472729,-0.00277477,1649808000,0.0041278,0.00026109,40060.7,39569.8,41580.0,41129.8,324910.931
0.00797129,-0.00424489,1649894400,-0.003948,0.0041278,41129.8,39522.0,41474.8,39915.9,261966.391
0.00841201,-0.00549033,1649980800,0.00148502,-0.003948,39915.9,39734.2,40888.0,40529.5,194680.671
0.0076592,-0.00334526,1650067200,0.00327766,0.00148502,40529.6,39944.9,40700.0,40361.0,127705.057
0.00725899,-0.00278048,1650153600,-0.00148726,0.00327766,40360.9,39510.0,40574.1,39649.1,170331.824
0.01010529,-0.010897,1650240000,0.00792087,-0.00148726,39649.1,38465.7,41310.0,40785.6,362435.319
0.0080111,-0.00374544,1650326400,0.00473157,0.00792087,40785.7,40543.7,41788.0,41472.9,214404.271
0.00964047,-0.00684637,1650412800,0.00290541,0.00473157,41472.9,40800.0,42166.8,41327.7,257382.427
0.00840624,-0.00723654,1650499200,0.00198618,0.00290541,41326.0,39630.0,42966.0,40449.8,393149.956
0.00750364,-0.0101546,1650585600,-0.00672077,0.00198618,40449.7,39133.0,40786.1,39674.2,314935.753
-0.0008657,-0.0107547,1650672000,-0.00710946,-0.00672077,39674.3,39259.0,40000.0,39415.1,125046.817
0.0037286,-0.01038933,1650758400,-0.00433548,-0.00710946,39413.8,38884.1,39930.6,39433.4,180371.762
0.01178755,-0.00665515,1650844800,0.00830048,-0.00433548,39433.4,38111.0,40650.0,40411.0,448877.893
0.01131863,-0.00752566,1650931200,-0.00572012,0.00830048,40411.0,37671.8,40800.0,38093.7,453132.198
0.00709966,-0.0068178,1651017600,0.00009379,-0.00572012,38093.7,37844.5,39470.0,39209.0,385645.365
0.01146992,-0.00720428,1651104000,0.00874499,0.00009379,39209.0,38861.8,40376.6,39732.5,413543.408
0.01011448,-0.00247929,1651190400,-0.0021103,0.00874499,39732.5,38160.0,39924.8,38572.2,308116.375
0.00716058,-0.00568483,1651276800,0.00215666,-0.0021103,38572.2,37550.0,38782.6,37614.5,181810.382
0.01000084,-0.00459658,1651363200,0.00657822,0.00215666,37614.4,37350.0,38680.6,38440.5,236549.462
0.01163442,-0.00019821,1651449600,0.01091538,0.00657822,38440.2,38032.2,39222.0,38525.6,336845.365
0.01316739,0.00657666,1651536000,0.00807197,0.01091538,38525.5,37500.1,38674.7,37712.9,248986.222
0.01021143,0.00113756,1651622400,0.00923865,0.00807197,37713.0,37655.2,40071.7,39684.0,424498.818
0.01199187,-0.01560307,1651708800,-0.0101266,0.00923865,39684.1,35388.0,39845.0,36534.7,547209.0
0.00791819,-0.01047402,1651795200,-0.00092682,-0.0101266,36533.7,35200.0,36679.3,35995.3,431979.24
0.00633423,-0.00435608,1651881600,0.00166667,-0.00092682,35995.2,34700.0,36138.0,35466.7,200264.833
0.00985913,0.0007096,1651968000,0.00451774,0.00166667,35466.7,33665.0,35504.0,34032.0,426872.584
0.09557946,0.00072025,1652054400,0.00419534,0.00451774,34032.1,30003.6,34243.3,30056.6,1078779.712
0.00826474,-0.00860857,1652140800,0.00369188,0.00419534,30056.0,29701.4,32650.0,31002.1,863178.961
