longAccount,longShortRatio,shortAccount,time,low,close,high,open,volume
52.66,1.11,47.34,1694476800.0,25116.4,25825.8,26580.0,25150.4,592049.678
52.94,1.13,47.06,1694563200.0,25750.0,26209.9,26400.0,25825.8,335252.718
52.83,1.12,47.17,1694649600.0,26106.6,26510.3,26880.0,26209.9,380666.471
52.49,1.11,47.51,1694736000.0,26206.6,26591.1,26890.0,26510.3,251656.77
52.81,1.12,47.19,1694822400.0,26430.0,26546.9,26763.5,26591.1,140482.465
52.69,1.11,47.31,1694908800.0,26377.4,26514.2,26614.3,26547.0,114239.394
52.62,1.11,47.38,1694995200.0,26358.6,26749.9,27397.0,26514.2,472539.032
52.45,1.1,47.55,1695081600.0,26653.2,27196.0,27480.0,26749.9,433511.747
52.4,1.1,47.6,1695168000.0,26740.0,27107.7,27381.0,27195.9,348921.447
52.21,1.09,47.79,1695254400.0,26360.1,26552.6,27149.0,27107.7,317992.869
52.38,1.1,47.62,1695340800.0,26452.9,26566.7,26737.7,26552.6,173534.648
52.13,1.09,47.87,1695427200.0,26492.2,26563.1,26620.6,26566.7,57836.484
51.89,1.08,48.11,1695513600.0,26081.0,26232.4,26739.9,26563.0,146632.773
52.31,1.1,47.69,1695600000.0,25965.0,26290.5,26440.0,26232.4,268385.836
52.0,1.08,48.0,1695686400.0,26073.8,26208.8,26388.0,26290.5,180491.169
52.55,1.11,47.45,1695772800.0,26050.0,26359.6,26849.9,26208.7,353002.84
52.57,1.11,47.43,1695859200.0,26325.2,27011.8,27308.7,26359.6,429587.858
50.35,1.01,49.65,1695945600.0,26625.0,26890.9,27231.5,27011.7,277397.643
51.86,1.08,48.14,1696032000.0,26870.4,26950.9,27085.0,26890.9,92317.154
52.22,1.09,47.78,1696118400.0,26939.0,27981.4,28365.2,26951.0,240382.946
52.64,1.11,47.36,1696204800.0,27255.0,27477.6,28613.0,27981.4,593277.72
54.31,1.19,45.69,1696291200.0,27123.0,27412.0,27665.0,27477.7,283077.899
52.71,1.12,47.29,1696377600.0,27163.9,27759.8,27830.0,27412.0,280784.322
52.14,1.09,47.86,1696464000.0,27333.5,27398.4,28110.0,27759.7,370190.087
52.61,1.11,47.39,1696550400.0,27156.0,27916.3,28450.0,27398.3,438445.904
52.39,1.1,47.61,1696636800.0,27822.1,27943.0,28018.7,27916.3,117049.145
52.75,1.12,47.25,1696723200.0,27671.0,27901.2,28082.0,27943.0,178380.307
52.82,1.12,47.18,1696809600.0,27250.0,27578.3,27977.0,27901.2,314316.581
52.97,1.13,47.03,1696896000.0,27281.0,27381.2,27727.3,27578.4,239779.496
52.64,1.11,47.36,1696982400.0,26525.0,26864.5,27467.6,27381.3,388186.571
54.05,1.18,45.95,1697068800.0,26534.8,26744.0,26939.0,26864.5,220279.04
54.08,1.18,45.92,1697155200.0,26670.1,26849.8,27120.8,26744.0,243222.154
54.86,1.22,45.14,1697241600.0,26773.1,26836.3,26986.4,26849.7,82164.781
53.39,1.15,46.61,1697328000.0,26790.4,27139.8,27456.1,26836.4,160000.462
53.51,1.15,46.49,1697414400.0,27095.4,28486.3,30720.0,27139.8,823003.782
53.9,1.17,46.1,1697500800.0,28055.0,28381.9,28605.0,28486.3,314189.758
53.4,1.15,46.6,1697587200.0,28126.6,28307.1,29100.0,28382.0,297176.628
53.96,1.17,46.04,1697673600.0,28076.0,28696.9,28933.4,28307.2,333673.207
51.96,1.08,48.04,1697760000.0,28560.0,29653.0,30243.0,28697.0,551005.327
53.51,1.15,46.49,1697846400.0,29443.5,29895.4,30374.6,29653.0,258195.956
53.11,1.13,46.89,1697932800.0,29606.6,29981.5,30229.7,29895.4,198602.758
53.3,1.14,46.7,1698019200.0,29869.4,33074.0,35981.9,29981.4,987741.536
62.0,1.63,38.0,1698105600.0,32833.5,33917.0,35300.0,33074.0,921993.063
60.95,1.56,39.05,1698192000.0,33660.6,34487.7,35154.3,33917.0,465367.144
60.17,1.51,39.83,1698278400.0,33750.0,34154.0,34828.7,34487.8,339552.964
59.89,1.49,40.11,1698364800.0,33350.0,33893.1,34253.3,34154.0,278052.978
60.56,1.54,39.44,1698451200.0,33867.4,34086.6,34535.8,33893.2,138314.932
59.78,1.49,40.22,1698537600.0,33933.0,34528.6,34773.8,34086.7,175897.55
59.5,1.47,40.5,1698624000.0,34050.0,34483.8,34888.2,34528.6,281841.348
59.62,1.48,40.38,1698710400.0,34016.8,34651.4,34744.7,34483.8,272450.567
59.82,1.49,40.18,1698796800.0,34076.0,35437.4,35734.0,34651.4,469214.787
59.93,1.5,40.07,1698883200.0,34300.0,34940.1,35999.9,35437.5,410221.727
59.89,1.49,40.11,1698969600.0,34123.0,34700.4,34944.9,34940.1,306048.199
59.07,1.44,40.93,1699056000.0,34571.6,35069.7,35270.0,34700.5,140746.874
59.22,1.45,40.78,1699142400.0,34356.0,35025.5,35455.2,35069.7,231363.339
58.53,1.41,41.47,1699228800.0,34743.2,35057.4,35299.9,35025.5,202227.215
59.15,1.45,40.85,1699315200.0,34520.3,35406.5,35921.7,35057.5,343525.95
58.3,1.4,41.7,1699401600.0,35073.0,35626.7,36150.0,35406.5,334779.449
57.75,1.37,42.25,1699488000.0,35304.0,36719.5,38499.9,35626.7,778877.937
60.03,1.5,39.97,1699574400.0,36350.0,37330.4,37570.0,36719.6,299373.892
59.2,1.45,40.8,1699660800.0,36588.0,37162.1,37422.2,37330.3,159239.284
59.12,1.45,40.88,1699747200.0,36753.6,37085.5,37258.4,37162.1,118890.045
59.09,1.44,40.91,1699833600.0,36350.0,36486.2,37464.8,37085.6,257075.648
57.98,1.38,42.02,1699920000.0,34446.3,35559.0,36779.9,36486.2,397265.8
57.25,1.34,42.75,1700006400.0,35388.0,37885.6,38000.0,35559.1,423818.57
57.61,1.36,42.39,1700092800.0,35486.1,36176.0,37956.5,37885.5,434444.366
57.0,1.33,43.0,1700179200.0,35868.3,36621.9,37020.5,36176.0,319943.051
57.68,1.36,42.32,1700265600.0,36196.0,36580.9,36900.0,36621.9,121720.922
57.62,1.36,42.38,1700352000.0,36380.0,37375.9,37528.2,36580.9,154713.007
57.92,1.38,42.08,1700438400.0,36600.0,37462.5,37784.7,37375.8,310504.037
57.99,1.38,42.01,1700524800.0,35720.0,35737.0,37675.0,37462.6,450731.16
57.6,1.36,42.4,1700611200.0,35610.7,37413.4,37880.0,35737.0,338189.618
56.64,1.31,43.36,1700697600.0,36856.3,37294.3,37650.0,37413.5,185369.931
56.32,1.29,43.68,1700784000.0,37257.3,37706.3,38425.0,37294.4,351031.723
55.31,1.24,44.69,1700870400.0,37570.9,37766.6,37886.5,37706.3,82589.329
54.79,1.21,45.21,1700956800.0,37126.0,37437.9,37807.6,37766.7,173758.644
54.86,1.22,45.14,1701043200.0,36700.0,37234.3,37560.0,37437.9,266112.699
54.27,1.19,45.73,1701129600.0,36856.0,37812.1,38395.0,37234.4,318426.327
54.63,1.2,45.37,1701216000.0,37551.8,37837.1,38500.0,37812.0,261631.881
54.27,1.19,45.73,1701302400.0,37442.9,37716.8,38132.0,37837.2,191188.871
54.5,1.2,45.5,1701388800.0,37600.0,38660.0,38989.0,37716.9,342361.994
53.86,1.17,46.14,1701475200.0,38613.5,39435.0,39900.0,38659.9,213210.311
53.89,1.17,46.11,1701561600.0,39255.2,39979.7,40410.1,39435.1,221917.905
55.19,1.23,44.81,1701648000.0,39970.4,41993.1,42440.0,39979.8,602492.859
55.79,1.26,44.21,1701734400.0,41393.5,44081.7,44528.1,41993.1,575038.041
55.81,1.26,44.19,1701820800.0,43377.0,43774.8,44349.8,44081.7,383957.738
55.82,1.26,44.18,1701907200.0,42815.0,43296.0,44066.7,43775.1,346421.958
56.3,1.29,43.7,1701993600.0,43100.0,44209.5,44779.3,43296.0,281880.593
56.76,1.31,43.24,1702080000.0,43555.0,43734.3,44389.2,44209.6,189339.656
56.44,1.3,43.56,1702166400.0,43552.5,43810.0,44099.2,43734.2,144548.259
56.01,1.27,43.99,1702252800.0,40228.3,41271.0,43833.4,43810.1,620753.439
57.7,1.36,42.3,1702339200.0,40711.0,41515.0,42125.0,41271.1,356541.118
57.64,1.36,42.36,1702425600.0,40556.0,42875.0,43517.6,41514.9,396710.296
57.04,1.33,42.96,1702512000.0,41140.0,43032.4,43450.1,42875.0,361628.325
55.68,1.26,44.32,1702598400.0,41668.0,41968.0,43098.0,43032.3,257177.013
56.43,1.3,43.57,1702684800.0,41638.1,42287.4,42756.7,41968.0,160549.459
55.91,1.27,44.09,1702771200.0,41248.3,41396.5,42476.0,42287.4,224722.851
56.67,1.31,43.33,1702857600.0,40553.8,42671.7,42795.3,41396.6,375385.675
56.15,1.28,43.85,1702944000.0,41835.4,42298.3,43550.0,42671.8,315311.844
57.08,1.33,42.92,1703030400.0,42218.3,43708.9,44384.6,42298.2,377008.923
56.43,1.3,43.57,1703116800.0,43317.2,43896.3,44287.2,43708.9,276922.155
56.18,1.28,43.82,1703203200.0,43430.4,43999.2,44484.0,43896.4,238341.933
56.33,1.29,43.67,1703289600.0,43304.2,43725.2,44023.0,43999.2,120792.199
56.13,1.28,43.87,1703376000.0,42550.0,43008.4,43994.8,43725.2,179967.251
55.54,1.25,44.46,1703462400.0,42755.4,43611.9,43850.0,43008.4,184210.274
55.88,1.27,44.12,1703548800.0,41597.0,42538.5,43635.1,43611.9,295583.678
55.94,1.27,44.06,1703635200.0,42145.7,43453.8,43700.0,42538.6,251351.538
55.01,1.22,44.99,1703721600.0,42320.5,42600.1,43850.0,43453.8,257515.182
54.96,1.22,45.04,1703808000.0,41283.2,42095.1,43171.9,42600.1,337421.865
55.0,1.22,45.0,1703894400.0,41550.0,42174.2,42654.6,42095.1,183890.67
55.8,1.26,44.2,1703980800.0,42001.0,42314.0,42951.0,42174.3,173508.289
55.63,1.25,44.37,1704067200.0,42207.9,44230.2,44266.0,42314.0,206424.144
55.67,1.26,44.33,1704153600.0,44200.9,44979.8,45950.0,44230.3,459798.523
55.58,1.25,44.42,1704240000.0,40333.0,42849.5,45582.3,44979.7,595855.225
56.83,1.32,43.17,1704326400.0,42625.0,44143.8,44840.8,42849.5,333923.098
54.5,1.2,45.5,1704412800.0,42300.0,44145.4,44500.0,44143.8,374967.791
55.9,1.27,44.1,1704499200.0,43391.3,43956.7,44214.6,44145.3,138542.797
55.69,1.26,44.31,1704585600.0,43557.5,43916.9,44486.9,43956.6,180710.714
55.1,1.23,44.9,1704672000.0,43158.1,46972.7,47312.0,43916.9,495087.983
56.88,1.32,43.12,1704758400.0,44417.2,46114.0,48100.0,46972.6,513362.773
57.63,1.36,42.37,1704844800.0,44291.5,46662.9,47699.3,46113.9,668657.474
56.36,1.29,43.64,1704931200.0,45600.0,46337.8,49027.5,46663.0,596698.379
57.47,1.35,42.53,1705017600.0,41370.0,42788.9,46536.2,46337.9,575943.258
59.5,1.47,40.5,1705104000.0,42445.7,42846.4,43273.4,42789.0,207737.326
58.21,1.39,41.79,1705190400.0,41713.5,41734.9,43096.1,42846.4,181096.968
58.25,1.4,41.75,1705276800.0,41720.0,42515.0,43376.0,41734.9,240059.141
56.78,1.31,43.22,1705363200.0,42050.0,43133.0,43589.0,42515.0,287207.233
56.85,1.32,43.15,1705449600.0,42200.0,42783.4,43198.0,43133.0,209396.081
57.39,1.35,42.61,1705536000.0,40673.6,41323.1,42932.3,42783.3,335080.756
56.93,1.32,43.07,1705622400.0,40300.0,41662.2,42197.0,41323.2,345941.73
56.82,1.32,43.18,1705708800.0,41453.6,41691.8,41883.5,41662.1,95866.062
56.72,1.31,43.28,1705795200.0,41500.0,41580.0,41880.9,41691.8,67035.552
56.31,1.29,43.69,1705881600.0,39402.0,39567.0,41692.3,41579.9,459024.106
56.65,1.31,43.35,1705968000.0,38545.0,39890.0,40172.7,39567.1,414373.386
57.99,1.38,42.01,1706054400.0,39493.3,40078.7,40560.6,39889.9,272754.171
58.34,1.4,41.66,1706140800.0,39535.3,39953.3,40300.0,40078.8,203728.679
58.34,1.4,41.66,1706227200.0,39813.1,41806.4,42239.3,39953.3,355418.478
56.05,1.28,43.95,1706313600.0,41360.1,42102.2,42187.1,41806.4,118437.114
56.57,1.3,43.43,1706400000.0,41600.0,42021.2,42836.0,42102.2,205736.453
56.28,1.29,43.72,1706486400.0,41768.3,43287.7,43340.8,42021.2,249502.11
56.06,1.28,43.94,1706572800.0,42665.6,42918.3,43888.0,43287.6,257582.784
56.03,1.27,43.97,1706659200.0,42257.6,42560.5,43748.6,42918.3,313069.11
56.47,1.3,43.53,1706745600.0,41866.8,43072.6,43288.0,42560.5,274321.107
56.6,1.3,43.4,1706832000.0,42512.7,43182.0,43480.0,43072.6,205767.574
56.86,1.32,43.14,1706918400.0,42858.3,42992.4,43372.2,43182.0,89735.22
56.63,1.31,43.37,1707004800.0,42176.7,42570.3,43112.1,42992.4,127421.548
57.1,1.33,42.9,1707091200.0,42235.1,42692.9,43580.0,42570.3,240655.549
57.06,1.33,42.94,1707177600.0,42559.8,43079.1,43378.8,42692.9,196157.643
57.11,1.33,42.89,1707264000.0,42763.4,44326.2,44388.0,43079.1,252057.708
57.28,1.34,42.72,1707350400.0,44306.8,45269.1,45600.0,44326.3,299738.288
55.62,1.25,44.38,1707436800.0,45218.1,47116.1,48230.3,45269.2,519919.419
56.0,1.27,44.0,1707523200.0,46836.4,47732.6,48189.6,47116.1,179626.604
56.57,1.3,43.43,1707609600.0,47539.4,48303.4,48600.0,47732.6,209951.626
57.24,1.34,42.76,1707696000.0,47702.0,49943.6,50413.2,48303.4,450895.202
57.77,1.37,42.23,1707782400.0,48301.0,49696.4,50428.8,49943.6,382348.085
57.58,1.36,42.42,1707868800.0,49215.7,51823.2,52100.0,49696.4,395191.791
57.01,1.33,42.99,1707955200.0,51334.9,51898.5,52859.0,51823.1,392724.603
56.66,1.31,43.34,1708041600.0,51611.7,52148.6,52623.0,51898.4,259819.793
56.38,1.29,43.62,1708128000.0,50647.5,51679.4,52192.8,52148.7,222342.005
57.04,1.33,42.96,1708214400.0,51178.0,52175.9,52450.0,51679.5,166636.426
56.95,1.32,43.05,1708300800.0,51688.8,51813.8,52532.9,52175.9,196387.978
56.97,1.32,43.03,1708387200.0,50788.0,52297.4,53090.9,51813.7,388913.064
56.22,1.28,43.78,1708473600.0,50528.4,51877.8,52402.3,52297.3,308127.301
56.75,1.31,43.25,1708560000.0,50967.5,51316.9,52130.8,51877.9,244144.647
56.89,1.32,43.11,1708646400.0,50512.7,50771.9,51576.3,51316.9,215474.562
56.83,1.32,43.17,1708732800.0,50611.4,51602.1,51736.6,50771.9,104944.457
55.84,1.26,44.16,1708819200.0,51300.4,51764.9,52050.0,51602.1,122177.26
56.05,1.28,43.95,1708905600.0,50922.5,54511.6,54991.8,51764.9,393466.231
56.25,1.29,43.75,1708992000.0,54495.0,57074.5,57780.0,54511.7,511475.535
57.73,1.37,42.27,1709078400.0,56730.1,62487.9,64300.0,57074.5,1010118.442
61.23,1.58,38.77,1709164800.0,60452.0,61203.3,63762.8,62487.9,584713.883
60.51,1.53,39.49,1709251200.0,60844.8,62430.6,63199.0,61203.3,299231.827
59.86,1.49,40.14,1709337600.0,61605.0,62039.9,62513.1,62430.6,159283.629
59.97,1.5,40.03,1709424000.0,61339.5,63178.5,63330.9,62039.9,200312.503
60.48,1.53,39.52,1709510400.0,62299.0,68296.4,68600.0,63178.5,632882.144
59.12,1.45,40.88,1709596800.0,59112.0,63747.4,69350.0,68296.5,1053025.132
62.31,1.65,37.69,1709683200.0,62829.3,66128.1,67729.5,63747.5,534011.813
62.46,1.66,37.54,1709769600.0,65609.3,66870.0,68101.3,66128.0,296092.788
61.44,1.59,38.56,1709856000.0,66120.0,68180.2,70330.8,66870.0,459387.207
61.24,1.58,38.76,1709942400.0,67908.7,68360.1,68608.7,68180.2,94899.005
60.74,1.55,39.26,1710028800.0,68155.0,69001.8,69999.8,68360.2,233596.523
60.78,1.55,39.22,1710115200.0,67000.0,72153.8,72890.0,69001.8,474396.897
60.64,1.54,39.36,1710201600.0,68600.0,71503.2,73370.0,72153.9,472072.331
61.4,1.59,38.6,1710288000.0,71388.1,73127.6,73755.0,71503.3,288446.338
61.0,1.56,39.0,1710374400.0,68600.0,71455.5,73881.4,73127.6,513901.237
60.59,1.54,39.41,1710460800.0,65580.0,69552.2,72500.0,71455.6,705810.685
59.74,1.48,40.26,1710547200.0,64750.0,65351.0,70097.6,69552.1,333426.129
59.09,1.44,40.91,1710633600.0,64559.8,68447.9,68972.4,65351.0,314890.309
58.73,1.42,41.27,1710720000.0,66601.6,67660.0,69044.4,68447.9,317885.916
60.3,1.52,39.7,1710806400.0,61582.8,61974.1,68178.6,67660.0,700466.795
61.09,1.57,38.91,1710892800.0,60800.0,67876.4,68140.0,61974.1,637362.465
59.37,1.46,40.63,1710979200.0,64550.1,65539.9,68293.9,67876.4,347218.385
61.68,1.61,38.32,1711065600.0,62294.0,63826.0,66691.9,65539.9,401149.333
58.87,1.43,41.13,1711152000.0,63020.2,64020.3,66050.0,63826.1,239124.0
57.91,1.38,42.09,1711238400.0,63822.0,67260.9,67700.0,64020.4,244179.435
57.81,1.37,42.19,1711324800.0,66427.6,69920.5,71228.3,67260.9,395156.191
58.68,1.42,41.32,1711411200.0,69320.0,70044.1,71649.0,69920.6,307861.116
59.12,1.45,40.88,1711497600.0,68364.8,69532.6,71888.0,70044.2,407286.574
59.16,1.45,40.84,1711584000.0,68941.0,70838.7,71636.2,69532.6,241970.822
58.43,1.41,41.57,1711670400.0,69000.0,69903.6,70976.9,70838.8,187970.841
58.18,1.39,41.82,1711756800.0,69577.2,69642.1,70388.0,69903.6,91126.75
58.21,1.39,41.79,1711843200.0,69608.0,71363.0,71495.5,69642.0,132458.79
58.27,1.4,41.73,1711929600.0,68103.3,69700.0,71388.0,71363.0,282812.126
58.0,1.38,42.0,1712016000.0,64603.2,65505.3,69731.6,69700.0,499041.572
57.16,1.33,42.84,1712102400.0,64500.0,65971.9,66940.0,65502.4,275041.23
55.09,1.23,44.91,1712188800.0,65100.0,68489.9,69329.7,65971.8,326385.338
54.72,1.21,45.28,1712275200.0,65966.0,67825.7,68787.1,68489.8,313547.293
55.04,1.22,44.96,1712361600.0,67450.0,68901.6,69708.0,67825.8,127343.726
54.5,1.2,45.5,1712448000.0,68820.6,69362.7,70395.0,68901.5,171783.436
55.0,1.22,45.0,1712534400.0,69040.4,71678.4,72890.4,69362.7,297237.449
58.17,1.39,41.83,1712620800.0,68216.0,69189.3,71820.6,71678.3,334059.403
58.81,1.43,41.19,1712707200.0,67546.2,70681.7,71412.2,69189.2,337774.756
57.1,1.33,42.9,1712793600.0,69592.6,70055.7,71387.4,70681.8,256194.153
58.26,1.4,41.74,1712880000.0,65102.0,67136.4,71297.0,70055.6,415528.149
57.96,1.38,42.04,1712966400.0,59652.5,63939.7,67975.4,67136.4,515005.203
57.63,1.36,42.37,1713052800.0,62139.3,65615.9,65822.1,63939.7,395770.133
55.92,1.27,44.08,1713139200.0,62242.5,63392.7,66874.9,65615.9,381532.225
55.5,1.25,44.5,1713225600.0,61521.0,63765.0,64356.3,63392.8,405931.439
55.59,1.25,44.41,1713312000.0,59625.0,61254.5,64483.3,63764.9,444032.992
56.74,1.31,43.26,1713398400.0,60763.8,63445.0,64100.0,61254.5,363302.394
53.23,1.14,46.77,1713484800.0,59541.0,63787.4,65480.0,63445.0,574264.058
55.41,1.24,44.59,1713571200.0,63045.1,64897.2,65400.0,63787.4,197142.262
54.68,1.21,45.32,1713657600.0,64214.2,64912.6,65678.7,64897.2,160533.948
55.02,1.22,44.98,1713744000.0,64470.5,66778.0,67222.0,64912.7,246268.411
53.88,1.17,46.12,1713830400.0,65750.0,66386.3,67158.9,66777.9,178665.564
54.41,1.19,45.59,1713916800.0,63575.0,64250.0,67068.2,66386.2,280545.061
56.04,1.28,43.96,1714003200.0,62721.3,64478.8,65270.6,64250.0,275211.062
54.39,1.19,45.61,1714089600.0,63291.5,63748.8,64783.1,64478.8,202149.813
56.01,1.27,43.99,1714176000.0,62332.8,63421.0,63901.4,63748.7,167349.109
55.33,1.24,44.67,1714262400.0,62700.0,63088.3,64350.0,63420.9,126056.151
54.35,1.19,45.65,1714348800.0,61726.2,63842.4,64200.0,63088.4,228411.163
54.73,1.21,45.27,1714435200.0,59150.0,60651.2,64700.0,63842.4,408747.703
56.51,1.3,43.49,1714521600.0,56537.7,58307.6,60816.7,60651.2,564108.4
56.4,1.29,43.6,1714608000.0,56951.6,59036.7,59637.3,58307.7,299229.302
55.73,1.26,44.27,1714694400.0,58781.3,62853.7,63333.0,59036.7,353606.459
55.13,1.23,44.87,1714780800.0,62520.0,63864.2,64547.9,62853.7,205205.199
54.23,1.19,45.77,1714867200.0,62833.0,63988.0,64644.3,63864.3,185495.653
52.98,1.13,47.02,1714953600.0,62655.3,63142.8,65500.0,63987.9,305110.067
54.04,1.18,45.96,1715040000.0,62203.6,62296.0,64392.2,63142.7,238974.646
53.71,1.16,46.29,1715126400.0,60843.6,61157.9,62994.9,62296.0,241651.579
54.68,1.21,45.32,1715212800.0,60550.0,63050.1,63447.2,61157.9,242451.302
54.01,1.17,45.99,1715299200.0,60117.4,60778.1,63446.5,63050.0,307214.96
54.8,1.21,45.2,1715385600.0,60432.6,60809.2,61491.4,60778.0,113294.787
53.79,1.16,46.21,1715472000.0,60557.3,61455.8,61849.4,60809.2,104043.897
54.7,1.21,45.3,1715558400.0,60750.0,62912.1,63440.0,61455.7,261927.073
54.91,1.22,45.09,1715644800.0,60950.0,61550.5,63099.6,62912.2,244345.274
56.72,1.31,43.28,1715731200.0,61316.1,66175.4,66440.0,61550.5,365031.68
52.23,1.09,47.77,1715817600.0,64567.0,65217.7,66800.0,66175.4,242455.324
54.53,1.2,45.47,1715904000.0,65061.2,66980.0,67400.6,65217.7,227063.919
52.57,1.11,47.43,1715990400.0,66503.2,66884.9,67340.5,66980.0,96931.548
52.89,1.12,47.11,1716076800.0,65835.8,66239.4,67750.0,66884.9,148170.35
53.29,1.14,46.71,1716163200.0,66010.0,71466.5,71674.6,66239.4,366028.078
55.09,1.23,44.91,1716249600.0,69165.6,70168.8,72132.8,71466.5,263674.327
61.28,1.58,38.72,1716336000.0,68736.8,69219.1,70715.4,70168.7,194160.494
60.96,1.56,39.04,1716422400.0,66156.6,67999.9,70133.3,69219.2,300093.622
62.52,1.67,37.48,1716508800.0,66639.0,68584.1,69273.5,67999.9,186681.082
60.82,1.55,39.18,1716595200.0,68523.7,69314.4,69622.8,68584.0,85113.605
60.46,1.53,39.54,1716681600.0,68155.0,68524.3,69590.3,69314.5,84069.824
60.63,1.54,39.37,1716768000.0,68268.7,69461.6,70750.0,68524.4,170291.356
60.63,1.54,39.37,1716854400.0,67273.0,68440.5,69628.0,69461.5,227838.44
61.13,1.57,38.87,1716940800.0,67129.0,67686.7,68983.0,68440.4,158236.599
60.34,1.52,39.66,1717027200.0,67167.0,68402.5,69568.9,67686.8,194573.899
59.75,1.48,40.25,1717113600.0,66700.5,67577.9,69080.0,68402.6,195751.752
61.27,1.58,38.73,1717200000.0,67480.0,67799.2,67936.0,67577.9,50943.058
60.76,1.55,39.24,1717286400.0,67296.3,67805.9,68545.9,67799.2,102194.718
60.86,1.56,39.14,1717372800.0,67642.6,68851.4,70372.9,67805.9,227676.93
59.26,1.46,40.74,1717459200.0,68595.5,70580.0,71146.4,68851.3,216100.016
58.47,1.41,41.53,1717545600.0,70423.6,71133.3,71824.4,70580.0,203992.034
58.32,1.4,41.68,1717632000.0,70101.9,70830.0,71714.8,71133.3,158483.564
58.53,1.41,41.47,1717718400.0,68405.0,69377.0,72144.0,70830.0,299412.37
58.36,1.4,41.64,1717804800.0,69192.3,69346.5,69613.6,69377.0,65739.857
58.3,1.4,41.7,1717891200.0,69160.0,69667.1,69879.0,69346.6,68024.1
58.3,1.4,41.7,1717977600.0,69201.2,69558.7,70222.7,69667.1,127381.604
58.87,1.43,41.13,1718064000.0,66000.0,67320.7,69600.0,69558.8,311984.942
58.02,1.38,41.98,1718150400.0,66920.0,68270.3,70028.0,67320.6,329918.46
56.86,1.32,43.14,1718236800.0,66251.1,66786.9,68607.7,68270.3,248355.461
57.6,1.36,42.4,1718323200.0,65052.4,66039.7,67366.5,66786.8,239411.231
59.3,1.46,40.7,1718409600.0,65801.0,66213.7,66482.6,66039.7,72423.755
60.24,1.52,39.76,1718496000.0,66012.1,66653.6,66960.3,66213.7,80361.551
59.44,1.47,40.56,1718582400.0,65094.9,66472.1,67280.6,66653.5,248420.787
60.25,1.52,39.75,1718668800.0,64009.8,65150.0,66558.9,66472.1,335559.394
61.1,1.57,38.9,1718755200.0,64600.0,64933.6,65711.9,65149.9,150032.669
59.39,1.46,40.61,1718841600.0,64526.0,64854.0,66467.0,64933.6,220954.676
58.94,1.44,41.06,1718928000.0,63361.2,64124.0,65055.5,64854.0,210109.601
61.43,1.59,38.57,1719014400.0,63915.8,64240.0,64520.0,64124.1,53855.862
59.8,1.49,40.2,1719100800.0,63137.9,63194.9,64500.0,64240.1,72052.293
60.05,1.5,39.95,1719187200.0,58218.0,60273.6,63357.0,63194.9,445903.184
62.78,1.69,37.22,1719273600.0,60230.5,61777.8,62448.1,60273.5,264647.317
60.35,1.52,39.65,1719360000.0,60696.0,60860.1,62465.1,61777.9,170601.18
61.77,1.62,38.23,1719446400.0,60605.0,61682.0,62379.7,60860.1,160172.482
62.61,1.68,37.39,1719532800.0,60038.0,60429.8,62204.0,61682.1,195508.125
63.92,1.77,36.08,1719619200.0,60400.1,60982.4,61232.0,60429.8,79680.289
65.18,1.87,34.82,1719705600.0,60705.0,62766.0,63058.4,60982.5,147777.915
65.06,1.86,34.94,1719792000.0,62502.2,62883.6,63849.0,62766.1,193937.938
65.13,1.87,34.87,1719878400.0,61800.0,62123.6,63284.0,62883.7,163101.243
66.57,1.99,33.43,1719964800.0,59299.3,60208.0,62278.2,62123.5,295303.265
65.22,1.88,34.78,1720051200.0,56560.0,57045.9,60500.0,60208.0,445656.277
63.92,1.77,36.08,1720137600.0,53329.5,56604.9,57533.4,57045.9,577193.595
60.44,1.53,39.56,1720224000.0,56000.0,58216.0,58472.0,56604.9,178580.022
60.71,1.55,39.29,1720310400.0,55688.0,55830.9,58443.0,58216.0,210361.981
61.97,1.63,38.03,1720396800.0,54243.1,56686.4,58200.0,55831.0,464106.957
61.32,1.59,38.68,1720483200.0,56256.2,58023.2,58290.6,56686.4,257237.048
61.8,1.62,38.2,1720569600.0,57125.0,57707.0,59449.6,58023.1,254248.937
61.57,1.6,38.43,1720656000.0,57030.0,57315.5,59780.0,57707.0,293106.959
63.67,1.75,36.33,1720742400.0,56500.1,57870.0,58500.0,57315.7,238100.616
61.88,1.62,38.12,1720828800.0,57728.6,59174.0,59850.0,57870.0,157884.322
61.21,1.58,38.79,1720915200.0,59164.0,60766.0,61412.4,59173.9,208060.883
61.34,1.59,38.66,1721001600.0,60622.6,64680.6,64870.7,60766.0,352222.181
56.69,1.31,43.31,1721088000.0,62350.0,65010.0,65388.0,64680.6,375258.616
57.42,1.35,42.58,1721174400.0,63823.0,64055.7,66100.0,65010.0,276656.393
59.62,1.48,40.38,1721260800.0,63206.4,63959.9,65173.8,64055.8,215648.157
59.24,1.45,40.76,1721347200.0,63266.2,66627.9,67362.8,63960.0,311859.805
56.03,1.27,43.97,1721433600.0,66159.1,67095.6,67648.7,66627.9,123564.406
56.32,1.29,43.68,1721520000.0,65750.0,68138.0,68351.2,67095.6,207228.372
56.56,1.3,43.44,1721606400.0,66538.6,67499.2,68459.7,68138.0,192991.391
57.06,1.33,42.94,1721692800.0,65416.5,65916.4,67729.3,67499.2,270430.68
58.12,1.39,41.88,1721779200.0,65040.5,65350.8,67087.3,65916.3,215079.421
