t,l,h,o,c,high,low,open,close,volume
1659139200,113016.12,124741.02,113354.73,116942.15,24700.0,23505.0,23771.0,23629.9,493824.816
1659225600,113060.09,117333.55,116941.3,114054.43,24187.3,23222.0,23630.0,23290.1,385969.85
1659312000,113423.83,118032.83,113423.83,114502.35,23497.0,22836.2,23290.1,23257.6,498378.292
1659398400,110586.27,115415.11,112124.31,112422.8,23448.7,22603.0,23257.6,22975.1,625227.912
1659484800,111016.27,122979.11,112133.66,115667.31,23650.0,22665.3,22975.1,22801.5,569261.768
1659571200,111398.33,114745.66,114745.66,112394.69,23211.3,22370.0,22801.5,22608.9,548268.816
1659657600,106953.43,113196.19,112004,106953.43,23450.0,22580.6,22608.9,23298.1,593992.13
1659744000,106828.23,111187.25,106828.23,110123.08,23341.8,22883.6,23298.0,22943.3,227659.394
1659830400,109766.91,111816.37,110106.2,111816.37,23400.0,22830.9,22943.2,23167.8,271512.062
1659916800,109815.77,124592.81,109890.8,118222.9,24243.0,23153.1,23167.9,23804.4,565084.219
1660003200,114832.79,117778.88,117778.88,115976.68,23913.4,22850.0,23804.3,23140.2,498286.943
1660089600,110503.28,117196.33,115884.93,112315.82,24235.2,22608.0,23140.1,23940.9,760738.204
1660176000,112007.74,123085.45,112007.74,116946.94,24972.0,23840.6,23941.0,23917.2,760455.245
1660262400,114177.18,118878.31,116989.98,117169.05,24438.8,23560.0,23917.3,24387.5,477734.045
1660348800,116161.81,121962.43,116161.81,120361.67,24879.0,24267.5,24387.5,24429.0,431093.659
1660435200,113382.31,124354.67,119898.95,113382.31,25065.0,24138.0,24429.0,24294.1,437314.32
1660521600,109591.22,119082.66,114185.59,109824.12,25200.0,23762.0,24294.1,24085.2,739390.721
1660608000,107319.78,111053.62,108433.94,109105.79,24234.0,23650.0,24085.2,23843.0,460919.994
1660694400,108333.85,116908.7,109268.01,116908.7,24437.0,23170.0,23843.0,23333.1,640600.903
1660780800,115980.44,118217.4,117196.24,116576.94,23595.0,23101.0,23333.1,23185.1,347699.006
1660867200,107146.47,119066.1,116316.98,108492.46,23200.0,20760.0,23185.0,20824.9,906609.825
1660953600,108424.29,113043.61,109087.12,108722.62,21368.9,20742.9,20825.0,21127.8,490507.042
1661040000,108396.94,111688.14,108396.94,110049.68,21804.6,21055.0,21127.7,21505.6,424282.424
1661126400,107185.51,111373.97,109425.04,109395.98,21550.0,20858.6,21505.6,21387.0,588764.597
1661212800,107815.55,113518.3,108769.07,110678.7,21667.2,20874.8,21387.0,21518.2,609745.27
1661299200,109576.67,115012.53,110071.44,111831.33,21925.6,21132.3,21518.2,21354.9,502728.198
1661385600,109315.55,114286.96,111424.8,111642.4,21810.9,21295.3,21355.0,21548.3,415757.992
1661472000,111320.09,120973.03,111690.6,120973.03,21867.6,20100.0,21548.3,20228.7,896474.356
1661558400,116741.88,119325.52,117182.79,119047.64,20367.7,19744.0,20228.7,20023.9,469598.024
1661644800,117822.77,120482.34,119342.26,119194.49,20155.0,19508.0,20024.0,19547.5,386405.195
1661731200,118027.61,123278.16,118027.61,120719.29,20440.0,19539.4,19547.5,20275.5,598076.669
1661817600,117562.91,127159.2,120095.08,121636.7,20574.0,19524.4,20275.5,19803.1,767714.993
1661904000,112248.24,121630.87,121372.87,112248.24,20496.0,19787.9,19803.2,20041.5,711639.339
1661990400,111332.05,125953.43,112589.97,118105.2,20198.3,19555.0,20041.4,20122.5,691594.721
1662076800,114923.25,120458.73,117919.22,115338.08,20434.3,19736.0,20122.6,19941.0,669047.816
1662163200,114630.91,126805.52,114846.49,126517.25,20050.0,19628.7,19941.0,19820.7,285240.989
1662249600,124117.57,134668.71,126310.83,124138.91,20022.4,19570.0,19820.7,19992.7,396798.184
1662336000,122067.29,133491.22,122304.16,127642.35,20046.7,19620.2,19992.7,19784.9,446706.41
1662422400,122543.04,136427.98,128408.82,131434.4,20174.7,18600.0,19784.9,18781.5,945489.142
1662508800,122791.12,135906.16,131636.35,122992.62,19455.0,18500.0,18781.4,19287.0,595636.693
1662595200,119257.49,122769.88,122041.91,119257.49,19450.0,19003.8,19287.0,19309.3,537268.644
1662681600,119472.68,139030.74,119472.68,138141.97,21666.0,19283.0,19309.3,21352.0,992497.1
1662768000,136083.2,141074.8,136083.2,137427.95,21825.0,21112.2,21352.0,21639.5,491543.206
1662854400,137178.47,141959.38,138016.62,141539.99,21883.4,21336.0,21639.5,21820.3,420979.326
1662940800,136006.52,146494.26,142664.32,144866.6,22474.0,21540.0,21820.3,22386.0,818601.932
1663027200,122000.24,146052.32,145393.68,122455.42,22850.0,19840.0,22386.0,20162.5,1218769.927
1663113600,117612.57,122893.35,122080.12,117612.57,20528.5,19600.0,20162.6,20217.0,661802.597
1663200000,116575.08,118876.89,117434.29,118173.51,20315.0,19453.0,20217.0,19690.8,665862.067
1663286400,118537.69,122279.58,118537.69,122121.74,19878.0,19300.0,19690.8,19792.5,544608.804
1663372800,122212.67,126002.14,122385.28,124953.83,20182.6,19739.4,19792.4,20102.0,334678.558
1663459200,122025.76,126565.53,124934.74,124160.78,20105.3,19325.8,20102.0,19404.5,499916.474
1663545600,114182.02,125017.37,124798.3,116203.67,19686.3,18215.0,19404.5,19528.6,993776.352
1663632000,115669.72,120817.95,115717.22,116044.21,19625.0,18690.1,19528.6,18866.8,794623.932
1663718400,112446.25,122384.94,115846.46,113895.21,20154.1,18084.3,18866.7,18447.5,1168068.979
1663804800,114668.33,121690.84,114668.33,121219.21,19504.8,18345.2,18447.5,19392.5,852898.391
1663891200,117966.3,126944.8,122071.32,117966.3,19492.0,18518.5,19392.5,19280.7,838493.746
1663977600,117262.13,122803.56,117262.13,120124.41,19304.5,18798.0,19280.7,18911.0,377158.215
1664064000,118644.75,121696.67,120208.32,121452,19196.0,18621.0,18910.9,18799.7,410461.603
1664150400,121048.25,128400.4,121930.76,127245.43,19311.5,18671.0,18799.7,19216.3,777807.518
1664236800,127692.36,148707.93,128304.37,128441.7,20375.0,18801.5,19216.3,19070.1,1300566.158
1664323200,128300.16,134753.88,128831.46,130413.18,19787.6,18460.0,19070.1,19407.3,1141222.772
1664409600,126536.22,132247.18,130822,130554.6,19648.8,18827.2,19407.4,19582.5,991678.224
1664496000,126564.32,149993.82,132495.77,126564.32,20172.7,19066.0,19582.5,19411.7,1071462.934
1664582400,125155.1,127213.07,125456.88,126113.02,19474.0,19140.0,19411.6,19304.0,294457.009
1664668800,125209.08,130085.13,126171.28,129859.39,19389.0,18896.0,19304.0,19049.4,414970.451
1664755200,126357.11,135376.77,126610.74,135376.77,19723.7,18950.8,19049.3,19622.0,621816.329
1664841600,135573.38,166242.24,135574.75,166242.24,20500.0,19480.1,19621.9,20333.0,796678.762
1664928000,158824,167250.46,166109.08,159263.76,20356.1,19707.0,20332.9,20150.0,719577.149
1665014400,156996.55,167664.07,159174.94,157799.15,20443.9,19843.3,20149.9,19954.0,782034.669
1665100800,146816.03,156749.81,156621.29,146816.03,20067.0,19304.4,19954.0,19520.9,673407.102
1665187200,142919.37,146534.58,146534.58,145092.14,19619.6,19200.0,19520.9,19406.2,253257.201
1665273600,144437.33,147062.7,144437.33,145405.55,19550.0,19310.0,19406.3,19430.0,267178.795
1665360000,144935.79,153600.43,145405.58,151403.15,19513.0,19000.0,19430.0,19124.0,560920.904
1665446400,151202.94,157681.03,151688.5,155696.4,19260.0,18850.0,19124.1,19055.0,603358.324
1665532800,151706.74,157721.23,156139.89,151706.74,19240.0,18924.3,19055.0,19148.0,406770.288
1665619200,149834.54,159316.46,151050.97,152343.5,19498.6,17917.8,19148.1,19365.5,1104615.001
1665705600,146766.6,156914.56,153088.73,146841.28,19947.9,19059.6,19365.4,19164.6,861453.21
1665792000,146129.73,150677.88,146417.85,149518.45,19218.8,18966.0,19164.6,19060.4,241520.185
1665878400,142929.44,149245.49,148589.08,143130.32,19415.9,19058.0,19060.4,19251.9,267921.192
1665964800,142991.25,157428.05,142991.25,156117.07,19666.0,19148.0,19251.8,19540.6,502319.759
1666051200,152095.6,165481.08,156452.75,152717.44,19706.4,19081.0,19540.7,19320.9,634343.154
1666137600,152649.72,156798.81,152649.72,153595.58,19349.8,19050.0,19320.9,19116.7,404370.458
1666224000,151025.3,155859.55,154013.4,155859.55,19350.0,18882.4,19116.6,19034.7,537627.048
1666310400,150281.5,160977.24,156767.99,150300.46,19240.0,18600.0,19034.8,19150.9,581878.905
1666396800,148807.15,151184.54,150110.76,150559.93,19250.0,19103.5,19151.0,19195.1,174055.042
1666483200,150104.09,160175.12,150580.05,160135.03,19690.0,19050.0,19195.1,19560.7,358611.542
1666569600,146191.16,161105.74,161041.45,146376.13,19593.3,19146.0,19560.6,19318.1,476676.536
1666656000,146234.44,169915.26,146293.73,164111.18,20415.0,19228.0,19318.1,20068.3,777306.534
1666742400,164610.42,170201.72,164610.42,167239.71,21030.0,20041.1,20068.3,20758.3,841864.982
1666828800,152304.6,166932.49,166690.46,152304.6,20863.7,20170.0,20758.4,20285.5,614910.045
1666915200,146245.19,151942.79,151942.79,146740.75,20740.0,19951.0,20285.6,20582.8,595538.882
1667001600,147033.13,153727.13,147033.13,153087.9,21088.0,20547.8,20582.7,20796.7,482217.17
1667088000,145073.18,152876.19,152876.19,145073.18,20925.2,20503.0,20796.7,20615.6,295389.69
1667174400,134526.3,145496.99,144061.94,134526.3,20838.7,20225.4,20615.5,20482.0,478797.266
1667260800,133583.61,137842.52,134366.02,135154.31,20687.0,20320.0,20482.1,20472.1,314676.187
1667347200,130193.73,135160.2,135160.2,130220.43,20796.0,20050.0,20472.1,20140.1,651535.761
1667433600,127474.51,132354.12,129815.54,129625.51,20400.0,20026.0,20140.2,20199.7,372121.061
1667520000,129361.14,147777.41,129505.71,141313.19,21297.0,20171.6,20199.8,21137.6,824515.215
1667606400,141342.82,149633.28,142073.56,148327.66,21473.7,21071.1,21137.6,21289.9,303983.372
1667692800,141653.97,148182.82,147881.11,141653.97,21355.8,20863.3,21289.8,20900.0,277148.646
1667779200,129752.86,139570.65,139297.35,129752.86,21062.6,20374.0,20900.0,20578.6,554408.316
1667865600,121101.83,132842.44,130210.41,121119.49,20685.0,16830.0,20578.5,18534.0,2046476.313
1667952000,118978.63,134236.47,120003.52,131357.46,18574.9,15462.6,18533.9,15905.0,2065606.412
1668038400,122684.34,134098.51,132261.75,122684.34,18230.0,15730.0,15905.0,17588.0,1497093.602
1668124800,119706.61,125126.62,122334.43,119817,17678.0,16343.0,17588.0,17058.3,955344.602
1668211200,117631.86,119054.98,117631.86,117678.96,17110.8,16623.8,17058.4,16806.9,304455.717
1668297600,115949.3,118575.03,117560.63,118575.03,16950.0,16210.3,16806.9,16321.2,349742.836
1668384000,115350.57,122281.11,119211.2,116258.36,17188.0,15805.5,16321.3,16605.2,934392.484
1668470400,115335.65,121160.77,115436.23,117464.67,17127.2,16516.7,16605.3,16888.3,649349.458
1668556800,117744.17,125945.2,117744.17,125138.61,17007.4,16358.0,16888.3,16650.6,537241.645
1668643200,123207.73,126345.85,123207.73,124265.66,16741.7,16403.3,16650.7,16682.1,408989.285
1668729600,121112.07,125735.18,124497.3,121112.07,16984.4,16541.1,16682.1,16689.7,388612.842
1668816000,119764.73,121316.9,120831.5,119764.73,16814.5,16543.8,16689.7,16692.9,171822.915
1668902400,118765.02,121032.05,119623.04,120150,16743.9,16167.1,16693.0,16272.6,327599.214
1668988800,121296.05,129344,121296.05,129033.18,16304.3,15443.2,16272.7,15773.0,790219.365
1669075200,127589.05,129732.8,129027.91,127589.05,16309.0,15610.3,15772.9,16220.6,579333.644
1669161600,123505.72,129898.84,127681.47,123505.72,16703.4,16155.5,16220.5,16595.8,546714.91
1669248000,122503.09,125986.07,123272.07,123909.77,16800.0,16450.0,16595.8,16592.4,351024.418
1669334400,123864.29,127098.79,123864.29,126229.25,16639.9,16331.7,16592.5,16516.1,306560.116
1669420800,125076.5,126107.04,125437.43,126088.58,16699.1,16369.1,16516.2,16449.2,253401.659
1669507200,124791.79,127638.81,126145.55,127494.59,16594.2,16396.0,16449.2,16422.6,189370.345
1669593600,123464.06,127131.25,126737.76,124946.87,16475.0,15984.1,16422.5,16204.5,497137.869
1669680000,124361.58,129331.6,124980.27,127677.69,16543.0,16088.0,16204.6,16433.2,391410.854
1669766400,123949.27,127557.71,127494.72,125779.75,17248.3,16421.5,16433.3,17153.3,620324.95
1669852800,127080.39,131332.56,127080.39,129845.68,17348.5,16851.2,17153.4,16970.5,411051.309
1669939200,128223.52,130546.64,129845.68,128788.77,17096.3,16760.0,16970.5,17083.0,335039.215
1670025600,128058.99,130485.2,128788.77,129638.94,17160.0,16850.1,17083.0,16879.5,185257.242
1670112000,129352.29,139719.11,129638.94,135962.08,17206.2,16874.1,16879.5,17099.5,292090.868
1670198400,122732.63,138220.13,135962.08,122844.58,17430.0,16860.6,17099.5,16958.3,519961.39
1670284800,110520.22,122844.58,122844.58,110521.61,17100.0,16899.9,16958.2,17078.6,321330.613
1670371200,104194.92,110907.72,110521.61,107670.22,17130.0,16655.0,17078.7,16828.0,337778.925
1670457600,106842.28,111072.77,107670.22,110651.3,17294.9,16710.4,16828.0,17216.0,402157.335
1670544000,108933.69,113092.39,110651.3,108933.69,17365.4,17052.0,17216.0,17122.0,290231.183
1670630400,108878.68,111523.42,108933.69,109872.59,17228.6,17081.0,17122.0,17120.0,141895.207
1670716800,108423.17,111360.19,109872.59,109047.28,17265.0,17060.0,17120.1,17077.3,171004.111
1670803200,102972.47,109150.35,109047.28,104583.51,17237.9,16865.0,17077.3,17200.0,335856.258
1670889600,104393.04,111368.99,104583.51,107207.88,18100.0,17076.0,17200.0,17777.1,596851.291
1670976000,106274.09,113055.58,107207.88,111787.37,18400.0,17659.4,17777.1,17803.9,627511.699
1671062400,107690.67,112279.23,111787.37,108230.49,17849.5,17258.0,17804.0,17351.8,437284.037
1671148800,97593.44,108300.59,108230.49,98131.3,17528.0,16521.1,17351.9,16624.1,622150.245
1671235200,97512.23,100559.74,98131.3,99333.57,16790.0,16571.8,16624.1,16768.0,248465.273
1671321600,98341.01,100959.03,99333.57,98436.52,16872.0,16656.0,16768.1,16730.3,185898.213
1671408000,96942.38,102037.75,98436.52,97353.28,16809.6,16210.0,16730.4,16429.2,344728.552
1671494400,94221.88,98498.94,97353.28,95126.92,17049.6,16390.3,16429.2,16887.2,476171.098
1671580800,94585.11,97260.19,95126.92,95780.26,16924.2,16694.2,16887.3,16819.6,227752.335
1671667200,95780.26,102263.04,95780.26,99463.28,16861.9,16556.1,16819.7,16815.5,306610.961
1671753600,96462.56,100502.23,99463.28,98291.97,16960.0,16690.0,16815.5,16776.4,264553.42
1671840000,97954.68,99331.25,98291.97,98004.05,16859.9,16774.4,16776.3,16828.9,82410.79
1671926400,96768.35,98476.48,98004.05,97401.08,16850.0,16700.0,16829.0,16824.4,144075.843
1672012800,96380.02,98143.83,97401.08,96540.24,16936.8,16781.1,16824.5,16912.9,148128.699
1672099200,96016.58,103244.02,96540.24,103196.12,16968.0,16580.0,16912.8,16698.2,262828.564
1672185600,101760.25,106555.35,103196.12,106392.65,16778.3,16455.6,16698.2,16539.0,344649.858
1672272000,105752.82,107850.03,106392.65,106936.42,16659.0,16485.1,16538.9,16630.3,208591.531
1672358400,106790.25,110080.44,106936.42,107691.79,16666.6,16320.0,16630.3,16601.2,295630.49
1672444800,105190.46,108422.33,107691.79,105692.78,16640.0,16461.8,16601.2,16537.6,134462.156
1672531200,105561.14,108930.81,105692.78,108854.59,16618.8,16488.0,16537.5,16610.3,105502.965
1672617600,105155.14,108882,108854.59,105155.14,16799.0,16541.2,16610.4,16666.0,215161.176
1672704000,105046.4,108286.83,105155.14,105095.11,16774.0,16600.3,16665.9,16667.2,203070.205
1672790400,101441.85,105336.93,105095.11,101527.77,16984.6,16645.7,16667.3,16842.1,349747.838
1672876800,100961.28,104790.51,101527.77,103940.72,16872.8,16740.4,16842.2,16823.8,176369.347
1672963200,102646.02,105450.2,103940.72,103606.14,17030.0,16664.8,16823.8,16943.8,316973.629
1673049600,103606.14,105848.08,103606.14,105490.97,16973.6,16900.1,16943.9,16936.5,77973.105
1673136000,102727.5,106390.29,105490.97,102822.73,17181.1,16905.0,16936.5,17124.7,157717.318
1673222400,102822.73,108411.79,102822.73,103305.96,17387.8,17098.2,17124.6,17169.7,400277.809
1673308800,103031.62,113091.77,103305.96,113090.62,17485.4,17140.4,17169.6,17428.8,297320.371
1673395200,106209.4,114415.85,113090.62,106927,18013.2,17306.4,17428.8,17935.7,386277.106
1673481600,104050.11,113387.07,106927,108920.99,19120.0,17902.4,17935.6,18838.0,1040334.76
1673568000,108920.99,116864.28,108920.99,111319.66,19997.8,18711.0,18838.1,19924.2,806807.832
1673654400,90925.08,111352.05,111319.66,93682.13,21544.0,19882.6,19924.3,20962.8,1010666.683
1673740800,92042.77,97004.65,93682.13,94267.26,21073.8,20556.0,20962.8,20882.7,428486.559
1673827200,91958.29,99739.54,94267.26,97971.75,21498.0,20606.6,20882.7,21188.3,666148.201
1673913600,95944.51,102453.1,97971.75,101982.73,21640.0,20827.8,21188.2,21130.9,547390.593
1674000000,99528.03,106211.32,101982.73,101713.36,21672.0,20386.0,21130.8,20680.0,813785.517
1674086400,100683.11,105539.05,101713.36,105068.19,21183.9,20659.9,20680.1,21068.3,374733.617
1674172800,95597.41,111328.64,105068.19,98669.82,22750.0,20856.4,21068.3,22661.1,723645.2
1674259200,92382.8,100714.03,98669.82,95498.7,23390.0,22422.0,22661.0,22781.9,764681.1
1674345600,93581.59,97125.86,95498.7,94282.09,23080.2,22287.0,22781.8,22704.6,482529.811
1674432000,92023.12,96539.2,94282.09,92121.03,23193.1,22500.0,22704.7,22913.1,525802.84
1674518400,91321.77,94629.84,92121.03,92273.67,23158.7,22450.0,22913.3,22627.4,505615.816
1674604800,85528.43,95176.49,92273.67,85901.01,23837.4,22310.5,22627.5,23060.6,692786.607
1674691200,85596.69,90207.3,85901.01,88639.93,23278.7,22843.8,23060.6,23001.9,427760.786
1674777600,86459.85,92397,88639.93,90142.17,23500.0,22516.6,23001.9,23068.0,509920.307
1674864000,89321.37,90939.29,90142.17,90402.88,23185.0,22870.8,23068.1,23015.9,186400.943
1674950400,89375.11,105147.69,90402.88,103276.93,23962.7,22961.5,23016.0,23740.3,562028.231
1675036800,93246.05,104910.57,103276.93,93416.2,23804.6,22484.2,23740.2,22819.9,572537.407
1675123200,93324.39,101123.5,93416.2,97518.54,23330.0,22715.3,22819.9,23119.4,403726.966
1675209600,95534.08,100555.86,97518.54,100274.53,23852.4,22747.0,23119.5,23730.0,571429.711
1675296000,96931.11,100666.38,100274.53,97798.21,24281.4,23365.0,23730.1,23493.1,615740.338
1675382400,96641.07,100907.13,97798.21,96641.07,23719.9,23201.0,23493.0,23424.7,470831.438
1675468800,95658.72,99698.45,96641.07,98604.73,23591.4,23250.0,23424.7,23322.6,197118.393
1675555200,98604.73,103586.95,98604.73,102608.5,23436.0,22741.0,23322.6,22929.2,356665.034
1675641600,102041.56,106054.31,102608.5,103065.56,23159.4,22600.0,22929.3,22757.7,417160.143
1675728000,100417.44,105508.95,103065.56,101400.65,23368.6,22742.4,22757.8,23234.1,447273.494
1675814400,100456.57,107919.73,101400.65,104903.59,23450.0,22662.9,23234.1,22955.9,383465.481
1675900800,98953.83,107958.57,104903.59,99817.78,23007.8,21684.7,22955.9,21793.4,732295.35
1675987200,99817.78,104399.6,99817.78,101858.94,21933.8,21405.0,21793.3,21618.6,439986.497
1676073600,101274.97,105340.24,101858.94,101867.6,21891.9,21594.4,21618.6,21851.3,189249.667
1676160000,97795.83,102299.47,101867.6,98993.02,22080.9,21618.0,21851.2,21771.1,276787.093
1676246400,98597.8,104515.52,98993.02,100152.33,21888.0,21338.0,21771.0,21766.2,511595.693
1676332800,99121.24,104631.03,100152.33,103429.88,22320.0,21485.2,21766.1,22187.4,598791.509
1676419200,102243.91,111704.29,103429.88,108680.47,24420.0,22038.5,22187.4,24332.6,824676.471
1676505600,106531.32,114655.6,108680.47,108299.9,25290.0,23518.0,24332.7,23526.6,959463.159
1676592000,101936.89,110047.87,108299.9,107854.72,25043.2,23350.0,23526.6,24581.5,922717.148
1676678400,107650.74,110850.65,107854.72,110174.71,24887.5,24430.6,24581.3,24636.9,261555.556
1676764800,106924.79,116699.32,110174.71,106962.86,25200.0,24179.4,24636.8,24265.9,543506.628
1676851200,104369.24,114604.06,106962.86,111204.95,25140.0,23827.0,24265.9,24849.9,646401.072
1676937600,108101.32,118037.7,111204.95,109683.31,25347.6,24150.0,24849.9,24443.4,729290.575
1677024000,105148.38,112481.84,109683.31,105258.41,24468.5,23572.0,24443.3,24171.3,730414.101
1677110400,103798.4,107908.15,105258.41,104264.61,24588.0,23590.0,24171.3,23928.8,751339.414
1677196800,103338.53,110336.41,104264.61,105788.58,24138.6,22800.0,23928.7,23175.6,731577.942
1677283200,105654.35,112431.79,105788.58,109621.68,23210.5,22700.0,23175.5,23146.2,310795.648
1677369600,105787.21,110410.51,109621.68,106768.94,23675.0,23050.0,23146.2,23545.3,371395.056
1677456000,100300.74,108567.81,106768.94,100739.6,23888.0,23088.0,23545.2,23480.0,576754.966
1677542400,100214.9,104602.15,100739.6,103324.96,23592.8,23010.0,23480.0,23129.6,456919.838
1677628800,102950.39,108521.35,103324.96,103708.81,24022.7,23008.4,23129.7,23619.8,617250.311
1677715200,103375.16,110500.77,103708.81,108424.91,23790.5,23183.0,23619.8,23457.1,419256.601
1677801600,99609.67,108704.89,108424.91,101615.51,23468.5,21883.2,23457.1,22342.8,608518.137
1677888000,98316.8,101824.12,101615.51,99547,22400.0,22147.5,22342.8,22335.7,175309.211
1677974400,96405.71,101275.7,99547,99444.75,22650.0,22174.9,22335.8,22419.4,282261.745
1678060800,99003.97,107426.48,99444.75,103611.47,22594.5,22240.1,22419.3,22397.1,298976.397
1678147200,102088.93,105135.12,103611.47,104658.7,22550.0,21908.0,22397.1,22187.1,548494.099
1678233600,103302.64,109671.6,104658.7,107107.95,22276.4,21540.5,22187.1,21695.4,547867.967
1678320000,98742.81,115515.38,107107.95,99050.22,21823.0,20003.5,21695.3,20348.3,951903.36
1678406400,93896.17,101472.02,99050.22,96751.87,20351.8,19521.6,20348.4,20140.3,1238135.265
1678492800,90201.75,97795.62,96751.87,92235.73,20674.5,19752.5,20140.3,20447.3,753479.558
1678579200,85834.67,97293.64,92235.73,87568.7,22184.0,20262.2,20447.3,21986.2,881522.402
1678665600,87568.7,100576.95,87568.7,99048.07,24517.2,21804.0,21986.2,24119.5,1534982.176
1678752000,95566.48,115046.89,99048.07,96712.29,26489.9,23951.0,24119.5,24682.5,1572562.635
1678838400,92802.72,104788.13,96712.29,93299.95,25200.0,23888.0,24682.5,24288.0,1102056.429
1678924800,93299.95,106759.07,93299.95,103835.37,25167.9,24120.5,24287.9,24990.4,735446.946
1679011200,102367.04,119006.09,103835.37,106755.16,27763.4,24875.3,24990.5,27384.0,1341159.064
1679097600,102978.5,110144.66,106755.16,106578.02,27726.4,26555.5,27383.9,26907.0,740232.316
1679184000,106307.71,112533.63,106578.02,112007.18,28397.0,26815.9,26907.0,27955.7,759367.078
1679270400,107159.08,118943.39,112007.18,111135.42,28483.2,27120.6,27955.8,27704.1,937223.448
1679356800,109521.35,116308.39,111135.42,110475.43,28460.0,27288.0,27704.1,28091.1,685487.714
1679443200,102259.72,115105.68,110475.43,102321.64,28881.0,26590.0,28091.1,27233.8,1080393.27
1679529600,101366.71,108760.08,102321.64,104108.36,28777.0,27101.0,27233.8,28284.1,808174.047
1679616000,98025.19,107116.79,104108.36,98124.71,28369.1,26960.0,28284.0,27438.9,696075.37
1679702400,97101.08,100918.39,98124.71,97229.22,27788.0,27131.8,27439.0,27447.3,335674.055
1679788800,96961.36,103877.03,97229.22,102443.61,28186.9,27400.0,27447.2,27954.3,399756.985
1679875200,98600.12,105607.92,102443.61,98844.47,28019.4,26480.0,27954.3,27112.0,642434.822
1679961600,98788.26,102794.14,98844.47,102253.78,27500.0,26610.0,27112.0,27249.7,585080.772
1680048000,100392.88,110821.47,102253.78,109417.08,28649.9,27223.6,27249.7,28338.5,655852.971
1680134400,101175.58,110068.87,109417.08,101867.16,29184.8,27654.1,28338.6,28015.0,770966.1
1680220800,100342.33,108669.68,101867.16,107684.86,28675.3,27500.0,28015.0,28454.9,611557.29
1680307200,105608.07,108125.54,107684.86,105946.33,28845.3,28180.0,28454.8,28443.8,256487.222
1680393600,103605.1,108372.4,105946.33,104922.32,28516.5,27820.0,28443.7,28161.2,316658.67
1680480000,93685.73,105241.22,104922.32,94326.54,28540.0,27166.0,28161.3,27786.1,741665.563
1680566400,94199.69,100164.07,94326.54,97209.34,28450.0,27650.2,27786.1,28155.2,432370.612
1680652800,95292.47,102054.87,97209.34,96117.27,28800.0,27775.0,28155.1,28154.0,543712.838
1680739200,95964.72,101774.25,96117.27,98536.33,28175.0,27684.2,28154.0,28022.8,355916.782
1680825600,98441.57,102609.74,98536.33,101973.74,28096.0,27755.0,28022.9,27890.7,219250.178
1680912000,100963.39,102240.58,101973.74,101806.74,28153.6,27850.1,27890.7,27924.9,159129.56
1680998400,99106.76,103984.47,101806.74,103684.39,28539.1,27762.8,27924.9,28309.4,305861.88
1681084800,103341.5,121989.02,103684.39,118583.37,29840.0,28153.6,28309.4,29623.1,580061.925
1681171200,111911.54,119470.7,118583.37,114101.4,30564.0,29573.9,29623.1,30185.1,628978.491
1681257600,110981.48,115356.07,114101.4,113825.96,30480.0,29620.0,30185.1,29875.0,563668.43
1681344000,110724.11,116687.08,113825.96,112053.99,30648.9,29836.7,29874.9,30362.7,436182.494
1681430400,99686.57,112204.44,112053.99,99957.16,31059.0,29925.0,30362.7,30453.1,615391.615
1681516800,99698.15,102065.3,99957.16,101319.12,30599.9,30186.0,30453.0,30280.4,180234.082
1681603200,99746.72,102238.86,101319.12,100077.65,30560.0,30102.0,30280.4,30286.6,210226.019
1681689600,97354.44,101924.65,100077.65,100617.89,30307.4,29219.9,30286.6,29420.0,455518.548
1681776000,97872.52,101321.73,100617.89,99077.68,30480.0,29078.1,29420.1,30365.8,533189.27
1681862400,94510.63,102810.83,99077.68,96417.72,30410.0,28557.3,30365.8,28795.1,643866.11
1681948800,96182.72,100708.83,96417.72,99071.82,29078.0,27983.0,28795.0,28229.9,639179.286
1682035200,99071.82,106222.77,99071.82,102377.22,28368.9,27100.0,28229.9,27252.5,687832.833
1682121600,102377.22,107227.3,102377.22,104767.34,27888.0,27126.0,27252.6,27807.2,345549.021
1682208000,103126.36,106634.48,104767.34,103424.45,27807.3,27279.7,27807.2,27576.0,332082.355
1682294400,101342.6,106318.95,103424.45,102573.04,28000.0,26919.3,27575.9,27497.5,581268.268
1682380800,100344.66,104456.61,102573.04,101865.37,28379.9,27176.6,27497.4,28286.7,508254.515
1682467200,89962.48,109129.24,101865.37,92530.63,30048.2,27200.0,28286.7,28395.9,1284924.668
1682553600,89702.82,99839.88,92530.63,99128.75,29898.0,28365.3,28396.0,29459.0,952584.739
1682640000,98939.07,103610.78,99128.75,100399.45,29591.1,28870.0,29459.0,29300.0,508350.155
1682726400,100036.39,103417.24,100399.45,100323.92,29443.9,29000.4,29300.0,29212.7,218013.244
1682812800,98481.44,105280.87,100323.92,98481.44,29950.0,29067.4,29212.7,29223.0,417798.846
1682899200,95110.68,104295.33,98481.44,101951.27,29325.5,27650.0,29223.0,28054.4,624974.488
1682985600,101146.1,107098.36,101951.27,101412.38,28888.0,27854.0,28054.5,28656.5,513546.269
1683072000,94896.71,101899.02,101412.38,96975.36,29258.4,28080.0,28656.4,29018.4,676466.23
1683158400,96940.63,103074.41,96975.36,101258.78,29380.0,28660.0,29018.4,28826.0,426425.584
