o,c,t,h,l,volume,close,open,high,low
33241640600,33834950237,1721088000.0,34038418350,32745485496,375258.616,65010.0,64680.6,65388.0,62350.0
33834950237,33276209545,1721174400.0,34546800285,33212190980,276656.393,64055.7,65010.0,66100.0,63823.0
33276209545,33885904194,1721260800.0,34382340805,33204328150,215648.157,63959.9,64055.8,65173.8,63206.4
33885904194,36231596520,1721347200.0,36410425243,33562598908,311859.805,66627.9,63960.0,67362.8,63266.2
36231596520,36700874548,1721433600.0,36888968146,35914596331,123564.406,67095.6,66627.9,67648.7,66159.1
36700874548,37118348664,1721520000.0,37208427672,36231974346,207228.372,68138.0,67095.6,68351.2,65750.0
37118348664,36745251183,1721606400.0,37347758768,36527045333,192991.391,67499.2,68138.0,68459.7,66538.6
36745251183,35886184638,1721692800.0,36821206967,35165019795,270430.68,65916.4,67499.2,67729.3,65416.5
35886184638,35370059441,1721779200.0,36578708354,35228915432,215079.421,65350.8,65916.3,67087.3,65040.5
35370059441,35366583677,1721865600.0,35457075596,34563562558,319685.441,65773.0,65350.7,66144.0,63456.7
35366583677,36275807155,1721952000.0,36561447805,35355953316,235384.526,67882.5,65773.0,68200.0,65688.2
36275807155,37212176298,1722038400.0,38243583066,36220143158,330982.647,67873.8,67882.5,69381.7,66624.5
37212176298,37495001116,1722124800.0,37566232831,36766654597,116913.935,68215.5,67873.7,68300.0,67037.0
37495001116,37461633110,1722211200.0,39991067992,37403828446,372537.818,66750.0,68215.5,70081.0,66365.8
37461633110,36941002415,1722297600.0,37497943053,36423770224,246551.044,66159.3,66750.1,66966.6,65254.5
36941002415,35109870854,1722384000.0,36953632585,34905706469,246389.446,64601.8,66159.3,66826.3,64500.4
35109870854,35235604605,1722470400.0,35531617735,31259477888,372654.59,65328.9,64601.8,65650.0,62271.2
35235604605,33106764559,1722556800.0,35289446712,32902975028,421628.42,61483.7,65329.0,65577.0,61200.2
33106764559,32256170277,1722643200.0,33196798345,31924832302,290469.956,60684.6,61483.7,62166.0,59800.0
32256170277,31221153939,1722729600.0,32809106554,31173482775,339512.415,58144.5,60684.5,61089.5,57040.0
31221153939,26646516636,1722816000.0,31245321389,25497318848,1281982.025,54003.1,58144.5,58286.9,48888.0
26646516636,27007490825,1722902400.0,28326936351,26646516636,435953.439,55991.2,54003.5,56999.9,53925.3
27007490825,26883450332,1722988800.0,28322084860,26673518461,377442.54,55102.9,55991.3,57699.0,54519.8
26883450332,29070918134,1723075200.0,29489907465,26714573651,470117.508,61659.8,55102.9,62737.2,54672.4
29070918134,28381997251,1723161600.0,29072346516,27563622582,308674.339,60808.6,61659.8,61726.0,59500.0
28381997251,28375608949,1723248000.0,28555108504,28029482933,115593.354,60889.9,60808.6,61450.0,60208.5
28375608949,27642668219,1723334400.0,28741771514,27466231537,202539.076,58693.1,60889.8,62000.0,58255.4
27642668219,28380950817,1723420800.0,29345416417,27316915050,367126.29,59323.6,58693.1,60666.0,57615.0
28380950817,29412385482,1723507200.0,29934468168,27616321494,255934.721,60550.5,59323.7,61545.0,58360.0
29412385482,29354463741,1723593600.0,30312431466,29201696163,295662.808,58648.1,60550.4,61839.7,58367.2
29354463741,29242841194,1723680000.0,30113807958,28633665458,360815.946,57511.0,58648.1,59820.0,55969.0
29242841194,29734463384,1723766400.0,30269049363,29067096567,268756.529,58854.9,57511.1,59780.2,57062.1
29734463384,30135205493,1723852800.0,30612136793,29692042893,77085.532,59468.5,58854.9,59690.2,58769.4
30135205493,29814271394,1723939200.0,30745787045,29807048191,149660.264,58390.0,59468.5,60250.0,58352.0
29814271394,30310831315,1724025600.0,30378023936,29661545562,214043.139,59398.5,58390.1,59585.4,57750.0
30310831315,30214858164,1724112000.0,31739476885,30201076593,287049.13,58982.9,59398.4,61386.0,58501.1
30214858164,31916477423,1724198400.0,32170108960,30146560159,270583.679,61120.0,58982.7,61793.9,58728.9
31916477423,31859319160,1724284800.0,32421101863,30998338212,211098.959,60349.9,61120.0,61392.0,59677.6
31859319160,34015970133,1724371200.0,34485952803,31816056266,382490.709,64019.9,60349.9,65000.0,60301.5
34015970133,34474883525,1724457600.0,34757507304,33774581335,132741.902,64116.5,64020.0,64472.5,63522.7
34474883525,34710977640,1724544000.0,35090622198,34385322773,115546.888,64190.2,64116.6,65175.4,63731.3
34710977640,33519210937,1724630400.0,34841439288,33482022514,195977.222,62807.6,64190.1,64455.8,62750.2
33519210937,31227451058,1724716800.0,33916921678,30594317206,339269.805,59384.5,62807.7,63196.0,57928.2
31227451058,30543047501,1724803200.0,31488307263,30306760196,313788.567,59010.0,59384.4,60197.8,57820.0
30543047501,30719385591,1724889600.0,31854665544,30499160207,233896.685,59323.2,59010.0,61144.9,58655.0
30719385591,30330354639,1724976000.0,30778559981,30134556608,268276.469,59096.3,59323.3,59914.9,57525.0
30330354639,30175086942,1725062400.0,30479871018,30093569335,68866.674,58941.9,59096.4,59436.0,58700.0
30175086942,29480189557,1725148800.0,30315183151,29408828995,222909.914,57268.1,58941.9,59052.7,57123.0
29480189557,30386498718,1725235200.0,30571046365,29396984171,201218.384,59112.1,57268.1,59412.3,57093.0
30386498718,30083814553,1725321600.0,30752645992,30024719809,230196.497,57451.9,59112.2,59790.0,57320.0
30083814553,29861899997,1725408000.0,30204877286,28787743450,326983.311,57944.8,57452.0,58500.0,55555.0
29861899997,29065263442,1725494400.0,29995820834,28785385937,294703.592,56145.7,57944.8,58318.9,55600.0
29065263442,28405856584,1725580800.0,29459979866,27984311089,479063.113,53927.7,56145.7,57000.0,52510.8
28405856584,28299490367,1725667200.0,28851081080,28179546100,127686.594,54134.9,53927.7,54820.2,53725.0
28299490367,28682030538,1725753600.0,28704686898,28232063969,162078.536,54839.6,54134.9,55300.0,53596.5
28682030538,29801333911,1725840000.0,30309764569,28613473141,313094.361,57010.0,54839.6,58153.2,54557.0
29801333911,30170816776,1725926400.0,30294239829,29575929913,228317.676,57609.1,57010.1,58033.2,56361.0
30170816776,30018050234,1726012800.0,30467674964,29475335747,338231.445,57306.0,57609.2,57954.4,55515.2
30018050234,30216015489,1726099200.0,30881443614,30018050234,261449.688,58097.0,57305.6,58606.6,57283.1
30216015489,31717099580,1726185600.0,31815071889,30163032173,277429.492,60456.2,58097.1,60597.0,57594.0
31717099580,31731990682,1726272000.0,32041760221,31499192043,102580.577,59964.0,60456.2,60572.9,59360.1
31731990682,30935738874,1726358400.0,31980154038,30643394348,130524.206,59100.5,59963.9,60369.4,58654.0
30935738874,30923264729,1726444800.0,31316143250,30514085769,250699.432,58187.0,59100.5,59182.2,57446.3
30923264729,31511732250,1726531200.0,32478200172,30527524642,318442.066,60281.0,58187.0,61345.0,57588.8
31511732250,32939140877,1726617600.0,32939140877,31363932047,355729.312,61735.3,60281.0,61765.0,59138.0
32939140877,34394122235,1726704000.0,34985373890,32917982351,302382.412,62926.9,61735.3,63830.1,61534.0
34394122235,34920989061,1726790400.0,35423647211,34225187882,257172.835,63175.7,62926.9,64126.7,62320.0
34920989061,34713430440,1726876800.0,34990111549,34587572674,78248.362,63320.6,63175.8,63546.9,62714.2
34713430440,34580513489,1726963200.0,34759033901,33820660040,149129.884,63558.4,63320.6,64000.0,62339.0
34580513489,35056605234,1727049600.0,35786982707,34082589037,234343.564,63302.0,63558.5,64724.8,62534.4
35056605234,35590876429,1727136000.0,35769037174,34459597972,236987.628,64243.1,63302.1,64666.0,62688.2
35590876429,34691723149,1727222400.0,35936960182,34610517391,184950.772,63118.4,64243.2,64800.0,62910.0
34691723149,35521531122,1727308800.0,36255656519,34521494716,321186.356,65139.2,63118.3,65800.0,62634.4
35521531122,35632633005,1727395200.0,36542788758,35351187891,226404.021,65749.6,65139.1,66450.0,64788.0
35632633005,35275335955,1727481600.0,35913673851,35125692727,92773.553,65822.6,65749.5,66237.0,65368.1
35275335955,35246503878,1727568000.0,35438865734,34966535199,88131.799,65568.1,65822.7,66059.3,65400.0
35246503878,34680603590,1727654400.0,35373992098,34525421073,296848.373,63309.1,65568.2,65588.8,62825.0
34680603590,32732384478,1727740800.0,35048351795,32449187820,429817.835,60776.8,63309.0,64092.6,60128.2
32732384478,31859767619,1727827200.0,33309443995,31601966808,327001.805,60622.6,60776.7,62355.0,59934.9
31859767619,32242652133,1727913600.0,32445779141,31715534364,286137.212,60727.2,60622.7,61452.6,59815.0
32242652133,32758169018,1728000000.0,33196458898,32039465568,234795.836,62054.4,60727.1,62457.1,60434.1
32758169018,32376452415,1728086400.0,33089053951,32305792413,74330.781,62023.1,62054.3,62344.0,61648.0
32376452415,33481908122,1728172800.0,33620347077,32215146768,96413.453,62789.3,62023.1,62961.5,61778.9
33481908122,33009189423,1728259200.0,34642774711,33008216085,298949.375,62190.7,62789.2,64448.2,62091.8
33009189423,33206146251,1728345600.0,33927716726,33004274289,226276.359,62131.7,62190.6,63178.7,61836.0
33206146251,32990869649,1728432000.0,33884339946,32939330534,217302.173,60606.4,62131.8,62520.9,60251.9
32990869649,33005714632,1728518400.0,33498267809,32681551732,262947.653,60293.2,60606.3,61297.0,58900.0
33005714632,34410146547,1728604800.0,35034526024,32849509928,263691.142,62509.0,60293.3,63400.0,60057.8
34410146547,34906431676,1728691200.0,35539620377,34239382610,102784.406,63176.0,62509.0,63462.6,62458.0
34906431676,34617489575,1728777600.0,34972592682,34319802464,129696.156,62839.8,63176.0,63260.0,62020.0
34617489575,37334776440,1728864000.0,37618797474,34455323926,338251.601,66064.9,62839.7,66533.0,62420.0
37334776440,37766387444,1728950400.0,38936095510,36767529128,422005.511,67044.1,66064.9,67953.7,64771.7
37766387444,39341488960,1729036800.0,40020459466,37608734724,254153.501,67592.0,67044.0,68400.0,66724.2
39341488960,38988636894,1729123200.0,39722411264,38659483094,220272.837,67401.5,67592.0,67925.9,66600.0
38988636894,40383184792,1729209600.0,41242881217,38906173438,245301.761,68407.8,67401.5,69000.0,67165.0
40383184792,39618711817,1729296000.0,40468747789,39450258978,68632.108,68357.1,68407.8,68684.9,68000.0
39618711817,40371782319,1729382400.0,40475732022,39457652855,105939.492,69020.1,68357.1,69425.8,68069.8
40371782319,39906529593,1729468800.0,40843584048,39895044922,253437.333,67368.8,69020.2,69566.0,66865.9
39906529593,39574273196,1729555200.0,40056400282,39118533982,218518.977,67406.4,67368.7,67825.0,66536.5
39574273196,38888082463,1729641600.0,39609293334,38326504686,248215.058,66647.2,67406.5,67449.0,65222.3
38888082463,39415485017,1729728000.0,39797633575,38503448101,212340.722,68173.8,66647.3,68842.5,66482.0
39415485017,37702669132,1729814400.0,39687092276,37188594063,348511.871,66662.8,68173.8,68748.0,65557.2
37702669132,37238287255,1729900800.0,38058153255,36931691212,94169.992,67071.8,66662.7,67450.0,66414.1
37238287255,38403941644,1729987200.0,38489394543,37134656627,88468.808,67992.6,67071.9,68306.1,66909.4
38403941644,41010576282,1730073600.0,41011410477,38300286620,256128.622,69940.0,67992.7,70331.0,67584.2
41010576282,43608588250,1730160000.0,44591776113,40919537391,382502.06,72739.5,69939.9,73660.0,69733.0
43608588250,43408093594,1730246400.0,43765793632,42865888653,227108.808,72349.0,72739.5,72984.9,71444.2
43408093594,42367107080,1730332800.0,43951096559,42122303140,256485.328,70321.9,72349.0,72720.3,69705.0
42367107080,40549730046,1730419200.0,42453245171,40249976139,352591.088,69495.5,70321.9,71650.0,68822.5
40549730046,39408759566,1730505600.0,40787372897,39307094788,79314.105,69366.6,69495.4,69913.1,69022.8
39408759566,39994137850,1730592000.0,40391287340,39005714636,226477.376,68762.5,69366.6,69393.7,67446.6
39994137850,39565264479,1730678400.0,40278508701,39167259474,244912.166,67834.3,68762.5,69495.3,66810.0
39565264479,40083603145,1730764800.0,41139724020,39382243070,273070.87,69353.1,67834.4,70537.4,67454.2
40083603145,45427344528,1730851200.0,45798761545,40062237244,677440.286,75579.9,69353.1,76420.0,69272.7
45427344528,46474497419,1730937600.0,47085866742,44353582168,280675.033,75859.4,75579.9,76900.0,74450.0
46474497419,46740978656,1731024000.0,47615217944,46268931807,230370.324,76482.2,75859.4,77182.9,75576.3
46740978656,46052075821,1731110400.0,46915702611,45790566599,117754.034,76675.1,76482.2,76920.0,75683.2
46052075821,48637818396,1731196800.0,49601913912,45940466412,417426.899,80410.0,76675.1,81699.8,76501.1
48637818396,52999658915,1731283200.0,53717998111,48545274456,614141.662,88728.9,80409.9,89800.0,80261.2
52999658915,53379478004,1731369600.0,54894218826,51615734218,639481.584,87972.0,88729.0,90070.1,85159.9
53379478004,54853195411,1731456000.0,57688864054,52420698822,555288.297,90413.3,87972.0,93421.1,86180.0
54853195411,54185583535,1731542400.0,56666390824,53974449233,364621.68,87382.7,90413.3,91846.1,86714.0
54185583535,55253248280,1731628800.0,55607414805,53870759285,314431.908,91074.6,87382.6,91921.5,87111.0
55253248280,54445505004,1731715200.0,55895125918,54365440052,129023.447,90643.3,91074.6,91849.8,90120.0
54445505004,54630034935,1731801600.0,55261013536,53839176169,167504.792,89899.9,90643.2,91539.6,88736.1
54630034935,56085766361,1731888000.0,57421177385,54531994619,333557.11,90507.4,89900.0,92700.0,89422.1
56085766361,57578464991,1731974400.0,59571089332,55862753053,303532.031,92335.9,90507.4,93985.9,90405.6
57578464991,60462354350,1732060800.0,61739260454,56769860334,290044.227,94288.0,92335.9,94849.0,91500.0
60462354350,64026794410,1732147200.0,64470161749,60410155385,418383.136,98366.8,94288.0,99100.0,94008.7
64026794410,63541829455,1732233600.0,64552591493,63241087138,265774.067,98921.4,98366.8,99660.0,97199.9
63541829455,62617277019,1732320000.0,63548068343,62318517730,120358.422,97725.5,98921.5,98937.3,97173.5
62617277019,62915610412,1732406400.0,63139993172,61720649065,173118.84,97960.4,97725.6,98666.0,95822.1
62915610412,61911532745,1732492800.0,63723229404,61673219594,329375.021,93064.0,97960.5,98999.0,92666.0
61911532745,59214523627,1732579200.0,63053869284,58688019011,344929.233,92021.4,93064.0,95064.0,90866.4
59214523627,61022984095,1732665600.0,62107260327,59150432838,237005.987,95905.2,92021.5,97250.0,91864.0
61022984095,60583599925,1732752000.0,61389463134,60155153793,154007.026,95694.4,95905.2,96627.6,94700.1
60583599925,61821431357,1732838400.0,62813354972,59238839659,190520.949,97516.3,95694.4,98713.3,95404.5
61821431357,59519652356,1732924800.0,61822887566,59477829413,93074.218,96475.1,97516.2,97522.1,96150.0
59519652356,60199537368,1733011200.0,60502232855,59260998391,113222.99,97265.1,96475.2,97933.0,95736.5
60199537368,59921443097,1733097600.0,60882214141,59248827794,257613.911,95890.5,97265.0,98266.0,94400.0
59921443097,58198110514,1733184000.0,60140174106,57403581103,206601.98,95913.3,95890.6,96375.0,93605.0
58198110514,61179658641,1733270400.0,61422409758,58009952731,275949.205,98669.8,95913.3,99099.9,94650.8
61179658641,60481503743,1733356800.0,66108682994,57501794674,580277.391,97001.5,98669.8,104630.4,90200.0
60481503743,61299990828,1733443200.0,63410371978,60313258234,282369.608,99802.5,97001.6,101988.8,96429.5
61299990828,61184962893,1733529600.0,61903786048,60780981544,95858.658,99899.2,99802.5,100499.0,98876.9
61184962893,61882768952,1733616000.0,62046507692,60603777728,109755.676,101200.0,99899.2,101457.9,98709.4
61882768952,60293027773,1733702400.0,62445943371,58887516760,326973.59,97349.1,101200.1,101300.0,94039.7
60293027773,58845265481,1733788800.0,60578566505,57704655049,291490.744,96602.4,97349.1,98320.6,94265.5
58845265481,61681118567,1733875200.0,62073811904,58394150780,221807.705,101115.3,96602.3,101880.0,95650.0
61681118567,62588125502,1733961600.0,64122621770,61422659677,215219.075,99982.4,101115.3,102538.4,99280.2
62588125502,62771939935,1734048000.0,63443399544,62222730280,152437.318,101371.9,99982.3,101869.5,99149.6
62771939935,63032285525,1734134400.0,63933025879,62574813681,107680.549,101381.0,101371.9,102638.0,100559.8
63032285525,66220854457,1734220800.0,66753480298,62838668673,157733.916,104460.4,101381.0,105374.6,101200.1
66220854457,67193715093,1734307200.0,69193743200,66164536559,274395.756,106023.2,104460.5,107777.0,103264.6
67193715093,68129566978,1734393600.0,70183762329,67044828903,197773.912,106074.6,106023.2,108366.8,105252.0
68129566978,66892279138,1734480000.0,69822635576,66381101951,328581.935,100181.1,106074.6,106484.6,99951.1
66892279138,64584021604,1734566400.0,68492660347,58023665693,372968.463,97434.4,100181.2,102756.7,95681.2
64584021604,62289956890,1734652800.0,65107438192,60917259891,396188.795,97764.4,97434.3,98243.0,92272.6
62289956890,60278995767,1734739200.0,63000182113,59967206806,161258.48,97261.8,97764.5,99485.0,96375.0
60278995767,60173484913,1734825600.0,60872122057,59565816364,148114.735,95153.5,97261.7,97437.9,94200.0
60173484913,61196064769,1734912000.0,61630741022,59482921598,247211.855,94861.1,95153.4,96499.0,92464.4
61196064769,61459559609,1734998400.0,62571111632,59260140871,211610.632,98627.2,94861.0,99450.0,93525.6
61459559609,61182463470,1735084800.0,61812840734,60697545866,124696.892,99379.7,98626.9,99580.7,97570.0
61182463470,61386468679,1735171200.0,61981787106,59980617996,194857.651,95751.0,99379.6,99950.0,95153.0
61386468679,59557979785,1735257600.0,61808938002,58621054005,206008.243,94258.9,95750.9,97564.5,93440.0
59557979785,58983940217,1735344000.0,59800019799,58724266913,67991.349,95259.1,94258.9,95700.0,94100.0
