start_time,datetime,range_0_1_percent,range_0_1_usd,range_100_1k_percent,range_100_1k_usd,range_100k_1M_percent,range_100k_1M_usd,range_10_100_percent,range_10_100_usd,range_10k_100k_percent,range_10k_100k_usd,range_1M_inf_percent,range_1M_inf_usd,range_1_10_percent,range_1_10_usd,range_1k_10k_percent,range_1k_10k_usd
2021-01-01 10:00:00,2021-01-01 10:00:00,0.00307208,5273781.65320222,1.20555405,2069552924.456633,18.09001899,31054809803.50333,0.29393061,504585380.0739884,10.63865293,18263183897.029743,65.23440294,111986724690.57465,0.02762053,47415668.79523196,4.50674788,7736652915.858239
2021-01-01 11:00:00,2021-01-01 11:00:00,0.00307127,5273687.89294498,1.20509477,2069268902.6196675,18.098723,31077327456.89209,0.29381857,504516033.16580194,10.63940666,18268931175.594276,65.22608449,111999746424.57956,0.02761199,47412568.27813734,4.50618924,7737580076.473341
2021-01-01 12:00:00,2021-01-01 12:00:00,0.00307049,5273562.03857108,1.20371034,2067369166.1891675,18.10604636,31097084384.91593,0.29368353,504400652.1518694,10.63858559,18271741232.56279,65.22305657,112020418695.09464,0.02759955,47402156.08357362,4.50424757,7736032705.800495
2021-01-01 13:00:00,2021-01-01 13:00:00,0.00306893,5273617.94462008,1.20299402,2067210540.3332024,18.11085043,31121468930.823883,0.29353062,504399500.84484893,10.63743405,18279239548.281147,65.2207534,112074563190.4104,0.02758217,47396873.91068062,4.50378639,7739252699.979147
2021-01-01 14:00:00,2021-01-01 14:00:00,0.00306763,5273624.15393485,1.20196754,2066327957.6242316,18.11270033,31137928214.607018,0.29336198,504324817.4765493,10.63207991,18277834617.477356,65.22775887,112134427007.95757,0.02757001,47396198.91876234,4.50149372,7738613561.275401
2021-01-01 15:00:00,2021-01-01 15:00:00,0.00306716,5273426.43276081,1.20091173,2064752251.3696563,18.13178038,31174343114.554333,0.29322294,504144230.6160925,10.63588013,18286487577.342583,65.20538164,112108954453.39964,0.02756342,47390357.8132477,4.5021926,7740712381.868013
2021-01-01 16:00:00,2021-01-01 16:00:00,0.00306138,5273149.75608412,1.19871823,2064763015.333037,17.96037928,30936316766.121464,0.29270432,504176072.7756105,10.619481,18291797905.465916,65.40273011,112654612915.5459,0.02750452,47375861.21866781,4.49542116,7743253681.815059
2021-01-01 17:00:00,2021-01-01 17:00:00,0.00306009,5272954.72447164,1.19801049,2064336686.878292,17.95938747,30946492286.57108,0.29261907,504222868.7935952,10.61741491,18295264759.376022,65.40625197,112703959152.57198,0.02748939,47368000.3747214,4.4957666,7746823581.75
2021-01-01 18:00:00,2021-01-01 18:00:00,0.00305911,5272428.07817093,1.19752829,2063962468.9506097,17.96868501,30969365523.72404,0.29249652,504123228.4078736,10.61685097,18298341713.65235,65.39878281,112716028374.4198,0.02747018,47345376.45059399,4.4951271,7747435837.71196
2021-01-01 19:00:00,2021-01-01 19:00:00,0.00305888,5272448.7303342,1.19770835,2064431375.3335435,17.96596393,30967054456.49449,0.29255328,504259798.92338115,10.62075498,18306476580.299152,65.39664543,112721003361.95224,0.02746901,47346992.73783926,4.49584614,7749270384.375669
2021-01-01 20:00:00,2021-01-01 20:00:00,0.00305824,5272198.60293418,1.198184,2065586388.5849755,17.96973026,30978572865.135258,0.29268574,504569986.4969186,10.62231995,18312145350.03264,65.39086611,112729333239.6095,0.02746729,47351713.79010098,4.49568841,7750256065.223557
2021-01-01 21:00:00,2021-01-01 21:00:00,0.00305755,5272114.00440484,1.19827249,2066170525.792973,17.98077719,31004093224.015945,0.2927018,504703090.5883754,10.62667374,18323478451.833927,65.37523706,112725936305.51347,0.02746529,47358157.15215428,4.49581488,7752093374.664973
2021-01-01 22:00:00,2021-01-01 22:00:00,0.00305583,5272075.4935051,1.19761618,2066189884.1170597,17.99214527,31040987322.10042,0.29263529,504869660.0234438,10.62105514,18323998224.20356,65.37373182,112786171391.2978,0.02745136,47360525.91373291,4.49230911,7750365947.148312
2021-01-01 23:00:00,2021-01-01 23:00:00,0.00304975,5272094.72519297,1.19526119,2066243615.8407,17.95633182,31041044755.689655,0.29214415,505028510.23395735,10.60160292,18326951973.336727,65.44183917,113129066634.99953,0.02739814,47363067.79452808,4.48237286,7748661479.306093
2021-01-02 00:00:00,2021-01-02 00:00:00,0.00304954,5272519.79058383,1.19498629,2066079322.908914,17.95818987,31048929291.659943,0.29209637,505021926.9488153,10.60288485,18331926792.42353,65.44157734,113145641174.62024,0.02739646,47367291.63609819,4.47981927,7745412696.207456
2021-01-02 01:00:00,2021-01-02 01:00:00,0.00304402,5272160.99496145,1.19328304,2066735597.8483217,17.91764785,31032906153.569862,0.29124253,504424586.7899025,10.58867942,18339320950.97442,65.50821846,113458552866.22466,0.02733906,47350548.02546639,4.47054563,7742870270.351756
2021-01-02 02:00:00,2021-01-02 02:00:00,0.00304375,5272170.11927648,1.19306445,2066540164.5334344,17.91890779,31037839166.504223,0.29123244,504451827.2477978,10.59016352,18343517133.02539,65.50700234,113466502922.20584,0.02733684,47350899.13095891,4.46924887,7741310420.35458
2021-01-02 03:00:00,2021-01-02 03:00:00,0.00304326,5272172.86471103,1.1931803,2067080317.2518437,17.92893854,31060315097.195698,0.2913471,504733319.7325508,10.58096382,18330592727.601593,65.50700058,113485138837.72096,0.02733601,47357240.09102949,4.4681904,7740748375.007632
2021-01-02 04:00:00,2021-01-02 04:00:00,0.00304268,5271981.75764144,1.19253829,2066282311.4775927,17.93083166,31068319139.617317,0.29060765,503528865.36812127,10.57215237,18318113176.067543,65.51679383,113519367004.7598,0.02732354,47342843.31162733,4.46670997,7739360534.199623
2021-01-02 05:00:00,2021-01-02 05:00:00,0.00304222,5271994.87134064,1.19216579,2065958600.1701772,17.9466766,31100616426.912983,0.2905417,503492988.15170807,10.57446417,18324972434.83323,65.49830481,113505007094.95198,0.02731935,47342958.11525805,4.46748538,7741909668.803324
2021-01-02 06:00:00,2021-01-02 06:00:00,0.00304123,5271366.74794149,1.19051571,2063521925.59152,17.94456782,31103335036.073727,0.2903345,503237033.54440427,10.57352976,18327108347.965225,65.50335355,113537019786.9618,0.02730575,47329074.09618016,4.46735168,7743264565.659578
2021-01-02 07:00:00,2021-01-02 07:00:00,0.0030407,5271189.77438143,1.18959178,2062210857.455102,17.95099989,31118865840.736435,0.28988329,502525717.4887282,10.57643855,18334732008.38463,65.49513223,113538758050.20332,0.02729664,47319950.45661185,4.46761694,7744814940.180523
2021-01-02 08:00:00,2021-01-02 08:00:00,0.00303952,5270405.56512499,1.1863473,2057076010.4732895,17.97731274,31171899395.46973,0.28892285,500979986.40565497,10.58014616,18345525628.304222,65.47006551,113522322564.01872,0.02725764,47263589.509487,4.46690829,7745429916.013241
2021-01-02 09:00:00,2021-01-02 09:00:00,0.00303812,5270322.77142676,1.18584086,2057116692.9155777,17.97344273,31179115475.885166,0.28865542,500739949.2341581,10.5804541,18354257733.157005,65.47451037,113580761942.7291,0.02724032,47254676.38941547,4.46681808,7748734549.194309
2021-01-02 10:00:00,2021-01-02 10:00:00,0.00303779,5270467.12417816,1.18410923,2054391447.4709644,17.98696112,31206799262.706036,0.28844185,500437337.237759,10.57698096,18350721927.75897,65.46834461,113585473115.99782,0.02723279,47248009.62986523,4.46489166,7746443481.7369375
2021-01-02 11:00:00,2021-01-02 11:00:00,0.00303692,5270520.67553134,1.18404849,2054893041.7190711,17.98386998,31210655324.24238,0.28838629,500488777.8357225,10.57839971,18358606211.69068,65.47065432,113623042672.06123,0.02722743,47252667.29249305,4.46437687,7747838914.755947
2021-01-02 12:00:00,2021-01-02 12:00:00,0.00303593,5270480.45480112,1.18377684,2055080082.8634255,18.00191226,31251981047.510193,0.28827224,500451198.93892944,10.57865179,18364928147.291393,65.45303963,113628881444.52094,0.02722014,47255158.50256698,4.46409118,7749826286.49108
2021-01-02 13:00:00,2021-01-02 13:00:00,0.00303306,5270533.993156,1.18322397,2056080528.260452,17.99596167,31271464424.064,0.28800946,500472143.0480889,10.58558514,18394501778.44778,65.45394197,113738885134.17572,0.02719594,47258207.03844891,4.46304878,7755410557.393428
2021-01-02 14:00:00,2021-01-02 14:00:00,0.00303102,5270519.04144158,1.18239164,2056012211.5244937,17.98751394,31277748467.184513,0.28774359,500345504.66125697,10.58388465,18403881880.649273,65.46758967,113838900087.37254,0.02717966,47261596.38607527,4.46066582,7756468398.486724
2021-01-02 15:00:00,2021-01-02 15:00:00,0.00301452,5270500.14514865,1.17635837,2056709298.63725,17.85235136,31212509675.51912,0.28608627,500184562.34200776,10.53245393,18414623007.709248,65.68421263,114840285208.95406,0.0270319,47261761.09330613,4.43849101,7760123069.073299
2021-01-02 16:00:00,2021-01-02 16:00:00,0.00301085,5270545.35299227,1.17625001,2059045142.039379,17.85244196,31250995636.439728,0.28574523,500201763.54628295,10.53371768,18439447445.003674,65.68466468,114982094512.54752,0.02700212,47267655.11921853,4.43716747,7767335218.787302
2021-01-02 17:00:00,2021-01-02 17:00:00,0.00300771,5270608.55466399,1.17645128,2061574779.098618,17.83714596,31257231572.419533,0.28539804,500122193.9710141,10.54710517,18482402369.83602,65.68564179,115105371749.73532,0.02697694,47273499.38130958,4.43827312,7777484758.049648
2021-01-02 18:00:00,2021-01-02 18:00:00,0.00300483,5270779.84362491,1.17495284,2060987207.7693396,17.82504974,31266956597.881386,0.28490668,499755388.29204464,10.54300568,18493508055.897575,65.70770209,115258016070.35497,0.026953,47278316.63805842,4.43442514,7778434304.646662
2021-01-02 19:00:00,2021-01-02 19:00:00,0.00300247,5270843.56130958,1.17540281,2063423512.7458768,17.82006636,31283185362.95377,0.28462256,499655847.7908618,10.5470682,18515413063.81224,65.70703723,115348920916.104,0.02693548,47285326.58680698,4.43586489,7787175472.425471
2021-01-02 20:00:00,2021-01-02 20:00:00,0.00300129,5271018.66779166,1.17543136,2064351975.9094265,17.82238847,31300579723.21076,0.28440738,499490619.70138335,10.55431004,18536012905.255756,65.69788319,115381944097.0877,0.02692785,47292045.79544389,4.43565042,7790113539.073309
2021-01-02 21:00:00,2021-01-02 21:00:00,0.00300001,5271175.76954215,1.1757472,2065852174.7678933,17.85253518,31367881280.652733,0.28422053,499391021.8607217,10.54273934,18524169965.947536,65.67826189,115400300340.73016,0.0269182,47296758.70108428,4.43657765,7795309719.23353
2021-01-02 22:00:00,2021-01-02 22:00:00,0.00299798,5271273.26523103,1.17588917,2067535867.09936,17.74358657,31198094799.09928,0.28421123,499721350.4139459,10.53571367,18524676079.602657,65.79493474,115685552235.24615,0.0269037,47304093.96438278,4.43576294,7799288611.265525
2021-01-02 23:00:00,2021-01-02 23:00:00,0.00299699,5271425.44458078,1.17608252,2068622191.268723,17.74416937,31210380138.35022,0.2842404,499953021.25524783,10.53505568,18530204802.08774,65.79574844,115728737531.56792,0.0268966,47308665.20382579,4.43481,7800427463.029323
2021-01-03 00:00:00,2021-01-03 00:00:00,0.00299052,5271461.90590405,1.17358735,2068708402.377598,17.67942583,31163915206.19354,0.2837091,500100316.10558856,10.51322035,18531886191.975098,65.89545911,116155384224.18338,0.02684101,47313247.62714702,4.42476671,7799634217.290591
2021-01-03 01:00:00,2021-01-03 01:00:00,0.00298912,5271542.92765906,1.17366368,2069849098.570646,17.64970879,31126663085.418194,0.28365117,500241365.72609794,10.51184963,18538481614.514614,65.92676414,116267084057.9367,0.02682918,47315385.87632373,4.4245443,7803035242.59182
2021-01-03 02:00:00,2021-01-03 02:00:00,0.00298852,5271921.2555813,1.17291041,2069082013.94493,17.64096935,31119693340.71751,0.28355909,500214691.5483616,10.50924447,18538916906.953724,65.94265054,116326661062.01936,0.026822,47315557.85396935,4.42085562,7798645782.271307
2021-01-03 03:00:00,2021-01-03 03:00:00,0.00298738,5271727.23649168,1.17203139,2068241244.5262473,17.61995966,31093303092.094746,0.28357619,500416609.2166909,10.51044523,18547401102.21788,65.96915958,116413380786.03789,0.02681173,47313685.13503549,4.41502883,7791041087.787597
2021-01-03 04:00:00,2021-01-03 04:00:00,0.00298619,5271798.63541163,1.17231164,2069592051.4275377,17.63051804,31124812515.16255,0.28330841,500150991.48929745,10.51175786,18557395297.70606,65.95808553,116442015011.44244,0.02679674,47306814.46070715,4.4142356,7792865483.620962
2021-01-03 05:00:00,2021-01-03 05:00:00,0.00298324,5271439.00991735,1.17058193,2068439673.3396504,17.64412274,31177487411.474937,0.28288852,499869189.71446,10.50842416,18568577581.074062,65.95250152,116539275775.5684,0.02676778,47299161.84579229,4.4117301,7795607723.452537
2021-01-03 06:00:00,2021-01-03 06:00:00,0.00298214,5271486.44609224,1.17023957,2068616483.1826415,17.65278808,31204592183.000233,0.28287046,500026249.4395536,10.51094003,18580045013.515827,65.94331259,116567092279.26875,0.02676167,47306240.5154986,4.41010547,7795683156.414153
2021-01-03 07:00:00,2021-01-03 07:00:00,0.00297737,5271340.39555613,1.16796362,2067839987.0198376,17.63394208,31220296526.851444,0.28227696,499761789.95573103,10.50405144,18597066897.05155,65.97736319,116810684370.10396,0.02671374,47295768.52088692,4.4047116,7798392531.810325
2021-01-03 08:00:00,2021-01-03 08:00:00,0.00297597,5271309.83971526,1.16758549,2068131859.2953048,17.63854505,31242968661.57225,0.28203158,499559560.15031743,10.50570526,18608644829.35159,65.97233499,116856100561.07857,0.02670195,47296874.97614379,4.40411971,7800970751.742531
2021-01-03 09:00:00,2021-01-03 09:00:00,0.00297469,5271086.63542661,1.1669665,2067839042.1759748,17.64630644,31268867859.007076,0.28185529,499441386.0810233,10.50495212,18614544687.121815,65.96697086,116892025060.60065,0.02668506,47285342.43354596,4.40328903,7802531551.828833
2021-01-03 10:00:00,2021-01-03 10:00:00,0.00297278,5271144.02289761,1.16686148,2069003726.8203037,17.64348106,31284285897.227516,0.28174,499563247.5997272,10.50631886,18629128893.214005,65.96896875,116971932680.96834,0.02666954,47288709.03292705,4.40298753,7807094321.0591955
2021-01-03 11:00:00,2021-01-03 11:00:00,0.00297124,5271052.50041709,1.16650284,2069403819.6247172,17.63743397,31289228024.85473,0.28162507,499609585.4781732,10.50237468,18631462863.34862,65.98211981,117053852357.88664,0.02665534,47287202.83268673,4.40031706,7806267286.450229
2021-01-03 12:00:00,2021-01-03 12:00:00,0.00296937,5271141.00345264,1.16577485,2069452919.976367,17.63076746,31297675725.023952,0.28141496,499560453.7775402,10.50497012,18648147280.476894,65.98952285,117142869271.73283,0.02663819,47287421.50739542,4.39794221,7807111608.046132
2021-01-03 13:00:00,2021-01-03 13:00:00,0.00296812,5271224.67390226,1.16561185,2070066870.996394,17.63174309,31313071635.377613,0.2813623,499685022.38139176,10.50596525,18658055588.17731,65.98914135,117193331374.31712,0.02662686,47287929.9549326,4.39658119,7808102747.220744
2021-01-03 14:00:00,2021-01-03 14:00:00,0.00296706,5271386.57543311,1.16509561,2069947834.5449684,17.64050342,31340708451.118626,0.28122866,499640238.06768584,10.51523699,18681721765.60841,65.97279442,117209473366.99603,0.02661513,47285322.68897025,4.39555872,7809296654.220181
2021-01-03 15:00:00,2021-01-03 15:00:00,0.00296573,5271377.13607243,1.16520758,2071074185.070348,17.63355908,31342405885.713223,0.28122862,499864007.42669153,10.52501907,18707478063.887115,65.97242425,117261324803.93712,0.02660453,47287673.820069,4.39299114,7808231495.68049
2021-01-03 16:00:00,2021-01-03 16:00:00,0.00296437,5271366.08251801,1.16472545,2071162886.04953,17.62659085,31344331764.48139,0.28110332,499869529.1561599,10.53634052,18736155830.108288,65.97079027,117311983620.38615,0.02659111,47285412.16320872,4.39089412,7808069252.170888
2021-01-03 17:00:00,2021-01-03 17:00:00,0.00296356,5271451.65646915,1.16477507,2071851044.8555205,17.62957306,31358714898.10386,0.28112957,500061008.1288322,10.54521232,18757363292.99499,65.958652,117324370603.47807,0.02658303,47284735.17409283,4.39111139,7810717229.218484
2021-01-03 18:00:00,2021-01-03 18:00:00,0.00296184,5271448.98095963,1.16447208,2072511213.1978345,17.62046777,31360663484.14428,0.28103302,500178662.90029407,10.54312296,18764503613.03958,65.97195099,117415960854.9572,0.02656153,47273843.64854333,4.3894298,7812246106.992753
2021-01-03 19:00:00,2021-01-03 19:00:00,0.00295877,5271437.09669806,1.16393287,2073702634.5367644,17.60746087,31370054807.8273,0.28071437,500130319.7483743,10.54172555,18781498976.774967,65.98977059,117569633460.60466,0.02653307,47272231.47996698,4.38690392,7815858138.971921
2021-01-03 20:00:00,2021-01-03 20:00:00,0.00295588,5271415.89404287,1.16343646,2074830432.6687832,17.59849023,31384509928.168243,0.28057134,500360762.16513973,10.53263969,18783528050.13157,66.01138392,117722310663.5945,0.02650891,47275029.63184252,4.38401357,7818290983.479101
2021-01-03 21:00:00,2021-01-03 21:00:00,0.0029553,5271448.12737051,1.16351661,2075396639.79656,17.60253019,31398118151.260075,0.28056559,500452569.3936929,10.53823177,18797334397.649803,66.0020097,117729603453.048,0.02650656,47280487.18674751,4.38368428,7819298451.774141
2021-01-03 22:00:00,2021-01-03 22:00:00,0.00294655,5271386.28077758,1.159299,2073987978.3122633,17.55887647,31412861327.150665,0.2796554,500304004.6425047,10.51342578,18808537484.943592,66.0889411,118233233541.10254,0.02642731,47278509.70726392,4.37042839,7818704189.769783
2021-01-03 23:00:00,2021-01-03 23:00:00,0.0029441,5271355.00794569,1.1589197,2075024642.916124,17.54687535,31417361176.97596,0.27951721,500470482.1222568,10.50884441,18815894779.80416,66.10812679,118365398650.08702,0.02640754,47282215.83688228,4.3683649,7821477910.770074
2021-01-04 00:00:00,2021-01-04 00:00:00,0.00293614,5270925.32349411,1.15458632,2072701901.80502,17.52384496,31458632645.240845,0.27866468,500256063.69350994,10.48703594,18826222899.751793,66.17016001,118788014890.96228,0.02633448,47275392.14983933,4.35643748,7820633354.345357
2021-01-04 01:00:00,2021-01-04 01:00:00,0.00293554,5271025.90854205,1.15472212,2073407574.550145,17.52058653,31459791271.84492,0.27852779,500121735.6374805,10.49031295,18836301799.130367,66.17032293,118814775052.2666,0.02632157,47262748.39553172,4.35627057,7822076192.170595
2021-01-04 02:00:00,2021-01-04 02:00:00,0.00293386,5271029.29779967,1.15511792,2075308195.8465128,17.50220535,31444815707.216305,0.27843639,500244444.8660064,10.48912109,18844966853.94473,66.19143484,118920869005.99751,0.02630624,47262323.29450907,4.3544443,7823282588.075088
2021-01-04 03:00:00,2021-01-04 03:00:00,0.00293192,5270061.77043782,1.15247471,2071549854.3312008,17.5168817,31486238561.732704,0.27799687,499693719.77641165,10.48507214,18846703900.771187,66.18699142,118969770852.53926,0.02627524,47229206.84098762,4.35137601,7821509872.107405
2021-01-04 04:00:00,2021-01-04 04:00:00,0.00293186,5270072.73807314,1.15275091,2072091122.2410696,17.52214565,31496381393.561543,0.27803478,499772669.6490788,10.489956,18855890230.43242,66.17519689,118951142262.06224,0.0262763,47232130.89239581,4.35270761,7824072563.668242
2021-01-04 05:00:00,2021-01-04 05:00:00,0.00293004,5270154.871034,1.15240311,2072785339.9205885,17.50400336,31483810795.37751,0.27793842,499917674.4954126,10.47352536,18838347087.22092,66.21154612,119092286933.20088,0.02626263,47237624.44504601,4.35139096,7826687807.542923
2021-01-04 06:00:00,2021-01-04 06:00:00,0.00292397,5270231.57551164,1.15024423,2073228530.5631297,17.48474646,31514937679.282368,0.27732739,499861718.5240773,10.44341541,18823469154.13847,66.27292552,119451953272.0283,0.0262076,47237215.63840142,4.34220942,7826505212.922854
2021-01-04 07:00:00,2021-01-04 07:00:00,0.00292308,5270018.80897404,1.14961091,2072633379.088084,17.49398827,31539909476.745907,0.27711165,499604565.15905714,10.45138274,18842796769.45089,66.25591905,119452788977.60944,0.02619617,47229078.0817949,4.34286813,7829756457.848095
2021-01-04 08:00:00,2021-01-04 08:00:00,0.00292271,5270034.63189943,1.14737648,2068873749.466358,17.48273993,31523726070.348785,0.27662368,498789608.89796793,10.44439549,18832646591.604584,66.28207303,119515471967.9744,0.02618932,47222850.96400724,4.33767938,7821417980.237588
2021-01-04 09:00:00,2021-01-04 09:00:00,0.00292157,5269946.98813476,1.14659045,2068229672.074796,17.48729334,31543729613.44959,0.27622013,498248246.292078,10.44662085,18843704223.222843,66.27588141,119549002920.18996,0.02617606,47216609.13269931,4.33829618,7825455835.522701
2021-01-04 10:00:00,2021-01-04 10:00:00,0.00292156,5270048.88716876,1.14635608,2067851860.10832,17.49824845,31564176557.725063,0.27621521,498250188.6105254,10.44584986,18842723042.9034,66.26564841,119533142554.33476,0.02617426,47214379.93041398,4.33858619,7826149048.398007
2021-01-04 11:00:00,2021-01-04 11:00:00,0.00292106,5270156.55959813,1.14641724,2068358636.3201444,17.51306076,31596952008.54442,0.27617998,498282150.01568633,10.4496896,18853263013.991108,66.24575598,119520168448.82784,0.02616693,47210214.69544557,4.33980844,7829854583.571865
2021-01-04 12:00:00,2021-01-04 12:00:00,0.00292003,5270249.19484712,1.1457442,2067906131.925747,17.50193795,31588521137.047382,0.27606942,498266242.7961434,10.44570388,18853017234.018417,66.26287983,119595120649.55606,0.02615742,47210442.10903192,4.33858727,7830536028.527544
2021-01-04 13:00:00,2021-01-04 13:00:00,0.00291597,5270334.04533459,1.14457471,2068711684.1172152,17.47694076,31587934948.82571,0.27581365,498507357.8320366,10.44076128,18870698975.367756,66.29704071,119825697069.82857,0.02612288,47214659.38782754,4.33583005,7836607063.662438
2021-01-04 14:00:00,2021-01-04 14:00:00,0.00291445,5270577.9376256,1.1443517,2069478145.545949,17.47589036,31603897044.41011,0.27572021,498620258.7656586,10.44079172,18881424622.28116,66.29715316,119893656875.2047,0.02611036,47218718.31656113,4.33706805,7843277178.391923
2021-01-04 15:00:00,2021-01-04 15:00:00,0.0029127,5270786.55606828,1.1438377,2069873182.5073824,17.46899432,31611654993.133232,0.27561437,498748023.0470811,10.44206239,18895814361.80621,66.30485085,119984358079.38432,0.02609368,47218777.79879255,4.33563398,7845704392.090832
2021-01-04 16:00:00,2021-01-04 16:00:00,0.00291098,5270889.74783593,1.14360212,2070708870.2765036,17.46813094,31629369153.42012,0.27553946,498916532.4447533,10.43916035,18902082747.69739,66.31001389,120066875817.60258,0.02608101,47224614.97328394,4.33456125,7848546502.331201
2021-01-04 17:00:00,2021-01-04 17:00:00,0.0029102,5270988.8843468,1.14393345,2071906470.7263217,17.44976105,31605223955.48596,0.27559762,499165823.5852709,10.44172891,18912189108.58929,66.32377764,120126449880.8347,0.02607668,47230400.59311145,4.33621446,7853805495.123417
2021-01-04 18:00:00,2021-01-04 18:00:00,0.00290878,5271226.10952119,1.14423584,2073561735.66364,17.44725765,31617577887.34252,0.27566168,499548678.7157923,10.43922122,18917751807.321182,66.32847694,120199164131.97328,0.02606904,47241800.17810448,4.33616886,7857920105.75103
2021-01-04 19:00:00,2021-01-04 19:00:00,0.00290797,5271383.23723273,1.1447351,2075105100.875998,17.44025404,31614615630.26864,0.27553281,499468863.2983955,10.4399231,18924847967.4343,66.33269328,120243810523.54095,0.02606316,47245685.0462869,4.33789055,7863460133.74722
2021-01-04 20:00:00,2021-01-04 20:00:00,0.00290326,5271505.68856102,1.14259016,2074625158.9673357,17.44771915,31680193373.310974,0.27505805,499428725.7514461,10.42430306,18927627961.572647,66.35774596,120487165451.6396,0.02602399,47252310.17014135,4.32365638,7850554499.413721
2021-01-04 21:00:00,2021-01-04 21:00:00,0.00290181,5271909.11245351,1.14268894,2075996498.4948456,17.41947474,31647080165.081665,0.27492166,499467866.4433356,10.42132992,18933100362.933052,66.38888139,120612950912.81668,0.02601341,47260239.47229665,4.32378812,7855303974.801903
2021-01-04 22:00:00,2021-01-04 22:00:00,0.00290141,5272096.57612928,1.14227176,2075598355.5125947,17.42074146,31654868559.737057,0.27484607,499417094.2833876,10.41891206,18931989344.462784,66.39266211,120640731468.34122,0.02600892,47260268.3428003,4.32165623,7852792037.25093
2021-01-04 23:00:00,2021-01-04 23:00:00,0.00290068,5272301.35760106,1.14243973,2076510591.485683,17.39826436,31623270168.620724,0.27491167,499682365.004533,10.42554078,18949573709.08715,66.40703585,120702133994.2995,0.02600333,47263922.35429026,4.32290361,7857355541.873338
2021-01-05 00:00:00,2021-01-05 00:00:00,0.00289966,5272365.73431097,1.1415197,2075591579.2646704,17.40858332,31653513354.497723,0.27477924,499622988.54736793,10.42782526,18960606957.94791,66.39770029,120728979151.4185,0.02598588,47249352.8431973,4.32070666,7856213416.560864
2021-01-05 01:00:00,2021-01-05 01:00:00,0.00289101,5272540.91444774,1.13901052,2077291695.657752,17.38058052,31698158166.423775,0.27404481,499794332.3510404,10.40924942,18984062935.126293,66.45781103,121203673450.19682,0.02590864,47251361.49860688,4.31050405,7861362233.702598
2021-01-05 02:00:00,2021-01-05 02:00:00,0.00289063,5272640.4157728,1.13878235,2077193727.8387384,17.37390411,31690835981.92419,0.27401676,499819738.8299941,10.41277058,18993393908.804295,66.46195322,121229796454.17249,0.02590329,47248839.61786001,4.30977908,7861244136.981148
2021-01-05 03:00:00,2021-01-05 03:00:00,0.00288859,5272622.79412737,1.13874309,2078579977.649297,17.37150534,31708700253.498825,0.27390652,499969319.6169512,10.41215577,19005602562.46801,66.46652363,121323226395.76726,0.02588956,47256954.57456059,4.30838751,7864221630.919321
2021-01-05 04:00:00,2021-01-05 04:00:00,0.00288871,5272967.46382352,1.13826825,2077763111.5035515,17.37767917,31720730750.16891,0.2738422,499863914.2386271,10.41282977,19007288969.974335,66.4594188,121313168969.83807,0.02588335,47246745.08557797,4.30918975,7865874745.736697
2021-01-05 05:00:00,2021-01-05 05:00:00,0.00288855,5272829.32766529,1.13718133,2075838963.609056,17.3851718,31735323245.25642,0.27369032,499601089.9190915,10.4131356,19008395659.524612,66.45277287,121304537696.2598,0.02587747,47237373.17182557,4.30928207,7866270238.21755
2021-01-05 06:00:00,2021-01-05 06:00:00,0.00288756,5272460.36087199,1.13560714,2073528978.099758,17.39075416,31754144064.52006,0.27348814,499367742.9845347,10.4108078,19009313092.098064,66.45411787,121339972534.12628,0.02587072,47237899.35568942,4.3064666,7863268000.307694
2021-01-05 07:00:00,2021-01-05 07:00:00,0.0028875,5272507.99232255,1.13584413,2074021493.327441,17.40013334,31772185613.08415,0.27352948,499457635.4545404,10.41304905,19013953551.459408,66.44042528,121318468262.8108,0.02587105,47239851.43213348,4.30826017,7866769708.563538
2021-01-05 08:00:00,2021-01-05 08:00:00,0.00288712,5272610.90067035,1.13616504,2074927382.702876,17.37054716,31723053164.815582,0.2735905,499646093.918458,10.41966973,19028976676.163185,66.46074943,121374293429.15031,0.02586977,47244806.66606694,4.31052126,7872112143.568298
2021-01-05 09:00:00,2021-01-05 09:00:00,0.00288553,5272676.92861119,1.13588491,2075584850.8238823,17.35920098,31720198410.92652,0.27346526,499698815.4843792,10.41710735,19035018511.183876,66.47618191,121470895042.15636,0.02585366,47241998.1382056,4.30942042,7874537019.048872
2021-01-05 10:00:00,2021-01-05 10:00:00,0.00288528,5272771.46445756,1.13571068,2075483119.7169883,17.36762,31738895150.859047,0.2734941,499803690.1103072,10.41457232,19032372829.572346,66.47091309,121473946426.09456,0.0258532,47246085.31432735,4.30895134,7874501788.36007
2021-01-05 11:00:00,2021-01-05 11:00:00,0.00288501,5272937.03359606,1.13583326,2075961847.6804683,17.36703595,31741722437.055935,0.27352613,499923564.90731984,10.41500526,19035499625.93078,66.46927021,121485850094.72038,0.025849,47244201.94262663,4.31059518,7878472531.1737
2021-01-05 12:00:00,2021-01-05 12:00:00,0.00288416,5273053.37569957,1.13624681,2077375016.127606,17.35747167,31734283010.083942,0.27354605,500118206.8719697,10.42011189,19050860978.460957,66.47034072,121526259358.66116,0.02584247,47247209.58518635,4.31355622,7886379802.510663
