start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd
2021-01-11 05:00:00,2021-01-11 05:00:00,1453.36527756,1601421.09705,191.49176308,213864.30388
2021-01-11 06:00:00,2021-01-11 06:00:00,7437.49041312,7750687.56731,243.78517854,259135.74169
2021-01-11 07:00:00,2021-01-11 07:00:00,3308.73274847,3394061.24836,890.30128582,934816.67988
2021-01-11 08:00:00,2021-01-11 08:00:00,613.3567647,658465.41032,1993.21188552,2212482.86837
2021-01-11 09:00:00,2021-01-11 09:00:00,404.01486739,442834.92598,591.1374370999999,666003.38481
2021-01-11 10:00:00,2021-01-11 10:00:00,511.47579508,573641.72023,361.66212423,412897.18971
2021-01-11 11:00:00,2021-01-11 11:00:00,4846.02294911,5250352.39578,122.37026221,133178.82588000002
2021-01-11 12:00:00,2021-01-11 12:00:00,2384.43044497,2521486.17523,652.45758328,707145.56559
2021-01-11 13:00:00,2021-01-11 13:00:00,3990.91386201,4161941.95416,264.09700591,279193.06766
2021-01-11 14:00:00,2021-01-11 14:00:00,23001.93691657,22669355.21554,1421.81878176,1442832.09442
2021-01-11 15:00:00,2021-01-11 15:00:00,3496.7732361800004,3478669.59143,514.02497761,520533.00561
2021-01-11 16:00:00,2021-01-11 16:00:00,15496.10354536,14536962.70457,3247.29875984,3116976.2314
2021-01-11 17:00:00,2021-01-11 17:00:00,3000.7852528,2870191.99156,2771.00557783,2740749.22601
2021-01-11 18:00:00,2021-01-11 18:00:00,546.46605242,545299.15607,388.9336514,392720.88237
2021-01-11 19:00:00,2021-01-11 19:00:00,4901.113568639999,4723761.81012,460.40275489,453169.73705
2021-01-11 20:00:00,2021-01-11 20:00:00,831.11262799,809566.52734,1426.28574085,1434088.238
2021-01-11 21:00:00,2021-01-11 21:00:00,514.0481427999999,524013.63064,511.58613053,527545.8516500001
2021-01-11 22:00:00,2021-01-11 22:00:00,647.88934997,679281.70753,889.20923905,940227.63123
2021-01-11 23:00:00,2021-01-11 23:00:00,88.16062337999999,94706.26656,741.2259877900001,800848.3101
2021-01-12 00:00:00,2021-01-12 00:00:00,1777.4238491899998,1865817.5233,268.89663937,285022.17468
2021-01-12 01:00:00,2021-01-12 01:00:00,449.3444970700001,473442.30867,382.28967721,411656.03278
2021-01-12 02:00:00,2021-01-12 02:00:00,75.39569593,79107.69098,612.68229703,655070.45654
2021-01-12 03:00:00,2021-01-12 03:00:00,90.112161,96518.99458,141.20228224000002,153227.75656
2021-01-12 04:00:00,2021-01-12 04:00:00,194.14797401,210894.55101,374.12314828,410541.92265
2021-01-12 05:00:00,2021-01-12 05:00:00,28.024,30851.57149,1245.8532651199998,1394159.87482
2021-01-12 06:00:00,2021-01-12 06:00:00,111.84935978,126680.175,999.29616903,1138558.59506
2021-01-12 07:00:00,2021-01-12 07:00:00,320.77289894,362604.12117,123.6654393,141463.22958
2021-01-12 08:00:00,2021-01-12 08:00:00,1384.52988136,1550575.69719,5.46716671,6163.28233
