start_time,datetime,stock_to_flow,stock_to_flow_reversion
2024-05-23 00:00:00,2024-05-23 00:00:00,1050776.12239845,0.0661182
2024-05-23 01:00:00,2024-05-23 01:00:00,788083.09179884,0.0881409
2024-05-23 02:00:00,2024-05-23 02:00:00,900667.39062724,0.07714815
2024-05-23 03:00:00,2024-05-23 03:00:00,700520.08159897,0.09910983
2024-05-23 04:00:00,2024-05-23 04:00:00,1050781.12239845,0.06618277
2024-05-23 05:00:00,2024-05-23 05:00:00,900670.53348439,0.07712305
2024-05-23 06:00:00,2024-05-23 06:00:00,1576174.43359768,0.04412505
2024-05-23 07:00:00,2024-05-23 07:00:00,1576175.43359768,0.04423761
2024-05-23 08:00:00,2024-05-23 08:00:00,1260941.34687814,0.05526361
2024-05-23 09:00:00,2024-05-23 09:00:00,630471.67343907,0.11044518
2024-05-23 10:00:00,2024-05-23 10:00:00,573157.06676279,0.12131001
2024-05-23 11:00:00,2024-05-23 11:00:00,900676.39062724,0.0776935
2024-05-23 12:00:00,2024-05-23 12:00:00,1050790.12239845,0.06606082
2024-05-23 13:00:00,2024-05-23 13:00:00,3152371.36719535,0.02157061
2024-05-23 14:00:00,2024-05-23 14:00:00,630475.27343907,0.10740376
2024-05-23 15:00:00,2024-05-23 15:00:00,1576189.18359768,0.0431669
2024-05-23 16:00:00,2024-05-23 16:00:00,1050793.78906512,0.06451074
2024-05-23 17:00:00,2024-05-23 17:00:00,6304763.73439071,0.0107229
2024-05-23 18:00:00,2024-05-23 18:00:00,630477.37343907,0.10683296
2024-05-23 19:00:00,2024-05-23 19:00:00,420319.24895938,0.15969017
2024-05-23 20:00:00,2024-05-23 20:00:00,1050799.12239845,0.06448822
2024-05-23 21:00:00,2024-05-23 21:00:00,788100.34179884,0.08622069
2024-05-23 22:00:00,2024-05-23 22:00:00,1050801.45573178,0.06439055
2024-05-23 23:00:00,2024-05-23 23:00:00,573165.43039916,0.11855598
2024-05-24 00:00:00,2024-05-24 00:00:00,900689.53348439,0.07531275
2024-05-24 01:00:00,2024-05-24 01:00:00,1050805.45573178,0.06445094
2024-05-24 02:00:00,2024-05-24 02:00:00,394053.04589942,0.1725022
2024-05-24 03:00:00,2024-05-24 03:00:00,788107.09179884,0.08613676
2024-05-24 04:00:00,2024-05-24 04:00:00,1050810.45573178,0.06442912
2024-05-24 05:00:00,2024-05-24 05:00:00,1050811.45573178,0.0640157
2024-05-24 06:00:00,2024-05-24 06:00:00,1260974.74687814,0.05305426
2024-05-24 07:00:00,2024-05-24 07:00:00,1260975.74687814,0.05325675
2024-05-24 08:00:00,2024-05-24 08:00:00,788110.84179884,0.085221
2024-05-24 09:00:00,2024-05-24 09:00:00,1576222.68359768,0.04272949
2024-05-24 10:00:00,2024-05-24 10:00:00,788112.34179884,0.08545944
2024-05-24 11:00:00,2024-05-24 11:00:00,788113.34179884,0.08545092
2024-05-24 12:00:00,2024-05-24 12:00:00,900701.96205582,0.07494763
2024-05-24 13:00:00,2024-05-24 13:00:00,788115.21679884,0.08508567
2024-05-24 14:00:00,2024-05-24 14:00:00,2101641.57813024,0.03227847
2024-05-24 15:00:00,2024-05-24 15:00:00,1576232.18359768,0.04334323
2024-05-24 16:00:00,2024-05-24 16:00:00,1050822.45573178,0.06507658
2024-05-24 17:00:00,2024-05-24 17:00:00,630494.47343907,0.10927802
2024-05-24 18:00:00,2024-05-24 18:00:00,900707.39062724,0.07656037
2024-05-24 19:00:00,2024-05-24 19:00:00,900708.39062724,0.07675415
2024-05-24 20:00:00,2024-05-24 20:00:00,900709.39062724,0.07642519
2024-05-24 21:00:00,2024-05-24 21:00:00,1576242.43359768,0.04369187
2024-05-24 22:00:00,2024-05-24 22:00:00,1050829.28906512,0.06545102
2024-05-24 23:00:00,2024-05-24 23:00:00,1576244.93359768,0.0434895
2024-05-25 00:00:00,2024-05-25 00:00:00,630498.97343907,0.10868801
2024-05-25 01:00:00,2024-05-25 01:00:00,1050832.62239845,0.06529437
2024-05-25 02:00:00,2024-05-25 02:00:00,900714.67634153,0.0763896
2024-05-25 03:00:00,2024-05-25 03:00:00,1050834.78906512,0.06541839
2024-05-25 04:00:00,2024-05-25 04:00:00,788127.09179884,0.08725756
2024-05-25 05:00:00,2024-05-25 05:00:00,788128.09179884,0.08717196
2024-05-25 06:00:00,2024-05-25 06:00:00,1050838.45573178,0.0653286
2024-05-25 07:00:00,2024-05-25 07:00:00,1261007.14687814,0.05451123
2024-05-25 08:00:00,2024-05-25 08:00:00,788130.46679884,0.08740068
2024-05-25 09:00:00,2024-05-25 09:00:00,1261009.74687814,0.0547864
2024-05-25 10:00:00,2024-05-25 10:00:00,1050842.45573178,0.06602744
2024-05-25 11:00:00,2024-05-25 11:00:00,900723.10491296,0.07671536
2024-05-25 12:00:00,2024-05-25 12:00:00,788133.71679884,0.08769394
2024-05-25 13:00:00,2024-05-25 13:00:00,573189.15767188,0.1204259
2024-05-25 14:00:00,2024-05-25 14:00:00,788136.09179884,0.08757433
2024-05-25 15:00:00,2024-05-25 15:00:00,900727.96205582,0.07653027
2024-05-25 16:00:00,2024-05-25 16:00:00,900728.96205582,0.07653495
2024-05-25 17:00:00,2024-05-25 17:00:00,900729.96205582,0.07667649
2024-05-25 18:00:00,2024-05-25 18:00:00,1576278.43359768,0.04390394
2024-05-25 19:00:00,2024-05-25 19:00:00,1261023.74687814,0.05483915
2024-05-25 20:00:00,2024-05-25 20:00:00,6305120.73439071,0.01095909
2024-05-25 21:00:00,2024-05-25 21:00:00,1261025.14687814,0.05482905
2024-05-25 22:00:00,2024-05-25 22:00:00,1261026.14687814,0.05481278
2024-05-25 23:00:00,2024-05-25 23:00:00,700571.08159897,0.09890587
2024-05-26 00:00:00,2024-05-26 00:00:00,788143.46679884,0.08773783
2024-05-26 01:00:00,2024-05-26 01:00:00,630515.77343907,0.10967367
2024-05-26 02:00:00,2024-05-26 02:00:00,788145.71679884,0.08741131
2024-05-26 03:00:00,2024-05-26 03:00:00,2101722.91146357,0.0328654
2024-05-26 04:00:00,2024-05-26 04:00:00,1261034.74687814,0.05469908
2024-05-26 05:00:00,2024-05-26 05:00:00,573198.61221734,0.12061764
2024-05-26 06:00:00,2024-05-26 06:00:00,900741.67634153,0.07671884
2024-05-26 07:00:00,2024-05-26 07:00:00,1050866.28906512,0.0659812
2024-05-26 08:00:00,2024-05-26 08:00:00,1261040.54687814,0.05484264
2024-05-26 09:00:00,2024-05-26 09:00:00,788151.34179884,0.08765698
2024-05-26 10:00:00,2024-05-26 10:00:00,1050869.45573178,0.06585905
2024-05-26 11:00:00,2024-05-26 11:00:00,1261044.34687814,0.05481884
2024-05-26 12:00:00,2024-05-26 12:00:00,1050871.28906512,0.06564863
2024-05-26 13:00:00,2024-05-26 13:00:00,2101743.57813024,0.03289498
2024-05-26 14:00:00,2024-05-26 14:00:00,900748.2477701,0.07691607
2024-05-26 15:00:00,2024-05-26 15:00:00,1576310.43359768,0.04367315
2024-05-26 16:00:00,2024-05-26 16:00:00,900749.81919867,0.07638644
2024-05-26 17:00:00,2024-05-26 17:00:00,630525.87343907,0.1090815
2024-05-26 18:00:00,2024-05-26 18:00:00,788158.34179884,0.08726989
2024-05-26 19:00:00,2024-05-26 19:00:00,630527.67343907,0.10927219
2024-05-26 20:00:00,2024-05-26 20:00:00,900754.81919867,0.07630492
2024-05-26 21:00:00,2024-05-26 21:00:00,573208.61221734,0.11952939
2024-05-26 22:00:00,2024-05-26 22:00:00,900757.39062724,0.07608923
2024-05-26 23:00:00,2024-05-26 23:00:00,1050884.62239845,0.06518217
2024-05-27 00:00:00,2024-05-27 00:00:00,1050885.62239845,0.06547194
2024-05-27 01:00:00,2024-05-27 01:00:00,1261063.74687814,0.0547631
2024-05-27 02:00:00,2024-05-27 02:00:00,788165.84179884,0.0876559
2024-05-27 03:00:00,2024-05-27 03:00:00,1576332.68359768,0.04369512
2024-05-27 04:00:00,2024-05-27 04:00:00,3152666.36719535,0.0218261
2024-05-27 05:00:00,2024-05-27 05:00:00,2101778.57813024,0.03259745
2024-05-27 06:00:00,2024-05-27 06:00:00,1576334.93359768,0.04338698
2024-05-27 07:00:00,2024-05-27 07:00:00,2101780.91146357,0.03266055
2024-05-27 08:00:00,2024-05-27 08:00:00,6305344.73439071,0.01087923
2024-05-27 09:00:00,2024-05-27 09:00:00,1576337.18359768,0.04350521
2024-05-27 10:00:00,2024-05-27 10:00:00,900765.10491296,0.07610778
2024-05-27 11:00:00,2024-05-27 11:00:00,1050893.62239845,0.06511
2024-05-27 12:00:00,2024-05-27 12:00:00,1261073.34687814,0.05440323
2024-05-27 13:00:00,2024-05-27 13:00:00,1261074.34687814,0.05463014
2024-05-27 14:00:00,2024-05-27 14:00:00,788172.46679884,0.08817283
2024-05-27 15:00:00,2024-05-27 15:00:00,2101794.2447969,0.03346973
2024-05-27 16:00:00,2024-05-27 16:00:00,1050898.12239845,0.06673314
2024-05-27 17:00:00,2024-05-27 17:00:00,1261078.74687814,0.05562899
2024-05-27 18:00:00,2024-05-27 18:00:00,3152697.86719535,0.02218341
2024-05-27 19:00:00,2024-05-27 19:00:00,700600.52604341,0.09880581
2024-05-27 20:00:00,2024-05-27 20:00:00,1261081.94687814,0.05520159
2024-05-27 21:00:00,2024-05-27 21:00:00,1576353.43359768,0.0442609
2024-05-27 22:00:00,2024-05-27 22:00:00,700602.52604341,0.09924876
2024-05-27 23:00:00,2024-05-27 23:00:00,788178.84179884,0.08806437
2024-05-28 00:00:00,2024-05-28 00:00:00,2101811.2447969,0.03300219
2024-05-28 01:00:00,2024-05-28 01:00:00,1050906.62239845,0.06525061
2024-05-28 02:00:00,2024-05-28 02:00:00,1050907.62239845,0.06532093
2024-05-28 03:00:00,2024-05-28 03:00:00,2101816.2447969,0.03236875
2024-05-28 04:00:00,2024-05-28 04:00:00,788182.09179884,0.08600069
2024-05-28 05:00:00,2024-05-28 05:00:00,1261092.34687814,0.05393432
2024-05-28 06:00:00,2024-05-28 06:00:00,900781.2477701,0.07543776
2024-05-28 07:00:00,2024-05-28 07:00:00,900782.2477701,0.07511066
2024-05-28 08:00:00,2024-05-28 08:00:00,1261096.14687814,0.05401594
2024-05-28 09:00:00,2024-05-28 09:00:00,2101827.91146357,0.03249923
2024-05-28 10:00:00,2024-05-28 10:00:00,1261097.74687814,0.0543457
2024-05-28 11:00:00,2024-05-28 11:00:00,1261098.74687814,0.05419987
2024-05-28 12:00:00,2024-05-28 12:00:00,900785.81919867,0.075663
2024-05-28 13:00:00,2024-05-28 13:00:00,1576376.43359768,0.04296379
2024-05-28 14:00:00,2024-05-28 14:00:00,900787.53348439,0.07539643
2024-05-28 15:00:00,2024-05-28 15:00:00,1050919.78906512,0.06500967
2024-05-28 16:00:00,2024-05-28 16:00:00,1050920.78906512,0.06438956
2024-05-28 17:00:00,2024-05-28 17:00:00,900790.2477701,0.07515635
2024-05-28 18:00:00,2024-05-28 18:00:00,525461.97786589,0.12906321
2024-05-28 19:00:00,2024-05-28 19:00:00,6305544.73439071,0.01084109
2024-05-28 20:00:00,2024-05-28 20:00:00,1261109.94687814,0.05414558
2024-05-28 21:00:00,2024-05-28 21:00:00,900793.81919867,0.07585203
2024-05-28 22:00:00,2024-05-28 22:00:00,1576390.18359768,0.04351755
2024-05-28 23:00:00,2024-05-28 23:00:00,1576391.18359768,0.04337483
2024-05-29 00:00:00,2024-05-29 00:00:00,1050928.45573178,0.06514888
2024-05-29 01:00:00,2024-05-29 01:00:00,1261115.14687814,0.05435256
2024-05-29 02:00:00,2024-05-29 02:00:00,1576394.93359768,0.04356768
2024-05-29 03:00:00,2024-05-29 03:00:00,1050930.95573178,0.06541061
2024-05-29 04:00:00,2024-05-29 04:00:00,3152793.86719535,0.02182248
2024-05-29 05:00:00,2024-05-29 05:00:00,1576397.93359768,0.04350146
2024-05-29 06:00:00,2024-05-29 06:00:00,573236.61221734,0.11944983
2024-05-29 07:00:00,2024-05-29 07:00:00,900801.39062724,0.07540958
2024-05-29 08:00:00,2024-05-29 08:00:00,1050935.95573178,0.06456621
2024-05-29 09:00:00,2024-05-29 09:00:00,2101872.91146357,0.03229433
2024-05-29 10:00:00,2024-05-29 10:00:00,2101873.91146357,0.03234199
2024-05-29 11:00:00,2024-05-29 11:00:00,700625.63715452,0.09667885
2024-05-29 12:00:00,2024-05-29 12:00:00,3152816.36719535,0.02152899
2024-05-29 13:00:00,2024-05-29 13:00:00,1050939.78906512,0.06456303
2024-05-29 14:00:00,2024-05-29 14:00:00,900806.53348439,0.07502856
2024-05-29 15:00:00,2024-05-29 15:00:00,1261130.14687814,0.05340053
2024-05-29 16:00:00,2024-05-29 16:00:00,900808.2477701,0.07494846
2024-05-29 17:00:00,2024-05-29 17:00:00,1050943.95573178,0.06428259
2024-05-29 18:00:00,2024-05-29 18:00:00,1576416.93359768,0.04273435
2024-05-29 19:00:00,2024-05-29 19:00:00,788209.46679884,0.08526259
2024-05-29 20:00:00,2024-05-29 20:00:00,1050946.95573178,0.06415467
2024-05-29 21:00:00,2024-05-29 21:00:00,900812.67634153,0.07509208
2024-05-29 22:00:00,2024-05-29 22:00:00,900813.67634153,0.07506868
2024-05-29 23:00:00,2024-05-29 23:00:00,1050950.28906512,0.06430941
2024-05-30 00:00:00,2024-05-30 00:00:00,1261141.34687814,0.0535459
2024-05-30 01:00:00,2024-05-30 01:00:00,788214.34179884,0.0860166
2024-05-30 02:00:00,2024-05-30 02:00:00,573247.79403552,0.11847264
2024-05-30 03:00:00,2024-05-30 03:00:00,1576432.43359768,0.04319959
2024-05-30 04:00:00,2024-05-30 04:00:00,700637.63715452,0.09725548
2024-05-30 05:00:00,2024-05-30 05:00:00,900820.81919867,0.07561472
2024-05-30 06:00:00,2024-05-30 06:00:00,1261150.14687814,0.05377534
2024-05-30 07:00:00,2024-05-30 07:00:00,1050959.45573178,0.06430152
2024-05-30 08:00:00,2024-05-30 08:00:00,900823.39062724,0.07513064
2024-05-30 09:00:00,2024-05-30 09:00:00,3152882.86719535,0.02148429
2024-05-30 10:00:00,2024-05-30 10:00:00,2101922.91146357,0.03231185
2024-05-30 11:00:00,2024-05-30 11:00:00,3152885.36719535,0.0214992
2024-05-30 12:00:00,2024-05-30 12:00:00,788222.34179884,0.08644575
2024-05-30 13:00:00,2024-05-30 13:00:00,3152890.36719535,0.02175902
2024-05-30 14:00:00,2024-05-30 14:00:00,3152891.86719535,0.02167934
2024-05-30 15:00:00,2024-05-30 15:00:00,2101928.91146357,0.03259862
2024-05-30 16:00:00,2024-05-30 16:00:00,900827.67634153,0.07623306
2024-05-30 17:00:00,2024-05-30 17:00:00,1576449.43359768,0.04398316
2024-05-30 18:00:00,2024-05-30 18:00:00,2101933.57813024,0.0330065
2024-05-30 19:00:00,2024-05-30 19:00:00,3152901.86719535,0.02178216
2024-05-30 20:00:00,2024-05-30 20:00:00,788226.46679884,0.08687195
2024-05-30 21:00:00,2024-05-30 21:00:00,1261163.34687814,0.05422313
2024-05-30 22:00:00,2024-05-30 22:00:00,1050970.45573178,0.06499409
2024-05-30 23:00:00,2024-05-30 23:00:00,3152912.36719535,0.02167619
2024-05-31 00:00:00,2024-05-31 00:00:00,1576457.18359768,0.04342891
2024-05-31 01:00:00,2024-05-31 01:00:00,788229.59179884,0.08683478
2024-05-31 02:00:00,2024-05-31 02:00:00,788230.59179884,0.08692638
2024-05-31 03:00:00,2024-05-31 03:00:00,1261169.94687814,0.05433244
2024-05-31 04:00:00,2024-05-31 04:00:00,485066.3641839,0.1412277
2024-05-31 05:00:00,2024-05-31 05:00:00,630587.27343907,0.1085186
2024-05-31 06:00:00,2024-05-31 06:00:00,2101958.57813024,0.03247653
2024-05-31 07:00:00,2024-05-31 07:00:00,1261176.14687814,0.05405382
2024-05-31 08:00:00,2024-05-31 08:00:00,3152941.36719535,0.0216054
2024-05-31 09:00:00,2024-05-31 09:00:00,1261177.54687814,0.05386088
2024-05-31 10:00:00,2024-05-31 10:00:00,2101963.57813024,0.03249536
2024-05-31 11:00:00,2024-05-31 11:00:00,6305892.73439071,0.01083629
2024-05-31 12:00:00,2024-05-31 12:00:00,1050983.12239845,0.06529475
2024-05-31 13:00:00,2024-05-31 13:00:00,1261180.74687814,0.05396407
2024-05-31 14:00:00,2024-05-31 14:00:00,900844.39062724,0.07486525
2024-05-31 15:00:00,2024-05-31 15:00:00,573265.61221734,0.11723816
2024-05-31 16:00:00,2024-05-31 16:00:00,1261185.34687814,0.05324599
2024-05-31 17:00:00,2024-05-31 17:00:00,788241.84179884,0.08536558
2024-05-31 18:00:00,2024-05-31 18:00:00,788242.84179884,0.08544088
2024-05-31 19:00:00,2024-05-31 19:00:00,1050991.45573178,0.06432446
2024-05-31 20:00:00,2024-05-31 20:00:00,788244.59179884,0.08581219
2024-05-31 21:00:00,2024-05-31 21:00:00,788245.59179884,0.08564186
2024-05-31 22:00:00,2024-05-31 22:00:00,3152983.36719535,0.02141044
2024-05-31 23:00:00,2024-05-31 23:00:00,1050995.45573178,0.06423455
2024-06-01 00:00:00,2024-06-01 00:00:00,700664.63715452,0.09648301
2024-06-01 01:00:00,2024-06-01 01:00:00,900855.53348439,0.07496088
2024-06-01 02:00:00,2024-06-01 02:00:00,900856.53348439,0.07511017
2024-06-01 03:00:00,2024-06-01 03:00:00,3152999.36719535,0.02147344
2024-06-01 04:00:00,2024-06-01 04:00:00,1051000.78906512,0.06438586
2024-06-01 05:00:00,2024-06-01 05:00:00,900858.81919867,0.07511941
2024-06-01 06:00:00,2024-06-01 06:00:00,1576503.93359768,0.0429285
2024-06-01 07:00:00,2024-06-01 07:00:00,700669.4149323,0.09650699
2024-06-01 08:00:00,2024-06-01 08:00:00,1051005.12239845,0.06439438
2024-06-01 09:00:00,2024-06-01 09:00:00,1576508.68359768,0.0429353
2024-06-01 10:00:00,2024-06-01 10:00:00,1576509.68359768,0.04291064
2024-06-01 11:00:00,2024-06-01 11:00:00,788255.84179884,0.08580512
2024-06-01 12:00:00,2024-06-01 12:00:00,3153024.36719535,0.02146863
2024-06-01 13:00:00,2024-06-01 13:00:00,900865.10491296,0.07513683
2024-06-01 14:00:00,2024-06-01 14:00:00,1051010.28906512,0.0644617
2024-06-01 15:00:00,2024-06-01 15:00:00,1261213.34687814,0.05364673
2024-06-01 16:00:00,2024-06-01 16:00:00,788259.34179884,0.08584624
2024-06-01 17:00:00,2024-06-01 17:00:00,788260.34179884,0.08599317
2024-06-01 18:00:00,2024-06-01 18:00:00,6306083.73439071,0.010741
2024-06-01 19:00:00,2024-06-01 19:00:00,900870.10491296,0.07519572
2024-06-01 20:00:00,2024-06-01 20:00:00,900871.10491296,0.07521156
2024-06-01 21:00:00,2024-06-01 21:00:00,1051017.28906512,0.06445154
2024-06-01 22:00:00,2024-06-01 22:00:00,1261221.74687814,0.05369845
2024-06-01 23:00:00,2024-06-01 23:00:00,1261222.74687814,0.05370979
2024-06-02 00:00:00,2024-06-02 00:00:00,1261223.74687814,0.05382226
2024-06-02 01:00:00,2024-06-02 01:00:00,1051020.78906512,0.06444613
2024-06-02 02:00:00,2024-06-02 02:00:00,3153063.36719535,0.02147929
2024-06-02 03:00:00,2024-06-02 03:00:00,3153064.36719535,0.02148941
2024-06-02 04:00:00,2024-06-02 04:00:00,700681.97048786,0.0968168
2024-06-02 05:00:00,2024-06-02 05:00:00,788268.21679884,0.08588081
2024-06-02 06:00:00,2024-06-02 06:00:00,1576537.43359768,0.04301718
2024-06-02 07:00:00,2024-06-02 07:00:00,900879.53348439,0.07516082
2024-06-02 08:00:00,2024-06-02 08:00:00,1051027.12239845,0.06445828
2024-06-02 09:00:00,2024-06-02 09:00:00,1261233.54687814,0.05353959
2024-06-02 10:00:00,2024-06-02 10:00:00,900882.10491296,0.07494874
2024-06-02 11:00:00,2024-06-02 11:00:00,900883.10491296,0.07573942
2024-06-02 12:00:00,2024-06-02 12:00:00,1261237.34687814,0.05383687
2024-06-02 13:00:00,2024-06-02 13:00:00,1576547.68359768,0.04323164
2024-06-02 14:00:00,2024-06-02 14:00:00,573291.06676279,0.11902868
2024-06-02 15:00:00,2024-06-02 15:00:00,2102068.2447969,0.0323962
2024-06-02 16:00:00,2024-06-02 16:00:00,1576552.18359768,0.04317361
2024-06-02 17:00:00,2024-06-02 17:00:00,1261242.74687814,0.05379987
2024-06-02 18:00:00,2024-06-02 18:00:00,788277.71679884,0.08586225
2024-06-02 19:00:00,2024-06-02 19:00:00,900889.81919867,0.07516637
2024-06-02 20:00:00,2024-06-02 20:00:00,1261246.74687814,0.05376812
2024-06-02 21:00:00,2024-06-02 21:00:00,1051039.95573178,0.06451817
2024-06-02 22:00:00,2024-06-02 22:00:00,1051040.95573178,0.06460808
2024-06-02 23:00:00,2024-06-02 23:00:00,788281.71679884,0.08593787
2024-06-03 00:00:00,2024-06-03 00:00:00,788282.71679884,0.08597474
2024-06-03 01:00:00,2024-06-03 01:00:00,700696.74826563,0.09769916
2024-06-03 02:00:00,2024-06-03 02:00:00,788284.84179884,0.08677043
2024-06-03 03:00:00,2024-06-03 03:00:00,6306280.73439071,0.01084347
2024-06-03 04:00:00,2024-06-03 04:00:00,700698.85937675,0.09776189
2024-06-03 05:00:00,2024-06-03 05:00:00,1261258.94687814,0.05447306
2024-06-03 06:00:00,2024-06-03 06:00:00,1051050.12239845,0.06566342
2024-06-03 07:00:00,2024-06-03 07:00:00,788288.59179884,0.08739938
2024-06-03 08:00:00,2024-06-03 08:00:00,900902.2477701,0.07673719
2024-06-03 09:00:00,2024-06-03 09:00:00,900903.2477701,0.07659478
2024-06-03 10:00:00,2024-06-03 10:00:00,788291.34179884,0.08741277
2024-06-03 11:00:00,2024-06-03 11:00:00,630634.07343907,0.10953075
2024-06-03 12:00:00,2024-06-03 12:00:00,2102114.57813024,0.03317088
2024-06-03 13:00:00,2024-06-03 13:00:00,2102115.57813024,0.03320318
2024-06-03 14:00:00,2024-06-03 14:00:00,1576587.68359768,0.04362134
2024-06-03 15:00:00,2024-06-03 15:00:00,1261271.14687814,0.05518484
2024-06-03 16:00:00,2024-06-03 16:00:00,900908.96205582,0.07667287
2024-06-03 17:00:00,2024-06-03 17:00:00,573306.70312643,0.120815
2024-06-03 18:00:00,2024-06-03 18:00:00,1261275.74687814,0.05493249
2024-06-03 19:00:00,2024-06-03 19:00:00,1261276.74687814,0.05486528
2024-06-03 20:00:00,2024-06-03 20:00:00,1261277.94687814,0.05477547
2024-06-03 21:00:00,2024-06-03 21:00:00,630639.97343907,0.10952821
2024-06-03 22:00:00,2024-06-03 22:00:00,1051067.62239845,0.06568328
2024-06-03 23:00:00,2024-06-03 23:00:00,1261282.14687814,0.05454232
2024-06-04 00:00:00,2024-06-04 00:00:00,1261283.14687814,0.0547092
2024-06-04 01:00:00,2024-06-04 01:00:00,700713.85937675,0.0987748
2024-06-04 02:00:00,2024-06-04 02:00:00,900918.81919867,0.07674278
2024-06-04 03:00:00,2024-06-04 03:00:00,1051072.95573178,0.06579827
2024-06-04 04:00:00,2024-06-04 04:00:00,1051073.95573178,0.06569641
2024-06-04 05:00:00,2024-06-04 05:00:00,1051074.95573178,0.06559506
2024-06-04 06:00:00,2024-06-04 06:00:00,3153225.86719535,0.02184973
2024-06-04 07:00:00,2024-06-04 07:00:00,3153227.36719535,0.02188234
2024-06-04 08:00:00,2024-06-04 08:00:00,788307.84179884,0.08732478
2024-06-04 09:00:00,2024-06-04 09:00:00,1576616.68359768,0.04357454
2024-06-04 10:00:00,2024-06-04 10:00:00,1051078.78906512,0.06552978
2024-06-04 11:00:00,2024-06-04 11:00:00,900925.67634153,0.0765193
2024-06-04 12:00:00,2024-06-04 12:00:00,1576620.93359768,0.04372092
2024-06-04 13:00:00,2024-06-04 13:00:00,630649.37343907,0.11028727
2024-06-04 14:00:00,2024-06-04 14:00:00,1576624.43359768,0.04418002
2024-06-04 15:00:00,2024-06-04 15:00:00,1051083.95573178,0.06704737
2024-06-04 16:00:00,2024-06-04 16:00:00,2102168.91146357,0.03370187
2024-06-04 17:00:00,2024-06-04 17:00:00,3153254.36719535,0.02238092
2024-06-04 18:00:00,2024-06-04 18:00:00,700724.19271008,0.10093169
2024-06-04 19:00:00,2024-06-04 19:00:00,788315.71679884,0.08935411
2024-06-04 20:00:00,2024-06-04 20:00:00,1051088.62239845,0.06698314
2024-06-04 21:00:00,2024-06-04 21:00:00,1261307.34687814,0.05599028
2024-06-04 22:00:00,2024-06-04 22:00:00,1576635.18359768,0.0447627
2024-06-04 23:00:00,2024-06-04 23:00:00,1576636.18359768,0.04474035
2024-06-05 00:00:00,2024-06-05 00:00:00,788319.09179884,0.08980703
2024-06-05 01:00:00,2024-06-05 01:00:00,6306554.73439071,0.0112553
2024-06-05 02:00:00,2024-06-05 02:00:00,630656.47343907,0.11232703
2024-06-05 03:00:00,2024-06-05 03:00:00,630657.47343907,0.11250208
2024-06-05 04:00:00,2024-06-05 04:00:00,1261315.94687814,0.05642855
2024-06-05 05:00:00,2024-06-05 05:00:00,3153290.86719535,0.02251579
2024-06-05 06:00:00,2024-06-05 06:00:00,1261317.34687814,0.05638075
2024-06-05 07:00:00,2024-06-05 07:00:00,2102196.57813024,0.03386832
2024-06-05 08:00:00,2024-06-05 08:00:00,1261318.94687814,0.05623425
2024-06-05 09:00:00,2024-06-05 09:00:00,1051100.12239845,0.06744925
2024-06-05 10:00:00,2024-06-05 10:00:00,2102201.2447969,0.03367941
2024-06-05 11:00:00,2024-06-05 11:00:00,6306604.73439071,0.0112533
2024-06-05 12:00:00,2024-06-05 12:00:00,1051101.78906512,0.06749099
2024-06-05 13:00:00,2024-06-05 13:00:00,1051102.78906512,0.06728963
2024-06-05 14:00:00,2024-06-05 14:00:00,900946.2477701,0.07866507
2024-06-05 15:00:00,2024-06-05 15:00:00,1051104.95573178,0.06810663
2024-06-05 16:00:00,2024-06-05 16:00:00,1261326.94687814,0.05654355
2024-06-05 17:00:00,2024-06-05 17:00:00,1576659.68359768,0.04543824
2024-06-05 18:00:00,2024-06-05 18:00:00,6306640.73439071,0.01127395
2024-06-05 19:00:00,2024-06-05 19:00:00,1051107.78906512,0.06782392
2024-06-05 20:00:00,2024-06-05 20:00:00,1261330.34687814,0.05645732
2024-06-05 21:00:00,2024-06-05 21:00:00,1261331.34687814,0.05641073
2024-06-05 22:00:00,2024-06-05 22:00:00,1576665.18359768,0.04512704
2024-06-05 23:00:00,2024-06-05 23:00:00,900952.53348439,0.07892935
2024-06-06 00:00:00,2024-06-06 00:00:00,1051112.28906512,0.06756723
2024-06-06 01:00:00,2024-06-06 01:00:00,2102225.57813024,0.03383557
2024-06-06 02:00:00,2024-06-06 02:00:00,788335.59179884,0.09027672
2024-06-06 03:00:00,2024-06-06 03:00:00,1051115.12239845,0.0676005
2024-06-06 04:00:00,2024-06-06 04:00:00,2102231.2447969,0.03380234
2024-06-06 05:00:00,2024-06-06 05:00:00,900957.2477701,0.07869427
2024-06-06 06:00:00,2024-06-06 06:00:00,6306701.73439071,0.01124287
2024-06-06 07:00:00,2024-06-06 07:00:00,1576676.43359768,0.04504542
2024-06-06 08:00:00,2024-06-06 08:00:00,1261342.14687814,0.05621317
2024-06-06 09:00:00,2024-06-06 09:00:00,1261343.14687814,0.05627102
2024-06-06 10:00:00,2024-06-06 10:00:00,1576679.93359768,0.04502304
2024-06-06 11:00:00,2024-06-06 11:00:00,1051120.95573178,0.06769101
2024-06-06 12:00:00,2024-06-06 12:00:00,1576682.43359768,0.04514187
2024-06-06 13:00:00,2024-06-06 13:00:00,700748.74826563,0.10147292
2024-06-06 14:00:00,2024-06-06 14:00:00,900963.67634153,0.07931704
2024-06-06 15:00:00,2024-06-06 15:00:00,1261350.14687814,0.05652123
