start_time,date,range_001_01,range_001_01_percent,range_01_1,range_01_1_percent,range_0_001,range_0_001_percent,range_100_1k,range_100_1k_percent,range_10_100,range_10_100_percent,range_10k_inf,range_10k_inf_percent,range_1_10,range_1_10_percent,range_1k_10k,range_1k_10k_percent
2024-02-19,2024-02-19,11743851,5.41611364,4252991,1.96142497,199697897,92.09811186,19875,0.0091661,152648,0.0703993,66,3.044e-05,962449,0.44386915,1918,0.00088456
2024-02-20,2024-02-20,11757852,5.41273264,4253450,1.95807769,200078008,92.10600413,19885,0.00915407,152724,0.07030656,66,3.038e-05,961895,0.44280881,1924,0.00088571
2024-02-21,2024-02-21,11763463,5.40738051,4254742,1.95580238,200390095,92.11449841,19787,0.00909561,152726,0.07020446,67,3.08e-05,961774,0.44210433,1922,0.0008835
2024-02-22,2024-02-22,11771179,5.40526677,4256118,1.95438819,200608455,92.11840333,19768,0.00907737,152550,0.0700502,67,3.077e-05,962336,0.4418999,1924,0.00088349
2024-02-23,2024-02-23,11760251,5.3965486,4256320,1.9531418,200767922,92.12846302,19781,0.00907711,152598,0.07002423,67,3.074e-05,962846,0.44183115,1925,0.00088334
2024-02-24,2024-02-24,11763852,5.3955471,4258071,1.95298467,200869805,92.12989883,19787,0.0090754,152467,0.06992972,67,3.073e-05,962924,0.44164971,1927,0.00088383
2024-02-25,2024-02-25,11761545,5.39145096,4258226,1.95195586,200994306,92.13508466,19794,0.0090735,152446,0.06988071,67,3.071e-05,963446,0.44164027,1927,0.00088333
2024-02-26,2024-02-26,11768699,5.38950178,4263041,1.95226907,201194499,92.1374665,19770,0.00905372,152513,0.06984367,67,3.068e-05,962875,0.44095074,1930,0.00088385
2024-02-27,2024-02-27,11773092,5.38453816,4259493,1.94812056,201476339,92.14716365,19818,0.00906396,152576,0.06978212,67,3.064e-05,962953,0.44041592,1935,0.00088499
2024-02-28,2024-02-28,11774006,5.37872166,4257127,1.94478423,201731713,92.15714121,19945,0.00911148,152460,0.06964833,68,3.106e-05,962521,0.43970867,1868,0.00085336
2024-02-29,2024-02-29,11774936,5.37084583,4251798,1.9393525,202074799,92.17142169,19954,0.00910152,152702,0.06965124,67,3.056e-05,961897,0.43874553,1866,0.00085113
2024-03-01,2024-03-01,11783842,5.36750884,4249431,1.93560457,202371447,92.17965841,20029,0.00912316,152487,0.06945742,68,3.097e-05,961069,0.43776439,1871,0.00085224
2024-03-02,2024-03-02,11787580,5.36246542,4245624,1.93144071,202647308,92.18933677,20016,0.00910578,152395,0.0693283,68,3.093e-05,961567,0.43744092,1871,0.00085116
2024-03-03,2024-03-03,11795607,5.35873623,4245294,1.92863417,202941872,92.19635431,20019,0.00909462,152362,0.06921795,68,3.089e-05,962100,0.43708138,1872,0.00085045
2024-03-04,2024-03-04,11803745,5.35425749,4245716,1.92588511,203271107,92.20513041,20037,0.00908892,152014,0.06895456,68,3.085e-05,960747,0.43580125,1877,0.00085142
2024-03-05,2024-03-05,11791991,5.34477804,4240669,1.92210412,203461025,92.21971235,19954,0.00904425,152189,0.06898041,69,3.127e-05,958605,0.43449244,1891,0.00085711
2024-03-06,2024-03-06,11796464,5.34066178,4236913,1.91819509,203715692,92.22904515,19975,0.00904336,151829,0.06873817,70,3.169e-05,957350,0.43342501,1899,0.00085974
2024-03-07,2024-03-07,11793285,5.33566959,4232747,1.91503381,203871439,92.23813706,20013,0.00905454,151741,0.06865261,70,3.167e-05,956078,0.4325611,1900,0.00085962
2024-03-08,2024-03-08,11802215,5.3308593,4231851,1.91145495,204230693,92.24752206,20031,0.00904766,151602,0.06847604,70,3.162e-05,955869,0.43174973,1901,0.00085865
2024-03-09,2024-03-09,11734029,5.29777599,4232294,1.91083093,204393796,92.28139333,20004,0.00903157,151705,0.06849302,70,3.16e-05,955916,0.43158482,1902,0.00085873
2024-03-10,2024-03-10,11721446,5.28694307,4231118,1.90844031,204623912,92.29535106,20059,0.00904759,151613,0.06838485,70,3.157e-05,955428,0.43094456,1900,0.00085699
2024-03-11,2024-03-11,11709017,5.28432676,4229847,1.90894707,204512987,92.29753877,20260,0.00914342,151462,0.06835541,69,3.114e-05,954617,0.43082252,1850,0.00083491
2024-03-12,2024-03-12,11693865,5.27843573,4228331,1.90860536,204490207,92.3038205,20300,0.00916312,151645,0.06845028,69,3.115e-05,954085,0.4306597,1848,0.00083416
2024-03-13,2024-03-13,11661421,5.26303822,4226461,1.90748844,204556748,92.32065145,20300,0.00916181,151462,0.0683579,69,3.114e-05,953733,0.43043924,1843,0.00083178
2024-03-14,2024-03-14,11633695,5.25013849,4227952,1.90802093,204600019,92.33338468,20301,0.00916158,151184,0.06822742,69,3.114e-05,953277,0.43020178,1848,0.00083398
2024-03-15,2024-03-15,11646664,5.24750357,4232490,1.90698439,204941377,92.33808134,20190,0.00909678,151414,0.06822087,69,3.109e-05,952699,0.42924664,1854,0.00083534
2024-03-16,2024-03-16,11643498,5.2446277,4232367,1.90640212,205005665,92.34152742,20178,0.00908886,151633,0.06830066,69,3.108e-05,952831,0.42918751,1853,0.00083465
2024-03-17,2024-03-17,11637270,5.24102952,4232469,1.90615969,205045761,92.34561772,20232,0.0091118,151161,0.06807776,69,3.108e-05,952863,0.429137,1855,0.00083543
2024-03-18,2024-03-18,11644887,5.2377244,4232750,1.90383796,205323281,92.35184154,20244,0.0091055,151146,0.06798358,70,3.149e-05,952987,0.42864162,1854,0.00083391
2024-03-19,2024-03-19,11648971,5.23227696,4231693,1.90071636,205630242,92.36132331,20261,0.00910047,151091,0.06786436,70,3.144e-05,952560,0.42785391,1855,0.0008332
2024-03-20,2024-03-20,11643919,5.22895794,4230595,1.89984174,205680532,92.36536697,20271,0.00910314,150952,0.06778832,70,3.144e-05,953248,0.42807698,1856,0.00083348
2024-03-21,2024-03-21,11654419,5.22699277,4231998,1.89804596,205953241,92.36977851,20289,0.00909959,150885,0.06767174,70,3.139e-05,953283,0.42754627,1859,0.00083376
2024-03-22,2024-03-22,11658984,5.2223856,4232600,1.89590013,206231892,92.37704273,20208,0.00905173,151056,0.06766221,70,3.135e-05,953477,0.42708906,1869,0.00083718
2024-03-23,2024-03-23,11652404,5.22125397,4234602,1.89745674,206158125,92.37612495,20195,0.00904905,151120,0.06771443,70,3.137e-05,954131,0.42753069,1872,0.00083881
2024-03-24,2024-03-24,11646924,5.22370533,4235609,1.89969243,205952704,92.37084721,20200,0.0090598,151175,0.06780277,70,3.14e-05,954328,0.42802102,1873,0.00084005
2024-03-25,2024-03-25,11651848,5.22303947,4237562,1.89952303,206064929,92.37034825,20176,0.00904406,153941,0.06900536,70,3.138e-05,955191,0.42817245,1865,0.000836
2024-03-26,2024-03-26,11657114,5.22002118,4237348,1.89747191,206290113,92.37610264,20177,0.0090352,153695,0.06882417,70,3.135e-05,955069,0.42767707,1868,0.00083648
2024-03-27,2024-03-27,11665827,5.21827856,4237901,1.89566911,206521367,92.37973626,20139,0.00900844,153812,0.06880214,70,3.131e-05,956015,0.42763814,1869,0.00083603
2024-03-28,2024-03-28,11668425,5.21439262,4238007,1.89388306,206734731,92.38573797,20163,0.00901045,153893,0.06877179,70,3.128e-05,956267,0.42733716,1870,0.00083567
2024-03-29,2024-03-29,11676131,5.20933274,4238955,1.89121954,207090913,92.39408788,20121,0.00897703,153941,0.06868113,70,3.123e-05,956705,0.42683614,1870,0.0008343
2024-03-30,2024-03-30,11672348,5.20005286,4239153,1.88855059,207421641,92.40672892,20133,0.00896929,153842,0.0685369,70,3.119e-05,956892,0.42629718,1870,0.00083309
2024-03-31,2024-03-31,11672930,5.19352252,4239672,1.88631578,207713735,92.41603952,20128,0.00895535,153913,0.068479,69,3.07e-05,957077,0.4258229,1875,0.00083423
2024-04-01,2024-04-01,11675233,5.19104233,4239652,1.88503416,207860942,92.41913618,20132,0.00895109,155172,0.06899258,69,3.068e-05,958079,0.4259811,1871,0.00083188
2024-04-02,2024-04-02,11676791,5.18849405,4238766,1.88346372,208000115,92.42328297,20132,0.0089455,155256,0.06898683,69,3.066e-05,958641,0.4259649,1871,0.00083136
2024-04-03,2024-04-03,11684163,5.1857393,4237819,1.8808557,208254802,92.42896663,20125,0.00893201,155261,0.06890892,69,3.062e-05,959233,0.42573287,1879,0.00083395
2024-04-04,2024-04-04,11681658,5.18453106,4237645,1.88074348,208261332,92.43014513,20149,0.00894249,155199,0.06888012,69,3.062e-05,959613,0.4258936,1878,0.00083349
2024-04-05,2024-04-05,11677941,5.18263014,4239212,1.88134774,208274458,92.43148977,20156,0.00894516,155315,0.06892826,69,3.062e-05,959442,0.42579707,1873,0.00083123
2024-04-06,2024-04-06,11680399,5.17814443,4239037,1.87924623,208514244,92.4383551,20164,0.00893909,155321,0.06885677,69,3.059e-05,960026,0.4255979,1872,0.00082989
2024-04-07,2024-04-07,11685496,5.17080717,4238667,1.87560115,208928144,92.45026009,20177,0.00892828,155331,0.06873364,69,3.053e-05,960029,0.42481079,1872,0.00082836
2024-04-08,2024-04-08,11695060,5.1665949,4238657,1.87253624,209288779,92.45872524,20214,0.00893006,155254,0.06858747,69,3.048e-05,959239,0.42376861,1872,0.000827
2024-04-09,2024-04-09,11704752,5.16170086,4237351,1.86863748,209682709,92.4683769,20203,0.00890936,155360,0.0685125,68,2.999e-05,959213,0.42300517,1877,0.00082774
2024-04-10,2024-04-10,11724087,5.15652159,4238336,1.8641171,210265988,92.47979026,20205,0.00888662,155288,0.06829921,68,2.991e-05,958408,0.42152976,1877,0.00082555
2024-04-11,2024-04-11,11750266,5.15514589,4239870,1.86014073,210806437,92.48624136,20193,0.00885919,155200,0.06809026,68,2.983e-05,958841,0.42066837,1879,0.00082437
2024-04-12,2024-04-12,11755117,5.14576084,4239417,1.85578978,211312269,92.50119742,20179,0.00883329,155113,0.06790017,68,2.977e-05,958696,0.41966578,1880,0.00082296
2024-04-13,2024-04-13,11757698,5.13518021,4238270,1.85106645,211831578,92.51754278,20180,0.00881362,155056,0.06772078,68,2.97e-05,958958,0.41882536,1880,0.00082109
2024-04-14,2024-04-14,11765226,5.1270521,4236134,1.84602316,212335571,92.53162964,20201,0.0088032,154911,0.06750714,68,2.963e-05,959509,0.41813499,1882,0.00082014
2024-04-15,2024-04-15,11784715,5.12047683,4235325,1.84025524,212991991,92.54534831,20180,0.00876824,154985,0.06734122,68,2.955e-05,959636,0.41696332,1881,0.0008173
2024-04-16,2024-04-16,11792496,5.11392664,4234777,1.83645082,213431584,92.5566108,20225,0.00877076,155030,0.06723022,68,2.949e-05,959661,0.41616601,1880,0.00081528
2024-04-17,2024-04-17,11803875,5.1078423,4236200,1.83311341,213915333,92.56670262,20200,0.00874106,154983,0.06706516,68,2.943e-05,960632,0.41569034,1885,0.00081569
2024-04-18,2024-04-18,11829250,5.10736791,4236531,1.82915421,214407576,92.57208814,20171,0.00870898,155115,0.06697207,69,2.979e-05,960877,0.41486589,1883,0.000813
2024-04-19,2024-04-19,11867454,5.11213073,4238061,1.8256251,214898899,92.57177366,20212,0.0087067,155129,0.06682476,69,2.972e-05,961304,0.41409992,1879,0.00080941
2024-04-20,2024-04-20,11866073,5.08847651,4239026,1.81780309,215951316,92.60546422,20202,0.00866314,155159,0.06653616,69,2.959e-05,961280,0.41222152,1879,0.00080576
2024-04-21,2024-04-21,11879843,5.07212237,4240188,1.81035662,216960758,92.63182301,20212,0.00862955,155047,0.06619762,69,2.946e-05,960387,0.41003912,1879,0.00080224
2024-04-22,2024-04-22,11895460,5.05702075,4241698,1.80323878,217952609,92.65643084,20224,0.00859767,155117,0.06594364,69,2.933e-05,959584,0.40794019,1879,0.0007988
2024-04-23,2024-04-23,11911884,5.03465295,4242762,1.79323726,219306073,92.69146397,20193,0.00853473,155190,0.06559229,69,2.916e-05,959869,0.4056963,1877,0.00079333
2024-04-24,2024-04-24,11899199,5.012449,4241008,1.78649305,220115762,92.72212622,20185,0.00850278,155118,0.0653423,69,2.907e-05,959699,0.40426606,1879,0.00079151
2024-04-25,2024-04-25,11894732,4.99731779,4242025,1.78219627,220748169,92.74263202,20176,0.00847652,154967,0.06510608,69,2.899e-05,960302,0.40345039,1885,0.00079194
2024-04-26,2024-04-26,11899706,4.98531495,4247186,1.77933471,221410367,92.75862892,20178,0.00845346,154941,0.06491166,70,2.933e-05,960852,0.40254355,1870,0.00078343
2024-04-27,2024-04-27,11890830,4.96921984,4246851,1.77477403,222014438,92.78061747,20172,0.00842995,154904,0.06473493,70,2.925e-05,960539,0.40141264,1871,0.0007819
2024-04-28,2024-04-28,11892463,4.96087312,4249011,1.77245071,222446139,92.79213825,20193,0.00842339,154951,0.06463693,70,2.92e-05,960503,0.40066835,1870,0.00078006
2024-04-29,2024-04-29,11888312,4.95201485,4248311,1.76961196,222795684,92.80438933,20192,0.00841087,154939,0.06453904,70,2.916e-05,960822,0.40022543,1871,0.00077936
2024-04-30,2024-04-30,11879648,4.93920854,4244067,1.76455834,223254948,92.82284668,20203,0.00839981,155040,0.06446108,70,2.91e-05,961395,0.39971979,1868,0.00077666
2024-05-01,2024-05-01,11873235,4.92911475,4243330,1.76159745,223624057,92.83642057,20186,0.00838012,154919,0.06431386,70,2.906e-05,961993,0.39936663,1873,0.00077757
2024-05-02,2024-05-02,11871369,4.92091672,4242197,1.75847437,223991175,92.84876233,20230,0.00838573,154756,0.06414942,70,2.902e-05,961371,0.39850725,1870,0.00077515
2024-05-03,2024-05-03,11873569,4.91522002,4240774,1.75552416,224314516,92.85794346,20262,0.00838772,154916,0.06412952,70,2.898e-05,961423,0.39799369,1866,0.00077246
2024-05-04,2024-05-04,11878045,4.90256569,4240293,1.75014617,225025059,92.87724828,20288,0.00837371,154874,0.06392297,70,2.889e-05,961727,0.39694493,1864,0.00076935
2024-05-05,2024-05-05,11872008,4.8876375,4239716,1.74546672,225647729,92.89787392,20294,0.00835492,154843,0.06374797,70,2.882e-05,962177,0.39612274,1864,0.0007674
2024-05-06,2024-05-06,11876263,4.88024964,4239864,1.74226478,226097753,92.90914814,20277,0.00833232,154871,0.06364032,70,2.876e-05,962634,0.39557007,1864,0.00076596
2024-05-07,2024-05-07,11873905,4.87492967,4238754,1.74025543,226318117,92.91677028,20277,0.00832489,154825,0.06356468,70,2.874e-05,962985,0.39536144,1863,0.00076487
2024-05-08,2024-05-08,11874713,4.86840704,4237981,1.7374918,226660577,92.92653625,20271,0.00831073,154742,0.06344128,70,2.87e-05,963505,0.39501877,1867,0.00076543
2024-05-09,2024-05-09,11877028,4.86006883,4237710,1.734067,227124618,92.93918286,20253,0.00828751,154748,0.06332274,70,2.864e-05,963536,0.39427804,1868,0.00076438
2024-05-10,2024-05-10,11887094,4.84923087,4237938,1.7288279,227868376,92.95681201,20260,0.00826488,154855,0.06317168,70,2.856e-05,963134,0.39290167,1869,0.00076244
2024-05-11,2024-05-11,11879338,4.83513917,4238116,1.7250019,228430040,92.97580664,20265,0.00824828,154759,0.06299015,70,2.849e-05,963157,0.39202506,1868,0.00076032
2024-05-12,2024-05-12,11877372,4.82663089,4239192,1.72268875,228823496,92.98745169,20274,0.00823879,154788,0.0629015,70,2.845e-05,962913,0.39130084,1868,0.0007591
2024-05-13,2024-05-13,11875751,4.82216252,4238135,1.72089965,229020407,92.99400295,20281,0.00823512,154651,0.06279622,70,2.842e-05,963218,0.39111579,1870,0.00075932
2024-05-14,2024-05-14,11866573,4.81740495,4239111,1.72092771,229081656,92.99897318,20264,0.00822646,154702,0.06280349,70,2.842e-05,962836,0.39087704,1869,0.00075875
2024-05-15,2024-05-15,11855926,4.80890023,4235467,1.71795423,229312496,93.01179123,20306,0.00823635,154560,0.06269132,70,2.839e-05,960622,0.38963935,1871,0.0007589
2024-05-16,2024-05-16,11846022,4.80251599,4233490,1.7163064,229446214,93.02018112,20299,0.00822945,154563,0.06266165,70,2.838e-05,960304,0.38931848,1871,0.00075853
2024-05-17,2024-05-17,11847015,4.79651081,4233490,1.71401661,229774788,93.02910934,20303,0.00822009,154709,0.06263716,70,2.834e-05,960111,0.38872094,1869,0.0007567
2024-05-18,2024-05-18,11846905,4.79367692,4232635,1.71267388,229919604,93.03360669,20323,0.0082234,154703,0.06259831,70,2.832e-05,959966,0.38843621,1869,0.00075626
2024-05-19,2024-05-19,11839435,4.78319082,4232806,1.71007475,230313026,93.04761185,20331,0.00821383,154764,0.06252543,70,2.828e-05,959394,0.38759996,1869,0.00075509
2024-05-20,2024-05-20,11835753,4.77453674,4232833,1.70752268,230688779,93.05973605,20348,0.00820837,154773,0.06243535,70,2.824e-05,958796,0.38677782,1871,0.00075476
2024-05-21,2024-05-21,11825601,4.76405924,4230854,1.70444099,231033381,93.07406133,20326,0.00818853,154834,0.06237639,70,2.82e-05,958379,0.38609237,1869,0.00075294
2024-05-22,2024-05-22,11831430,4.7596969,4231465,1.70228712,231377354,93.08140059,20374,0.00819631,154880,0.06230708,70,2.816e-05,957838,0.38533115,1871,0.00075269
2024-05-23,2024-05-23,11823298,4.74432084,4230324,1.69749712,232021133,93.10284626,20332,0.0081586,154843,0.06213367,70,2.809e-05,957614,0.38426064,1881,0.00075479
2024-05-24,2024-05-24,11833762,4.73599087,4231362,1.69343374,232669056,93.11650223,20313,0.00812947,154965,0.06201856,70,2.801e-05,957357,0.38314392,1882,0.0007532
2024-05-25,2024-05-25,11823578,4.71717073,4230036,1.68762806,233462152,93.14277193,20321,0.00810733,154564,0.06166532,70,2.793e-05,957176,0.38187786,1882,0.00075085
2024-05-26,2024-05-26,11824555,4.70262224,4230959,1.68265122,234256574,93.16377443,20367,0.00809995,154326,0.06137541,70,2.784e-05,957257,0.38070084,1881,0.00074807
2024-05-27,2024-05-27,11826401,4.69515417,4230652,1.67959495,234694726,93.17525432,20365,0.00808503,154289,0.06125368,70,2.779e-05,956869,0.3798829,1882,0.00074717
2024-05-28,2024-05-28,11827904,4.68737107,4231085,1.67676923,235143149,93.18668757,20356,0.00806704,154395,0.06118638,73,2.893e-05,956786,0.37917208,1811,0.0007177
2024-05-29,2024-05-29,11842582,4.67811085,4232232,1.67183562,235940308,93.20221852,20306,0.00802137,154727,0.06112097,73,2.884e-05,956772,0.37794845,1811,0.00071539
2024-05-30,2024-05-30,11845117,4.67006776,4232258,1.6686143,236429300,93.21485401,20186,0.00795855,154281,0.06082698,73,2.878e-05,956033,0.37692653,1834,0.00072307
2024-05-31,2024-05-31,11851706,4.65868633,4231973,1.66351028,237184114,93.23268655,20200,0.00794025,154306,0.06065483,73,2.869e-05,955979,0.37577766,1820,0.00071541
2024-06-01,2024-06-01,11857468,4.64655246,4232431,1.65855077,237966161,93.25112678,20206,0.00791807,154247,0.06044434,73,2.861e-05,956105,0.37466616,1819,0.00071281
2024-06-02,2024-06-02,11859204,4.63399521,4234110,1.6544825,238691482,93.26892299,20198,0.00789239,154249,0.06027294,73,2.852e-05,956350,0.37369467,1819,0.00071078
2024-06-03,2024-06-03,11860743,4.62171468,4238435,1.65156915,239398835,93.285312,20190,0.00786733,154323,0.06013425,73,2.845e-05,956374,0.37266533,1819,0.0007088
2024-06-04,2024-06-04,11868927,4.61368412,4238351,1.64752995,240015015,93.29853187,20224,0.00786146,154283,0.05997282,73,2.838e-05,956174,0.37168354,1821,0.00070786
2024-06-05,2024-06-05,11874657,4.6059328,4234961,1.64265341,240569899,93.31206687,20218,0.00784214,154229,0.05982223,73,2.832e-05,956346,0.37094675,1824,0.00070749
2024-06-06,2024-06-06,11872952,4.59426137,4236184,1.63919946,241187779,93.32807004,20185,0.00781062,154193,0.05966527,75,2.902e-05,956877,0.37026538,1806,0.00069884
2024-06-07,2024-06-07,11880946,4.59553905,4238766,1.63955081,241279029,93.3265078,20165,0.0077998,154128,0.05961657,75,2.901e-05,957240,0.37025956,1803,0.0006974
2024-06-08,2024-06-08,11876376,4.58788629,4239408,1.63769839,241614992,93.33673069,20178,0.00779483,154065,0.05951586,75,2.897e-05,956886,0.36964846,1803,0.00069651
2024-06-09,2024-06-09,11881850,4.5776395,4240263,1.63361727,242307575,93.35219071,20173,0.00777191,154076,0.05935981,75,2.889e-05,957001,0.36869726,1803,0.00069463
2024-06-10,2024-06-10,11885138,4.5689992,4239386,1.62974559,242867648,93.36551999,20166,0.00775241,154160,0.05926367,75,2.883e-05,957255,0.36799719,1803,0.00069313
2024-06-11,2024-06-11,11884982,4.56355361,4239008,1.62767939,243174847,93.37342291,20172,0.00774557,154166,0.05919612,75,2.88e-05,957563,0.36768167,1802,0.00069193
2024-06-12,2024-06-12,11891726,4.55586946,4235057,1.62250348,243760330,93.38764138,20191,0.00773543,154178,0.05906753,76,2.912e-05,956547,0.36646516,1797,0.00068845
2024-06-13,2024-06-13,11895560,4.54426685,4230674,1.61617541,244511251,93.40664683,20175,0.00770713,154237,0.05892065,76,2.903e-05,956950,0.36556801,1796,0.0006861
2024-06-14,2024-06-14,11894604,4.5323431,4230710,1.61207799,245179298,93.42359775,20174,0.00768714,154320,0.05880239,77,2.934e-05,957317,0.36477794,1796,0.00068435
2024-06-15,2024-06-15,11789402,4.4875838,4230184,1.61020086,245558275,93.47067287,20182,0.00768219,154481,0.05880251,77,2.931e-05,957177,0.3643452,1795,0.00068326
2024-06-16,2024-06-16,11772621,4.48224221,4231327,1.6110119,245512529,93.47507414,20211,0.00769502,154273,0.05873704,77,2.932e-05,957431,0.36452695,1795,0.00068342
2024-06-17,2024-06-17,11773900,4.48151136,4230864,1.610398,245583243,93.47659592,20240,0.00770397,154262,0.0587169,77,2.931e-05,957259,0.36436245,1792,0.00068209
2024-06-18,2024-06-18,11765802,4.47153115,4229670,1.60746383,245998063,93.49026954,20260,0.00769971,154394,0.05867663,77,2.926e-05,956858,0.36364885,1792,0.00068104
2024-06-19,2024-06-19,11771431,4.46384777,4230690,1.60432118,246570547,93.50208871,20248,0.00767825,154326,0.05852201,77,2.92e-05,956811,0.36283258,1794,0.0006803
2024-06-20,2024-06-20,11774406,4.45795491,4231094,1.60195141,246982237,93.51093169,20254,0.00766845,154385,0.05845232,77,2.915e-05,957002,0.36233435,1790,0.00067772
2024-06-21,2024-06-21,11774485,4.44968866,4230635,1.59879677,247475029,93.52314179,20085,0.00759031,154358,0.05833334,78,2.948e-05,957223,0.36174358,1789,0.00067608
2024-06-22,2024-06-22,11775007,4.44087101,4230699,1.59558194,248011579,93.53603191,20085,0.00757493,154402,0.05823176,78,2.942e-05,957205,0.36100394,1790,0.00067509
2024-06-23,2024-06-23,11775650,4.43519192,4231704,1.59383298,248363989,93.54404694,20090,0.00756672,154326,0.05812549,78,2.938e-05,957230,0.36053201,1791,0.00067456
2024-06-24,2024-06-24,11710673,4.40736337,4228154,1.59128438,248634904,93.57484146,20081,0.00755757,154353,0.05809143,78,2.936e-05,956964,0.36015762,1793,0.0006748
2024-06-25,2024-06-25,11717940,4.40403851,4228767,1.58932822,248992885,93.58080476,20089,0.00755019,154357,0.05801311,78,2.932e-05,956700,0.35956351,1789,0.00067237
2024-06-26,2024-06-26,11726879,4.40225278,4229215,1.58764097,249294988,93.58496445,20107,0.00754814,154361,0.05794689,78,2.928e-05,956172,0.35894553,1790,0.00067196
2024-06-27,2024-06-27,11731957,4.40461266,4230094,1.58813449,249261236,93.58193135,20100,0.00754629,154387,0.05796262,79,2.966e-05,956512,0.35911015,1792,0.00067278
2024-06-28,2024-06-28,11741291,4.40041933,4228988,1.58494671,249718988,93.59007129,20060,0.00751812,154428,0.05787677,79,2.961e-05,956471,0.35846769,1789,0.00067048
2024-06-29,2024-06-29,11747980,4.39509307,4230361,1.58264062,250186870,93.59860825,20044,0.00749876,154387,0.05775846,79,2.956e-05,956128,0.35770163,1790,0.00066967
2024-06-30,2024-06-30,11728383,4.38246265,4230169,1.58065759,250529921,93.61375911,20048,0.0074912,154373,0.05768348,79,2.952e-05,956070,0.35724797,1789,0.00066848
2024-07-01,2024-07-01,11734052,4.37742423,4229928,1.57798767,250962661,93.62239349,20076,0.00748941,154229,0.0575356,79,2.947e-05,955556,0.35647311,1788,0.00066702
2024-07-02,2024-07-02,11721701,4.3673419,4229780,1.57595689,251310902,93.63492825,20083,0.00748264,154371,0.05751648,79,2.943e-05,955694,0.35607822,1788,0.00066618
2024-07-03,2024-07-03,11729759,4.36591049,4230476,1.57461714,251574608,93.63808933,20047,0.00746165,154388,0.05746445,79,2.94e-05,955809,0.35575979,1794,0.00066774
2024-07-04,2024-07-04,11697655,4.34906638,4227452,1.57172265,251912452,93.65842769,20039,0.00745029,154178,0.05732178,79,2.937e-05,955687,0.35531448,1795,0.00066736
2024-07-05,2024-07-05,11705837,4.3466002,4228324,1.57005722,252244525,93.66319582,20037,0.00744012,154122,0.05722843,80,2.971e-05,955470,0.35478421,1789,0.00066429
2024-07-06,2024-07-06,11700428,4.33868593,4228783,1.56809318,252615822,93.67355738,20065,0.00744039,154080,0.05713507,80,2.967e-05,955721,0.35439501,1789,0.00066339
2024-07-07,2024-07-07,11700386,4.3302075,4229449,1.56528099,253142100,93.6856118,20068,0.00742699,154107,0.05703361,80,2.961e-05,955839,0.35374741,1789,0.00066209
2024-07-08,2024-07-08,11702693,4.32680418,4229652,1.56381749,253404983,93.69072066,20045,0.00741118,154290,0.05704521,81,2.995e-05,956134,0.35350877,1792,0.00066255
2024-07-09,2024-07-09,11712908,4.32240323,4231251,1.56145451,253904442,93.69811318,20079,0.00740973,154350,0.05695963,81,2.989e-05,956482,0.35296964,1789,0.00066019
2024-07-10,2024-07-10,11722888,4.31822949,4232399,1.55904161,254386008,93.70533633,20098,0.00740328,154388,0.05687019,80,2.947e-05,956757,0.3524299,1791,0.00065973
2024-07-11,2024-07-11,11730920,4.31324094,4233345,1.55652216,254877146,93.71358256,20133,0.00740253,154317,0.05673949,79,2.905e-05,956871,0.35182366,1794,0.00065962
2024-07-12,2024-07-12,11741277,4.30983827,4234443,1.55432535,255320718,93.71987394,20156,0.00739861,154370,0.05666417,79,2.9e-05,956811,0.35121398,1789,0.00065668
2024-07-13,2024-07-13,11743087,4.30121631,4236176,1.55161154,255905399,93.73212305,20159,0.00738377,154342,0.05653184,79,2.894e-05,956788,0.35044892,1790,0.00065563
2024-07-14,2024-07-14,11705723,4.28638235,4234835,1.5507049,256016741,93.74778808,20175,0.00738765,154367,0.05652585,79,2.893e-05,957258,0.35052716,1789,0.00065509
2024-07-15,2024-07-15,11703249,4.28361856,4228417,1.54768352,256145841,93.75439924,20190,0.00738994,154234,0.05645267,80,2.928e-05,955613,0.34977309,1786,0.00065371
2024-07-16,2024-07-16,11705368,4.28095298,4228789,1.54657648,256363259,93.75861213,20222,0.0073957,154242,0.05641025,80,2.926e-05,955283,0.34937147,1782,0.00065172
2024-07-17,2024-07-17,11709070,4.27749531,4228799,1.54484241,256667253,93.76431858,20196,0.0073779,154326,0.05637756,80,2.923e-05,955089,0.34890804,1782,0.00065099
2024-07-18,2024-07-18,11714112,4.2771445,4228349,1.54388652,256803726,93.76610397,20185,0.0073701,154320,0.05634648,81,2.958e-05,954378,0.34846966,1778,0.0006492
2024-07-19,2024-07-19,11720288,4.27574027,4230287,1.54327338,257030423,93.76862834,20218,0.00737584,154132,0.05622971,81,2.955e-05,954111,0.34807428,1778,0.00064864
2024-07-20,2024-07-20,11717942,4.26934659,4231660,1.54177442,257386834,93.77701326,20214,0.00736482,154237,0.05619512,81,2.951e-05,954125,0.34762848,1778,0.0006478
2024-07-21,2024-07-21,11719126,4.25844127,4231705,1.5376972,258116345,93.79311187,20220,0.00734745,154206,0.05603466,81,2.943e-05,954088,0.34669204,1778,0.00064608
2024-07-22,2024-07-22,11721402,4.24970386,4230382,1.53376454,258734516,93.80661729,20210,0.00732732,154217,0.05591281,81,2.937e-05,954326,0.34599981,1779,0.00064499
