start_time,datetime,netflow_total
2021-01-13 08:00:00,2021-01-13 08:00:00,19.32683144
2021-01-13 09:00:00,2021-01-13 09:00:00,24.28153329
2021-01-13 10:00:00,2021-01-13 10:00:00,8.52154872
2021-01-13 11:00:00,2021-01-13 11:00:00,12.5528581
2021-01-13 12:00:00,2021-01-13 12:00:00,16.44513931
2021-01-13 13:00:00,2021-01-13 13:00:00,14.76848343
2021-01-13 14:00:00,2021-01-13 14:00:00,55.82625423
2021-01-13 15:00:00,2021-01-13 15:00:00,12.99711276
2021-01-13 16:00:00,2021-01-13 16:00:00,16.33949579
2021-01-13 17:00:00,2021-01-13 17:00:00,35.17900484
2021-01-13 18:00:00,2021-01-13 18:00:00,28.70669854
2021-01-13 19:00:00,2021-01-13 19:00:00,28.18720226
2021-01-13 20:00:00,2021-01-13 20:00:00,71.29958824
2021-01-13 21:00:00,2021-01-13 21:00:00,28.18671112
2021-01-13 22:00:00,2021-01-13 22:00:00,24.67950666
2021-01-13 23:00:00,2021-01-13 23:00:00,35.20871741
2021-01-14 00:00:00,2021-01-14 00:00:00,32.98960725
2021-01-14 01:00:00,2021-01-14 01:00:00,140.87568357
2021-01-14 02:00:00,2021-01-14 02:00:00,55.7510414
2021-01-14 03:00:00,2021-01-14 03:00:00,90.35177053
2021-01-14 04:00:00,2021-01-14 04:00:00,16.35348084
2021-01-14 05:00:00,2021-01-14 05:00:00,-988.97514886
2021-01-14 06:00:00,2021-01-14 06:00:00,7.41384432
2021-01-14 07:00:00,2021-01-14 07:00:00,29.06370954
2021-01-14 08:00:00,2021-01-14 08:00:00,39.1810693
2021-01-14 09:00:00,2021-01-14 09:00:00,27.6372935
2021-01-14 10:00:00,2021-01-14 10:00:00,53.46668781
2021-01-14 11:00:00,2021-01-14 11:00:00,4.2983799
2021-01-14 12:00:00,2021-01-14 12:00:00,59.53767219
2021-01-14 13:00:00,2021-01-14 13:00:00,16.27014229
2021-01-14 14:00:00,2021-01-14 14:00:00,104.57418677
2021-01-14 15:00:00,2021-01-14 15:00:00,123.10822131
2021-01-14 16:00:00,2021-01-14 16:00:00,23.05521022
2021-01-14 17:00:00,2021-01-14 17:00:00,17.6004991
2021-01-14 18:00:00,2021-01-14 18:00:00,23.93077252
2021-01-14 19:00:00,2021-01-14 19:00:00,28.1898276
2021-01-14 20:00:00,2021-01-14 20:00:00,19.78817894
2021-01-14 21:00:00,2021-01-14 21:00:00,110.25495502
2021-01-14 22:00:00,2021-01-14 22:00:00,21.69589686
2021-01-14 23:00:00,2021-01-14 23:00:00,17.43175279
2021-01-15 00:00:00,2021-01-15 00:00:00,-479.35501298
2021-01-15 01:00:00,2021-01-15 01:00:00,8.9244323
2021-01-15 02:00:00,2021-01-15 02:00:00,10.30626178
2021-01-15 03:00:00,2021-01-15 03:00:00,83.57885776
2021-01-15 04:00:00,2021-01-15 04:00:00,42.12150458
2021-01-15 05:00:00,2021-01-15 05:00:00,16.37927258
2021-01-15 06:00:00,2021-01-15 06:00:00,18.83077711
2021-01-15 07:00:00,2021-01-15 07:00:00,5.56803583
2021-01-15 08:00:00,2021-01-15 08:00:00,15.60191328
