start_time,datetime,total_value_staked
2024-10-23 18:00:00,2024-10-23 18:00:00,34724374.61969114
2024-10-23 19:00:00,2024-10-23 19:00:00,34722841.23210203
2024-10-23 20:00:00,2024-10-23 20:00:00,34722712.78838908
2024-10-24 03:00:00,2024-10-24 03:00:00,34754323.40456519
2024-10-24 04:00:00,2024-10-24 04:00:00,34753779.15026141
2024-10-24 05:00:00,2024-10-24 05:00:00,34753588.174893275
2024-10-24 06:00:00,2024-10-24 06:00:00,34744988.40189533
2024-10-24 07:00:00,2024-10-24 07:00:00,34744990.23841015
2024-10-24 08:00:00,2024-10-24 08:00:00,34733090.114739396
2024-10-24 09:00:00,2024-10-24 09:00:00,34721063.24828806
2024-10-24 10:00:00,2024-10-24 10:00:00,34730446.72124594
2024-10-24 11:00:00,2024-10-24 11:00:00,34730414.65481372
2024-10-24 12:00:00,2024-10-24 12:00:00,34729584.459149495
2024-10-24 13:00:00,2024-10-24 13:00:00,34726740.20505208
2024-10-24 14:00:00,2024-10-24 14:00:00,34726677.766121164
2024-10-24 15:00:00,2024-10-24 15:00:00,34726487.10458072
2024-10-24 16:00:00,2024-10-24 16:00:00,34726263.42912874
2024-10-24 17:00:00,2024-10-24 17:00:00,34727252.53810214
2024-10-24 18:00:00,2024-10-24 18:00:00,34727127.22620494
2024-10-24 19:00:00,2024-10-24 19:00:00,34725529.275283165
2024-10-24 20:00:00,2024-10-24 20:00:00,34723068.42274741
2024-10-24 21:00:00,2024-10-24 21:00:00,34722430.44970631
2024-10-24 22:00:00,2024-10-24 22:00:00,34722016.376597896
2024-10-24 23:00:00,2024-10-24 23:00:00,34721889.46609219
2024-10-25 00:00:00,2024-10-25 00:00:00,34728434.84523479
2024-10-25 01:00:00,2024-10-25 01:00:00,34724790.42099965
2024-10-25 02:00:00,2024-10-25 02:00:00,34723991.778390326
2024-10-25 03:00:00,2024-10-25 03:00:00,34724067.96625834
2024-10-25 04:00:00,2024-10-25 04:00:00,34723980.91202155
2024-10-25 05:00:00,2024-10-25 05:00:00,34723202.96734586
2024-10-25 06:00:00,2024-10-25 06:00:00,34751261.964796014
2024-10-25 07:00:00,2024-10-25 07:00:00,34755454.93407072
2024-10-25 08:00:00,2024-10-25 08:00:00,34754938.170256756
2024-10-25 09:00:00,2024-10-25 09:00:00,34752624.271243386
2024-10-25 10:00:00,2024-10-25 10:00:00,34750252.36083603
2024-10-25 11:00:00,2024-10-25 11:00:00,34750060.60657886
2024-10-25 12:00:00,2024-10-25 12:00:00,34749916.863880254
2024-10-25 13:00:00,2024-10-25 13:00:00,34756827.15425442
2024-10-25 14:00:00,2024-10-25 14:00:00,34754965.97513907
2024-10-25 15:00:00,2024-10-25 15:00:00,34732569.068367034
2024-10-25 16:00:00,2024-10-25 16:00:00,34732568.2809619
2024-10-25 17:00:00,2024-10-25 17:00:00,34732503.106210746
2024-10-25 18:00:00,2024-10-25 18:00:00,34732472.10046298
2024-10-25 19:00:00,2024-10-25 19:00:00,34732310.57665271
2024-10-25 20:00:00,2024-10-25 20:00:00,34736496.159611955
2024-10-25 21:00:00,2024-10-25 21:00:00,34730931.56208456
2024-10-25 22:00:00,2024-10-25 22:00:00,34730928.532177255
2024-10-25 23:00:00,2024-10-25 23:00:00,34729934.47030078
2024-10-26 00:00:00,2024-10-26 00:00:00,34729934.13833397
2024-10-26 01:00:00,2024-10-26 01:00:00,34729896.794301406
2024-10-26 02:00:00,2024-10-26 02:00:00,34726687.666265614
2024-10-26 03:00:00,2024-10-26 03:00:00,34736407.537038274
2024-10-26 04:00:00,2024-10-26 04:00:00,34736118.3124879
2024-10-26 05:00:00,2024-10-26 05:00:00,34733459.82214047
2024-10-26 06:00:00,2024-10-26 06:00:00,34726704.697662026
2024-10-26 07:00:00,2024-10-26 07:00:00,34726702.805772655
2024-10-26 08:00:00,2024-10-26 08:00:00,34726701.86865806
2024-10-26 09:00:00,2024-10-26 09:00:00,34724494.02986841
2024-10-26 10:00:00,2024-10-26 10:00:00,34743344.644936524
2024-10-26 11:00:00,2024-10-26 11:00:00,34741137.48999944
2024-10-26 12:00:00,2024-10-26 12:00:00,34740337.00321007
2024-10-26 13:00:00,2024-10-26 13:00:00,34740338.9713952
2024-10-26 14:00:00,2024-10-26 14:00:00,34738132.91747047
2024-10-26 15:00:00,2024-10-26 15:00:00,34738102.58866359
2024-10-26 16:00:00,2024-10-26 16:00:00,34738103.39697519
2024-10-26 17:00:00,2024-10-26 17:00:00,34748117.574728034
2024-10-26 18:00:00,2024-10-26 18:00:00,34748087.26716296
2024-10-26 19:00:00,2024-10-26 19:00:00,34747992.592171304
2024-10-26 20:00:00,2024-10-26 20:00:00,34747895.87964362
2024-10-26 21:00:00,2024-10-26 21:00:00,34747768.09867086
2024-10-26 22:00:00,2024-10-26 22:00:00,34747573.804886684
2024-10-26 23:00:00,2024-10-26 23:00:00,34749811.64425897
2024-10-27 00:00:00,2024-10-27 00:00:00,34745845.38183954
2024-10-27 01:00:00,2024-10-27 01:00:00,34736859.6575415
2024-10-27 02:00:00,2024-10-27 02:00:00,34735769.335123286
2024-10-27 03:00:00,2024-10-27 03:00:00,34735064.1149472
2024-10-27 04:00:00,2024-10-27 04:00:00,34733977.2239756
2024-10-27 05:00:00,2024-10-27 05:00:00,34729948.082102865
2024-10-27 06:00:00,2024-10-27 06:00:00,34756086.36010199
2024-10-27 07:00:00,2024-10-27 07:00:00,34755603.783579476
2024-10-27 08:00:00,2024-10-27 08:00:00,34753716.60961464
2024-10-27 09:00:00,2024-10-27 09:00:00,34753716.29719426
2024-10-27 10:00:00,2024-10-27 10:00:00,34753715.84652087
2024-10-27 11:00:00,2024-10-27 11:00:00,34753683.15142916
2024-10-27 12:00:00,2024-10-27 12:00:00,34752853.33792216
2024-10-27 13:00:00,2024-10-27 13:00:00,34781586.77577053
2024-10-27 14:00:00,2024-10-27 14:00:00,34781139.323217556
2024-10-27 15:00:00,2024-10-27 15:00:00,34769975.84189802
2024-10-27 16:00:00,2024-10-27 16:00:00,34767769.90995101
2024-10-27 17:00:00,2024-10-27 17:00:00,34762331.60057707
2024-10-27 18:00:00,2024-10-27 18:00:00,34760444.20010599
2024-10-27 19:00:00,2024-10-27 19:00:00,34756413.15371657
2024-10-27 20:00:00,2024-10-27 20:00:00,34768051.65173617
2024-10-27 21:00:00,2024-10-27 21:00:00,34766834.986775674
2024-10-27 22:00:00,2024-10-27 22:00:00,34766003.965934224
2024-10-27 23:00:00,2024-10-27 23:00:00,34765238.42271351
2024-10-28 00:00:00,2024-10-28 00:00:00,34765205.39529116
2024-10-28 01:00:00,2024-10-28 01:00:00,34765044.57643034
2024-10-28 02:00:00,2024-10-28 02:00:00,34761814.54711136
2024-10-28 03:00:00,2024-10-28 03:00:00,34766060.961760394
2024-10-28 04:00:00,2024-10-28 04:00:00,34765548.11605395
2024-10-28 05:00:00,2024-10-28 05:00:00,34765422.05364796
2024-10-28 06:00:00,2024-10-28 06:00:00,34765324.48444984
2024-10-28 07:00:00,2024-10-28 07:00:00,34765068.68680792
2024-10-28 08:00:00,2024-10-28 08:00:00,34765065.31507895
2024-10-28 09:00:00,2024-10-28 09:00:00,34767880.294672765
2024-10-28 10:00:00,2024-10-28 10:00:00,34763625.84950228
2024-10-28 11:00:00,2024-10-28 11:00:00,34760907.32228238
2024-10-28 12:00:00,2024-10-28 12:00:00,34760844.591229774
2024-10-28 13:00:00,2024-10-28 13:00:00,34760750.63186703
2024-10-28 14:00:00,2024-10-28 14:00:00,34760046.13551205
2024-10-28 15:00:00,2024-10-28 15:00:00,34759886.58175526
2024-10-28 16:00:00,2024-10-28 16:00:00,34766577.99296273
2024-10-28 17:00:00,2024-10-28 17:00:00,34766449.65614532
2024-10-28 18:00:00,2024-10-28 18:00:00,34766413.8738287
2024-10-28 19:00:00,2024-10-28 19:00:00,34766284.717416085
2024-10-28 20:00:00,2024-10-28 20:00:00,34766124.99274427
2024-10-28 21:00:00,2024-10-28 21:00:00,34766089.81543062
2024-10-28 22:00:00,2024-10-28 22:00:00,34762087.320808105
2024-10-28 23:00:00,2024-10-28 23:00:00,34777964.605063275
2024-10-29 00:00:00,2024-10-29 00:00:00,34768848.435801424
2024-10-29 01:00:00,2024-10-29 01:00:00,34762002.88506142
2024-10-29 02:00:00,2024-10-29 02:00:00,34759955.09447875
2024-10-29 03:00:00,2024-10-29 03:00:00,34756914.754215166
2024-10-29 04:00:00,2024-10-29 04:00:00,34752662.44020528
2024-10-29 05:00:00,2024-10-29 05:00:00,34752180.92068431
2024-10-29 06:00:00,2024-10-29 06:00:00,34756831.05614169
2024-10-29 07:00:00,2024-10-29 07:00:00,34749983.48014383
2024-10-29 08:00:00,2024-10-29 08:00:00,34747391.193814375
2024-10-29 09:00:00,2024-10-29 09:00:00,34746365.18303663
2024-10-29 10:00:00,2024-10-29 10:00:00,34746331.22199486
2024-10-29 11:00:00,2024-10-29 11:00:00,34742300.74661519
2024-10-29 12:00:00,2024-10-29 12:00:00,34738589.55471371
2024-10-29 13:00:00,2024-10-29 13:00:00,34752542.94273769
2024-10-29 14:00:00,2024-10-29 14:00:00,34746783.929729685
2024-10-29 15:00:00,2024-10-29 15:00:00,34745281.296864666
2024-10-29 16:00:00,2024-10-29 16:00:00,34745025.398230515
2024-10-29 17:00:00,2024-10-29 17:00:00,34744992.55397032
2024-10-29 18:00:00,2024-10-29 18:00:00,34744867.14680429
2024-10-29 19:00:00,2024-10-29 19:00:00,34741446.06493015
2024-10-29 20:00:00,2024-10-29 20:00:00,34745005.29044332
2024-10-29 21:00:00,2024-10-29 21:00:00,34741806.965478845
2024-10-29 22:00:00,2024-10-29 22:00:00,34740941.89214562
2024-10-29 23:00:00,2024-10-29 23:00:00,34725105.108331665
2024-10-30 00:00:00,2024-10-30 00:00:00,34723504.449831136
2024-10-30 01:00:00,2024-10-30 01:00:00,34722961.84170513
2024-10-30 02:00:00,2024-10-30 02:00:00,34728877.91265696
2024-10-30 03:00:00,2024-10-30 03:00:00,34770871.7868866
2024-10-30 04:00:00,2024-10-30 04:00:00,34770808.14265996
2024-10-30 05:00:00,2024-10-30 05:00:00,34770713.34830756
2024-10-30 06:00:00,2024-10-30 06:00:00,34770617.29716591
2024-10-30 07:00:00,2024-10-30 07:00:00,34770553.9245149
2024-10-30 08:00:00,2024-10-30 08:00:00,34770552.71784362
2024-10-30 09:00:00,2024-10-30 09:00:00,34812521.8524943
2024-10-30 10:00:00,2024-10-30 10:00:00,34812491.09971635
2024-10-30 11:00:00,2024-10-30 11:00:00,34812490.304548725
2024-10-30 12:00:00,2024-10-30 12:00:00,34812424.27443693
2024-10-30 13:00:00,2024-10-30 13:00:00,34810375.22829598
2024-10-30 14:00:00,2024-10-30 14:00:00,34810310.536414415
2024-10-30 15:00:00,2024-10-30 15:00:00,34810313.1069167
2024-10-30 16:00:00,2024-10-30 16:00:00,34859066.93385574
2024-10-30 17:00:00,2024-10-30 17:00:00,34872136.52086295
2024-10-30 18:00:00,2024-10-30 18:00:00,34872137.803497955
2024-10-30 19:00:00,2024-10-30 19:00:00,34866606.543107755
2024-10-30 20:00:00,2024-10-30 20:00:00,34865711.89877723
2024-10-30 21:00:00,2024-10-30 21:00:00,34865006.28801437
2024-10-30 22:00:00,2024-10-30 22:00:00,34864848.700067356
2024-10-30 23:00:00,2024-10-30 23:00:00,34922409.136083566
2024-10-31 00:00:00,2024-10-31 00:00:00,34921194.67846339
2024-10-31 01:00:00,2024-10-31 01:00:00,34921102.232829176
2024-10-31 02:00:00,2024-10-31 02:00:00,34920430.09612579
2024-10-31 03:00:00,2024-10-31 03:00:00,34916271.53915207
2024-10-31 04:00:00,2024-10-31 04:00:00,34913679.941171415
2024-10-31 05:00:00,2024-10-31 05:00:00,34913073.290733576
2024-10-31 06:00:00,2024-10-31 06:00:00,34917103.529695645
2024-10-31 07:00:00,2024-10-31 07:00:00,34917071.31656098
2024-10-31 08:00:00,2024-10-31 08:00:00,34911859.321123384
2024-10-31 09:00:00,2024-10-31 09:00:00,34910677.090134636
2024-10-31 10:00:00,2024-10-31 10:00:00,34907222.33465406
2024-10-31 11:00:00,2024-10-31 11:00:00,34907126.59084372
2024-10-31 12:00:00,2024-10-31 12:00:00,34907095.170633875
2024-10-31 13:00:00,2024-10-31 13:00:00,34934744.1136353
2024-10-31 14:00:00,2024-10-31 14:00:00,34934712.766341396
2024-10-31 15:00:00,2024-10-31 15:00:00,34934618.24011769
2024-10-31 16:00:00,2024-10-31 16:00:00,34920412.840541035
2024-10-31 17:00:00,2024-10-31 17:00:00,34919614.839360654
2024-10-31 18:00:00,2024-10-31 18:00:00,34918624.97028988
2024-10-31 19:00:00,2024-10-31 19:00:00,34924795.2048755
2024-10-31 20:00:00,2024-10-31 20:00:00,34927014.3179307
2024-10-31 21:00:00,2024-10-31 21:00:00,34926984.165031336
2024-10-31 22:00:00,2024-10-31 22:00:00,34926505.39160951
2024-10-31 23:00:00,2024-10-31 23:00:00,34926441.839498125
2024-11-01 00:00:00,2024-11-01 00:00:00,34926025.622438006
2024-11-01 01:00:00,2024-11-01 01:00:00,34925961.15746446
2024-11-01 02:00:00,2024-11-01 02:00:00,34941060.09017008
2024-11-01 03:00:00,2024-11-01 03:00:00,34941027.73535029
2024-11-01 04:00:00,2024-11-01 04:00:00,34940930.03996359
2024-11-01 05:00:00,2024-11-01 05:00:00,34940674.93059246
2024-11-01 06:00:00,2024-11-01 06:00:00,34939874.62456606
2024-11-01 07:00:00,2024-11-01 07:00:00,34939813.82900633
2024-11-01 08:00:00,2024-11-01 08:00:00,34939014.855170555
2024-11-01 09:00:00,2024-11-01 09:00:00,34959386.252945915
2024-11-01 10:00:00,2024-11-01 10:00:00,34959034.605337
2024-11-01 11:00:00,2024-11-01 11:00:00,34958909.10017676
2024-11-01 12:00:00,2024-11-01 12:00:00,34958847.403257675
2024-11-01 13:00:00,2024-11-01 13:00:00,34958238.69935435
2024-11-01 14:00:00,2024-11-01 14:00:00,34956704.136248596
2024-11-01 15:00:00,2024-11-01 15:00:00,34956192.66302041
2024-11-01 16:00:00,2024-11-01 16:00:00,34964419.63678905
2024-11-01 17:00:00,2024-11-01 17:00:00,34963781.12275728
2024-11-01 18:00:00,2024-11-01 18:00:00,34962822.83417537
2024-11-01 19:00:00,2024-11-01 19:00:00,34962790.41131001
2024-11-01 20:00:00,2024-11-01 20:00:00,34962532.82676527
2024-11-01 21:00:00,2024-11-01 21:00:00,34962501.35363067
2024-11-01 22:00:00,2024-11-01 22:00:00,34962469.99542391
2024-11-01 23:00:00,2024-11-01 23:00:00,34962967.70341312
2024-11-02 00:00:00,2024-11-02 00:00:00,34962870.65434341
2024-11-02 01:00:00,2024-11-02 01:00:00,34962807.13995457
2024-11-02 02:00:00,2024-11-02 02:00:00,34962230.96914331
2024-11-02 03:00:00,2024-11-02 03:00:00,34961557.52756214
2024-11-02 04:00:00,2024-11-02 04:00:00,34960661.94657766
2024-11-02 05:00:00,2024-11-02 05:00:00,34959514.83921306
2024-11-02 06:00:00,2024-11-02 06:00:00,34957658.57725713
2024-11-02 07:00:00,2024-11-02 07:00:00,34956441.1309573
2024-11-02 08:00:00,2024-11-02 08:00:00,34954011.85578419
2024-11-02 09:00:00,2024-11-02 09:00:00,34953788.30347724
2024-11-02 10:00:00,2024-11-02 10:00:00,34953689.212179594
2024-11-02 11:00:00,2024-11-02 11:00:00,34952953.62880245
2024-11-02 12:00:00,2024-11-02 12:00:00,34975796.87820265
2024-11-02 13:00:00,2024-11-02 13:00:00,34983613.5668799
2024-11-02 14:00:00,2024-11-02 14:00:00,34983551.08224019
2024-11-02 15:00:00,2024-11-02 15:00:00,34983520.19456486
2024-11-02 16:00:00,2024-11-02 16:00:00,34981059.33170729
2024-11-02 17:00:00,2024-11-02 17:00:00,34980389.76169523
2024-11-02 18:00:00,2024-11-02 18:00:00,34979814.76787863
2024-11-02 19:00:00,2024-11-02 19:00:00,34979023.86203152
2024-11-02 20:00:00,2024-11-02 20:00:00,34977266.719091274
2024-11-02 21:00:00,2024-11-02 21:00:00,34973938.670843124
2024-11-02 22:00:00,2024-11-02 22:00:00,34972979.65087089
2024-11-02 23:00:00,2024-11-02 23:00:00,34972496.99781548
2024-11-03 00:00:00,2024-11-03 00:00:00,34967955.66056347
2024-11-03 01:00:00,2024-11-03 01:00:00,34952760.93813825
2024-11-03 02:00:00,2024-11-03 02:00:00,34952304.658275194
2024-11-03 03:00:00,2024-11-03 03:00:00,34951857.20778225
2024-11-03 04:00:00,2024-11-03 04:00:00,34927865.42090359
2024-11-03 05:00:00,2024-11-03 05:00:00,34926012.19700382
2024-11-03 06:00:00,2024-11-03 06:00:00,34925148.96834426
2024-11-03 07:00:00,2024-11-03 07:00:00,34901506.18478392
2024-11-03 08:00:00,2024-11-03 08:00:00,34901315.22073363
2024-11-03 09:00:00,2024-11-03 09:00:00,34901637.70157611
2024-11-03 10:00:00,2024-11-03 10:00:00,34888649.63005026
2024-11-03 11:00:00,2024-11-03 11:00:00,34880749.33929709
2024-11-03 12:00:00,2024-11-03 12:00:00,34879520.95472277
2024-11-03 13:00:00,2024-11-03 13:00:00,34879442.87083021
2024-11-03 14:00:00,2024-11-03 14:00:00,34879499.25856352
2024-11-03 15:00:00,2024-11-03 15:00:00,34879435.300352365
2024-11-03 16:00:00,2024-11-03 16:00:00,34883531.21564481
2024-11-03 17:00:00,2024-11-03 17:00:00,34883437.898735024
2024-11-03 18:00:00,2024-11-03 18:00:00,34883249.29096343
2024-11-03 19:00:00,2024-11-03 19:00:00,34883199.40059648
2024-11-03 20:00:00,2024-11-03 20:00:00,34882590.563547365
2024-11-03 21:00:00,2024-11-03 21:00:00,34882199.50926552
2024-11-03 22:00:00,2024-11-03 22:00:00,34882559.74868562
2024-11-03 23:00:00,2024-11-03 23:00:00,34882522.11728188
2024-11-04 00:00:00,2024-11-04 00:00:00,34881675.24345844
2024-11-04 01:00:00,2024-11-04 01:00:00,34878409.61354039
2024-11-04 02:00:00,2024-11-04 02:00:00,34855603.01991034
2024-11-04 03:00:00,2024-11-04 03:00:00,34854770.561978504
2024-11-04 04:00:00,2024-11-04 04:00:00,34854769.90563914
2024-11-04 05:00:00,2024-11-04 05:00:00,34880942.40752311
2024-11-04 06:00:00,2024-11-04 06:00:00,34880846.6470426
2024-11-04 07:00:00,2024-11-04 07:00:00,34880746.792857386
2024-11-04 08:00:00,2024-11-04 08:00:00,34880170.11784253
2024-11-04 09:00:00,2024-11-04 09:00:00,34880160.301087506
2024-11-04 10:00:00,2024-11-04 10:00:00,34879870.9943917
2024-11-04 11:00:00,2024-11-04 11:00:00,34879871.38615639
2024-11-04 12:00:00,2024-11-04 12:00:00,34888084.64929529
2024-11-04 13:00:00,2024-11-04 13:00:00,34886365.31918108
2024-11-04 14:00:00,2024-11-04 14:00:00,34885981.652159065
2024-11-04 15:00:00,2024-11-04 15:00:00,34884030.956917115
2024-11-04 16:00:00,2024-11-04 16:00:00,34878273.6747292
2024-11-04 17:00:00,2024-11-04 17:00:00,34877891.88361892
2024-11-04 18:00:00,2024-11-04 18:00:00,34877890.48627709
2024-11-04 19:00:00,2024-11-04 19:00:00,34883644.510360144
2024-11-04 20:00:00,2024-11-04 20:00:00,34883578.07246288
2024-11-04 21:00:00,2024-11-04 21:00:00,34883577.791896254
2024-11-04 22:00:00,2024-11-04 22:00:00,34883288.69893592
2024-11-04 23:00:00,2024-11-04 23:00:00,34883192.93283104
2024-11-05 00:00:00,2024-11-05 00:00:00,34883160.814930424
2024-11-05 01:00:00,2024-11-05 01:00:00,34882872.34106269
2024-11-05 02:00:00,2024-11-05 02:00:00,34888584.3837339
2024-11-05 03:00:00,2024-11-05 03:00:00,34888583.558818854
2024-11-05 04:00:00,2024-11-05 04:00:00,34888582.04812125
2024-11-05 05:00:00,2024-11-05 05:00:00,34888483.950827226
2024-11-05 06:00:00,2024-11-05 06:00:00,34888455.15996436
2024-11-05 07:00:00,2024-11-05 07:00:00,34888360.043167986
2024-11-05 08:00:00,2024-11-05 08:00:00,34888263.96753513
2024-11-05 09:00:00,2024-11-05 09:00:00,34899648.91745785
2024-11-05 10:00:00,2024-11-05 10:00:00,34898368.946092926
2024-11-05 11:00:00,2024-11-05 11:00:00,34897058.30294577
2024-11-05 12:00:00,2024-11-05 12:00:00,34896160.67167462
2024-11-05 13:00:00,2024-11-05 13:00:00,34895424.52783059
2024-11-05 14:00:00,2024-11-05 14:00:00,34894624.19780145
2024-11-05 15:00:00,2024-11-05 15:00:00,34901445.70268754
2024-11-05 16:00:00,2024-11-05 16:00:00,34911237.05997809
2024-11-05 17:00:00,2024-11-05 17:00:00,34908387.72237563
2024-11-05 18:00:00,2024-11-05 18:00:00,34902214.971771196
2024-11-05 19:00:00,2024-11-05 19:00:00,34902213.6095334
2024-11-05 20:00:00,2024-11-05 20:00:00,34902181.82813794
2024-11-05 21:00:00,2024-11-05 21:00:00,34902182.44199195
2024-11-05 22:00:00,2024-11-05 22:00:00,34909887.0730459
2024-11-05 23:00:00,2024-11-05 23:00:00,34908765.458899006
2024-11-06 00:00:00,2024-11-06 00:00:00,34907707.97676059
2024-11-06 01:00:00,2024-11-06 01:00:00,34905435.13824386
2024-11-06 02:00:00,2024-11-06 02:00:00,34903452.04830823
2024-11-06 03:00:00,2024-11-06 03:00:00,34901979.85542021
2024-11-06 04:00:00,2024-11-06 04:00:00,34899227.67117654
2024-11-06 05:00:00,2024-11-06 05:00:00,34902495.98703116
2024-11-06 06:00:00,2024-11-06 06:00:00,34900736.52483487
2024-11-06 07:00:00,2024-11-06 07:00:00,34898818.55766123
2024-11-06 08:00:00,2024-11-06 08:00:00,34898180.61219342
2024-11-06 09:00:00,2024-11-06 09:00:00,34895941.5304535
2024-11-06 10:00:00,2024-11-06 10:00:00,34895907.60493446
2024-11-06 11:00:00,2024-11-06 11:00:00,34889958.2034558
2024-11-06 12:00:00,2024-11-06 12:00:00,34899433.23037278
2024-11-06 13:00:00,2024-11-06 13:00:00,34898314.23058447
2024-11-06 14:00:00,2024-11-06 14:00:00,34897130.0317995
2024-11-06 15:00:00,2024-11-06 15:00:00,34895850.69269608
2024-11-06 16:00:00,2024-11-06 16:00:00,34895850.33195687
2024-11-06 17:00:00,2024-11-06 17:00:00,34895754.457167044
2024-11-06 18:00:00,2024-11-06 18:00:00,34895753.96080468
2024-11-06 19:00:00,2024-11-06 19:00:00,34898954.896832675
2024-11-06 20:00:00,2024-11-06 20:00:00,34898921.94266245
2024-11-06 21:00:00,2024-11-06 21:00:00,34898922.76657388
2024-11-06 22:00:00,2024-11-06 22:00:00,34898796.88245792
2024-11-06 23:00:00,2024-11-06 23:00:00,34898731.17935969
2024-11-07 00:00:00,2024-11-07 00:00:00,34898699.87722373
2024-11-07 01:00:00,2024-11-07 01:00:00,34898572.533589065
2024-11-07 02:00:00,2024-11-07 02:00:00,34919948.90863478
2024-11-07 03:00:00,2024-11-07 03:00:00,34916142.5048318
2024-11-07 04:00:00,2024-11-07 04:00:00,34916110.35840593
2024-11-07 05:00:00,2024-11-07 05:00:00,34915662.312652715
2024-11-07 06:00:00,2024-11-07 06:00:00,34912494.571675405
2024-11-07 07:00:00,2024-11-07 07:00:00,34910672.66441165
2024-11-07 08:00:00,2024-11-07 08:00:00,34919823.584405944
2024-11-07 09:00:00,2024-11-07 09:00:00,34923537.072664425
2024-11-07 10:00:00,2024-11-07 10:00:00,34920180.88218794
2024-11-07 11:00:00,2024-11-07 11:00:00,34919924.62005481
2024-11-07 12:00:00,2024-11-07 12:00:00,34919477.33870828
2024-11-07 13:00:00,2024-11-07 13:00:00,34919060.23111159
2024-11-07 14:00:00,2024-11-07 14:00:00,34918932.9177681
2024-11-07 15:00:00,2024-11-07 15:00:00,34942484.85172281
2024-11-07 16:00:00,2024-11-07 16:00:00,34942325.6650111
2024-11-07 17:00:00,2024-11-07 17:00:00,34942005.09500515
2024-11-07 18:00:00,2024-11-07 18:00:00,34941938.71744425
2024-11-07 19:00:00,2024-11-07 19:00:00,34941490.492808595
2024-11-07 20:00:00,2024-11-07 20:00:00,34941076.24256107
2024-11-07 21:00:00,2024-11-07 21:00:00,34941044.42804412
2024-11-07 22:00:00,2024-11-07 22:00:00,34985625.860024855
2024-11-07 23:00:00,2024-11-07 23:00:00,34985499.37730908
2024-11-08 00:00:00,2024-11-08 00:00:00,34984989.241042554
2024-11-08 01:00:00,2024-11-08 01:00:00,34979169.46851312
2024-11-08 02:00:00,2024-11-08 02:00:00,34975716.7762978
2024-11-08 03:00:00,2024-11-08 03:00:00,34969896.430545315
2024-11-08 04:00:00,2024-11-08 04:00:00,34963657.70188607
2024-11-08 05:00:00,2024-11-08 05:00:00,34986223.515682116
2024-11-08 06:00:00,2024-11-08 06:00:00,34984397.38250743
2024-11-08 07:00:00,2024-11-08 07:00:00,34984207.110592954
2024-11-08 08:00:00,2024-11-08 08:00:00,34983887.7156268
2024-11-08 09:00:00,2024-11-08 09:00:00,34983856.40931151
2024-11-08 10:00:00,2024-11-08 10:00:00,34983823.63478014
2024-11-08 11:00:00,2024-11-08 11:00:00,34983789.648828365
2024-11-08 12:00:00,2024-11-08 12:00:00,35006258.153483406
2024-11-08 13:00:00,2024-11-08 13:00:00,35004849.46019398
2024-11-08 14:00:00,2024-11-08 14:00:00,35004275.2200303
2024-11-08 15:00:00,2024-11-08 15:00:00,35003700.19797618
2024-11-08 16:00:00,2024-11-08 16:00:00,35002453.683709815
2024-11-08 17:00:00,2024-11-08 17:00:00,35001943.04591433
2024-11-08 18:00:00,2024-11-08 18:00:00,35001144.182937935
2024-11-08 19:00:00,2024-11-08 19:00:00,35010812.249520704
2024-11-08 20:00:00,2024-11-08 20:00:00,35010393.65690388
2024-11-08 21:00:00,2024-11-08 21:00:00,35010392.38549616
2024-11-08 22:00:00,2024-11-08 22:00:00,35009912.091806985
2024-11-08 23:00:00,2024-11-08 23:00:00,35009432.59527484
2024-11-09 00:00:00,2024-11-09 00:00:00,35009240.77326339
2024-11-09 01:00:00,2024-11-09 01:00:00,35012352.38567133
2024-11-09 02:00:00,2024-11-09 02:00:00,35010818.78508341
2024-11-09 03:00:00,2024-11-09 03:00:00,35010274.6424572
2024-11-09 04:00:00,2024-11-09 04:00:00,35009890.142006725
2024-11-09 05:00:00,2024-11-09 05:00:00,35002754.45228992
2024-11-09 06:00:00,2024-11-09 06:00:00,35001347.89640726
2024-11-09 07:00:00,2024-11-09 07:00:00,35001221.858244695
2024-11-09 08:00:00,2024-11-09 08:00:00,35012407.46172565
2024-11-09 09:00:00,2024-11-09 09:00:00,35012279.51051627
2024-11-09 10:00:00,2024-11-09 10:00:00,35010745.387388065
2024-11-09 11:00:00,2024-11-09 11:00:00,35010298.494918056
2024-11-09 12:00:00,2024-11-09 12:00:00,35008955.73269256
2024-11-09 13:00:00,2024-11-09 13:00:00,35007294.18219208
2024-11-09 14:00:00,2024-11-09 14:00:00,35007261.648244694
2024-11-09 15:00:00,2024-11-09 15:00:00,35018070.55611114
2024-11-09 16:00:00,2024-11-09 16:00:00,35017975.2112216
2024-11-09 17:00:00,2024-11-09 17:00:00,35017973.2721896
2024-11-09 18:00:00,2024-11-09 18:00:00,35017942.62805635
2024-11-09 19:00:00,2024-11-09 19:00:00,35017686.2065335
2024-11-09 20:00:00,2024-11-09 20:00:00,35015095.42689213
2024-11-09 21:00:00,2024-11-09 21:00:00,35013399.440926924
2024-11-09 22:00:00,2024-11-09 22:00:00,35016062.06243161
2024-11-09 23:00:00,2024-11-09 23:00:00,35015968.40243791
2024-11-10 00:00:00,2024-11-10 00:00:00,35014913.62583426
2024-11-10 01:00:00,2024-11-10 01:00:00,35013826.01835358
2024-11-10 02:00:00,2024-11-10 02:00:00,35012545.4116469
