start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
2021-06-01 20:00:00,2021-06-01 20:00:00,0.63633726,1.74980052,46406638.0,0.36366274,26521102.0
2021-06-01 21:00:00,2021-06-01 21:00:00,0.47376797,0.90030242,43380242.0,0.52623203,48184078.0
2021-06-01 22:00:00,2021-06-01 22:00:00,0.49209299,0.96886435,61268568.0,0.50790701,63237509.0
2021-06-01 23:00:00,2021-06-01 23:00:00,0.57019225,1.32662162,77634693.0,0.42980775,58520600.0
2021-06-02 00:00:00,2021-06-02 00:00:00,0.44199513,0.79209907,102846188.0,0.55800487,129840057.0
2021-06-02 01:00:00,2021-06-02 01:00:00,0.52913884,1.12376827,70438503.0,0.47086116,62680630.0
2021-06-02 02:00:00,2021-06-02 02:00:00,0.5583918,1.2644507,51973912.0,0.4416082,41103945.0
2021-06-02 03:00:00,2021-06-02 03:00:00,0.50329415,1.01326398,48601148.0,0.49670585,47964942.0
2021-06-02 04:00:00,2021-06-02 04:00:00,0.52630112,1.11104574,40642771.0,0.47369888,36580646.0
2021-06-02 05:00:00,2021-06-02 05:00:00,0.48986846,0.96027872,61456915.0,0.51013154,63999039.0
2021-06-02 06:00:00,2021-06-02 06:00:00,0.49225157,0.96947927,56512879.0,0.50774843,58291993.0
2021-06-02 07:00:00,2021-06-02 07:00:00,0.52198654,1.09199128,83526624.0,0.47801346,76490193.0
2021-06-02 08:00:00,2021-06-02 08:00:00,0.62624604,1.67555693,77935441.0,0.37375396,46513156.0
2021-06-02 09:00:00,2021-06-02 09:00:00,0.46237499,0.86003251,54311768.0,0.53762501,63150831.0
2021-06-02 10:00:00,2021-06-02 10:00:00,0.41800279,0.71822129,35450626.0,0.58199721,49358918.0
2021-06-02 11:00:00,2021-06-02 11:00:00,0.50596758,1.02415865,74939530.0,0.49403242,73171798.0
2021-06-02 12:00:00,2021-06-02 12:00:00,0.59684663,1.48044557,42491087.0,0.40315337,28701553.0
2021-06-02 13:00:00,2021-06-02 13:00:00,0.53970477,1.17251873,102132755.0,0.46029523,87105436.0
2021-06-02 14:00:00,2021-06-02 14:00:00,0.53541983,1.15248104,118191151.0,0.46458017,102553662.0
2021-06-02 15:00:00,2021-06-02 15:00:00,0.51614328,1.06672752,90756944.0,0.48385672,85079781.0
2021-06-02 16:00:00,2021-06-02 16:00:00,0.49581732,0.98340809,98814856.0,0.50418268,100482045.0
2021-06-02 17:00:00,2021-06-02 17:00:00,0.48336405,0.93559895,48746602.0,0.51663595,52102027.0
2021-06-02 18:00:00,2021-06-02 18:00:00,0.55767123,1.26076183,42946697.0,0.44232877,34064084.0
2021-06-02 19:00:00,2021-06-02 19:00:00,0.41527556,0.71020728,34191216.0,0.58472444,48142587.0
2021-06-02 20:00:00,2021-06-02 20:00:00,0.44152998,0.79060641,43291269.0,0.55847002,54757043.0
2021-06-02 21:00:00,2021-06-02 21:00:00,0.5162796,1.06730997,25030944.0,0.4837204,23452366.0
2021-06-02 22:00:00,2021-06-02 22:00:00,0.40607346,0.68370992,61627561.0,0.59392654,90137000.0
2021-06-02 23:00:00,2021-06-02 23:00:00,0.46995726,0.88664033,32991132.0,0.53004274,37209149.0
2021-06-03 00:00:00,2021-06-03 00:00:00,0.5194214,1.08082509,69897021.0,0.4805786,64670058.0
2021-06-03 01:00:00,2021-06-03 01:00:00,0.45753773,0.84344619,27528488.0,0.54246227,32638108.0
