start_time,datetime,netflow_total
2021-01-14 17:00:00,2021-01-14 17:00:00,2421.7244012189894
2021-01-14 18:00:00,2021-01-14 18:00:00,-3381.6905688355473
2021-01-14 19:00:00,2021-01-14 19:00:00,-3462.4603889797845
2021-01-14 20:00:00,2021-01-14 20:00:00,3787.650091474075
2021-01-14 21:00:00,2021-01-14 21:00:00,-6788.253627012589
2021-01-14 22:00:00,2021-01-14 22:00:00,-955.035925468528
2021-01-14 23:00:00,2021-01-14 23:00:00,-1619.7663565205294
2021-01-15 00:00:00,2021-01-15 00:00:00,5642.410045689339
2021-01-15 01:00:00,2021-01-15 01:00:00,1261.360002368674
2021-01-15 02:00:00,2021-01-15 02:00:00,2240.693206819731
2021-01-15 03:00:00,2021-01-15 03:00:00,1736.0547614272457
2021-01-15 04:00:00,2021-01-15 04:00:00,-2453.932503313461
2021-01-15 05:00:00,2021-01-15 05:00:00,-1855.620980232452
2021-01-15 06:00:00,2021-01-15 06:00:00,19057.097530191415
2021-01-15 07:00:00,2021-01-15 07:00:00,7330.926678458522
2021-01-15 08:00:00,2021-01-15 08:00:00,11642.87844077574
2021-01-15 09:00:00,2021-01-15 09:00:00,8256.537066173725
2021-01-15 10:00:00,2021-01-15 10:00:00,3199.0760357306262
2021-01-15 11:00:00,2021-01-15 11:00:00,2231.3911166465987
2021-01-15 12:00:00,2021-01-15 12:00:00,-2916.90096277681
2021-01-15 13:00:00,2021-01-15 13:00:00,-1443.8530548117524
2021-01-15 14:00:00,2021-01-15 14:00:00,4690.018436150403
2021-01-15 15:00:00,2021-01-15 15:00:00,-5170.452012723737
2021-01-15 16:00:00,2021-01-15 16:00:00,-14047.28623196535
2021-01-15 17:00:00,2021-01-15 17:00:00,988.7779136984464
2021-01-15 18:00:00,2021-01-15 18:00:00,11597.59647437792
2021-01-15 19:00:00,2021-01-15 19:00:00,11403.261509019074
2021-01-15 20:00:00,2021-01-15 20:00:00,-6550.668110650404
2021-01-15 21:00:00,2021-01-15 21:00:00,511.0214906295659
2021-01-15 22:00:00,2021-01-15 22:00:00,-9.179714804344258
2021-01-15 23:00:00,2021-01-15 23:00:00,450.352220131178
2021-01-16 00:00:00,2021-01-16 00:00:00,-3097.160168178043
2021-01-16 01:00:00,2021-01-16 01:00:00,2715.2319067299404
2021-01-16 02:00:00,2021-01-16 02:00:00,-3771.8329208412606
2021-01-16 03:00:00,2021-01-16 03:00:00,-3330.4592012261437
2021-01-16 04:00:00,2021-01-16 04:00:00,-2674.7853536962593
2021-01-16 05:00:00,2021-01-16 05:00:00,-2655.97609373074
2021-01-16 06:00:00,2021-01-16 06:00:00,229.57823174014263
2021-01-16 07:00:00,2021-01-16 07:00:00,1917.854032319895
2021-01-16 08:00:00,2021-01-16 08:00:00,1407.2263817111834
2021-01-16 09:00:00,2021-01-16 09:00:00,3836.255910641481
2021-01-16 10:00:00,2021-01-16 10:00:00,-994.345868227203
