start_time,average_cap,date,delta_cap,market_cap,realized_cap,thermo_cap
2022-07-18,133581850028.78668,2022-07-18,285623331537.6556,428344566346.44904,419205181566.44226,44353135515.0933
2022-07-19,133645180377.6926,2022-07-19,285017308369.9408,446813755717.5015,418662488747.63336,44373135890.46841
2022-07-20,133707830609.49644,2022-07-20,285216180924.12036,443575877111.25305,418924011533.6168,44392264851.947655
2022-07-21,133770178820.32507,2022-07-21,284365464122.5996,442206777789.5823,418135642942.9247,44412758469.80307
2022-07-22,133830702121.2303,2022-07-22,283694539333.5597,433299995000.2845,417525241454.79,44432359694.854935
2022-07-23,133890300292.3162,2022-07-23,283365271685.12646,428841648996.392,417255571977.4426,44454292232.82836
2022-07-24,133950392974.94458,2022-07-24,283240101430.37616,431409171985.5176,417190494405.32074,44476775170.39501
2022-07-25,134005554904.89224,2022-07-25,282716635248.6965,407112270075.69574,416722190153.5887,44496522157.67303
2022-07-26,134060490806.63889,2022-07-26,282238749300.9711,406103076256.0254,416299240107.6101,44517865487.55553
2022-07-27,134121978359.40897,2022-07-27,282314044494.3422,438669827229.66864,416436022853.7512,44540354454.45587
2022-07-28,134186868350.8593,2022-07-28,282509958660.5197,455651885995.7878,416696827011.37897,44561296174.36945
2022-07-29,134251476954.53848,2022-07-29,282485943269.33386,454387108184.9158,416737420223.8724,44583434306.80379
2022-07-30,134315553680.59962,2022-07-30,282463365645.788,451879808039.6184,416778919326.3876,44603100226.34553
2022-07-31,134378256644.15532,2022-07-31,282307650319.04395,445196846989.7331,416685906963.1993,44625897392.18483
2022-08-01,134440822681.78732,2022-08-01,282229529320.8336,444643237261.21674,416670352002.621,44645950334.9385
2022-08-02,134502296742.51146,2022-08-02,282020233743.3923,439352163873.5603,416522530485.90375,44668540336.48417
2022-08-03,134563109777.66048,2022-08-03,281925270016.6632,436195764116.7909,416488379794.3237,44689892738.23808
2022-08-04,134623136448.04582,2022-08-04,281519790233.4897,432415448229.6715,416142926681.5355,44709141284.78509
2022-08-05,134685808869.87628,2022-08-05,281466043074.0102,445666365992.5486,416151851943.8865,44731221899.69118
2022-08-06,134747066850.98526,2022-08-06,281436598623.05945,438770427094.9168,416183665474.04474,44754860125.90108
2022-08-07,134809165111.38068,2022-08-07,281386045252.58966,443064929714.33746,416195210363.9704,44778038949.98868
2022-08-08,134873687175.96284,2022-08-08,281417445372.78326,455225737826.2911,416291132548.7461,44799812460.35573
2022-08-09,134935650046.4504,2022-08-09,280834437168.42615,442643264887.71216,415770087214.8766,44821318076.54142
2022-08-10,135000701373.75546,2022-08-10,281040357409.53625,458110644098.0226,416041058783.29175,44843386976.54422
2022-08-11,135065682261.29388,2022-08-11,280989377386.1039,457890731552.09247,416055059647.39777,44865200615.7672
2022-08-12,135132426330.7588,2022-08-12,281001189862.7952,466783707501.9093,416133616193.554,44888701550.00321
2022-08-13,135199293086.68562,2022-08-13,280971072002.01556,467527070043.05273,416170365088.7012,44910300584.10235
2022-08-14,135265596257.5794,2022-08-14,280890409863.32184,464858658770.5839,416156006120.9013,44930864070.78045
2022-08-15,135331064979.01004,2022-08-15,280723400834.7903,460841547932.1296,416054465813.8003,44953104072.08735
2022-08-16,135395587630.05194,2022-08-16,280635425439.3567,456266731261.4373,416031013069.4086,44975567634.56364
2022-08-17,135458108992.80254,2022-08-17,280372216913.4631,446439367314.2165,415830325906.2656,44995098409.86125
2022-08-18,135520025052.52184,2022-08-18,280281551194.64484,443552422156.1682,415801576247.1667,45016528726.828186
2022-08-19,135572860319.8718,2022-08-19,279478264638.799,398481150653.1483,415051124958.6709,45041130149.50584
2022-08-20,135626853555.61688,2022-08-20,279324734858.66235,404351187858.97125,414951588414.2792,45061049776.16089
2022-08-21,135682258060.2394,2022-08-21,279242002371.47705,411485882071.0646,414924260431.7164,45080723230.74756
2022-08-22,135737206785.2102,2022-08-22,278924543705.9147,409326908414.7903,414661750491.1249,45100217582.84928
2022-08-23,135792638419.25882,2022-08-23,278756674444.23145,411842175981.4356,414549312863.4903,45123461038.94783
2022-08-24,135847436915.08792,2022-08-24,278574059813.7521,408798744639.8652,414421496728.84,45143251408.664246
2022-08-25,135902945952.6804,2022-08-25,278363111319.898,412448971238.4564,414266057272.5784,45164969031.930664
2022-08-26,135953404529.22366,2022-08-26,278088322385.75415,387388491444.24414,414041726914.97784,45188516625.12261
2022-08-27,136003034146.82433,2022-08-27,277740679492.6288,383357048268.45306,413743713639.4531,45206914977.51587
2022-08-28,136050816158.45108,2022-08-28,277698908127.9668,374244144117.87463,413749724286.4179,45227179960.07058
2022-08-29,136101386763.24068,2022-08-29,277612710534.43384,388246422244.3054,413714097297.6745,45247010910.33236
2022-08-30,136150111152.14526,2022-08-30,277074045220.78564,379138638619.1992,413224156372.9309,45267643345.01695
2022-08-31,136199742789.88008,2022-08-31,276873515553.6118,383762351811.0776,413073258343.4919,45286353279.16772
2022-09-01,136249690137.26823,2022-09-01,276535565275.17584,385437006256.8856,412785255412.4441,45303869986.17097
2022-09-02,136298914998.773,2022-09-02,276215473485.66815,381930973907.479,412514388484.4411,45320431875.60155
2022-09-03,136347653186.87366,2022-09-03,276112131687.48505,379599949997.3022,412459784874.3587,45338927162.848305
2022-09-04,136397027543.23602,2022-09-04,276116112388.41223,382873814504.13525,412513139931.64825,45359928146.086784
2022-09-05,136445592874.75552,2022-09-05,275966571135.94977,378932293151.5864,412412164010.70526,45379137582.82864
2022-09-06,136490292165.96648,2022-09-06,275437097006.1346,359718552473.58795,411927389172.1011,45396832793.386086
2022-09-07,136536901299.68877,2022-09-07,275132318842.28107,369349524242.47394,411669220141.96985,45414373895.482635
2022-09-08,136583603346.74487,2022-09-08,274879926314.05237,369907030439.06635,411463529660.7973,45429950284.154106
2022-09-09,136638128998.95192,2022-09-09,275055773875.43445,409102813077.55383,411693902874.3863,45449389277.6306
2022-09-10,136693733837.73473,2022-09-10,275043568743.6153,414606718074.0856,411737302581.3501,45470651778.29352
2022-09-11,136750004960.9016,2022-09-11,274941885102.88153,418049349672.14667,411691890063.78314,45495587304.299576
2022-09-12,136808440117.50069,2022-09-12,274968616353.0539,428984223112.9444,411777056470.55457,45517052213.959496
2022-09-13,136858327417.01822,2022-09-13,273896780314.5556,386344712304.2293,410755107731.57385,45535898362.328705
2022-09-14,136908402805.70029,2022-09-14,273381339110.91583,387385496993.39966,410289741916.61615,45552285598.19709
2022-09-15,136956451579.32169,2022-09-15,272841705300.5281,377344466007.2063,409798156879.8498,45570984828.26096
2022-09-16,137004869046.27782,2022-09-16,272643015383.01144,379285873694.7761,409647884429.2893,45587145643.96406
2022-09-17,137054464456.8034,2022-09-17,272547513643.0855,385279494137.237,409601978099.8889,45608682082.74922
2022-09-18,137101371916.24055,2022-09-18,272404744199.42133,371920113858.8162,409506116115.66187,45628034767.21604
2022-09-19,137148738512.7378,2022-09-19,271969169810.98672,374313287174.4123,409117908323.72455,45643703025.79292
2022-09-20,137193546593.9272,2022-09-20,271616000177.29175,361592417190.3263,408809546771.21893,45662218736.36464
2022-09-21,137236753321.06624,2022-09-21,271327031899.1967,353659249560.62714,408563785220.26294,45679233653.95226
2022-09-22,137283543473.64047,2022-09-22,271172451121.62927,371702207870.5517,408455994595.2698,45694646782.30947
2022-09-23,137329889280.90823,2022-09-23,270995069599.17673,369568729499.6133,408324958880.08496,45711029132.9491
2022-09-24,137374811775.98994,2022-09-24,270916636257.63895,362526357125.5474,408291448033.6289,45728645017.88036
2022-09-25,137419290072.8575,2022-09-25,270790304585.82663,360388992269.88104,408209594658.68414,45746283990.19748
2022-09-26,137465380628.8158,2022-09-26,270679878167.2279,368563428203.63,408145258796.0437,45764401948.57601
2022-09-27,137510869373.7608,2022-09-27,270471592609.13156,365636925273.0093,407982461982.89233,45780620065.37165
2022-09-28,137557604854.70932,2022-09-28,270099794507.26035,371982777292.4793,407657399361.96967,45798822144.95182
2022-09-29,137605026666.8721,2022-09-29,269899972152.2619,375520258287.577,407504998819.134,45816449946.31885
2022-09-30,137651776689.52014,2022-09-30,269622730311.8231,372243390337.4398,407274507001.34326,45837401243.760284
2022-10-01,137698092612.09418,2022-10-01,269525766655.01376,370157708011.16473,407223859267.108,45859497713.96993
2022-10-02,137743417674.69952,2022-10-02,269423650428.41724,365275231953.5289,407167068103.1168,45878538987.21658
2022-10-03,137790920904.05576,2022-10-03,269306537604.35724,376304635501.5908,407097458508.41296,45897366230.9736
2022-10-04,137841122583.80344,2022-10-04,269216501161.5691,389953958276.7127,407057623745.37256,45917870961.149734
2022-10-05,137890618288.2061,2022-10-05,269078301215.6824,386507541502.6667,406968919503.8885,45940070363.23648
2022-10-06,137939347207.9268,2022-10-06,268949993736.28073,382753439884.77216,406889340944.2075,45960299052.63022
2022-10-07,137986407864.04117,2022-10-07,268827389306.33,374466204838.80994,406813797170.3711,45981615317.1307
2022-10-08,138033026699.77283,2022-10-08,268537681662.11383,372339295087.1,406570708361.8867,46003062646.61086
2022-10-09,138079717636.54648,2022-10-09,268473621903.40152,372795056797.71545,406553339539.948,46022373727.42456
2022-10-10,138125211752.9761,2022-10-10,268270486132.7018,366869629161.0745,406395697885.6779,46042811452.43389
2022-10-11,138170410071.59268,2022-10-11,268081703092.0313,365472754394.359,406252113163.624,46061694174.02105
2022-10-12,138215965238.23773,2022-10-12,267602469757.8319,367358453462.9197,405818434996.0696,46078242957.446495
2022-10-13,138262346460.1963,2022-10-13,267432081571.16693,371606274133.64886,405694428031.3632,46095574223.919334
2022-10-14,138307959948.98605,2022-10-14,267318528445.41724,367835035539.1047,405626488394.4033,46114909518.974945
2022-10-15,138353144402.7881,2022-10-15,267228592315.56708,365766500388.3754,405581736718.3552,46133267188.3179
2022-10-16,138399051875.42432,2022-10-16,267136229959.74335,369497269126.1822,405535281835.16766,46150668583.83075
2022-10-17,138446036914.38992,2022-10-17,266745353869.52347,375015708106.2819,405191390783.9134,46169113867.914474
2022-10-18,138492171641.91153,2022-10-18,266964310531.82983,370826659440.74384,405456482173.7414,46186720304.61916
2022-10-19,138537498336.66663,2022-10-19,266725888275.11865,366848059818.0971,405263386611.7853,46205170393.47516
2022-10-20,138582526430.75262,2022-10-20,266566415312.20428,365434064435.9599,405148941742.9569,46222752453.13732
2022-10-21,138627991402.45676,2022-10-21,266431074119.24957,367725983819.5722,405059065521.7063,46241560636.90696
2022-10-22,138673600875.13065,2022-10-22,266141464466.7924,368545343151.48737,404815065341.92303,46258038005.78257
2022-10-23,138720606908.46545,2022-10-23,266081286558.6834,375678020949.3096,404801893467.14886,46276845166.434296
2022-10-24,138766650163.75958,2022-10-24,265983213519.7015,370916743356.71735,404749863683.4611,46293527179.43328
2022-10-25,138815548615.9778,2022-10-25,266046157441.7216,385410443152.47906,404861706057.6994,46308780520.72409
2022-10-26,138867091617.4419,2022-10-26,266192293202.99628,398849991002.30945,405059384820.4382,46329177298.447334
2022-10-27,138916765300.45288,2022-10-27,266184884215.83972,389520496090.9013,405101649516.2926,46346944023.00886
2022-10-28,138967562092.6195,2022-10-28,266086182558.5071,395288175365.3812,405053744651.1266,46367600525.05936
2022-10-29,139019189378.27145,2022-10-29,266071646138.0407,399582100063.72174,405090835516.3122,46386479894.34678
2022-10-30,139070086676.4548,2022-10-30,265945149504.37555,395999647906.0318,405015236180.8304,46404227894.486145
2022-10-31,139120466327.2773,2022-10-31,265807752830.83337,393487323330.0784,404928219158.11066,46426715259.57469
2022-11-01,139170753474.31735,2022-11-01,265664958118.8345,393120846026.4554,404835711593.15186,46445484554.95094
2022-11-02,139219828978.00705,2022-11-02,265533942955.5594,387100198114.6643,404753771933.5664,46461390662.074905
2022-11-03,139269052565.05716,2022-11-03,265440001927.4396,387946614342.1889,404709054492.4968,46482541253.95421
2022-11-04,139321834023.912,2022-11-04,265891004669.68237,406026545617.3923,405212838693.5944,46499645363.18958
2022-11-05,139375180137.70062,2022-11-05,265884426027.9541,408986439225.4971,405259606165.6547,46520116292.982025
2022-11-06,139427020610.6157,2022-11-06,265688611221.2594,401480611196.3238,405115631831.87506,46538580571.637085
2022-11-07,139477633664.05438,2022-11-07,264600993831.12225,395377231850.0078,404078627495.17664,46557617586.47223
2022-11-08,139520532960.08228,2022-11-08,263926424441.42004,356462272973.10016,403446957401.5023,46577946203.25428
2022-11-09,139553223138.05435,2022-11-09,261951121044.10065,304900143320.89026,401504344182.155,46594675655.92534
2022-11-10,139592627992.38358,2022-11-10,261161904216.40488,338941786043.8749,400754532208.78845,46610763729.66165
2022-11-11,139629760249.44623,2022-11-11,260471276881.9662,327518980986.4658,400101037131.4124,46625474766.68461
2022-11-12,139666059997.63834,2022-11-12,259473382435.63104,323379085597.9939,399139442433.26935,46643338846.080185
2022-11-13,139700466595.36063,2022-11-13,259190074833.7767,313866664265.4972,398890541429.1373,46657029865.758125
2022-11-14,139735969324.9975,2022-11-14,258492115907.94843,319486289476.5248,398228085232.9459,46670021262.69534
2022-11-15,139772482985.2851,2022-11-15,257753247172.3987,324677658681.65314,397525730157.6838,46686930534.12233
2022-11-16,139808115981.49533,2022-11-16,256830962956.05103,320289241786.33057,396639078937.5463,46703168599.01873
2022-11-17,139843832152.34332,2022-11-17,255163057527.81995,320781953668.33044,395006889680.16327,46718061353.29278
2022-11-18,139879601301.7201,2022-11-18,250839282182.7863,321121881193.8234,390718883484.50635,46733335828.02173
2022-11-19,139915373875.90784,2022-11-19,250594318563.00403,321210779859.3274,390509692438.91187,46749077665.13563
2022-11-20,139949505503.83337,2022-11-20,250309700660.719,312962727458.38043,390259206164.5524,46764848594.99683
2022-11-21,139981743793.02277,2022-11-21,249598439279.5889,303429869983.2037,389580183072.6116,46778176971.4306
2022-11-22,140015636371.2066,2022-11-22,249023787758.14447,311884900341.52625,389039424129.3511,46791155182.5355
2022-11-23,140050990057.4217,2022-11-23,249189763639.19275,319364886540.3956,389240753696.6144,46806144828.45116
2022-11-24,140086295787.36908,2022-11-24,248935076450.2332,319192263810.3813,389021372237.6023,46819990451.33358
2022-11-25,140121280795.42554,2022-11-25,248665338027.211,317635211673.95123,388786618822.63654,46833120006.68958
2022-11-26,140156046796.19165,2022-11-26,248404030429.9444,316593500684.1511,388560077226.1361,46844795299.16354
2022-11-27,140190651021.5877,2022-11-27,248293040891.9653,315841699132.02563,388483691913.553,46859149822.19033
2022-11-28,140224422397.8059,2022-11-28,247740884597.77136,311681699457.6292,387965306995.5773,46873601326.16441
