start_time,datetime,velocity_supply_total
2021-01-13 16:00:00,2021-01-13 16:00:00,14.525127315353595
2021-01-13 17:00:00,2021-01-13 17:00:00,14.525209977494027
2021-01-13 18:00:00,2021-01-13 18:00:00,14.525310442803098
2021-01-13 19:00:00,2021-01-13 19:00:00,14.524169112048186
2021-01-13 20:00:00,2021-01-13 20:00:00,14.526679551971108
2021-01-13 21:00:00,2021-01-13 21:00:00,14.527981044750296
2021-01-13 22:00:00,2021-01-13 22:00:00,14.52991572590234
2021-01-13 23:00:00,2021-01-13 23:00:00,14.530665387399466
2021-01-14 00:00:00,2021-01-14 00:00:00,14.53390496396931
2021-01-14 01:00:00,2021-01-14 01:00:00,14.535157308034377
2021-01-14 02:00:00,2021-01-14 02:00:00,14.538912644762124
2021-01-14 03:00:00,2021-01-14 03:00:00,14.53968751605522
2021-01-14 04:00:00,2021-01-14 04:00:00,14.540322819747548
2021-01-14 05:00:00,2021-01-14 05:00:00,14.541048585578553
2021-01-14 06:00:00,2021-01-14 06:00:00,14.543092728768478
2021-01-14 07:00:00,2021-01-14 07:00:00,14.544222475018667
2021-01-14 08:00:00,2021-01-14 08:00:00,14.547664658692735
2021-01-14 09:00:00,2021-01-14 09:00:00,14.55155564593482
2021-01-14 10:00:00,2021-01-14 10:00:00,14.562100360062187
2021-01-14 11:00:00,2021-01-14 11:00:00,14.57562686763857
2021-01-14 12:00:00,2021-01-14 12:00:00,14.576300558943156
2021-01-14 13:00:00,2021-01-14 13:00:00,14.57802569831532
2021-01-14 14:00:00,2021-01-14 14:00:00,14.579729909364673
2021-01-14 15:00:00,2021-01-14 15:00:00,14.580252942668467
2021-01-14 16:00:00,2021-01-14 16:00:00,14.585507786220422
2021-01-14 17:00:00,2021-01-14 17:00:00,14.5893576415654
2021-01-14 18:00:00,2021-01-14 18:00:00,14.595544562595792
2021-01-14 19:00:00,2021-01-14 19:00:00,14.597270814219472
2021-01-14 20:00:00,2021-01-14 20:00:00,14.599688618788251
2021-01-14 21:00:00,2021-01-14 21:00:00,14.605797736626023
2021-01-14 22:00:00,2021-01-14 22:00:00,14.611746639446116
2021-01-14 23:00:00,2021-01-14 23:00:00,14.613352810856332
2021-01-15 00:00:00,2021-01-15 00:00:00,14.615380327294869
2021-01-15 01:00:00,2021-01-15 01:00:00,14.61675829288902
2021-01-15 02:00:00,2021-01-15 02:00:00,14.61716364214526
2021-01-15 03:00:00,2021-01-15 03:00:00,14.618413635116784
2021-01-15 04:00:00,2021-01-15 04:00:00,14.619093462328674
2021-01-15 05:00:00,2021-01-15 05:00:00,14.619665422692137
2021-01-15 06:00:00,2021-01-15 06:00:00,14.621224869485792
2021-01-15 07:00:00,2021-01-15 07:00:00,14.626064855374937
2021-01-15 08:00:00,2021-01-15 08:00:00,14.62693290113456
2021-01-15 09:00:00,2021-01-15 09:00:00,14.62748724588146
2021-01-15 10:00:00,2021-01-15 10:00:00,14.628574984594223
2021-01-15 11:00:00,2021-01-15 11:00:00,14.62903579446716
2021-01-15 12:00:00,2021-01-15 12:00:00,14.630114132776342
2021-01-15 13:00:00,2021-01-15 13:00:00,14.6313980260365
2021-01-15 14:00:00,2021-01-15 14:00:00,14.633570306100172
2021-01-15 15:00:00,2021-01-15 15:00:00,14.637069701460556
2021-01-15 16:00:00,2021-01-15 16:00:00,14.64468685259275
2021-01-15 17:00:00,2021-01-15 17:00:00,14.64618759009168
2021-01-15 18:00:00,2021-01-15 18:00:00,14.652058010244366
2021-01-15 19:00:00,2021-01-15 19:00:00,14.656927695675629
2021-01-15 20:00:00,2021-01-15 20:00:00,14.652323015015448
2021-01-15 21:00:00,2021-01-15 21:00:00,14.653401384571136
2021-01-15 22:00:00,2021-01-15 22:00:00,14.66040330264206
2021-01-15 23:00:00,2021-01-15 23:00:00,14.66588023826042
2021-01-16 00:00:00,2021-01-16 00:00:00,14.670870195217894
2021-01-16 01:00:00,2021-01-16 01:00:00,14.67627522235233
2021-01-16 02:00:00,2021-01-16 02:00:00,14.67703248692616
2021-01-16 03:00:00,2021-01-16 03:00:00,14.681350189002028
2021-01-16 04:00:00,2021-01-16 04:00:00,14.685594511904515
2021-01-16 05:00:00,2021-01-16 05:00:00,14.68610679368568
2021-01-16 06:00:00,2021-01-16 06:00:00,14.686533766445306
2021-01-16 07:00:00,2021-01-16 07:00:00,14.687033565835556
2021-01-16 08:00:00,2021-01-16 08:00:00,14.691436506619842
2021-01-16 09:00:00,2021-01-16 09:00:00,14.692028105266743
2021-01-16 10:00:00,2021-01-16 10:00:00,14.69307056596986
2021-01-16 11:00:00,2021-01-16 11:00:00,14.69494416698646
2021-01-16 12:00:00,2021-01-16 12:00:00,14.700128724886866
2021-01-16 13:00:00,2021-01-16 13:00:00,14.702082224760565
2021-01-16 14:00:00,2021-01-16 14:00:00,14.703614200425555
2021-01-16 15:00:00,2021-01-16 15:00:00,14.70590030664753
2021-01-16 16:00:00,2021-01-16 16:00:00,14.70825485117862
2021-01-16 17:00:00,2021-01-16 17:00:00,14.712259344507626
2021-01-16 18:00:00,2021-01-16 18:00:00,14.712883648015458
2021-01-16 19:00:00,2021-01-16 19:00:00,14.717795961657542
2021-01-16 20:00:00,2021-01-16 20:00:00,14.71878180324667
2021-01-16 21:00:00,2021-01-16 21:00:00,14.719514469305375
2021-01-16 22:00:00,2021-01-16 22:00:00,14.721391039791008
2021-01-16 23:00:00,2021-01-16 23:00:00,14.722202317011746
2021-01-17 00:00:00,2021-01-17 00:00:00,14.722941665874377
2021-01-17 01:00:00,2021-01-17 01:00:00,14.723823053133854
2021-01-17 02:00:00,2021-01-17 02:00:00,14.724971092331172
2021-01-17 03:00:00,2021-01-17 03:00:00,14.729373608494004
2021-01-17 04:00:00,2021-01-17 04:00:00,14.729705445296124
2021-01-17 05:00:00,2021-01-17 05:00:00,14.729454046347126
2021-01-17 06:00:00,2021-01-17 06:00:00,14.73383677798538
2021-01-17 07:00:00,2021-01-17 07:00:00,14.732525388334423
2021-01-17 08:00:00,2021-01-17 08:00:00,14.736936178506422
2021-01-17 09:00:00,2021-01-17 09:00:00,14.737647352462982
2021-01-17 10:00:00,2021-01-17 10:00:00,14.738510161657334
2021-01-17 11:00:00,2021-01-17 11:00:00,14.739953687792347
2021-01-17 12:00:00,2021-01-17 12:00:00,14.74025432599041
2021-01-17 13:00:00,2021-01-17 13:00:00,14.740947352225051
2021-01-17 14:00:00,2021-01-17 14:00:00,14.741855753502715
2021-01-17 15:00:00,2021-01-17 15:00:00,14.741962399486823
2021-01-17 16:00:00,2021-01-17 16:00:00,14.743140064377284
2021-01-17 17:00:00,2021-01-17 17:00:00,14.743069279652037
2021-01-17 18:00:00,2021-01-17 18:00:00,14.743480059947675
2021-01-17 19:00:00,2021-01-17 19:00:00,14.744799678675836
2021-01-17 20:00:00,2021-01-17 20:00:00,14.745465631984086
2021-01-17 21:00:00,2021-01-17 21:00:00,14.747090781110904
2021-01-17 22:00:00,2021-01-17 22:00:00,14.748164034988507
2021-01-17 23:00:00,2021-01-17 23:00:00,14.748916835804776
2021-01-18 00:00:00,2021-01-18 00:00:00,14.753588744633642
