start_time,datetime,failed_transactions_count_total
2024-10-19 03:00:00,2024-10-19 03:00:00,6040
2024-10-19 04:00:00,2024-10-19 04:00:00,4472
2024-10-19 05:00:00,2024-10-19 05:00:00,5914
2024-10-19 06:00:00,2024-10-19 06:00:00,6191
2024-10-19 07:00:00,2024-10-19 07:00:00,6082
2024-10-19 08:00:00,2024-10-19 08:00:00,5819
2024-10-19 09:00:00,2024-10-19 09:00:00,5182
2024-10-19 10:00:00,2024-10-19 10:00:00,7229
2024-10-19 11:00:00,2024-10-19 11:00:00,7352
2024-10-19 12:00:00,2024-10-19 12:00:00,8122
2024-10-19 13:00:00,2024-10-19 13:00:00,7148
2024-10-19 14:00:00,2024-10-19 14:00:00,6749
2024-10-19 15:00:00,2024-10-19 15:00:00,6380
2024-10-19 16:00:00,2024-10-19 16:00:00,12966
2024-10-19 17:00:00,2024-10-19 17:00:00,11588
2024-10-19 18:00:00,2024-10-19 18:00:00,8174
2024-10-19 19:00:00,2024-10-19 19:00:00,7715
2024-10-19 20:00:00,2024-10-19 20:00:00,8095
2024-10-19 21:00:00,2024-10-19 21:00:00,12785
2024-10-19 22:00:00,2024-10-19 22:00:00,8536
2024-10-19 23:00:00,2024-10-19 23:00:00,7542
2024-10-20 00:00:00,2024-10-20 00:00:00,7984
2024-10-20 01:00:00,2024-10-20 01:00:00,9326
2024-10-20 02:00:00,2024-10-20 02:00:00,8085
2024-10-20 03:00:00,2024-10-20 03:00:00,7958
2024-10-20 04:00:00,2024-10-20 04:00:00,9449
2024-10-20 05:00:00,2024-10-20 05:00:00,7755
2024-10-20 06:00:00,2024-10-20 06:00:00,5875
2024-10-20 07:00:00,2024-10-20 07:00:00,8801
2024-10-20 08:00:00,2024-10-20 08:00:00,7482
2024-10-20 09:00:00,2024-10-20 09:00:00,6469
2024-10-20 10:00:00,2024-10-20 10:00:00,7371
2024-10-20 11:00:00,2024-10-20 11:00:00,8188
2024-10-20 12:00:00,2024-10-20 12:00:00,7099
2024-10-20 13:00:00,2024-10-20 13:00:00,9644
2024-10-20 14:00:00,2024-10-20 14:00:00,9817
2024-10-20 15:00:00,2024-10-20 15:00:00,10002
2024-10-20 16:00:00,2024-10-20 16:00:00,8345
2024-10-20 17:00:00,2024-10-20 17:00:00,10553
2024-10-20 18:00:00,2024-10-20 18:00:00,12439
2024-10-20 19:00:00,2024-10-20 19:00:00,10924
2024-10-20 20:00:00,2024-10-20 20:00:00,9331
2024-10-20 21:00:00,2024-10-20 21:00:00,8231
2024-10-20 22:00:00,2024-10-20 22:00:00,8104
2024-10-20 23:00:00,2024-10-20 23:00:00,7294
2024-10-21 00:00:00,2024-10-21 00:00:00,8433
2024-10-21 01:00:00,2024-10-21 01:00:00,6211
2024-10-21 02:00:00,2024-10-21 02:00:00,8724
2024-10-21 03:00:00,2024-10-21 03:00:00,8058
2024-10-21 04:00:00,2024-10-21 04:00:00,6588
2024-10-21 05:00:00,2024-10-21 05:00:00,7258
2024-10-21 06:00:00,2024-10-21 06:00:00,6652
2024-10-21 07:00:00,2024-10-21 07:00:00,12765
2024-10-21 08:00:00,2024-10-21 08:00:00,7681
2024-10-21 09:00:00,2024-10-21 09:00:00,6866
2024-10-21 10:00:00,2024-10-21 10:00:00,7053
2024-10-21 11:00:00,2024-10-21 11:00:00,7116
2024-10-21 12:00:00,2024-10-21 12:00:00,9096
2024-10-21 13:00:00,2024-10-21 13:00:00,8294
2024-10-21 14:00:00,2024-10-21 14:00:00,6402
2024-10-21 15:00:00,2024-10-21 15:00:00,7399
2024-10-21 16:00:00,2024-10-21 16:00:00,7078
2024-10-21 17:00:00,2024-10-21 17:00:00,8625
2024-10-21 18:00:00,2024-10-21 18:00:00,8207
2024-10-21 19:00:00,2024-10-21 19:00:00,9068
2024-10-21 20:00:00,2024-10-21 20:00:00,9422
2024-10-21 21:00:00,2024-10-21 21:00:00,10396
2024-10-21 22:00:00,2024-10-21 22:00:00,8574
2024-10-21 23:00:00,2024-10-21 23:00:00,8406
2024-10-22 00:00:00,2024-10-22 00:00:00,6935
2024-10-22 01:00:00,2024-10-22 01:00:00,8016
2024-10-22 02:00:00,2024-10-22 02:00:00,7193
2024-10-22 03:00:00,2024-10-22 03:00:00,6335
2024-10-22 04:00:00,2024-10-22 04:00:00,6809
2024-10-22 05:00:00,2024-10-22 05:00:00,6387
2024-10-22 06:00:00,2024-10-22 06:00:00,5567
2024-10-22 07:00:00,2024-10-22 07:00:00,5359
2024-10-22 08:00:00,2024-10-22 08:00:00,6721
2024-10-22 09:00:00,2024-10-22 09:00:00,7732
2024-10-22 10:00:00,2024-10-22 10:00:00,6818
2024-10-22 11:00:00,2024-10-22 11:00:00,6483
2024-10-22 12:00:00,2024-10-22 12:00:00,8458
2024-10-22 13:00:00,2024-10-22 13:00:00,7429
2024-10-22 14:00:00,2024-10-22 14:00:00,8891
2024-10-22 15:00:00,2024-10-22 15:00:00,9909
2024-10-22 16:00:00,2024-10-22 16:00:00,10676
2024-10-22 17:00:00,2024-10-22 17:00:00,10894
2024-10-22 18:00:00,2024-10-22 18:00:00,10369
2024-10-22 19:00:00,2024-10-22 19:00:00,11201
2024-10-22 20:00:00,2024-10-22 20:00:00,7325
2024-10-22 21:00:00,2024-10-22 21:00:00,10002
2024-10-22 22:00:00,2024-10-22 22:00:00,8013
2024-10-22 23:00:00,2024-10-22 23:00:00,7419
2024-10-23 00:00:00,2024-10-23 00:00:00,5139
2024-10-23 01:00:00,2024-10-23 01:00:00,5778
2024-10-23 02:00:00,2024-10-23 02:00:00,6012
2024-10-23 03:00:00,2024-10-23 03:00:00,7553
2024-10-23 04:00:00,2024-10-23 04:00:00,7419
2024-10-23 05:00:00,2024-10-23 05:00:00,8117
2024-10-23 06:00:00,2024-10-23 06:00:00,7251
2024-10-23 07:00:00,2024-10-23 07:00:00,8924
2024-10-23 08:00:00,2024-10-23 08:00:00,7858
2024-10-23 09:00:00,2024-10-23 09:00:00,7886
2024-10-23 10:00:00,2024-10-23 10:00:00,5966
2024-10-23 11:00:00,2024-10-23 11:00:00,6614
2024-10-23 12:00:00,2024-10-23 12:00:00,7338
2024-10-23 13:00:00,2024-10-23 13:00:00,6700
2024-10-23 14:00:00,2024-10-23 14:00:00,6413
2024-10-23 15:00:00,2024-10-23 15:00:00,7702
2024-10-23 16:00:00,2024-10-23 16:00:00,6667
2024-10-23 17:00:00,2024-10-23 17:00:00,5363
2024-10-23 18:00:00,2024-10-23 18:00:00,6774
2024-10-23 19:00:00,2024-10-23 19:00:00,6002
2024-10-23 20:00:00,2024-10-23 20:00:00,8025
2024-10-23 21:00:00,2024-10-23 21:00:00,6216
2024-10-23 22:00:00,2024-10-23 22:00:00,5413
2024-10-23 23:00:00,2024-10-23 23:00:00,5698
2024-10-24 00:00:00,2024-10-24 00:00:00,5919
2024-10-24 01:00:00,2024-10-24 01:00:00,6169
2024-10-24 02:00:00,2024-10-24 02:00:00,6413
2024-10-24 03:00:00,2024-10-24 03:00:00,5510
2024-10-24 04:00:00,2024-10-24 04:00:00,5527
2024-10-24 05:00:00,2024-10-24 05:00:00,5983
2024-10-24 06:00:00,2024-10-24 06:00:00,7983
2024-10-24 07:00:00,2024-10-24 07:00:00,7332
2024-10-24 08:00:00,2024-10-24 08:00:00,7204
2024-10-24 09:00:00,2024-10-24 09:00:00,6614
2024-10-24 10:00:00,2024-10-24 10:00:00,8880
2024-10-24 11:00:00,2024-10-24 11:00:00,7616
2024-10-24 12:00:00,2024-10-24 12:00:00,7529
2024-10-24 13:00:00,2024-10-24 13:00:00,8215
2024-10-24 14:00:00,2024-10-24 14:00:00,10495
2024-10-24 15:00:00,2024-10-24 15:00:00,7884
2024-10-24 16:00:00,2024-10-24 16:00:00,6878
2024-10-24 17:00:00,2024-10-24 17:00:00,10915
2024-10-24 18:00:00,2024-10-24 18:00:00,9199
2024-10-24 19:00:00,2024-10-24 19:00:00,7478
2024-10-24 20:00:00,2024-10-24 20:00:00,11730
2024-10-24 21:00:00,2024-10-24 21:00:00,9794
2024-10-24 22:00:00,2024-10-24 22:00:00,7948
2024-10-24 23:00:00,2024-10-24 23:00:00,9580
2024-10-25 00:00:00,2024-10-25 00:00:00,6868
2024-10-25 01:00:00,2024-10-25 01:00:00,6249
2024-10-25 02:00:00,2024-10-25 02:00:00,6952
2024-10-25 03:00:00,2024-10-25 03:00:00,5914
2024-10-25 04:00:00,2024-10-25 04:00:00,4829
2024-10-25 05:00:00,2024-10-25 05:00:00,3790
2024-10-25 06:00:00,2024-10-25 06:00:00,4725
2024-10-25 07:00:00,2024-10-25 07:00:00,6431
2024-10-25 08:00:00,2024-10-25 08:00:00,7952
2024-10-25 09:00:00,2024-10-25 09:00:00,7273
2024-10-25 10:00:00,2024-10-25 10:00:00,7101
2024-10-25 11:00:00,2024-10-25 11:00:00,6129
2024-10-25 12:00:00,2024-10-25 12:00:00,5924
2024-10-25 13:00:00,2024-10-25 13:00:00,6905
2024-10-25 14:00:00,2024-10-25 14:00:00,8552
2024-10-25 15:00:00,2024-10-25 15:00:00,9180
2024-10-25 16:00:00,2024-10-25 16:00:00,8090
2024-10-25 17:00:00,2024-10-25 17:00:00,7872
2024-10-25 18:00:00,2024-10-25 18:00:00,8069
2024-10-25 19:00:00,2024-10-25 19:00:00,8436
2024-10-25 20:00:00,2024-10-25 20:00:00,6307
2024-10-25 21:00:00,2024-10-25 21:00:00,7706
2024-10-25 22:00:00,2024-10-25 22:00:00,6213
2024-10-25 23:00:00,2024-10-25 23:00:00,11616
2024-10-26 00:00:00,2024-10-26 00:00:00,8362
2024-10-26 01:00:00,2024-10-26 01:00:00,7096
2024-10-26 02:00:00,2024-10-26 02:00:00,6275
2024-10-26 03:00:00,2024-10-26 03:00:00,6850
2024-10-26 04:00:00,2024-10-26 04:00:00,6735
2024-10-26 05:00:00,2024-10-26 05:00:00,6693
2024-10-26 06:00:00,2024-10-26 06:00:00,7356
2024-10-26 07:00:00,2024-10-26 07:00:00,6543
2024-10-26 08:00:00,2024-10-26 08:00:00,5362
2024-10-26 09:00:00,2024-10-26 09:00:00,4365
2024-10-26 10:00:00,2024-10-26 10:00:00,5983
2024-10-26 11:00:00,2024-10-26 11:00:00,9571
2024-10-26 12:00:00,2024-10-26 12:00:00,9105
2024-10-26 13:00:00,2024-10-26 13:00:00,8566
2024-10-26 14:00:00,2024-10-26 14:00:00,7440
2024-10-26 15:00:00,2024-10-26 15:00:00,9164
2024-10-26 16:00:00,2024-10-26 16:00:00,14097
2024-10-26 17:00:00,2024-10-26 17:00:00,9931
2024-10-26 18:00:00,2024-10-26 18:00:00,8947
2024-10-26 19:00:00,2024-10-26 19:00:00,8376
2024-10-26 20:00:00,2024-10-26 20:00:00,6740
2024-10-26 21:00:00,2024-10-26 21:00:00,6836
2024-10-26 22:00:00,2024-10-26 22:00:00,4600
2024-10-26 23:00:00,2024-10-26 23:00:00,7384
2024-10-27 00:00:00,2024-10-27 00:00:00,7436
2024-10-27 01:00:00,2024-10-27 01:00:00,5889
2024-10-27 02:00:00,2024-10-27 02:00:00,6257
2024-10-27 03:00:00,2024-10-27 03:00:00,7320
2024-10-27 04:00:00,2024-10-27 04:00:00,7876
2024-10-27 05:00:00,2024-10-27 05:00:00,7221
2024-10-27 06:00:00,2024-10-27 06:00:00,6361
2024-10-27 07:00:00,2024-10-27 07:00:00,7359
2024-10-27 08:00:00,2024-10-27 08:00:00,13789
2024-10-27 09:00:00,2024-10-27 09:00:00,7427
2024-10-27 10:00:00,2024-10-27 10:00:00,9161
2024-10-27 11:00:00,2024-10-27 11:00:00,6227
2024-10-27 12:00:00,2024-10-27 12:00:00,6022
2024-10-27 13:00:00,2024-10-27 13:00:00,7127
2024-10-27 14:00:00,2024-10-27 14:00:00,10517
2024-10-27 15:00:00,2024-10-27 15:00:00,7938
2024-10-27 16:00:00,2024-10-27 16:00:00,6838
2024-10-27 17:00:00,2024-10-27 17:00:00,6489
2024-10-27 18:00:00,2024-10-27 18:00:00,6914
2024-10-27 19:00:00,2024-10-27 19:00:00,6507
2024-10-27 20:00:00,2024-10-27 20:00:00,6550
2024-10-27 21:00:00,2024-10-27 21:00:00,9069
2024-10-27 22:00:00,2024-10-27 22:00:00,8086
2024-10-27 23:00:00,2024-10-27 23:00:00,8744
2024-10-28 00:00:00,2024-10-28 00:00:00,5819
2024-10-28 01:00:00,2024-10-28 01:00:00,5072
2024-10-28 02:00:00,2024-10-28 02:00:00,6272
2024-10-28 03:00:00,2024-10-28 03:00:00,7018
2024-10-28 04:00:00,2024-10-28 04:00:00,5036
2024-10-28 05:00:00,2024-10-28 05:00:00,4001
2024-10-28 06:00:00,2024-10-28 06:00:00,4210
2024-10-28 07:00:00,2024-10-28 07:00:00,6042
2024-10-28 08:00:00,2024-10-28 08:00:00,5935
2024-10-28 09:00:00,2024-10-28 09:00:00,5722
2024-10-28 10:00:00,2024-10-28 10:00:00,8596
2024-10-28 11:00:00,2024-10-28 11:00:00,6539
2024-10-28 12:00:00,2024-10-28 12:00:00,6722
2024-10-28 13:00:00,2024-10-28 13:00:00,8065
2024-10-28 14:00:00,2024-10-28 14:00:00,7908
2024-10-28 15:00:00,2024-10-28 15:00:00,6588
2024-10-28 16:00:00,2024-10-28 16:00:00,7721
2024-10-28 17:00:00,2024-10-28 17:00:00,7165
2024-10-28 18:00:00,2024-10-28 18:00:00,9436
2024-10-28 19:00:00,2024-10-28 19:00:00,6191
2024-10-28 20:00:00,2024-10-28 20:00:00,9464
2024-10-28 21:00:00,2024-10-28 21:00:00,7321
2024-10-28 22:00:00,2024-10-28 22:00:00,6452
2024-10-28 23:00:00,2024-10-28 23:00:00,6468
2024-10-29 00:00:00,2024-10-29 00:00:00,6073
2024-10-29 01:00:00,2024-10-29 01:00:00,7592
2024-10-29 02:00:00,2024-10-29 02:00:00,8938
2024-10-29 03:00:00,2024-10-29 03:00:00,6961
2024-10-29 04:00:00,2024-10-29 04:00:00,7994
2024-10-29 05:00:00,2024-10-29 05:00:00,7737
2024-10-29 06:00:00,2024-10-29 06:00:00,6159
2024-10-29 07:00:00,2024-10-29 07:00:00,6011
2024-10-29 08:00:00,2024-10-29 08:00:00,6156
2024-10-29 09:00:00,2024-10-29 09:00:00,7206
2024-10-29 10:00:00,2024-10-29 10:00:00,6454
2024-10-29 11:00:00,2024-10-29 11:00:00,8462
2024-10-29 12:00:00,2024-10-29 12:00:00,8632
2024-10-29 13:00:00,2024-10-29 13:00:00,10176
2024-10-29 14:00:00,2024-10-29 14:00:00,7101
2024-10-29 15:00:00,2024-10-29 15:00:00,6836
2024-10-29 16:00:00,2024-10-29 16:00:00,7994
2024-10-29 17:00:00,2024-10-29 17:00:00,10150
2024-10-29 18:00:00,2024-10-29 18:00:00,8460
2024-10-29 19:00:00,2024-10-29 19:00:00,8896
2024-10-29 20:00:00,2024-10-29 20:00:00,7892
2024-10-29 21:00:00,2024-10-29 21:00:00,7384
2024-10-29 22:00:00,2024-10-29 22:00:00,7244
2024-10-29 23:00:00,2024-10-29 23:00:00,6463
2024-10-30 00:00:00,2024-10-30 00:00:00,5458
2024-10-30 01:00:00,2024-10-30 01:00:00,8938
2024-10-30 02:00:00,2024-10-30 02:00:00,12994
2024-10-30 03:00:00,2024-10-30 03:00:00,9704
2024-10-30 04:00:00,2024-10-30 04:00:00,11465
2024-10-30 05:00:00,2024-10-30 05:00:00,13210
2024-10-30 06:00:00,2024-10-30 06:00:00,10136
2024-10-30 07:00:00,2024-10-30 07:00:00,10043
2024-10-30 08:00:00,2024-10-30 08:00:00,8469
2024-10-30 09:00:00,2024-10-30 09:00:00,8415
2024-10-30 10:00:00,2024-10-30 10:00:00,7366
2024-10-30 11:00:00,2024-10-30 11:00:00,6957
2024-10-30 12:00:00,2024-10-30 12:00:00,7642
2024-10-30 13:00:00,2024-10-30 13:00:00,9820
2024-10-30 14:00:00,2024-10-30 14:00:00,13097
2024-10-30 15:00:00,2024-10-30 15:00:00,10362
2024-10-30 16:00:00,2024-10-30 16:00:00,8960
2024-10-30 17:00:00,2024-10-30 17:00:00,10486
2024-10-30 18:00:00,2024-10-30 18:00:00,10755
2024-10-30 19:00:00,2024-10-30 19:00:00,10539
2024-10-30 20:00:00,2024-10-30 20:00:00,5297
2024-10-30 21:00:00,2024-10-30 21:00:00,7831
2024-10-30 22:00:00,2024-10-30 22:00:00,33952
2024-10-30 23:00:00,2024-10-30 23:00:00,9582
2024-10-31 00:00:00,2024-10-31 00:00:00,8461
2024-10-31 01:00:00,2024-10-31 01:00:00,6745
2024-10-31 02:00:00,2024-10-31 02:00:00,5693
2024-10-31 03:00:00,2024-10-31 03:00:00,4464
2024-10-31 04:00:00,2024-10-31 04:00:00,5262
2024-10-31 05:00:00,2024-10-31 05:00:00,5006
2024-10-31 06:00:00,2024-10-31 06:00:00,5882
2024-10-31 07:00:00,2024-10-31 07:00:00,3543
2024-10-31 08:00:00,2024-10-31 08:00:00,4433
2024-10-31 09:00:00,2024-10-31 09:00:00,4718
2024-10-31 10:00:00,2024-10-31 10:00:00,5181
2024-10-31 11:00:00,2024-10-31 11:00:00,5881
2024-10-31 12:00:00,2024-10-31 12:00:00,6829
2024-10-31 13:00:00,2024-10-31 13:00:00,7076
2024-10-31 14:00:00,2024-10-31 14:00:00,9038
2024-10-31 15:00:00,2024-10-31 15:00:00,7420
2024-10-31 16:00:00,2024-10-31 16:00:00,7292
2024-10-31 17:00:00,2024-10-31 17:00:00,7187
2024-10-31 18:00:00,2024-10-31 18:00:00,6868
2024-10-31 19:00:00,2024-10-31 19:00:00,6362
2024-10-31 20:00:00,2024-10-31 20:00:00,6035
2024-10-31 21:00:00,2024-10-31 21:00:00,5638
2024-10-31 22:00:00,2024-10-31 22:00:00,10564
2024-10-31 23:00:00,2024-10-31 23:00:00,5777
2024-11-01 00:00:00,2024-11-01 00:00:00,8060
2024-11-01 01:00:00,2024-11-01 01:00:00,6640
2024-11-01 02:00:00,2024-11-01 02:00:00,8511
2024-11-01 03:00:00,2024-11-01 03:00:00,5687
2024-11-01 04:00:00,2024-11-01 04:00:00,5649
2024-11-01 05:00:00,2024-11-01 05:00:00,4336
2024-11-01 06:00:00,2024-11-01 06:00:00,6637
2024-11-01 07:00:00,2024-11-01 07:00:00,7212
2024-11-01 08:00:00,2024-11-01 08:00:00,7247
2024-11-01 09:00:00,2024-11-01 09:00:00,8396
2024-11-01 10:00:00,2024-11-01 10:00:00,5346
2024-11-01 11:00:00,2024-11-01 11:00:00,6628
2024-11-01 12:00:00,2024-11-01 12:00:00,6533
2024-11-01 13:00:00,2024-11-01 13:00:00,7755
2024-11-01 14:00:00,2024-11-01 14:00:00,8066
2024-11-01 15:00:00,2024-11-01 15:00:00,7267
2024-11-01 16:00:00,2024-11-01 16:00:00,11861
2024-11-01 17:00:00,2024-11-01 17:00:00,12774
2024-11-01 18:00:00,2024-11-01 18:00:00,8141
2024-11-01 19:00:00,2024-11-01 19:00:00,7011
2024-11-01 20:00:00,2024-11-01 20:00:00,6455
2024-11-01 21:00:00,2024-11-01 21:00:00,7746
2024-11-01 22:00:00,2024-11-01 22:00:00,8862
2024-11-01 23:00:00,2024-11-01 23:00:00,7760
2024-11-02 00:00:00,2024-11-02 00:00:00,6826
2024-11-02 01:00:00,2024-11-02 01:00:00,7043
2024-11-02 02:00:00,2024-11-02 02:00:00,7755
2024-11-02 03:00:00,2024-11-02 03:00:00,7492
2024-11-02 04:00:00,2024-11-02 04:00:00,4359
2024-11-02 05:00:00,2024-11-02 05:00:00,6168
2024-11-02 06:00:00,2024-11-02 06:00:00,6024
2024-11-02 07:00:00,2024-11-02 07:00:00,8739
2024-11-02 08:00:00,2024-11-02 08:00:00,6661
2024-11-02 09:00:00,2024-11-02 09:00:00,6985
2024-11-02 10:00:00,2024-11-02 10:00:00,7819
2024-11-02 11:00:00,2024-11-02 11:00:00,7408
2024-11-02 12:00:00,2024-11-02 12:00:00,7401
2024-11-02 13:00:00,2024-11-02 13:00:00,8017
2024-11-02 14:00:00,2024-11-02 14:00:00,8418
2024-11-02 15:00:00,2024-11-02 15:00:00,10171
2024-11-02 16:00:00,2024-11-02 16:00:00,15643
2024-11-02 17:00:00,2024-11-02 17:00:00,14027
2024-11-02 18:00:00,2024-11-02 18:00:00,12710
2024-11-02 19:00:00,2024-11-02 19:00:00,12575
2024-11-02 20:00:00,2024-11-02 20:00:00,10690
2024-11-02 21:00:00,2024-11-02 21:00:00,10403
2024-11-02 22:00:00,2024-11-02 22:00:00,11563
2024-11-02 23:00:00,2024-11-02 23:00:00,8976
2024-11-03 00:00:00,2024-11-03 00:00:00,9814
2024-11-03 01:00:00,2024-11-03 01:00:00,8904
2024-11-03 02:00:00,2024-11-03 02:00:00,7772
2024-11-03 03:00:00,2024-11-03 03:00:00,7565
2024-11-03 04:00:00,2024-11-03 04:00:00,7394
2024-11-03 05:00:00,2024-11-03 05:00:00,11761
2024-11-03 06:00:00,2024-11-03 06:00:00,9669
2024-11-03 07:00:00,2024-11-03 07:00:00,8900
2024-11-03 08:00:00,2024-11-03 08:00:00,9112
2024-11-03 09:00:00,2024-11-03 09:00:00,8518
2024-11-03 10:00:00,2024-11-03 10:00:00,6377
2024-11-03 11:00:00,2024-11-03 11:00:00,7581
2024-11-03 12:00:00,2024-11-03 12:00:00,7695
2024-11-03 13:00:00,2024-11-03 13:00:00,8715
2024-11-03 14:00:00,2024-11-03 14:00:00,9289
2024-11-03 15:00:00,2024-11-03 15:00:00,8061
2024-11-03 16:00:00,2024-11-03 16:00:00,8787
2024-11-03 17:00:00,2024-11-03 17:00:00,7652
2024-11-03 18:00:00,2024-11-03 18:00:00,7679
2024-11-03 19:00:00,2024-11-03 19:00:00,7957
2024-11-03 20:00:00,2024-11-03 20:00:00,8883
2024-11-03 21:00:00,2024-11-03 21:00:00,11303
2024-11-03 22:00:00,2024-11-03 22:00:00,14252
2024-11-03 23:00:00,2024-11-03 23:00:00,44912
2024-11-04 00:00:00,2024-11-04 00:00:00,7300
2024-11-04 01:00:00,2024-11-04 01:00:00,6818
2024-11-04 02:00:00,2024-11-04 02:00:00,8996
2024-11-04 03:00:00,2024-11-04 03:00:00,6544
2024-11-04 04:00:00,2024-11-04 04:00:00,6117
2024-11-04 05:00:00,2024-11-04 05:00:00,11760
2024-11-04 06:00:00,2024-11-04 06:00:00,5901
2024-11-04 07:00:00,2024-11-04 07:00:00,6603
2024-11-04 08:00:00,2024-11-04 08:00:00,6517
2024-11-04 09:00:00,2024-11-04 09:00:00,5492
2024-11-04 10:00:00,2024-11-04 10:00:00,6988
2024-11-04 11:00:00,2024-11-04 11:00:00,7109
2024-11-04 12:00:00,2024-11-04 12:00:00,6449
2024-11-04 13:00:00,2024-11-04 13:00:00,8082
2024-11-04 14:00:00,2024-11-04 14:00:00,6701
2024-11-04 15:00:00,2024-11-04 15:00:00,7914
2024-11-04 16:00:00,2024-11-04 16:00:00,7430
2024-11-04 17:00:00,2024-11-04 17:00:00,8050
2024-11-04 18:00:00,2024-11-04 18:00:00,15357
2024-11-04 19:00:00,2024-11-04 19:00:00,11545
2024-11-04 20:00:00,2024-11-04 20:00:00,13360
2024-11-04 21:00:00,2024-11-04 21:00:00,12239
2024-11-04 22:00:00,2024-11-04 22:00:00,9514
2024-11-04 23:00:00,2024-11-04 23:00:00,13546
2024-11-05 00:00:00,2024-11-05 00:00:00,10001
2024-11-05 01:00:00,2024-11-05 01:00:00,9174
2024-11-05 02:00:00,2024-11-05 02:00:00,8977
2024-11-05 03:00:00,2024-11-05 03:00:00,8227
2024-11-05 04:00:00,2024-11-05 04:00:00,6002
2024-11-05 05:00:00,2024-11-05 05:00:00,6770
2024-11-05 06:00:00,2024-11-05 06:00:00,7240
2024-11-05 07:00:00,2024-11-05 07:00:00,6898
2024-11-05 08:00:00,2024-11-05 08:00:00,7956
2024-11-05 09:00:00,2024-11-05 09:00:00,6382
2024-11-05 10:00:00,2024-11-05 10:00:00,6857
2024-11-05 11:00:00,2024-11-05 11:00:00,7303
2024-11-05 12:00:00,2024-11-05 12:00:00,7458
2024-11-05 13:00:00,2024-11-05 13:00:00,6728
2024-11-05 14:00:00,2024-11-05 14:00:00,8110
2024-11-05 15:00:00,2024-11-05 15:00:00,7747
2024-11-05 16:00:00,2024-11-05 16:00:00,8313
2024-11-05 17:00:00,2024-11-05 17:00:00,7621
2024-11-05 18:00:00,2024-11-05 18:00:00,11251
2024-11-05 19:00:00,2024-11-05 19:00:00,8471
2024-11-05 20:00:00,2024-11-05 20:00:00,8148
2024-11-05 21:00:00,2024-11-05 21:00:00,6393
2024-11-05 22:00:00,2024-11-05 22:00:00,8038
2024-11-05 23:00:00,2024-11-05 23:00:00,7616
2024-11-06 00:00:00,2024-11-06 00:00:00,9033
2024-11-06 01:00:00,2024-11-06 01:00:00,8488
2024-11-06 02:00:00,2024-11-06 02:00:00,10593
2024-11-06 03:00:00,2024-11-06 03:00:00,10833
2024-11-06 04:00:00,2024-11-06 04:00:00,12644
2024-11-06 05:00:00,2024-11-06 05:00:00,10871
2024-11-06 06:00:00,2024-11-06 06:00:00,7770
2024-11-06 07:00:00,2024-11-06 07:00:00,8280
2024-11-06 08:00:00,2024-11-06 08:00:00,9793
2024-11-06 09:00:00,2024-11-06 09:00:00,5922
2024-11-06 10:00:00,2024-11-06 10:00:00,6349
2024-11-06 11:00:00,2024-11-06 11:00:00,6649
2024-11-06 12:00:00,2024-11-06 12:00:00,11480
2024-11-06 13:00:00,2024-11-06 13:00:00,7725
2024-11-06 14:00:00,2024-11-06 14:00:00,11940
2024-11-06 15:00:00,2024-11-06 15:00:00,8840
2024-11-06 16:00:00,2024-11-06 16:00:00,6252
2024-11-06 17:00:00,2024-11-06 17:00:00,6568
2024-11-06 18:00:00,2024-11-06 18:00:00,7471
2024-11-06 19:00:00,2024-11-06 19:00:00,8788
2024-11-06 20:00:00,2024-11-06 20:00:00,16003
2024-11-06 21:00:00,2024-11-06 21:00:00,8205
2024-11-06 22:00:00,2024-11-06 22:00:00,8743
2024-11-06 23:00:00,2024-11-06 23:00:00,7992
2024-11-07 00:00:00,2024-11-07 00:00:00,7234
2024-11-07 01:00:00,2024-11-07 01:00:00,7975
2024-11-07 02:00:00,2024-11-07 02:00:00,8133
2024-11-07 03:00:00,2024-11-07 03:00:00,8069
2024-11-07 04:00:00,2024-11-07 04:00:00,8260
2024-11-07 05:00:00,2024-11-07 05:00:00,8496
2024-11-07 06:00:00,2024-11-07 06:00:00,6656
2024-11-07 07:00:00,2024-11-07 07:00:00,6515
2024-11-07 08:00:00,2024-11-07 08:00:00,6157
2024-11-07 09:00:00,2024-11-07 09:00:00,4705
2024-11-07 10:00:00,2024-11-07 10:00:00,7263
2024-11-07 11:00:00,2024-11-07 11:00:00,6879
2024-11-07 12:00:00,2024-11-07 12:00:00,6830
2024-11-07 13:00:00,2024-11-07 13:00:00,6715
2024-11-07 14:00:00,2024-11-07 14:00:00,7160
2024-11-07 15:00:00,2024-11-07 15:00:00,10393
2024-11-07 16:00:00,2024-11-07 16:00:00,8393
2024-11-07 17:00:00,2024-11-07 17:00:00,9505
2024-11-07 18:00:00,2024-11-07 18:00:00,11835
2024-11-07 19:00:00,2024-11-07 19:00:00,9359
2024-11-07 20:00:00,2024-11-07 20:00:00,18934
2024-11-07 21:00:00,2024-11-07 21:00:00,16659
2024-11-07 22:00:00,2024-11-07 22:00:00,18396
2024-11-07 23:00:00,2024-11-07 23:00:00,13470
2024-11-08 00:00:00,2024-11-08 00:00:00,9179
2024-11-08 01:00:00,2024-11-08 01:00:00,10724
2024-11-08 02:00:00,2024-11-08 02:00:00,9613
2024-11-08 03:00:00,2024-11-08 03:00:00,9044
2024-11-08 04:00:00,2024-11-08 04:00:00,7222
