start_time,datetime,staking_validator_total
2022-04-04 14:00:00,2022-04-04 14:00:00,352124
2022-04-04 15:00:00,2022-04-04 15:00:00,352135
2022-04-04 16:00:00,2022-04-04 16:00:00,352144
2022-04-04 17:00:00,2022-04-04 17:00:00,352144
2022-04-04 18:00:00,2022-04-04 18:00:00,352145
2022-04-04 19:00:00,2022-04-04 19:00:00,352151
2022-04-04 20:00:00,2022-04-04 20:00:00,352157
2022-04-04 21:00:00,2022-04-04 21:00:00,352159
2022-04-04 22:00:00,2022-04-04 22:00:00,352208
2022-04-04 23:00:00,2022-04-04 23:00:00,352224
2022-04-05 00:00:00,2022-04-05 00:00:00,352361
2022-04-05 01:00:00,2022-04-05 01:00:00,352363
2022-04-05 02:00:00,2022-04-05 02:00:00,352365
2022-04-05 03:00:00,2022-04-05 03:00:00,352367
2022-04-05 04:00:00,2022-04-05 04:00:00,352368
2022-04-05 05:00:00,2022-04-05 05:00:00,352379
2022-04-05 06:00:00,2022-04-05 06:00:00,352493
2022-04-05 07:00:00,2022-04-05 07:00:00,352783
2022-04-05 08:00:00,2022-04-05 08:00:00,353017
2022-04-05 09:00:00,2022-04-05 09:00:00,353182
2022-04-05 10:00:00,2022-04-05 10:00:00,353418
2022-04-05 11:00:00,2022-04-05 11:00:00,353456
2022-04-05 12:00:00,2022-04-05 12:00:00,353469
2022-04-05 13:00:00,2022-04-05 13:00:00,353486
2022-04-05 14:00:00,2022-04-05 14:00:00,353524
2022-04-05 15:00:00,2022-04-05 15:00:00,353560
2022-04-05 16:00:00,2022-04-05 16:00:00,354058
2022-04-05 17:00:00,2022-04-05 17:00:00,354061
2022-04-05 18:00:00,2022-04-05 18:00:00,354264
2022-04-05 19:00:00,2022-04-05 19:00:00,354265
2022-04-05 20:00:00,2022-04-05 20:00:00,354265
2022-04-05 21:00:00,2022-04-05 21:00:00,354265
2022-04-05 22:00:00,2022-04-05 22:00:00,354335
2022-04-05 23:00:00,2022-04-05 23:00:00,354337
2022-04-06 00:00:00,2022-04-06 00:00:00,354337
2022-04-06 01:00:00,2022-04-06 01:00:00,354456
2022-04-06 02:00:00,2022-04-06 02:00:00,354456
2022-04-06 03:00:00,2022-04-06 03:00:00,354468
2022-04-06 04:00:00,2022-04-06 04:00:00,354526
2022-04-06 05:00:00,2022-04-06 05:00:00,354527
2022-04-06 06:00:00,2022-04-06 06:00:00,354548
2022-04-06 07:00:00,2022-04-06 07:00:00,354572
2022-04-06 08:00:00,2022-04-06 08:00:00,354622
2022-04-06 09:00:00,2022-04-06 09:00:00,354626
2022-04-06 10:00:00,2022-04-06 10:00:00,354639
2022-04-06 11:00:00,2022-04-06 11:00:00,354661
2022-04-06 12:00:00,2022-04-06 12:00:00,354719
2022-04-06 13:00:00,2022-04-06 13:00:00,354745
2022-04-06 14:00:00,2022-04-06 14:00:00,354779
2022-04-06 15:00:00,2022-04-06 15:00:00,354787
2022-04-06 16:00:00,2022-04-06 16:00:00,354820
2022-04-06 17:00:00,2022-04-06 17:00:00,354827
2022-04-06 18:00:00,2022-04-06 18:00:00,354843
2022-04-06 19:00:00,2022-04-06 19:00:00,354882
2022-04-06 20:00:00,2022-04-06 20:00:00,355219
2022-04-06 21:00:00,2022-04-06 21:00:00,355225
2022-04-06 22:00:00,2022-04-06 22:00:00,355341
2022-04-06 23:00:00,2022-04-06 23:00:00,355360
2022-04-07 00:00:00,2022-04-07 00:00:00,355379
2022-04-07 01:00:00,2022-04-07 01:00:00,355394
2022-04-07 02:00:00,2022-04-07 02:00:00,355536
2022-04-07 03:00:00,2022-04-07 03:00:00,355567
2022-04-07 04:00:00,2022-04-07 04:00:00,355611
2022-04-07 05:00:00,2022-04-07 05:00:00,355648
2022-04-07 06:00:00,2022-04-07 06:00:00,355662
2022-04-07 07:00:00,2022-04-07 07:00:00,355704
2022-04-07 08:00:00,2022-04-07 08:00:00,355758
2022-04-07 09:00:00,2022-04-07 09:00:00,355798
2022-04-07 10:00:00,2022-04-07 10:00:00,355984
2022-04-07 11:00:00,2022-04-07 11:00:00,356013
2022-04-07 12:00:00,2022-04-07 12:00:00,356030
2022-04-07 13:00:00,2022-04-07 13:00:00,356061
2022-04-07 14:00:00,2022-04-07 14:00:00,356070
2022-04-07 15:00:00,2022-04-07 15:00:00,356075
2022-04-07 16:00:00,2022-04-07 16:00:00,356120
2022-04-07 17:00:00,2022-04-07 17:00:00,356182
2022-04-07 18:00:00,2022-04-07 18:00:00,356197
2022-04-07 19:00:00,2022-04-07 19:00:00,356214
2022-04-07 20:00:00,2022-04-07 20:00:00,356397
2022-04-07 21:00:00,2022-04-07 21:00:00,356694
2022-04-07 22:00:00,2022-04-07 22:00:00,356832
2022-04-07 23:00:00,2022-04-07 23:00:00,356890
2022-04-08 00:00:00,2022-04-08 00:00:00,356924
2022-04-08 01:00:00,2022-04-08 01:00:00,356965
2022-04-08 02:00:00,2022-04-08 02:00:00,356985
2022-04-08 03:00:00,2022-04-08 03:00:00,357160
2022-04-08 04:00:00,2022-04-08 04:00:00,357224
2022-04-08 05:00:00,2022-04-08 05:00:00,357226
2022-04-08 06:00:00,2022-04-08 06:00:00,357231
2022-04-08 07:00:00,2022-04-08 07:00:00,357233
2022-04-08 08:00:00,2022-04-08 08:00:00,357245
2022-04-08 09:00:00,2022-04-08 09:00:00,357268
2022-04-08 10:00:00,2022-04-08 10:00:00,357312
2022-04-08 11:00:00,2022-04-08 11:00:00,357324
2022-04-08 12:00:00,2022-04-08 12:00:00,357362
2022-04-08 13:00:00,2022-04-08 13:00:00,357380
2022-04-08 14:00:00,2022-04-08 14:00:00,357422
2022-04-08 15:00:00,2022-04-08 15:00:00,357442
2022-04-08 16:00:00,2022-04-08 16:00:00,357442
2022-04-08 17:00:00,2022-04-08 17:00:00,357446
2022-04-08 18:00:00,2022-04-08 18:00:00,357787
2022-04-08 19:00:00,2022-04-08 19:00:00,357983
2022-04-08 20:00:00,2022-04-08 20:00:00,358053
2022-04-08 21:00:00,2022-04-08 21:00:00,358068
2022-04-08 22:00:00,2022-04-08 22:00:00,358157
2022-04-08 23:00:00,2022-04-08 23:00:00,358159
2022-04-09 00:00:00,2022-04-09 00:00:00,358160
2022-04-09 01:00:00,2022-04-09 01:00:00,358180
2022-04-09 02:00:00,2022-04-09 02:00:00,358182
2022-04-09 03:00:00,2022-04-09 03:00:00,358183
2022-04-09 04:00:00,2022-04-09 04:00:00,358230
2022-04-09 05:00:00,2022-04-09 05:00:00,358231
2022-04-09 06:00:00,2022-04-09 06:00:00,358232
2022-04-09 07:00:00,2022-04-09 07:00:00,358235
2022-04-09 08:00:00,2022-04-09 08:00:00,358358
2022-04-09 09:00:00,2022-04-09 09:00:00,358367
2022-04-09 10:00:00,2022-04-09 10:00:00,358412
2022-04-09 11:00:00,2022-04-09 11:00:00,358423
2022-04-09 12:00:00,2022-04-09 12:00:00,358440
2022-04-09 13:00:00,2022-04-09 13:00:00,358468
2022-04-09 14:00:00,2022-04-09 14:00:00,358470
2022-04-09 15:00:00,2022-04-09 15:00:00,358479
2022-04-09 16:00:00,2022-04-09 16:00:00,358479
2022-04-09 17:00:00,2022-04-09 17:00:00,358633
2022-04-09 18:00:00,2022-04-09 18:00:00,358639
2022-04-09 19:00:00,2022-04-09 19:00:00,358681
2022-04-09 20:00:00,2022-04-09 20:00:00,358694
2022-04-09 21:00:00,2022-04-09 21:00:00,358712
2022-04-09 22:00:00,2022-04-09 22:00:00,358758
2022-04-09 23:00:00,2022-04-09 23:00:00,358759
2022-04-10 00:00:00,2022-04-10 00:00:00,358759
2022-04-10 01:00:00,2022-04-10 01:00:00,358768
2022-04-10 02:00:00,2022-04-10 02:00:00,358769
2022-04-10 03:00:00,2022-04-10 03:00:00,358780
2022-04-10 04:00:00,2022-04-10 04:00:00,358790
2022-04-10 05:00:00,2022-04-10 05:00:00,358797
2022-04-10 06:00:00,2022-04-10 06:00:00,358799
2022-04-10 07:00:00,2022-04-10 07:00:00,358806
2022-04-10 08:00:00,2022-04-10 08:00:00,358809
2022-04-10 09:00:00,2022-04-10 09:00:00,359025
2022-04-10 10:00:00,2022-04-10 10:00:00,359041
2022-04-10 11:00:00,2022-04-10 11:00:00,359087
2022-04-10 12:00:00,2022-04-10 12:00:00,359186
2022-04-10 13:00:00,2022-04-10 13:00:00,359277
2022-04-10 14:00:00,2022-04-10 14:00:00,359392
2022-04-10 15:00:00,2022-04-10 15:00:00,359401
2022-04-10 16:00:00,2022-04-10 16:00:00,359402
2022-04-10 17:00:00,2022-04-10 17:00:00,359409
2022-04-10 18:00:00,2022-04-10 18:00:00,359410
2022-04-10 19:00:00,2022-04-10 19:00:00,359477
2022-04-10 20:00:00,2022-04-10 20:00:00,359479
2022-04-10 21:00:00,2022-04-10 21:00:00,359486
2022-04-10 22:00:00,2022-04-10 22:00:00,359538
2022-04-10 23:00:00,2022-04-10 23:00:00,359695
2022-04-11 00:00:00,2022-04-11 00:00:00,359729
2022-04-11 01:00:00,2022-04-11 01:00:00,359734
2022-04-11 02:00:00,2022-04-11 02:00:00,359750
2022-04-11 03:00:00,2022-04-11 03:00:00,359752
2022-04-11 04:00:00,2022-04-11 04:00:00,359767
2022-04-11 05:00:00,2022-04-11 05:00:00,359774
2022-04-11 06:00:00,2022-04-11 06:00:00,359787
2022-04-11 07:00:00,2022-04-11 07:00:00,359797
2022-04-11 08:00:00,2022-04-11 08:00:00,359818
2022-04-11 09:00:00,2022-04-11 09:00:00,359818
2022-04-11 10:00:00,2022-04-11 10:00:00,359847
2022-04-11 11:00:00,2022-04-11 11:00:00,359857
2022-04-11 12:00:00,2022-04-11 12:00:00,359859
2022-04-11 13:00:00,2022-04-11 13:00:00,359863
2022-04-11 14:00:00,2022-04-11 14:00:00,359953
2022-04-11 15:00:00,2022-04-11 15:00:00,359979
2022-04-11 16:00:00,2022-04-11 16:00:00,359982
2022-04-11 17:00:00,2022-04-11 17:00:00,359987
2022-04-11 18:00:00,2022-04-11 18:00:00,359990
2022-04-11 19:00:00,2022-04-11 19:00:00,359991
2022-04-11 20:00:00,2022-04-11 20:00:00,359991
2022-04-11 21:00:00,2022-04-11 21:00:00,360049
2022-04-11 22:00:00,2022-04-11 22:00:00,360247
2022-04-11 23:00:00,2022-04-11 23:00:00,360247
2022-04-12 00:00:00,2022-04-12 00:00:00,360249
2022-04-12 01:00:00,2022-04-12 01:00:00,360250
2022-04-12 02:00:00,2022-04-12 02:00:00,360252
2022-04-12 03:00:00,2022-04-12 03:00:00,360323
2022-04-12 04:00:00,2022-04-12 04:00:00,360324
2022-04-12 05:00:00,2022-04-12 05:00:00,360358
2022-04-12 06:00:00,2022-04-12 06:00:00,360370
2022-04-12 07:00:00,2022-04-12 07:00:00,360411
2022-04-12 08:00:00,2022-04-12 08:00:00,360452
2022-04-12 09:00:00,2022-04-12 09:00:00,360499
2022-04-12 10:00:00,2022-04-12 10:00:00,360511
2022-04-12 11:00:00,2022-04-12 11:00:00,360514
2022-04-12 12:00:00,2022-04-12 12:00:00,360542
2022-04-12 13:00:00,2022-04-12 13:00:00,360623
2022-04-12 14:00:00,2022-04-12 14:00:00,360929
2022-04-12 15:00:00,2022-04-12 15:00:00,360938
2022-04-12 16:00:00,2022-04-12 16:00:00,360939
2022-04-12 17:00:00,2022-04-12 17:00:00,360964
2022-04-12 18:00:00,2022-04-12 18:00:00,360973
2022-04-12 19:00:00,2022-04-12 19:00:00,361046
2022-04-12 20:00:00,2022-04-12 20:00:00,361047
2022-04-12 21:00:00,2022-04-12 21:00:00,361058
2022-04-12 22:00:00,2022-04-12 22:00:00,361143
2022-04-12 23:00:00,2022-04-12 23:00:00,361145
2022-04-13 00:00:00,2022-04-13 00:00:00,361147
2022-04-13 01:00:00,2022-04-13 01:00:00,361150
2022-04-13 02:00:00,2022-04-13 02:00:00,361185
2022-04-13 03:00:00,2022-04-13 03:00:00,361186
2022-04-13 04:00:00,2022-04-13 04:00:00,361196
2022-04-13 05:00:00,2022-04-13 05:00:00,361222
2022-04-13 06:00:00,2022-04-13 06:00:00,361242
2022-04-13 07:00:00,2022-04-13 07:00:00,361263
2022-04-13 08:00:00,2022-04-13 08:00:00,361274
2022-04-13 09:00:00,2022-04-13 09:00:00,361274
2022-04-13 10:00:00,2022-04-13 10:00:00,361331
2022-04-13 11:00:00,2022-04-13 11:00:00,361370
2022-04-13 12:00:00,2022-04-13 12:00:00,361375
2022-04-13 13:00:00,2022-04-13 13:00:00,361394
2022-04-13 14:00:00,2022-04-13 14:00:00,361501
2022-04-13 15:00:00,2022-04-13 15:00:00,361508
2022-04-13 16:00:00,2022-04-13 16:00:00,361687
2022-04-13 17:00:00,2022-04-13 17:00:00,361832
2022-04-13 18:00:00,2022-04-13 18:00:00,362414
2022-04-13 19:00:00,2022-04-13 19:00:00,362473
2022-04-13 20:00:00,2022-04-13 20:00:00,362750
2022-04-13 21:00:00,2022-04-13 21:00:00,363339
2022-04-13 22:00:00,2022-04-13 22:00:00,363394
2022-04-13 23:00:00,2022-04-13 23:00:00,363397
2022-04-14 00:00:00,2022-04-14 00:00:00,363445
2022-04-14 01:00:00,2022-04-14 01:00:00,363485
2022-04-14 02:00:00,2022-04-14 02:00:00,363709
2022-04-14 03:00:00,2022-04-14 03:00:00,363711
2022-04-14 04:00:00,2022-04-14 04:00:00,363712
2022-04-14 05:00:00,2022-04-14 05:00:00,363751
2022-04-14 06:00:00,2022-04-14 06:00:00,363796
2022-04-14 07:00:00,2022-04-14 07:00:00,363839
2022-04-14 08:00:00,2022-04-14 08:00:00,363849
2022-04-14 09:00:00,2022-04-14 09:00:00,363858
2022-04-14 10:00:00,2022-04-14 10:00:00,363883
2022-04-14 11:00:00,2022-04-14 11:00:00,363883
2022-04-14 12:00:00,2022-04-14 12:00:00,363884
2022-04-14 13:00:00,2022-04-14 13:00:00,363887
2022-04-14 14:00:00,2022-04-14 14:00:00,363890
2022-04-14 15:00:00,2022-04-14 15:00:00,363896
2022-04-14 16:00:00,2022-04-14 16:00:00,363919
2022-04-14 17:00:00,2022-04-14 17:00:00,363922
2022-04-14 18:00:00,2022-04-14 18:00:00,363924
2022-04-14 19:00:00,2022-04-14 19:00:00,363924
2022-04-14 20:00:00,2022-04-14 20:00:00,363925
2022-04-14 21:00:00,2022-04-14 21:00:00,363928
2022-04-14 22:00:00,2022-04-14 22:00:00,363972
2022-04-14 23:00:00,2022-04-14 23:00:00,364139
2022-04-15 00:00:00,2022-04-15 00:00:00,364147
2022-04-15 01:00:00,2022-04-15 01:00:00,364148
2022-04-15 02:00:00,2022-04-15 02:00:00,364156
2022-04-15 03:00:00,2022-04-15 03:00:00,364157
2022-04-15 04:00:00,2022-04-15 04:00:00,364160
2022-04-15 05:00:00,2022-04-15 05:00:00,364313
2022-04-15 06:00:00,2022-04-15 06:00:00,365519
2022-04-15 07:00:00,2022-04-15 07:00:00,365779
2022-04-15 08:00:00,2022-04-15 08:00:00,365790
2022-04-15 09:00:00,2022-04-15 09:00:00,365856
2022-04-15 10:00:00,2022-04-15 10:00:00,365933
2022-04-15 11:00:00,2022-04-15 11:00:00,365957
2022-04-15 12:00:00,2022-04-15 12:00:00,365957
2022-04-15 13:00:00,2022-04-15 13:00:00,365972
2022-04-15 14:00:00,2022-04-15 14:00:00,365985
2022-04-15 15:00:00,2022-04-15 15:00:00,365995
2022-04-15 16:00:00,2022-04-15 16:00:00,365996
2022-04-15 17:00:00,2022-04-15 17:00:00,366045
2022-04-15 18:00:00,2022-04-15 18:00:00,366046
2022-04-15 19:00:00,2022-04-15 19:00:00,366046
2022-04-15 20:00:00,2022-04-15 20:00:00,366049
2022-04-15 21:00:00,2022-04-15 21:00:00,366199
2022-04-15 22:00:00,2022-04-15 22:00:00,366374
2022-04-15 23:00:00,2022-04-15 23:00:00,366376
2022-04-16 00:00:00,2022-04-16 00:00:00,366377
2022-04-16 01:00:00,2022-04-16 01:00:00,366377
2022-04-16 02:00:00,2022-04-16 02:00:00,366388
2022-04-16 03:00:00,2022-04-16 03:00:00,366395
2022-04-16 04:00:00,2022-04-16 04:00:00,366397
2022-04-16 05:00:00,2022-04-16 05:00:00,366418
2022-04-16 06:00:00,2022-04-16 06:00:00,366425
2022-04-16 07:00:00,2022-04-16 07:00:00,366425
2022-04-16 08:00:00,2022-04-16 08:00:00,366432
2022-04-16 09:00:00,2022-04-16 09:00:00,366433
2022-04-16 10:00:00,2022-04-16 10:00:00,366434
2022-04-16 11:00:00,2022-04-16 11:00:00,366434
2022-04-16 12:00:00,2022-04-16 12:00:00,366435
2022-04-16 13:00:00,2022-04-16 13:00:00,366435
2022-04-16 14:00:00,2022-04-16 14:00:00,366436
2022-04-16 15:00:00,2022-04-16 15:00:00,366436
2022-04-16 16:00:00,2022-04-16 16:00:00,367236
2022-04-16 17:00:00,2022-04-16 17:00:00,367447
2022-04-16 18:00:00,2022-04-16 18:00:00,367448
2022-04-16 19:00:00,2022-04-16 19:00:00,367453
2022-04-16 20:00:00,2022-04-16 20:00:00,367464
2022-04-16 21:00:00,2022-04-16 21:00:00,367466
2022-04-16 22:00:00,2022-04-16 22:00:00,367502
2022-04-16 23:00:00,2022-04-16 23:00:00,367502
2022-04-17 00:00:00,2022-04-17 00:00:00,367503
2022-04-17 01:00:00,2022-04-17 01:00:00,367505
2022-04-17 02:00:00,2022-04-17 02:00:00,367505
2022-04-17 03:00:00,2022-04-17 03:00:00,367506
2022-04-17 04:00:00,2022-04-17 04:00:00,367507
2022-04-17 05:00:00,2022-04-17 05:00:00,367509
2022-04-17 06:00:00,2022-04-17 06:00:00,367509
2022-04-17 07:00:00,2022-04-17 07:00:00,367510
2022-04-17 08:00:00,2022-04-17 08:00:00,367524
2022-04-17 09:00:00,2022-04-17 09:00:00,367528
2022-04-17 10:00:00,2022-04-17 10:00:00,367528
2022-04-17 11:00:00,2022-04-17 11:00:00,367529
2022-04-17 12:00:00,2022-04-17 12:00:00,367530
2022-04-17 13:00:00,2022-04-17 13:00:00,367532
2022-04-17 14:00:00,2022-04-17 14:00:00,367532
2022-04-17 15:00:00,2022-04-17 15:00:00,367533
2022-04-17 16:00:00,2022-04-17 16:00:00,367534
2022-04-17 17:00:00,2022-04-17 17:00:00,367536
2022-04-17 18:00:00,2022-04-17 18:00:00,367537
2022-04-17 19:00:00,2022-04-17 19:00:00,367537
2022-04-17 20:00:00,2022-04-17 20:00:00,367537
2022-04-17 21:00:00,2022-04-17 21:00:00,367543
2022-04-17 22:00:00,2022-04-17 22:00:00,367582
2022-04-17 23:00:00,2022-04-17 23:00:00,367586
2022-04-18 00:00:00,2022-04-18 00:00:00,367589
2022-04-18 01:00:00,2022-04-18 01:00:00,367591
2022-04-18 02:00:00,2022-04-18 02:00:00,367591
2022-04-18 03:00:00,2022-04-18 03:00:00,367592
2022-04-18 04:00:00,2022-04-18 04:00:00,367592
2022-04-18 05:00:00,2022-04-18 05:00:00,367595
2022-04-18 06:00:00,2022-04-18 06:00:00,367598
2022-04-18 07:00:00,2022-04-18 07:00:00,367599
2022-04-18 08:00:00,2022-04-18 08:00:00,367600
2022-04-18 09:00:00,2022-04-18 09:00:00,367619
2022-04-18 10:00:00,2022-04-18 10:00:00,367622
2022-04-18 11:00:00,2022-04-18 11:00:00,367624
2022-04-18 12:00:00,2022-04-18 12:00:00,367630
2022-04-18 13:00:00,2022-04-18 13:00:00,367635
2022-04-18 14:00:00,2022-04-18 14:00:00,367684
2022-04-18 15:00:00,2022-04-18 15:00:00,367687
2022-04-18 16:00:00,2022-04-18 16:00:00,367688
2022-04-18 17:00:00,2022-04-18 17:00:00,367688
2022-04-18 18:00:00,2022-04-18 18:00:00,367695
2022-04-18 19:00:00,2022-04-18 19:00:00,367697
2022-04-18 20:00:00,2022-04-18 20:00:00,367699
2022-04-18 21:00:00,2022-04-18 21:00:00,367700
2022-04-18 22:00:00,2022-04-18 22:00:00,367725
2022-04-18 23:00:00,2022-04-18 23:00:00,367726
2022-04-19 00:00:00,2022-04-19 00:00:00,367727
2022-04-19 01:00:00,2022-04-19 01:00:00,367732
2022-04-19 02:00:00,2022-04-19 02:00:00,367734
2022-04-19 03:00:00,2022-04-19 03:00:00,367739
2022-04-19 04:00:00,2022-04-19 04:00:00,367740
2022-04-19 05:00:00,2022-04-19 05:00:00,367759
2022-04-19 06:00:00,2022-04-19 06:00:00,367760
2022-04-19 07:00:00,2022-04-19 07:00:00,367762
2022-04-19 08:00:00,2022-04-19 08:00:00,367767
2022-04-19 09:00:00,2022-04-19 09:00:00,368370
2022-04-19 10:00:00,2022-04-19 10:00:00,369454
2022-04-19 11:00:00,2022-04-19 11:00:00,369457
2022-04-19 12:00:00,2022-04-19 12:00:00,369473
2022-04-19 13:00:00,2022-04-19 13:00:00,369518
2022-04-19 14:00:00,2022-04-19 14:00:00,369538
2022-04-19 15:00:00,2022-04-19 15:00:00,369542
2022-04-19 16:00:00,2022-04-19 16:00:00,369558
2022-04-19 17:00:00,2022-04-19 17:00:00,369558
2022-04-19 18:00:00,2022-04-19 18:00:00,369559
2022-04-19 19:00:00,2022-04-19 19:00:00,369560
2022-04-19 20:00:00,2022-04-19 20:00:00,369562
2022-04-19 21:00:00,2022-04-19 21:00:00,369862
2022-04-19 22:00:00,2022-04-19 22:00:00,369905
2022-04-19 23:00:00,2022-04-19 23:00:00,369905
2022-04-20 00:00:00,2022-04-20 00:00:00,369906
2022-04-20 01:00:00,2022-04-20 01:00:00,369907
2022-04-20 02:00:00,2022-04-20 02:00:00,369963
2022-04-20 03:00:00,2022-04-20 03:00:00,369965
2022-04-20 04:00:00,2022-04-20 04:00:00,369966
2022-04-20 05:00:00,2022-04-20 05:00:00,369976
2022-04-20 06:00:00,2022-04-20 06:00:00,369999
2022-04-20 07:00:00,2022-04-20 07:00:00,370023
2022-04-20 08:00:00,2022-04-20 08:00:00,370050
2022-04-20 09:00:00,2022-04-20 09:00:00,370078
2022-04-20 10:00:00,2022-04-20 10:00:00,370080
2022-04-20 11:00:00,2022-04-20 11:00:00,370092
2022-04-20 12:00:00,2022-04-20 12:00:00,370094
2022-04-20 13:00:00,2022-04-20 13:00:00,370098
2022-04-20 14:00:00,2022-04-20 14:00:00,370306
2022-04-20 15:00:00,2022-04-20 15:00:00,370375
2022-04-20 16:00:00,2022-04-20 16:00:00,370527
2022-04-20 17:00:00,2022-04-20 17:00:00,370833
2022-04-20 18:00:00,2022-04-20 18:00:00,371150
2022-04-20 19:00:00,2022-04-20 19:00:00,371162
2022-04-20 20:00:00,2022-04-20 20:00:00,371163
2022-04-20 21:00:00,2022-04-20 21:00:00,371320
2022-04-20 22:00:00,2022-04-20 22:00:00,371431
2022-04-20 23:00:00,2022-04-20 23:00:00,371432
2022-04-21 00:00:00,2022-04-21 00:00:00,371432
2022-04-21 01:00:00,2022-04-21 01:00:00,371436
2022-04-21 02:00:00,2022-04-21 02:00:00,371459
2022-04-21 03:00:00,2022-04-21 03:00:00,371459
2022-04-21 04:00:00,2022-04-21 04:00:00,371622
2022-04-21 05:00:00,2022-04-21 05:00:00,371699
2022-04-21 06:00:00,2022-04-21 06:00:00,371752
2022-04-21 07:00:00,2022-04-21 07:00:00,372057
2022-04-21 08:00:00,2022-04-21 08:00:00,372123
2022-04-21 09:00:00,2022-04-21 09:00:00,372126
2022-04-21 10:00:00,2022-04-21 10:00:00,372157
2022-04-21 11:00:00,2022-04-21 11:00:00,372158
2022-04-21 12:00:00,2022-04-21 12:00:00,372166
2022-04-21 13:00:00,2022-04-21 13:00:00,372179
2022-04-21 14:00:00,2022-04-21 14:00:00,372332
2022-04-21 15:00:00,2022-04-21 15:00:00,372602
2022-04-21 16:00:00,2022-04-21 16:00:00,372603
2022-04-21 17:00:00,2022-04-21 17:00:00,372604
2022-04-21 18:00:00,2022-04-21 18:00:00,372689
2022-04-21 19:00:00,2022-04-21 19:00:00,372731
2022-04-21 20:00:00,2022-04-21 20:00:00,372744
2022-04-21 21:00:00,2022-04-21 21:00:00,372897
2022-04-21 22:00:00,2022-04-21 22:00:00,373063
2022-04-21 23:00:00,2022-04-21 23:00:00,373064
2022-04-22 00:00:00,2022-04-22 00:00:00,373091
2022-04-22 01:00:00,2022-04-22 01:00:00,373093
2022-04-22 02:00:00,2022-04-22 02:00:00,373105
2022-04-22 03:00:00,2022-04-22 03:00:00,373173
2022-04-22 04:00:00,2022-04-22 04:00:00,373177
2022-04-22 05:00:00,2022-04-22 05:00:00,373216
2022-04-22 06:00:00,2022-04-22 06:00:00,373323
2022-04-22 07:00:00,2022-04-22 07:00:00,373324
2022-04-22 08:00:00,2022-04-22 08:00:00,373350
2022-04-22 09:00:00,2022-04-22 09:00:00,373685
2022-04-22 10:00:00,2022-04-22 10:00:00,373749
2022-04-22 11:00:00,2022-04-22 11:00:00,374004
2022-04-22 12:00:00,2022-04-22 12:00:00,374005
2022-04-22 13:00:00,2022-04-22 13:00:00,374006
2022-04-22 14:00:00,2022-04-22 14:00:00,374012
2022-04-22 15:00:00,2022-04-22 15:00:00,374165
2022-04-22 16:00:00,2022-04-22 16:00:00,374168
2022-04-22 17:00:00,2022-04-22 17:00:00,374319
2022-04-22 18:00:00,2022-04-22 18:00:00,374321
2022-04-22 19:00:00,2022-04-22 19:00:00,374387
2022-04-22 20:00:00,2022-04-22 20:00:00,374389
2022-04-22 21:00:00,2022-04-22 21:00:00,374390
2022-04-22 22:00:00,2022-04-22 22:00:00,374430
2022-04-22 23:00:00,2022-04-22 23:00:00,374439
2022-04-23 00:00:00,2022-04-23 00:00:00,374441
2022-04-23 01:00:00,2022-04-23 01:00:00,374444
2022-04-23 02:00:00,2022-04-23 02:00:00,374549
2022-04-23 03:00:00,2022-04-23 03:00:00,374551
2022-04-23 04:00:00,2022-04-23 04:00:00,374567
2022-04-23 05:00:00,2022-04-23 05:00:00,374568
2022-04-23 06:00:00,2022-04-23 06:00:00,374573
2022-04-23 07:00:00,2022-04-23 07:00:00,374585
2022-04-23 08:00:00,2022-04-23 08:00:00,374775
2022-04-23 09:00:00,2022-04-23 09:00:00,374776
2022-04-23 10:00:00,2022-04-23 10:00:00,374776
2022-04-23 11:00:00,2022-04-23 11:00:00,374785
2022-04-23 12:00:00,2022-04-23 12:00:00,374786
2022-04-23 13:00:00,2022-04-23 13:00:00,374787
2022-04-23 14:00:00,2022-04-23 14:00:00,374791
2022-04-23 15:00:00,2022-04-23 15:00:00,374792
2022-04-23 16:00:00,2022-04-23 16:00:00,374792
2022-04-23 17:00:00,2022-04-23 17:00:00,374807
2022-04-23 18:00:00,2022-04-23 18:00:00,374811
2022-04-23 19:00:00,2022-04-23 19:00:00,374812
2022-04-23 20:00:00,2022-04-23 20:00:00,374827
2022-04-23 21:00:00,2022-04-23 21:00:00,374831
2022-04-23 22:00:00,2022-04-23 22:00:00,374870
2022-04-23 23:00:00,2022-04-23 23:00:00,374871
2022-04-24 00:00:00,2022-04-24 00:00:00,374873
2022-04-24 01:00:00,2022-04-24 01:00:00,374873
2022-04-24 02:00:00,2022-04-24 02:00:00,374894
2022-04-24 03:00:00,2022-04-24 03:00:00,374903
2022-04-24 04:00:00,2022-04-24 04:00:00,374911
2022-04-24 05:00:00,2022-04-24 05:00:00,374952
2022-04-24 06:00:00,2022-04-24 06:00:00,374977
2022-04-24 07:00:00,2022-04-24 07:00:00,374990
2022-04-24 08:00:00,2022-04-24 08:00:00,374992
2022-04-24 09:00:00,2022-04-24 09:00:00,374992
