longShortRatio,shortAccount,time,longAccount,low,high,open,volume,close
1.69,37.12,1690934400,62.88,28906.3,30059.9,29701.2,491725.492,29170.1
2.0,33.34,1691020800,66.66,28955.4,29440.0,29170.2,251967.942,29180.2
1.89,34.56,1691107200,65.44,28780.0,29323.8,29180.1,229395.673,29101.1
2.18,31.47,1691193600,68.53,28960.0,29145.0,29101.1,82508.624,29057.7
2.17,31.57,1691280000,68.43,28978.5,29199.0,29057.7,103094.44,29075.9
2.13,31.91,1691366400,68.09,28682.3,29274.5,29075.9,297752.439,29202.7
2.01,33.21,1691452800,66.79,29132.4,30250.0,29202.7,459269.801,29759.0
1.03,49.17,1691539200,50.83,29362.0,30149.7,29758.9,362009.701,29572.8
1.4,41.66,1691625600,58.34,29303.7,29729.8,29572.9,234546.038,29443.7
1.64,37.83,1691712000,62.17,29220.0,29565.1,29443.7,179044.008,29415.5
1.82,35.41,1691798400,64.59,29360.0,29470.0,29415.5,56238.035,29420.7
1.86,34.96,1691884800,65.04,29256.6,29463.0,29420.8,84190.505,29293.3
1.98,33.56,1691971200,66.44,29070.0,29686.7,29293.3,295035.383,29419.5
1.93,34.12,1692057600,65.88,29050.0,29492.1,29419.5,191289.959,29188.8
2.19,31.36,1692144000,68.64,28705.1,29257.4,29188.9,272023.138,28714.4
2.39,29.48,1692230400,70.52,24581.0,28775.9,28714.4,868508.22,26609.7
2.24,30.91,1692316800,69.09,25600.0,26818.0,26609.7,522375.316,26042.1
2.16,31.65,1692403200,68.35,25783.4,26269.4,26042.0,202219.153,26088.3
2.52,28.45,1692489600,71.55,25948.5,26285.0,26088.4,141089.85,26175.9
2.51,28.49,1692576000,71.51,25800.0,26280.0,26175.9,232505.265,26115.4
2.23,30.93,1692662400,69.07,25280.0,26128.2,26115.4,313113.576,26044.4
2.48,28.73,1692748800,71.27,25800.0,26806.0,26044.5,412969.028,26419.2
1.97,33.68,1692835200,66.32,25835.0,26568.3,26419.2,286753.337,26164.6
2.48,28.72,1692921600,71.28,25754.4,26300.0,26164.6,274830.494,26051.7
2.38,29.59,1693008000,70.41,25969.0,26129.4,26051.7,63925.862,26004.3
2.33,29.99,1693094400,70.01,25955.6,26173.6,26004.3,86505.398,26087.7
2.32,30.12,1693180800,69.88,25850.4,26244.6,26087.6,219992.051,26106.5
2.34,29.95,1693267200,70.05,25905.2,28168.0,26106.5,700233.946,27700.1
1.18,45.85,1693353600,54.15,26950.0,27758.2,27700.1,315313.916,27290.4
1.18,45.85,1693440000,54.15,25617.8,27674.3,27290.4,502906.277,25928.0
2.24,30.85,1693526400,69.15,25312.0,26151.6,25928.0,361184.924,25795.6
2.44,29.05,1693612800,70.95,25740.6,25975.0,25795.6,107642.864,25855.8
2.33,30.05,1693699200,69.95,25777.0,26135.2,25855.8,133016.832,25962.1
2.25,30.8,1693785600,69.2,25610.0,26099.3,25962.1,173147.873,25814.0
2.39,29.54,1693872000,70.46,25531.2,25900.0,25814.0,186639.945,25779.7
2.47,28.83,1693958400,71.17,25326.0,26052.0,25779.7,251122.66,25747.4
2.61,27.72,1694044800,72.28,25602.3,26451.0,25747.4,257349.902,26240.7
1.99,33.43,1694131200,66.57,25630.0,26437.5,26240.7,249269.761,25899.8
2.08,32.46,1694217600,67.54,25781.5,25940.6,25899.9,67909.81,25892.6
2.0,33.38,1694304000,66.62,25508.7,26037.3,25892.6,162972.413,25828.4
2.14,31.83,1694390400,68.17,24888.0,25895.0,25828.4,427216.374,25150.4
2.61,27.72,1694476800,72.28,25116.4,26580.0,25150.4,592049.678,25825.8
1.71,36.92,1694563200,63.08,25750.0,26400.0,25825.8,335252.718,26209.9
1.44,41.06,1694649600,58.94,26106.6,26880.0,26209.9,380666.471,26510.3
1.27,44.07,1694736000,55.93,26206.6,26890.0,26510.3,251656.77,26591.1
1.35,42.59,1694822400,57.41,26430.0,26763.5,26591.1,140482.465,26546.9
1.44,40.95,1694908800,59.05,26377.4,26614.3,26547.0,114239.394,26514.2
1.4,41.68,1694995200,58.32,26358.6,27397.0,26514.2,472539.032,26749.9
1.28,43.93,1695081600,56.07,26653.2,27480.0,26749.9,433511.747,27196.0
1.2,45.39,1695168000,54.61,26740.0,27381.0,27195.9,348921.447,27107.7
1.37,42.27,1695254400,57.73,26360.1,27149.0,27107.7,317992.869,26552.6
1.7,37.03,1695340800,62.97,26452.9,26737.7,26552.6,173534.648,26566.7
1.71,36.87,1695427200,63.13,26492.2,26620.6,26566.7,57836.484,26563.1
1.77,36.17,1695513600,63.83,26081.0,26739.9,26563.0,146632.773,26232.4
1.81,35.62,1695600000,64.38,25965.0,26440.0,26232.4,268385.836,26290.5
1.84,35.24,1695686400,64.76,26073.8,26388.0,26290.5,180491.169,26208.8
1.92,34.26,1695772800,65.74,26050.0,26849.9,26208.7,353002.84,26359.6
1.82,35.51,1695859200,64.49,26325.2,27308.7,26359.6,429587.858,27011.8
0.99,50.22,1695945600,49.78,26625.0,27231.5,27011.7,277397.643,26890.9
1.25,44.48,1696032000,55.52,26870.4,27085.0,26890.9,92317.154,26950.9
1.24,44.7,1696118400,55.3,26939.0,28365.2,26951.0,240382.946,27981.4
1.09,47.96,1696204800,52.04,27255.0,28613.0,27981.4,593277.72,27477.6
1.11,47.39,1696291200,52.61,27123.0,27665.0,27477.7,283077.899,27412.0
1.43,41.18,1696377600,58.82,27163.9,27830.0,27412.0,280784.322,27759.8
1.34,42.67,1696464000,57.33,27333.5,28110.0,27759.7,370190.087,27398.4
1.39,41.87,1696550400,58.13,27156.0,28450.0,27398.3,438445.904,27916.3
0.93,51.92,1696636800,48.08,27822.1,28018.7,27916.3,117049.145,27943.0
0.96,51.15,1696723200,48.85,27671.0,28082.0,27943.0,178380.307,27901.2
1.03,49.22,1696809600,50.78,27250.0,27977.0,27901.2,314316.581,27578.3
1.28,43.95,1696896000,56.05,27281.0,27727.3,27578.4,239779.496,27381.2
1.52,39.76,1696982400,60.24,26525.0,27467.6,27381.3,388186.571,26864.5
2.12,32.02,1697068800,67.98,26534.8,26939.0,26864.5,220279.04,26744.0
1.86,35.02,1697155200,64.98,26670.1,27120.8,26744.0,243222.154,26849.8
1.83,35.39,1697241600,64.61,26773.1,26986.4,26849.7,82164.781,26836.3
1.83,35.4,1697328000,64.6,26790.4,27456.1,26836.4,160000.462,27139.8
1.54,39.4,1697414400,60.6,27095.4,30720.0,27139.8,823003.782,28486.3
1.13,47.0,1697500800,53.0,28055.0,28605.0,28486.3,314189.758,28381.9
0.97,50.71,1697587200,49.29,28126.6,29100.0,28382.0,297176.628,28307.1
1.13,47.0,1697673600,53.0,28076.0,28933.4,28307.2,333673.207,28696.9
0.91,52.41,1697760000,47.59,28560.0,30243.0,28697.0,551005.327,29653.0
0.77,56.53,1697846400,43.47,29443.5,30374.6,29653.0,258195.956,29895.4
0.68,59.51,1697932800,40.49,29606.6,30229.7,29895.4,198602.758,29981.5
0.71,58.35,1698019200,41.65,29869.4,35981.9,29981.4,987741.536,33074.0
0.91,52.34,1698105600,47.66,32833.5,35300.0,33074.0,921993.063,33917.0
0.87,53.59,1698192000,46.41,33660.6,35154.3,33917.0,465367.144,34487.7
0.8,55.6,1698278400,44.4,33750.0,34828.7,34487.8,339552.964,34154.0
0.91,52.37,1698364800,47.63,33350.0,34253.3,34154.0,278052.978,33893.1
0.96,51.07,1698451200,48.93,33867.4,34535.8,33893.2,138314.932,34086.6
0.96,51.0,1698537600,49.0,33933.0,34773.8,34086.7,175897.55,34528.6
0.85,54.08,1698624000,45.92,34050.0,34888.2,34528.6,281841.348,34483.8
0.99,50.21,1698710400,49.79,34016.8,34744.7,34483.8,272450.567,34651.4
0.89,52.97,1698796800,47.03,34076.0,35734.0,34651.4,469214.787,35437.4
0.82,55.04,1698883200,44.96,34300.0,35999.9,35437.5,410221.727,34940.1
0.99,50.33,1698969600,49.67,34123.0,34944.9,34940.1,306048.199,34700.4
1.05,48.76,1699056000,51.24,34571.6,35270.0,34700.5,140746.874,35069.7
0.89,52.96,1699142400,47.04,34356.0,35455.2,35069.7,231363.339,35025.5
0.87,53.51,1699228800,46.49,34743.2,35299.9,35025.5,202227.215,35057.4
0.91,52.27,1699315200,47.73,34520.3,35921.7,35057.5,343525.95,35406.5
0.76,56.96,1699401600,43.04,35073.0,36150.0,35406.5,334779.449,35626.7
0.76,56.78,1699488000,43.22,35304.0,38499.9,35626.7,778877.937,36719.5
1.0,50.01,1699574400,49.99,36350.0,37570.0,36719.6,299373.892,37330.4
0.92,51.98,1699660800,48.02,36588.0,37422.2,37330.3,159239.284,37162.1
0.98,50.47,1699747200,49.53,36753.6,37258.4,37162.1,118890.045,37085.5
0.98,50.58,1699833600,49.42,36350.0,37464.8,37085.6,257075.648,36486.2
1.09,47.84,1699920000,52.16,34446.3,36779.9,36486.2,397265.8,35559.0
1.31,43.29,1700006400,56.71,35388.0,38000.0,35559.1,423818.57,37885.6
0.81,55.21,1700092800,44.79,35486.1,37956.5,37885.5,434444.366,36176.0
1.39,41.93,1700179200,58.07,35868.3,37020.5,36176.0,319943.051,36621.9
1.21,45.2,1700265600,54.8,36196.0,36900.0,36621.9,121720.922,36580.9
1.12,47.24,1700352000,52.76,36380.0,37528.2,36580.9,154713.007,37375.9
0.94,51.54,1700438400,48.46,36600.0,37784.7,37375.8,310504.037,37462.5
0.84,54.5,1700524800,45.5,35720.0,37675.0,37462.6,450731.16,35737.0
1.07,48.35,1700611200,51.65,35610.7,37880.0,35737.0,338189.618,37413.4
0.78,56.32,1700697600,43.68,36856.3,37650.0,37413.5,185369.931,37294.3
0.84,54.37,1700784000,45.63,37257.3,38425.0,37294.4,351031.723,37706.3
0.78,56.28,1700870400,43.72,37570.9,37886.5,37706.3,82589.329,37766.6
0.82,55.06,1700956800,44.94,37126.0,37807.6,37766.7,173758.644,37437.9
0.97,50.65,1701043200,49.35,36700.0,37560.0,37437.9,266112.699,37234.3
1.21,45.36,1701129600,54.64,36856.0,38395.0,37234.4,318426.327,37812.1
0.68,59.55,1701216000,40.45,37551.8,38500.0,37812.0,261631.881,37837.1
0.81,55.32,1701302400,44.68,37442.9,38132.0,37837.2,191188.871,37716.8
0.93,51.8,1701388800,48.2,37600.0,38989.0,37716.9,342361.994,38660.0
0.59,62.78,1701475200,37.22,38613.5,39900.0,38659.9,213210.311,39435.0
0.66,60.15,1701561600,39.85,39255.2,40410.1,39435.1,221917.905,39979.7
0.7,58.82,1701648000,41.18,39970.4,42440.0,39979.8,602492.859,41993.1
0.71,58.39,1701734400,41.61,41393.5,44528.1,41993.1,575038.041,44081.7
0.79,56.02,1701820800,43.98,43377.0,44349.8,44081.7,383957.738,43774.8
0.9,52.57,1701907200,47.43,42815.0,44066.7,43775.1,346421.958,43296.0
1.02,49.44,1701993600,50.56,43100.0,44779.3,43296.0,281880.593,44209.5
0.91,52.46,1702080000,47.54,43555.0,44389.2,44209.6,189339.656,43734.3
0.97,50.8,1702166400,49.2,43552.5,44099.2,43734.2,144548.259,43810.0
1.07,48.42,1702252800,51.58,40228.3,43833.4,43810.1,620753.439,41271.0
1.35,42.6,1702339200,57.4,40711.0,42125.0,41271.1,356541.118,41515.0
1.43,41.1,1702425600,58.9,40556.0,43517.6,41514.9,396710.296,42875.0
1.12,47.28,1702512000,52.72,41140.0,43450.1,42875.0,361628.325,43032.4
1.08,48.02,1702598400,51.98,41668.0,43098.0,43032.3,257177.013,41968.0
1.29,43.76,1702684800,56.24,41638.1,42756.7,41968.0,160549.459,42287.4
1.22,44.97,1702771200,55.03,41248.3,42476.0,42287.4,224722.851,41396.5
1.37,42.2,1702857600,57.8,40553.8,42795.3,41396.6,375385.675,42671.7
1.18,45.82,1702944000,54.18,41835.4,43550.0,42671.8,315311.844,42298.3
1.24,44.65,1703030400,55.35,42218.3,44384.6,42298.2,377008.923,43708.9
0.88,53.29,1703116800,46.71,43317.2,44287.2,43708.9,276922.155,43896.3
0.93,51.8,1703203200,48.2,43430.4,44484.0,43896.4,238341.933,43999.2
1.03,49.35,1703289600,50.65,43304.2,44023.0,43999.2,120792.199,43725.2
1.03,49.16,1703376000,50.84,42550.0,43994.8,43725.2,179967.251,43008.4
1.14,46.83,1703462400,53.17,42755.4,43850.0,43008.4,184210.274,43611.9
1.14,46.69,1703548800,53.31,41597.0,43635.1,43611.9,295583.678,42538.5
1.65,37.7,1703635200,62.3,42145.7,43700.0,42538.6,251351.538,43453.8
1.26,44.3,1703721600,55.7,42320.5,43850.0,43453.8,257515.182,42600.1
1.55,39.19,1703808000,60.81,41283.2,43171.9,42600.1,337421.865,42095.1
1.89,34.66,1703894400,65.34,41550.0,42654.6,42095.1,183890.67,42174.2
1.44,40.92,1703980800,59.08,42001.0,42951.0,42174.3,173508.289,42314.0
1.51,39.89,1704067200,60.11,42207.9,44266.0,42314.0,206424.144,44230.2
1.08,48.01,1704153600,51.99,44200.9,45950.0,44230.3,459798.523,44979.8
1.03,49.31,1704240000,50.69,40333.0,45582.3,44979.7,595855.225,42849.5
1.65,37.81,1704326400,62.19,42625.0,44840.8,42849.5,333923.098,44143.8
1.17,45.99,1704412800,54.01,42300.0,44500.0,44143.8,374967.791,44145.4
1.22,45.01,1704499200,54.99,43391.3,44214.6,44145.3,138542.797,43956.7
1.24,44.67,1704585600,55.33,43557.5,44486.9,43956.6,180710.714,43916.9
1.16,46.36,1704672000,53.64,43158.1,47312.0,43916.9,495087.983,46972.7
0.79,55.87,1704758400,44.13,44417.2,48100.0,46972.6,513362.773,46114.0
1.16,46.24,1704844800,53.76,44291.5,47699.3,46113.9,668657.474,46662.9
1.61,38.35,1704931200,61.65,45600.0,49027.5,46663.0,596698.379,46337.8
1.71,36.89,1705017600,63.11,41370.0,46536.2,46337.9,575943.258,42788.9
2.7,27.02,1705104000,72.98,42445.7,43273.4,42789.0,207737.326,42846.4
2.83,26.09,1705190400,73.91,41713.5,43096.1,42846.4,181096.968,41734.9
2.65,27.37,1705276800,72.63,41720.0,43376.0,41734.9,240059.141,42515.0
2.62,27.65,1705363200,72.35,42050.0,43589.0,42515.0,287207.233,43133.0
2.16,31.69,1705449600,68.31,42200.0,43198.0,43133.0,209396.081,42783.4
2.51,28.47,1705536000,71.53,40673.6,42932.3,42783.3,335080.756,41323.1
2.91,25.6,1705622400,74.4,40300.0,42197.0,41323.2,345941.73,41662.2
2.44,29.06,1705708800,70.94,41453.6,41883.5,41662.1,95866.062,41691.8
2.36,29.75,1705795200,70.25,41500.0,41880.9,41691.8,67035.552,41580.0
2.39,29.46,1705881600,70.54,39402.0,41692.3,41579.9,459024.106,39567.0
2.62,27.63,1705968000,72.37,38545.0,40172.7,39567.1,414373.386,39890.0
2.35,29.83,1706054400,70.17,39493.3,40560.6,39889.9,272754.171,40078.7
2.11,32.17,1706140800,67.83,39535.3,40300.0,40078.8,203728.679,39953.3
2.03,32.99,1706227200,67.01,39813.1,42239.3,39953.3,355418.478,41806.4
1.46,40.61,1706313600,59.39,41360.1,42187.1,41806.4,118437.114,42102.2
1.5,39.98,1706400000,60.02,41600.0,42836.0,42102.2,205736.453,42021.2
1.57,38.95,1706486400,61.05,41768.3,43340.8,42021.2,249502.11,43287.7
1.34,42.81,1706572800,57.19,42665.6,43888.0,43287.6,257582.784,42918.3
1.19,45.77,1706659200,54.23,42257.6,43748.6,42918.3,313069.11,42560.5
1.42,41.35,1706745600,58.65,41866.8,43288.0,42560.5,274321.107,43072.6
1.38,42.11,1706832000,57.89,42512.7,43480.0,43072.6,205767.574,43182.0
1.3,43.44,1706918400,56.56,42858.3,43372.2,43182.0,89735.22,42992.4
1.34,42.76,1707004800,57.24,42176.7,43112.1,42992.4,127421.548,42570.3
1.55,39.26,1707091200,60.74,42235.1,43580.0,42570.3,240655.549,42692.9
1.78,35.94,1707177600,64.06,42559.8,43378.8,42692.9,196157.643,43079.1
1.25,44.43,1707264000,55.57,42763.4,44388.0,43079.1,252057.708,44326.2
1.05,48.88,1707350400,51.12,44306.8,45600.0,44326.3,299738.288,45269.1
0.81,55.34,1707436800,44.66,45218.1,48230.3,45269.2,519919.419,47116.1
0.72,58.1,1707523200,41.9,46836.4,48189.6,47116.1,179626.604,47732.6
0.65,60.66,1707609600,39.34,47539.4,48600.0,47732.6,209951.626,48303.4
0.68,59.55,1707696000,40.45,47702.0,50413.2,48303.4,450895.202,49943.6
0.61,62.16,1707782400,37.84,48301.0,50428.8,49943.6,382348.085,49696.4
0.79,55.79,1707868800,44.21,49215.7,52100.0,49696.4,395191.791,51823.2
0.59,62.96,1707955200,37.04,51334.9,52859.0,51823.1,392724.603,51898.5
0.69,59.15,1708041600,40.85,51611.7,52623.0,51898.4,259819.793,52148.6
0.67,59.83,1708128000,40.17,50647.5,52192.8,52148.7,222342.005,51679.4
0.76,56.84,1708214400,43.16,51178.0,52450.0,51679.5,166636.426,52175.9
0.73,57.81,1708300800,42.19,51688.8,52532.9,52175.9,196387.978,51813.8
0.8,55.6,1708387200,44.4,50788.0,53090.9,51813.7,388913.064,52297.4
0.79,55.91,1708473600,44.09,50528.4,52402.3,52297.3,308127.301,51877.8
1.02,49.51,1708560000,50.49,50967.5,52130.8,51877.9,244144.647,51316.9
0.96,50.92,1708646400,49.08,50512.7,51576.3,51316.9,215474.562,50771.9
1.19,45.75,1708732800,54.25,50611.4,51736.6,50771.9,104944.457,51602.1
0.99,50.27,1708819200,49.73,51300.4,52050.0,51602.1,122177.26,51764.9
0.94,51.64,1708905600,48.36,50922.5,54991.8,51764.9,393466.231,54511.6
0.68,59.53,1708992000,40.47,54495.0,57780.0,54511.7,511475.535,57074.5
0.76,56.95,1709078400,43.05,56730.1,64300.0,57074.5,1010118.442,62487.9
1.0,50.04,1709164800,49.96,60452.0,63762.8,62487.9,584713.883,61203.3
1.15,46.45,1709251200,53.55,60844.8,63199.0,61203.3,299231.827,62430.6
1.07,48.29,1709337600,51.71,61605.0,62513.1,62430.6,159283.629,62039.9
1.29,43.61,1709424000,56.39,61339.5,63330.9,62039.9,200312.503,63178.5
1.16,46.33,1709510400,53.67,62299.0,68600.0,63178.5,632882.144,68296.4
1.11,47.32,1709596800,52.68,59112.0,69350.0,68296.5,1053025.132,63747.4
1.62,38.22,1709683200,61.78,62829.3,67729.5,63747.5,534011.813,66128.1
1.23,44.76,1709769600,55.24,65609.3,68101.3,66128.0,296092.788,66870.0
1.2,45.53,1709856000,54.47,66120.0,70330.8,66870.0,459387.207,68180.2
1.21,45.18,1709942400,54.82,67908.7,68608.7,68180.2,94899.005,68360.1
1.24,44.66,1710028800,55.34,68155.0,69999.8,68360.2,233596.523,69001.8
1.09,47.88,1710115200,52.12,67000.0,72890.0,69001.8,474396.897,72153.8
0.89,52.99,1710201600,47.01,68600.0,73370.0,72153.9,472072.331,71503.2
1.34,42.72,1710288000,57.28,71388.1,73755.0,71503.3,288446.338,73127.6
1.02,49.53,1710374400,50.47,68600.0,73881.4,73127.6,513901.237,71455.5
1.61,38.26,1710460800,61.74,65580.0,72500.0,71455.6,705810.685,69552.2
1.68,37.29,1710547200,62.71,64750.0,70097.6,69552.1,333426.129,65351.0
2.05,32.82,1710633600,67.18,64559.8,68972.4,65351.0,314890.309,68447.9
1.54,39.4,1710720000,60.6,66601.6,69044.4,68447.9,317885.916,67660.0
1.59,38.64,1710806400,61.36,61582.8,68178.6,67660.0,700466.795,61974.1
2.25,30.76,1710892800,69.24,60800.0,68140.0,61974.1,637362.465,67876.4
1.32,43.11,1710979200,56.89,64550.1,68293.9,67876.4,347218.385,65539.9
1.87,34.79,1711065600,65.21,62294.0,66691.9,65539.9,401149.333,63826.0
2.36,29.74,1711152000,70.26,63020.2,66050.0,63826.1,239124.0,64020.3
1.62,38.24,1711238400,61.76,63822.0,67700.0,64020.4,244179.435,67260.9
1.41,41.5,1711324800,58.5,66427.6,71228.3,67260.9,395156.191,69920.5
1.05,48.69,1711411200,51.31,69320.0,71649.0,69920.6,307861.116,70044.1
1.18,45.94,1711497600,54.06,68364.8,71888.0,70044.2,407286.574,69532.6
1.53,39.57,1711584000,60.43,68941.0,71636.2,69532.6,241970.822,70838.7
1.09,47.91,1711670400,52.09,69000.0,70976.9,70838.8,187970.841,69903.6
1.52,39.65,1711756800,60.35,69577.2,70388.0,69903.6,91126.75,69642.1
1.4,41.72,1711843200,58.28,69608.0,71495.5,69642.0,132458.79,71363.0
1.16,46.36,1711929600,53.64,68103.3,71388.0,71363.0,282812.126,69700.0
1.51,39.78,1712016000,60.22,64603.2,69731.6,69700.0,499041.572,65505.3
2.2,31.21,1712102400,68.79,64500.0,66940.0,65502.4,275041.23,65971.9
2.14,31.84,1712188800,68.16,65100.0,69329.7,65971.8,326385.338,68489.9
1.48,40.29,1712275200,59.71,65966.0,68787.1,68489.8,313547.293,67825.7
1.63,38.05,1712361600,61.95,67450.0,69708.0,67825.8,127343.726,68901.6
1.34,42.81,1712448000,57.19,68820.6,70395.0,68901.5,171783.436,69362.7
1.25,44.53,1712534400,55.47,69040.4,72890.4,69362.7,297237.449,71678.4
1.06,48.54,1712620800,51.46,68216.0,71820.6,71678.3,334059.403,69189.3
1.77,36.1,1712707200,63.9,67546.2,71412.2,69189.2,337774.756,70681.7
1.4,41.63,1712793600,58.37,69592.6,71387.4,70681.8,256194.153,70055.7
1.31,43.38,1712880000,56.62,65102.0,71297.0,70055.6,415528.149,67136.4
2.01,33.25,1712966400,66.75,59652.5,67975.4,67136.4,515005.203,63939.7
1.92,34.2,1713052800,65.8,62139.3,65822.1,63939.7,395770.133,65615.9
1.72,36.81,1713139200,63.19,62242.5,66874.9,65615.9,381532.225,63392.7
2.16,31.69,1713225600,68.31,61521.0,64356.3,63392.8,405931.439,63765.0
1.93,34.18,1713312000,65.82,59625.0,64483.3,63764.9,444032.992,61254.5
2.42,29.28,1713398400,70.72,60763.8,64100.0,61254.5,363302.394,63445.0
1.6,38.43,1713484800,61.57,59541.0,65480.0,63445.0,574264.058,63787.4
1.42,41.32,1713571200,58.68,63045.1,65400.0,63787.4,197142.262,64897.2
1.46,40.66,1713657600,59.34,64214.2,65678.7,64897.2,160533.948,64912.6
1.41,41.48,1713744000,58.52,64470.5,67222.0,64912.7,246268.411,66778.0
1.21,45.34,1713830400,54.66,65750.0,67158.9,66777.9,178665.564,66386.3
1.36,42.47,1713916800,57.53,63575.0,67068.2,66386.2,280545.061,64250.0
1.9,34.43,1714003200,65.57,62721.3,65270.6,64250.0,275211.062,64478.8
1.68,37.31,1714089600,62.69,63291.5,64783.1,64478.8,202149.813,63748.8
2.02,33.15,1714176000,66.85,62332.8,63901.4,63748.7,167349.109,63421.0
2.18,31.46,1714262400,68.54,62700.0,64350.0,63420.9,126056.151,63088.3
2.2,31.29,1714348800,68.71,61726.2,64200.0,63088.4,228411.163,63842.4
1.89,34.62,1714435200,65.38,59150.0,64700.0,63842.4,408747.703,60651.2
3.46,22.42,1714521600,77.58,56537.7,60816.7,60651.2,564108.4,58307.6
2.96,25.26,1714608000,74.74,56951.6,59637.3,58307.7,299229.302,59036.7
1.93,34.11,1714694400,65.89,58781.3,63333.0,59036.7,353606.459,62853.7
1.25,44.44,1714780800,55.56,62520.0,64547.9,62853.7,205205.199,63864.2
1.14,46.82,1714867200,53.18,62833.0,64644.3,63864.3,185495.653,63988.0
1.13,46.99,1714953600,53.01,62655.3,65500.0,63987.9,305110.067,63142.8
1.33,42.84,1715040000,57.16,62203.6,64392.2,63142.7,238974.646,62296.0
1.56,39.09,1715126400,60.91,60843.6,62994.9,62296.0,241651.579,61157.9
1.91,34.4,1715212800,65.6,60550.0,63447.2,61157.9,242451.302,63050.1
1.77,36.05,1715299200,63.95,60117.4,63446.5,63050.0,307214.96,60778.1
2.45,29.03,1715385600,70.97,60432.6,61491.4,60778.0,113294.787,60809.2
2.26,30.7,1715472000,69.3,60557.3,61849.4,60809.2,104043.897,61455.8
1.97,33.63,1715558400,66.37,60750.0,63440.0,61455.7,261927.073,62912.1
1.25,44.45,1715644800,55.55,60950.0,63099.6,62912.2,244345.274,61550.5
1.92,34.2,1715731200,65.8,61316.1,66440.0,61550.5,365031.68,66175.4
0.95,51.32,1715817600,48.68,64567.0,66800.0,66175.4,242455.324,65217.7
1.04,48.98,1715904000,51.02,65061.2,67400.6,65217.7,227063.919,66980.0
0.95,51.37,1715990400,48.63,66503.2,67340.5,66980.0,96931.548,66884.9
0.94,51.58,1716076800,48.42,65835.8,67750.0,66884.9,148170.35,66239.4
1.01,49.72,1716163200,50.28,66010.0,71674.6,66239.4,366028.078,71466.5
0.9,52.75,1716249600,47.25,69165.6,72132.8,71466.5,263674.327,70168.8
1.19,45.62,1716336000,54.38,68736.8,70715.4,70168.7,194160.494,69219.1
1.31,43.21,1716422400,56.79,66156.6,70133.3,69219.2,300093.622,67999.9
1.87,34.79,1716508800,65.21,66639.0,69273.5,67999.9,186681.082,68584.1
1.42,41.37,1716595200,58.63,68523.7,69622.8,68584.0,85113.605,69314.4
1.4,41.68,1716681600,58.32,68155.0,69590.3,69314.5,84069.824,68524.3
1.48,40.39,1716768000,59.61,68268.7,70750.0,68524.4,170291.356,69461.6
1.38,42.06,1716854400,57.94,67273.0,69628.0,69461.5,227838.44,68440.5
1.74,36.44,1716940800,63.56,67129.0,68983.0,68440.4,158236.599,67686.7
2.09,32.37,1717027200,67.63,67167.0,69568.9,67686.8,194573.899,68402.5
1.56,39.08,1717113600,60.92,66700.5,69080.0,68402.6,195751.752,67577.9
2.18,31.5,1717200000,68.5,67480.0,67936.0,67577.9,50943.058,67799.2
2.07,32.59,1717286400,67.41,67296.3,68545.9,67799.2,102194.718,67805.9
1.94,34.0,1717372800,66.0,67642.6,70372.9,67805.9,227676.93,68851.4
1.4,41.75,1717459200,58.25,68595.5,71146.4,68851.3,216100.016,70580.0
0.97,50.75,1717545600,49.25,70423.6,71824.4,70580.0,203992.034,71133.3
0.93,51.74,1717632000,48.26,70101.9,71714.8,71133.3,158483.564,70830.0
1.08,48.17,1717718400,51.83,68405.0,72144.0,70830.0,299412.37,69377.0
1.52,39.65,1717804800,60.35,69192.3,69613.6,69377.0,65739.857,69346.5
1.47,40.5,1717891200,59.5,69160.0,69879.0,69346.6,68024.1,69667.1
1.5,40.07,1717977600,59.93,69201.2,70222.7,69667.1,127381.604,69558.7
1.41,41.58,1718064000,58.42,66000.0,69600.0,69558.8,311984.942,67320.7
2.19,31.4,1718150400,68.6,66920.0,70028.0,67320.6,329918.46,68270.3
1.69,37.25,1718236800,62.75,66251.1,68607.7,68270.3,248355.461,66786.9
2.22,31.05,1718323200,68.95,65052.4,67366.5,66786.8,239411.231,66039.7
2.31,30.19,1718409600,69.81,65801.0,66482.6,66039.7,72423.755,66213.7
2.16,31.68,1718496000,68.32,66012.1,66960.3,66213.7,80361.551,66653.6
2.17,31.6,1718582400,68.4,65094.9,67280.6,66653.5,248420.787,66472.1
2.09,32.37,1718668800,67.63,64009.8,66558.9,66472.1,335559.394,65150.0
2.36,29.73,1718755200,70.27,64600.0,65711.9,65149.9,150032.669,64933.6
2.54,28.26,1718841600,71.74,64526.0,66467.0,64933.6,220954.676,64854.0
2.43,29.18,1718928000,70.82,63361.2,65055.5,64854.0,210109.601,64124.0
2.77,26.53,1719014400,73.47,63915.8,64520.0,64124.1,53855.862,64240.0
2.46,28.94,1719100800,71.06,63137.9,64500.0,64240.1,72052.293,63194.9
2.53,28.31,1719187200,71.69,58218.0,63357.0,63194.9,445903.184,60273.6
3.29,23.31,1719273600,76.69,60230.5,62448.1,60273.5,264647.317,61777.8
2.6,27.81,1719360000,72.19,60696.0,62465.1,61777.9,170601.18,60860.1
2.6,27.79,1719446400,72.21,60605.0,62379.7,60860.1,160172.482,61682.0
2.58,27.94,1719532800,72.06,60038.0,62204.0,61682.1,195508.125,60429.8
