start_time,date,loss_amount,loss_percent,profit_amount,profit_percent
2023-11-28,2023-11-28,3084549.0647833,15.77314895,16471146.9801877,84.22685105
2023-11-29,2023-11-29,3162306.03638316,16.17006413,16394240.00858785,83.82993587
2023-11-30,2023-11-30,3330108.81670528,17.02737388,16227274.72826577,82.97262612
2023-12-01,2023-12-01,2789551.66905436,14.26264926,16768888.12591673,85.73735074
2023-12-02,2023-12-02,2569612.16810232,13.13759552,16982364.70463923,86.82533542
2023-12-03,2023-12-03,2437767.94231308,12.46285757,17121179.27324307,87.53040643
2023-12-04,2023-12-04,2211110.73302608,11.30353425,17350122.811945,88.69646575
2023-12-05,2023-12-05,2022065.3240148,10.33664961,17540030.7209562,89.66335039
2023-12-06,2023-12-06,2174334.69135597,11.1145565,17388611.35361506,88.8854435
2023-12-07,2023-12-07,2332571.99227891,11.92298077,17231092.80269215,88.07701923
2023-12-08,2023-12-08,2019567.91446208,10.32260999,17544940.63050902,89.67739001
2023-12-09,2023-12-09,2312964.33582857,11.82165313,17252525.45914242,88.17834687
2023-12-10,2023-12-10,2288537.23057985,11.69628214,17277827.56439124,88.30371786
2023-12-11,2023-12-11,2901398.91535736,14.82775427,16665953.37961381,85.17224573
2023-12-12,2023-12-12,2812354.37213029,14.37202633,16755897.92284081,85.62797367
2023-12-13,2023-12-13,2406118.85795231,12.29544836,17163064.68701881,87.70455164
2023-12-14,2023-12-14,2370087.66641966,12.11076155,17200008.3785515,87.88923845
2023-12-15,2023-12-15,2713656.13841072,13.86561863,16857458.65656045,86.13438137
2023-12-16,2023-12-16,2619937.11460121,13.38610485,16952127.68036991,86.61389515
2023-12-17,2023-12-17,3050134.74547313,15.58337704,16522867.54949791,84.41662296
2023-12-18,2023-12-18,2430619.80332859,12.41756059,17143432.49164268,87.58243941
2023-12-19,2023-12-19,2676495.82578263,13.67298578,16898568.9691885,86.32701422
2023-12-20,2023-12-20,2260183.04212503,11.54570078,17315788.00284617,88.45429922
2023-12-21,2023-12-21,2172829.75519677,11.09895633,17404053.78977441,88.90104367
2023-12-22,2023-12-22,2063558.44009372,10.54022599,17514375.10487745,89.45977401
2023-12-23,2023-12-23,2278120.61457504,11.63557049,17300812.93039607,88.36442951
2023-12-24,2023-12-24,2701416.7215616,13.79681514,16878585.57340956,86.20318486
2023-12-25,2023-12-25,2399843.27828718,12.25605987,17181027.76668397,87.74394013
2023-12-26,2023-12-26,2839741.83325299,14.50198942,16741997.96171821,85.49801058
2023-12-27,2023-12-27,2514040.75922187,12.83817106,17068505.28574925,87.16182894
2023-12-28,2023-12-28,2835923.71676272,14.48133555,16747378.57820842,85.51866445
2023-12-29,2023-12-29,3207764.01234584,16.37930817,16376482.0326252,83.62069183
2023-12-30,2023-12-30,3086103.41280051,15.75736234,16499048.88217061,84.24263766
2023-12-31,2023-12-31,3136433.93787173,16.01354822,16449693.35709936,83.98645178
2024-01-01,2024-01-01,1979647.70580648,10.10689743,17607448.3391646,89.89310257
2024-01-02,2024-01-02,2028043.5698048,10.35354498,17559871.22516638,89.64645502
2024-01-03,2024-01-03,2754618.36412406,14.06213744,16833304.92984024,85.93286483
2024-01-04,2024-01-04,2157417.36804692,11.01287006,17432547.42692421,88.98712994
2024-01-05,2024-01-05,2129820.35376546,10.87151819,17461006.94120569,89.12848181
2024-01-06,2024-01-06,2274751.29125336,11.61078939,17316951.0037179,88.38921061
2024-01-07,2024-01-07,2297918.82666775,11.72859966,17294520.96830345,88.27140034
2024-01-08,2024-01-08,1759894.61088725,8.98216648,17833313.93408393,91.01783352
2024-01-09,2024-01-09,2031687.94642646,10.3688484,17562464.34854467,89.6311516
2024-01-10,2024-01-10,1913688.16406818,9.76621159,17681301.63090297,90.23378841
2024-01-11,2024-01-11,2014492.94162025,10.28008593,17581578.10335089,89.71991407
2024-01-12,2024-01-12,3248375.04352864,16.5757768,16348746.00144252,83.4242232
2024-01-13,2024-01-13,3216094.12558954,16.4102219,16382020.66938166,83.5897781
2024-01-14,2024-01-14,3873301.49030749,19.76283652,15725613.30466363,80.23716348
2024-01-15,2024-01-15,3533900.0584889,18.0304452,16065727.23648231,81.9695548
2024-01-16,2024-01-16,2966080.74476194,15.1327496,16634327.80020935,84.8672504
2024-01-17,2024-01-17,3462070.93508414,17.66257756,16139093.8598871,82.33742244
2024-01-18,2024-01-18,4231158.5593739,21.5852835,15370893.73559717,78.4147165
2024-01-19,2024-01-19,4016943.10787766,20.49159951,15585934.18709343,79.50840049
2024-01-20,2024-01-20,4015048.33239777,20.48099992,15588722.71257338,79.51900008
2024-01-21,2024-01-21,4091216.68916932,20.86860778,15513429.35580181,79.13139222
2024-01-22,2024-01-22,4726407.14710698,24.10737772,14879238.89786411,75.89262228
2024-01-23,2024-01-23,4481598.23321748,22.8575902,15125010.31175363,77.1424098
2024-01-24,2024-01-24,4399067.94580003,22.43558646,15208478.09917098,77.56441354
2024-01-25,2024-01-25,4497502.46108861,22.9362868,15111174.83388233,77.0637132
2024-01-26,2024-01-26,3677336.47886479,18.75270969,15932290.81610629,81.24729031
2024-01-27,2024-01-27,3512704.67543742,17.91218765,16097991.36953369,82.08781235
2024-01-28,2024-01-28,3671487.78620017,18.72091505,15940202.00877094,81.27908495
2024-01-29,2024-01-29,2743380.35878356,13.98779571,16869290.68618755,86.01220429
2024-01-30,2024-01-30,3084586.029407,15.72679459,16528985.01556415,84.27320541
2024-01-31,2024-01-31,3541268.7686247,18.05444271,16073121.02634646,81.94555729
2024-02-01,2024-02-01,2852107.65427959,14.54018526,16763238.39069152,85.45981474
2024-02-02,2024-02-02,2795256.61325385,14.24950228,16821264.43171726,85.75049772
2024-02-03,2024-02-03,3018706.32153221,15.38785135,16598758.47343892,84.61214865
2024-02-04,2024-02-04,3681022.06668209,18.7630784,15937411.47828901,81.2369216
2024-02-05,2024-02-05,3521900.52719691,17.95110448,16097508.01777426,82.04889552
2024-02-06,2024-02-06,2889643.03258518,14.72769449,16730828.01238592,85.27230551
2024-02-07,2024-02-07,2105618.16513268,10.73119421,17515852.87983819,89.26880579
2024-02-08,2024-02-08,2001526.22455277,10.20024565,17620807.32041803,89.79975435
2024-02-09,2024-02-09,1786225.69624001,9.10254254,17837145.34873076,90.89745746
2024-02-10,2024-02-10,1529702.66052458,7.79493292,18094618.38444629,92.20506708
2024-02-11,2024-02-11,1463629.72021089,7.45791846,18161547.57475989,92.54208154
2024-02-12,2024-02-12,1247448.76683412,6.35600708,18378847.27813669,93.64399292
2024-02-13,2024-02-13,1391206.05605886,7.0881752,18235933.73891197,92.9118248
2024-02-14,2024-02-14,1165567.91067117,5.9382892,18462440.63429971,94.0617108
2024-02-15,2024-02-15,1208001.8941875,6.15417251,18415596.10225885,93.81835894
2024-02-16,2024-02-16,1117752.40245453,5.69415301,18512074.89251637,94.30584699
2024-02-17,2024-02-17,1473986.47402197,7.50855348,18156778.32094888,92.49144652
2024-02-18,2024-02-18,1131897.9946596,5.76571725,18499623.0503112,94.23428275
2024-02-19,2024-02-19,1540328.95798797,7.84586311,18092042.08698282,92.15413689
2024-02-20,2024-02-20,1126568.07510133,5.73806142,18506684.21986946,94.26193858
2024-02-21,2024-02-21,1532205.47238339,7.80379196,18101909.32258735,92.19620804
2024-02-22,2024-02-22,1784821.79293705,9.09002068,17850136.75203376,90.90997932
2024-02-23,2024-02-23,1939862.98849117,9.87913883,17696089.30647961,90.12086117
2024-02-24,2024-02-24,1530326.84909335,7.7931546,18106481.69587743,92.2068454
2024-02-25,2024-02-25,1384740.32395196,7.05139047,18253093.22101883,92.94860953
2024-02-26,2024-02-26,985319.41798447,5.01724241,18653345.3769863,94.98275759
2024-02-27,2024-02-27,630576.46460414,3.21076094,19008894.58036666,96.78923906
2024-02-28,2024-02-28,116380.19236448,0.59255503,19524022.10260627,99.40744497
2024-02-29,2024-02-29,402417.09762409,2.04883821,19238816.44734667,97.95116179
2024-03-01,2024-03-01,252176.15948727,1.28384911,19390019.88548348,98.71615089
2024-03-02,2024-03-02,353346.20411874,1.79884125,19289643.59085204,98.20115875
2024-03-03,2024-03-03,105802.76955428,0.53860208,19538155.77541648,99.46139792
2024-03-04,2024-03-04,7665.04238853,0.03901824,19637099.75258225,99.96098176
2024-03-05,2024-03-05,380589.74792234,1.93725673,19265218.7970484,98.06274327
2024-03-06,2024-03-06,535057.31624327,2.72339764,19111626.2287274,97.27660236
2024-03-07,2024-03-07,324601.12431197,1.65209837,19323207.4206588,98.34790163
2024-03-08,2024-03-08,130814.83311224,0.66576598,19517956.2118585,99.33423402
2024-03-09,2024-03-09,113092.83039521,0.57554219,19536696.9645755,99.42445781
2024-03-10,2024-03-10,133581.98134597,0.67978287,19517101.56362473,99.32021713
2024-03-11,2024-03-11,165027.16184765,0.83975827,19486718.88312307,99.16024173
2024-03-12,2024-03-12,384246.61802425,1.95519211,19268380.67694646,98.04480789
2024-03-13,2024-03-13,372677.85085187,1.89622936,19280949.44411887,98.10377064
2024-03-14,2024-03-14,833168.3009075,4.23906962,18821340.24406326,95.76093038
2024-03-15,2024-03-15,858019.79208085,4.36533501,18797282.50288991,95.63466499
2024-03-16,2024-03-16,1634393.37400813,8.31489903,18021808.92096265,91.68510097
2024-03-17,2024-03-17,876990.10657812,4.4614386,18780124.68839265,95.5385614
2024-03-18,2024-03-18,1105646.75953775,5.624407,18552368.03543304,94.375593
2024-03-19,2024-03-19,1996041.82354487,10.15332532,17662954.22142592,89.84667468
2024-03-20,2024-03-20,921592.19261196,4.68766837,18738335.10235877,95.31233163
2024-03-21,2024-03-21,1592301.21222021,8.09891332,18068376.0827506,91.90108668
2024-03-22,2024-03-22,1814495.54038175,9.22866605,17847019.25458901,90.77133395
2024-03-23,2024-03-23,1671325.29858491,8.5000668,17991170.74638578,91.4999332
2024-03-24,2024-03-24,1062126.25512027,5.40149563,18601432.28985046,94.59850437
2024-03-25,2024-03-25,719380.78127068,3.65829307,18945002.76370012,96.34170693
2024-03-26,2024-03-26,849162.7348587,4.31809402,18816058.31011213,95.68190598
2024-03-27,2024-03-27,905388.85365308,4.60381157,18760682.1913177,95.39618843
