start_time,datetime,phase0_success_rate
2021-01-20 08:00:00,2021-01-20 08:00:00,522.83
2021-01-20 09:00:00,2021-01-20 09:00:00,522.95
2021-01-20 10:00:00,2021-01-20 10:00:00,522.95
2021-01-20 11:00:00,2021-01-20 11:00:00,522.97
2021-01-20 12:00:00,2021-01-20 12:00:00,523.37
2021-01-20 13:00:00,2021-01-20 13:00:00,524.58
2021-01-20 14:00:00,2021-01-20 14:00:00,525.54
2021-01-20 15:00:00,2021-01-20 15:00:00,526.66
2021-01-20 16:00:00,2021-01-20 16:00:00,527.87
2021-01-20 17:00:00,2021-01-20 17:00:00,529.13
2021-01-20 18:00:00,2021-01-20 18:00:00,529.36
2021-01-20 19:00:00,2021-01-20 19:00:00,529.43
2021-01-20 20:00:00,2021-01-20 20:00:00,529.56
2021-01-20 21:00:00,2021-01-20 21:00:00,529.83
2021-01-20 22:00:00,2021-01-20 22:00:00,529.85
2021-01-20 23:00:00,2021-01-20 23:00:00,529.89
2021-01-21 00:00:00,2021-01-21 00:00:00,529.93
2021-01-21 01:00:00,2021-01-21 01:00:00,530.0
2021-01-21 02:00:00,2021-01-21 02:00:00,530.04
2021-01-21 03:00:00,2021-01-21 03:00:00,530.07
2021-01-21 04:00:00,2021-01-21 04:00:00,530.09
2021-01-21 05:00:00,2021-01-21 05:00:00,530.09
2021-01-21 06:00:00,2021-01-21 06:00:00,530.12
2021-01-21 07:00:00,2021-01-21 07:00:00,530.12
2021-01-21 08:00:00,2021-01-21 08:00:00,530.13
2021-01-21 09:00:00,2021-01-21 09:00:00,530.14
2021-01-21 10:00:00,2021-01-21 10:00:00,530.18
2021-01-21 11:00:00,2021-01-21 11:00:00,530.19
2021-01-21 12:00:00,2021-01-21 12:00:00,530.23
2021-01-21 13:00:00,2021-01-21 13:00:00,530.24
2021-01-21 14:00:00,2021-01-21 14:00:00,530.25
2021-01-21 15:00:00,2021-01-21 15:00:00,530.29
2021-01-21 16:00:00,2021-01-21 16:00:00,530.3
2021-01-21 17:00:00,2021-01-21 17:00:00,530.4
2021-01-21 18:00:00,2021-01-21 18:00:00,530.43
2021-01-21 19:00:00,2021-01-21 19:00:00,530.46
2021-01-21 20:00:00,2021-01-21 20:00:00,530.49
2021-01-21 21:00:00,2021-01-21 21:00:00,530.53
2021-01-21 22:00:00,2021-01-21 22:00:00,530.55
2021-01-21 23:00:00,2021-01-21 23:00:00,530.59
2021-01-22 00:00:00,2021-01-22 00:00:00,530.63
2021-01-22 01:00:00,2021-01-22 01:00:00,530.65
2021-01-22 02:00:00,2021-01-22 02:00:00,530.67
2021-01-22 03:00:00,2021-01-22 03:00:00,530.72
2021-01-22 04:00:00,2021-01-22 04:00:00,531.4
2021-01-22 05:00:00,2021-01-22 05:00:00,531.94
2021-01-22 06:00:00,2021-01-22 06:00:00,532.06
2021-01-22 07:00:00,2021-01-22 07:00:00,532.07
2021-01-22 08:00:00,2021-01-22 08:00:00,532.09
2021-01-22 09:00:00,2021-01-22 09:00:00,532.23
2021-01-22 10:00:00,2021-01-22 10:00:00,532.32
2021-01-22 11:00:00,2021-01-22 11:00:00,532.34
2021-01-22 12:00:00,2021-01-22 12:00:00,532.37
2021-01-22 13:00:00,2021-01-22 13:00:00,532.38
2021-01-22 14:00:00,2021-01-22 14:00:00,532.41
2021-01-22 15:00:00,2021-01-22 15:00:00,532.49
2021-01-22 16:00:00,2021-01-22 16:00:00,532.51
2021-01-22 17:00:00,2021-01-22 17:00:00,532.53
2021-01-22 18:00:00,2021-01-22 18:00:00,532.56
2021-01-22 19:00:00,2021-01-22 19:00:00,532.63
2021-01-22 20:00:00,2021-01-22 20:00:00,532.69
2021-01-22 21:00:00,2021-01-22 21:00:00,532.72
2021-01-22 22:00:00,2021-01-22 22:00:00,532.78
2021-01-22 23:00:00,2021-01-22 23:00:00,532.78
2021-01-23 00:00:00,2021-01-23 00:00:00,532.81
2021-01-23 01:00:00,2021-01-23 01:00:00,532.81
2021-01-23 02:00:00,2021-01-23 02:00:00,532.84
2021-01-23 03:00:00,2021-01-23 03:00:00,532.86
2021-01-23 04:00:00,2021-01-23 04:00:00,532.86
2021-01-23 05:00:00,2021-01-23 05:00:00,532.86
2021-01-23 06:00:00,2021-01-23 06:00:00,533.01
2021-01-23 07:00:00,2021-01-23 07:00:00,533.03
2021-01-23 08:00:00,2021-01-23 08:00:00,533.06
2021-01-23 09:00:00,2021-01-23 09:00:00,533.11
2021-01-23 10:00:00,2021-01-23 10:00:00,533.15
2021-01-23 11:00:00,2021-01-23 11:00:00,533.17
2021-01-23 12:00:00,2021-01-23 12:00:00,533.19
2021-01-23 13:00:00,2021-01-23 13:00:00,533.23
2021-01-23 14:00:00,2021-01-23 14:00:00,533.3
2021-01-23 15:00:00,2021-01-23 15:00:00,533.33
2021-01-23 16:00:00,2021-01-23 16:00:00,533.35
2021-01-23 17:00:00,2021-01-23 17:00:00,533.37
2021-01-23 18:00:00,2021-01-23 18:00:00,533.59
2021-01-23 19:00:00,2021-01-23 19:00:00,533.67
2021-01-23 20:00:00,2021-01-23 20:00:00,536.1
2021-01-23 21:00:00,2021-01-23 21:00:00,536.16
2021-01-23 22:00:00,2021-01-23 22:00:00,536.32
2021-01-23 23:00:00,2021-01-23 23:00:00,536.33
2021-01-24 00:00:00,2021-01-24 00:00:00,536.37
2021-01-24 01:00:00,2021-01-24 01:00:00,536.43
2021-01-24 02:00:00,2021-01-24 02:00:00,536.51
2021-01-24 03:00:00,2021-01-24 03:00:00,536.51
2021-01-24 04:00:00,2021-01-24 04:00:00,536.52
2021-01-24 05:00:00,2021-01-24 05:00:00,536.66
2021-01-24 06:00:00,2021-01-24 06:00:00,536.67
2021-01-24 07:00:00,2021-01-24 07:00:00,536.68
2021-01-24 08:00:00,2021-01-24 08:00:00,536.69
2021-01-24 09:00:00,2021-01-24 09:00:00,536.78
2021-01-24 10:00:00,2021-01-24 10:00:00,536.82
2021-01-24 11:00:00,2021-01-24 11:00:00,536.87
2021-01-24 12:00:00,2021-01-24 12:00:00,536.9
2021-01-24 13:00:00,2021-01-24 13:00:00,536.91
2021-01-24 14:00:00,2021-01-24 14:00:00,537.01
2021-01-24 15:00:00,2021-01-24 15:00:00,537.04
2021-01-24 16:00:00,2021-01-24 16:00:00,537.05
2021-01-24 17:00:00,2021-01-24 17:00:00,537.23
2021-01-24 18:00:00,2021-01-24 18:00:00,537.23
2021-01-24 19:00:00,2021-01-24 19:00:00,537.25
2021-01-24 20:00:00,2021-01-24 20:00:00,537.29
2021-01-24 21:00:00,2021-01-24 21:00:00,537.48
2021-01-24 22:00:00,2021-01-24 22:00:00,538.86
2021-01-24 23:00:00,2021-01-24 23:00:00,538.89
2021-01-25 00:00:00,2021-01-25 00:00:00,538.9
2021-01-25 01:00:00,2021-01-25 01:00:00,538.91
2021-01-25 02:00:00,2021-01-25 02:00:00,538.99
2021-01-25 03:00:00,2021-01-25 03:00:00,539.01
2021-01-25 04:00:00,2021-01-25 04:00:00,539.03
2021-01-25 05:00:00,2021-01-25 05:00:00,539.06
2021-01-25 06:00:00,2021-01-25 06:00:00,539.08
2021-01-25 07:00:00,2021-01-25 07:00:00,539.16
2021-01-25 08:00:00,2021-01-25 08:00:00,539.4
2021-01-25 09:00:00,2021-01-25 09:00:00,539.42
2021-01-25 10:00:00,2021-01-25 10:00:00,539.45
2021-01-25 11:00:00,2021-01-25 11:00:00,539.48
2021-01-25 12:00:00,2021-01-25 12:00:00,539.49
2021-01-25 13:00:00,2021-01-25 13:00:00,539.52
2021-01-25 14:00:00,2021-01-25 14:00:00,539.77
2021-01-25 15:00:00,2021-01-25 15:00:00,539.81
2021-01-25 16:00:00,2021-01-25 16:00:00,539.89
2021-01-25 17:00:00,2021-01-25 17:00:00,539.91
2021-01-25 18:00:00,2021-01-25 18:00:00,540.0
2021-01-25 19:00:00,2021-01-25 19:00:00,540.09
2021-01-25 20:00:00,2021-01-25 20:00:00,540.17
2021-01-25 21:00:00,2021-01-25 21:00:00,540.2
2021-01-25 22:00:00,2021-01-25 22:00:00,540.25
2021-01-25 23:00:00,2021-01-25 23:00:00,540.25
2021-01-26 00:00:00,2021-01-26 00:00:00,540.29
2021-01-26 01:00:00,2021-01-26 01:00:00,540.31
2021-01-26 02:00:00,2021-01-26 02:00:00,540.34
2021-01-26 03:00:00,2021-01-26 03:00:00,540.36
2021-01-26 04:00:00,2021-01-26 04:00:00,540.36
2021-01-26 05:00:00,2021-01-26 05:00:00,540.38
2021-01-26 06:00:00,2021-01-26 06:00:00,540.38
2021-01-26 07:00:00,2021-01-26 07:00:00,540.38
2021-01-26 08:00:00,2021-01-26 08:00:00,540.41
2021-01-26 09:00:00,2021-01-26 09:00:00,540.44
2021-01-26 10:00:00,2021-01-26 10:00:00,540.52
2021-01-26 11:00:00,2021-01-26 11:00:00,540.62
2021-01-26 12:00:00,2021-01-26 12:00:00,540.63
2021-01-26 13:00:00,2021-01-26 13:00:00,541.03
2021-01-26 14:00:00,2021-01-26 14:00:00,541.04
2021-01-26 15:00:00,2021-01-26 15:00:00,541.12
2021-01-26 16:00:00,2021-01-26 16:00:00,541.14
2021-01-26 17:00:00,2021-01-26 17:00:00,541.3
2021-01-26 18:00:00,2021-01-26 18:00:00,541.53
2021-01-26 19:00:00,2021-01-26 19:00:00,541.57
2021-01-26 20:00:00,2021-01-26 20:00:00,541.73
2021-01-26 21:00:00,2021-01-26 21:00:00,541.74
2021-01-26 22:00:00,2021-01-26 22:00:00,541.79
2021-01-26 23:00:00,2021-01-26 23:00:00,541.82
2021-01-27 00:00:00,2021-01-27 00:00:00,541.82
2021-01-27 01:00:00,2021-01-27 01:00:00,541.83
2021-01-27 02:00:00,2021-01-27 02:00:00,541.83
2021-01-27 03:00:00,2021-01-27 03:00:00,541.91
2021-01-27 04:00:00,2021-01-27 04:00:00,541.91
2021-01-27 05:00:00,2021-01-27 05:00:00,542.11
2021-01-27 06:00:00,2021-01-27 06:00:00,542.13
2021-01-27 07:00:00,2021-01-27 07:00:00,542.43
2021-01-27 08:00:00,2021-01-27 08:00:00,542.44
2021-01-27 09:00:00,2021-01-27 09:00:00,542.52
2021-01-27 10:00:00,2021-01-27 10:00:00,542.53
2021-01-27 11:00:00,2021-01-27 11:00:00,542.54
2021-01-27 12:00:00,2021-01-27 12:00:00,542.55
2021-01-27 13:00:00,2021-01-27 13:00:00,542.55
2021-01-27 14:00:00,2021-01-27 14:00:00,542.61
2021-01-27 15:00:00,2021-01-27 15:00:00,542.67
2021-01-27 16:00:00,2021-01-27 16:00:00,542.73
2021-01-27 17:00:00,2021-01-27 17:00:00,542.77
2021-01-27 18:00:00,2021-01-27 18:00:00,542.79
2021-01-27 19:00:00,2021-01-27 19:00:00,542.85
2021-01-27 20:00:00,2021-01-27 20:00:00,542.88
2021-01-27 21:00:00,2021-01-27 21:00:00,542.91
2021-01-27 22:00:00,2021-01-27 22:00:00,543.02
2021-01-27 23:00:00,2021-01-27 23:00:00,543.05
2021-01-28 00:00:00,2021-01-28 00:00:00,543.06
2021-01-28 01:00:00,2021-01-28 01:00:00,543.38
2021-01-28 02:00:00,2021-01-28 02:00:00,543.4
2021-01-28 03:00:00,2021-01-28 03:00:00,543.41
2021-01-28 04:00:00,2021-01-28 04:00:00,543.43
2021-01-28 05:00:00,2021-01-28 05:00:00,543.44
2021-01-28 06:00:00,2021-01-28 06:00:00,543.76
2021-01-28 07:00:00,2021-01-28 07:00:00,543.83
2021-01-28 08:00:00,2021-01-28 08:00:00,543.88
2021-01-28 09:00:00,2021-01-28 09:00:00,543.91
2021-01-28 10:00:00,2021-01-28 10:00:00,544.46
2021-01-28 11:00:00,2021-01-28 11:00:00,544.77
2021-01-28 12:00:00,2021-01-28 12:00:00,544.8
2021-01-28 13:00:00,2021-01-28 13:00:00,544.86
2021-01-28 14:00:00,2021-01-28 14:00:00,544.91
2021-01-28 15:00:00,2021-01-28 15:00:00,544.93
2021-01-28 16:00:00,2021-01-28 16:00:00,544.93
2021-01-28 17:00:00,2021-01-28 17:00:00,545.05
2021-01-28 18:00:00,2021-01-28 18:00:00,545.11
2021-01-28 19:00:00,2021-01-28 19:00:00,545.11
2021-01-28 20:00:00,2021-01-28 20:00:00,545.14
2021-01-28 21:00:00,2021-01-28 21:00:00,545.17
2021-01-28 22:00:00,2021-01-28 22:00:00,545.22
2021-01-28 23:00:00,2021-01-28 23:00:00,545.24
2021-01-29 00:00:00,2021-01-29 00:00:00,545.26
2021-01-29 01:00:00,2021-01-29 01:00:00,545.26
2021-01-29 02:00:00,2021-01-29 02:00:00,545.3
2021-01-29 03:00:00,2021-01-29 03:00:00,545.33
2021-01-29 04:00:00,2021-01-29 04:00:00,545.36
2021-01-29 05:00:00,2021-01-29 05:00:00,545.4
2021-01-29 06:00:00,2021-01-29 06:00:00,545.43
2021-01-29 07:00:00,2021-01-29 07:00:00,545.43
2021-01-29 08:00:00,2021-01-29 08:00:00,545.45
2021-01-29 09:00:00,2021-01-29 09:00:00,545.46
2021-01-29 10:00:00,2021-01-29 10:00:00,546.09
2021-01-29 11:00:00,2021-01-29 11:00:00,547.61
2021-01-29 12:00:00,2021-01-29 12:00:00,547.62
2021-01-29 13:00:00,2021-01-29 13:00:00,547.62
2021-01-29 14:00:00,2021-01-29 14:00:00,547.63
2021-01-29 15:00:00,2021-01-29 15:00:00,547.64
2021-01-29 16:00:00,2021-01-29 16:00:00,547.64
2021-01-29 17:00:00,2021-01-29 17:00:00,547.85
2021-01-29 18:00:00,2021-01-29 18:00:00,547.91
2021-01-29 19:00:00,2021-01-29 19:00:00,547.95
2021-01-29 20:00:00,2021-01-29 20:00:00,547.99
2021-01-29 21:00:00,2021-01-29 21:00:00,548.04
2021-01-29 22:00:00,2021-01-29 22:00:00,548.07
2021-01-29 23:00:00,2021-01-29 23:00:00,548.08
2021-01-30 00:00:00,2021-01-30 00:00:00,548.1
2021-01-30 01:00:00,2021-01-30 01:00:00,548.12
2021-01-30 02:00:00,2021-01-30 02:00:00,548.13
2021-01-30 03:00:00,2021-01-30 03:00:00,548.19
2021-01-30 04:00:00,2021-01-30 04:00:00,548.27
2021-01-30 05:00:00,2021-01-30 05:00:00,548.29
2021-01-30 06:00:00,2021-01-30 06:00:00,548.3
2021-01-30 07:00:00,2021-01-30 07:00:00,548.31
2021-01-30 08:00:00,2021-01-30 08:00:00,548.32
2021-01-30 09:00:00,2021-01-30 09:00:00,548.41
2021-01-30 10:00:00,2021-01-30 10:00:00,548.49
2021-01-30 11:00:00,2021-01-30 11:00:00,548.49
2021-01-30 12:00:00,2021-01-30 12:00:00,548.53
2021-01-30 13:00:00,2021-01-30 13:00:00,548.54
2021-01-30 14:00:00,2021-01-30 14:00:00,548.59
2021-01-30 15:00:00,2021-01-30 15:00:00,548.66
2021-01-30 16:00:00,2021-01-30 16:00:00,548.8
2021-01-30 17:00:00,2021-01-30 17:00:00,548.87
2021-01-30 18:00:00,2021-01-30 18:00:00,548.93
2021-01-30 19:00:00,2021-01-30 19:00:00,548.98
2021-01-30 20:00:00,2021-01-30 20:00:00,549.05
2021-01-30 21:00:00,2021-01-30 21:00:00,549.15
2021-01-30 22:00:00,2021-01-30 22:00:00,549.19
2021-01-30 23:00:00,2021-01-30 23:00:00,549.21
2021-01-31 00:00:00,2021-01-31 00:00:00,549.23
2021-01-31 01:00:00,2021-01-31 01:00:00,549.25
2021-01-31 02:00:00,2021-01-31 02:00:00,549.28
2021-01-31 03:00:00,2021-01-31 03:00:00,549.32
2021-01-31 04:00:00,2021-01-31 04:00:00,549.35
2021-01-31 05:00:00,2021-01-31 05:00:00,549.37
2021-01-31 06:00:00,2021-01-31 06:00:00,549.42
2021-01-31 07:00:00,2021-01-31 07:00:00,549.48
2021-01-31 08:00:00,2021-01-31 08:00:00,549.48
2021-01-31 09:00:00,2021-01-31 09:00:00,549.51
2021-01-31 10:00:00,2021-01-31 10:00:00,549.67
2021-01-31 11:00:00,2021-01-31 11:00:00,549.72
2021-01-31 12:00:00,2021-01-31 12:00:00,549.91
2021-01-31 13:00:00,2021-01-31 13:00:00,549.98
2021-01-31 14:00:00,2021-01-31 14:00:00,550.83
2021-01-31 15:00:00,2021-01-31 15:00:00,550.89
2021-01-31 16:00:00,2021-01-31 16:00:00,550.96
2021-01-31 17:00:00,2021-01-31 17:00:00,551.01
2021-01-31 18:00:00,2021-01-31 18:00:00,551.11
2021-01-31 19:00:00,2021-01-31 19:00:00,551.14
2021-01-31 20:00:00,2021-01-31 20:00:00,551.18
2021-01-31 21:00:00,2021-01-31 21:00:00,551.23
2021-01-31 22:00:00,2021-01-31 22:00:00,551.28
2021-01-31 23:00:00,2021-01-31 23:00:00,551.34
2021-02-01 00:00:00,2021-02-01 00:00:00,551.42
2021-02-01 01:00:00,2021-02-01 01:00:00,551.47
2021-02-01 02:00:00,2021-02-01 02:00:00,551.49
2021-02-01 03:00:00,2021-02-01 03:00:00,551.5
2021-02-01 04:00:00,2021-02-01 04:00:00,551.58
2021-02-01 05:00:00,2021-02-01 05:00:00,551.64
2021-02-01 06:00:00,2021-02-01 06:00:00,551.7
2021-02-01 07:00:00,2021-02-01 07:00:00,551.76
2021-02-01 08:00:00,2021-02-01 08:00:00,551.92
2021-02-01 09:00:00,2021-02-01 09:00:00,551.94
2021-02-01 10:00:00,2021-02-01 10:00:00,551.96
2021-02-01 11:00:00,2021-02-01 11:00:00,551.97
2021-02-01 12:00:00,2021-02-01 12:00:00,551.99
2021-02-01 13:00:00,2021-02-01 13:00:00,552.0
2021-02-01 14:00:00,2021-02-01 14:00:00,552.0
2021-02-01 15:00:00,2021-02-01 15:00:00,552.01
2021-02-01 16:00:00,2021-02-01 16:00:00,552.03
2021-02-01 17:00:00,2021-02-01 17:00:00,552.06
2021-02-01 18:00:00,2021-02-01 18:00:00,552.11
2021-02-01 19:00:00,2021-02-01 19:00:00,552.22
2021-02-01 20:00:00,2021-02-01 20:00:00,552.3
2021-02-01 21:00:00,2021-02-01 21:00:00,552.45
2021-02-01 22:00:00,2021-02-01 22:00:00,552.68
2021-02-01 23:00:00,2021-02-01 23:00:00,552.8
2021-02-02 00:00:00,2021-02-02 00:00:00,552.81
2021-02-02 01:00:00,2021-02-02 01:00:00,552.89
2021-02-02 02:00:00,2021-02-02 02:00:00,552.99
2021-02-02 03:00:00,2021-02-02 03:00:00,552.99
2021-02-02 04:00:00,2021-02-02 04:00:00,553.05
2021-02-02 05:00:00,2021-02-02 05:00:00,553.08
2021-02-02 06:00:00,2021-02-02 06:00:00,553.22
2021-02-02 07:00:00,2021-02-02 07:00:00,553.22
2021-02-02 08:00:00,2021-02-02 08:00:00,553.43
2021-02-02 09:00:00,2021-02-02 09:00:00,553.52
2021-02-02 10:00:00,2021-02-02 10:00:00,553.68
2021-02-02 11:00:00,2021-02-02 11:00:00,553.82
2021-02-02 12:00:00,2021-02-02 12:00:00,553.83
2021-02-02 13:00:00,2021-02-02 13:00:00,553.92
2021-02-02 14:00:00,2021-02-02 14:00:00,554.12
2021-02-02 15:00:00,2021-02-02 15:00:00,554.19
2021-02-02 16:00:00,2021-02-02 16:00:00,554.25
2021-02-02 17:00:00,2021-02-02 17:00:00,554.51
2021-02-02 18:00:00,2021-02-02 18:00:00,554.68
2021-02-02 19:00:00,2021-02-02 19:00:00,554.69
2021-02-02 20:00:00,2021-02-02 20:00:00,555.0
2021-02-02 21:00:00,2021-02-02 21:00:00,555.04
2021-02-02 22:00:00,2021-02-02 22:00:00,555.16
2021-02-02 23:00:00,2021-02-02 23:00:00,555.4
2021-02-03 00:00:00,2021-02-03 00:00:00,555.46
2021-02-03 01:00:00,2021-02-03 01:00:00,555.47
2021-02-03 02:00:00,2021-02-03 02:00:00,555.69
2021-02-03 03:00:00,2021-02-03 03:00:00,555.93
2021-02-03 04:00:00,2021-02-03 04:00:00,556.18
2021-02-03 05:00:00,2021-02-03 05:00:00,556.73
2021-02-03 06:00:00,2021-02-03 06:00:00,556.95
2021-02-03 07:00:00,2021-02-03 07:00:00,557.12
2021-02-03 08:00:00,2021-02-03 08:00:00,557.5
2021-02-03 09:00:00,2021-02-03 09:00:00,557.77
2021-02-03 10:00:00,2021-02-03 10:00:00,558.07
2021-02-03 11:00:00,2021-02-03 11:00:00,558.74
2021-02-03 12:00:00,2021-02-03 12:00:00,558.75
2021-02-03 13:00:00,2021-02-03 13:00:00,558.78
2021-02-03 14:00:00,2021-02-03 14:00:00,558.88
2021-02-03 15:00:00,2021-02-03 15:00:00,558.97
2021-02-03 16:00:00,2021-02-03 16:00:00,558.99
2021-02-03 17:00:00,2021-02-03 17:00:00,559.2
2021-02-03 18:00:00,2021-02-03 18:00:00,559.27
2021-02-03 19:00:00,2021-02-03 19:00:00,559.41
2021-02-03 20:00:00,2021-02-03 20:00:00,559.49
2021-02-03 21:00:00,2021-02-03 21:00:00,559.55
2021-02-03 22:00:00,2021-02-03 22:00:00,559.59
2021-02-03 23:00:00,2021-02-03 23:00:00,559.66
2021-02-04 00:00:00,2021-02-04 00:00:00,559.69
2021-02-04 01:00:00,2021-02-04 01:00:00,559.71
2021-02-04 02:00:00,2021-02-04 02:00:00,559.77
2021-02-04 03:00:00,2021-02-04 03:00:00,559.81
2021-02-04 04:00:00,2021-02-04 04:00:00,559.82
2021-02-04 05:00:00,2021-02-04 05:00:00,559.91
2021-02-04 06:00:00,2021-02-04 06:00:00,559.92
2021-02-04 07:00:00,2021-02-04 07:00:00,559.92
2021-02-04 08:00:00,2021-02-04 08:00:00,559.95
2021-02-04 09:00:00,2021-02-04 09:00:00,559.96
2021-02-04 10:00:00,2021-02-04 10:00:00,560.0
2021-02-04 11:00:00,2021-02-04 11:00:00,560.04
2021-02-04 12:00:00,2021-02-04 12:00:00,560.11
2021-02-04 13:00:00,2021-02-04 13:00:00,560.12
2021-02-04 14:00:00,2021-02-04 14:00:00,560.26
2021-02-04 15:00:00,2021-02-04 15:00:00,560.27
2021-02-04 16:00:00,2021-02-04 16:00:00,560.32
2021-02-04 17:00:00,2021-02-04 17:00:00,560.36
2021-02-04 18:00:00,2021-02-04 18:00:00,560.41
2021-02-04 19:00:00,2021-02-04 19:00:00,560.55
2021-02-04 20:00:00,2021-02-04 20:00:00,560.56
2021-02-04 21:00:00,2021-02-04 21:00:00,560.61
2021-02-04 22:00:00,2021-02-04 22:00:00,560.69
2021-02-04 23:00:00,2021-02-04 23:00:00,560.73
2021-02-05 00:00:00,2021-02-05 00:00:00,560.74
2021-02-05 01:00:00,2021-02-05 01:00:00,560.75
2021-02-05 02:00:00,2021-02-05 02:00:00,560.83
2021-02-05 03:00:00,2021-02-05 03:00:00,560.83
2021-02-05 04:00:00,2021-02-05 04:00:00,560.84
2021-02-05 05:00:00,2021-02-05 05:00:00,560.91
2021-02-05 06:00:00,2021-02-05 06:00:00,560.99
2021-02-05 07:00:00,2021-02-05 07:00:00,560.99
2021-02-05 08:00:00,2021-02-05 08:00:00,561.07
2021-02-05 09:00:00,2021-02-05 09:00:00,561.08
2021-02-05 10:00:00,2021-02-05 10:00:00,561.22
2021-02-05 11:00:00,2021-02-05 11:00:00,561.46
2021-02-05 12:00:00,2021-02-05 12:00:00,561.5
2021-02-05 13:00:00,2021-02-05 13:00:00,561.51
2021-02-05 14:00:00,2021-02-05 14:00:00,561.52
2021-02-05 15:00:00,2021-02-05 15:00:00,561.68
2021-02-05 16:00:00,2021-02-05 16:00:00,561.8
2021-02-05 17:00:00,2021-02-05 17:00:00,561.82
2021-02-05 18:00:00,2021-02-05 18:00:00,561.86
2021-02-05 19:00:00,2021-02-05 19:00:00,561.9
2021-02-05 20:00:00,2021-02-05 20:00:00,561.91
2021-02-05 21:00:00,2021-02-05 21:00:00,561.93
2021-02-05 22:00:00,2021-02-05 22:00:00,562.07
2021-02-05 23:00:00,2021-02-05 23:00:00,562.19
2021-02-06 00:00:00,2021-02-06 00:00:00,562.22
2021-02-06 01:00:00,2021-02-06 01:00:00,562.24
2021-02-06 02:00:00,2021-02-06 02:00:00,562.26
2021-02-06 03:00:00,2021-02-06 03:00:00,562.32
2021-02-06 04:00:00,2021-02-06 04:00:00,562.56
2021-02-06 05:00:00,2021-02-06 05:00:00,562.57
2021-02-06 06:00:00,2021-02-06 06:00:00,562.57
2021-02-06 07:00:00,2021-02-06 07:00:00,562.76
2021-02-06 08:00:00,2021-02-06 08:00:00,562.94
2021-02-06 09:00:00,2021-02-06 09:00:00,562.96
2021-02-06 10:00:00,2021-02-06 10:00:00,563.06
2021-02-06 11:00:00,2021-02-06 11:00:00,563.06
2021-02-06 12:00:00,2021-02-06 12:00:00,563.18
2021-02-06 13:00:00,2021-02-06 13:00:00,563.26
2021-02-06 14:00:00,2021-02-06 14:00:00,563.82
2021-02-06 15:00:00,2021-02-06 15:00:00,563.85
2021-02-06 16:00:00,2021-02-06 16:00:00,563.98
2021-02-06 17:00:00,2021-02-06 17:00:00,564.03
2021-02-06 18:00:00,2021-02-06 18:00:00,564.17
2021-02-06 19:00:00,2021-02-06 19:00:00,564.25
2021-02-06 20:00:00,2021-02-06 20:00:00,564.28
2021-02-06 21:00:00,2021-02-06 21:00:00,564.28
2021-02-06 22:00:00,2021-02-06 22:00:00,564.33
2021-02-06 23:00:00,2021-02-06 23:00:00,564.36
2021-02-07 00:00:00,2021-02-07 00:00:00,564.48
2021-02-07 01:00:00,2021-02-07 01:00:00,564.49
2021-02-07 02:00:00,2021-02-07 02:00:00,564.68
2021-02-07 03:00:00,2021-02-07 03:00:00,564.69
2021-02-07 04:00:00,2021-02-07 04:00:00,565.36
2021-02-07 05:00:00,2021-02-07 05:00:00,565.38
2021-02-07 06:00:00,2021-02-07 06:00:00,565.44
2021-02-07 07:00:00,2021-02-07 07:00:00,565.45
2021-02-07 08:00:00,2021-02-07 08:00:00,565.45
2021-02-07 09:00:00,2021-02-07 09:00:00,565.46
2021-02-07 10:00:00,2021-02-07 10:00:00,565.47
2021-02-07 11:00:00,2021-02-07 11:00:00,565.48
2021-02-07 12:00:00,2021-02-07 12:00:00,565.53
2021-02-07 13:00:00,2021-02-07 13:00:00,565.57
2021-02-07 14:00:00,2021-02-07 14:00:00,565.59
2021-02-07 15:00:00,2021-02-07 15:00:00,566.16
2021-02-07 16:00:00,2021-02-07 16:00:00,566.47
2021-02-07 17:00:00,2021-02-07 17:00:00,566.75
2021-02-07 18:00:00,2021-02-07 18:00:00,566.77
2021-02-07 19:00:00,2021-02-07 19:00:00,566.79
2021-02-07 20:00:00,2021-02-07 20:00:00,566.79
2021-02-07 21:00:00,2021-02-07 21:00:00,566.85
2021-02-07 22:00:00,2021-02-07 22:00:00,566.88
2021-02-07 23:00:00,2021-02-07 23:00:00,567.38
2021-02-08 00:00:00,2021-02-08 00:00:00,567.48
2021-02-08 01:00:00,2021-02-08 01:00:00,567.55
2021-02-08 02:00:00,2021-02-08 02:00:00,567.58
2021-02-08 03:00:00,2021-02-08 03:00:00,567.58
2021-02-08 04:00:00,2021-02-08 04:00:00,567.59
2021-02-08 05:00:00,2021-02-08 05:00:00,567.65
2021-02-08 06:00:00,2021-02-08 06:00:00,567.66
2021-02-08 07:00:00,2021-02-08 07:00:00,567.87
2021-02-08 08:00:00,2021-02-08 08:00:00,567.91
2021-02-08 09:00:00,2021-02-08 09:00:00,567.94
2021-02-08 10:00:00,2021-02-08 10:00:00,568.05
2021-02-08 11:00:00,2021-02-08 11:00:00,568.08
2021-02-08 12:00:00,2021-02-08 12:00:00,568.09
2021-02-08 13:00:00,2021-02-08 13:00:00,568.09
2021-02-08 14:00:00,2021-02-08 14:00:00,568.11
2021-02-08 15:00:00,2021-02-08 15:00:00,568.12
2021-02-08 16:00:00,2021-02-08 16:00:00,568.13
2021-02-08 17:00:00,2021-02-08 17:00:00,568.25
