start_time,date,range_0d_1d,range_10y_inf,range_12m_18m,range_18m_2y,range_1d_1w,range_1m_3m,range_1w_1m,range_2y_3y,range_3m_6m,range_3y_5y,range_5y_7y,range_6m_12m,range_7y_10y
2023-12-21,2023-12-21,43675.6046082,39.50724223,19081.93753549,36217.74370922,42543.88080555,31866.25778536,40762.29018255,46610.827233,28644.18842573,9990.81624454,6668.52368612,25281.99059165,517.35396013
2023-12-22,2023-12-22,43768.97031927,39.58335349,19047.73828068,35944.67602183,42823.50165095,32107.15605681,41057.87418685,46790.41157219,28595.22524715,10132.94491975,6667.11830651,25335.64562968,517.71857683
2023-12-23,2023-12-23,43721.27464629,39.67640873,18998.16798198,35856.56993949,43138.01228725,32248.8354002,41243.25378014,46972.80672736,28570.77259457,10275.86404124,6667.2116905,25478.87660772,517.86788647
2023-12-24,2023-12-24,43586.60913105,39.81624116,18982.38634838,35763.33502797,43244.86223886,32387.22306255,41331.964262,47024.3055725,28474.29978511,10312.32539797,6679.14788177,25599.87247148,518.03157998
2023-12-25,2023-12-25,43367.9654932,39.88643206,18958.90603011,35589.6611357,43481.41727011,32538.30534611,41437.50679336,47050.2938278,28399.64915117,10330.08884406,6682.69965007,25703.4937151,518.57158695
2023-12-26,2023-12-26,42623.43102709,40.03230491,18942.72522316,35432.43612602,43595.38166314,32597.12442413,41589.02503337,47083.60204588,28325.15528219,10361.76078133,6685.18548857,25792.6971678,518.963221
2023-12-27,2023-12-27,42909.43718778,42.21902398,18931.93065885,35237.121672,43262.04068125,32730.83349753,41852.40021215,47163.13434969,28282.67115798,10478.58670795,6706.96674088,25838.68123871,517.33890315
2023-12-28,2023-12-28,42804.74683063,42.39471331,18914.78833257,35072.81940053,43122.32500744,32925.43902351,42007.94084457,48141.71044424,28228.7315488,11460.06918188,6708.87115061,25898.07252587,517.51375997
2023-12-29,2023-12-29,42287.32090647,44.11612732,18898.53381733,34882.82555175,42966.9497165,33033.00999211,42239.11288559,48175.86739837,28257.52999544,11488.69762507,6707.09469147,25948.74750802,515.97829561
2023-12-30,2023-12-30,42156.9412053,44.19101184,18873.92055403,34778.83223523,42696.80752891,33241.6841328,42490.06860297,48212.08756637,28224.29275048,11538.85722882,6712.5948459,26034.96304875,517.04116153
2023-12-31,2023-12-31,42511.42818934,44.35183748,18826.55541764,34649.81758394,42559.51869234,33419.23482444,42670.92987427,48259.39990059,28207.21829825,11589.40838365,6713.8534327,26173.86517837,517.26774346
2024-01-01,2024-01-01,42967.63582913,44.49243707,18816.56359824,34557.99204641,42533.50432549,33536.51710357,42726.16913069,48282.49399619,28176.26305276,11619.48865898,6719.82448746,26211.81326903,518.45355485
2024-01-02,2024-01-02,45227.45561935,45.6395029,18799.88340482,34446.20491585,42541.50865138,33679.94504968,42771.19206218,48330.6216169,28094.59651969,11687.28348232,6720.45133997,26305.90402105,517.7258029
2024-01-03,2024-01-03,43498.33378851,46.33821155,18777.10471346,34296.4367345,43120.18991821,34064.37061696,42843.55748161,48383.56867709,28077.94550876,11788.18666576,6720.00296372,26368.03124542,517.46006178
2024-01-04,2024-01-04,43243.42925682,47.57154137,18749.22429962,34186.0498608,43270.709141,34261.149819,42860.43926698,48507.53445922,28063.93546751,11911.7015202,6721.79013315,26237.0669778,516.02586105
2024-01-05,2024-01-05,43718.17192497,47.75870975,18716.5702405,34111.1030019,43329.73164585,34843.12389609,42712.69818456,48555.31871016,28055.47268221,11988.72270782,6723.36436127,26311.8072876,516.20873338
2024-01-06,2024-01-06,43812.98108349,47.96498612,18688.91524572,34047.18474296,43442.76452267,35168.51001519,42651.30806901,48583.74145207,28041.46924666,12066.83962984,6724.60558227,26414.44001147,516.20525994
2024-01-07,2024-01-07,44105.74232372,48.06273656,18672.73093561,33960.79201692,43528.23828343,35434.93308305,42611.01677314,48632.90308211,28007.0083599,12241.09074767,6727.2803615,26480.49734189,516.61781423
2024-01-08,2024-01-08,45636.82355066,48.44428805,18665.93223135,33908.34164536,43571.17862917,35588.88719115,42592.0977217,48708.50521042,27954.80045476,12502.87897571,6727.84201497,26540.4374516,516.37763099
2024-01-09,2024-01-09,46591.66245236,49.86993573,18659.94237393,33818.73801683,43579.24683683,35813.89420893,42763.60157632,48792.59685308,27821.55745441,12882.80221258,6729.24787303,26659.2569654,514.72971297
2024-01-10,2024-01-10,45978.79401618,50.23532471,18645.49426964,33729.46481282,44283.35173877,36069.23619089,42852.99644899,48828.47859179,27765.86775293,13019.36659719,6732.525139,26726.39840378,514.73586147
2024-01-11,2024-01-11,46669.26370405,50.33683566,18635.38795603,33670.91450626,45437.29363803,36339.71112012,42980.34298433,48894.5115989,27747.51934172,13142.95299702,6736.79547059,26771.21006019,515.16725075
2024-01-12,2024-01-12,44524.72354451,50.45013737,18627.00532008,33602.689068,46001.95601375,36498.92712673,43028.6802727,48968.31968631,27714.78712436,13239.67191105,6737.50976349,26858.19465895,515.18996921
2024-01-13,2024-01-13,42913.89390065,50.64165722,18625.17420263,33553.77344226,45650.03263695,36641.0134941,43049.28453286,48988.85898083,27666.54269963,13325.88232013,6720.72875657,26925.8464769,515.13514815
2024-01-14,2024-01-14,42624.75664632,51.68234077,18621.91571064,33478.4524613,45425.3956559,36860.61038325,43093.69783989,49130.86388604,27658.30023655,13978.50318928,6616.02894345,26951.64460077,513.89682688
2024-01-15,2024-01-15,42607.55438056,51.87423243,18614.98156522,33419.48610029,45298.52894952,37015.23741717,43205.09903694,49216.6064418,27646.81379548,14275.52225425,6598.45058095,26983.63638916,513.82710297
2024-01-16,2024-01-16,43040.4065363,51.99769018,18611.18654858,33356.88079885,44627.96647686,37161.6319335,43445.60031941,49230.81703223,27636.50907253,14238.61072409,6672.2844958,27020.23703294,514.48368432
2024-01-17,2024-01-17,42659.13872389,52.47839376,18616.97238912,33297.64113203,44039.4974065,38228.83203742,43591.4356865,49244.25201349,27670.75116425,14152.34729983,6671.40406736,27088.45026625,514.09982676
2024-01-18,2024-01-18,41751.5589395,52.69525143,18565.5985738,33090.81049313,43277.69136562,38461.94836694,43843.45957465,49290.85290486,27660.01827332,14214.41357416,6670.85843601,27117.93409026,514.05870164
2024-01-19,2024-01-19,41323.96785873,52.8433103,18563.84693256,33049.58558771,42411.31589203,38611.28034564,43929.24100985,49397.18357392,27662.11414432,14393.63208044,6669.64972166,27140.45046328,514.08551967
2024-01-20,2024-01-20,41649.37434043,53.09512287,18573.71549459,32988.4443481,42125.39354215,38747.47284406,43909.77566144,49434.3846823,27665.06406802,14477.06520973,6664.92322069,27176.61943488,513.95194021
2024-01-21,2024-01-21,41673.66999591,53.63081696,18582.51607003,32927.46319746,42069.39585106,39033.57579481,43895.44564125,49439.08549439,27722.07485604,14504.69885923,6666.33313837,27198.2101177,513.60702073
2024-01-22,2024-01-22,40515.45269826,53.8218197,18587.13548203,32883.75204016,42031.53850324,39171.15972756,43838.20962727,49440.24321574,27855.58439229,14431.18622718,6667.25087617,27211.85375737,513.61853135
2024-01-23,2024-01-23,39354.14350261,54.03795324,18599.0849753,32814.47263513,41434.22175712,39315.50537003,43747.75462324,49450.97994644,27902.13032288,14412.31139033,6668.25114732,27280.24843342,513.59307079
2024-01-24,2024-01-24,39953.08937695,54.22403898,18609.56539417,32781.56834,40706.60878893,39513.30222788,43673.97822887,49443.24646793,27978.39564861,14449.45499436,6663.78557492,27403.04529507,513.4907302
2024-01-25,2024-01-25,39924.73053951,54.59480367,18618.65999067,32747.83058975,40297.54544638,39720.50729922,43506.82910297,49437.75461591,28080.58435967,14416.17207821,6663.92233512,27421.69213066,513.19893902
2024-01-26,2024-01-26,41112.80980537,54.97022858,18662.53217737,32711.11677762,40093.5734184,39882.50588854,43413.61325417,49439.87939833,28162.51692569,14412.92694103,6663.90795169,27462.33470971,513.00955862
2024-01-27,2024-01-27,41801.91992123,55.16742475,18666.37832194,32674.15941601,40351.00285832,40007.02362388,43403.33283864,49467.57988258,28201.9308745,14463.59880985,6665.078542,27486.17117791,513.02667167
2024-01-28,2024-01-28,42214.36591873,55.72946224,18666.0172158,32639.22960789,40332.47000928,40217.28605042,43463.22998036,49496.61270546,28314.24768865,14512.34615479,6664.03935802,27497.09871733,512.4519848
2024-01-29,2024-01-29,42729.83289009,55.90304047,18668.88425154,32558.47778727,40295.52358816,40308.8636976,43325.08476018,49470.64362881,28390.70482373,14543.48442138,6663.88204669,27516.10712354,512.41416709
2024-01-30,2024-01-30,43386.34852446,56.10570399,18674.5997567,32516.91716717,41146.06014142,40431.1035515,43105.25743625,49488.43758299,28517.06222863,14588.85650631,6663.67726512,27564.08802542,512.3825674
2024-01-31,2024-01-31,42838.29540315,56.34239905,18672.87261631,32435.84830279,42253.70171541,40512.94228084,42904.48516185,49536.14505636,28657.04309325,14651.43470664,6662.11062283,27582.6254702,512.35318385
2024-02-01,2024-02-01,42524.26571487,56.45605369,18673.604855,31839.94600583,42676.38391252,40660.78778631,42741.05503091,49143.66765943,28721.44640755,14665.04759999,6662.70283529,27593.13387448,512.35721879
2024-02-02,2024-02-02,43057.21267947,56.65992652,18695.24829825,31801.81965189,42802.60275418,40797.16970774,42631.15943315,49139.50388069,28777.49868122,14670.81697418,6665.98415505,27610.48159344,513.00339332
2024-02-03,2024-02-03,43114.10070269,56.83486574,18709.1107311,31774.13717169,42889.87470315,41206.14048121,42517.71428438,49165.88389208,28821.39497561,14760.36393543,6664.34530371,27626.82170391,513.10687755
2024-02-04,2024-02-04,42840.96958771,57.07618466,18707.20185571,31738.52111305,42934.79349381,41310.55916918,42457.57636701,49190.49785212,28884.06426945,14830.48135682,6671.01457292,27640.03295097,513.98046634
2024-02-05,2024-02-05,42812.66928396,57.24720284,18676.28870061,31595.99861609,42958.4381113,41380.1241143,42447.47658806,49274.07478614,28937.64349019,15020.74065927,6669.16734352,27659.95641121,514.11711504
2024-02-06,2024-02-06,43070.39175905,57.49504603,18638.26950046,31487.80430769,42816.44696459,41442.98653668,42488.56778561,49287.3824461,29002.94655678,15101.91314194,6668.31197746,27672.24185104,514.09464028
2024-02-07,2024-02-07,43454.61636515,57.55101466,18640.92843783,31411.95065448,42893.28372872,41607.21640947,42439.39711882,49290.4090955,29220.46191087,15125.27349032,6669.47287695,27686.02411151,514.81148515
2024-02-08,2024-02-08,44988.24695759,57.64404435,18641.56847753,31257.99940941,43089.08173685,41822.29540332,42254.61812527,49288.16425723,29348.25293971,15202.16966893,6671.99325685,27699.95264774,515.46022406
2024-02-09,2024-02-09,47086.13238148,57.74648438,18641.53004696,31210.46084891,43581.40587737,41919.51807941,42191.25031555,49294.26436307,29414.01620543,15422.02029031,6671.65654898,27713.17875295,515.61491306
2024-02-10,2024-02-10,47367.78441066,57.88599481,18636.42491775,31135.30510096,44609.53302164,42063.03360174,42017.22601599,49330.14325878,29463.66417018,15732.56857135,6671.47049054,27732.47032695,515.92567802
2024-02-11,2024-02-11,48151.8230976,57.96155257,18631.92933302,31043.43385071,44986.75268823,42184.21519695,41877.55488531,49340.70023674,29550.34091989,15933.96502966,6670.93750633,27747.37678184,516.23029295
2024-02-12,2024-02-12,49347.54299855,58.04530046,18629.57962415,31004.41394814,45395.20884925,42212.50643094,41884.78911854,49349.08568139,29622.56933881,16376.82206925,6670.56678372,27762.94724996,516.46439316
2024-02-13,2024-02-13,49566.92425268,58.15389912,18630.27431101,30952.07264351,47079.98953016,42267.16840029,41966.92343349,49331.31870816,29750.10209538,16403.61158894,6669.88657641,27777.14413609,516.67326842
2024-02-14,2024-02-14,51424.63531771,58.23688191,18630.26331653,30874.9735893,48244.31559275,42305.48441609,42011.12014854,49328.13175246,29937.30275273,16465.93102796,6669.19796291,27753.23979951,516.87442441
2024-02-15,2024-02-15,52029.21612006,58.30206377,18612.75081105,30714.16807043,49819.29115746,42386.09687767,42072.00771,49322.81093892,30005.79809878,16602.20721613,6644.02538685,27766.01268816,517.03447946
2024-02-16,2024-02-16,51999.08696342,58.37750042,18622.33516086,30677.30547541,50567.5159351,42404.89132248,42330.58724327,49317.78196143,30056.62321306,16644.20939226,6643.16376901,27767.62896606,517.18396088
2024-02-17,2024-02-17,51597.20157355,58.45155364,18632.27766661,30638.4248216,51027.32118232,42367.37807286,42582.87741554,49303.89825484,30120.6618146,16775.63407477,6643.07147134,27769.6929285,517.35033264
2024-02-18,2024-02-18,51794.75557705,58.54482647,18640.77239162,30578.89044128,51150.09354191,42400.83944616,42790.07788546,49266.41631052,30290.26161117,17147.55394402,6642.78018515,27769.15848815,517.37982087
2024-02-19,2024-02-19,52146.35288857,58.58534738,18636.40120804,30508.00705296,51477.19976977,42466.3426499,43444.12311976,49242.39201933,30465.28442906,17278.3352122,6663.62094574,27768.30493065,517.48181748
2024-02-20,2024-02-20,51866.51263319,58.61237938,18647.61664101,30448.61525932,51876.657517,42591.20622242,43915.70361237,49116.54062427,30673.77905427,17872.53248028,6655.06236691,27770.84407892,518.07417665
2024-02-21,2024-02-21,51341.5775623,58.65547055,18656.24172486,30381.63905569,51963.44142656,42610.52333472,45025.16101565,49049.02714864,30869.30845736,17994.13463337,6654.02231868,27764.92133972,518.46369688
2024-02-22,2024-02-22,51551.79027509,58.7105521,18661.35575741,30320.73050777,51711.73418625,42534.93694787,45805.80810485,49002.9276836,30968.98051813,18131.36493508,6654.80322736,27763.76245272,518.72039046
2024-02-23,2024-02-23,51016.33811758,58.86809963,18673.40372318,30252.42654282,51640.29660756,42466.94856122,46612.09079582,48977.01081626,31036.29992358,18818.91166876,6669.38754434,27730.07079813,522.95709735
2024-02-24,2024-02-24,51170.00083497,58.99669114,18697.77788638,30194.25326766,51476.91536717,42457.58823493,46900.26308082,48934.36655582,31177.42029184,19111.88651588,6669.50262723,27726.51762271,523.28605049
2024-02-25,2024-02-25,51680.58030414,59.11893486,18699.1708276,30112.27329858,51414.13074234,42478.37440009,47230.56228809,48904.9889996,31408.21817495,19366.99055732,6669.02073548,27711.94265007,523.49725889
2024-02-26,2024-02-26,53001.35434292,59.1953601,18707.03176286,30053.93004559,51391.98931956,42489.73738909,47507.2785515,48899.62784405,31483.66132435,19506.02749451,6668.88993318,27720.10533523,523.82631298
2024-02-27,2024-02-27,56568.66591279,59.29490023,18721.91135607,30011.38616283,51718.13384943,42515.40187211,47910.95830405,48891.34544685,31591.12947054,19786.25687211,6612.83738638,27723.18447687,524.17177848
2024-02-28,2024-02-28,60255.96144988,59.35809058,18749.83209938,29991.03659502,53708.97272788,42622.4853876,48268.04722718,48885.49594064,31781.47251831,19817.8208422,6612.7917271,27720.49600261,524.34631698
2024-02-29,2024-02-29,61980.00883787,59.49005802,18839.17859581,29925.18356712,57243.82616078,42678.64574965,48661.48118218,48877.61854267,31905.32984626,19816.73999298,6608.86279682,27770.43993171,525.06701774
2024-03-01,2024-03-01,62046.95533173,59.67541178,18861.81468497,29807.84354569,58941.78135093,42708.99124429,49054.05510695,48868.23876009,31981.76756551,19794.56236504,6629.9949355,27773.37054686,525.43049838
2024-03-02,2024-03-02,62028.62265225,59.84234032,18870.54481654,29682.4270151,59768.55828882,42719.58505732,49271.59179457,48841.0233245,32073.13739413,19837.97907046,6629.35660333,27780.17055676,525.62777544
2024-03-03,2024-03-03,62213.44275879,60.33265176,18874.73898296,29629.50069878,59984.86978515,42744.56635567,49509.93372323,48835.97027105,32395.65367251,19901.47947326,6624.72808041,27780.73189601,525.55944943
2024-03-04,2024-03-04,66352.1333095,60.58608279,18927.49973312,29545.34535597,60560.76195566,42750.89012396,49772.08206832,48835.16376104,32623.7682291,20262.32947011,6623.52848654,27826.3958881,525.61033619
2024-03-05,2024-03-05,65209.39101878,60.70317595,18946.74619132,29522.67851712,62265.38395999,42732.05719956,50573.13930469,48823.17402185,32948.96173342,20278.76887739,6621.32902114,27815.6425604,526.0347085
2024-03-06,2024-03-06,66176.93085118,60.7651965,19041.54416501,29428.21959366,64120.15650275,42719.22435358,52876.29643486,48792.59607632,33201.40818757,20270.47264025,6630.49248736,28032.84035105,526.30266559
2024-03-07,2024-03-07,67084.34704405,60.89245299,19079.42204119,29349.83722106,65214.43997365,42723.42388057,54125.27913941,48776.00649603,33397.91609594,20396.40429946,6631.0735051,28038.807529,526.91112855
2024-03-08,2024-03-08,67873.50433621,60.96587075,19108.31161427,29291.59041668,66008.74938631,42730.81466759,55074.17736469,48757.49924448,33493.47710313,20385.37817906,6632.22202144,28056.10281524,527.98207136
2024-03-09,2024-03-09,68358.70544861,61.03599049,19109.86264968,29235.58240737,66515.35573698,42768.99867816,55495.05615477,48726.17771375,33613.7337579,20438.16622346,6632.16410287,28082.03293672,528.38773841
2024-03-10,2024-03-10,69361.92510764,61.36245899,19111.93031586,29121.67967217,66760.23487532,42850.91109534,55834.03133522,48530.94485985,33875.44742424,20997.14517344,6631.76831232,28132.68325672,529.60772569
2024-03-11,2024-03-11,71731.72331,61.64061104,19117.66694696,29087.51935904,66924.43407378,42945.79906025,57056.48344429,48383.50303011,34332.54618667,21365.05765441,6631.37041439,28150.57295317,529.82960223
2024-03-12,2024-03-12,71544.53010807,61.68284033,19145.46177534,29024.2503347,68772.54206288,43007.86158104,58355.74850567,48356.24793366,34454.9885412,21400.52796121,6628.94480862,28173.88256757,530.19581669
2024-03-13,2024-03-13,73050.35624902,61.7210579,19193.63030273,28968.85000709,70017.05095709,43163.62276567,59528.2077932,48275.55359121,34575.87209347,21566.06908392,6628.26521805,28190.36143049,530.69013918
2024-03-14,2024-03-14,71993.63455874,61.80588024,19221.16360651,28913.95824966,71629.14638687,43350.67637104,60405.28345695,48248.64540521,34774.20572857,21583.21365047,6641.5748493,28198.09507982,530.87455894
2024-03-15,2024-03-15,68442.17098848,61.87090736,19240.15282258,28868.15938319,72153.99053589,43635.51630009,61204.46787125,48022.12761012,34817.32334995,22336.98129246,6641.86934752,28212.32739545,531.40220617
2024-03-16,2024-03-16,67988.38716668,61.99246253,19282.66801354,28815.63673966,71534.70715949,43913.39183315,61659.70571206,47949.54984341,34901.15063196,22547.32202515,6641.24536428,28217.77221453,531.93766552
2024-03-17,2024-03-17,67191.41439455,62.33092526,19311.82782336,28738.49947088,71553.05536676,44097.91496912,62023.81491346,47911.18869852,35146.40191897,22622.28378969,6663.51378598,28209.61375843,532.10115999
2024-03-18,2024-03-18,67748.87643195,62.40000439,19344.61702509,28679.04399787,71415.37315691,44183.08151452,63149.92811739,47893.21545676,35278.87576307,22609.46499408,6666.21940602,28206.72281588,532.85352845
2024-03-19,2024-03-19,63932.32374129,62.47678079,19396.7048156,28624.51610434,70954.35101793,44299.48162051,63857.58740281,47867.44493736,35448.28643694,22624.99102028,6666.44699939,28202.8047808,533.25303513
2024-03-20,2024-03-20,64213.43601877,62.57560359,19460.59694873,28571.99139461,67502.52342178,44423.81932122,65674.26484845,47841.45225465,35595.4043696,22620.98829669,6668.12521004,28197.49661964,533.86416897
2024-03-21,2024-03-21,66488.68693237,62.7135975,19503.26431594,28357.44148454,65788.6172199,44579.55835981,66270.8187621,47820.08050095,35890.18189405,22614.51133642,6670.59605474,28184.95305341,534.56522937
2024-03-22,2024-03-22,64311.0905629,62.88857378,19557.83602655,28281.04696348,65877.70331865,44665.26049046,66463.97257843,47757.64710177,35977.5263782,22798.10859616,6694.4990346,28183.94027693,534.84233307
2024-03-23,2024-03-23,64332.54953852,63.03951048,19593.78074447,28218.76946574,65457.11420605,44866.15799649,66764.44478236,47736.02599091,36149.55928741,23292.49025355,6695.48374469,28175.499286,535.13995724
2024-03-24,2024-03-24,65381.62926758,63.11694228,19617.83735484,27990.23277881,65155.90987546,44970.72940045,66952.14958272,47690.02854953,36241.87981843,23425.64582761,6707.30598751,28170.03381366,537.25401793
2024-03-25,2024-03-25,68369.5886637,63.31017099,19621.87887274,27657.92473395,64804.60195654,45046.06982866,67093.47240512,47683.08013124,36448.02203848,23456.54677516,6707.74452168,28163.52290214,537.63439873
2024-03-26,2024-03-26,70440.99055208,63.37067467,19654.52626134,27551.57479671,65959.41000971,45121.66707664,66342.02525427,47573.02576898,36618.88975716,23759.50754824,6763.28158593,28158.50293218,548.82616398
2024-03-27,2024-03-27,69615.88315544,63.40724411,19711.13438421,27458.95225411,67936.02907351,45292.88155733,66390.59981663,47560.40625676,36900.61312383,23773.04240018,6762.50660813,28154.31788738,548.98497192
2024-03-28,2024-03-28,70746.59843794,63.44501509,19758.90900407,27370.09104303,68224.43567,45904.55765789,66721.28982666,47517.34460099,37043.68749451,23862.97449588,6787.12451748,28150.78350309,549.33547952
2024-03-29,2024-03-29,69909.19820141,63.5194359,19811.04449245,27287.274516,68867.94902958,47968.77791443,67464.98843198,47476.83334041,37169.26878931,23959.57064279,6787.34758932,28147.46603357,549.62658602
2024-03-30,2024-03-30,69976.71203951,63.57680344,19893.47026795,27159.43527022,69653.56872158,48600.9440487,67472.98350485,47452.10023634,37304.20084532,24006.89117479,6786.54817118,28145.94319084,549.89847787
2024-03-31,2024-03-31,70420.68894663,63.67872748,19932.01680053,27058.95905945,69790.29103171,49235.19665018,67692.20038317,47368.37792798,37408.56263175,24175.52876011,6787.02794446,28141.23057897,550.53262522
2024-04-01,2024-04-01,69184.08997734,63.71503217,19948.67567896,26867.36097784,70213.37037704,49396.47508755,67762.24779725,47384.01025485,37596.90950633,24207.95173024,6811.82578846,28140.56774056,550.92087724
2024-04-02,2024-04-02,65929.9550156,63.79883035,19934.78001228,26804.81678677,69571.95219168,49655.23621571,67946.29264998,47369.20976045,37786.28385329,24216.75962493,6810.34781496,28137.12004003,551.24371176
2024-04-03,2024-04-03,66084.64896945,63.90122269,19945.16267427,26686.15557009,68715.63903091,50301.36729936,68067.26432155,47351.31699911,37955.21332856,24256.15224389,6810.43696955,28138.15890813,551.54558053
2024-04-04,2024-04-04,67333.58590972,63.99349467,19988.5160541,26591.44497031,67923.84944235,51452.94471618,68455.54849856,47321.25730828,38236.25587948,24309.7869788,6815.04473061,28134.86466655,552.73751431
2024-04-05,2024-04-05,67481.91587514,64.05162662,20056.58292587,26462.93039278,67766.37954546,52656.94248324,68687.62160662,47219.9314616,38343.38949095,24521.34674379,6816.56029847,28135.46957858,553.31995142
2024-04-06,2024-04-06,68084.10946059,64.09907552,20083.40386272,26399.84277097,67682.66776736,53306.69605975,68794.63558231,47192.53164915,38458.98448933,24581.0691184,6817.28868836,28133.90281757,553.74395041
2024-04-07,2024-04-07,69407.43026046,64.11499106,20102.52414303,26310.49072132,67611.67558203,53958.05123508,68874.99330974,47155.98879646,38601.95958369,24654.15424176,6820.79319336,28132.65056275,554.6935764
2024-04-08,2024-04-08,71645.76911559,64.16115091,20116.17176148,26259.23110344,66948.14042321,54006.70733619,68901.90568245,47119.83224122,38855.09657446,24707.25201197,6822.7610048,28127.54802011,555.25654546
2024-04-09,2024-04-09,70070.73983137,64.19241653,20135.43231,26200.24839985,68429.00915591,54266.64849262,68744.90577661,46911.16205302,39056.52986174,25032.61355166,6824.57707099,28120.69612264,555.83393863
2024-04-10,2024-04-10,69265.75914395,64.28196526,20256.30481561,26098.49246668,69238.57576295,55497.55455809,68337.93581983,46823.23973154,39249.15839683,25157.68079831,6824.85315915,28098.0582759,556.34995839
2024-04-11,2024-04-11,70432.09567904,64.3819292,20297.70874228,26033.24635914,69621.06157753,56230.93327914,68120.3532401,46740.17073244,39359.56129722,25275.7486124,6825.2924561,28089.09589434,556.75877624
2024-04-12,2024-04-12,69159.15492463,64.60404424,20380.67784765,25987.85117653,70129.24517936,57217.32453711,67712.6394736,46703.26805507,39421.38537883,25324.74979208,6827.45198251,28070.3470587,557.04122814
2024-04-13,2024-04-13,66061.87191268,67.4475362,20447.55213318,25842.15653855,69989.77403005,57804.92840227,67455.40684872,46518.85057665,39506.18210564,25573.56856942,6827.61631573,28055.63040376,558.32397792
2024-04-14,2024-04-14,64289.52029165,67.53782825,20470.76618259,25799.14200166,69468.57972177,58120.28601317,67435.2405117,46428.53546507,39602.38448897,25700.00039532,6829.76764098,28051.85208785,558.91993877
2024-04-15,2024-04-15,65017.56424892,67.62472934,20498.91514398,25751.99693236,68269.56624378,58663.02114321,67618.49814521,46394.18634609,39867.52814096,25721.640834,6841.50156788,28049.46546045,561.94336058
2024-04-16,2024-04-16,63050.73687038,67.67163941,20611.92164842,25702.64827296,67149.29751415,58882.67780587,67722.45880719,46374.0536072,40538.86217446,25718.40246178,6854.08456513,28047.41332217,562.21432353
2024-04-17,2024-04-17,62021.67744516,67.77064259,20657.68409492,25645.01300978,65784.15497769,59812.25426324,67781.45748802,46337.94437198,40683.03793083,25793.57395906,6853.16279129,28048.35652182,562.45563175
2024-04-18,2024-04-18,62602.49210786,67.84999109,20717.08228526,25593.97691468,64691.96402681,59980.64150244,67916.18247274,46352.98835731,40734.90702901,25791.24558852,6853.58618267,28046.89381195,562.71437938
2024-04-19,2024-04-19,63684.19689482,67.96816211,20769.13806841,25454.73912734,63501.24539952,60087.70953387,68092.26412816,46313.30881864,40777.59261497,25842.85220508,6854.95768203,28052.2045091,563.38620783
2024-04-20,2024-04-20,64365.95218068,68.05582071,20804.14041966,24688.37518665,63464.85574184,60230.64059345,68115.98707461,46194.61058055,40901.33713447,25888.20885349,6855.57643676,28083.55488156,563.75947469
2024-04-21,2024-04-21,65003.99965491,68.10999365,20819.19939584,24625.36455041,63485.51247737,60451.20839188,68114.5812836,46170.00281267,40988.6721117,25924.62753952,6855.22391962,28143.78831489,563.98291917
2024-04-22,2024-04-22,66259.71417178,68.18251955,20883.08029226,23938.58981412,63206.30834424,60970.62989818,68286.35392614,46013.69831271,40995.47829108,26140.55327854,6854.23197089,28188.83498781,564.20873464
2024-04-23,2024-04-23,66430.22992339,68.22608124,20899.1420766,23888.69466945,63917.85986638,61285.47091302,68200.32738971,45980.26737997,41017.8586666,26255.96107409,6856.07121149,28231.57457521,564.96179497
2024-04-24,2024-04-24,65680.29837583,68.25956083,20918.37620593,23802.54693887,64836.7858415,61788.24223727,68026.54348048,45904.70266683,41071.93423933,26501.40296304,6853.47658238,28275.16970687,565.22161956
2024-04-25,2024-04-25,64210.00810808,68.30262909,20944.65472325,23737.95347416,65661.2947316,61984.99816773,67654.39600826,45868.54232154,41097.3597742,26568.42817011,6853.22031911,28285.17877049,565.49771974
2024-04-26,2024-04-26,64229.2021255,68.38896489,20966.23237591,23679.7198204,65506.98020986,62132.87742401,67421.09429184,45762.61783349,41134.23201913,26766.03535897,6853.65625372,28305.89947106,566.17621275
2024-04-27,2024-04-27,63158.9477014,68.45353321,20993.15378752,23619.98813581,65186.20639625,62405.42372508,67217.67902239,45732.15677269,41194.20696124,26834.79160801,6861.21634102,28343.93256399,569.04846839
2024-04-28,2024-04-28,63609.46256229,68.49873996,21044.06433519,23577.09937316,65068.30599755,62563.00184669,67154.36570649,45712.4564655,41251.72601881,26867.92237874,6865.63761864,28373.14846013,570.56057265
2024-04-29,2024-04-29,62818.71172699,68.53801806,21067.19331343,23532.89897988,64909.43433447,62739.38313589,67123.75586963,45671.50168961,41359.88318286,26949.65871488,6865.500898,28430.36713297,571.47931205
2024-04-30,2024-04-30,61385.34753548,68.57658529,21088.23725022,23452.08241086,64290.67943908,63046.59754252,67079.82315089,45633.14435894,41420.75379566,26968.21350691,6873.31566524,28466.26512508,575.65698651
2024-05-01,2024-05-01,58210.86544968,68.60562377,21111.64849445,23358.14326533,62755.6787739,63735.44575647,66389.1128165,45602.84026076,41461.03639186,26978.68681187,6873.92388257,28490.47187495,576.22729912
2024-05-02,2024-05-02,58533.11208206,68.6345372,21152.95976707,23012.89978154,60895.40865835,63889.72197718,66316.28156219,45530.01298064,41508.24851744,27051.37429825,6874.79853735,28510.89664622,576.78255703
2024-05-03,2024-05-03,61109.02620711,68.66923596,21177.12786627,22878.65613701,59991.95880714,63966.64100023,66184.03843185,45382.36437641,41540.80727321,27269.12013348,6880.2254899,28527.0793476,579.24542825
