start_time,date,fees_block_mean,fees_block_mean_usd,fees_reward_percent,fees_total,fees_total_usd
2024-09-04,2024-09-04,0.05146799,2947.53960205,0.0162029,7.77166702,445078.47990944
2024-09-05,2024-09-05,0.06930231,3929.65512705,0.0216956,10.74185881,609096.54469211
2024-09-06,2024-09-06,0.05255779,2903.04100572,0.01654031,7.62087899,420940.94582904
2024-09-07,2024-09-07,0.04147068,2251.48120294,0.01309682,6.55236788,355734.03006448
2024-09-08,2024-09-08,0.03786928,2059.93093026,0.01197308,6.32416894,344008.46535408
2024-09-09,2024-09-09,0.04760316,2654.44735402,0.01500445,6.90245869,384894.86633322
2024-09-10,2024-09-10,0.05081521,2902.36265557,0.01600068,6.96168441,397623.68381324
2024-09-11,2024-09-11,0.06150278,3501.14346637,0.01930103,6.6423002,378123.49436826
2024-09-12,2024-09-12,0.05481277,3180.29757495,0.01723774,8.33154165,483405.23139258
2024-09-13,2024-09-13,0.06093937,3587.99580517,0.0191276,7.49554216,441323.48403608
2024-09-14,2024-09-14,0.04747166,2851.50336428,0.01496362,6.59856097,396358.96763434
2024-09-15,2024-09-15,0.04190487,2515.63999049,0.01323212,6.32763497,379861.63856459
2024-09-16,2024-09-16,0.05186486,3024.34744789,0.0163258,6.48310803,378043.43098598
2024-09-17,2024-09-17,0.05496376,3274.48102331,0.0172844,8.24456446,491172.15349622
2024-09-18,2024-09-18,0.05086649,3058.61756992,0.01601657,7.01957527,422089.22464876
2024-09-19,2024-09-19,0.08147475,5120.51949173,0.02540945,9.93991933,624703.37799152
2024-09-20,2024-09-20,0.0656087,4147.43566174,0.02056307,9.51326178,601378.17095263
2024-09-21,2024-09-21,0.04501728,2841.36144672,0.01420096,6.07733222,383583.7953077
2024-09-22,2024-09-22,0.03890873,2450.11265567,0.01229768,5.29158738,333215.32117155
2024-09-23,2024-09-23,0.05299483,3363.94698335,0.01667556,7.73724518,491136.25956879
2024-09-24,2024-09-24,0.04808877,3055.19332457,0.01515519,6.97287174,443003.03206335
2024-09-25,2024-09-25,0.04617299,2942.44069745,0.01456022,6.64890985,423711.46043309
2024-09-26,2024-09-26,0.06562181,4236.05506564,0.02056709,8.53083566,550687.15853358
2024-09-27,2024-09-27,0.08081316,5307.51481774,0.02520832,11.07140301,727129.53002985
2024-09-28,2024-09-28,0.07796596,5130.47192852,0.0243418,10.05760871,661830.87877963
2024-09-29,2024-09-29,0.04859813,3194.90545502,0.01531326,7.53271012,495210.34552791
2024-09-30,2024-09-30,0.05350279,3422.07758697,0.0168327,7.32988162,468824.62941495
2024-10-01,2024-10-01,0.05035753,3158.21029678,0.01585885,7.906132,495839.01659519
2024-10-02,2024-10-02,0.04430099,2713.72936318,0.01397816,6.86665362,420628.05129351
2024-10-03,2024-10-03,0.04834734,2936.83883156,0.01523544,7.63887897,464020.53538707
2024-10-04,2024-10-04,0.04233524,2610.3328677,0.0133662,7.15465611,441146.25464072
2024-10-05,2024-10-05,0.08007787,4968.63770995,0.02498469,12.09175815,750264.29420305
2024-10-06,2024-10-06,0.06420254,4000.68566567,0.02013122,9.75878648,608104.22118188
2024-10-07,2024-10-07,0.08192286,5182.07392528,0.02554563,12.69804366,803221.4584186
2024-10-08,2024-10-08,0.1006156,6276.42466692,0.03119268,16.80280544,1048162.91937587
2024-10-09,2024-10-09,0.11989958,7412.9637066,0.03695017,15.22724636,941446.39073768
2024-10-10,2024-10-10,0.16291102,9852.51139196,0.04954849,25.25120794,1527139.2657531
2024-10-11,2024-10-11,0.31893579,19803.61703401,0.09260794,44.65100995,2772506.3847612
2024-10-12,2024-10-12,0.31332766,19726.69723492,0.09112792,44.80585487,2820917.70459291
2024-10-13,2024-10-13,0.17912606,11235.9676164,0.05421284,24.7193962,1550563.53106305
2024-10-14,2024-10-14,0.18441827,12018.72124028,0.05572528,25.63414002,1670602.25239948
2024-10-15,2024-10-15,0.16543768,10962.24358804,0.05027832,25.8082779,1710109.99973403
2024-10-16,2024-10-16,0.3609266,24423.63056928,0.10353821,50.89065071,3443731.91026869
2024-10-17,2024-10-17,0.39111773,26358.27280964,0.11123567,61.40548312,4138248.83111385
2024-10-18,2024-10-18,0.18455401,12582.67312268,0.05576401,25.09934504,1711243.54468408
2024-10-19,2024-10-19,0.09017261,6158.26040615,0.02804596,15.59986161,1065379.05026475
2024-10-20,2024-10-20,0.07823319,5358.44806751,0.02442319,13.53434132,927011.51568006
2024-10-21,2024-10-21,0.10244168,6967.22301073,0.03174083,17.51752803,1191395.134835
2024-10-22,2024-10-22,0.18613388,12529.91030255,0.05621454,25.68647521,1729127.62175179
2024-10-23,2024-10-23,0.15781599,10513.53789331,0.04807336,23.83021523,1587544.22188939
2024-10-24,2024-10-24,0.3232531,21918.48004116,0.09374402,47.51820598,3222016.56604982
2024-10-25,2024-10-25,0.23974193,16235.46937219,0.07125121,36.6805159,2484026.81394482
2024-10-26,2024-10-26,0.07216752,4830.18341596,0.02257233,10.53645818,705206.77873085
2024-10-27,2024-10-27,0.05129009,3458.51807611,0.0161478,8.20641387,553362.89217804
2024-10-28,2024-10-28,0.04523796,3106.17624748,0.01426958,7.59997708,521837.60957739
2024-10-29,2024-10-29,0.07314271,5232.72003937,0.02287037,11.48340517,821537.04618061
2024-10-30,2024-10-30,0.05551562,4006.66068296,0.01745491,9.38213934,677125.65542097
2024-10-31,2024-10-31,0.41577017,30048.64407108,0.11742365,65.69168703,4747685.76323025
2024-11-01,2024-11-01,0.05428924,3780.90709823,0.01707591,8.25196468,574697.8789305
2024-11-02,2024-11-02,0.05044621,3507.00650966,0.01588634,7.11291527,494487.91786146
2024-11-03,2024-11-03,0.04050538,2776.45344221,0.01279586,5.34670994,366491.85437192
2024-11-04,2024-11-04,0.04180076,2859.94267281,0.01319968,6.0193096,411831.74488524
2024-11-05,2024-11-05,0.04675521,3227.68867195,0.01474111,6.49897362,448648.72540089
2024-11-06,2024-11-06,0.05412445,4019.48364048,0.01702496,8.2810411,614980.99699335
2024-11-07,2024-11-07,0.04259308,3214.36501148,0.01344651,6.6445197,501440.94179102
2024-11-08,2024-11-08,0.05603392,4272.40677447,0.017615,7.95681621,606681.76197433
2024-11-09,2024-11-09,0.09494835,7261.23493699,0.02948754,13.19782062,1009311.65624112
2024-11-10,2024-11-10,0.07320226,5780.79174747,0.02288856,10.83393374,855557.17862529
2024-11-11,2024-11-11,0.11188974,9461.91228643,0.03456705,15.21700428,1286820.07095477
2024-11-12,2024-11-12,0.13690452,12040.2266944,0.04197073,19.98806028,1757873.09738191
2024-11-13,2024-11-13,0.16619201,14888.28140703,0.05049599,22.93449785,2054582.8341701
2024-11-14,2024-11-14,0.19446085,17451.55530855,0.05858206,24.69652819,2216347.52418602
2024-11-15,2024-11-15,0.27614133,24719.45851988,0.08119078,41.42119948,3707918.77798236
2024-11-16,2024-11-16,0.11617712,10590.2062687,0.03584411,18.23980741,1662662.38418631
2024-11-17,2024-11-17,0.06312489,5703.17717224,0.01980001,9.46873334,855476.57583565
2024-11-18,2024-11-18,0.11232848,10223.51420386,0.03469789,17.5232424,1594868.21580158
2024-11-19,2024-11-19,0.13958044,12865.80362612,0.04275601,24.42657632,2251515.63457121
2024-11-20,2024-11-20,0.14465067,13492.95811667,0.0442404,21.26364839,1983464.84315048
2024-11-21,2024-11-21,0.15903455,15384.11650319,0.04842658,22.90097477,2215312.77645965
2024-11-22,2024-11-22,0.13159899,13009.73742304,0.04040995,18.81865613,1860392.45149452
2024-11-23,2024-11-23,0.09999093,9834.76714614,0.03100503,13.79874845,1357197.86616724
2024-11-24,2024-11-24,0.07010015,6826.917256,0.02193989,9.39341959,914806.91230365
2024-11-25,2024-11-25,0.06776353,6557.7565399,0.0212241,11.45203731,1108260.85524271
2024-11-26,2024-11-26,0.12380033,11490.2149727,0.03810648,17.20824641,1597139.88120587
2024-11-27,2024-11-27,0.07521357,7117.08242821,0.02350267,10.00340524,946571.96295218
2024-11-28,2024-11-28,0.09685807,9242.61276186,0.0300628,13.75384556,1312451.01218476
2024-11-29,2024-11-29,0.10796693,10464.63010582,0.03339562,13.06399847,1266220.24280366
