start_time,date,nul,nup,nupl
2021-01-01,2021-01-01,9.95e-06,0.68348719,0.68363813
2021-01-02,2021-01-02,8.443e-05,0.707238,0.7054091
2021-01-03,2021-01-03,0.00012686,0.71857308,0.70864371
2021-01-04,2021-01-04,0.00076484,0.69325823,0.6945197
2021-01-05,2021-01-05,2.27e-05,0.70915955,0.70845181
2021-01-06,2021-01-06,1.4e-07,0.71405024,0.72602097
2021-01-07,2021-01-07,8.106e-05,0.73463692,0.73659221
2021-01-08,2021-01-08,0.00010018,0.74069967,0.7369958
2021-01-09,2021-01-09,0.00018588,0.73517259,0.73014587
2021-01-10,2021-01-10,0.00163699,0.72273088,0.71313788
2021-01-11,2021-01-11,0.0050671,0.69371916,0.68936259
2021-01-12,2021-01-12,0.00759531,0.67538878,0.67472535
2021-01-13,2021-01-13,0.00234829,0.7017464,0.70181088
2021-01-14,2021-01-14,0.00070295,0.71685244,0.71199632
2021-01-15,2021-01-15,0.00385867,0.68863824,0.69161212
2021-01-16,2021-01-16,0.00406379,0.69858546,0.68417469
2021-01-17,2021-01-17,0.0049769,0.68451392,0.68193681
2021-01-18,2021-01-18,0.00321618,0.69465403,0.68709835
2021-01-19,2021-01-19,0.00389321,0.69417806,0.679117
2021-01-20,2021-01-20,0.00505077,0.68207797,0.67477506
2021-01-21,2021-01-21,0.01877589,0.65497849,0.62581624
2021-01-22,2021-01-22,0.01124915,0.65972471,0.64972681
2021-01-23,2021-01-23,0.01420772,0.65228864,0.63944604
2021-01-24,2021-01-24,0.01310327,0.65497368,0.6413617
2021-01-25,2021-01-25,0.01275941,0.65885106,0.63999022
2021-01-26,2021-01-26,0.01192737,0.65673645,0.64245189
2021-01-27,2021-01-27,0.02059614,0.63692565,0.61574781
2021-01-28,2021-01-28,0.00891165,0.65915078,0.6489097
2021-01-29,2021-01-29,0.00709907,0.66416222,0.65422564
2021-01-30,2021-01-30,0.00685106,0.66234844,0.65379093
2021-01-31,2021-01-31,0.01031174,0.65149665,0.64031279
2021-02-01,2021-02-01,0.00874788,0.65377607,0.64420238
2021-02-02,2021-02-02,0.00431118,0.66792549,0.66245807
2021-02-03,2021-02-03,0.00167772,0.67978277,0.68011115
2021-02-04,2021-02-04,0.00243941,0.67521589,0.67200052
2021-02-05,2021-02-05,0.00141903,0.67083391,0.68075956
2021-02-06,2021-02-06,0.00065598,0.68965968,0.68657478
2021-02-07,2021-02-07,0.00088343,0.6850957,0.68200889
2021-02-08,2021-02-08,0.0,0.7298297,0.73083671
2021-02-09,2021-02-09,0.00012766,0.72678004,0.72513905
2021-02-10,2021-02-10,0.00077936,0.71841027,0.71176137
2021-02-11,2021-02-11,8.4e-07,0.72885949,0.72819291
2021-02-12,2021-02-12,6.642e-05,0.72712753,0.72196433
2021-02-13,2021-02-13,0.00024089,0.71763138,0.71979371
2021-02-14,2021-02-14,6.34e-06,0.73652874,0.72687376
2021-02-15,2021-02-15,0.00012738,0.72094104,0.71971368
2021-02-16,2021-02-16,1.602e-05,0.72530465,0.72490073
2021-02-17,2021-02-17,3.56e-06,0.73896358,0.73778421
2021-02-18,2021-02-18,0.00012314,0.73142423,0.73160868
2021-02-19,2021-02-19,3.96e-06,0.74551976,0.74771251
2021-02-20,2021-02-20,6.98e-05,0.74677472,0.74382926
2021-02-21,2021-02-21,3.239e-05,0.74790715,0.74881985
2021-02-22,2021-02-22,0.00149083,0.72004708,0.73120498
2021-02-23,2021-02-23,0.00546821,0.70237268,0.69969248
2021-02-24,2021-02-24,0.00418914,0.70635149,0.70211407
2021-02-25,2021-02-25,0.0080936,0.69484549,0.6835339
2021-02-26,2021-02-26,0.00968372,0.68322667,0.6754155
2021-02-27,2021-02-27,0.00855162,0.68508216,0.67483352
2021-02-28,2021-02-28,0.01136031,0.67387602,0.66776174
2021-03-01,2021-03-01,0.00324166,0.69937898,0.69562837
2021-03-02,2021-03-02,0.00461478,0.68889867,0.68695805
2021-03-03,2021-03-03,0.00249041,0.70272057,0.69751602
2021-03-04,2021-03-04,0.00470604,0.69213749,0.68392297
2021-03-05,2021-03-05,0.00390085,0.69259096,0.68562808
2021-03-06,2021-03-06,0.00390776,0.68949484,0.68579203
2021-03-07,2021-03-07,0.00175812,0.70517988,0.69807137
2021-03-08,2021-03-08,0.00117279,0.70386402,0.7045756
2021-03-09,2021-03-09,0.00038565,0.7111021,0.71644491
2021-03-10,2021-03-10,0.00017048,0.72335922,0.7193881
2021-03-11,2021-03-11,2.36e-06,0.72861971,0.72588751
2021-03-12,2021-03-12,3.88e-05,0.72313659,0.72074511
2021-03-13,2021-03-13,1.52e-06,0.73973564,0.73706207
2021-03-14,2021-03-14,0.00020954,0.73530495,0.72557788
2021-03-15,2021-03-15,0.00149325,0.71180909,0.70802574
2021-03-16,2021-03-16,0.00092215,0.70352243,0.71277761
2021-03-17,2021-03-17,0.0002277,0.71838699,0.72103623
2021-03-18,2021-03-18,0.00043795,0.71948876,0.71390846
2021-03-19,2021-03-19,0.00040255,0.71693897,0.7150317
2021-03-20,2021-03-20,0.00046595,0.71443117,0.71430383
2021-03-21,2021-03-21,0.00067618,0.71256012,0.70995706
2021-03-22,2021-03-22,0.00322613,0.70466172,0.69120833
2021-03-23,2021-03-23,0.00302077,0.6996781,0.69080951
2021-03-24,2021-03-24,0.00661565,0.68712311,0.67738407
2021-03-25,2021-03-25,0.00810427,0.68029529,0.66984024
2021-03-26,2021-03-26,0.002324,0.69175642,0.69105791
2021-03-27,2021-03-27,0.00142343,0.69574801,0.69405342
2021-03-28,2021-03-28,0.00147432,0.69466183,0.69307363
2021-03-29,2021-03-29,0.00040667,0.70467972,0.70166376
2021-03-30,2021-03-30,0.00020172,0.70563987,0.70610259
2021-03-31,2021-03-31,0.00025238,0.70368015,0.70452089
2021-04-01,2021-04-01,0.00024108,0.70328964,0.70234649
2021-04-02,2021-04-02,0.00018269,0.70372737,0.70239331
2021-04-03,2021-04-03,0.00145304,0.69466904,0.6920498
2021-04-04,2021-04-04,0.00055144,0.69827837,0.69765991
2021-04-05,2021-04-05,0.00017615,0.69934246,0.70155268
2021-04-06,2021-04-06,0.00068468,0.69202493,0.69066101
2021-04-07,2021-04-07,0.00289791,0.68402699,0.67855105
2021-04-08,2021-04-08,0.00068613,0.68823025,0.68955849
2021-04-09,2021-04-09,0.00058003,0.68984925,0.68896064
2021-04-10,2021-04-10,0.00013261,0.69599018,0.69671649
2021-04-11,2021-04-11,8.451e-05,0.69642482,0.69654687
2021-04-12,2021-04-12,0.00012483,0.695334,0.69443734
2021-04-13,2021-04-13,2.17e-06,0.70691737,0.71019056
2021-04-14,2021-04-14,0.0001636,0.70101949,0.70480344
2021-04-15,2021-04-15,5.535e-05,0.70421252,0.70427943
2021-04-16,2021-04-16,0.00046034,0.69771597,0.69467704
2021-04-17,2021-04-17,0.00113518,0.69044009,0.68690647
2021-04-18,2021-04-18,0.00522406,0.67101178,0.66196293
2021-04-19,2021-04-19,0.00617808,0.66754337,0.6582839
2021-04-20,2021-04-20,0.0045634,0.667161,0.66250537
2021-04-21,2021-04-21,0.00994775,0.66105185,0.64536609
2021-04-22,2021-04-22,0.01627522,0.65024624,0.62984804
2021-04-23,2021-04-23,0.01802957,0.64334263,0.62610392
2021-04-24,2021-04-24,0.02149665,0.63852747,0.61732833
2021-04-25,2021-04-25,0.02522475,0.63212125,0.60976145
2021-04-26,2021-04-26,0.00891051,0.65300064,0.64424095
2021-04-27,2021-04-27,0.00648583,0.65526578,0.649158
2021-04-28,2021-04-28,0.00697442,0.65246793,0.64738652
2021-04-29,2021-04-29,0.00987078,0.64748221,0.63751824
2021-04-30,2021-04-30,0.00210425,0.66556433,0.66206518
2021-05-01,2021-05-01,0.00208431,0.66389645,0.66200504
2021-05-02,2021-05-02,0.00358965,0.65796444,0.65418987
2021-05-03,2021-05-03,0.0028091,0.66001064,0.65663789
2021-05-04,2021-05-04,0.01119659,0.64361962,0.63050948
2021-05-05,2021-05-05,0.00240624,0.65721884,0.65692337
2021-05-06,2021-05-06,0.00388692,0.65186084,0.64922274
2021-05-07,2021-05-07,0.00240138,0.6552746,0.65245791
2021-05-08,2021-05-08,0.00124965,0.65688561,0.66097176
2021-05-09,2021-05-09,0.00153605,0.65680063,0.65647927
2021-05-10,2021-05-10,0.00500649,0.64800489,0.64062545
2021-05-11,2021-05-11,0.00355372,0.64695445,0.64584681
2021-05-12,2021-05-12,0.02386041,0.63566234,0.592513
2021-05-13,2021-05-13,0.02623415,0.61688954,0.59423555
2021-05-14,2021-05-14,0.02312365,0.62330657,0.59569231
2021-05-15,2021-05-15,0.03930514,0.60896024,0.56898197
2021-05-16,2021-05-16,0.04072043,0.60658223,0.5660906
2021-05-17,2021-05-17,0.05722169,0.59875851,0.53811371
2021-05-18,2021-05-18,0.0626814,0.59045843,0.5312535
2021-05-19,2021-05-19,0.09830423,0.59976001,0.4567533
2021-05-20,2021-05-20,0.07293149,0.5811264,0.51027683
2021-05-21,2021-05-21,0.10126545,0.56359401,0.46839537
2021-05-22,2021-05-22,0.09571624,0.57038517,0.47210665
2021-05-23,2021-05-23,0.12632578,0.55334249,0.43054345
2021-05-24,2021-05-24,0.08420172,0.56946443,0.48971698
2021-05-25,2021-05-25,0.08710671,0.56642779,0.48421214
2021-05-26,2021-05-26,0.07807723,0.5729094,0.49566347
2021-05-27,2021-05-27,0.08285598,0.57041427,0.48683322
2021-05-28,2021-05-28,0.11110867,0.55648608,0.44625504
2021-05-29,2021-05-29,0.12301117,0.55120629,0.42971555
2021-05-30,2021-05-30,0.11062011,0.55533875,0.4457743
2021-05-31,2021-05-31,0.09291231,0.5640125,0.4701705
2021-06-01,2021-06-01,0.09814603,0.55916102,0.46136032
2021-06-02,2021-06-02,0.08852584,0.5649763,0.47405531
2021-06-03,2021-06-03,0.07476925,0.57019505,0.49602936
2021-06-04,2021-06-04,0.09460075,0.55917237,0.46408868
2021-06-05,2021-06-05,0.10835067,0.55272387,0.44450596
2021-06-06,2021-06-06,0.1050169,0.55323949,0.44903634
2021-06-07,2021-06-07,0.13152817,0.54224791,0.41289075
2021-06-08,2021-06-08,0.13018175,0.544181,0.41218753
2021-06-09,2021-06-09,0.08656601,0.56206621,0.47417235
2021-06-10,2021-06-10,0.09144774,0.56023801,0.46387824
2021-06-11,2021-06-11,0.08644389,0.55874083,0.472797
2021-06-12,2021-06-12,0.103892,0.55043159,0.4467572
2021-06-13,2021-06-13,0.07199316,0.5699081,0.49570688
2021-06-14,2021-06-14,0.06259555,0.57327107,0.51349501
2021-06-15,2021-06-15,0.0638295,0.57392592,0.50851993
2021-06-16,2021-06-16,0.07759183,0.5620748,0.48517966
2021-06-17,2021-06-17,0.07920547,0.55977391,0.48232167
2021-06-18,2021-06-18,0.10252975,0.5437952,0.45004362
2021-06-19,2021-06-19,0.10296384,0.54962851,0.4448636
2021-06-20,2021-06-20,0.10164278,0.54951094,0.44688573
2021-06-21,2021-06-21,0.149287,0.53669756,0.37881871
2021-06-22,2021-06-22,0.13995682,0.53034064,0.3970009
2021-06-23,2021-06-23,0.12137912,0.54049604,0.41780845
2021-06-24,2021-06-24,0.11030007,0.54183861,0.43424016
2021-06-25,2021-06-25,0.14390172,0.52961325,0.38492925
2021-06-26,2021-06-26,0.13458705,0.52967277,0.39912664
2021-06-27,2021-06-27,0.10763864,0.53424202,0.44102391
2021-06-28,2021-06-28,0.1058706,0.54226804,0.43738748
2021-06-29,2021-06-29,0.0911414,0.5496536,0.4593105
2021-06-30,2021-06-30,0.10043528,0.54120242,0.44644548
2021-07-01,2021-07-01,0.11565676,0.53693746,0.42162701
2021-07-02,2021-07-02,0.11058497,0.53783451,0.42808918
2021-07-03,2021-07-03,0.10052871,0.54298336,0.44252249
2021-07-04,2021-07-04,0.09309113,0.5495179,0.45194772
2021-07-05,2021-07-05,0.1102505,0.53963856,0.42615543
2021-07-06,2021-07-06,0.10528687,0.53843834,0.43526974
2021-07-07,2021-07-07,0.10897851,0.53678828,0.42916218
2021-07-08,2021-07-08,0.12054823,0.53189485,0.41248489
2021-07-09,2021-07-09,0.10824005,0.53866601,0.42840916
2021-07-10,2021-07-10,0.11193311,0.53567749,0.42357694
2021-07-11,2021-07-11,0.10342689,0.53939339,0.43606923
2021-07-12,2021-07-12,0.11622458,0.53408924,0.41582173
2021-07-13,2021-07-13,0.12189776,0.5286861,0.4098919
2021-07-14,2021-07-14,0.11933137,0.53079721,0.41193125
2021-07-15,2021-07-15,0.13290482,0.52283011,0.3954132
2021-07-16,2021-07-16,0.1370075,0.52474131,0.3868681
2021-07-17,2021-07-17,0.13468072,0.52296626,0.38704527
2021-07-18,2021-07-18,0.13101166,0.52309737,0.39234436
2021-07-19,2021-07-19,0.14514553,0.51837571,0.37373318
2021-07-20,2021-07-20,0.16085246,0.51409328,0.35232852
2021-07-21,2021-07-21,0.1253532,0.52403732,0.39927121
2021-07-22,2021-07-22,0.12240925,0.52598796,0.40184373
2021-07-23,2021-07-23,0.10582281,0.53051526,0.42725297
2021-07-24,2021-07-24,0.09851084,0.53585537,0.43767395
2021-07-25,2021-07-25,0.08830489,0.54052622,0.45553109
2021-07-26,2021-07-26,0.07151796,0.55454511,0.47961023
2021-07-27,2021-07-27,0.05846294,0.55611273,0.50582937
2021-07-28,2021-07-28,0.0539815,0.56292723,0.5102746
2021-07-29,2021-07-29,0.05368664,0.55799277,0.50453516
2021-07-30,2021-07-30,0.04303119,0.56977314,0.52976857
2021-07-31,2021-07-31,0.04511576,0.57174749,0.52106898
2021-08-01,2021-08-01,0.05438206,0.55699264,0.50138726
2021-08-02,2021-08-02,0.05882788,0.55147919,0.49222952
2021-08-03,2021-08-03,0.06473923,0.54750882,0.47969977
2021-08-04,2021-08-04,0.05467242,0.55555607,0.49931674
2021-08-05,2021-08-05,0.04883984,0.56065114,0.5131397
2021-08-06,2021-08-06,0.03915683,0.5732461,0.53480438
2021-08-07,2021-08-07,0.03141036,0.58535717,0.5524357
2021-08-08,2021-08-08,0.03498716,0.57755781,0.54400808
2021-08-09,2021-08-09,0.02528748,0.5902577,0.56719438
2021-08-10,2021-08-10,0.02793641,0.58508708,0.55990123
2021-08-11,2021-08-11,0.02723409,0.58953754,0.55862695
2021-08-12,2021-08-12,0.03229318,0.58021887,0.54728901
2021-08-13,2021-08-13,0.01963095,0.59817303,0.57874942
2021-08-14,2021-08-14,0.02186971,0.59374092,0.57126736
2021-08-15,2021-08-15,0.02199751,0.59398733,0.57021558
2021-08-16,2021-08-16,0.02586323,0.58814719,0.5593716
2021-08-17,2021-08-17,0.0316325,0.57833439,0.54699796
2021-08-18,2021-08-18,0.03034789,0.58267714,0.54665352
2021-08-19,2021-08-19,0.02335537,0.58642549,0.56590032
2021-08-20,2021-08-20,0.01517532,0.60262156,0.58775391
2021-08-21,2021-08-21,0.01617726,0.60162292,0.58304708
2021-08-22,2021-08-22,0.01515239,0.60257551,0.58615939
2021-08-23,2021-08-23,0.01446399,0.60352076,0.58692436
2021-08-24,2021-08-24,0.02008387,0.59227564,0.57085274
2021-08-25,2021-08-25,0.01621631,0.5957017,0.5803964
2021-08-26,2021-08-26,0.0216418,0.59237911,0.56072107
2021-08-27,2021-08-27,0.01579281,0.59553345,0.58023542
2021-08-28,2021-08-28,0.01624812,0.59412393,0.57852202
2021-08-29,2021-08-29,0.01614899,0.59636906,0.57718553
2021-08-30,2021-08-30,0.02293393,0.58204141,0.56060483
2021-08-31,2021-08-31,0.02198453,0.58393646,0.56117579
2021-09-01,2021-09-01,0.01632156,0.59197096,0.57605103
2021-09-02,2021-09-02,0.01489349,0.59542445,0.57900137
2021-09-03,2021-09-03,0.01306835,0.59851992,0.58450351
2021-09-04,2021-09-04,0.01333756,0.59697068,0.58345439
2021-09-05,2021-09-05,0.00924848,0.60677409,0.59804055
2021-09-06,2021-09-06,0.00744897,0.61179402,0.60425501
2021-09-07,2021-09-07,0.02391614,0.57893216,0.55554302
2021-09-08,2021-09-08,0.02609605,0.57983486,0.54754247
2021-09-09,2021-09-09,0.02554511,0.57473826,0.55009518
2021-09-10,2021-09-10,0.0354973,0.55773966,0.53454939
2021-09-11,2021-09-11,0.03150597,0.56704216,0.53775955
2021-09-12,2021-09-12,0.02621861,0.57525641,0.54610097
2021-09-13,2021-09-13,0.03200786,0.56720697,0.53536241
2021-09-14,2021-09-14,0.02208881,0.57697982,0.55627444
2021-09-15,2021-09-15,0.01832005,0.58262822,0.56479361
2021-09-16,2021-09-16,0.0194736,0.5801653,0.56064826
2021-09-17,2021-09-17,0.02135481,0.57632639,0.5561409
2021-09-18,2021-09-18,0.01816331,0.57924274,0.56502814
2021-09-19,2021-09-19,0.02152714,0.57599335,0.55512328
2021-09-20,2021-09-20,0.0432435,0.55451499,0.51207906
2021-09-21,2021-09-21,0.05733419,0.54290822,0.4856149
2021-09-22,2021-09-22,0.03925394,0.556925,0.51871343
2021-09-23,2021-09-23,0.03281815,0.55976065,0.53266522
2021-09-24,2021-09-24,0.04291172,0.55346131,0.51085422
2021-09-25,2021-09-25,0.04348743,0.5533027,0.50914046
2021-09-26,2021-09-26,0.04027858,0.55298369,0.51145502
2021-09-27,2021-09-27,0.04594879,0.54912275,0.49931197
2021-09-28,2021-09-28,0.05441642,0.53837906,0.48590973
2021-09-29,2021-09-29,0.05036252,0.54181176,0.49201397
2021-09-30,2021-09-30,0.0365633,0.55260069,0.51797884
2021-10-01,2021-10-01,0.01768101,0.57741727,0.56023013
2021-10-02,2021-10-02,0.01823291,0.5803914,0.5547968
2021-10-03,2021-10-03,0.01739694,0.57746893,0.55968623
2021-10-04,2021-10-04,0.01409935,0.58516096,0.56817413
2021-10-05,2021-10-05,0.00905015,0.59730693,0.5859189
2021-10-06,2021-10-06,0.002849,0.61837189,0.61198987
2021-10-07,2021-10-07,0.00561424,0.60354143,0.59920707
2021-10-08,2021-10-08,0.00527159,0.60450235,0.59956898
2021-10-09,2021-10-09,0.0035227,0.61008809,0.60641063
2021-10-10,2021-10-10,0.00412559,0.60650943,0.60370929
2021-10-11,2021-10-11,0.00116985,0.62191676,0.62199987
2021-10-12,2021-10-12,0.00234164,0.61553519,0.61088164
2021-10-13,2021-10-13,0.00118351,0.62067418,0.61930023
2021-10-14,2021-10-14,0.00126701,0.61901838,0.61799538
2021-10-15,2021-10-15,0.00012558,0.64080903,0.64294363
2021-10-16,2021-10-16,0.00026819,0.63877514,0.63743328
2021-10-17,2021-10-17,0.0001284,0.64093154,0.64084732
2021-10-18,2021-10-18,7.991e-05,0.64202044,0.64229029
2021-10-19,2021-10-19,5.5e-07,0.65218837,0.65236019
2021-10-20,2021-10-20,6.012e-05,0.65907114,0.65919698
2021-10-21,2021-10-21,0.00103533,0.6373248,0.63660736
2021-10-22,2021-10-22,0.0017697,0.629067,0.62721955
2021-10-23,2021-10-23,0.00123713,0.63264182,0.63060623
2021-10-24,2021-10-24,0.00149623,0.62939234,0.62718017
2021-10-25,2021-10-25,0.00046565,0.63919689,0.63880793
2021-10-26,2021-10-26,0.00241038,0.62385791,0.62143287
2021-10-27,2021-10-27,0.00390573,0.61597614,0.60949244
2021-10-28,2021-10-28,0.00167545,0.62445646,0.62245597
2021-10-29,2021-10-29,0.00066029,0.62977492,0.63156359
2021-10-30,2021-10-30,0.00083238,0.62795137,0.62904749
2021-10-31,2021-10-31,0.00102969,0.62757602,0.62499001
2021-11-01,2021-11-01,0.00130322,0.62401558,0.62075911
2021-11-02,2021-11-02,0.00029051,0.63135397,0.63245207
2021-11-03,2021-11-03,0.00037291,0.62898283,0.62902155
2021-11-04,2021-11-04,0.00127473,0.62131628,0.61978487
2021-11-05,2021-11-05,0.00160344,0.61846553,0.61604471
2021-11-06,2021-11-06,0.00114504,0.61942153,0.61891352
2021-11-07,2021-11-07,0.00021976,0.62886429,0.62930338
2021-11-08,2021-11-08,5.02e-06,0.65115903,0.65051569
2021-11-09,2021-11-09,9.809e-05,0.64897473,0.64592005
2021-11-10,2021-11-10,0.00096968,0.63403071,0.63356856
2021-11-11,2021-11-11,0.00076902,0.63363667,0.63227681
2021-11-12,2021-11-12,0.00093476,0.62323318,0.62357315
2021-11-13,2021-11-13,0.00071037,0.62697023,0.62472374
2021-11-14,2021-11-14,0.00033468,0.63104653,0.63086917
2021-11-15,2021-11-15,0.0011487,0.62321563,0.61870933
2021-11-16,2021-11-16,0.00494269,0.60720175,0.59588194
2021-11-17,2021-11-17,0.00547102,0.59655634,0.59716778
2021-11-18,2021-11-18,0.01213534,0.58533901,0.57318293
2021-11-19,2021-11-19,0.0085769,0.59073771,0.5819423
2021-11-20,2021-11-20,0.00531106,0.59807288,0.59315131
2021-11-21,2021-11-21,0.00724757,0.59295224,0.58553336
2021-11-22,2021-11-22,0.01252204,0.58381948,0.56822887
2021-11-23,2021-11-23,0.00886711,0.58812311,0.57770278
2021-11-24,2021-11-24,0.00974535,0.5849362,0.57449226
2021-11-25,2021-11-25,0.0059485,0.58988509,0.58470265
2021-11-26,2021-11-26,0.02165685,0.5633318,0.54521675
2021-11-27,2021-11-27,0.0171612,0.56858028,0.55351513
2021-11-28,2021-11-28,0.00921178,0.57979885,0.57327828
2021-11-29,2021-11-29,0.00759898,0.58432892,0.57604731
2021-11-30,2021-11-30,0.00864271,0.58435548,0.56950652
2021-12-01,2021-12-01,0.00893745,0.57898977,0.5705032
2021-12-02,2021-12-02,0.01074339,0.57465494,0.56517158
2021-12-03,2021-12-03,0.02105736,0.56236924,0.54208739
2021-12-04,2021-12-04,0.04087299,0.54452327,0.50339917
2021-12-05,2021-12-05,0.03950311,0.54399162,0.50598856
2021-12-06,2021-12-06,0.03235067,0.55089947,0.51674591
2021-12-07,2021-12-07,0.03150832,0.55004531,0.51658341
2021-12-08,2021-12-08,0.03200076,0.54754925,0.51567301
2021-12-09,2021-12-09,0.04572567,0.53970904,0.48633552
2021-12-10,2021-12-10,0.04976164,0.53282362,0.4821858
2021-12-11,2021-12-11,0.03679158,0.54020205,0.50552094
2021-12-12,2021-12-12,0.03312737,0.54379552,0.51211654
2021-12-13,2021-12-13,0.05253781,0.52960843,0.47737172
2021-12-14,2021-12-14,0.04182539,0.53476975,0.49451387
2021-12-15,2021-12-15,0.03837851,0.5368066,0.50024946
2021-12-16,2021-12-16,0.04482289,0.53199322,0.48700089
2021-12-17,2021-12-17,0.05381484,0.52810614,0.47093372
2021-12-18,2021-12-18,0.04930401,0.52840995,0.47898456
2021-12-19,2021-12-19,0.05056168,0.52720251,0.47708223
2021-12-20,2021-12-20,0.04832416,0.52842914,0.48004152
2021-12-21,2021-12-21,0.03619985,0.53779513,0.5007309
2021-12-22,2021-12-22,0.03753017,0.53572267,0.49742081
2021-12-23,2021-12-23,0.02757508,0.5435989,0.51910386
2021-12-24,2021-12-24,0.02742831,0.54358732,0.51858966
2021-12-25,2021-12-25,0.02760261,0.54655397,0.51467802
2021-12-26,2021-12-26,0.02664004,0.54515715,0.51815066
2021-12-27,2021-12-27,0.02730512,0.54322107,0.51694489
2021-12-28,2021-12-28,0.04326289,0.52977392,0.48523561
2021-12-29,2021-12-29,0.05081322,0.52419383,0.4736054
2021-12-30,2021-12-30,0.04512806,0.52681143,0.48088235
2021-12-31,2021-12-31,0.05167349,0.52169679,0.47038875
2022-01-01,2022-01-01,0.04185113,0.52493391,0.48731846
2022-01-02,2022-01-02,0.04325677,0.52656007,0.48262997
2022-01-03,2022-01-03,0.04912582,0.5223844,0.47342458
2022-01-04,2022-01-04,0.05359442,0.5196089,0.46649983
2022-01-05,2022-01-05,0.07247452,0.51229187,0.43754047
2022-01-06,2022-01-06,0.07481424,0.50954529,0.43378002
2022-01-07,2022-01-07,0.08938887,0.50079669,0.41420835
2022-01-08,2022-01-08,0.08559574,0.50585621,0.41619884
2022-01-09,2022-01-09,0.08500165,0.50350086,0.41886467
2022-01-10,2022-01-10,0.08463221,0.50372821,0.41863614
2022-01-11,2022-01-11,0.07587295,0.50709766,0.43124892
2022-01-12,2022-01-12,0.06527373,0.51265291,0.44617132
2022-01-13,2022-01-13,0.0772447,0.50496736,0.42895824
2022-01-14,2022-01-14,0.0720052,0.50799724,0.43574391
2022-01-15,2022-01-15,0.07162432,0.5084505,0.43585388
2022-01-16,2022-01-16,0.07186916,0.50756349,0.43574965
2022-01-17,2022-01-17,0.07929191,0.50359344,0.42461086
2022-01-18,2022-01-18,0.07751669,0.50419611,0.4269256
2022-01-19,2022-01-19,0.08267113,0.50181047,0.41812001
2022-01-20,2022-01-20,0.09288589,0.49633322,0.40421892
2022-01-21,2022-01-21,0.14156791,0.48069013,0.33880187
2022-01-22,2022-01-22,0.16152284,0.47405502,0.31425031
2022-01-23,2022-01-23,0.14031624,0.48401893,0.33651101
2022-01-24,2022-01-24,0.13560715,0.48084108,0.3458348
2022-01-25,2022-01-25,0.13118818,0.48139576,0.35112939
2022-01-26,2022-01-26,0.13250084,0.48081283,0.34874196
2022-01-27,2022-01-27,0.12646449,0.48304544,0.35554594
2022-01-28,2022-01-28,0.11847048,0.48530203,0.36583202
2022-01-29,2022-01-29,0.11262378,0.48577301,0.37422368
2022-01-30,2022-01-30,0.1141687,0.48609417,0.37029554
2022-01-31,2022-01-31,0.10754933,0.48801816,0.37998611
2022-02-01,2022-02-01,0.10293584,0.4844986,0.38030251
2022-02-02,2022-02-02,0.12477901,0.47533264,0.35052387
2022-02-03,2022-02-03,0.12192945,0.47141921,0.35832884
2022-02-04,2022-02-04,0.07525806,0.49970979,0.42317044
2022-02-05,2022-02-05,0.07697991,0.49752565,0.42021936
2022-02-06,2022-02-06,0.06855582,0.50315209,0.43373309
2022-02-07,2022-02-07,0.05767979,0.50997948,0.45164603
2022-02-08,2022-02-08,0.05591947,0.5108331,0.45380214
2022-02-09,2022-02-09,0.05434454,0.50976568,0.45757848
2022-02-10,2022-02-10,0.06005023,0.50600919,0.44594215
2022-02-11,2022-02-11,0.0683897,0.49989205,0.43097494
2022-02-12,2022-02-12,0.07044978,0.49644032,0.42872998
2022-02-13,2022-02-13,0.06997099,0.49991586,0.42635551
2022-02-14,2022-02-14,0.0660828,0.50147177,0.43290014
2022-02-15,2022-02-15,0.05303578,0.50694791,0.45795798
2022-02-16,2022-02-16,0.05510991,0.51043396,0.44935861
2022-02-17,2022-02-17,0.08441906,0.48978547,0.40416994
2022-02-18,2022-02-18,0.08937326,0.48688364,0.39639843
2022-02-19,2022-02-19,0.08817725,0.48699218,0.39828595
2022-02-20,2022-02-20,0.10415044,0.48329001,0.37190403
2022-02-21,2022-02-21,0.12230711,0.4744029,0.34923791
2022-02-22,2022-02-22,0.10616306,0.47990832,0.37038534
2022-02-23,2022-02-23,0.11871781,0.47425934,0.35359778
2022-02-24,2022-02-24,0.10551352,0.47787738,0.37287803
2022-02-25,2022-02-25,0.09512232,0.48153795,0.38699679
2022-02-26,2022-02-26,0.09608614,0.48102625,0.38501937
2022-02-27,2022-02-27,0.11193279,0.47480376,0.36233986
2022-02-28,2022-02-28,0.05947949,0.50082431,0.44172613
2022-03-01,2022-03-01,0.05093847,0.50651204,0.45674233
2022-03-02,2022-03-02,0.05364672,0.50443996,0.44984571
2022-03-03,2022-03-03,0.06415589,0.49568706,0.43074715
2022-03-04,2022-03-04,0.0953171,0.47784735,0.38325993
2022-03-05,2022-03-05,0.09246598,0.47874962,0.38730769
2022-03-06,2022-03-06,0.10356947,0.47424682,0.37158566
2022-03-07,2022-03-07,0.1086833,0.47136356,0.3649144
2022-03-08,2022-03-08,0.09886604,0.47535821,0.37693785
2022-03-09,2022-03-09,0.06703823,0.4916458,0.42423207
2022-03-10,2022-03-10,0.08976625,0.4792361,0.38829374
2022-03-11,2022-03-11,0.09681284,0.47419267,0.37667789
2022-03-12,2022-03-12,0.09496397,0.47612821,0.37776587
