t,h,l,c,o,close,high,low,open,volume
1663200000.0,118876.89,116575.08,118173.51,117434.29,19690.8,20315.0,19453.0,20217.0,665862.067
1663286400.0,122279.58,118537.69,122121.74,118537.69,19792.5,19878.0,19300.0,19690.8,544608.804
1663372800.0,126002.14,122212.67,124953.83,122385.28,20102.0,20182.6,19739.4,19792.4,334678.558
1663459200.0,126565.53,122025.76,124160.78,124934.74,19404.5,20105.3,19325.8,20102.0,499916.474
1663545600.0,125017.37,114182.02,116203.67,124798.3,19528.6,19686.3,18215.0,19404.5,993776.352
1663632000.0,120817.95,115669.72,116044.21,115717.22,18866.8,19625.0,18690.1,19528.6,794623.932
1663718400.0,122384.94,112446.25,113895.21,115846.46,18447.5,20154.1,18084.3,18866.7,1168068.979
1663804800.0,121690.84,114668.33,121219.21,114668.33,19392.5,19504.8,18345.2,18447.5,852898.391
1663891200.0,126944.8,117966.3,117966.3,122071.32,19280.7,19492.0,18518.5,19392.5,838493.746
1663977600.0,122803.56,117262.13,120124.41,117262.13,18911.0,19304.5,18798.0,19280.7,377158.215
1664064000.0,121696.67,118644.75,121452,120208.32,18799.7,19196.0,18621.0,18910.9,410461.603
1664150400.0,128400.4,121048.25,127245.43,121930.76,19216.3,19311.5,18671.0,18799.7,777807.518
1664236800.0,148707.93,127692.36,128441.7,128304.37,19070.1,20375.0,18801.5,19216.3,1300566.158
1664323200.0,134753.88,128300.16,130413.18,128831.46,19407.3,19787.6,18460.0,19070.1,1141222.772
1664409600.0,132247.18,126536.22,130554.6,130822,19582.5,19648.8,18827.2,19407.4,991678.224
1664496000.0,149993.82,126564.32,126564.32,132495.77,19411.7,20172.7,19066.0,19582.5,1071462.934
1664582400.0,127213.07,125155.1,126113.02,125456.88,19304.0,19474.0,19140.0,19411.6,294457.009
1664668800.0,130085.13,125209.08,129859.39,126171.28,19049.4,19389.0,18896.0,19304.0,414970.451
1664755200.0,135376.77,126357.11,135376.77,126610.74,19622.0,19723.7,18950.8,19049.3,621816.329
1664841600.0,166242.24,135573.38,166242.24,135574.75,20333.0,20500.0,19480.1,19621.9,796678.762
1664928000.0,167250.46,158824,159263.76,166109.08,20150.0,20356.1,19707.0,20332.9,719577.149
1665014400.0,167664.07,156996.55,157799.15,159174.94,19954.0,20443.9,19843.3,20149.9,782034.669
1665100800.0,156749.81,146816.03,146816.03,156621.29,19520.9,20067.0,19304.4,19954.0,673407.102
1665187200.0,146534.58,142919.37,145092.14,146534.58,19406.2,19619.6,19200.0,19520.9,253257.201
1665273600.0,147062.7,144437.33,145405.55,144437.33,19430.0,19550.0,19310.0,19406.3,267178.795
1665360000.0,153600.43,144935.79,151403.15,145405.58,19124.0,19513.0,19000.0,19430.0,560920.904
1665446400.0,157681.03,151202.94,155696.4,151688.5,19055.0,19260.0,18850.0,19124.1,603358.324
1665532800.0,157721.23,151706.74,151706.74,156139.89,19148.0,19240.0,18924.3,19055.0,406770.288
1665619200.0,159316.46,149834.54,152343.5,151050.97,19365.5,19498.6,17917.8,19148.1,1104615.001
1665705600.0,156914.56,146766.6,146841.28,153088.73,19164.6,19947.9,19059.6,19365.4,861453.21
1665792000.0,150677.88,146129.73,149518.45,146417.85,19060.4,19218.8,18966.0,19164.6,241520.185
1665878400.0,149245.49,142929.44,143130.32,148589.08,19251.9,19415.9,19058.0,19060.4,267921.192
1665964800.0,157428.05,142991.25,156117.07,142991.25,19540.6,19666.0,19148.0,19251.8,502319.759
1666051200.0,165481.08,152095.6,152717.44,156452.75,19320.9,19706.4,19081.0,19540.7,634343.154
1666137600.0,156798.81,152649.72,153595.58,152649.72,19116.7,19349.8,19050.0,19320.9,404370.458
1666224000.0,155859.55,151025.3,155859.55,154013.4,19034.7,19350.0,18882.4,19116.6,537627.048
1666310400.0,160977.24,150281.5,150300.46,156767.99,19150.9,19240.0,18600.0,19034.8,581878.905
1666396800.0,151184.54,148807.15,150559.93,150110.76,19195.1,19250.0,19103.5,19151.0,174055.042
1666483200.0,160175.12,150104.09,160135.03,150580.05,19560.7,19690.0,19050.0,19195.1,358611.542
1666569600.0,161105.74,146191.16,146376.13,161041.45,19318.1,19593.3,19146.0,19560.6,476676.536
1666656000.0,169915.26,146234.44,164111.18,146293.73,20068.3,20415.0,19228.0,19318.1,777306.534
1666742400.0,170201.72,164610.42,167239.71,164610.42,20758.3,21030.0,20041.1,20068.3,841864.982
1666828800.0,166932.49,152304.6,152304.6,166690.46,20285.5,20863.7,20170.0,20758.4,614910.045
1666915200.0,151942.79,146245.19,146740.75,151942.79,20582.8,20740.0,19951.0,20285.6,595538.882
1667001600.0,153727.13,147033.13,153087.9,147033.13,20796.7,21088.0,20547.8,20582.7,482217.17
1667088000.0,152876.19,145073.18,145073.18,152876.19,20615.6,20925.2,20503.0,20796.7,295389.69
1667174400.0,145496.99,134526.3,134526.3,144061.94,20482.0,20838.7,20225.4,20615.5,478797.266
1667260800.0,137842.52,133583.61,135154.31,134366.02,20472.1,20687.0,20320.0,20482.1,314676.187
1667347200.0,135160.2,130193.73,130220.43,135160.2,20140.1,20796.0,20050.0,20472.1,651535.761
1667433600.0,132354.12,127474.51,129625.51,129815.54,20199.7,20400.0,20026.0,20140.2,372121.061
1667520000.0,147777.41,129361.14,141313.19,129505.71,21137.6,21297.0,20171.6,20199.8,824515.215
1667606400.0,149633.28,141342.82,148327.66,142073.56,21289.9,21473.7,21071.1,21137.6,303983.372
1667692800.0,148182.82,141653.97,141653.97,147881.11,20900.0,21355.8,20863.3,21289.8,277148.646
1667779200.0,139570.65,129752.86,129752.86,139297.35,20578.6,21062.6,20374.0,20900.0,554408.316
1667865600.0,132842.44,121101.83,121119.49,130210.41,18534.0,20685.0,16830.0,20578.5,2046476.313
1667952000.0,134236.47,118978.63,131357.46,120003.52,15905.0,18574.9,15462.6,18533.9,2065606.412
1668038400.0,134098.51,122684.34,122684.34,132261.75,17588.0,18230.0,15730.0,15905.0,1497093.602
1668124800.0,125126.62,119706.61,119817,122334.43,17058.3,17678.0,16343.0,17588.0,955344.602
1668211200.0,119054.98,117631.86,117678.96,117631.86,16806.9,17110.8,16623.8,17058.4,304455.717
1668297600.0,118575.03,115949.3,118575.03,117560.63,16321.2,16950.0,16210.3,16806.9,349742.836
1668384000.0,122281.11,115350.57,116258.36,119211.2,16605.2,17188.0,15805.5,16321.3,934392.484
1668470400.0,121160.77,115335.65,117464.67,115436.23,16888.3,17127.2,16516.7,16605.3,649349.458
1668556800.0,125945.2,117744.17,125138.61,117744.17,16650.6,17007.4,16358.0,16888.3,537241.645
1668643200.0,126345.85,123207.73,124265.66,123207.73,16682.1,16741.7,16403.3,16650.7,408989.285
1668729600.0,125735.18,121112.07,121112.07,124497.3,16689.7,16984.4,16541.1,16682.1,388612.842
1668816000.0,121316.9,119764.73,119764.73,120831.5,16692.9,16814.5,16543.8,16689.7,171822.915
1668902400.0,121032.05,118765.02,120150,119623.04,16272.6,16743.9,16167.1,16693.0,327599.214
1668988800.0,129344,121296.05,129033.18,121296.05,15773.0,16304.3,15443.2,16272.7,790219.365
1669075200.0,129732.8,127589.05,127589.05,129027.91,16220.6,16309.0,15610.3,15772.9,579333.644
1669161600.0,129898.84,123505.72,123505.72,127681.47,16595.8,16703.4,16155.5,16220.5,546714.91
1669248000.0,125986.07,122503.09,123909.77,123272.07,16592.4,16800.0,16450.0,16595.8,351024.418
1669334400.0,127098.79,123864.29,126229.25,123864.29,16516.1,16639.9,16331.7,16592.5,306560.116
1669420800.0,126107.04,125076.5,126088.58,125437.43,16449.2,16699.1,16369.1,16516.2,253401.659
1669507200.0,127638.81,124791.79,127494.59,126145.55,16422.6,16594.2,16396.0,16449.2,189370.345
1669593600.0,127131.25,123464.06,124946.87,126737.76,16204.5,16475.0,15984.1,16422.5,497137.869
1669680000.0,129331.6,124361.58,127677.69,124980.27,16433.2,16543.0,16088.0,16204.6,391410.854
1669766400.0,127557.71,123949.27,125779.75,127494.72,17153.3,17248.3,16421.5,16433.3,620324.95
1669852800.0,131332.56,127080.39,129845.68,127080.39,16970.5,17348.5,16851.2,17153.4,411051.309
1669939200.0,130546.64,128223.52,128788.77,129845.68,17083.0,17096.3,16760.0,16970.5,335039.215
1670025600.0,130485.2,128058.99,129638.94,128788.77,16879.5,17160.0,16850.1,17083.0,185257.242
1670112000.0,139719.11,129352.29,135962.08,129638.94,17099.5,17206.2,16874.1,16879.5,292090.868
1670198400.0,138220.13,122732.63,122844.58,135962.08,16958.3,17430.0,16860.6,17099.5,519961.39
1670284800.0,122844.58,110520.22,110521.61,122844.58,17078.6,17100.0,16899.9,16958.2,321330.613
1670371200.0,110907.72,104194.92,107670.22,110521.61,16828.0,17130.0,16655.0,17078.7,337778.925
1670457600.0,111072.77,106842.28,110651.3,107670.22,17216.0,17294.9,16710.4,16828.0,402157.335
1670544000.0,113092.39,108933.69,108933.69,110651.3,17122.0,17365.4,17052.0,17216.0,290231.183
1670630400.0,111523.42,108878.68,109872.59,108933.69,17120.0,17228.6,17081.0,17122.0,141895.207
1670716800.0,111360.19,108423.17,109047.28,109872.59,17077.3,17265.0,17060.0,17120.1,171004.111
1670803200.0,109150.35,102972.47,104583.51,109047.28,17200.0,17237.9,16865.0,17077.3,335856.258
1670889600.0,111368.99,104393.04,107207.88,104583.51,17777.1,18100.0,17076.0,17200.0,596851.291
1670976000.0,113055.58,106274.09,111787.37,107207.88,17803.9,18400.0,17659.4,17777.1,627511.699
1671062400.0,112279.23,107690.67,108230.49,111787.37,17351.8,17849.5,17258.0,17804.0,437284.037
1671148800.0,108300.59,97593.44,98131.3,108230.49,16624.1,17528.0,16521.1,17351.9,622150.245
1671235200.0,100559.74,97512.23,99333.57,98131.3,16768.0,16790.0,16571.8,16624.1,248465.273
1671321600.0,100959.03,98341.01,98436.52,99333.57,16730.3,16872.0,16656.0,16768.1,185898.213
1671408000.0,102037.75,96942.38,97353.28,98436.52,16429.2,16809.6,16210.0,16730.4,344728.552
1671494400.0,98498.94,94221.88,95126.92,97353.28,16887.2,17049.6,16390.3,16429.2,476171.098
1671580800.0,97260.19,94585.11,95780.26,95126.92,16819.6,16924.2,16694.2,16887.3,227752.335
1671667200.0,102263.04,95780.26,99463.28,95780.26,16815.5,16861.9,16556.1,16819.7,306610.961
1671753600.0,100502.23,96462.56,98291.97,99463.28,16776.4,16960.0,16690.0,16815.5,264553.42
1671840000.0,99331.25,97954.68,98004.05,98291.97,16828.9,16859.9,16774.4,16776.3,82410.79
1671926400.0,98476.48,96768.35,97401.08,98004.05,16824.4,16850.0,16700.0,16829.0,144075.843
1672012800.0,98143.83,96380.02,96540.24,97401.08,16912.9,16936.8,16781.1,16824.5,148128.699
1672099200.0,103244.02,96016.58,103196.12,96540.24,16698.2,16968.0,16580.0,16912.8,262828.564
1672185600.0,106555.35,101760.25,106392.65,103196.12,16539.0,16778.3,16455.6,16698.2,344649.858
1672272000.0,107850.03,105752.82,106936.42,106392.65,16630.3,16659.0,16485.1,16538.9,208591.531
1672358400.0,110080.44,106790.25,107691.79,106936.42,16601.2,16666.6,16320.0,16630.3,295630.49
1672444800.0,108422.33,105190.46,105692.78,107691.79,16537.6,16640.0,16461.8,16601.2,134462.156
1672531200.0,108930.81,105561.14,108854.59,105692.78,16610.3,16618.8,16488.0,16537.5,105502.965
1672617600.0,108882,105155.14,105155.14,108854.59,16666.0,16799.0,16541.2,16610.4,215161.176
1672704000.0,108286.83,105046.4,105095.11,105155.14,16667.2,16774.0,16600.3,16665.9,203070.205
1672790400.0,105336.93,101441.85,101527.77,105095.11,16842.1,16984.6,16645.7,16667.3,349747.838
1672876800.0,104790.51,100961.28,103940.72,101527.77,16823.8,16872.8,16740.4,16842.2,176369.347
1672963200.0,105450.2,102646.02,103606.14,103940.72,16943.8,17030.0,16664.8,16823.8,316973.629
1673049600.0,105848.08,103606.14,105490.97,103606.14,16936.5,16973.6,16900.1,16943.9,77973.105
1673136000.0,106390.29,102727.5,102822.73,105490.97,17124.7,17181.1,16905.0,16936.5,157717.318
1673222400.0,108411.79,102822.73,103305.96,102822.73,17169.7,17387.8,17098.2,17124.6,400277.809
1673308800.0,113091.77,103031.62,113090.62,103305.96,17428.8,17485.4,17140.4,17169.6,297320.371
1673395200.0,114415.85,106209.4,106927,113090.62,17935.7,18013.2,17306.4,17428.8,386277.106
1673481600.0,113387.07,104050.11,108920.99,106927,18838.0,19120.0,17902.4,17935.6,1040334.76
1673568000.0,116864.28,108920.99,111319.66,108920.99,19924.2,19997.8,18711.0,18838.1,806807.832
1673654400.0,111352.05,90925.08,93682.13,111319.66,20962.8,21544.0,19882.6,19924.3,1010666.683
1673740800.0,97004.65,92042.77,94267.26,93682.13,20882.7,21073.8,20556.0,20962.8,428486.559
1673827200.0,99739.54,91958.29,97971.75,94267.26,21188.3,21498.0,20606.6,20882.7,666148.201
1673913600.0,102453.1,95944.51,101982.73,97971.75,21130.9,21640.0,20827.8,21188.2,547390.593
1674000000.0,106211.32,99528.03,101713.36,101982.73,20680.0,21672.0,20386.0,21130.8,813785.517
1674086400.0,105539.05,100683.11,105068.19,101713.36,21068.3,21183.9,20659.9,20680.1,374733.617
1674172800.0,111328.64,95597.41,98669.82,105068.19,22661.1,22750.0,20856.4,21068.3,723645.2
1674259200.0,100714.03,92382.8,95498.7,98669.82,22781.9,23390.0,22422.0,22661.0,764681.1
1674345600.0,97125.86,93581.59,94282.09,95498.7,22704.6,23080.2,22287.0,22781.8,482529.811
1674432000.0,96539.2,92023.12,92121.03,94282.09,22913.1,23193.1,22500.0,22704.7,525802.84
1674518400.0,94629.84,91321.77,92273.67,92121.03,22627.4,23158.7,22450.0,22913.3,505615.816
1674604800.0,95176.49,85528.43,85901.01,92273.67,23060.6,23837.4,22310.5,22627.5,692786.607
1674691200.0,90207.3,85596.69,88639.93,85901.01,23001.9,23278.7,22843.8,23060.6,427760.786
1674777600.0,92397,86459.85,90142.17,88639.93,23068.0,23500.0,22516.6,23001.9,509920.307
1674864000.0,90939.29,89321.37,90402.88,90142.17,23015.9,23185.0,22870.8,23068.1,186400.943
1674950400.0,105147.69,89375.11,103276.93,90402.88,23740.3,23962.7,22961.5,23016.0,562028.231
1675036800.0,104910.57,93246.05,93416.2,103276.93,22819.9,23804.6,22484.2,23740.2,572537.407
1675123200.0,101123.5,93324.39,97518.54,93416.2,23119.4,23330.0,22715.3,22819.9,403726.966
1675209600.0,100555.86,95534.08,100274.53,97518.54,23730.0,23852.4,22747.0,23119.5,571429.711
1675296000.0,100666.38,96931.11,97798.21,100274.53,23493.1,24281.4,23365.0,23730.1,615740.338
1675382400.0,100907.13,96641.07,96641.07,97798.21,23424.7,23719.9,23201.0,23493.0,470831.438
1675468800.0,99698.45,95658.72,98604.73,96641.07,23322.6,23591.4,23250.0,23424.7,197118.393
1675555200.0,103586.95,98604.73,102608.5,98604.73,22929.2,23436.0,22741.0,23322.6,356665.034
1675641600.0,106054.31,102041.56,103065.56,102608.5,22757.7,23159.4,22600.0,22929.3,417160.143
1675728000.0,105508.95,100417.44,101400.65,103065.56,23234.1,23368.6,22742.4,22757.8,447273.494
1675814400.0,107919.73,100456.57,104903.59,101400.65,22955.9,23450.0,22662.9,23234.1,383465.481
1675900800.0,107958.57,98953.83,99817.78,104903.59,21793.4,23007.8,21684.7,22955.9,732295.35
1675987200.0,104399.6,99817.78,101858.94,99817.78,21618.6,21933.8,21405.0,21793.3,439986.497
1676073600.0,105340.24,101274.97,101867.6,101858.94,21851.3,21891.9,21594.4,21618.6,189249.667
1676160000.0,102299.47,97795.83,98993.02,101867.6,21771.1,22080.9,21618.0,21851.2,276787.093
1676246400.0,104515.52,98597.8,100152.33,98993.02,21766.2,21888.0,21338.0,21771.0,511595.693
1676332800.0,104631.03,99121.24,103429.88,100152.33,22187.4,22320.0,21485.2,21766.1,598791.509
1676419200.0,111704.29,102243.91,108680.47,103429.88,24332.6,24420.0,22038.5,22187.4,824676.471
1676505600.0,114655.6,106531.32,108299.9,108680.47,23526.6,25290.0,23518.0,24332.7,959463.159
1676592000.0,110047.87,101936.89,107854.72,108299.9,24581.5,25043.2,23350.0,23526.6,922717.148
1676678400.0,110850.65,107650.74,110174.71,107854.72,24636.9,24887.5,24430.6,24581.3,261555.556
1676764800.0,116699.32,106924.79,106962.86,110174.71,24265.9,25200.0,24179.4,24636.8,543506.628
1676851200.0,114604.06,104369.24,111204.95,106962.86,24849.9,25140.0,23827.0,24265.9,646401.072
1676937600.0,118037.7,108101.32,109683.31,111204.95,24443.4,25347.6,24150.0,24849.9,729290.575
1677024000.0,112481.84,105148.38,105258.41,109683.31,24171.3,24468.5,23572.0,24443.3,730414.101
1677110400.0,107908.15,103798.4,104264.61,105258.41,23928.8,24588.0,23590.0,24171.3,751339.414
1677196800.0,110336.41,103338.53,105788.58,104264.61,23175.6,24138.6,22800.0,23928.7,731577.942
1677283200.0,112431.79,105654.35,109621.68,105788.58,23146.2,23210.5,22700.0,23175.5,310795.648
1677369600.0,110410.51,105787.21,106768.94,109621.68,23545.3,23675.0,23050.0,23146.2,371395.056
1677456000.0,108567.81,100300.74,100739.6,106768.94,23480.0,23888.0,23088.0,23545.2,576754.966
1677542400.0,104602.15,100214.9,103324.96,100739.6,23129.6,23592.8,23010.0,23480.0,456919.838
1677628800.0,108521.35,102950.39,103708.81,103324.96,23619.8,24022.7,23008.4,23129.7,617250.311
1677715200.0,110500.77,103375.16,108424.91,103708.81,23457.1,23790.5,23183.0,23619.8,419256.601
1677801600.0,108704.89,99609.67,101615.51,108424.91,22342.8,23468.5,21883.2,23457.1,608518.137
1677888000.0,101824.12,98316.8,99547,101615.51,22335.7,22400.0,22147.5,22342.8,175309.211
1677974400.0,101275.7,96405.71,99444.75,99547,22419.4,22650.0,22174.9,22335.8,282261.745
1678060800.0,107426.48,99003.97,103611.47,99444.75,22397.1,22594.5,22240.1,22419.3,298976.397
1678147200.0,105135.12,102088.93,104658.7,103611.47,22187.1,22550.0,21908.0,22397.1,548494.099
1678233600.0,109671.6,103302.64,107107.95,104658.7,21695.4,22276.4,21540.5,22187.1,547867.967
1678320000.0,115515.38,98742.81,99050.22,107107.95,20348.3,21823.0,20003.5,21695.3,951903.36
1678406400.0,101472.02,93896.17,96751.87,99050.22,20140.3,20351.8,19521.6,20348.4,1238135.265
1678492800.0,97795.62,90201.75,92235.73,96751.87,20447.3,20674.5,19752.5,20140.3,753479.558
1678579200.0,97293.64,85834.67,87568.7,92235.73,21986.2,22184.0,20262.2,20447.3,881522.402
1678665600.0,100576.95,87568.7,99048.07,87568.7,24119.5,24517.2,21804.0,21986.2,1534982.176
1678752000.0,115046.89,95566.48,96712.29,99048.07,24682.5,26489.9,23951.0,24119.5,1572562.635
1678838400.0,104788.13,92802.72,93299.95,96712.29,24288.0,25200.0,23888.0,24682.5,1102056.429
1678924800.0,106759.07,93299.95,103835.37,93299.95,24990.4,25167.9,24120.5,24287.9,735446.946
1679011200.0,119006.09,102367.04,106755.16,103835.37,27384.0,27763.4,24875.3,24990.5,1341159.064
1679097600.0,110144.66,102978.5,106578.02,106755.16,26907.0,27726.4,26555.5,27383.9,740232.316
1679184000.0,112533.63,106307.71,112007.18,106578.02,27955.7,28397.0,26815.9,26907.0,759367.078
1679270400.0,118943.39,107159.08,111135.42,112007.18,27704.1,28483.2,27120.6,27955.8,937223.448
1679356800.0,116308.39,109521.35,110475.43,111135.42,28091.1,28460.0,27288.0,27704.1,685487.714
1679443200.0,115105.68,102259.72,102321.64,110475.43,27233.8,28881.0,26590.0,28091.1,1080393.27
1679529600.0,108760.08,101366.71,104108.36,102321.64,28284.1,28777.0,27101.0,27233.8,808174.047
1679616000.0,107116.79,98025.19,98124.71,104108.36,27438.9,28369.1,26960.0,28284.0,696075.37
1679702400.0,100918.39,97101.08,97229.22,98124.71,27447.3,27788.0,27131.8,27439.0,335674.055
1679788800.0,103877.03,96961.36,102443.61,97229.22,27954.3,28186.9,27400.0,27447.2,399756.985
1679875200.0,105607.92,98600.12,98844.47,102443.61,27112.0,28019.4,26480.0,27954.3,642434.822
1679961600.0,102794.14,98788.26,102253.78,98844.47,27249.7,27500.0,26610.0,27112.0,585080.772
1680048000.0,110821.47,100392.88,109417.08,102253.78,28338.5,28649.9,27223.6,27249.7,655852.971
1680134400.0,110068.87,101175.58,101867.16,109417.08,28015.0,29184.8,27654.1,28338.6,770966.1
1680220800.0,108669.68,100342.33,107684.86,101867.16,28454.9,28675.3,27500.0,28015.0,611557.29
1680307200.0,108125.54,105608.07,105946.33,107684.86,28443.8,28845.3,28180.0,28454.8,256487.222
1680393600.0,108372.4,103605.1,104922.32,105946.33,28161.2,28516.5,27820.0,28443.7,316658.67
1680480000.0,105241.22,93685.73,94326.54,104922.32,27786.1,28540.0,27166.0,28161.3,741665.563
1680566400.0,100164.07,94199.69,97209.34,94326.54,28155.2,28450.0,27650.2,27786.1,432370.612
1680652800.0,102054.87,95292.47,96117.27,97209.34,28154.0,28800.0,27775.0,28155.1,543712.838
1680739200.0,101774.25,95964.72,98536.33,96117.27,28022.8,28175.0,27684.2,28154.0,355916.782
1680825600.0,102609.74,98441.57,101973.74,98536.33,27890.7,28096.0,27755.0,28022.9,219250.178
1680912000.0,102240.58,100963.39,101806.74,101973.74,27924.9,28153.6,27850.1,27890.7,159129.56
1680998400.0,103984.47,99106.76,103684.39,101806.74,28309.4,28539.1,27762.8,27924.9,305861.88
1681084800.0,121989.02,103341.5,118583.37,103684.39,29623.1,29840.0,28153.6,28309.4,580061.925
1681171200.0,119470.7,111911.54,114101.4,118583.37,30185.1,30564.0,29573.9,29623.1,628978.491
1681257600.0,115356.07,110981.48,113825.96,114101.4,29875.0,30480.0,29620.0,30185.1,563668.43
1681344000.0,116687.08,110724.11,112053.99,113825.96,30362.7,30648.9,29836.7,29874.9,436182.494
1681430400.0,112204.44,99686.57,99957.16,112053.99,30453.1,31059.0,29925.0,30362.7,615391.615
1681516800.0,102065.3,99698.15,101319.12,99957.16,30280.4,30599.9,30186.0,30453.0,180234.082
1681603200.0,102238.86,99746.72,100077.65,101319.12,30286.6,30560.0,30102.0,30280.4,210226.019
1681689600.0,101924.65,97354.44,100617.89,100077.65,29420.0,30307.4,29219.9,30286.6,455518.548
1681776000.0,101321.73,97872.52,99077.68,100617.89,30365.8,30480.0,29078.1,29420.1,533189.27
1681862400.0,102810.83,94510.63,96417.72,99077.68,28795.1,30410.0,28557.3,30365.8,643866.11
1681948800.0,100708.83,96182.72,99071.82,96417.72,28229.9,29078.0,27983.0,28795.0,639179.286
1682035200.0,106222.77,99071.82,102377.22,99071.82,27252.5,28368.9,27100.0,28229.9,687832.833
1682121600.0,107227.3,102377.22,104767.34,102377.22,27807.2,27888.0,27126.0,27252.6,345549.021
1682208000.0,106634.48,103126.36,103424.45,104767.34,27576.0,27807.3,27279.7,27807.2,332082.355
1682294400.0,106318.95,101342.6,102573.04,103424.45,27497.5,28000.0,26919.3,27575.9,581268.268
1682380800.0,104456.61,100344.66,101865.37,102573.04,28286.7,28379.9,27176.6,27497.4,508254.515
1682467200.0,109129.24,89962.48,92530.63,101865.37,28395.9,30048.2,27200.0,28286.7,1284924.668
1682553600.0,99839.88,89702.82,99128.75,92530.63,29459.0,29898.0,28365.3,28396.0,952584.739
1682640000.0,103610.78,98939.07,100399.45,99128.75,29300.0,29591.1,28870.0,29459.0,508350.155
1682726400.0,103417.24,100036.39,100323.92,100399.45,29212.7,29443.9,29000.4,29300.0,218013.244
1682812800.0,105280.87,98481.44,98481.44,100323.92,29223.0,29950.0,29067.4,29212.7,417798.846
1682899200.0,104295.33,95110.68,101951.27,98481.44,28054.4,29325.5,27650.0,29223.0,624974.488
1682985600.0,107098.36,101146.1,101412.38,101951.27,28656.5,28888.0,27854.0,28054.5,513546.269
1683072000.0,101899.02,94896.71,96975.36,101412.38,29018.4,29258.4,28080.0,28656.4,676466.23
1683158400.0,103074.41,96940.63,101258.78,96975.36,28826.0,29380.0,28660.0,29018.4,426425.584
1683244800.0,106851.31,99039.19,105092.19,101258.78,29491.5,29693.0,28618.3,28826.0,578485.177
1683331200.0,105629.89,98030.39,98695.39,105092.19,28837.8,29840.0,28333.0,29491.5,475628.901
1683417600.0,100703.6,97705.57,100024.99,98695.39,28419.4,29137.0,28370.0,28837.9,308410.643
1683504000.0,106700.06,99490.66,105639.12,100024.99,27659.8,28624.6,27250.0,28419.5,658188.777
1683590400.0,111341.84,105128.59,108501.25,105639.12,27610.2,27815.6,27316.8,27659.8,367664.686
1683676800.0,109442.28,100861.55,101867.76,108501.25,27582.9,28297.0,26666.6,27610.2,722502.676
1683763200.0,110064.82,101379.65,108759.58,101867.76,26956.4,27630.0,26688.8,27583.0,538822.363
1683849600.0,113409.92,106832.23,106886.18,108759.58,26785.1,27090.0,25751.0,26956.4,615645.508
1683936000.0,109062.43,105548.35,107539.65,106886.18,26762.7,27051.5,26674.9,26785.2,242694.929
1684022400.0,109281.95,105995.2,107815.12,107539.65,26901.9,27200.0,26557.0,26762.8,247579.427
1684108800.0,108877.73,106442.47,107244.88,107815.12,27152.5,27650.0,26694.4,26901.9,450263.076
1684195200.0,109790.21,104693.02,108801.71,107244.88,27024.8,27284.7,26832.0,27152.5,373172.951
1684281600.0,112909.11,107201.6,107824.65,108801.71,27395.8,27500.0,26527.5,27024.7,490065.218
1684368000.0,110295.77,104394.9,104896.17,107824.65,26809.3,27482.7,26335.3,27395.7,544971.979
1684454400.0,106667.75,104119.28,104121.33,104896.17,26870.1,27180.0,26611.2,26809.4,324097.956
1684540800.0,106198.69,103778.13,104806.25,104121.33,27089.5,27144.4,26813.5,26870.1,137515.354
1684627200.0,107202.62,103945.79,106079.54,104806.25,26732.8,27288.0,26642.0,27089.6,238776.425
1684713600.0,109541.07,105059.01,105283.77,106079.54,26840.2,27097.8,26500.0,26732.8,328030.52
1684800000.0,106088.06,103167.69,105000.3,105283.77,27209.9,27527.5,26782.6,26840.2,369176.618
1684886400.0,115903.64,103326.44,114971.52,105000.3,26313.8,27212.9,26060.0,27209.9,535191.677
1684972800.0,117927.75,110989.93,111996.09,114971.52,26461.8,26644.0,25850.0,26313.9,394535.225
1685059200.0,112057.16,106056.27,106119.9,111996.09,26689.9,26925.0,26313.9,26461.7,324475.546
1685145600.0,109122.95,106103.91,108501.61,106119.9,26841.6,26890.0,26528.6,26689.8,163681.935
1685232000.0,114607.99,106481.93,111022.91,108501.61,28055.7,28252.8,26746.0,26841.6,440115.394
1685318400.0,113193.63,108841.23,111672.26,111096,27722.0,28442.0,27513.5,28055.8,411290.549
1685404800.0,112299.22,110246.28,111176.22,111672.26,27680.1,28038.6,27530.0,27722.1,334379.313
1685491200.0,114095.54,108210.75,111661,111176.22,27201.1,27825.0,26826.0,27680.0,471381.89
1685577600.0,115315.33,108696.49,113543.48,111661,26805.3,27347.9,26600.0,27201.1,404787.572
1685664000.0,114671.04,112393.22,112593.16,113543.48,27227.8,27290.0,26477.6,26805.3,391110.093
1685750400.0,114532.15,111986.18,114458.29,112593.16,27054.9,27340.2,26900.0,27227.8,182464.1
1685836800.0,115186.71,108719.63,108783.3,114458.29,27102.4,27460.0,26935.3,27054.9,218271.544
1685923200.0,121120.59,108783.3,119538.07,108783.3,25714.7,27125.0,25360.1,27102.4,700502.548
1686009600.0,122500.74,108846.53,109365.86,119538.07,27221.5,27358.1,25321.6,25714.6,731445.649
1686096000.0,110474.67,102960.81,103184.79,109365.86,26325.9,27394.4,26111.0,27221.5,660044.537
1686182400.0,106454.75,103152.87,103394.47,103184.79,26485.9,26800.0,26195.4,26325.9,333104.839
1686268800.0,104573.64,101479.37,102597.69,103394.47,26468.1,26775.0,26236.0,26486.0,283719.198
1686355200.0,108339.32,97025.37,101885.4,102597.69,25826.6,26525.0,25300.0,26468.2,608917.569
