l,o,c,t,h,low,high,close,volume,open
18655368693,19148114977,18901542360,1703376000,19261826118,42550.0,43994.8,43008.4,179967.251,43725.2
18780176010,18901542360,19161668648,1703462400,19397785627,42755.4,43850.0,43611.9,184210.274,43008.4
18812884870,19161668648,19128014483,1703548800,19859064636,41597.0,43635.1,42538.5,295583.678,43611.9
18796619302,19128014483,19236619753,1703635200,19446268836,42145.7,43700.0,43453.8,251351.538,42538.6
18895092540,19236619753,18999774346,1703721600,19291345128,42320.5,43850.0,42600.1,257515.182,43453.8
17945723325,18999774346,18141311103,1703808000,19087759301,41283.2,43171.9,42095.1,337421.865,42600.1
18105827399,18141311103,18215255448,1703894400,18550838871,41550.0,42654.6,42174.2,183890.67,42095.1
18033575373,18215255448,18084869062,1703980800,18511269786,42001.0,42951.0,42314.0,173508.289,42174.3
18048968398,18084869062,19032671907,1704067200,19048312748,42207.9,44266.0,44230.2,206424.144,42314.0
19011054831,19032671907,19678118314,1704153600,20124648778,44200.9,45950.0,44979.8,459798.523,44230.3
17602289576,19678118314,18561679444,1704240000,20437273568,40333.0,45582.3,42849.5,595855.225,44979.7
18201723961,18561679444,18447544262,1704326400,18756807779,42625.0,44840.8,44143.8,333923.098,42849.5
17524823779,18447544262,18186470013,1704412800,18507635134,42300.0,44500.0,44145.4,374967.791,44143.8
18040291682,18186470013,18298752076,1704499200,18457257066,43391.3,44214.6,43956.7,138542.797,44145.3
18298752076,18298752076,18429875368,1704585600,19002900964,43557.5,44486.9,43916.9,180710.714,43956.6
18151778852,18429875368,19979541681,1704672000,20074103569,43158.1,47312.0,46972.7,495087.983,43916.9
19358753853,19979541681,19730970174,1704758400,20622848728,44417.2,48100.0,46114.0,513362.773,46972.6
19442875469,19730970174,20049330109,1704844800,20516189999,44291.5,47699.3,46662.9,668657.474,46113.9
19750624157,20049330109,20608123633,1704931200,21596870291,45600.0,49027.5,46337.8,596698.379,46663.0
19248749628,20608123633,19415813712,1705017600,20708084118,41370.0,46536.2,42788.9,575943.258,46337.9
18469670034,19415813712,18569889708,1705104000,19485160107,42445.7,43273.4,42846.4,207737.326,42789.0
18329463484,18569889708,18365153370,1705190400,18757836205,41713.5,43096.1,41734.9,181096.968,42846.4
18220043873,18365153370,18252385850,1705276800,18719399956,41720.0,43376.0,42515.0,240059.141,41734.9
18252385850,18252385850,18450436077,1705363200,18706672059,42050.0,43589.0,43133.0,287207.233,42515.0
18088944819,18450436077,18321993964,1705449600,18518263895,42200.0,43198.0,42783.4,209396.081,43133.0
17774960616,18321993964,18009378600,1705536000,18396831300,40673.6,42932.3,41323.1,335080.756,42783.3
17644607748,18009378600,17824619219,1705622400,18217031779,40300.0,42197.0,41662.2,345941.73,41323.2
17590151025,17824619219,17714723298,1705708800,17831318226,41453.6,41883.5,41691.8,95866.062,41662.1
17383928035,17714723298,17528371792,1705795200,17728876273,41500.0,41880.9,41580.0,67035.552,41691.8
17040360114,17528371792,17079626098,1705881600,17941435837,39402.0,41692.3,39567.0,459024.106,41579.9
16828163786,17079626098,17001317204,1705968000,17239953576,38545.0,40172.7,39890.0,414373.386,39567.1
16875468702,17001317204,17297242081,1706054400,17457245862,39493.3,40560.6,40078.7,272754.171,39889.9
17136927157,17297242081,17322355194,1706140800,17575187169,39535.3,40300.0,39953.3,203728.679,40078.8
17111784824,17322355194,17803627180,1706227200,18064813380,39813.1,42239.3,41806.4,355418.478,39953.3
17694509477,17803627180,17911129860,1706313600,18004765424,41360.1,42187.1,42102.2,118437.114,41806.4
17512312301,17911129860,17665622887,1706400000,18146852256,41600.0,42836.0,42021.2,205736.453,42102.2
17611825262,17665622887,18270173527,1706486400,18284556148,41768.3,43340.8,43287.7,249502.11,42021.2
18022282344,18270173527,18077841957,1706572800,18829812763,42665.6,43888.0,42918.3,257582.784,43287.6
17192576517,18077841957,17275440032,1706659200,18121727061,42257.6,43748.6,42560.5,313069.11,42918.3
17025966180,17275440032,17497886396,1706745600,17710942175,41866.8,43288.0,43072.6,274321.107,42560.5
17276711388,17497886396,17489688215,1706832000,18415308614,42512.7,43480.0,43182.0,205767.574,43072.6
17285740647,17489688215,17401896863,1706918400,17682653886,42858.3,43372.2,42992.4,89735.22,43182.0
17221795256,17401896863,17432665159,1707004800,18133584411,42176.7,43112.1,42570.3,127421.548,42992.4
17393204257,17432665159,17913421571,1707091200,18586741268,42235.1,43580.0,42692.9,240655.549,42570.3
17688804574,17913421571,18039199150,1707177600,18228967466,42559.8,43378.8,43079.1,196157.643,42692.9
17858103007,18039199150,19033427675,1707264000,19033427675,42763.4,44388.0,44326.2,252057.708,43079.1
19001096044,19033427675,20008920504,1707350400,20420594619,44306.8,45600.0,45269.1,299738.288,44326.3
19997515678,20008920504,20531590062,1707436800,21158524876,45218.1,48230.3,47116.1,519919.419,45269.2
20495351499,20531590062,21304485703,1707523200,21350115318,46836.4,48189.6,47732.6,179626.604,47116.1
21255112820,21304485703,21794667823,1707609600,21882464906,47539.4,48600.0,48303.4,209951.626,47732.6
21561468590,21794667823,23051071309,1707696000,23328434322,47702.0,50413.2,49943.6,450895.202,48303.4
22384804336,23051071309,22673644401,1707782400,23536905760,48301.0,50428.8,49696.4,382348.085,49943.6
22403674944,22673644401,23846063051,1707868800,24265092473,49215.7,52100.0,51823.2,395191.791,49696.4
23591725150,23846063051,23797260155,1707955200,24676690916,51334.9,52859.0,51898.5,392724.603,51823.1
23716222475,23797260155,23840352588,1708041600,24412860674,51611.7,52623.0,52148.6,259819.793,51898.4
23497886938,23840352588,23800184345,1708128000,23950534053,50647.5,52192.8,51679.4,222342.005,52148.7
23457722357,23800184345,23722978573,1708214400,23878311476,51178.0,52450.0,52175.9,166636.426,51679.5
23722978573,23722978573,23964205628,1708300800,24312455100,51688.8,52532.9,51813.8,196387.978,52175.9
23461302340,23964205628,23791877656,1708387200,24738983923,50788.0,53090.9,52297.4,388913.064,51813.7
23351718008,23791877656,23674257957,1708473600,23929198030,50528.4,52402.3,51877.8,308127.301,52297.3
23259633946,23674257957,23351088240,1708560000,23848819302,50967.5,52130.8,51316.9,244144.647,51877.9
23215943307,23351088240,23291367217,1708646400,23593179789,50512.7,51576.3,50771.9,215474.562,51316.9
23291367217,23291367217,23544281178,1708732800,23619384189,50611.4,51736.6,51602.1,104944.457,50771.9
23313070409,23544281178,23445011766,1708819200,23768882842,51300.4,52050.0,51764.9,122177.26,51602.1
23296878579,23445011766,24859462280,1708905600,25006390474,50922.5,54991.8,54511.6,393466.231,51764.9
24609212636,24859462280,25699035255,1708992000,26276390241,54495.0,57780.0,57074.5,511475.535,54511.7
25202326948,25699035255,26899740948,1709078400,27465279812,56730.1,64300.0,62487.9,1010118.442,57074.5
26006137081,26899740948,26085574028,1709164800,28001816018,60452.0,63762.8,61203.3,584713.883,62487.9
26045726114,26085574028,27085987925,1709251200,27441063051,60844.8,63199.0,62430.6,299231.827,61203.3
26876365491,27085987925,27368125380,1709337600,27391874116,61605.0,62513.1,62039.9,159283.629,62430.6
27185312042,27368125380,28531751514,1709424000,28626078343,61339.5,63330.9,63178.5,200312.503,62039.9
28497637198,28531751514,32010371637,1709510400,32134660346,62299.0,68600.0,68296.4,632882.144,63178.5
29247499195,32010371637,31331041561,1709596800,33533604111,59112.0,69350.0,63747.4,1053025.132,68296.5
30644775576,31331041561,30703687964,1709683200,33391146285,62829.3,67729.5,66128.1,534011.813,63747.5
30509685681,30703687964,31289109174,1709769600,31961680211,65609.3,68101.3,66870.0,296092.788,66128.0
31229311719,31289109174,31817000529,1709856000,33394755524,66120.0,70330.8,68180.2,459387.207,66870.0
31652576371,31817000529,32116944576,1709942400,32126067807,67908.7,68608.7,68360.1,94899.005,68180.2
32101329491,32116944576,33289560926,1710028800,34035021004,68155.0,69999.8,69001.8,233596.523,68360.2
32486934907,33289560926,35563681175,1710115200,36116610201,67000.0,72890.0,72153.8,474396.897,69001.8
35039444173,35563681175,35808228880,1710201600,36715405629,68600.0,73370.0,71503.2,472072.331,72153.9
34487516296,35808228880,36442820711,1710288000,37298274421,71388.1,73755.0,73127.6,288446.338,71503.3
35647218810,36442820711,37245702291,1710374400,38477893749,68600.0,73881.4,71455.5,513901.237,73127.6
34527148797,37245702291,35811657077,1710460800,37670824254,65580.0,72500.0,69552.2,705810.685,71455.6
34090137390,35811657077,34285531162,1710547200,36072947151,64750.0,70097.6,65351.0,333426.129,69552.1
34132911274,34285531162,35648887825,1710633600,35785515658,64559.8,68972.4,68447.9,314890.309,65351.0
34224175139,35648887825,34431037353,1710720000,35648887825,66601.6,69044.4,67660.0,317885.916,68447.9
32809616185,34431037353,32953077342,1710806400,34956198167,61582.8,68178.6,61974.1,700466.795,67660.0
32668207624,32953077342,36174669610,1710892800,36202235758,60800.0,68140.0,67876.4,637362.465,61974.1
34874458991,36174669610,35157140091,1710979200,36894587148,64550.1,68293.9,65539.9,347218.385,67876.4
33264730233,35157140091,33772001933,1711065600,35331070902,62294.0,66691.9,63826.0,401149.333,65539.9
33328990502,33772001933,33809899462,1711152000,34810659954,63020.2,66050.0,64020.3,239124.0,63826.1
33695222706,33809899462,35402415804,1711238400,35485938207,63822.0,67700.0,67260.9,244179.435,64020.4
35090534038,35402415804,37405979067,1711324800,38129984660,66427.6,71228.3,69920.5,395156.191,67260.9
37324538276,37405979067,38019327472,1711411200,38533216114,69320.0,71649.0,70044.1,307861.116,69920.6
37642537798,38019327472,38124492930,1711497600,39411178900,68364.8,71888.0,69532.6,407286.574,70044.2
37763083130,38124492930,39029501032,1711584000,39488309948,68941.0,71636.2,70838.7,241970.822,69532.6
37343056382,39029501032,37525177731,1711670400,39077849826,69000.0,70976.9,69903.6,187970.841,70838.8
37162151031,37525177731,37162151031,1711756800,37963172891,69577.2,70388.0,69642.1,91126.75,69903.6
37154074170,37162151031,38796540798,1711843200,38815556627,69608.0,71495.5,71363.0,132458.79,69642.0
37702015008,38796540798,38266422511,1711929600,38796540798,68103.3,71388.0,69700.0,282812.126,71363.0
35417496424,38266422511,35598926398,1712016000,38266422511,64603.2,69731.6,65505.3,499041.572,69700.0
34354203064,35598926398,34695353980,1712102400,35946397869,64500.0,66940.0,65971.9,275041.23,65502.4
34128861041,34695353980,35444669889,1712188800,36353516732,65100.0,69329.7,68489.9,326385.338,65971.8
33812020002,35444669889,34473372701,1712275200,35458029715,65966.0,68787.1,67825.7,313547.293,68489.8
34233463493,34473372701,35016804641,1712361600,35307776685,67450.0,69708.0,68901.6,127343.726,67825.8
35016804641,35016804641,35857556375,1712448000,36475053238,68820.6,70395.0,69362.7,171783.436,68901.5
35687586464,35857556375,37837726095,1712534400,38508664391,69040.4,72890.4,71678.4,297237.449,69362.7
36183807526,37837726095,36691253087,1712620800,37891577647,68216.0,71820.6,69189.3,334059.403,71678.3
35568095546,36691253087,36794323682,1712707200,36923698410,67546.2,71412.2,70681.7,337774.756,69189.2
36636356883,36794323682,36722728013,1712793600,37983906301,69592.6,71387.4,70055.7,256194.153,70681.8
34839102833,36722728013,35725996547,1712880000,37987534626,65102.0,71297.0,67136.4,415528.149,70055.6
31131269329,35725996547,31848404823,1712966400,35962769020,59652.5,67975.4,63939.7,515005.203,67136.4
31148505606,31848404823,32559568372,1713052800,32598120979,62139.3,65822.1,65615.9,395770.133,63939.7
31278936667,32559568372,31468503769,1713139200,33310111809,62242.5,66874.9,63392.7,381532.225,65615.9
30740386782,31468503769,31180181163,1713225600,31661798005,61521.0,64356.3,63765.0,405931.439,63392.8
30460564183,31180181163,30712202373,1713312000,31780388103,59625.0,64483.3,61254.5,444032.992,63764.9
27655401472,30712202373,31552793356,1713398400,31970694327,60763.8,64100.0,63445.0,363302.394,61254.5
30025916124,31552793356,31737955650,1713484800,32876660804,59541.0,65480.0,63787.4,574264.058,63445.0
30708919480,31737955650,31288289106,1713571200,31885517520,63045.1,65400.0,64897.2,197142.262,63787.4
30428557439,31288289106,30584883408,1713657600,31394231819,64214.2,65678.7,64912.6,160533.948,64897.2
30429459654,30584883408,31770404079,1713744000,31918330050,64470.5,67222.0,66778.0,246268.411,64912.7
31165990919,31770404079,31309506198,1713830400,32032004368,65750.0,67158.9,66386.3,178665.564,66777.9
30863277313,31309506198,31212452886,1713916800,32080358573,63575.0,67068.2,64250.0,280545.061,66386.2
31020032585,31212452886,31274108068,1714003200,31718248624,62721.3,65270.6,64478.8,275211.062,64250.0
30551134521,31274108068,30578871178,1714089600,31441343910,63291.5,64783.1,63748.8,202149.813,64478.8
26971289790,30578871178,30641668627,1714176000,30773068332,62332.8,63901.4,63421.0,167349.109,63748.7
29844457875,30641668627,29907250086,1714262400,30983017181,62700.0,64350.0,63088.3,126056.151,63420.9
29650502668,29907250086,30546920425,1714348800,30614461180,61726.2,64200.0,63842.4,228411.163,63088.4
29556957282,30546920425,30100219133,1714435200,30885072160,59150.0,64700.0,60651.2,408747.703,63842.4
27474363812,30100219133,28054328599,1714521600,30191903824,56537.7,60816.7,58307.6,564108.4,60651.2
27412504204,28054328599,27858804983,1714608000,28406807822,56951.6,59637.3,59036.7,299229.302,58307.7
26414741431,27858804983,29872811157,1714694400,29908358454,58781.3,63333.0,62853.7,353606.459,59036.7
29691244519,29872811157,30505421514,1714780800,31031906097,62520.0,64547.9,63864.2,205205.199,62853.7
29901537636,30505421514,30288036562,1714867200,30604372503,62833.0,64644.3,63988.0,185495.653,63864.3
29668229857,30288036562,29858815354,1714953600,31500229233,62655.3,65500.0,63142.8,305110.067,63987.9
26512047013,29858815354,29693761241,1715040000,31099060387,62203.6,64392.2,62296.0,238974.646,63142.7
29216143472,29693761241,29324330290,1715126400,30180984922,60843.6,62994.9,61157.9,241651.579,62296.0
29241572222,29324330290,29752729270,1715212800,30056070037,60550.0,63447.2,63050.1,242451.302,61157.9
29296024909,29752729270,29610026897,1715299200,30496050002,60117.4,63446.5,60778.1,307214.96,63050.0
29084231958,29610026897,29127581012,1715385600,29673648597,60432.6,61491.4,60809.2,113294.787,60778.0
28913243080,29127581012,29221470393,1715472000,29497981565,60557.3,61849.4,61455.8,104043.897,60809.2
28999790700,29221470393,30128552711,1715558400,30684669712,60750.0,63440.0,62912.1,261927.073,61455.7
29431511855,30128552711,29517947392,1715644800,30552567713,60950.0,63099.6,61550.5,244345.274,62912.2
29484682159,29517947392,32187691525,1715731200,32238066612,61316.1,66440.0,66175.4,365031.68,61550.5
31822713023,32187691525,31921311959,1715817600,33188751757,64567.0,66800.0,65217.7,242455.324,66175.4
31831649377,31921311959,32643408879,1715904000,33288272246,65061.2,67400.6,66980.0,227063.919,65217.7
32454506922,32643408879,33127684515,1715990400,33428914196,66503.2,67340.5,66884.9,96931.548,66980.0
32585720861,33127684515,32635059607,1716076800,33681035342,65835.8,67750.0,66239.4,148170.35,66884.9
32598056312,32635059607,34825134639,1716163200,34847255749,66010.0,71674.6,71466.5,366028.078,66239.4
34649663864,34825134639,35134231443,1716249600,35818628060,69165.6,72132.8,70168.8,263674.327,71466.5
34491366147,35134231443,34700127499,1716336000,35421551310,68736.8,70715.4,69219.1,194160.494,70168.7
33670283297,34700127499,34073472727,1716422400,35321847316,66156.6,70133.3,67999.9,300093.622,69219.2
33119125876,34073472727,33605455965,1716508800,34185439430,66639.0,69273.5,68584.1,186681.082,67999.9
33551190091,33605455965,34304365306,1716595200,34767957089,68523.7,69622.8,69314.4,85113.605,68584.0
33931861908,34304365306,34065516630,1716681600,34500955979,68155.0,69590.3,68524.3,84069.824,69314.5
34051550243,34065516630,34801437884,1716768000,35611924250,68268.7,70750.0,69461.6,170291.356,68524.4
34434270642,34801437884,34784949671,1716854400,35194081297,67273.0,69628.0,68440.5,227838.44,69461.5
34531068567,34784949671,34779127013,1716940800,35137313705,67129.0,68983.0,67686.7,158236.599,68440.4
34003889491,34779127013,34120656877,1717027200,34948887433,67167.0,69568.9,68402.5,194573.899,67686.8
34074474860,34120656877,34433674829,1717113600,35098499259,66700.5,69080.0,67577.9,195751.752,68402.6
34114836084,34433674829,34202856630,1717200000,34468958822,67480.0,67936.0,67799.2,50943.058,67577.9
34018782151,34202856630,34207857895,1717286400,34750844498,67296.3,68545.9,67805.9,102194.718,67799.2
34156779763,34207857895,35044459200,1717372800,36209404579,67642.6,70372.9,68851.4,227676.93,67805.9
34969572647,35044459200,36912122275,1717459200,37524264622,68595.5,71146.4,70580.0,216100.016,68851.3
36888191059,36912122275,37646219376,1717545600,38484828506,70423.6,71824.4,71133.3,203992.034,70580.0
37229135934,37646219376,37693743240,1717632000,39077261391,70101.9,71714.8,70830.0,158483.564,71133.3
36611403256,37693743240,36954663680,1717718400,38880127034,68405.0,72144.0,69377.0,299412.37,70830.0
36375684273,36954663680,36420609979,1717804800,37016344366,69192.3,69613.6,69346.5,65739.857,69377.0
36304816187,36420609979,36683539530,1717891200,36823129118,69160.0,69879.0,69667.1,68024.1,69346.6
36535900851,36683539530,36995913615,1717977600,38064299034,69201.2,70222.7,69558.7,127381.604,69667.1
32190115175,36995913615,35983963393,1718064000,37033400808,66000.0,69600.0,67320.7,311984.942,69558.8
35196833655,35983963393,35565897115,1718150400,37126910827,66920.0,70028.0,68270.3,329918.46,67320.6
34392954926,35565897115,34780186445,1718236800,37042569220,66251.1,68607.7,66786.9,248355.461,68270.3
34330814203,34780186445,34502758900,1718323200,35527175203,65052.4,67366.5,66039.7,239411.231,66786.8
34446846809,34502758900,34498329732,1718409600,34776866732,65801.0,66482.6,66213.7,72423.755,66039.7
34369038509,34498329732,34945289644,1718496000,35028270013,66012.1,66960.3,66653.6,80361.551,66213.7
34303425183,34945289644,34484853713,1718582400,35051340201,65094.9,67280.6,66472.1,248420.787,66653.5
33533604341,34484853713,34138455378,1718668800,34544899338,64009.8,66558.9,65150.0,335559.394,66472.1
33938545188,34138455378,34196039393,1718755200,34542856097,64600.0,65711.9,64933.6,150032.669,65149.9
33992595489,34196039393,34083792965,1718841600,34921034838,64526.0,66467.0,64854.0,220954.676,64933.6
33843937457,34083792965,34094144405,1718928000,34417145607,63361.2,65055.5,64124.0,210109.601,64854.0
33808088063,34094144405,33863716209,1719014400,34238741657,63915.8,64520.0,64240.0,53855.862,64124.1
33574168245,33863716209,33648576859,1719100800,34046998284,63137.9,64500.0,63194.9,72052.293,64240.1
32081612811,33648576859,32494407960,1719187200,33980340899,58218.0,63357.0,60273.6,445903.184,63194.9
32295739697,32494407960,32581368871,1719273600,32989482975,60230.5,62448.1,61777.8,264647.317,60273.5
31818397705,32581368871,32069440781,1719360000,32949014045,60696.0,62465.1,60860.1,170601.18,61777.9
31801779877,32069440781,32351992943,1719446400,32648713016,60605.0,62379.7,61682.0,160172.482,60860.1
31387735017,32351992943,31592468317,1719532800,32449192219,60038.0,62204.0,60429.8,195508.125,61682.1
31370840878,31592468317,31677706730,1719619200,31870862103,60400.1,61232.0,60982.4,79680.289,60429.8
31471608041,31677706730,32940543156,1719705600,33007742572,60705.0,63058.4,62766.0,147777.915,60982.5
32528620802,32940543156,32598799287,1719792000,33231048000,62502.2,63849.0,62883.6,193937.938,62766.1
32556440373,32598799287,33354680672,1719878400,33458214031,61800.0,63284.0,62123.6,163101.243,62883.7
31329620596,33354680672,31635794426,1719964800,33440764397,59299.3,62278.2,60208.0,295303.265,62123.5
29540752353,31635794426,29547810294,1720051200,31791323669,56560.0,60500.0,57045.9,445656.277,60208.0
26975894695,29547810294,28007763431,1720137600,29643195571,53329.5,57533.4,56604.9,577193.595,57045.9
27689146926,28007763431,28581565874,1720224000,28612100291,56000.0,58472.0,58216.0,178580.022,56604.9
27698800791,28581565874,27764300500,1720310400,28597803682,55688.0,58443.0,55830.9,210361.981,58216.0
27019784382,27764300500,27610394686,1720396800,28600128748,54243.1,58200.0,56686.4,464106.957,55831.0
27471995378,27610394686,28824179195,1720483200,28908750962,56256.2,58290.6,58023.2,257237.048,56686.4
28436176463,28824179195,28914184913,1720569600,29499203584,57125.0,59449.6,57707.0,254248.937,58023.1
28524811426,28914184913,29162752974,1720656000,29700068816,57030.0,59780.0,57315.5,293106.959,57707.0
28829085565,29162752974,29164385590,1720742400,29775734048,56500.1,58500.0,57870.0,238100.616,57315.7
29094562243,29164385590,30271782754,1720828800,30413106429,57728.6,59850.0,59174.0,157884.322,57870.0
30271782754,30271782754,31282834263,1720915200,31582943518,59164.0,61412.4,60766.0,208060.883,59173.9
31237506210,31282834263,33241640600,1721001600,33283498910,60622.6,64870.7,64680.6,352222.181,60766.0
32745485496,33241640600,33834950237,1721088000,34038418350,62350.0,65388.0,65010.0,375258.616,64680.6
33212190980,33834950237,33276209545,1721174400,34546800285,63823.0,66100.0,64055.7,276656.393,65010.0
33204328150,33276209545,33885904194,1721260800,34382340805,63206.4,65173.8,63959.9,215648.157,64055.8
33562598908,33885904194,36231596520,1721347200,36410425243,63266.2,67362.8,66627.9,311859.805,63960.0
35914596331,36231596520,36700874548,1721433600,36888968146,66159.1,67648.7,67095.6,123564.406,66627.9
36231974346,36700874548,37118348664,1721520000,37208427672,65750.0,68351.2,68138.0,207228.372,67095.6
36527045333,37118348664,36745251183,1721606400,37347758768,66538.6,68459.7,67499.2,192991.391,68138.0
35165019795,36745251183,35886184638,1721692800,36821206967,65416.5,67729.3,65916.4,270430.68,67499.2
35228915432,35886184638,35370059441,1721779200,36578708354,65040.5,67087.3,65350.8,215079.421,65916.3
34563562558,35370059441,35366583677,1721865600,35457075596,63456.7,66144.0,65773.0,319685.441,65350.7
35355953316,35366583677,36275807155,1721952000,36561447805,65688.2,68200.0,67882.5,235384.526,65773.0
36220143158,36275807155,37212176298,1722038400,38243583066,66624.5,69381.7,67873.8,330982.647,67882.5
36766654597,37212176298,37495001116,1722124800,37566232831,67037.0,68300.0,68215.5,116913.935,67873.7
37403828446,37495001116,37461633110,1722211200,39991067992,66365.8,70081.0,66750.0,372537.818,68215.5
36423770224,37461633110,36941002415,1722297600,37497943053,65254.5,66966.6,66159.3,246551.044,66750.1
34905706469,36941002415,35109870854,1722384000,36953632585,64500.4,66826.3,64601.8,246389.446,66159.3
31259477888,35109870854,35235604605,1722470400,35531617735,62271.2,65650.0,65328.9,372654.59,64601.8
32902975028,35235604605,33106764559,1722556800,35289446712,61200.2,65577.0,61483.7,421628.42,65329.0
31924832302,33106764559,32256170277,1722643200,33196798345,59800.0,62166.0,60684.6,290469.956,61483.7
31173482775,32256170277,31221153939,1722729600,32809106554,57040.0,61089.5,58144.5,339512.415,60684.5
25497318848,31221153939,26646516636,1722816000,31245321389,48888.0,58286.9,54003.1,1281982.025,58144.5
26646516636,26646516636,27007490825,1722902400,28326936351,53925.3,56999.9,55991.2,435953.439,54003.5
26673518461,27007490825,26883450332,1722988800,28322084860,54519.8,57699.0,55102.9,377442.54,55991.3
26714573651,26883450332,29070918134,1723075200,29489907465,54672.4,62737.2,61659.8,470117.508,55102.9
27563622582,29070918134,28381997251,1723161600,29072346516,59500.0,61726.0,60808.6,308674.339,61659.8
28029482933,28381997251,28375608949,1723248000,28555108504,60208.5,61450.0,60889.9,115593.354,60808.6
27466231537,28375608949,27642668219,1723334400,28741771514,58255.4,62000.0,58693.1,202539.076,60889.8
27316915050,27642668219,28380950817,1723420800,29345416417,57615.0,60666.0,59323.6,367126.29,58693.1
27616321494,28380950817,29412385482,1723507200,29934468168,58360.0,61545.0,60550.5,255934.721,59323.7
29201696163,29412385482,29354463741,1723593600,30312431466,58367.2,61839.7,58648.1,295662.808,60550.4
28633665458,29354463741,29242841194,1723680000,30113807958,55969.0,59820.0,57511.0,360815.946,58648.1
29067096567,29242841194,29734463384,1723766400,30269049363,57062.1,59780.2,58854.9,268756.529,57511.1
29692042893,29734463384,30135205493,1723852800,30612136793,58769.4,59690.2,59468.5,77085.532,58854.9
29807048191,30135205493,29814271394,1723939200,30745787045,58352.0,60250.0,58390.0,149660.264,59468.5
29661545562,29814271394,30310831315,1724025600,30378023936,57750.0,59585.4,59398.5,214043.139,58390.1
30201076593,30310831315,30214858164,1724112000,31739476885,58501.1,61386.0,58982.9,287049.13,59398.4
30146560159,30214858164,31916477423,1724198400,32170108960,58728.9,61793.9,61120.0,270583.679,58982.7
30998338212,31916477423,31859319160,1724284800,32421101863,59677.6,61392.0,60349.9,211098.959,61120.0
31816056266,31859319160,34015970133,1724371200,34485952803,60301.5,65000.0,64019.9,382490.709,60349.9
33774581335,34015970133,34474883525,1724457600,34757507304,63522.7,64472.5,64116.5,132741.902,64020.0
34385322773,34474883525,34710977640,1724544000,35090622198,63731.3,65175.4,64190.2,115546.888,64116.6
33482022514,34710977640,33519210937,1724630400,34841439288,62750.2,64455.8,62807.6,195977.222,64190.1
30594317206,33519210937,31227451058,1724716800,33916921678,57928.2,63196.0,59384.5,339269.805,62807.7
30306760196,31227451058,30543047501,1724803200,31488307263,57820.0,60197.8,59010.0,313788.567,59384.4
30499160207,30543047501,30719385591,1724889600,31854665544,58655.0,61144.9,59323.2,233896.685,59010.0
30134556608,30719385591,30330354639,1724976000,30778559981,57525.0,59914.9,59096.3,268276.469,59323.3
30093569335,30330354639,30175086942,1725062400,30479871018,58700.0,59436.0,58941.9,68866.674,59096.4
29408828995,30175086942,29480189557,1725148800,30315183151,57123.0,59052.7,57268.1,222909.914,58941.9
29396984171,29480189557,30386498718,1725235200,30571046365,57093.0,59412.3,59112.1,201218.384,57268.1
30024719809,30386498718,30083814553,1725321600,30752645992,57320.0,59790.0,57451.9,230196.497,59112.2
28787743450,30083814553,29861899997,1725408000,30204877286,55555.0,58500.0,57944.8,326983.311,57452.0
28785385937,29861899997,29065263442,1725494400,29995820834,55600.0,58318.9,56145.7,294703.592,57944.8
27984311089,29065263442,28405856584,1725580800,29459979866,52510.8,57000.0,53927.7,479063.113,56145.7
28179546100,28405856584,28299490367,1725667200,28851081080,53725.0,54820.2,54134.9,127686.594,53927.7
28232063969,28299490367,28682030538,1725753600,28704686898,53596.5,55300.0,54839.6,162078.536,54134.9
28613473141,28682030538,29801333911,1725840000,30309764569,54557.0,58153.2,57010.0,313094.361,54839.6
29575929913,29801333911,30170816776,1725926400,30294239829,56361.0,58033.2,57609.1,228317.676,57010.1
29475335747,30170816776,30018050234,1726012800,30467674964,55515.2,57954.4,57306.0,338231.445,57609.2
30018050234,30018050234,30216015489,1726099200,30881443614,57283.1,58606.6,58097.0,261449.688,57305.6
30163032173,30216015489,31717099580,1726185600,31815071889,57594.0,60597.0,60456.2,277429.492,58097.1
31499192043,31717099580,31731990682,1726272000,32041760221,59360.1,60572.9,59964.0,102580.577,60456.2
30643394348,31731990682,30935738874,1726358400,31980154038,58654.0,60369.4,59100.5,130524.206,59963.9
30514085769,30935738874,30923264729,1726444800,31316143250,57446.3,59182.2,58187.0,250699.432,59100.5
30527524642,30923264729,31511732250,1726531200,32478200172,57588.8,61345.0,60281.0,318442.066,58187.0
31363932047,31511732250,32939140877,1726617600,32939140877,59138.0,61765.0,61735.3,355729.312,60281.0
32917982351,32939140877,34394122235,1726704000,34985373890,61534.0,63830.1,62926.9,302382.412,61735.3
34225187882,34394122235,34920989061,1726790400,35423647211,62320.0,64126.7,63175.7,257172.835,62926.9
34587572674,34920989061,34713430440,1726876800,34990111549,62714.2,63546.9,63320.6,78248.362,63175.8
33820660040,34713430440,34580513489,1726963200,34759033901,62339.0,64000.0,63558.4,149129.884,63320.6
34082589037,34580513489,35056605234,1727049600,35786982707,62534.4,64724.8,63302.0,234343.564,63558.5
34459597972,35056605234,35590876429,1727136000,35769037174,62688.2,64666.0,64243.1,236987.628,63302.1
34610517391,35590876429,34691723149,1727222400,35936960182,62910.0,64800.0,63118.4,184950.772,64243.2
34521494716,34691723149,35521531122,1727308800,36255656519,62634.4,65800.0,65139.2,321186.356,63118.3
35351187891,35521531122,35632633005,1727395200,36542788758,64788.0,66450.0,65749.6,226404.021,65139.1
