start_time,premium,premium_rate,time
2024-07-24 12:00:00,10.55,0.0159,1721822400
2024-07-24 13:00:00,12.43,0.0188,1721826000
2024-07-24 14:00:00,3.59,0.0054,1721829600
2024-07-24 15:00:00,0.14,0.0002,1721833200
2024-07-24 16:00:00,6.28,0.0095,1721836800
2024-07-24 17:00:00,9.14,0.0138,1721840400
2024-07-24 18:00:00,12.94,0.0194,1721844000
2024-07-24 19:00:00,-2.7,-0.0041,1721847600
2024-07-24 20:00:00,0.49,0.0007,1721851200
2024-07-24 21:00:00,3.77,0.0057,1721854800
2024-07-24 22:00:00,-0.69,-0.0011,1721858400
2024-07-24 23:00:00,-9.41,-0.0144,1721862000
2024-07-25 00:00:00,-18.7,-0.0286,1721865600
2024-07-25 01:00:00,-20.63,-0.0315,1721869200
2024-07-25 02:00:00,-12.55,-0.0195,1721872800
2024-07-25 03:00:00,-22.47,-0.035,1721876400
2024-07-25 04:00:00,-20.91,-0.0326,1721880000
2024-07-25 05:00:00,-9.5,-0.0148,1721883600
2024-07-25 06:00:00,-15.37,-0.0239,1721887200
2024-07-25 07:00:00,-10.65,-0.0166,1721890800
2024-07-25 08:00:00,-22.59,-0.0352,1721894400
2024-07-25 09:00:00,-22.16,-0.0344,1721898000
2024-07-25 10:00:00,-19.38,-0.0301,1721901600
2024-07-25 11:00:00,-28.83,-0.0449,1721905200
2024-07-25 12:00:00,-12.42,-0.0194,1721908800
2024-07-25 13:00:00,-17.21,-0.0268,1721912400
2024-07-25 14:00:00,-35.57,-0.0555,1721916000
2024-07-25 15:00:00,-18.2,-0.0281,1721919600
2024-07-25 16:00:00,-12.15,-0.0188,1721923200
2024-07-25 17:00:00,-6.56,-0.0101,1721926800
2024-07-25 18:00:00,-13.64,-0.021,1721930400
2024-07-25 19:00:00,-24.8,-0.0384,1721934000
2024-07-25 20:00:00,-29.84,-0.0461,1721937600
2024-07-25 21:00:00,-21.73,-0.0333,1721941200
2024-07-25 22:00:00,-21.14,-0.0321,1721944800
2024-07-25 23:00:00,-17.86,-0.0272,1721948400
2024-07-26 00:00:00,-4.79,-0.0073,1721952000
2024-07-26 01:00:00,-11.52,-0.0174,1721955600
2024-07-26 02:00:00,2.39,0.0036,1721959200
2024-07-26 03:00:00,-11.91,-0.0178,1721962800
2024-07-26 04:00:00,-7.34,-0.0109,1721966400
2024-07-26 05:00:00,-6.33,-0.0094,1721970000
2024-07-26 06:00:00,0.03,0.0,1721973600
2024-07-26 07:00:00,-8.42,-0.0126,1721977200
2024-07-26 08:00:00,9.04,0.0135,1721980800
2024-07-26 09:00:00,-3.14,-0.0047,1721984400
2024-07-26 10:00:00,-9.59,-0.0143,1721988000
2024-07-26 11:00:00,-14.59,-0.0217,1721991600
2024-07-26 12:00:00,-1.15,-0.0017,1721995200
2024-07-26 13:00:00,3.9,0.0058,1721998800
2024-07-26 14:00:00,-7.29,-0.0107,1722002400
2024-07-26 15:00:00,4.21,0.0063,1722006000
2024-07-26 16:00:00,2.35,0.0035,1722009600
2024-07-26 17:00:00,4.9,0.0073,1722013200
2024-07-26 18:00:00,2.9,0.0043,1722016800
2024-07-26 19:00:00,-0.63,-0.0009,1722020400
2024-07-26 20:00:00,19.73,0.029,1722024000
2024-07-26 21:00:00,11.77,0.0175,1722027600
2024-07-26 22:00:00,2.95,0.0043,1722031200
2024-07-26 23:00:00,16.56,0.0244,1722034800
2024-07-27 00:00:00,28.76,0.0424,1722038400
2024-07-27 01:00:00,20.71,0.0305,1722042000
2024-07-27 02:00:00,16.28,0.0241,1722045600
2024-07-27 03:00:00,3.91,0.0057,1722049200
2024-07-27 04:00:00,9.8,0.0145,1722052800
2024-07-27 05:00:00,10.02,0.0148,1722056400
2024-07-27 06:00:00,7.86,0.0116,1722060000
2024-07-27 07:00:00,21.49,0.0316,1722063600
2024-07-27 08:00:00,19.15,0.0281,1722067200
2024-07-27 09:00:00,8.71,0.0128,1722070800
2024-07-27 10:00:00,18.99,0.0278,1722074400
2024-07-27 11:00:00,13.98,0.0205,1722078000
2024-07-27 12:00:00,20.52,0.0301,1722081600
2024-07-27 13:00:00,27.52,0.0402,1722085200
2024-07-27 14:00:00,14.94,0.0216,1722088800
2024-07-27 15:00:00,3.76,0.0055,1722092400
2024-07-27 16:00:00,21.0,0.0305,1722096000
2024-07-27 17:00:00,19.13,0.0279,1722099600
2024-07-27 18:00:00,19.32,0.0282,1722103200
2024-07-27 19:00:00,20.47,0.0299,1722106800
2024-07-27 20:00:00,27.79,0.0407,1722110400
2024-07-27 21:00:00,-19.73,-0.0291,1722114000
2024-07-27 22:00:00,-4.56,-0.0066,1722117600
2024-07-27 23:00:00,2.46,0.0036,1722121200
2024-07-28 00:00:00,5.32,0.0078,1722124800
2024-07-28 01:00:00,-1.07,-0.0016,1722128400
2024-07-28 02:00:00,-6.56,-0.0096,1722132000
2024-07-28 03:00:00,0.62,0.0009,1722135600
2024-07-28 04:00:00,-13.92,-0.0205,1722139200
2024-07-28 05:00:00,10.44,0.0155,1722142800
2024-07-28 06:00:00,-10.73,-0.0159,1722146400
2024-07-28 07:00:00,-1.85,-0.0027,1722150000
2024-07-28 08:00:00,-1.45,-0.0021,1722153600
2024-07-28 09:00:00,-5.35,-0.0079,1722157200
2024-07-28 10:00:00,-3.9,-0.0058,1722160800
2024-07-28 11:00:00,1.35,0.002,1722164400
2024-07-28 12:00:00,9.6,0.0142,1722168000
2024-07-28 13:00:00,-4.02,-0.0059,1722171600
2024-07-28 14:00:00,7.28,0.0107,1722175200
2024-07-28 15:00:00,-2.29,-0.0034,1722178800
2024-07-28 16:00:00,3.87,0.0057,1722182400
2024-07-28 17:00:00,-10.0,-0.0148,1722186000
2024-07-28 18:00:00,-8.9,-0.0131,1722189600
2024-07-28 19:00:00,-8.01,-0.0117,1722193200
2024-07-28 20:00:00,6.24,0.0092,1722196800
2024-07-28 21:00:00,-6.14,-0.009,1722200400
2024-07-28 22:00:00,4.61,0.0068,1722204000
2024-07-28 23:00:00,-0.43,-0.0006,1722207600
2024-07-29 00:00:00,-5.25,-0.0077,1722211200
2024-07-29 01:00:00,6.33,0.0092,1722214800
2024-07-29 02:00:00,2.17,0.0032,1722218400
2024-07-29 03:00:00,-12.31,-0.0177,1722222000
2024-07-29 04:00:00,4.28,0.0062,1722225600
2024-07-29 05:00:00,0.07,0.0001,1722229200
2024-07-29 06:00:00,-12.77,-0.0183,1722232800
2024-07-29 07:00:00,-5.88,-0.0084,1722236400
2024-07-29 08:00:00,-3.85,-0.0055,1722240000
2024-07-29 09:00:00,1.93,0.0028,1722243600
2024-07-29 10:00:00,-7.59,-0.0109,1722247200
2024-07-29 11:00:00,-7.39,-0.0106,1722250800
2024-07-29 12:00:00,-5.04,-0.0072,1722254400
2024-07-29 13:00:00,3.89,0.0056,1722258000
2024-07-29 14:00:00,-14.67,-0.0212,1722261600
2024-07-29 15:00:00,-21.83,-0.032,1722265200
2024-07-29 16:00:00,-25.68,-0.0377,1722268800
2024-07-29 17:00:00,-11.65,-0.0174,1722272400
2024-07-29 18:00:00,-15.2,-0.0227,1722276000
2024-07-29 19:00:00,-7.99,-0.0119,1722279600
2024-07-29 20:00:00,-2.95,-0.0044,1722283200
2024-07-29 21:00:00,-4.05,-0.006,1722286800
2024-07-29 22:00:00,-17.04,-0.0252,1722290400
2024-07-29 23:00:00,2.64,0.0039,1722294000
2024-07-30 00:00:00,-17.54,-0.0263,1722297600
2024-07-30 01:00:00,-10.46,-0.0157,1722301200
2024-07-30 02:00:00,-26.32,-0.0398,1722304800
2024-07-30 03:00:00,-3.92,-0.0059,1722308400
2024-07-30 04:00:00,-3.42,-0.0051,1722312000
2024-07-30 05:00:00,-21.9,-0.0328,1722315600
2024-07-30 06:00:00,-19.97,-0.03,1722319200
2024-07-30 07:00:00,-17.12,-0.0256,1722322800
2024-07-30 08:00:00,-18.04,-0.0269,1722326400
2024-07-30 09:00:00,-10.12,-0.0152,1722330000
2024-07-30 10:00:00,-22.4,-0.0336,1722333600
2024-07-30 11:00:00,-10.88,-0.0163,1722337200
2024-07-30 12:00:00,-15.56,-0.0234,1722340800
2024-07-30 13:00:00,-20.35,-0.0305,1722344400
2024-07-30 14:00:00,-28.24,-0.0425,1722348000
2024-07-30 15:00:00,-38.81,-0.059,1722351600
2024-07-30 16:00:00,-27.83,-0.042,1722355200
2024-07-30 17:00:00,-25.38,-0.0383,1722358800
2024-07-30 18:00:00,-26.0,-0.0395,1722362400
2024-07-30 19:00:00,-41.26,-0.0627,1722366000
2024-07-30 20:00:00,-39.12,-0.0593,1722369600
2024-07-30 21:00:00,-12.42,-0.0188,1722373200
2024-07-30 22:00:00,-6.22,-0.0094,1722376800
2024-07-30 23:00:00,-17.39,-0.0263,1722380400
2024-07-31 00:00:00,-18.32,-0.0277,1722384000
2024-07-31 01:00:00,-4.79,-0.0072,1722387600
2024-07-31 02:00:00,-10.39,-0.0157,1722391200
2024-07-31 03:00:00,-16.16,-0.0244,1722394800
2024-07-31 04:00:00,-20.97,-0.0317,1722398400
2024-07-31 05:00:00,-16.15,-0.0245,1722402000
2024-07-31 06:00:00,-20.53,-0.031,1722405600
2024-07-31 07:00:00,-23.69,-0.0356,1722409200
2024-07-31 08:00:00,-32.06,-0.0484,1722412800
2024-07-31 09:00:00,-25.15,-0.0379,1722416400
2024-07-31 10:00:00,-43.79,-0.0661,1722420000
2024-07-31 11:00:00,-51.47,-0.078,1722423600
2024-07-31 12:00:00,-46.9,-0.071,1722427200
2024-07-31 13:00:00,-29.91,-0.0452,1722430800
2024-07-31 14:00:00,-19.01,-0.0286,1722434400
2024-07-31 15:00:00,-10.94,-0.0165,1722438000
2024-07-31 16:00:00,-17.09,-0.0257,1722441600
2024-07-31 17:00:00,-24.55,-0.037,1722445200
2024-07-31 18:00:00,-6.35,-0.0095,1722448800
2024-07-31 19:00:00,-8.97,-0.0135,1722452400
2024-07-31 20:00:00,-40.98,-0.0628,1722456000
2024-07-31 21:00:00,-23.3,-0.0361,1722459600
2024-07-31 22:00:00,-7.63,-0.0117,1722463200
2024-07-31 23:00:00,-13.69,-0.0211,1722466800
2024-08-01 00:00:00,-24.95,-0.0386,1722470400
2024-08-01 01:00:00,-39.59,-0.0612,1722474000
2024-08-01 02:00:00,-32.0,-0.0498,1722477600
2024-08-01 03:00:00,-41.96,-0.0655,1722481200
2024-08-01 04:00:00,-34.64,-0.0542,1722484800
2024-08-01 05:00:00,-48.33,-0.0758,1722488400
2024-08-01 06:00:00,-42.36,-0.0659,1722492000
2024-08-01 07:00:00,-22.41,-0.0349,1722495600
2024-08-01 08:00:00,-47.06,-0.0732,1722499200
2024-08-01 09:00:00,-42.05,-0.0652,1722502800
2024-08-01 10:00:00,-36.55,-0.0567,1722506400
2024-08-01 11:00:00,-46.14,-0.0714,1722510000
2024-08-01 12:00:00,-31.34,-0.0485,1722513600
2024-08-01 13:00:00,-27.66,-0.0426,1722517200
2024-08-01 14:00:00,-30.85,-0.0476,1722520800
2024-08-01 15:00:00,-27.83,-0.0435,1722524400
2024-08-01 16:00:00,-44.05,-0.07,1722528000
2024-08-01 17:00:00,-56.31,-0.0895,1722531600
2024-08-01 18:00:00,-58.26,-0.0922,1722535200
2024-08-01 19:00:00,-81.26,-0.1291,1722538800
2024-08-01 20:00:00,-84.85,-0.1338,1722542400
2024-08-01 21:00:00,-77.19,-0.1192,1722546000
2024-08-01 22:00:00,-47.16,-0.0727,1722549600
2024-08-01 23:00:00,-67.77,-0.104,1722553200
2024-08-02 00:00:00,-60.54,-0.0926,1722556800
2024-08-02 01:00:00,-67.42,-0.1039,1722560400
2024-08-02 02:00:00,-46.46,-0.0719,1722564000
2024-08-02 03:00:00,-58.13,-0.0903,1722567600
2024-08-02 04:00:00,-62.83,-0.0972,1722571200
2024-08-02 05:00:00,-57.6,-0.0893,1722574800
2024-08-02 06:00:00,-45.37,-0.0707,1722578400
2024-08-02 07:00:00,-65.58,-0.1017,1722582000
2024-08-02 08:00:00,-54.15,-0.0844,1722585600
2024-08-02 09:00:00,-58.06,-0.0899,1722589200
2024-08-02 10:00:00,-52.66,-0.0816,1722592800
2024-08-02 11:00:00,-60.2,-0.093,1722596400
2024-08-02 12:00:00,-54.31,-0.084,1722600000
2024-08-02 13:00:00,-57.6,-0.0888,1722603600
2024-08-02 14:00:00,-42.44,-0.0651,1722607200
2024-08-02 15:00:00,-57.95,-0.0918,1722610800
2024-08-02 16:00:00,-66.0,-0.1041,1722614400
2024-08-02 17:00:00,-68.6,-0.1084,1722618000
2024-08-02 18:00:00,-66.01,-0.1046,1722621600
2024-08-02 19:00:00,-74.28,-0.1181,1722625200
2024-08-02 20:00:00,-80.76,-0.1289,1722628800
2024-08-02 21:00:00,-62.14,-0.0992,1722632400
2024-08-02 22:00:00,-58.66,-0.0946,1722636000
2024-08-02 23:00:00,-66.8,-0.1088,1722639600
2024-08-03 00:00:00,-80.28,-0.1305,1722643200
2024-08-03 01:00:00,-70.42,-0.1152,1722646800
2024-08-03 02:00:00,-84.99,-0.1386,1722650400
2024-08-03 03:00:00,-82.96,-0.135,1722654000
2024-08-03 04:00:00,-54.95,-0.0888,1722657600
2024-08-03 05:00:00,-71.41,-0.116,1722661200
2024-08-03 06:00:00,-57.56,-0.0933,1722664800
2024-08-03 07:00:00,-67.2,-0.1087,1722668400
2024-08-03 08:00:00,-56.98,-0.0924,1722672000
2024-08-03 09:00:00,-61.3,-0.0995,1722675600
2024-08-03 10:00:00,-48.46,-0.0785,1722679200
2024-08-03 11:00:00,-53.89,-0.0872,1722682800
2024-08-03 12:00:00,-44.87,-0.0725,1722686400
2024-08-03 13:00:00,-44.47,-0.0717,1722690000
2024-08-03 14:00:00,-28.63,-0.0462,1722693600
2024-08-03 15:00:00,-33.06,-0.0533,1722697200
2024-08-03 16:00:00,-40.21,-0.066,1722700800
2024-08-03 17:00:00,-45.03,-0.0739,1722704400
2024-08-03 18:00:00,-50.58,-0.0835,1722708000
2024-08-03 19:00:00,-48.43,-0.0804,1722711600
2024-08-03 20:00:00,-41.37,-0.0687,1722715200
2024-08-03 21:00:00,-28.96,-0.048,1722718800
2024-08-03 22:00:00,-28.13,-0.0464,1722722400
2024-08-03 23:00:00,-37.99,-0.0627,1722726000
2024-08-04 00:00:00,-20.16,-0.0332,1722729600
2024-08-04 01:00:00,-27.84,-0.0458,1722733200
2024-08-04 02:00:00,-39.42,-0.0649,1722736800
2024-08-04 03:00:00,-34.5,-0.0567,1722740400
2024-08-04 04:00:00,-26.19,-0.0431,1722744000
2024-08-04 05:00:00,-25.49,-0.0421,1722747600
2024-08-04 06:00:00,-39.18,-0.0644,1722751200
2024-08-04 07:00:00,-44.32,-0.0729,1722754800
2024-08-04 08:00:00,-52.14,-0.0864,1722758400
2024-08-04 09:00:00,-34.06,-0.0562,1722762000
2024-08-04 10:00:00,-38.42,-0.0633,1722765600
2024-08-04 11:00:00,-36.09,-0.0593,1722769200
2024-08-04 12:00:00,-25.33,-0.0416,1722772800
2024-08-04 13:00:00,-35.9,-0.0588,1722776400
2024-08-04 14:00:00,-22.0,-0.0362,1722780000
2024-08-04 15:00:00,-30.3,-0.0509,1722783600
2024-08-04 16:00:00,-50.9,-0.0861,1722787200
2024-08-04 17:00:00,-43.8,-0.0747,1722790800
2024-08-04 18:00:00,-38.2,-0.066,1722794400
2024-08-04 19:00:00,-24.47,-0.0416,1722798000
2024-08-04 20:00:00,-16.27,-0.0275,1722801600
2024-08-04 21:00:00,-35.1,-0.0593,1722805200
2024-08-04 22:00:00,12.07,0.0206,1722808800
2024-08-04 23:00:00,-20.61,-0.0351,1722812400
2024-08-05 00:00:00,-32.06,-0.0551,1722816000
2024-08-05 01:00:00,-31.45,-0.056,1722819600
2024-08-05 02:00:00,-16.71,-0.0307,1722823200
2024-08-05 03:00:00,11.21,0.0205,1722826800
2024-08-05 04:00:00,5.17,0.0096,1722830400
2024-08-05 05:00:00,-5.45,-0.0102,1722834000
2024-08-05 06:00:00,-8.69,-0.0165,1722837600
2024-08-05 07:00:00,5.49,0.0106,1722841200
2024-08-05 08:00:00,38.04,0.0722,1722844800
2024-08-05 09:00:00,28.62,0.0543,1722848400
2024-08-05 10:00:00,-5.19,-0.0099,1722852000
2024-08-05 11:00:00,27.43,0.0534,1722855600
2024-08-05 12:00:00,4.08,0.0079,1722859200
2024-08-05 13:00:00,-15.91,-0.0319,1722862800
2024-08-05 14:00:00,44.82,0.0863,1722866400
2024-08-05 15:00:00,26.69,0.0494,1722870000
2024-08-05 16:00:00,56.52,0.104,1722873600
2024-08-05 17:00:00,52.85,0.0978,1722877200
2024-08-05 18:00:00,41.98,0.0767,1722880800
2024-08-05 19:00:00,36.17,0.0681,1722884400
2024-08-05 20:00:00,-0.45,-0.0008,1722888000
2024-08-05 21:00:00,-4.68,-0.0086,1722891600
2024-08-05 22:00:00,16.87,0.031,1722895200
2024-08-05 23:00:00,15.15,0.0277,1722898800
2024-08-06 00:00:00,19.08,0.0353,1722902400
2024-08-06 01:00:00,24.87,0.0444,1722906000
2024-08-06 02:00:00,21.09,0.0378,1722909600
2024-08-06 03:00:00,24.41,0.0437,1722913200
2024-08-06 04:00:00,24.64,0.0443,1722916800
2024-08-06 05:00:00,34.01,0.0613,1722920400
2024-08-06 06:00:00,44.78,0.0801,1722924000
2024-08-06 07:00:00,47.35,0.0849,1722927600
2024-08-06 08:00:00,40.22,0.0718,1722931200
2024-08-06 09:00:00,33.07,0.0601,1722934800
2024-08-06 10:00:00,16.67,0.0302,1722938400
2024-08-06 11:00:00,17.18,0.0312,1722942000
2024-08-06 12:00:00,7.8,0.0141,1722945600
2024-08-06 13:00:00,9.91,0.0181,1722949200
2024-08-06 14:00:00,7.88,0.0143,1722952800
2024-08-06 15:00:00,-5.03,-0.009,1722956400
2024-08-06 16:00:00,19.68,0.0349,1722960000
2024-08-06 17:00:00,22.21,0.0391,1722963600
2024-08-06 18:00:00,17.12,0.0303,1722967200
2024-08-06 19:00:00,25.61,0.0451,1722970800
2024-08-06 20:00:00,33.99,0.0599,1722974400
2024-08-06 21:00:00,31.34,0.0554,1722978000
2024-08-06 22:00:00,14.89,0.0264,1722981600
2024-08-06 23:00:00,27.83,0.0495,1722985200
2024-08-07 00:00:00,26.07,0.0465,1722988800
2024-08-07 01:00:00,31.58,0.0561,1722992400
2024-08-07 02:00:00,20.08,0.0352,1722996000
2024-08-07 03:00:00,36.45,0.0642,1722999600
2024-08-07 04:00:00,33.75,0.0594,1723003200
2024-08-07 05:00:00,38.23,0.067,1723006800
2024-08-07 06:00:00,27.66,0.0487,1723010400
2024-08-07 07:00:00,35.44,0.0624,1723014000
2024-08-07 08:00:00,35.46,0.0623,1723017600
2024-08-07 09:00:00,37.65,0.0657,1723021200
2024-08-07 10:00:00,28.44,0.0496,1723024800
2024-08-07 11:00:00,38.18,0.0666,1723028400
2024-08-07 12:00:00,34.36,0.0603,1723032000
2024-08-07 13:00:00,33.05,0.0577,1723035600
2024-08-07 14:00:00,18.87,0.0332,1723039200
2024-08-07 15:00:00,18.66,0.0333,1723042800
2024-08-07 16:00:00,4.81,0.0086,1723046400
2024-08-07 17:00:00,24.9,0.0444,1723050000
2024-08-07 18:00:00,33.4,0.0601,1723053600
2024-08-07 19:00:00,-0.52,-0.0009,1723057200
2024-08-07 20:00:00,-7.97,-0.0146,1723060800
2024-08-07 21:00:00,13.05,0.0237,1723064400
2024-08-07 22:00:00,8.62,0.0156,1723068000
2024-08-07 23:00:00,13.63,0.0247,1723071600
2024-08-08 00:00:00,10.38,0.0188,1723075200
2024-08-08 01:00:00,12.56,0.0227,1723078800
2024-08-08 02:00:00,4.4,0.0077,1723082400
2024-08-08 03:00:00,16.55,0.0289,1723086000
2024-08-08 04:00:00,12.98,0.0228,1723089600
2024-08-08 05:00:00,10.14,0.0179,1723093200
2024-08-08 06:00:00,18.57,0.0326,1723096800
2024-08-08 07:00:00,32.12,0.0561,1723100400
2024-08-08 08:00:00,23.68,0.0414,1723104000
2024-08-08 09:00:00,15.37,0.0269,1723107600
2024-08-08 10:00:00,18.42,0.0321,1723111200
2024-08-08 11:00:00,19.12,0.0333,1723114800
2024-08-08 12:00:00,11.45,0.02,1723118400
2024-08-08 13:00:00,15.84,0.0273,1723122000
2024-08-08 14:00:00,27.1,0.0473,1723125600
2024-08-08 15:00:00,39.9,0.0677,1723129200
2024-08-08 16:00:00,39.86,0.0671,1723132800
2024-08-08 17:00:00,31.02,0.0521,1723136400
2024-08-08 18:00:00,35.73,0.0601,1723140000
2024-08-08 19:00:00,27.45,0.0463,1723143600
2024-08-08 20:00:00,47.45,0.0799,1723147200
2024-08-08 21:00:00,22.53,0.0379,1723150800
2024-08-08 22:00:00,31.75,0.0519,1723154400
2024-08-08 23:00:00,17.14,0.0275,1723158000
2024-08-09 00:00:00,18.7,0.0303,1723161600
2024-08-09 01:00:00,20.97,0.0343,1723165200
2024-08-09 02:00:00,19.45,0.0317,1723168800
2024-08-09 03:00:00,4.48,0.0073,1723172400
2024-08-09 04:00:00,13.24,0.0216,1723176000
2024-08-09 05:00:00,12.4,0.0204,1723179600
2024-08-09 06:00:00,6.34,0.0104,1723183200
2024-08-09 07:00:00,12.8,0.021,1723186800
2024-08-09 08:00:00,24.58,0.0404,1723190400
2024-08-09 09:00:00,9.19,0.015,1723194000
2024-08-09 10:00:00,13.07,0.0215,1723197600
2024-08-09 11:00:00,23.45,0.0387,1723201200
2024-08-09 12:00:00,17.62,0.029,1723204800
2024-08-09 13:00:00,28.99,0.0479,1723208400
2024-08-09 14:00:00,28.55,0.0472,1723212000
2024-08-09 15:00:00,17.96,0.0298,1723215600
2024-08-09 16:00:00,10.81,0.0181,1723219200
2024-08-09 17:00:00,14.28,0.0236,1723222800
2024-08-09 18:00:00,7.51,0.0125,1723226400
2024-08-09 19:00:00,15.34,0.0254,1723230000
2024-08-09 20:00:00,34.27,0.0565,1723233600
2024-08-09 21:00:00,29.19,0.0481,1723237200
2024-08-09 22:00:00,45.32,0.0746,1723240800
2024-08-09 23:00:00,37.7,0.062,1723244400
2024-08-10 00:00:00,26.72,0.0439,1723248000
2024-08-10 01:00:00,28.71,0.0474,1723251600
2024-08-10 02:00:00,24.88,0.0411,1723255200
2024-08-10 03:00:00,17.79,0.0294,1723258800
2024-08-10 04:00:00,16.26,0.0269,1723262400
2024-08-10 05:00:00,20.11,0.0333,1723266000
2024-08-10 06:00:00,26.34,0.0436,1723269600
2024-08-10 07:00:00,13.68,0.0226,1723273200
2024-08-10 08:00:00,19.13,0.0314,1723276800
2024-08-10 09:00:00,12.18,0.0201,1723280400
2024-08-10 10:00:00,19.99,0.0328,1723284000
2024-08-10 11:00:00,8.46,0.0139,1723287600
2024-08-10 12:00:00,16.43,0.027,1723291200
2024-08-10 13:00:00,11.27,0.0186,1723294800
2024-08-10 14:00:00,18.7,0.0309,1723298400
2024-08-10 15:00:00,14.69,0.0242,1723302000
2024-08-10 16:00:00,8.75,0.0145,1723305600
2024-08-10 17:00:00,19.54,0.0322,1723309200
2024-08-10 18:00:00,9.98,0.0164,1723312800
2024-08-10 19:00:00,26.34,0.0432,1723316400
2024-08-10 20:00:00,18.57,0.0304,1723320000
2024-08-10 21:00:00,17.2,0.0282,1723323600
2024-08-10 22:00:00,8.92,0.0146,1723327200
2024-08-10 23:00:00,17.0,0.0279,1723330800
2024-08-11 00:00:00,11.5,0.0189,1723334400
2024-08-11 01:00:00,9.09,0.0149,1723338000
2024-08-11 02:00:00,20.77,0.034,1723341600
2024-08-11 03:00:00,18.14,0.0297,1723345200
2024-08-11 04:00:00,17.78,0.0291,1723348800
2024-08-11 05:00:00,3.11,0.0051,1723352400
2024-08-11 06:00:00,8.2,0.0134,1723356000
2024-08-11 07:00:00,6.73,0.011,1723359600
2024-08-11 08:00:00,8.64,0.0141,1723363200
2024-08-11 09:00:00,17.43,0.0285,1723366800
2024-08-11 10:00:00,13.79,0.0226,1723370400
2024-08-11 11:00:00,19.19,0.0314,1723374000
2024-08-11 12:00:00,16.86,0.0278,1723377600
2024-08-11 13:00:00,29.5,0.0488,1723381200
2024-08-11 14:00:00,24.9,0.0412,1723384800
2024-08-11 15:00:00,16.82,0.0279,1723388400
2024-08-11 16:00:00,21.96,0.0365,1723392000
2024-08-11 17:00:00,7.4,0.0123,1723395600
2024-08-11 18:00:00,14.74,0.0245,1723399200
2024-08-11 19:00:00,15.62,0.0259,1723402800
2024-08-11 20:00:00,13.9,0.0233,1723406400
2024-08-11 21:00:00,8.33,0.0142,1723410000
2024-08-11 22:00:00,4.92,0.0083,1723413600
2024-08-11 23:00:00,-3.38,-0.0057,1723417200
2024-08-12 00:00:00,-14.12,-0.024,1723420800
2024-08-12 01:00:00,1.64,0.0028,1723424400
2024-08-12 02:00:00,-2.63,-0.0045,1723428000
2024-08-12 03:00:00,-7.67,-0.0131,1723431600
2024-08-12 04:00:00,-1.79,-0.0031,1723435200
2024-08-12 05:00:00,-3.02,-0.0052,1723438800
2024-08-12 06:00:00,-3.71,-0.0063,1723442400
2024-08-12 07:00:00,3.79,0.0065,1723446000
2024-08-12 08:00:00,-4.36,-0.0074,1723449600
2024-08-12 09:00:00,9.83,0.0169,1723453200
2024-08-12 10:00:00,12.53,0.0215,1723456800
2024-08-12 11:00:00,18.38,0.0312,1723460400
2024-08-12 12:00:00,28.94,0.0484,1723464000
2024-08-12 13:00:00,18.1,0.0303,1723467600
2024-08-12 14:00:00,26.66,0.0458,1723471200
2024-08-12 15:00:00,14.74,0.0244,1723474800
2024-08-12 16:00:00,12.93,0.0215,1723478400
2024-08-12 17:00:00,16.25,0.0273,1723482000
2024-08-12 18:00:00,25.24,0.0426,1723485600
2024-08-12 19:00:00,25.22,0.0431,1723489200
2024-08-12 20:00:00,14.04,0.0238,1723492800
2024-08-12 21:00:00,0.85,0.0014,1723496400
2024-08-12 22:00:00,17.94,0.0304,1723500000
2024-08-12 23:00:00,8.77,0.0149,1723503600
2024-08-13 00:00:00,12.14,0.0205,1723507200
2024-08-13 01:00:00,5.34,0.0089,1723510800
2024-08-13 02:00:00,5.01,0.0084,1723514400
2024-08-13 03:00:00,8.8,0.0148,1723518000
2024-08-13 04:00:00,22.75,0.0385,1723521600
2024-08-13 05:00:00,8.53,0.0144,1723525200
2024-08-13 06:00:00,-2.48,-0.0042,1723528800
2024-08-13 07:00:00,23.99,0.0404,1723532400
2024-08-13 08:00:00,15.78,0.0266,1723536000
2024-08-13 09:00:00,13.13,0.0222,1723539600
2024-08-13 10:00:00,17.6,0.0299,1723543200
2024-08-13 11:00:00,15.71,0.0268,1723546800
2024-08-13 12:00:00,15.5,0.0263,1723550400
2024-08-13 13:00:00,28.19,0.0477,1723554000
2024-08-13 14:00:00,33.17,0.0558,1723557600
2024-08-13 15:00:00,27.99,0.0469,1723561200
2024-08-13 16:00:00,21.79,0.0366,1723564800
2024-08-13 17:00:00,27.93,0.0457,1723568400
2024-08-13 18:00:00,31.32,0.0512,1723572000
2024-08-13 19:00:00,24.84,0.0409,1723575600
2024-08-13 20:00:00,17.16,0.0282,1723579200
2024-08-13 21:00:00,6.93,0.0114,1723582800
2024-08-13 22:00:00,15.49,0.0254,1723586400
2024-08-13 23:00:00,23.5,0.0388,1723590000
2024-08-14 00:00:00,16.03,0.0265,1723593600
2024-08-14 01:00:00,26.2,0.0431,1723597200
2024-08-14 02:00:00,16.69,0.0276,1723600800
2024-08-14 03:00:00,45.21,0.0744,1723604400
2024-08-14 04:00:00,27.8,0.0456,1723608000
2024-08-14 05:00:00,21.48,0.0352,1723611600
2024-08-14 06:00:00,21.02,0.0346,1723615200
2024-08-14 07:00:00,23.0,0.0378,1723618800
2024-08-14 08:00:00,25.63,0.0421,1723622400
