start_time,datetime,tokens_transferred_count_mean,tokens_transferred_count_total
2022-03-04 02:00:00,2022-03-04 02:00:00,80.86486486,20944
2022-03-04 03:00:00,2022-03-04 03:00:00,78.21923077,20337
2022-03-04 04:00:00,2022-03-04 04:00:00,73.80478088,18525
2022-03-04 05:00:00,2022-03-04 05:00:00,74.40377358,19717
2022-03-04 06:00:00,2022-03-04 06:00:00,70.31320755,18633
2022-03-04 07:00:00,2022-03-04 07:00:00,73.89667897,20026
2022-03-04 08:00:00,2022-03-04 08:00:00,70.0625,20178
2022-03-04 09:00:00,2022-03-04 09:00:00,65.99277978,18280
2022-03-04 10:00:00,2022-03-04 10:00:00,63.96323529,17398
2022-03-04 11:00:00,2022-03-04 11:00:00,63.82745098,16276
2022-03-04 12:00:00,2022-03-04 12:00:00,60.05536332,17356
2022-03-04 13:00:00,2022-03-04 13:00:00,61.89530686,17145
2022-03-04 14:00:00,2022-03-04 14:00:00,60.23722628,16505
2022-03-04 15:00:00,2022-03-04 15:00:00,87.60191083,27507
2022-03-04 16:00:00,2022-03-04 16:00:00,56.95202952,15434
2022-03-04 17:00:00,2022-03-04 17:00:00,61.26241135,17276
2022-03-04 18:00:00,2022-03-04 18:00:00,67.692,16923
2022-03-04 19:00:00,2022-03-04 19:00:00,70.96511628,18309
2022-03-04 20:00:00,2022-03-04 20:00:00,75.73818182,20828
2022-03-04 21:00:00,2022-03-04 21:00:00,71.61302682,18691
2022-03-04 22:00:00,2022-03-04 22:00:00,56.13011152,15099
2022-03-04 23:00:00,2022-03-04 23:00:00,70.51672862,18969
2022-03-05 00:00:00,2022-03-05 00:00:00,70.84677419,17570
2022-03-05 01:00:00,2022-03-05 01:00:00,72.49206349,18268
2022-03-05 02:00:00,2022-03-05 02:00:00,66.31538462,17242
2022-03-05 03:00:00,2022-03-05 03:00:00,65.19140625,16689
2022-03-05 04:00:00,2022-03-05 04:00:00,60.46768061,15903
2022-03-05 05:00:00,2022-03-05 05:00:00,70.7816092,18474
2022-03-05 06:00:00,2022-03-05 06:00:00,62.51807229,15567
2022-03-05 07:00:00,2022-03-05 07:00:00,64.78438662,17427
2022-03-05 08:00:00,2022-03-05 08:00:00,58.16287879,15355
2022-03-05 09:00:00,2022-03-05 09:00:00,67.26296296,18161
2022-03-05 10:00:00,2022-03-05 10:00:00,60.79929577,17267
2022-03-05 11:00:00,2022-03-05 11:00:00,62.2519084,16310
2022-03-05 12:00:00,2022-03-05 12:00:00,64.52895753,16713
2022-03-05 13:00:00,2022-03-05 13:00:00,70.6329588,18859
2022-03-05 14:00:00,2022-03-05 14:00:00,69.80727273,19197
2022-03-05 15:00:00,2022-03-05 15:00:00,73.68571429,20632
2022-03-05 16:00:00,2022-03-05 16:00:00,59.98892989,16257
2022-03-05 17:00:00,2022-03-05 17:00:00,70.84328358,18986
2022-03-05 18:00:00,2022-03-05 18:00:00,67.22181818,18486
2022-03-05 19:00:00,2022-03-05 19:00:00,68.86111111,19832
2022-03-05 20:00:00,2022-03-05 20:00:00,61.18819188,16582
2022-03-05 21:00:00,2022-03-05 21:00:00,76.68181818,21931
2022-03-05 22:00:00,2022-03-05 22:00:00,68.48728814,16163
2022-03-05 23:00:00,2022-03-05 23:00:00,72.87022901,19092
2022-03-06 00:00:00,2022-03-06 00:00:00,74.25287356,19380
2022-03-06 01:00:00,2022-03-06 01:00:00,69.32269504,19549
2022-03-06 02:00:00,2022-03-06 02:00:00,67.0609319,18710
2022-03-06 03:00:00,2022-03-06 03:00:00,81.75769231,21257
2022-03-06 04:00:00,2022-03-06 04:00:00,67.18705036,18678
2022-03-06 05:00:00,2022-03-06 05:00:00,66.21830986,18806
2022-03-06 06:00:00,2022-03-06 06:00:00,73.21509434,19402
