start_time,datetime,estimated_leverage_ratio
2021-01-12 22:00:00,2021-01-12 22:00:00,0.10796759
2021-01-12 23:00:00,2021-01-12 23:00:00,0.10694223
2021-01-13 00:00:00,2021-01-13 00:00:00,0.10971471
2021-01-13 01:00:00,2021-01-13 01:00:00,0.10898295
2021-01-13 02:00:00,2021-01-13 02:00:00,0.10948083
2021-01-13 03:00:00,2021-01-13 03:00:00,0.10736144
2021-01-13 04:00:00,2021-01-13 04:00:00,0.11189224
2021-01-13 05:00:00,2021-01-13 05:00:00,0.11079894
2021-01-13 06:00:00,2021-01-13 06:00:00,0.1124563
2021-01-13 07:00:00,2021-01-13 07:00:00,0.11234902
2021-01-13 08:00:00,2021-01-13 08:00:00,0.11339526
2021-01-13 09:00:00,2021-01-13 09:00:00,0.11295564
2021-01-13 10:00:00,2021-01-13 10:00:00,0.1126086
2021-01-13 11:00:00,2021-01-13 11:00:00,0.11355503
2021-01-13 12:00:00,2021-01-13 12:00:00,0.11439127
2021-01-13 13:00:00,2021-01-13 13:00:00,0.11624934
2021-01-13 14:00:00,2021-01-13 14:00:00,0.11966378
2021-01-13 15:00:00,2021-01-13 15:00:00,0.11572143
2021-01-13 16:00:00,2021-01-13 16:00:00,0.11625883
2021-01-13 17:00:00,2021-01-13 17:00:00,0.11728084
2021-01-13 18:00:00,2021-01-13 18:00:00,0.1205143
2021-01-13 19:00:00,2021-01-13 19:00:00,0.12135303
2021-01-13 20:00:00,2021-01-13 20:00:00,0.12015667
2021-01-13 21:00:00,2021-01-13 21:00:00,0.12233953
2021-01-13 22:00:00,2021-01-13 22:00:00,0.11920536
2021-01-13 23:00:00,2021-01-13 23:00:00,0.11734924
2021-01-14 00:00:00,2021-01-14 00:00:00,0.11766902
2021-01-14 01:00:00,2021-01-14 01:00:00,0.11786636
2021-01-14 02:00:00,2021-01-14 02:00:00,0.11812874
2021-01-14 03:00:00,2021-01-14 03:00:00,0.11885913
2021-01-14 04:00:00,2021-01-14 04:00:00,0.11869312
2021-01-14 05:00:00,2021-01-14 05:00:00,0.11823551
2021-01-14 06:00:00,2021-01-14 06:00:00,0.11855792
2021-01-14 07:00:00,2021-01-14 07:00:00,0.11969649
2021-01-14 08:00:00,2021-01-14 08:00:00,0.11860729
2021-01-14 09:00:00,2021-01-14 09:00:00,0.11777807
2021-01-14 10:00:00,2021-01-14 10:00:00,0.11752152
2021-01-14 11:00:00,2021-01-14 11:00:00,0.11887868
2021-01-14 12:00:00,2021-01-14 12:00:00,0.11810472
2021-01-14 13:00:00,2021-01-14 13:00:00,0.1191998
2021-01-14 14:00:00,2021-01-14 14:00:00,0.12301686
2021-01-14 15:00:00,2021-01-14 15:00:00,0.1163502
2021-01-14 16:00:00,2021-01-14 16:00:00,0.11591827
2021-01-14 17:00:00,2021-01-14 17:00:00,0.1147041
2021-01-14 18:00:00,2021-01-14 18:00:00,0.11463604
2021-01-14 19:00:00,2021-01-14 19:00:00,0.11459644
2021-01-14 20:00:00,2021-01-14 20:00:00,0.11820744
2021-01-14 21:00:00,2021-01-14 21:00:00,0.11755492
2021-01-14 22:00:00,2021-01-14 22:00:00,0.11663774
2021-01-14 23:00:00,2021-01-14 23:00:00,0.11655983
2021-01-15 00:00:00,2021-01-15 00:00:00,0.11569954
2021-01-15 01:00:00,2021-01-15 01:00:00,0.11652834
2021-01-15 02:00:00,2021-01-15 02:00:00,0.11746915
2021-01-15 03:00:00,2021-01-15 03:00:00,0.11884167
2021-01-15 04:00:00,2021-01-15 04:00:00,0.11827677
2021-01-15 05:00:00,2021-01-15 05:00:00,0.12177499
2021-01-15 06:00:00,2021-01-15 06:00:00,0.12129772
2021-01-15 07:00:00,2021-01-15 07:00:00,0.12032224
2021-01-15 08:00:00,2021-01-15 08:00:00,0.12135745
2021-01-15 09:00:00,2021-01-15 09:00:00,0.12238502
2021-01-15 10:00:00,2021-01-15 10:00:00,0.12200954
2021-01-15 11:00:00,2021-01-15 11:00:00,0.1211183
2021-01-15 12:00:00,2021-01-15 12:00:00,0.12148797
2021-01-15 13:00:00,2021-01-15 13:00:00,0.12246323
2021-01-15 14:00:00,2021-01-15 14:00:00,0.12829945
2021-01-15 15:00:00,2021-01-15 15:00:00,0.1354233
2021-01-15 16:00:00,2021-01-15 16:00:00,0.12276865
2021-01-15 17:00:00,2021-01-15 17:00:00,0.1253941
2021-01-15 18:00:00,2021-01-15 18:00:00,0.12379235
2021-01-15 19:00:00,2021-01-15 19:00:00,0.12703329
2021-01-15 20:00:00,2021-01-15 20:00:00,0.12586726
2021-01-15 21:00:00,2021-01-15 21:00:00,0.11943406
2021-01-15 22:00:00,2021-01-15 22:00:00,0.11786009
2021-01-15 23:00:00,2021-01-15 23:00:00,0.11909698
2021-01-16 00:00:00,2021-01-16 00:00:00,0.11756258
2021-01-16 01:00:00,2021-01-16 01:00:00,0.11713935
2021-01-16 02:00:00,2021-01-16 02:00:00,0.11617691
2021-01-16 03:00:00,2021-01-16 03:00:00,0.11650475
2021-01-16 04:00:00,2021-01-16 04:00:00,0.11616717
2021-01-16 05:00:00,2021-01-16 05:00:00,0.11550907
2021-01-16 06:00:00,2021-01-16 06:00:00,0.11674809
2021-01-16 07:00:00,2021-01-16 07:00:00,0.11769259
2021-01-16 08:00:00,2021-01-16 08:00:00,0.11766714
2021-01-16 09:00:00,2021-01-16 09:00:00,0.12035125
2021-01-16 10:00:00,2021-01-16 10:00:00,0.11981011
2021-01-16 11:00:00,2021-01-16 11:00:00,0.11990429
2021-01-16 12:00:00,2021-01-16 12:00:00,0.11816897
2021-01-16 13:00:00,2021-01-16 13:00:00,0.11826484
2021-01-16 14:00:00,2021-01-16 14:00:00,0.11762322
2021-01-16 15:00:00,2021-01-16 15:00:00,0.11651054
2021-01-16 16:00:00,2021-01-16 16:00:00,0.11501804
2021-01-16 17:00:00,2021-01-16 17:00:00,0.11599196
2021-01-16 18:00:00,2021-01-16 18:00:00,0.11637423
2021-01-16 19:00:00,2021-01-16 19:00:00,0.11796248
2021-01-16 20:00:00,2021-01-16 20:00:00,0.11550824
2021-01-16 21:00:00,2021-01-16 21:00:00,0.11704759
2021-01-16 22:00:00,2021-01-16 22:00:00,0.11610849
2021-01-16 23:00:00,2021-01-16 23:00:00,0.11717457
2021-01-17 00:00:00,2021-01-17 00:00:00,0.1159847
2021-01-17 01:00:00,2021-01-17 01:00:00,0.11525227
2021-01-17 02:00:00,2021-01-17 02:00:00,0.11542891
2021-01-17 03:00:00,2021-01-17 03:00:00,0.11558377
