start_time,datetime,exchange_supply_ratio
2024-08-17 18:00:00,2024-08-17 18:00:00,0.03026946
2024-08-17 19:00:00,2024-08-17 19:00:00,0.03026854
2024-08-17 20:00:00,2024-08-17 20:00:00,0.03026725
2024-08-17 21:00:00,2024-08-17 21:00:00,0.03026191
2024-08-17 22:00:00,2024-08-17 22:00:00,0.03026188
2024-08-17 23:00:00,2024-08-17 23:00:00,0.03026005
2024-08-18 00:00:00,2024-08-18 00:00:00,0.0302559
2024-08-18 01:00:00,2024-08-18 01:00:00,0.03025528
2024-08-18 02:00:00,2024-08-18 02:00:00,0.03025591
2024-08-18 03:00:00,2024-08-18 03:00:00,0.03025644
2024-08-18 04:00:00,2024-08-18 04:00:00,0.03024632
2024-08-18 05:00:00,2024-08-18 05:00:00,0.03024532
2024-08-18 06:00:00,2024-08-18 06:00:00,0.03024459
2024-08-18 07:00:00,2024-08-18 07:00:00,0.03024159
2024-08-18 08:00:00,2024-08-18 08:00:00,0.03025319
2024-08-18 09:00:00,2024-08-18 09:00:00,0.03025176
2024-08-18 10:00:00,2024-08-18 10:00:00,0.03026714
2024-08-18 11:00:00,2024-08-18 11:00:00,0.03025595
2024-08-18 12:00:00,2024-08-18 12:00:00,0.03024559
2024-08-18 13:00:00,2024-08-18 13:00:00,0.03024818
2024-08-18 14:00:00,2024-08-18 14:00:00,0.03025118
2024-08-18 15:00:00,2024-08-18 15:00:00,0.03024789
2024-08-18 16:00:00,2024-08-18 16:00:00,0.03024476
2024-08-18 17:00:00,2024-08-18 17:00:00,0.0302452
2024-08-18 18:00:00,2024-08-18 18:00:00,0.03024521
2024-08-18 19:00:00,2024-08-18 19:00:00,0.03024629
2024-08-18 20:00:00,2024-08-18 20:00:00,0.03024514
2024-08-18 21:00:00,2024-08-18 21:00:00,0.03024195
2024-08-18 22:00:00,2024-08-18 22:00:00,0.0302492
2024-08-18 23:00:00,2024-08-18 23:00:00,0.03023261
2024-08-19 00:00:00,2024-08-19 00:00:00,0.03023686
2024-08-19 01:00:00,2024-08-19 01:00:00,0.03023187
2024-08-19 02:00:00,2024-08-19 02:00:00,0.02979342
2024-08-19 03:00:00,2024-08-19 03:00:00,0.02978469
2024-08-19 04:00:00,2024-08-19 04:00:00,0.02978018
2024-08-19 05:00:00,2024-08-19 05:00:00,0.02977716
2024-08-19 06:00:00,2024-08-19 06:00:00,0.02977482
2024-08-19 07:00:00,2024-08-19 07:00:00,0.02976496
2024-08-19 08:00:00,2024-08-19 08:00:00,0.02979602
2024-08-19 09:00:00,2024-08-19 09:00:00,0.02980632
2024-08-19 10:00:00,2024-08-19 10:00:00,0.0297956
2024-08-19 11:00:00,2024-08-19 11:00:00,0.02979772
2024-08-19 12:00:00,2024-08-19 12:00:00,0.02979468
2024-08-19 13:00:00,2024-08-19 13:00:00,0.02979248
2024-08-19 14:00:00,2024-08-19 14:00:00,0.02983536
2024-08-19 15:00:00,2024-08-19 15:00:00,0.02985511
2024-08-19 16:00:00,2024-08-19 16:00:00,0.02984601
2024-08-19 17:00:00,2024-08-19 17:00:00,0.02986603
2024-08-19 18:00:00,2024-08-19 18:00:00,0.02986507
2024-08-19 19:00:00,2024-08-19 19:00:00,0.02986498
2024-08-19 20:00:00,2024-08-19 20:00:00,0.02986286
2024-08-19 21:00:00,2024-08-19 21:00:00,0.02985742
2024-08-19 22:00:00,2024-08-19 22:00:00,0.02985883
2024-08-19 23:00:00,2024-08-19 23:00:00,0.02986676
2024-08-20 00:00:00,2024-08-20 00:00:00,0.0298634
2024-08-20 01:00:00,2024-08-20 01:00:00,0.02987072
2024-08-20 02:00:00,2024-08-20 02:00:00,0.02986085
2024-08-20 03:00:00,2024-08-20 03:00:00,0.02986358
2024-08-20 04:00:00,2024-08-20 04:00:00,0.02987
2024-08-20 05:00:00,2024-08-20 05:00:00,0.02986725
2024-08-20 06:00:00,2024-08-20 06:00:00,0.02986534
2024-08-20 07:00:00,2024-08-20 07:00:00,0.02986352
2024-08-20 08:00:00,2024-08-20 08:00:00,0.02985994
2024-08-20 09:00:00,2024-08-20 09:00:00,0.02986641
2024-08-20 10:00:00,2024-08-20 10:00:00,0.02988994
2024-08-20 11:00:00,2024-08-20 11:00:00,0.02988038
2024-08-20 12:00:00,2024-08-20 12:00:00,0.02986733
2024-08-20 13:00:00,2024-08-20 13:00:00,0.02987059
2024-08-20 14:00:00,2024-08-20 14:00:00,0.0298906
2024-08-20 15:00:00,2024-08-20 15:00:00,0.02987078
2024-08-20 16:00:00,2024-08-20 16:00:00,0.02987108
2024-08-20 17:00:00,2024-08-20 17:00:00,0.02987061
2024-08-20 18:00:00,2024-08-20 18:00:00,0.02987944
2024-08-20 19:00:00,2024-08-20 19:00:00,0.02989239
2024-08-20 20:00:00,2024-08-20 20:00:00,0.02986821
2024-08-20 21:00:00,2024-08-20 21:00:00,0.02987463
2024-08-20 22:00:00,2024-08-20 22:00:00,0.02987664
2024-08-20 23:00:00,2024-08-20 23:00:00,0.02987707
2024-08-21 00:00:00,2024-08-21 00:00:00,0.0298991
2024-08-21 01:00:00,2024-08-21 01:00:00,0.0299119
2024-08-21 02:00:00,2024-08-21 02:00:00,0.02990711
2024-08-21 03:00:00,2024-08-21 03:00:00,0.02991524
2024-08-21 04:00:00,2024-08-21 04:00:00,0.02991894
2024-08-21 05:00:00,2024-08-21 05:00:00,0.02991644
2024-08-21 06:00:00,2024-08-21 06:00:00,0.02992771
2024-08-21 07:00:00,2024-08-21 07:00:00,0.02991157
2024-08-21 08:00:00,2024-08-21 08:00:00,0.02991563
2024-08-21 09:00:00,2024-08-21 09:00:00,0.02992009
2024-08-21 10:00:00,2024-08-21 10:00:00,0.02992376
2024-08-21 11:00:00,2024-08-21 11:00:00,0.02991224
2024-08-21 12:00:00,2024-08-21 12:00:00,0.02989015
2024-08-21 13:00:00,2024-08-21 13:00:00,0.02990947
2024-08-21 14:00:00,2024-08-21 14:00:00,0.02990607
2024-08-21 15:00:00,2024-08-21 15:00:00,0.02990254
2024-08-21 16:00:00,2024-08-21 16:00:00,0.02993537
2024-08-21 17:00:00,2024-08-21 17:00:00,0.02994588
2024-08-21 18:00:00,2024-08-21 18:00:00,0.02993997
2024-08-21 19:00:00,2024-08-21 19:00:00,0.02990923
2024-08-21 20:00:00,2024-08-21 20:00:00,0.02990069
2024-08-21 21:00:00,2024-08-21 21:00:00,0.02990598
2024-08-21 22:00:00,2024-08-21 22:00:00,0.02990184
2024-08-21 23:00:00,2024-08-21 23:00:00,0.02992903
2024-08-22 00:00:00,2024-08-22 00:00:00,0.02998988
2024-08-22 01:00:00,2024-08-22 01:00:00,0.02997986
2024-08-22 02:00:00,2024-08-22 02:00:00,0.02997642
2024-08-22 03:00:00,2024-08-22 03:00:00,0.02995423
2024-08-22 04:00:00,2024-08-22 04:00:00,0.02994811
2024-08-22 05:00:00,2024-08-22 05:00:00,0.02995281
2024-08-22 06:00:00,2024-08-22 06:00:00,0.02995202
2024-08-22 07:00:00,2024-08-22 07:00:00,0.02993762
2024-08-22 08:00:00,2024-08-22 08:00:00,0.02994693
2024-08-22 09:00:00,2024-08-22 09:00:00,0.02995313
2024-08-22 10:00:00,2024-08-22 10:00:00,0.02996474
2024-08-22 11:00:00,2024-08-22 11:00:00,0.02995637
2024-08-22 12:00:00,2024-08-22 12:00:00,0.0299534
2024-08-22 13:00:00,2024-08-22 13:00:00,0.02994274
2024-08-22 14:00:00,2024-08-22 14:00:00,0.03013338
2024-08-22 15:00:00,2024-08-22 15:00:00,0.0301317
2024-08-22 16:00:00,2024-08-22 16:00:00,0.03012052
2024-08-22 17:00:00,2024-08-22 17:00:00,0.03011666
2024-08-22 18:00:00,2024-08-22 18:00:00,0.03012696
2024-08-22 19:00:00,2024-08-22 19:00:00,0.03013316
2024-08-22 20:00:00,2024-08-22 20:00:00,0.03013755
2024-08-22 21:00:00,2024-08-22 21:00:00,0.03013564
2024-08-22 22:00:00,2024-08-22 22:00:00,0.0301334
2024-08-22 23:00:00,2024-08-22 23:00:00,0.03013585
2024-08-23 00:00:00,2024-08-23 00:00:00,0.03015633
2024-08-23 01:00:00,2024-08-23 01:00:00,0.03012689
2024-08-23 02:00:00,2024-08-23 02:00:00,0.03004914
2024-08-23 03:00:00,2024-08-23 03:00:00,0.03005846
2024-08-23 04:00:00,2024-08-23 04:00:00,0.03006311
2024-08-23 05:00:00,2024-08-23 05:00:00,0.03005761
2024-08-23 06:00:00,2024-08-23 06:00:00,0.03008296
2024-08-23 07:00:00,2024-08-23 07:00:00,0.03006828
2024-08-23 08:00:00,2024-08-23 08:00:00,0.0300612
2024-08-23 09:00:00,2024-08-23 09:00:00,0.03006506
2024-08-23 10:00:00,2024-08-23 10:00:00,0.03007614
2024-08-23 11:00:00,2024-08-23 11:00:00,0.03007411
2024-08-23 12:00:00,2024-08-23 12:00:00,0.03008068
2024-08-23 13:00:00,2024-08-23 13:00:00,0.03010326
2024-08-23 14:00:00,2024-08-23 14:00:00,0.03010593
2024-08-23 15:00:00,2024-08-23 15:00:00,0.03007718
2024-08-23 16:00:00,2024-08-23 16:00:00,0.03005444
2024-08-23 17:00:00,2024-08-23 17:00:00,0.03003706
2024-08-23 18:00:00,2024-08-23 18:00:00,0.03001511
2024-08-23 19:00:00,2024-08-23 19:00:00,0.030008
2024-08-23 20:00:00,2024-08-23 20:00:00,0.02999106
2024-08-23 21:00:00,2024-08-23 21:00:00,0.0299894
2024-08-23 22:00:00,2024-08-23 22:00:00,0.02998512
2024-08-23 23:00:00,2024-08-23 23:00:00,0.02999388
2024-08-24 00:00:00,2024-08-24 00:00:00,0.02998146
2024-08-24 01:00:00,2024-08-24 01:00:00,0.02998332
2024-08-24 02:00:00,2024-08-24 02:00:00,0.02999707
2024-08-24 03:00:00,2024-08-24 03:00:00,0.02997689
2024-08-24 04:00:00,2024-08-24 04:00:00,0.02997512
2024-08-24 05:00:00,2024-08-24 05:00:00,0.03001056
2024-08-24 06:00:00,2024-08-24 06:00:00,0.03000383
2024-08-24 07:00:00,2024-08-24 07:00:00,0.03001018
2024-08-24 08:00:00,2024-08-24 08:00:00,0.02999715
2024-08-24 09:00:00,2024-08-24 09:00:00,0.0300014
2024-08-24 10:00:00,2024-08-24 10:00:00,0.0299671
2024-08-24 11:00:00,2024-08-24 11:00:00,0.02997395
2024-08-24 12:00:00,2024-08-24 12:00:00,0.02998529
2024-08-24 13:00:00,2024-08-24 13:00:00,0.02998415
2024-08-24 14:00:00,2024-08-24 14:00:00,0.02997768
2024-08-24 15:00:00,2024-08-24 15:00:00,0.02995239
2024-08-24 16:00:00,2024-08-24 16:00:00,0.0299595
2024-08-24 17:00:00,2024-08-24 17:00:00,0.02996521
2024-08-24 18:00:00,2024-08-24 18:00:00,0.02995827
2024-08-24 19:00:00,2024-08-24 19:00:00,0.02995739
2024-08-24 20:00:00,2024-08-24 20:00:00,0.02998106
2024-08-24 21:00:00,2024-08-24 21:00:00,0.02997821
2024-08-24 22:00:00,2024-08-24 22:00:00,0.02997594
2024-08-24 23:00:00,2024-08-24 23:00:00,0.02997402
2024-08-25 00:00:00,2024-08-25 00:00:00,0.02997691
2024-08-25 01:00:00,2024-08-25 01:00:00,0.02997789
2024-08-25 02:00:00,2024-08-25 02:00:00,0.02999318
2024-08-25 03:00:00,2024-08-25 03:00:00,0.02999801
2024-08-25 04:00:00,2024-08-25 04:00:00,0.03000015
2024-08-25 05:00:00,2024-08-25 05:00:00,0.02999739
2024-08-25 06:00:00,2024-08-25 06:00:00,0.03000032
2024-08-25 07:00:00,2024-08-25 07:00:00,0.03000414
2024-08-25 08:00:00,2024-08-25 08:00:00,0.03002018
2024-08-25 09:00:00,2024-08-25 09:00:00,0.03002847
2024-08-25 10:00:00,2024-08-25 10:00:00,0.03002244
2024-08-25 11:00:00,2024-08-25 11:00:00,0.03002016
2024-08-25 12:00:00,2024-08-25 12:00:00,0.0300164
2024-08-25 13:00:00,2024-08-25 13:00:00,0.0300151
2024-08-25 14:00:00,2024-08-25 14:00:00,0.03001786
2024-08-25 15:00:00,2024-08-25 15:00:00,0.03002119
2024-08-25 16:00:00,2024-08-25 16:00:00,0.03002029
2024-08-25 17:00:00,2024-08-25 17:00:00,0.03001694
2024-08-25 18:00:00,2024-08-25 18:00:00,0.03002922
2024-08-25 19:00:00,2024-08-25 19:00:00,0.03002869
2024-08-25 20:00:00,2024-08-25 20:00:00,0.03002613
2024-08-25 21:00:00,2024-08-25 21:00:00,0.03002795
2024-08-25 22:00:00,2024-08-25 22:00:00,0.03001949
2024-08-25 23:00:00,2024-08-25 23:00:00,0.03002273
2024-08-26 00:00:00,2024-08-26 00:00:00,0.0299476
2024-08-26 01:00:00,2024-08-26 01:00:00,0.02994642
2024-08-26 02:00:00,2024-08-26 02:00:00,0.02992716
2024-08-26 03:00:00,2024-08-26 03:00:00,0.02992032
2024-08-26 04:00:00,2024-08-26 04:00:00,0.02992932
2024-08-26 05:00:00,2024-08-26 05:00:00,0.02992817
2024-08-26 06:00:00,2024-08-26 06:00:00,0.02994811
2024-08-26 07:00:00,2024-08-26 07:00:00,0.0299278
2024-08-26 08:00:00,2024-08-26 08:00:00,0.02992004
2024-08-26 09:00:00,2024-08-26 09:00:00,0.02992033
2024-08-26 10:00:00,2024-08-26 10:00:00,0.03017221
2024-08-26 11:00:00,2024-08-26 11:00:00,0.0302039
2024-08-26 12:00:00,2024-08-26 12:00:00,0.03023067
2024-08-26 13:00:00,2024-08-26 13:00:00,0.03021672
2024-08-26 14:00:00,2024-08-26 14:00:00,0.03019839
2024-08-26 15:00:00,2024-08-26 15:00:00,0.03020018
2024-08-26 16:00:00,2024-08-26 16:00:00,0.03027286
2024-08-26 17:00:00,2024-08-26 17:00:00,0.0302607
2024-08-26 18:00:00,2024-08-26 18:00:00,0.03026343
2024-08-26 19:00:00,2024-08-26 19:00:00,0.03025074
2024-08-26 20:00:00,2024-08-26 20:00:00,0.03025888
2024-08-26 21:00:00,2024-08-26 21:00:00,0.03026205
2024-08-26 22:00:00,2024-08-26 22:00:00,0.03026015
2024-08-26 23:00:00,2024-08-26 23:00:00,0.03026887
2024-08-27 00:00:00,2024-08-27 00:00:00,0.03027678
2024-08-27 01:00:00,2024-08-27 01:00:00,0.0302901
2024-08-27 02:00:00,2024-08-27 02:00:00,0.03029484
2024-08-27 03:00:00,2024-08-27 03:00:00,0.03029581
2024-08-27 04:00:00,2024-08-27 04:00:00,0.03029649
2024-08-27 05:00:00,2024-08-27 05:00:00,0.03032247
2024-08-27 06:00:00,2024-08-27 06:00:00,0.03025211
2024-08-27 07:00:00,2024-08-27 07:00:00,0.03031961
2024-08-27 08:00:00,2024-08-27 08:00:00,0.03031035
2024-08-27 09:00:00,2024-08-27 09:00:00,0.03031832
2024-08-27 10:00:00,2024-08-27 10:00:00,0.03032286
2024-08-27 11:00:00,2024-08-27 11:00:00,0.03031747
2024-08-27 12:00:00,2024-08-27 12:00:00,0.03032499
2024-08-27 13:00:00,2024-08-27 13:00:00,0.0303232
2024-08-27 14:00:00,2024-08-27 14:00:00,0.03032541
2024-08-27 15:00:00,2024-08-27 15:00:00,0.03032787
2024-08-27 16:00:00,2024-08-27 16:00:00,0.03037821
2024-08-27 17:00:00,2024-08-27 17:00:00,0.0303677
2024-08-27 18:00:00,2024-08-27 18:00:00,0.03036681
2024-08-27 19:00:00,2024-08-27 19:00:00,0.03037828
2024-08-27 20:00:00,2024-08-27 20:00:00,0.03035768
2024-08-27 21:00:00,2024-08-27 21:00:00,0.0303348
2024-08-27 22:00:00,2024-08-27 22:00:00,0.03030814
2024-08-27 23:00:00,2024-08-27 23:00:00,0.03031968
2024-08-28 00:00:00,2024-08-28 00:00:00,0.03026422
2024-08-28 01:00:00,2024-08-28 01:00:00,0.03028644
2024-08-28 02:00:00,2024-08-28 02:00:00,0.03028051
2024-08-28 03:00:00,2024-08-28 03:00:00,0.03027111
2024-08-28 04:00:00,2024-08-28 04:00:00,0.03026572
2024-08-28 05:00:00,2024-08-28 05:00:00,0.03024777
2024-08-28 06:00:00,2024-08-28 06:00:00,0.03022577
2024-08-28 07:00:00,2024-08-28 07:00:00,0.03021349
2024-08-28 08:00:00,2024-08-28 08:00:00,0.03019377
2024-08-28 09:00:00,2024-08-28 09:00:00,0.03018645
2024-08-28 10:00:00,2024-08-28 10:00:00,0.03015067
2024-08-28 11:00:00,2024-08-28 11:00:00,0.0301501
2024-08-28 12:00:00,2024-08-28 12:00:00,0.03011844
2024-08-28 13:00:00,2024-08-28 13:00:00,0.0301099
2024-08-28 14:00:00,2024-08-28 14:00:00,0.03009278
2024-08-28 15:00:00,2024-08-28 15:00:00,0.03005667
2024-08-28 16:00:00,2024-08-28 16:00:00,0.03007145
2024-08-28 17:00:00,2024-08-28 17:00:00,0.03007551
2024-08-28 18:00:00,2024-08-28 18:00:00,0.03009834
2024-08-28 19:00:00,2024-08-28 19:00:00,0.03012855
2024-08-28 20:00:00,2024-08-28 20:00:00,0.03013802
2024-08-28 21:00:00,2024-08-28 21:00:00,0.03012907
2024-08-28 22:00:00,2024-08-28 22:00:00,0.03011817
2024-08-28 23:00:00,2024-08-28 23:00:00,0.03012316
2024-08-29 00:00:00,2024-08-29 00:00:00,0.03010304
2024-08-29 01:00:00,2024-08-29 01:00:00,0.03009868
2024-08-29 02:00:00,2024-08-29 02:00:00,0.03010188
2024-08-29 03:00:00,2024-08-29 03:00:00,0.03007499
2024-08-29 04:00:00,2024-08-29 04:00:00,0.03006789
2024-08-29 05:00:00,2024-08-29 05:00:00,0.03004571
2024-08-29 06:00:00,2024-08-29 06:00:00,0.03004813
2024-08-29 07:00:00,2024-08-29 07:00:00,0.03004141
2024-08-29 08:00:00,2024-08-29 08:00:00,0.03007932
2024-08-29 09:00:00,2024-08-29 09:00:00,0.03013731
2024-08-29 10:00:00,2024-08-29 10:00:00,0.03011971
2024-08-29 11:00:00,2024-08-29 11:00:00,0.03012358
2024-08-29 12:00:00,2024-08-29 12:00:00,0.03012647
2024-08-29 13:00:00,2024-08-29 13:00:00,0.03012543
2024-08-29 14:00:00,2024-08-29 14:00:00,0.03013863
2024-08-29 15:00:00,2024-08-29 15:00:00,0.03009722
2024-08-29 16:00:00,2024-08-29 16:00:00,0.03015632
2024-08-29 17:00:00,2024-08-29 17:00:00,0.03015743
2024-08-29 18:00:00,2024-08-29 18:00:00,0.03016458
2024-08-29 19:00:00,2024-08-29 19:00:00,0.03018452
2024-08-29 20:00:00,2024-08-29 20:00:00,0.03018406
2024-08-29 21:00:00,2024-08-29 21:00:00,0.03018306
2024-08-29 22:00:00,2024-08-29 22:00:00,0.03017085
2024-08-29 23:00:00,2024-08-29 23:00:00,0.03017074
2024-08-30 00:00:00,2024-08-30 00:00:00,0.03018194
2024-08-30 01:00:00,2024-08-30 01:00:00,0.03019072
2024-08-30 02:00:00,2024-08-30 02:00:00,0.03019766
2024-08-30 03:00:00,2024-08-30 03:00:00,0.03019709
2024-08-30 04:00:00,2024-08-30 04:00:00,0.03020572
2024-08-30 05:00:00,2024-08-30 05:00:00,0.03021272
2024-08-30 06:00:00,2024-08-30 06:00:00,0.03023095
2024-08-30 07:00:00,2024-08-30 07:00:00,0.03018904
2024-08-30 08:00:00,2024-08-30 08:00:00,0.03019093
2024-08-30 09:00:00,2024-08-30 09:00:00,0.03017541
2024-08-30 10:00:00,2024-08-30 10:00:00,0.03017211
2024-08-30 11:00:00,2024-08-30 11:00:00,0.0301655
2024-08-30 12:00:00,2024-08-30 12:00:00,0.03015822
2024-08-30 13:00:00,2024-08-30 13:00:00,0.03014361
2024-08-30 14:00:00,2024-08-30 14:00:00,0.03013924
2024-08-30 15:00:00,2024-08-30 15:00:00,0.03016329
2024-08-30 16:00:00,2024-08-30 16:00:00,0.03017804
2024-08-30 17:00:00,2024-08-30 17:00:00,0.03017852
2024-08-30 18:00:00,2024-08-30 18:00:00,0.03026433
2024-08-30 19:00:00,2024-08-30 19:00:00,0.03024592
2024-08-30 20:00:00,2024-08-30 20:00:00,0.03026538
2024-08-30 21:00:00,2024-08-30 21:00:00,0.03029737
2024-08-30 22:00:00,2024-08-30 22:00:00,0.03029076
2024-08-30 23:00:00,2024-08-30 23:00:00,0.03028625
2024-08-31 00:00:00,2024-08-31 00:00:00,0.03029451
2024-08-31 01:00:00,2024-08-31 01:00:00,0.03029117
2024-08-31 02:00:00,2024-08-31 02:00:00,0.03028901
2024-08-31 03:00:00,2024-08-31 03:00:00,0.03029117
2024-08-31 04:00:00,2024-08-31 04:00:00,0.03028712
2024-08-31 05:00:00,2024-08-31 05:00:00,0.03029285
2024-08-31 06:00:00,2024-08-31 06:00:00,0.03028924
2024-08-31 07:00:00,2024-08-31 07:00:00,0.03029063
2024-08-31 08:00:00,2024-08-31 08:00:00,0.03029026
2024-08-31 09:00:00,2024-08-31 09:00:00,0.03028457
2024-08-31 10:00:00,2024-08-31 10:00:00,0.03028319
2024-08-31 11:00:00,2024-08-31 11:00:00,0.03028758
2024-08-31 12:00:00,2024-08-31 12:00:00,0.03028524
2024-08-31 13:00:00,2024-08-31 13:00:00,0.03028749
2024-08-31 14:00:00,2024-08-31 14:00:00,0.03027903
2024-08-31 15:00:00,2024-08-31 15:00:00,0.0302751
2024-08-31 16:00:00,2024-08-31 16:00:00,0.030291
2024-08-31 17:00:00,2024-08-31 17:00:00,0.03028784
2024-08-31 18:00:00,2024-08-31 18:00:00,0.03079774
2024-08-31 19:00:00,2024-08-31 19:00:00,0.03079413
2024-08-31 20:00:00,2024-08-31 20:00:00,0.03078893
2024-08-31 21:00:00,2024-08-31 21:00:00,0.03080578
2024-08-31 22:00:00,2024-08-31 22:00:00,0.03080594
2024-08-31 23:00:00,2024-08-31 23:00:00,0.03081326
2024-09-01 00:00:00,2024-09-01 00:00:00,0.03080773
2024-09-01 01:00:00,2024-09-01 01:00:00,0.03080006
2024-09-01 02:00:00,2024-09-01 02:00:00,0.03079165
2024-09-01 03:00:00,2024-09-01 03:00:00,0.0307938
2024-09-01 04:00:00,2024-09-01 04:00:00,0.03079096
2024-09-01 05:00:00,2024-09-01 05:00:00,0.03078714
2024-09-01 06:00:00,2024-09-01 06:00:00,0.03078831
2024-09-01 07:00:00,2024-09-01 07:00:00,0.0308055
2024-09-01 08:00:00,2024-09-01 08:00:00,0.03080883
2024-09-01 09:00:00,2024-09-01 09:00:00,0.03080464
2024-09-01 10:00:00,2024-09-01 10:00:00,0.03080256
2024-09-01 11:00:00,2024-09-01 11:00:00,0.03079885
2024-09-01 12:00:00,2024-09-01 12:00:00,0.03079981
2024-09-01 13:00:00,2024-09-01 13:00:00,0.03080334
2024-09-01 14:00:00,2024-09-01 14:00:00,0.03080871
2024-09-01 15:00:00,2024-09-01 15:00:00,0.03080355
2024-09-01 16:00:00,2024-09-01 16:00:00,0.03079689
2024-09-01 17:00:00,2024-09-01 17:00:00,0.03081293
2024-09-01 18:00:00,2024-09-01 18:00:00,0.03082529
2024-09-01 19:00:00,2024-09-01 19:00:00,0.03081368
2024-09-01 20:00:00,2024-09-01 20:00:00,0.03080897
2024-09-01 21:00:00,2024-09-01 21:00:00,0.03080065
2024-09-01 22:00:00,2024-09-01 22:00:00,0.03079092
2024-09-01 23:00:00,2024-09-01 23:00:00,0.03079618
2024-09-02 00:00:00,2024-09-02 00:00:00,0.03081459
2024-09-02 01:00:00,2024-09-02 01:00:00,0.03081423
2024-09-02 02:00:00,2024-09-02 02:00:00,0.03082343
2024-09-02 03:00:00,2024-09-02 03:00:00,0.03084157
2024-09-02 04:00:00,2024-09-02 04:00:00,0.03084326
2024-09-02 05:00:00,2024-09-02 05:00:00,0.03083647
2024-09-02 06:00:00,2024-09-02 06:00:00,0.03080561
2024-09-02 07:00:00,2024-09-02 07:00:00,0.03080977
2024-09-02 08:00:00,2024-09-02 08:00:00,0.03082255
2024-09-02 09:00:00,2024-09-02 09:00:00,0.03084513
2024-09-02 10:00:00,2024-09-02 10:00:00,0.03084976
2024-09-02 11:00:00,2024-09-02 11:00:00,0.03080527
2024-09-02 12:00:00,2024-09-02 12:00:00,0.03081657
2024-09-02 13:00:00,2024-09-02 13:00:00,0.03082185
2024-09-02 14:00:00,2024-09-02 14:00:00,0.03083008
2024-09-02 15:00:00,2024-09-02 15:00:00,0.03083427
2024-09-02 16:00:00,2024-09-02 16:00:00,0.03085197
2024-09-02 17:00:00,2024-09-02 17:00:00,0.03090116
2024-09-02 18:00:00,2024-09-02 18:00:00,0.03089877
2024-09-02 19:00:00,2024-09-02 19:00:00,0.03090087
2024-09-02 20:00:00,2024-09-02 20:00:00,0.03092144
2024-09-02 21:00:00,2024-09-02 21:00:00,0.03091693
2024-09-02 22:00:00,2024-09-02 22:00:00,0.03092417
2024-09-02 23:00:00,2024-09-02 23:00:00,0.03092603
2024-09-03 00:00:00,2024-09-03 00:00:00,0.03092684
2024-09-03 01:00:00,2024-09-03 01:00:00,0.03092654
2024-09-03 02:00:00,2024-09-03 02:00:00,0.03090935
2024-09-03 03:00:00,2024-09-03 03:00:00,0.03025036
2024-09-03 04:00:00,2024-09-03 04:00:00,0.03026948
2024-09-03 05:00:00,2024-09-03 05:00:00,0.030268
2024-09-03 06:00:00,2024-09-03 06:00:00,0.03026042
2024-09-03 07:00:00,2024-09-03 07:00:00,0.03025438
2024-09-03 08:00:00,2024-09-03 08:00:00,0.03026709
2024-09-03 09:00:00,2024-09-03 09:00:00,0.03026572
2024-09-03 10:00:00,2024-09-03 10:00:00,0.0302725
2024-09-03 11:00:00,2024-09-03 11:00:00,0.03028074
2024-09-03 12:00:00,2024-09-03 12:00:00,0.03029001
2024-09-03 13:00:00,2024-09-03 13:00:00,0.03028477
2024-09-03 14:00:00,2024-09-03 14:00:00,0.03029289
2024-09-03 15:00:00,2024-09-03 15:00:00,0.03032603
2024-09-03 16:00:00,2024-09-03 16:00:00,0.03031388
2024-09-03 17:00:00,2024-09-03 17:00:00,0.03032406
2024-09-03 18:00:00,2024-09-03 18:00:00,0.03032864
2024-09-03 19:00:00,2024-09-03 19:00:00,0.03031814
2024-09-03 20:00:00,2024-09-03 20:00:00,0.03032819
2024-09-03 21:00:00,2024-09-03 21:00:00,0.03034753
2024-09-03 22:00:00,2024-09-03 22:00:00,0.03034993
2024-09-03 23:00:00,2024-09-03 23:00:00,0.0303598
2024-09-04 00:00:00,2024-09-04 00:00:00,0.03036159
2024-09-04 01:00:00,2024-09-04 01:00:00,0.03040233
2024-09-04 02:00:00,2024-09-04 02:00:00,0.03041353
2024-09-04 03:00:00,2024-09-04 03:00:00,0.03039976
2024-09-04 04:00:00,2024-09-04 04:00:00,0.030399
2024-09-04 05:00:00,2024-09-04 05:00:00,0.03040387
2024-09-04 06:00:00,2024-09-04 06:00:00,0.03039439
2024-09-04 07:00:00,2024-09-04 07:00:00,0.03036861
2024-09-04 08:00:00,2024-09-04 08:00:00,0.03035532
2024-09-04 09:00:00,2024-09-04 09:00:00,0.03036005
2024-09-04 10:00:00,2024-09-04 10:00:00,0.03034326
2024-09-04 11:00:00,2024-09-04 11:00:00,0.03033742
2024-09-04 12:00:00,2024-09-04 12:00:00,0.0303345
2024-09-04 13:00:00,2024-09-04 13:00:00,0.03033621
2024-09-04 14:00:00,2024-09-04 14:00:00,0.03037612
2024-09-04 15:00:00,2024-09-04 15:00:00,0.03037377
2024-09-04 16:00:00,2024-09-04 16:00:00,0.03039316
2024-09-04 17:00:00,2024-09-04 17:00:00,0.03042075
2024-09-04 18:00:00,2024-09-04 18:00:00,0.03036649
2024-09-04 19:00:00,2024-09-04 19:00:00,0.03035815
2024-09-04 20:00:00,2024-09-04 20:00:00,0.03037162
2024-09-04 21:00:00,2024-09-04 21:00:00,0.0303638
2024-09-04 22:00:00,2024-09-04 22:00:00,0.0303803
